<TOPS - 조위예측극치자료>

대상조위관측소 : 속초
위도(WGS84) : N  38도 12분 26초
2022 03 13 17 41 MIN    16
2022 03 13 23 06 MAX    20
2022 03 14 07 23 MIN     1
2022 03 14 14 45 MAX    18
2022 03 14 18 48 MIN    15
2022 03 15 00 28 MAX    22
2022 03 15 08 00 MIN     0
2022 03 15 14 55 MAX    18
2022 03 15 19 37 MIN    12
2022 03 16 01 21 MAX    23
2022 03 16 08 33 MIN    -1
2022 03 16 15 06 MAX    19
2022 03 16 20 15 MIN    10
2022 03 17 02 05 MAX    24
2022 03 17 09 05 MIN    -2
2022 03 17 15 23 MAX    20
2022 03 17 20 53 MIN     8
2022 03 18 02 45 MAX    25
2022 03 18 09 36 MIN    -2
2022 03 18 15 45 MAX    20
2022 03 18 21 32 MIN     5
2022 03 19 03 26 MAX    25
2022 03 19 10 07 MIN    -1
2022 03 19 16 07 MAX    21
2022 03 19 22 12 MIN     3
2022 03 20 04 09 MAX    24
2022 03 20 10 39 MIN     0
2022 03 20 16 32 MAX    22
2022 03 20 22 54 MIN     0
2022 03 21 04 54 MAX    23
2022 03 21 11 10 MIN     3
2022 03 21 16 59 MAX    23
2022 03 21 23 40 MIN    -1
2022 03 22 05 48 MAX    20
2022 03 22 11 41 MIN     6
2022 03 22 17 29 MAX    24
2022 03 23 00 31 MIN    -2
2022 03 23 06 51 MAX    18
2022 03 23 12 09 MIN    10
2022 03 23 18 04 MAX    24
2022 03 24 01 31 MIN    -3
2022 03 24 08 43 MAX    15
2022 03 24 12 32 MIN    13
2022 03 24 18 46 MAX    24
2022 03 25 02 49 MIN    -3
2022 03 25 19 41 MAX    23
2022 03 26 04 17 MIN    -3
2022 03 26 13 53 MAX    17
2022 03 26 15 27 MIN    16
2022 03 26 21 03 MAX    23
2022 03 27 05 38 MIN    -3
2022 03 27 14 06 MAX    17
2022 03 27 17 26 MIN    15
2022 03 27 22 41 MAX    23
2022 03 28 06 45 MIN    -3
2022 03 28 14 17 MAX    18
2022 03 28 18 35 MIN    13
2022 03 29 00 07 MAX    23
2022 03 29 07 38 MIN    -4
2022 03 29 14 33 MAX    18
2022 03 29 19 30 MIN    10
2022 03 30 01 14 MAX    24
2022 03 30 08 22 MIN    -3
2022 03 30 14 48 MAX    19
2022 03 30 20 16 MIN     7
2022 03 31 02 08 MAX    25
2022 03 31 09 00 MIN    -2
2022 03 31 15 05 MAX    20
2022 03 31 20 59 MIN     4
2022 04 01 02 55 MAX    24
2022 04 01 09 33 MIN     0
2022 04 01 15 27 MAX    21
2022 04 01 21 40 MIN     2
2022 04 02 03 38 MAX    24
2022 04 02 10 03 MIN     2
2022 04 02 15 50 MAX    22
2022 04 02 22 20 MIN     1
2022 04 03 04 23 MAX    22
2022 04 03 10 29 MIN     5
2022 04 03 16 14 MAX    23
2022 04 03 22 59 MIN     0
2022 04 04 05 10 MAX    20
2022 04 04 10 53 MIN     7
2022 04 04 16 39 MAX    23
2022 04 04 23 39 MIN     0
2022 04 05 05 58 MAX    19
2022 04 05 11 13 MIN    10
2022 04 05 17 04 MAX    24
2022 04 06 00 20 MIN     0
2022 04 06 07 05 MAX    17
2022 04 06 11 28 MIN    12
2022 04 06 17 29 MAX    24
2022 04 07 01 07 MIN     1
2022 04 07 08 36 MAX    16
2022 04 07 11 32 MIN    14
2022 04 07 17 56 MAX    24
2022 04 08 02 03 MIN     2
2022 04 08 18 28 MAX    23
2022 04 09 03 18 MIN     3
2022 04 09 19 13 MAX    22
2022 04 10 04 37 MIN     4
2022 04 10 20 34 MAX    21
2022 04 11 05 44 MIN     4
2022 04 11 13 57 MAX    19
2022 04 11 17 35 MIN    17
2022 04 11 22 24 MAX    20
2022 04 12 06 33 MIN     3
2022 04 12 13 57 MAX    19
2022 04 12 18 36 MIN    15
2022 04 12 23 55 MAX    21
2022 04 13 07 13 MIN     3
2022 04 13 14 03 MAX    20
2022 04 13 19 18 MIN    12
2022 04 14 00 56 MAX    22
2022 04 14 07 48 MIN     3
2022 04 14 14 14 MAX    22
2022 04 14 19 57 MIN     9
2022 04 15 01 46 MAX    23
2022 04 15 08 22 MIN     3
2022 04 15 14 32 MAX    23
2022 04 15 20 35 MIN     6
2022 04 16 02 32 MAX    24
2022 04 16 08 55 MIN     4
2022 04 16 14 53 MAX    24
2022 04 16 21 15 MIN     3
2022 04 17 03 19 MAX    24
2022 04 17 09 28 MIN     6
2022 04 17 15 17 MAX    26
2022 04 17 21 57 MIN     0
2022 04 18 04 08 MAX    24
2022 04 18 10 02 MIN     8
2022 04 18 15 45 MAX    27
2022 04 18 22 41 MIN    -2
2022 04 19 05 03 MAX    23
2022 04 19 10 35 MIN    11
2022 04 19 16 16 MAX    28
2022 04 19 23 30 MIN    -4
2022 04 20 06 11 MAX    21
2022 04 20 11 06 MIN    14
2022 04 20 16 52 MAX    29
2022 04 21 00 25 MIN    -4
2022 04 21 07 48 MAX    19
2022 04 21 11 37 MIN    16
2022 04 21 17 34 MAX    29
2022 04 22 01 30 MIN    -3
2022 04 22 09 45 MAX    19
2022 04 22 11 41 MIN    18
2022 04 22 18 25 MAX    28
2022 04 23 02 47 MIN    -2
2022 04 23 19 31 MAX    26
2022 04 24 04 07 MIN    -1
2022 04 24 12 56 MAX    20
2022 04 24 15 57 MIN    18
2022 04 24 20 59 MAX    24
2022 04 25 05 19 MIN     0
2022 04 25 13 17 MAX    20
2022 04 25 17 26 MIN    16
2022 04 25 22 39 MAX    24
2022 04 26 06 19 MIN     1
2022 04 26 13 31 MAX    21
2022 04 26 18 32 MIN    13
2022 04 27 00 04 MAX    23
2022 04 27 07 09 MIN     3
2022 04 27 13 45 MAX    22
2022 04 27 19 25 MIN    10
2022 04 28 01 12 MAX    24
2022 04 28 07 48 MIN     4
2022 04 28 14 01 MAX    23
2022 04 28 20 11 MIN     7
2022 04 29 02 07 MAX    24
2022 04 29 08 23 MIN     6
2022 04 29 14 20 MAX    24
2022 04 29 20 53 MIN     5
2022 04 30 02 57 MAX    23
2022 04 30 08 53 MIN     9
2022 04 30 14 41 MAX    26
2022 04 30 21 31 MIN     3
2022 05 01 03 44 MAX    23
2022 05 01 09 21 MIN    11
2022 05 01 15 05 MAX    27
2022 05 01 22 08 MIN     2
2022 05 02 04 30 MAX    23
2022 05 02 09 47 MIN    13
2022 05 02 15 30 MAX    28
2022 05 02 22 44 MIN     2
2022 05 03 05 23 MAX    22
2022 05 03 10 10 MIN    15
2022 05 03 15 56 MAX    29
2022 05 03 23 22 MIN     2
2022 05 04 06 23 MAX    21
2022 05 04 10 29 MIN    17
2022 05 04 16 23 MAX    29
2022 05 05 00 02 MIN     3
2022 05 05 07 27 MAX    21
2022 05 05 10 41 MIN    19
2022 05 05 16 52 MAX    29
2022 05 06 00 46 MIN     4
2022 05 06 17 22 MAX    28
2022 05 07 01 36 MIN     5
2022 05 07 17 58 MAX    27
2022 05 08 02 38 MIN     7
2022 05 08 18 45 MAX    26
2022 05 09 03 42 MIN     8
2022 05 09 19 51 MAX    24
2022 05 10 04 43 MIN     8
2022 05 10 12 48 MAX    23
2022 05 10 17 03 MIN    20
2022 05 10 21 32 MAX    23
2022 05 11 05 33 MIN     8
2022 05 11 12 52 MAX    24
2022 05 11 18 06 MIN    18
2022 05 11 23 11 MAX    23
2022 05 12 06 16 MIN     9
2022 05 12 13 02 MAX    25
2022 05 12 18 51 MIN    15
2022 05 13 00 28 MAX    24
2022 05 13 06 55 MIN    10
2022 05 13 13 16 MAX    27
2022 05 13 19 33 MIN    11
2022 05 14 01 30 MAX    25
2022 05 14 07 34 MIN    11
2022 05 14 13 37 MAX    29
2022 05 14 20 14 MIN     7
2022 05 15 02 27 MAX    26
2022 05 15 08 11 MIN    13
2022 05 15 14 02 MAX    31
2022 05 15 20 57 MIN     4
2022 05 16 03 21 MAX    27
2022 05 16 08 48 MIN    16
2022 05 16 14 33 MAX    33
2022 05 16 21 43 MIN     1
2022 05 17 04 21 MAX    27
2022 05 17 09 26 MIN    18
2022 05 17 15 07 MAX    35
2022 05 17 22 33 MIN    -1
2022 05 18 05 33 MAX    26
2022 05 18 10 02 MIN    20
2022 05 18 15 47 MAX    36
2022 05 18 23 27 MIN    -1
2022 05 19 06 57 MAX    25
2022 05 19 10 37 MIN    22
2022 05 19 16 31 MAX    36
2022 05 20 00 25 MIN    -1
2022 05 20 08 33 MAX    24
2022 05 20 11 13 MIN    23
2022 05 20 17 22 MAX    35
2022 05 21 01 30 MIN     1
2022 05 21 10 20 MAX    24
2022 05 21 12 12 MIN    23
2022 05 21 18 21 MAX    34
2022 05 22 02 38 MIN     3
2022 05 22 11 30 MAX    24
2022 05 22 13 56 MIN    23
2022 05 22 19 30 MAX    31
2022 05 23 03 46 MIN     5
2022 05 23 11 52 MAX    25
2022 05 23 15 44 MIN    22
2022 05 23 20 53 MAX    29
2022 05 24 04 47 MIN     7
2022 05 24 12 18 MAX    25
2022 05 24 17 14 MIN    19
2022 05 24 22 26 MAX    27
2022 05 25 05 41 MIN    10
2022 05 25 12 35 MAX    27
2022 05 25 18 23 MIN    16
2022 05 25 23 58 MAX    26
2022 05 26 06 26 MIN    12
2022 05 26 12 53 MAX    28
2022 05 26 19 18 MIN    13
2022 05 27 01 16 MAX    26
2022 05 27 07 04 MIN    15
2022 05 27 13 12 MAX    30
2022 05 27 20 04 MIN    11
2022 05 28 02 20 MAX    26
2022 05 28 07 38 MIN    17
2022 05 28 13 34 MAX    32
2022 05 28 20 44 MIN     9
2022 05 29 03 13 MAX    27
2022 05 29 08 07 MIN    20
2022 05 29 13 59 MAX    33
2022 05 29 21 21 MIN     8
2022 05 30 04 05 MAX    27
2022 05 30 08 35 MIN    22
2022 05 30 14 26 MAX    35
2022 05 30 21 57 MIN     8
2022 05 31 04 49 MAX    28
2022 05 31 09 03 MIN    23
2022 05 31 14 55 MAX    36
2022 05 31 22 33 MIN     8
2022 06 01 05 38 MAX    28
2022 06 01 09 29 MIN    24
2022 06 01 15 25 MAX    36
2022 06 01 23 09 MIN     8
2022 06 02 06 34 MAX    27
2022 06 02 09 52 MIN    25
2022 06 02 15 59 MAX    37
2022 06 02 23 48 MIN     9
2022 06 03 07 27 MAX    27
2022 06 03 10 08 MIN    26
2022 06 03 16 32 MAX    36
2022 06 04 00 30 MIN    10
2022 06 04 08 26 MAX    27
2022 06 04 10 34 MIN    26
2022 06 04 17 09 MAX    36
2022 06 05 01 14 MIN    11
2022 06 05 09 42 MAX    27
2022 06 05 11 15 MIN    26
2022 06 05 17 46 MAX    34
2022 06 06 02 01 MIN    12
2022 06 06 18 33 MAX    33
2022 06 07 02 50 MIN    13
2022 06 07 11 08 MAX    28
2022 06 07 14 16 MIN    27
2022 06 07 19 31 MAX    31
2022 06 08 03 38 MIN    15
2022 06 08 11 20 MAX    29
2022 06 08 16 13 MIN    25
2022 06 08 20 51 MAX    29
2022 06 09 04 27 MIN    16
2022 06 09 11 34 MAX    30
2022 06 09 17 24 MIN    22
2022 06 09 22 32 MAX    28
2022 06 10 05 13 MIN    18
2022 06 10 11 50 MAX    32
2022 06 10 18 19 MIN    19
2022 06 11 00 09 MAX    29
2022 06 11 05 59 MIN    20
2022 06 11 12 13 MAX    35
2022 06 11 19 08 MIN    15
2022 06 12 01 29 MAX    30
2022 06 12 06 44 MIN    22
2022 06 12 12 42 MAX    37
2022 06 12 19 55 MIN    12
2022 06 13 02 39 MAX    31
2022 06 13 07 26 MIN    25
2022 06 13 13 18 MAX    40
2022 06 13 20 44 MIN     8
2022 06 14 03 45 MAX    32
2022 06 14 08 09 MIN    27
2022 06 14 13 58 MAX    42
2022 06 14 21 35 MIN     6
2022 06 15 04 52 MAX    32
2022 06 15 08 53 MIN    28
2022 06 15 14 44 MAX    44
2022 06 15 22 29 MIN     5
2022 06 16 05 57 MAX    32
2022 06 16 09 34 MIN    29
2022 06 16 15 33 MAX    45
2022 06 16 23 25 MIN     5
2022 06 17 07 08 MAX    31
2022 06 17 10 21 MIN    29
2022 06 17 16 24 MAX    44
2022 06 18 00 21 MIN     6
2022 06 18 08 06 MAX    31
2022 06 18 11 10 MIN    29
2022 06 18 17 19 MAX    43
2022 06 19 01 18 MIN     8
2022 06 19 09 10 MAX    30
2022 06 19 12 24 MIN    28
2022 06 19 18 18 MAX    41
2022 06 20 02 14 MIN    11
2022 06 20 09 56 MAX    30
2022 06 20 13 43 MIN    28
2022 06 20 19 21 MAX    37
2022 06 21 03 07 MIN    14
2022 06 21 10 29 MAX    31
2022 06 21 15 23 MIN    26
2022 06 21 20 35 MAX    34
2022 06 22 03 58 MIN    17
2022 06 22 10 58 MAX    32
2022 06 22 16 53 MIN    24
2022 06 22 22 10 MAX    31
2022 06 23 04 47 MIN    20
2022 06 23 11 23 MAX    34
2022 06 23 18 08 MIN    21
2022 06 24 00 05 MAX    30
2022 06 24 05 28 MIN    24
2022 06 24 11 50 MAX    36
2022 06 24 19 06 MIN    18
2022 06 25 01 47 MAX    30
2022 06 25 06 10 MIN    26
2022 06 25 12 18 MAX    38
2022 06 25 19 53 MIN    17
2022 06 26 02 59 MAX    31
2022 06 26 06 49 MIN    28
2022 06 26 12 48 MAX    39
2022 06 26 20 32 MIN    15
2022 06 27 03 43 MAX    33
2022 06 27 07 22 MIN    30
2022 06 27 13 22 MAX    41
2022 06 27 21 09 MIN    15
2022 06 28 04 21 MAX    34
2022 06 28 07 55 MIN    31
2022 06 28 13 56 MAX    42
2022 06 28 21 44 MIN    15
2022 06 29 04 59 MAX    34
2022 06 29 08 23 MIN    32
2022 06 29 14 32 MAX    43
2022 06 29 22 20 MIN    15
2022 06 30 05 34 MAX    34
2022 06 30 08 55 MIN    32
2022 06 30 15 09 MAX    44
2022 06 30 22 55 MIN    15
2022 07 01 06 06 MAX    34
2022 07 01 09 26 MIN    32
2022 07 01 15 45 MAX    44
2022 07 01 23 33 MIN    16
2022 07 02 06 41 MAX    34
2022 07 02 09 59 MIN    32
2022 07 02 16 22 MAX    44
2022 07 03 00 08 MIN    16
2022 07 03 07 30 MAX    33
2022 07 03 10 50 MIN    31
2022 07 03 16 59 MAX    43
2022 07 04 00 44 MIN    17
2022 07 04 08 09 MAX    33
2022 07 04 11 39 MIN    31
2022 07 04 17 36 MAX    41
2022 07 05 01 19 MIN    18
2022 07 05 08 35 MAX    34
2022 07 05 12 41 MIN    31
2022 07 05 18 20 MAX    39
2022 07 06 01 56 MIN    20
2022 07 06 09 01 MAX    35
2022 07 06 14 00 MIN    30
2022 07 06 19 15 MAX    37
