<TOPS - 조위예측극치자료>

대상조위관측소 : 진도
위도(WGS84) : N  34도 22분 40초
2021 12 18 22 43 MAX   267
2021 12 19 05 07 MIN    26
2021 12 19 11 29 MAX   344
2021 12 19 18 01 MIN    90
2021 12 19 23 14 MAX   269
2021 12 20 05 39 MIN    18
2021 12 20 12 00 MAX   349
2021 12 20 18 34 MIN    90
2021 12 20 23 45 MAX   270
2021 12 21 06 13 MIN    15
2021 12 21 12 31 MAX   349
2021 12 21 19 07 MIN    91
2021 12 22 00 17 MAX   269
2021 12 22 06 48 MIN    17
2021 12 22 13 04 MAX   345
2021 12 22 19 43 MIN    94
2021 12 23 00 53 MAX   264
2021 12 23 07 25 MIN    25
2021 12 23 13 39 MAX   338
2021 12 23 20 22 MIN    96
2021 12 24 01 32 MAX   257
2021 12 24 08 06 MIN    40
2021 12 24 14 18 MAX   327
2021 12 24 21 06 MIN    98
2021 12 25 02 19 MAX   247
2021 12 25 08 52 MIN    60
2021 12 25 15 02 MAX   314
2021 12 25 21 54 MIN    99
2021 12 26 03 17 MAX   240
2021 12 26 09 44 MIN    81
2021 12 26 15 53 MAX   299
2021 12 26 22 49 MIN    97
2021 12 27 04 35 MAX   239
2021 12 27 10 48 MIN   100
2021 12 27 16 54 MAX   285
2021 12 27 23 49 MIN    89
2021 12 28 06 00 MAX   250
2021 12 28 12 04 MIN   112
2021 12 28 18 02 MAX   275
2021 12 29 00 51 MIN    75
2021 12 29 07 14 MAX   274
2021 12 29 13 25 MIN   111
2021 12 29 19 08 MAX   271
2021 12 30 01 51 MIN    55
2021 12 30 08 16 MAX   304
2021 12 30 14 39 MIN    98
2021 12 30 20 08 MAX   273
2021 12 31 02 46 MIN    29
2021 12 31 09 11 MAX   337
2021 12 31 15 42 MIN    79
2021 12 31 21 03 MAX   280
2022 01 01 03 38 MIN     3
2022 01 01 10 02 MAX   367
2022 01 01 16 37 MIN    62
2022 01 01 21 54 MAX   288
2022 01 02 04 28 MIN   -21
2022 01 02 10 52 MAX   388
2022 01 02 17 27 MIN    49
2022 01 02 22 42 MAX   295
2022 01 03 05 16 MIN   -38
2022 01 03 11 40 MAX   399
2022 01 03 18 14 MIN    43
2022 01 03 23 28 MAX   299
2022 01 04 06 03 MIN   -44
2022 01 04 12 27 MAX   398
2022 01 04 19 01 MIN    43
2022 01 05 00 14 MAX   298
2022 01 05 06 50 MIN   -36
2022 01 05 13 13 MAX   386
2022 01 05 19 46 MIN    49
2022 01 06 01 02 MAX   291
2022 01 06 07 36 MIN   -16
2022 01 06 13 58 MAX   364
2022 01 06 20 32 MIN    59
2022 01 07 01 51 MAX   280
2022 01 07 08 23 MIN    14
2022 01 07 14 42 MAX   337
2022 01 07 21 18 MIN    70
2022 01 08 02 46 MAX   266
2022 01 08 09 11 MIN    51
2022 01 08 15 28 MAX   307
2022 01 08 22 06 MIN    82
2022 01 09 03 51 MAX   252
2022 01 09 10 03 MIN    90
2022 01 09 16 17 MAX   278
2022 01 09 22 58 MIN    91
2022 01 10 05 14 MAX   245
2022 01 10 11 04 MIN   124
2022 01 10 17 16 MAX   253
2022 01 10 23 56 MIN    97
2022 01 11 06 40 MAX   247
2022 01 11 12 24 MIN   147
2022 01 11 18 26 MAX   235
2022 01 12 00 59 MIN    98
2022 01 12 07 56 MAX   258
2022 01 12 14 01 MIN   152
2022 01 12 19 36 MAX   227
2022 01 13 02 00 MIN    92
2022 01 13 08 56 MAX   275
2022 01 13 15 17 MIN   142
2022 01 13 20 36 MAX   227
2022 01 14 02 53 MIN    81
2022 01 14 09 42 MAX   292
2022 01 14 16 09 MIN   128
2022 01 14 21 23 MAX   234
2022 01 15 03 37 MIN    66
2022 01 15 10 19 MAX   309
2022 01 15 16 47 MIN   115
2022 01 15 22 01 MAX   243
2022 01 16 04 16 MIN    50
2022 01 16 10 51 MAX   323
2022 01 16 17 20 MIN   103
2022 01 16 22 34 MAX   254
2022 01 17 04 52 MIN    33
2022 01 17 11 20 MAX   335
2022 01 17 17 51 MIN    93
2022 01 17 23 05 MAX   265
2022 01 18 05 27 MIN    18
2022 01 18 11 48 MAX   344
2022 01 18 18 20 MIN    84
2022 01 18 23 35 MAX   274
2022 01 19 06 02 MIN     7
2022 01 19 12 16 MAX   349
2022 01 19 18 51 MIN    76
2022 01 20 00 06 MAX   280
2022 01 20 06 38 MIN     3
2022 01 20 12 45 MAX   350
2022 01 20 19 23 MIN    68
2022 01 21 00 40 MAX   282
2022 01 21 07 14 MIN     6
2022 01 21 13 16 MAX   346
2022 01 21 19 58 MIN    63
2022 01 22 01 17 MAX   280
2022 01 22 07 53 MIN    18
2022 01 22 13 49 MAX   337
2022 01 22 20 35 MIN    61
2022 01 23 01 58 MAX   276
2022 01 23 08 35 MIN    37
2022 01 23 14 25 MAX   323
2022 01 23 21 15 MIN    62
2022 01 24 02 47 MAX   270
2022 01 24 09 21 MIN    61
2022 01 24 15 06 MAX   303
2022 01 24 22 01 MIN    66
2022 01 25 03 48 MAX   264
2022 01 25 10 16 MIN    89
2022 01 25 15 56 MAX   280
2022 01 25 22 54 MIN    70
2022 01 26 05 09 MAX   264
2022 01 26 11 27 MIN   114
2022 01 26 17 01 MAX   257
2022 01 26 23 58 MIN    71
2022 01 27 06 41 MAX   276
2022 01 27 12 57 MIN   126
2022 01 27 18 26 MAX   242
2022 01 28 01 11 MIN    64
2022 01 28 08 02 MAX   298
2022 01 28 14 28 MIN   120
2022 01 28 19 48 MAX   241
2022 01 29 02 23 MIN    46
2022 01 29 09 09 MAX   326
2022 01 29 15 39 MIN   100
2022 01 29 20 56 MAX   253
2022 01 30 03 26 MIN    21
2022 01 30 10 05 MAX   353
2022 01 30 16 35 MIN    78
2022 01 30 21 51 MAX   271
2022 01 31 04 21 MIN    -6
2022 01 31 10 52 MAX   373
2022 01 31 17 22 MIN    58
2022 01 31 22 39 MAX   289
2022 02 01 05 11 MIN   -27
2022 02 01 11 35 MAX   383
2022 02 01 18 04 MIN    43
2022 02 01 23 23 MAX   304
2022 02 02 05 57 MIN   -37
2022 02 02 12 14 MAX   383
2022 02 02 18 45 MIN    34
2022 02 03 00 05 MAX   311
2022 02 03 06 40 MIN   -34
2022 02 03 12 50 MAX   373
2022 02 03 19 23 MIN    32
2022 02 04 00 47 MAX   311
2022 02 04 07 21 MIN   -17
2022 02 04 13 25 MAX   354
2022 02 04 20 01 MIN    36
2022 02 05 01 29 MAX   303
2022 02 05 08 02 MIN    12
2022 02 05 13 58 MAX   330
2022 02 05 20 39 MIN    46
2022 02 06 02 14 MAX   290
2022 02 06 08 43 MIN    48
2022 02 06 14 31 MAX   302
2022 02 06 21 16 MIN    60
2022 02 07 03 04 MAX   273
2022 02 07 09 25 MIN    87
2022 02 07 15 05 MAX   272
2022 02 07 21 55 MIN    76
2022 02 08 04 05 MAX   258
2022 02 08 10 13 MIN   124
2022 02 08 15 44 MAX   243
2022 02 08 22 41 MIN    93
2022 02 09 05 30 MAX   247
2022 02 09 11 18 MIN   155
2022 02 09 16 43 MAX   218
2022 02 09 23 38 MIN   107
2022 02 10 07 03 MAX   249
2022 02 10 13 16 MIN   169
2022 02 10 18 35 MAX   202
2022 02 11 00 56 MIN   112
2022 02 11 08 24 MAX   261
2022 02 11 15 15 MIN   157
2022 02 11 20 10 MAX   205
2022 02 12 02 16 MIN   104
2022 02 12 09 23 MAX   279
2022 02 12 16 06 MIN   139
2022 02 12 21 10 MAX   218
2022 02 13 03 16 MIN    86
2022 02 13 10 05 MAX   297
2022 02 13 16 39 MIN   121
2022 02 13 21 52 MAX   236
2022 02 14 04 01 MIN    64
2022 02 14 10 37 MAX   314
2022 02 14 17 07 MIN   104
2022 02 14 22 24 MAX   254
2022 02 15 04 40 MIN    40
2022 02 15 11 04 MAX   329
2022 02 15 17 33 MIN    87
2022 02 15 22 53 MAX   272
2022 02 16 05 15 MIN    19
2022 02 16 11 29 MAX   341
2022 02 16 18 00 MIN    70
2022 02 16 23 22 MAX   287
2022 02 17 05 49 MIN     3
2022 02 17 11 53 MAX   349
2022 02 17 18 28 MIN    53
2022 02 17 23 52 MAX   299
2022 02 18 06 24 MIN    -6
2022 02 18 12 19 MAX   352
2022 02 18 18 57 MIN    38
2022 02 19 00 24 MAX   308
2022 02 19 07 00 MIN    -6
2022 02 19 12 48 MAX   350
2022 02 19 19 30 MIN    28
2022 02 20 00 59 MAX   311
2022 02 20 07 38 MIN     5
2022 02 20 13 19 MAX   340
2022 02 20 20 04 MIN    25
2022 02 21 01 39 MAX   309
2022 02 21 08 18 MIN    25
2022 02 21 13 53 MAX   323
2022 02 21 20 41 MIN    29
2022 02 22 02 24 MAX   303
2022 02 22 09 02 MIN    55
2022 02 22 14 31 MAX   298
2022 02 22 21 22 MIN    40
2022 02 23 03 20 MAX   292
2022 02 23 09 56 MIN    90
2022 02 23 15 16 MAX   268
2022 02 23 22 12 MIN    57
2022 02 24 04 40 MAX   281
2022 02 24 11 06 MIN   124
2022 02 24 16 18 MAX   237
2022 02 24 23 17 MIN    73
2022 02 25 06 29 MAX   280
2022 02 25 12 47 MIN   142
2022 02 25 18 03 MAX   217
2022 02 26 00 43 MIN    79
2022 02 26 08 04 MAX   296
2022 02 26 14 33 MIN   132
2022 02 26 19 51 MAX   222
2022 02 27 02 13 MIN    66
2022 02 27 09 15 MAX   320
2022 02 27 15 42 MIN   107
2022 02 27 21 02 MAX   244
2022 02 28 03 23 MIN    39
2022 02 28 10 06 MAX   342
2022 02 28 16 30 MIN    81
2022 02 28 21 53 MAX   270
2022 03 01 04 18 MIN    11
2022 03 01 10 46 MAX   357
2022 03 01 17 10 MIN    57
2022 03 01 22 35 MAX   296
2022 03 02 05 05 MIN   -10
2022 03 02 11 20 MAX   364
2022 03 02 17 46 MIN    38
2022 03 02 23 13 MAX   315
2022 03 03 05 46 MIN   -21
2022 03 03 11 51 MAX   363
2022 03 03 18 21 MIN    24
2022 03 03 23 50 MAX   327
2022 03 04 06 25 MIN   -18
2022 03 04 12 20 MAX   354
2022 03 04 18 54 MIN    17
2022 03 05 00 27 MAX   330
2022 03 05 07 03 MIN    -3
2022 03 05 12 49 MAX   339
2022 03 05 19 27 MIN    19
2022 03 06 01 05 MAX   324
2022 03 06 07 39 MIN    23
2022 03 06 13 18 MAX   318
2022 03 06 19 59 MIN    28
2022 03 07 01 44 MAX   312
2022 03 07 08 15 MIN    55
2022 03 07 13 46 MAX   294
2022 03 07 20 30 MIN    43
2022 03 08 02 26 MAX   295
2022 03 08 08 52 MIN    90
2022 03 08 14 15 MAX   267
2022 03 08 21 02 MIN    63
2022 03 09 03 14 MAX   277
2022 03 09 09 33 MIN   125
2022 03 09 14 45 MAX   240
2022 03 09 21 37 MIN    85
2022 03 10 04 21 MAX   260
2022 03 10 10 27 MIN   155
2022 03 10 15 23 MAX   214
2022 03 10 22 23 MIN   107
2022 03 11 06 00 MAX   251
2022 03 11 12 14 MIN   175
2022 03 11 17 12 MAX   193
2022 03 11 23 38 MIN   122
2022 03 12 07 37 MAX   256
2022 03 12 15 02 MIN   164
2022 03 12 19 37 MAX   196
2022 03 13 01 28 MIN   122
2022 03 13 08 49 MAX   272
2022 03 13 15 46 MIN   143
2022 03 13 20 48 MAX   215
2022 03 14 02 49 MIN   103
2022 03 14 09 35 MAX   291
2022 03 14 16 14 MIN   122
2022 03 14 21 32 MAX   238
2022 03 15 03 40 MIN    77
2022 03 15 10 08 MAX   308
2022 03 15 16 38 MIN   100
2022 03 15 22 05 MAX   262
2022 03 16 04 19 MIN    50
2022 03 16 10 34 MAX   324
2022 03 16 17 03 MIN    76
2022 03 16 22 34 MAX   284
2022 03 17 04 55 MIN    26
2022 03 17 10 57 MAX   337
2022 03 17 17 29 MIN    52
2022 03 17 23 01 MAX   306
2022 03 18 05 30 MIN     6
2022 03 18 11 22 MAX   346
2022 03 18 17 57 MIN    28
2022 03 18 23 31 MAX   324
2022 03 19 06 06 MIN    -5
2022 03 19 11 48 MAX   350
2022 03 19 18 27 MIN     9
2022 03 20 00 04 MAX   338
2022 03 20 06 42 MIN    -6
2022 03 20 12 18 MAX   347
2022 03 20 18 59 MIN    -3
2022 03 21 00 41 MAX   345
2022 03 21 07 21 MIN     5
2022 03 21 12 51 MAX   334
2022 03 21 19 34 MIN    -4
2022 03 22 01 22 MAX   343
2022 03 22 08 03 MIN    29
2022 03 22 13 27 MAX   312
2022 03 22 20 12 MIN     5
2022 03 23 02 10 MAX   332
2022 03 23 08 49 MIN    63
2022 03 23 14 06 MAX   284
2022 03 23 20 54 MIN    25
2022 03 24 03 09 MAX   315
2022 03 24 09 46 MIN   101
2022 03 24 14 52 MAX   251
2022 03 24 21 44 MIN    52
2022 03 25 04 39 MAX   296
2022 03 25 11 04 MIN   135
2022 03 25 16 02 MAX   221
2022 03 25 22 53 MIN    79
2022 03 26 06 32 MAX   291
2022 03 26 12 55 MIN   146
2022 03 26 18 16 MAX   208
2022 03 27 00 32 MIN    91
2022 03 27 08 03 MAX   302
2022 03 27 14 32 MIN   129
2022 03 27 20 00 MAX   224
2022 03 28 02 09 MIN    80
2022 03 28 09 08 MAX   318
2022 03 28 15 29 MIN   104
2022 03 28 21 03 MAX   252
2022 03 29 03 17 MIN    56
2022 03 29 09 53 MAX   331
2022 03 29 16 11 MIN    78
2022 03 29 21 48 MAX   282
2022 03 30 04 08 MIN    33
2022 03 30 10 27 MAX   338
2022 03 30 16 46 MIN    53
2022 03 30 22 25 MAX   307
2022 03 31 04 51 MIN    16
2022 03 31 10 54 MAX   340
2022 03 31 17 19 MIN    33
2022 03 31 22 59 MAX   327
2022 04 01 05 30 MIN     9
2022 04 01 11 21 MAX   338
2022 04 01 17 52 MIN    19
2022 04 01 23 33 MAX   338
2022 04 02 06 06 MIN    12
2022 04 02 11 47 MAX   331
2022 04 02 18 22 MIN    12
2022 04 03 00 07 MAX   342
2022 04 03 06 42 MIN    25
2022 04 03 12 14 MAX   319
2022 04 03 18 52 MIN    13
2022 04 04 00 41 MAX   338
2022 04 04 07 16 MIN    45
2022 04 04 12 41 MAX   303
2022 04 04 19 21 MIN    22
2022 04 05 01 17 MAX   329
2022 04 05 07 50 MIN    71
2022 04 05 13 10 MAX   283
2022 04 05 19 49 MIN    37
2022 04 06 01 55 MAX   315
2022 04 06 08 26 MIN    99
2022 04 06 13 39 MAX   261
2022 04 06 20 19 MIN    56
2022 04 07 02 38 MAX   298
2022 04 07 09 06 MIN   128
2022 04 07 14 11 MAX   239
2022 04 07 20 53 MIN    78
2022 04 08 03 35 MAX   280
2022 04 08 09 57 MIN   153
2022 04 08 14 51 MAX   217
2022 04 08 21 37 MIN   101
2022 04 09 05 00 MAX   266
2022 04 09 11 24 MIN   170
2022 04 09 16 22 MAX   198
2022 04 09 22 44 MIN   122
2022 04 10 06 36 MAX   264
2022 04 10 13 45 MIN   165
2022 04 10 18 49 MAX   200
2022 04 11 00 29 MIN   129
2022 04 11 07 52 MAX   273
2022 04 11 14 51 MIN   145
2022 04 11 20 08 MAX   220
2022 04 12 02 04 MIN   116
2022 04 12 08 44 MAX   287
2022 04 12 15 25 MIN   121
2022 04 12 20 58 MAX   245
2022 04 13 03 04 MIN    93
2022 04 13 09 20 MAX   303
2022 04 13 15 54 MIN    95
2022 04 13 21 33 MAX   273
2022 04 14 03 49 MIN    67
2022 04 14 09 49 MAX   317
2022 04 14 16 22 MIN    66
2022 04 14 22 04 MAX   300
2022 04 15 04 28 MIN    42
2022 04 15 10 16 MAX   330
2022 04 15 16 51 MIN    37
2022 04 15 22 35 MAX   327
2022 04 16 05 06 MIN    22
2022 04 16 10 45 MAX   338
2022 04 16 17 22 MIN    10
2022 04 16 23 08 MAX   351
2022 04 17 05 44 MIN    10
2022 04 17 11 16 MAX   341
2022 04 17 17 55 MIN   -10
2022 04 17 23 44 MAX   368
2022 04 18 06 24 MIN     9
2022 04 18 11 50 MAX   335
2022 04 18 18 30 MIN   -21
2022 04 19 00 25 MAX   376
2022 04 19 07 06 MIN    21
2022 04 19 12 27 MAX   320
2022 04 19 19 08 MIN   -19
2022 04 20 01 11 MAX   372
2022 04 20 07 52 MIN    45
2022 04 20 13 07 MAX   298
2022 04 20 19 50 MIN    -4
2022 04 21 02 05 MAX   357
2022 04 21 08 43 MIN    78
2022 04 21 13 52 MAX   270
2022 04 21 20 36 MIN    22
2022 04 22 03 13 MAX   335
2022 04 22 09 46 MIN   111
2022 04 22 14 49 MAX   242
2022 04 22 21 31 MIN    55
2022 04 23 04 48 MAX   316
2022 04 23 11 09 MIN   134
2022 04 23 16 22 MAX   220
2022 04 23 22 46 MIN    85
2022 04 24 06 23 MAX   307
2022 04 24 12 45 MIN   137
2022 04 24 18 25 MAX   221
2022 04 25 00 22 MIN   100
2022 04 25 07 41 MAX   308
2022 04 25 14 04 MIN   121
2022 04 25 19 52 MAX   242
2022 04 26 01 52 MIN    95
2022 04 26 08 40 MAX   312
2022 04 26 14 58 MIN    99
2022 04 26 20 51 MAX   269
2022 04 27 02 59 MIN    81
2022 04 27 09 22 MAX   314
2022 04 27 15 39 MIN    76
2022 04 27 21 34 MAX   295
2022 04 28 03 50 MIN    66
2022 04 28 09 53 MAX   315
2022 04 28 16 15 MIN    55
2022 04 28 22 09 MAX   317
2022 04 29 04 32 MIN    56
2022 04 29 10 20 MAX   314
2022 04 29 16 48 MIN    38
2022 04 29 22 42 MAX   334
2022 04 30 05 11 MIN    52
2022 04 30 10 47 MAX   311
2022 04 30 17 19 MIN    26
2022 04 30 23 14 MAX   344
2022 05 01 05 47 MIN    54
2022 05 01 11 13 MAX   306
2022 05 01 17 49 MIN    21
2022 05 01 23 46 MAX   349
2022 05 02 06 22 MIN    62
2022 05 02 11 42 MAX   298
2022 05 02 18 18 MIN    22
2022 05 03 00 20 MAX   348
2022 05 03 06 56 MIN    76
2022 05 03 12 12 MAX   287
2022 05 03 18 47 MIN    28
2022 05 04 00 55 MAX   342
2022 05 04 07 30 MIN    93
2022 05 04 12 42 MAX   274
2022 05 04 19 16 MIN    40
2022 05 05 01 32 MAX   332
2022 05 05 08 07 MIN   112
2022 05 05 13 16 MAX   259
2022 05 05 19 49 MIN    55
2022 05 06 02 14 MAX   319
2022 05 06 08 49 MIN   132
2022 05 06 13 53 MAX   243
2022 05 06 20 25 MIN    75
2022 05 07 03 06 MAX   303
2022 05 07 09 40 MIN   148
2022 05 07 14 42 MAX   227
2022 05 07 21 12 MIN    97
2022 05 08 04 12 MAX   289
2022 05 08 10 50 MIN   158
2022 05 08 16 05 MAX   215
2022 05 08 22 14 MIN   118
2022 05 09 05 30 MAX   282
2022 05 09 12 15 MIN   156
2022 05 09 17 56 MAX   216
2022 05 09 23 37 MIN   130
2022 05 10 06 41 MAX   282
2022 05 10 13 28 MIN   141
2022 05 10 19 16 MAX   233
2022 05 11 01 05 MIN   128
2022 05 11 07 37 MAX   289
2022 05 11 14 18 MIN   118
2022 05 11 20 12 MAX   258
2022 05 12 02 16 MIN   112
2022 05 12 08 20 MAX   298
2022 05 12 14 58 MIN    91
2022 05 12 20 53 MAX   287
2022 05 13 03 10 MIN    91
2022 05 13 08 57 MAX   309
2022 05 13 15 34 MIN    62
2022 05 13 21 30 MAX   319
2022 05 14 03 57 MIN    69
2022 05 14 09 32 MAX   319
2022 05 14 16 10 MIN    32
2022 05 14 22 06 MAX   349
2022 05 15 04 41 MIN    49
2022 05 15 10 08 MAX   326
2022 05 15 16 47 MIN     5
2022 05 15 22 46 MAX   376
2022 05 16 05 25 MIN    38
2022 05 16 10 46 MAX   327
2022 05 16 17 26 MIN   -15
2022 05 16 23 28 MAX   394
2022 05 17 06 09 MIN    36
2022 05 17 11 26 MAX   321
2022 05 17 18 06 MIN   -23
2022 05 18 00 15 MAX   400
2022 05 18 06 56 MIN    46
2022 05 18 12 10 MAX   308
2022 05 18 18 49 MIN   -19
2022 05 19 01 07 MAX   394
2022 05 19 07 46 MIN    66
2022 05 19 12 57 MAX   290
2022 05 19 19 35 MIN    -2
2022 05 20 02 06 MAX   378
2022 05 20 08 42 MIN    89
2022 05 20 13 51 MAX   269
2022 05 20 20 26 MIN    26
2022 05 21 03 17 MAX   356
2022 05 21 09 45 MIN   111
2022 05 21 14 59 MAX   250
2022 05 21 21 25 MIN    59
2022 05 22 04 37 MAX   335
2022 05 22 10 57 MIN   123
2022 05 22 16 32 MAX   241
2022 05 22 22 36 MIN    90
2022 05 23 05 54 MAX   319
2022 05 23 12 11 MIN   124
2022 05 23 18 10 MAX   246
2022 05 23 23 59 MIN   111
2022 05 24 07 02 MAX   308
2022 05 24 13 18 MIN   114
2022 05 24 19 28 MAX   264
2022 05 25 01 22 MIN   118
2022 05 25 07 56 MAX   300
2022 05 25 14 14 MIN    99
2022 05 25 20 29 MAX   285
2022 05 26 02 32 MIN   116
2022 05 26 08 40 MAX   294
2022 05 26 14 59 MIN    83
2022 05 26 21 15 MAX   305
2022 05 27 03 28 MIN   109
2022 05 27 09 15 MAX   290
2022 05 27 15 39 MIN    68
2022 05 27 21 53 MAX   323
2022 05 28 04 14 MIN   103
2022 05 28 09 45 MAX   288
2022 05 28 16 14 MIN    56
2022 05 28 22 27 MAX   336
2022 05 29 04 54 MIN    99
2022 05 29 10 16 MAX   287
2022 05 29 16 47 MIN    47
2022 05 29 22 59 MAX   346
2022 05 30 05 31 MIN    98
2022 05 30 10 46 MAX   285
2022 05 30 17 19 MIN    42
2022 05 30 23 31 MAX   352
2022 05 31 06 07 MIN   100
2022 05 31 11 17 MAX   282
2022 05 31 17 49 MIN    40
2022 06 01 00 04 MAX   354
2022 06 01 06 42 MIN   106
2022 06 01 11 50 MAX   278
2022 06 01 18 21 MIN    42
2022 06 02 00 39 MAX   353
2022 06 02 07 17 MIN   114
2022 06 02 12 23 MAX   273
2022 06 02 18 53 MIN    48
2022 06 03 01 15 MAX   347
2022 06 03 07 54 MIN   124
2022 06 03 13 00 MAX   265
2022 06 03 19 29 MIN    59
2022 06 04 01 55 MAX   338
2022 06 04 08 35 MIN   133
2022 06 04 13 42 MAX   256
2022 06 04 20 10 MIN    75
2022 06 05 02 40 MAX   327
2022 06 05 09 22 MIN   139
2022 06 05 14 32 MAX   247
2022 06 05 20 56 MIN    93
2022 06 06 03 30 MAX   315
2022 06 06 10 15 MIN   142
2022 06 06 15 39 MAX   239
2022 06 06 21 50 MIN   113
2022 06 07 04 27 MAX   304
2022 06 07 11 13 MIN   139
2022 06 07 17 02 MAX   240
2022 06 07 22 55 MIN   129
2022 06 08 05 27 MAX   297
2022 06 08 12 13 MIN   129
2022 06 08 18 20 MAX   253
2022 06 09 00 10 MIN   136
2022 06 09 06 25 MAX   294
2022 06 09 13 09 MIN   112
2022 06 09 19 21 MAX   275
2022 06 10 01 25 MIN   132
2022 06 10 07 18 MAX   296
2022 06 10 14 00 MIN    90
2022 06 10 20 12 MAX   304
2022 06 11 02 31 MIN   119
2022 06 11 08 06 MAX   300
2022 06 11 14 47 MIN    65
2022 06 11 20 59 MAX   335
2022 06 12 03 29 MIN   101
2022 06 12 08 53 MAX   306
2022 06 12 15 33 MIN    38
2022 06 12 21 44 MAX   366
2022 06 13 04 21 MIN    84
2022 06 13 09 38 MAX   311
2022 06 13 16 18 MIN    14
2022 06 13 22 31 MAX   392
2022 06 14 05 11 MIN    73
2022 06 14 10 24 MAX   313
2022 06 14 17 03 MIN    -4
2022 06 14 23 19 MAX   409
2022 06 15 06 01 MIN    68
2022 06 15 11 12 MAX   312
2022 06 15 17 50 MIN   -13
2022 06 16 00 10 MAX   415
2022 06 16 06 50 MIN    70
2022 06 16 12 01 MAX   307
2022 06 16 18 38 MIN   -10
2022 06 17 01 05 MAX   409
2022 06 17 07 42 MIN    79
2022 06 17 12 52 MAX   298
2022 06 17 19 27 MIN     5
2022 06 18 02 02 MAX   394
2022 06 18 08 34 MIN    91
2022 06 18 13 49 MAX   286
2022 06 18 20 20 MIN    30
2022 06 19 03 03 MAX   372
2022 06 19 09 29 MIN   102
2022 06 19 14 56 MAX   276
2022 06 19 21 16 MIN    62
2022 06 20 04 05 MAX   348
2022 06 20 10 27 MIN   110
2022 06 20 16 16 MAX   270
2022 06 20 22 17 MIN    96
2022 06 21 05 08 MAX   323
2022 06 21 11 26 MIN   113
2022 06 21 17 41 MAX   272
2022 06 21 23 25 MIN   127
2022 06 22 06 08 MAX   302
2022 06 22 12 26 MIN   112
2022 06 22 18 58 MAX   282
2022 06 23 00 43 MIN   147
2022 06 23 07 03 MAX   286
2022 06 23 13 24 MIN   107
2022 06 23 20 03 MAX   295
2022 06 24 02 02 MIN   154
2022 06 24 07 53 MAX   275
2022 06 24 14 16 MIN   100
2022 06 24 20 56 MAX   310
2022 06 25 03 08 MIN   152
2022 06 25 08 38 MAX   269
2022 06 25 15 02 MIN    91
2022 06 25 21 41 MAX   323
2022 06 26 04 01 MIN   146
2022 06 26 09 18 MAX   268
2022 06 26 15 43 MIN    83
2022 06 26 22 18 MAX   336
2022 06 27 04 45 MIN   139
2022 06 27 09 55 MAX   270
2022 06 27 16 21 MIN    74
2022 06 27 22 51 MAX   346
2022 06 28 05 23 MIN   133
2022 06 28 10 30 MAX   274
2022 06 28 16 56 MIN    66
2022 06 28 23 23 MAX   354
