<TOPS - 조위예측극치자료>

대상조위관측소 : 영흥도
위도(WGS84) : N  37도 14분 19초
2021 12 15 01 53 MAX   616
2021 12 15 08 15 MIN   168
2021 12 15 14 34 MAX   670
2021 12 15 20 47 MIN   212
2021 12 16 02 43 MAX   633
2021 12 16 08 59 MIN   129
2021 12 16 15 19 MAX   711
2021 12 16 21 34 MIN   182
2021 12 17 03 25 MAX   650
2021 12 17 09 38 MIN    97
2021 12 17 15 58 MAX   740
2021 12 17 22 15 MIN   160
2021 12 18 04 03 MAX   665
2021 12 18 10 14 MIN    75
2021 12 18 16 34 MAX   757
2021 12 18 22 53 MIN   148
2021 12 19 04 39 MAX   674
2021 12 19 10 48 MIN    63
2021 12 19 17 08 MAX   764
2021 12 19 23 28 MIN   143
2021 12 20 05 13 MAX   677
2021 12 20 11 21 MIN    60
2021 12 20 17 40 MAX   765
2021 12 21 00 02 MIN   144
2021 12 21 05 46 MAX   676
2021 12 21 11 54 MIN    64
2021 12 21 18 12 MAX   762
2021 12 22 00 35 MIN   151
2021 12 22 06 18 MAX   670
2021 12 22 12 26 MIN    72
2021 12 22 18 43 MAX   758
2021 12 23 01 07 MIN   160
2021 12 23 06 50 MAX   661
2021 12 23 13 00 MIN    84
2021 12 23 19 15 MAX   751
2021 12 24 01 39 MIN   172
2021 12 24 07 24 MAX   650
2021 12 24 13 34 MIN   102
2021 12 24 19 50 MAX   740
2021 12 25 02 15 MIN   184
2021 12 25 08 01 MAX   638
2021 12 25 14 12 MIN   126
2021 12 25 20 28 MAX   720
2021 12 26 02 55 MIN   196
2021 12 26 08 45 MAX   623
2021 12 26 14 58 MIN   159
2021 12 26 21 15 MAX   693
2021 12 27 03 43 MIN   205
2021 12 27 09 42 MAX   612
2021 12 27 15 55 MIN   196
2021 12 27 22 11 MAX   663
2021 12 28 04 43 MIN   205
2021 12 28 10 55 MAX   612
2021 12 28 17 07 MIN   225
2021 12 28 23 20 MAX   640
2021 12 29 05 53 MIN   188
2021 12 29 12 15 MAX   637
2021 12 29 18 30 MIN   232
2021 12 30 00 35 MAX   633
2021 12 30 07 04 MIN   151
2021 12 30 13 30 MAX   683
2021 12 30 19 51 MIN   213
2021 12 31 01 46 MAX   645
2021 12 31 08 09 MIN   103
2021 12 31 14 35 MAX   736
2021 12 31 21 01 MIN   180
2022 01 01 02 49 MAX   666
2022 01 01 09 08 MIN    56
2022 01 01 15 33 MAX   783
2022 01 01 22 01 MIN   147
2022 01 02 03 46 MAX   688
2022 01 02 10 02 MIN    19
2022 01 02 16 27 MAX   816
2022 01 02 22 55 MIN   121
2022 01 03 04 39 MAX   706
2022 01 03 10 53 MIN    -4
2022 01 03 17 18 MAX   834
2022 01 03 23 47 MIN   104
2022 01 04 05 29 MAX   717
2022 01 04 11 43 MIN   -12
2022 01 04 18 06 MAX   837
2022 01 05 00 34 MIN    96
2022 01 05 06 16 MAX   719
2022 01 05 12 30 MIN    -5
2022 01 05 18 51 MAX   827
2022 01 06 01 18 MIN   100
2022 01 06 07 02 MAX   711
2022 01 06 13 13 MIN    19
2022 01 06 19 33 MAX   803
2022 01 07 02 00 MIN   114
2022 01 07 07 45 MAX   693
2022 01 07 13 56 MIN    57
2022 01 07 20 13 MAX   768
2022 01 08 02 40 MIN   137
2022 01 08 08 28 MAX   667
2022 01 08 14 37 MIN   108
2022 01 08 20 51 MAX   721
2022 01 09 03 20 MIN   165
2022 01 09 09 15 MAX   636
2022 01 09 15 21 MIN   168
2022 01 09 21 33 MAX   668
2022 01 10 04 05 MIN   195
2022 01 10 10 09 MAX   605
2022 01 10 16 13 MIN   229
2022 01 10 22 23 MAX   614
2022 01 11 04 59 MIN   219
2022 01 11 11 17 MAX   585
2022 01 11 17 22 MIN   278
2022 01 11 23 27 MAX   569
2022 01 12 06 07 MIN   228
2022 01 12 12 38 MAX   589
2022 01 12 18 51 MIN   296
2022 01 13 00 48 MAX   549
2022 01 13 07 19 MIN   213
2022 01 13 13 53 MAX   617
2022 01 13 20 14 MIN   279
2022 01 14 02 02 MAX   558
2022 01 14 08 20 MIN   182
2022 01 14 14 52 MAX   655
2022 01 14 21 14 MIN   245
2022 01 15 02 59 MAX   584
2022 01 15 09 10 MIN   146
2022 01 15 15 39 MAX   690
2022 01 15 22 02 MIN   211
2022 01 16 03 45 MAX   613
2022 01 16 09 54 MIN   114
2022 01 16 16 19 MAX   717
2022 01 16 22 42 MIN   183
2022 01 17 04 25 MAX   639
2022 01 17 10 33 MIN    88
2022 01 17 16 55 MAX   736
2022 01 17 23 18 MIN   161
2022 01 18 05 01 MAX   661
2022 01 18 11 10 MIN    69
2022 01 18 17 29 MAX   751
2022 01 18 23 52 MIN   145
2022 01 19 05 35 MAX   676
2022 01 19 11 44 MIN    56
2022 01 19 18 00 MAX   764
2022 01 20 00 24 MIN   133
2022 01 20 06 08 MAX   687
2022 01 20 12 19 MIN    48
2022 01 20 18 31 MAX   774
2022 01 21 00 55 MIN   123
2022 01 21 06 40 MAX   694
2022 01 21 12 52 MIN    47
2022 01 21 19 02 MAX   779
2022 01 22 01 26 MIN   118
2022 01 22 07 13 MAX   697
2022 01 22 13 26 MIN    55
2022 01 22 19 34 MAX   775
2022 01 23 01 58 MIN   117
2022 01 23 07 48 MAX   697
2022 01 23 14 02 MIN    76
2022 01 23 20 08 MAX   759
2022 01 24 02 32 MIN   121
2022 01 24 08 27 MAX   689
2022 01 24 14 41 MIN   113
2022 01 24 20 46 MAX   728
2022 01 25 03 10 MIN   132
2022 01 25 09 14 MAX   674
2022 01 25 15 27 MIN   163
2022 01 25 21 30 MAX   684
2022 01 26 03 57 MIN   149
2022 01 26 10 13 MAX   654
2022 01 26 16 25 MIN   219
2022 01 26 22 26 MAX   634
2022 01 27 04 58 MIN   166
2022 01 27 11 29 MAX   643
2022 01 27 17 45 MIN   265
2022 01 27 23 43 MAX   592
2022 01 28 06 15 MIN   169
2022 01 28 12 57 MAX   654
2022 01 28 19 24 MIN   272
2022 01 29 01 13 MAX   581
2022 01 29 07 39 MIN   146
2022 01 29 14 20 MAX   693
2022 01 29 20 53 MIN   239
2022 01 30 02 35 MAX   604
2022 01 30 08 53 MIN   104
2022 01 30 15 28 MAX   741
2022 01 30 22 00 MIN   188
2022 01 31 03 41 MAX   646
2022 01 31 09 56 MIN    57
2022 01 31 16 25 MAX   785
2022 01 31 22 54 MIN   138
2022 02 01 04 37 MAX   687
2022 02 01 10 50 MIN    18
2022 02 01 17 14 MAX   815
2022 02 01 23 41 MIN    98
2022 02 02 05 25 MAX   720
2022 02 02 11 38 MIN    -5
2022 02 02 17 58 MAX   830
2022 02 03 00 24 MIN    73
2022 02 03 06 09 MAX   739
2022 02 03 12 22 MIN   -10
2022 02 03 18 37 MAX   827
2022 02 04 01 02 MIN    64
2022 02 04 06 49 MAX   743
2022 02 04 13 01 MIN     5
2022 02 04 19 12 MAX   809
2022 02 05 01 36 MIN    69
2022 02 05 07 27 MAX   733
2022 02 05 13 37 MIN    37
2022 02 05 19 44 MAX   778
2022 02 06 02 08 MIN    87
2022 02 06 08 02 MAX   713
2022 02 06 14 11 MIN    85
2022 02 06 20 15 MAX   735
2022 02 07 02 38 MIN   115
2022 02 07 08 38 MAX   683
2022 02 07 14 46 MIN   145
2022 02 07 20 45 MAX   683
2022 02 08 03 09 MIN   150
2022 02 08 09 19 MAX   646
2022 02 08 15 24 MIN   212
2022 02 08 21 19 MAX   623
2022 02 09 03 47 MIN   191
2022 02 09 10 10 MAX   606
2022 02 09 16 14 MIN   280
2022 02 09 22 06 MAX   561
2022 02 10 04 40 MIN   231
2022 02 10 11 25 MAX   574
2022 02 10 17 35 MIN   333
2022 02 10 23 23 MAX   510
2022 02 11 06 03 MIN   255
2022 02 11 13 02 MAX   573
2022 02 11 19 37 MIN   337
2022 02 12 01 14 MAX   500
2022 02 12 07 38 MIN   241
2022 02 12 14 26 MAX   605
2022 02 12 21 00 MIN   297
2022 02 13 02 37 MAX   533
2022 02 13 08 46 MIN   201
2022 02 13 15 22 MAX   648
2022 02 13 21 50 MIN   248
2022 02 14 03 29 MAX   580
2022 02 14 09 36 MIN   154
2022 02 14 16 04 MAX   688
2022 02 14 22 28 MIN   204
2022 02 15 04 11 MAX   626
2022 02 15 10 18 MIN   110
2022 02 15 16 39 MAX   723
2022 02 15 23 02 MIN   164
2022 02 16 04 46 MAX   666
2022 02 16 10 56 MIN    72
2022 02 16 17 11 MAX   753
2022 02 16 23 33 MIN   129
2022 02 17 05 20 MAX   699
2022 02 17 11 31 MIN    42
2022 02 17 17 42 MAX   779
2022 02 18 00 04 MIN    99
2022 02 18 05 52 MAX   725
2022 02 18 12 05 MIN    22
2022 02 18 18 13 MAX   798
2022 02 19 00 34 MIN    75
2022 02 19 06 25 MAX   745
2022 02 19 12 39 MIN    15
2022 02 19 18 43 MAX   806
2022 02 20 01 05 MIN    60
2022 02 20 06 57 MAX   757
2022 02 20 13 13 MIN    23
2022 02 20 19 14 MAX   801
2022 02 21 01 35 MIN    54
2022 02 21 07 31 MAX   760
2022 02 21 13 48 MIN    50
2022 02 21 19 46 MAX   779
2022 02 22 02 06 MIN    61
2022 02 22 08 08 MAX   750
2022 02 22 14 24 MIN    97
2022 02 22 20 19 MAX   739
2022 02 23 02 40 MIN    82
2022 02 23 08 50 MAX   724
2022 02 23 15 05 MIN   161
2022 02 23 20 58 MAX   684
2022 02 24 03 21 MIN   118
2022 02 24 09 42 MAX   685
2022 02 24 15 56 MIN   235
2022 02 24 21 47 MAX   617
2022 02 25 04 16 MIN   164
2022 02 25 10 55 MAX   643
2022 02 25 17 15 MIN   301
2022 02 25 23 03 MAX   554
2022 02 26 05 39 MIN   202
2022 02 26 12 37 MAX   629
2022 02 26 19 18 MIN   315
2022 02 27 01 00 MAX   535
2022 02 27 07 25 MIN   195
2022 02 27 14 17 MAX   664
2022 02 27 20 57 MIN   261
2022 02 28 02 37 MAX   578
2022 02 28 08 51 MIN   144
2022 02 28 15 27 MAX   722
2022 02 28 21 59 MIN   189
2022 03 01 03 42 MAX   644
2022 03 01 09 54 MIN    83
2022 03 01 16 19 MAX   773
2022 03 01 22 46 MIN   125
2022 03 02 04 32 MAX   703
2022 03 02 10 44 MIN    34
2022 03 02 17 03 MAX   806
2022 03 02 23 26 MIN    76
2022 03 03 05 15 MAX   746
2022 03 03 11 28 MIN     5
2022 03 03 17 40 MAX   821
2022 03 04 00 02 MIN    47
2022 03 04 05 54 MAX   769
2022 03 04 12 06 MIN    -1
2022 03 04 18 14 MAX   817
2022 03 05 00 35 MIN    37
2022 03 05 06 29 MAX   776
2022 03 05 12 41 MIN    13
2022 03 05 18 44 MAX   799
2022 03 06 01 05 MIN    41
2022 03 06 07 02 MAX   769
2022 03 06 13 13 MIN    43
2022 03 06 19 12 MAX   771
2022 03 07 01 31 MIN    56
2022 03 07 07 32 MAX   752
2022 03 07 13 43 MIN    86
2022 03 07 19 38 MAX   734
2022 03 08 01 56 MIN    81
2022 03 08 08 04 MAX   725
2022 03 08 14 14 MIN   141
2022 03 08 20 04 MAX   687
2022 03 09 02 22 MIN   117
2022 03 09 08 37 MAX   688
2022 03 09 14 46 MIN   205
2022 03 09 20 34 MAX   631
2022 03 10 02 52 MIN   163
2022 03 10 09 18 MAX   640
2022 03 10 15 25 MIN   275
2022 03 10 21 10 MAX   568
2022 03 11 03 31 MIN   219
2022 03 11 10 16 MAX   589
2022 03 11 16 26 MIN   341
2022 03 11 22 07 MAX   505
2022 03 12 04 38 MIN   272
2022 03 12 11 54 MAX   558
2022 03 12 18 40 MIN   370
2022 03 13 00 11 MAX   472
2022 03 13 06 40 MIN   288
2022 03 13 13 45 MAX   575
2022 03 13 20 35 MIN   329
2022 03 14 02 06 MAX   507
2022 03 14 08 14 MIN   248
2022 03 14 14 52 MAX   621
2022 03 14 21 25 MIN   270
2022 03 15 03 05 MAX   567
2022 03 15 09 11 MIN   189
2022 03 15 15 35 MAX   672
2022 03 15 22 00 MIN   212
2022 03 16 03 46 MAX   630
2022 03 16 09 54 MIN   130
2022 03 16 16 10 MAX   719
2022 03 16 22 32 MIN   156
2022 03 17 04 21 MAX   686
2022 03 17 10 33 MIN    78
2022 03 17 16 42 MAX   760
2022 03 17 23 04 MIN   106
2022 03 18 04 56 MAX   734
2022 03 18 11 09 MIN    37
2022 03 18 17 15 MAX   792
2022 03 18 23 35 MIN    63
2022 03 19 05 29 MAX   773
2022 03 19 11 46 MIN    12
2022 03 19 17 47 MAX   812
2022 03 20 00 06 MIN    31
2022 03 20 06 04 MAX   800
2022 03 20 12 21 MIN     6
2022 03 20 18 19 MAX   816
2022 03 21 00 38 MIN    12
2022 03 21 06 38 MAX   814
2022 03 21 12 56 MIN    20
2022 03 21 18 51 MAX   803
2022 03 22 01 09 MIN    10
2022 03 22 07 13 MAX   813
2022 03 22 13 32 MIN    56
2022 03 22 19 23 MAX   773
2022 03 23 01 42 MIN    26
2022 03 23 07 50 MAX   794
2022 03 23 14 09 MIN   111
2022 03 23 19 57 MAX   726
2022 03 24 02 16 MIN    61
2022 03 24 08 32 MAX   755
2022 03 24 14 50 MIN   182
2022 03 24 20 36 MAX   664
2022 03 25 02 56 MIN   115
2022 03 25 09 23 MAX   700
2022 03 25 15 43 MIN   260
2022 03 25 21 26 MAX   593
2022 03 26 03 52 MIN   181
2022 03 26 10 39 MAX   644
2022 03 26 17 11 MIN   322
2022 03 26 22 54 MAX   530
2022 03 27 05 24 MIN   234
2022 03 27 12 31 MAX   625
2022 03 27 19 24 MIN   315
2022 03 28 01 06 MAX   530
2022 03 28 07 22 MIN   225
2022 03 28 14 11 MAX   662
2022 03 28 20 49 MIN   246
2022 03 29 02 35 MAX   595
2022 03 29 08 45 MIN   166
2022 03 29 15 15 MAX   717
2022 03 29 21 41 MIN   170
2022 03 30 03 33 MAX   671
2022 03 30 09 43 MIN   104
2022 03 30 16 01 MAX   762
2022 03 30 22 23 MIN   106
2022 03 31 04 18 MAX   732
2022 03 31 10 29 MIN    58
2022 03 31 16 39 MAX   788
2022 03 31 22 59 MIN    62
2022 04 01 04 56 MAX   772
2022 04 01 11 08 MIN    35
2022 04 01 17 13 MAX   795
2022 04 01 23 33 MIN    37
2022 04 02 05 31 MAX   793
2022 04 02 11 44 MIN    32
2022 04 02 17 44 MAX   789
2022 04 03 00 02 MIN    28
2022 04 03 06 04 MAX   798
2022 04 03 12 17 MIN    46
2022 04 03 18 13 MAX   772
2022 04 04 00 30 MIN    33
2022 04 04 06 34 MAX   792
2022 04 04 12 48 MIN    72
2022 04 04 18 40 MAX   748
2022 04 05 00 55 MIN    47
2022 04 05 07 04 MAX   778
2022 04 05 13 18 MIN   108
2022 04 05 19 06 MAX   716
2022 04 06 01 20 MIN    71
2022 04 06 07 33 MAX   754
2022 04 06 13 47 MIN   154
2022 04 06 19 33 MAX   677
2022 04 07 01 45 MIN   105
2022 04 07 08 05 MAX   719
2022 04 07 14 18 MIN   209
2022 04 07 20 03 MAX   630
2022 04 08 02 15 MIN   152
2022 04 08 08 41 MAX   673
2022 04 08 14 55 MIN   269
2022 04 08 20 37 MAX   576
2022 04 09 02 50 MIN   207
2022 04 09 09 29 MAX   622
2022 04 09 15 44 MIN   328
2022 04 09 21 26 MAX   521
2022 04 10 03 44 MIN   265
2022 04 10 10 47 MAX   578
2022 04 10 17 23 MIN   366
2022 04 10 23 06 MAX   484
2022 04 11 05 27 MIN   302
2022 04 11 12 35 MAX   574
2022 04 11 19 31 MIN   341
2022 04 12 01 10 MAX   507
2022 04 12 07 20 MIN   277
2022 04 12 13 56 MAX   611
2022 04 12 20 34 MIN   281
2022 04 13 02 21 MAX   571
2022 04 13 08 29 MIN   218
2022 04 13 14 47 MAX   663
2022 04 13 21 15 MIN   213
2022 04 14 03 07 MAX   643
2022 04 14 09 19 MIN   153
2022 04 14 15 28 MAX   715
2022 04 14 21 50 MIN   145
2022 04 15 03 47 MAX   712
2022 04 15 10 02 MIN    96
2022 04 15 16 04 MAX   758
2022 04 15 22 25 MIN    84
2022 04 16 04 25 MAX   771
2022 04 16 10 42 MIN    53
2022 04 16 16 41 MAX   789
2022 04 16 23 00 MIN    36
2022 04 17 05 02 MAX   815
2022 04 17 11 22 MIN    30
2022 04 17 17 17 MAX   804
2022 04 17 23 35 MIN     3
2022 04 18 05 40 MAX   843
2022 04 18 12 01 MIN    28
2022 04 18 17 53 MAX   802
2022 04 19 00 10 MIN   -12
2022 04 19 06 18 MAX   853
2022 04 19 12 40 MIN    47
2022 04 19 18 29 MAX   783
2022 04 20 00 45 MIN    -6
2022 04 20 06 56 MAX   844
2022 04 20 13 19 MIN    85
2022 04 20 19 05 MAX   750
2022 04 21 01 21 MIN    20
2022 04 21 07 37 MAX   816
2022 04 21 14 00 MIN   140
2022 04 21 19 44 MAX   702
2022 04 22 02 00 MIN    66
2022 04 22 08 23 MAX   770
2022 04 22 14 47 MIN   205
2022 04 22 20 29 MAX   644
2022 04 23 02 45 MIN   129
2022 04 23 09 18 MAX   712
2022 04 23 15 47 MIN   268
2022 04 23 21 29 MAX   583
2022 04 24 03 47 MIN   198
2022 04 24 10 36 MAX   660
2022 04 24 17 19 MIN   305
2022 04 24 23 04 MAX   543
2022 04 25 05 22 MIN   245
2022 04 25 12 17 MAX   642
2022 04 25 19 04 MIN   284
2022 04 26 00 57 MAX   563
2022 04 26 07 08 MIN   235
2022 04 26 13 44 MAX   667
2022 04 26 20 18 MIN   223
2022 04 27 02 16 MAX   627
2022 04 27 08 24 MIN   188
2022 04 27 14 45 MAX   704
2022 04 27 21 08 MIN   158
2022 04 28 03 10 MAX   695
2022 04 28 09 20 MIN   139
2022 04 28 15 29 MAX   734
2022 04 28 21 49 MIN   105
2022 04 29 03 53 MAX   748
2022 04 29 10 04 MIN   104
2022 04 29 16 07 MAX   751
2022 04 29 22 25 MIN    68
2022 04 30 04 30 MAX   782
2022 04 30 10 44 MIN    86
2022 04 30 16 41 MAX   754
2022 04 30 22 57 MIN    48
2022 05 01 05 04 MAX   800
2022 05 01 11 20 MIN    85
2022 05 01 17 12 MAX   748
2022 05 01 23 27 MIN    41
2022 05 02 05 37 MAX   804
2022 05 02 11 53 MIN    95
2022 05 02 17 43 MAX   735
2022 05 02 23 56 MIN    45
2022 05 03 06 08 MAX   799
2022 05 03 12 26 MIN   114
2022 05 03 18 12 MAX   717
2022 05 04 00 24 MIN    58
2022 05 04 06 38 MAX   786
2022 05 04 12 57 MIN   140
2022 05 04 18 42 MAX   695
2022 05 05 00 51 MIN    80
2022 05 05 07 09 MAX   767
2022 05 05 13 27 MIN   174
2022 05 05 19 12 MAX   666
2022 05 06 01 20 MIN   110
2022 05 06 07 41 MAX   739
2022 05 06 14 00 MIN   214
2022 05 06 19 43 MAX   632
2022 05 07 01 51 MIN   149
2022 05 07 08 16 MAX   704
2022 05 07 14 36 MIN   258
2022 05 07 20 20 MAX   593
2022 05 08 02 28 MIN   196
2022 05 08 09 00 MAX   663
2022 05 08 15 22 MIN   299
2022 05 08 21 08 MAX   554
2022 05 09 03 17 MIN   244
2022 05 09 10 00 MAX   626
2022 05 09 16 32 MIN   326
2022 05 09 22 23 MAX   528
2022 05 10 04 34 MIN   280
2022 05 10 11 21 MAX   609
2022 05 10 18 05 MIN   318
2022 05 11 00 02 MAX   540
2022 05 11 06 12 MIN   278
2022 05 11 12 43 MAX   624
2022 05 11 19 21 MIN   271
2022 05 12 01 22 MAX   593
2022 05 12 07 33 MIN   238
2022 05 12 13 47 MAX   662
2022 05 12 20 15 MIN   206
2022 05 13 02 19 MAX   664
2022 05 13 08 34 MIN   183
2022 05 13 14 38 MAX   705
2022 05 13 21 00 MIN   137
2022 05 14 03 07 MAX   735
2022 05 14 09 25 MIN   132
2022 05 14 15 23 MAX   742
2022 05 14 21 42 MIN    75
2022 05 15 03 51 MAX   795
2022 05 15 10 12 MIN    95
2022 05 15 16 05 MAX   766
2022 05 15 22 23 MIN    29
2022 05 16 04 34 MAX   838
2022 05 16 10 58 MIN    75
2022 05 16 16 47 MAX   776
2022 05 16 23 04 MIN     0
2022 05 17 05 17 MAX   862
2022 05 17 11 42 MIN    74
2022 05 17 17 29 MAX   772
2022 05 17 23 45 MIN    -9
2022 05 18 06 01 MAX   867
2022 05 18 12 26 MIN    90
2022 05 18 18 12 MAX   756
2022 05 19 00 26 MIN     1
2022 05 19 06 45 MAX   855
2022 05 19 13 11 MIN   119
2022 05 19 18 55 MAX   728
2022 05 20 01 08 MIN    30
2022 05 20 07 31 MAX   826
2022 05 20 13 58 MIN   159
2022 05 20 19 41 MAX   692
2022 05 21 01 54 MIN    76
2022 05 21 08 20 MAX   785
2022 05 21 14 49 MIN   202
2022 05 21 20 33 MAX   650
2022 05 22 02 44 MIN   134
2022 05 22 09 17 MAX   737
2022 05 22 15 50 MIN   241
2022 05 22 21 36 MAX   611
2022 05 23 03 47 MIN   193
2022 05 23 10 24 MAX   692
2022 05 23 17 03 MIN   260
2022 05 23 22 56 MAX   589
2022 05 24 05 06 MIN   236
2022 05 24 11 42 MAX   665
2022 05 24 18 22 MIN   250
2022 05 25 00 25 MAX   604
2022 05 25 06 33 MIN   245
2022 05 25 12 58 MAX   662
2022 05 25 19 31 MIN   213
2022 05 26 01 40 MAX   647
2022 05 26 07 49 MIN   224
2022 05 26 14 01 MAX   674
2022 05 26 20 25 MIN   168
2022 05 27 02 37 MAX   699
2022 05 27 08 48 MIN   194
2022 05 27 14 50 MAX   689
2022 05 27 21 09 MIN   127
2022 05 28 03 23 MAX   742
2022 05 28 09 36 MIN   168
2022 05 28 15 32 MAX   700
2022 05 28 21 48 MIN    96
2022 05 29 04 02 MAX   772
2022 05 29 10 19 MIN   151
2022 05 29 16 09 MAX   706
2022 05 29 22 23 MIN    78
2022 05 30 04 39 MAX   788
2022 05 30 10 57 MIN   145
2022 05 30 16 44 MAX   706
2022 05 30 22 56 MIN    70
2022 05 31 05 14 MAX   794
2022 05 31 11 34 MIN   147
2022 05 31 17 19 MAX   701
2022 05 31 23 28 MIN    72
2022 06 01 05 47 MAX   791
2022 06 01 12 08 MIN   155
2022 06 01 17 52 MAX   693
2022 06 02 00 00 MIN    81
2022 06 02 06 19 MAX   783
2022 06 02 12 41 MIN   169
2022 06 02 18 25 MAX   682
2022 06 03 00 31 MIN    97
2022 06 03 06 52 MAX   772
2022 06 03 13 14 MIN   188
2022 06 03 18 57 MAX   666
2022 06 04 01 03 MIN   117
2022 06 04 07 24 MAX   756
2022 06 04 13 47 MIN   210
2022 06 04 19 31 MAX   648
2022 06 05 01 37 MIN   143
2022 06 05 07 59 MAX   736
2022 06 05 14 22 MIN   234
2022 06 05 20 08 MAX   626
2022 06 06 02 15 MIN   174
2022 06 06 08 38 MAX   712
2022 06 06 15 03 MIN   255
2022 06 06 20 52 MAX   606
2022 06 07 03 00 MIN   209
2022 06 07 09 26 MAX   685
2022 06 07 15 55 MIN   269
2022 06 07 21 50 MAX   591
2022 06 08 03 59 MIN   241
2022 06 08 10 25 MAX   662
2022 06 08 16 58 MIN   267
2022 06 08 23 05 MAX   596
2022 06 09 05 14 MIN   259
2022 06 09 11 35 MAX   654
2022 06 09 18 09 MIN   241
2022 06 10 00 22 MAX   629
2022 06 10 06 34 MIN   250
2022 06 10 12 45 MAX   663
2022 06 10 19 13 MIN   194
2022 06 11 01 31 MAX   685
2022 06 11 07 47 MIN   221
2022 06 11 13 47 MAX   685
2022 06 11 20 10 MIN   138
2022 06 12 02 29 MAX   746
2022 06 12 08 50 MIN   185
2022 06 12 14 43 MAX   709
2022 06 12 21 02 MIN    85
2022 06 13 03 21 MAX   800
2022 06 13 09 47 MIN   154
2022 06 13 15 34 MAX   729
2022 06 13 21 52 MIN    44
2022 06 14 04 12 MAX   838
2022 06 14 10 39 MIN   134
2022 06 14 16 24 MAX   739
2022 06 14 22 40 MIN    19
2022 06 15 05 01 MAX   860
2022 06 15 11 30 MIN   125
2022 06 15 17 14 MAX   743
2022 06 15 23 28 MIN    10
2022 06 16 05 51 MAX   867
2022 06 16 12 19 MIN   124
2022 06 16 18 02 MAX   740
2022 06 17 00 16 MIN    15
2022 06 17 06 39 MAX   860
2022 06 17 13 08 MIN   132
2022 06 17 18 50 MAX   730
2022 06 18 01 03 MIN    36
2022 06 18 07 27 MAX   841
2022 06 18 13 55 MIN   148
2022 06 18 19 39 MAX   712
2022 06 19 01 51 MIN    71
2022 06 19 08 15 MAX   810
2022 06 19 14 43 MIN   169
2022 06 19 20 30 MAX   688
2022 06 20 02 40 MIN   119
2022 06 20 09 03 MAX   769
2022 06 20 15 33 MIN   193
2022 06 20 21 25 MAX   662
2022 06 21 03 33 MIN   174
2022 06 21 09 55 MAX   723
2022 06 21 16 28 MIN   214
2022 06 21 22 27 MAX   640
2022 06 22 04 33 MIN   226
2022 06 22 10 53 MAX   679
2022 06 22 17 29 MIN   225
2022 06 22 23 40 MAX   634
2022 06 23 05 46 MIN   264
2022 06 23 11 59 MAX   646
2022 06 23 18 34 MIN   219
2022 06 24 00 54 MAX   650
2022 06 24 07 03 MIN   274
2022 06 24 13 07 MAX   632
2022 06 24 19 35 MIN   198
2022 06 25 01 59 MAX   682
2022 06 25 08 13 MIN   261
2022 06 25 14 07 MAX   635
2022 06 25 20 28 MIN   169
2022 06 26 02 53 MAX   718
2022 06 26 09 11 MIN   237
2022 06 26 14 59 MAX   647
2022 06 26 21 13 MIN   141
2022 06 27 03 38 MAX   747
2022 06 27 09 59 MIN   214
2022 06 27 15 44 MAX   661
2022 06 27 21 55 MIN   119
2022 06 28 04 19 MAX   766
2022 06 28 10 41 MIN   197
2022 06 28 16 25 MAX   674
2022 06 28 22 33 MIN   106
2022 06 29 04 57 MAX   777
