<TOPS - 조위예측극치자료>

대상조위관측소 : 제주
위도(WGS84) : N  33도 31분 39초
2021 12 30 14 13 MIN    97
2021 12 30 19 36 MAX   201
2021 12 31 02 17 MIN    37
2021 12 31 08 56 MAX   245
2021 12 31 15 16 MIN    86
2021 12 31 20 31 MAX   204
2022 01 01 03 09 MIN    16
2022 01 01 09 47 MAX   266
2022 01 01 16 13 MIN    75
2022 01 01 21 23 MAX   209
2022 01 02 03 59 MIN    -1
2022 01 02 10 36 MAX   282
2022 01 02 17 03 MIN    67
2022 01 02 22 12 MAX   215
2022 01 03 04 49 MIN   -13
2022 01 03 11 23 MAX   291
2022 01 03 17 51 MIN    62
2022 01 03 22 59 MAX   219
2022 01 04 05 37 MIN   -16
2022 01 04 12 09 MAX   291
2022 01 04 18 37 MIN    63
2022 01 04 23 46 MAX   219
2022 01 05 06 25 MIN    -8
2022 01 05 12 54 MAX   282
2022 01 05 19 24 MIN    68
2022 01 06 00 33 MAX   215
2022 01 06 07 12 MIN     9
2022 01 06 13 38 MAX   267
2022 01 06 20 10 MIN    75
2022 01 07 01 22 MAX   206
2022 01 07 07 59 MIN    34
2022 01 07 14 22 MAX   247
2022 01 07 20 58 MIN    83
2022 01 08 02 14 MAX   195
2022 01 08 08 48 MIN    62
2022 01 08 15 05 MAX   226
2022 01 08 21 49 MIN    89
2022 01 09 03 18 MAX   183
2022 01 09 09 40 MIN    91
2022 01 09 15 50 MAX   206
2022 01 09 22 44 MIN    92
2022 01 10 04 43 MAX   176
2022 01 10 10 43 MIN   115
2022 01 10 16 40 MAX   189
2022 01 10 23 43 MIN    92
2022 01 11 06 28 MAX   177
2022 01 11 12 06 MIN   130
2022 01 11 17 41 MAX   176
2022 01 12 00 41 MIN    88
2022 01 12 07 49 MAX   186
2022 01 12 13 41 MIN   134
2022 01 12 18 48 MAX   169
2022 01 13 01 35 MIN    81
2022 01 13 08 43 MAX   197
2022 01 13 14 56 MIN   127
2022 01 13 19 46 MAX   166
2022 01 14 02 22 MIN    72
2022 01 14 09 24 MAX   208
2022 01 14 15 46 MIN   117
2022 01 14 20 37 MAX   169
2022 01 15 03 05 MIN    61
2022 01 15 09 57 MAX   220
2022 01 15 16 24 MIN   107
2022 01 15 21 20 MAX   175
2022 01 16 03 44 MIN    50
2022 01 16 10 28 MAX   231
2022 01 16 16 56 MIN    97
2022 01 16 21 57 MAX   182
2022 01 17 04 22 MIN    38
2022 01 17 10 58 MAX   241
2022 01 17 17 26 MIN    89
2022 01 17 22 32 MAX   191
2022 01 18 04 58 MIN    28
2022 01 18 11 29 MAX   249
2022 01 18 17 57 MIN    84
2022 01 18 23 06 MAX   198
2022 01 19 05 34 MIN    22
2022 01 19 11 59 MAX   254
2022 01 19 18 27 MIN    80
2022 01 19 23 39 MAX   203
2022 01 20 06 11 MIN    20
2022 01 20 12 30 MAX   255
2022 01 20 19 00 MIN    78
2022 01 21 00 14 MAX   206
2022 01 21 06 48 MIN    24
2022 01 21 13 02 MAX   252
2022 01 21 19 35 MIN    77
2022 01 22 00 52 MAX   205
2022 01 22 07 27 MIN    34
2022 01 22 13 35 MAX   245
2022 01 22 20 13 MIN    76
2022 01 23 01 34 MAX   202
2022 01 23 08 09 MIN    49
2022 01 23 14 10 MAX   234
2022 01 23 20 54 MIN    75
2022 01 24 02 24 MAX   197
2022 01 24 08 56 MIN    67
2022 01 24 14 49 MAX   221
2022 01 24 21 41 MIN    73
2022 01 25 03 26 MAX   192
2022 01 25 09 53 MIN    86
2022 01 25 15 34 MAX   205
2022 01 25 22 35 MIN    70
2022 01 26 04 50 MAX   190
2022 01 26 11 05 MIN   102
2022 01 26 16 33 MAX   189
2022 01 26 23 38 MIN    64
2022 01 27 06 29 MAX   198
2022 01 27 12 36 MIN   110
2022 01 27 17 51 MAX   178
2022 01 28 00 47 MIN    54
2022 01 28 07 51 MAX   214
2022 01 28 14 05 MIN   105
2022 01 28 19 13 MAX   176
2022 01 29 01 56 MIN    38
2022 01 29 08 55 MAX   234
2022 01 29 15 15 MIN    92
2022 01 29 20 22 MAX   182
2022 01 30 02 58 MIN    20
2022 01 30 09 47 MAX   254
2022 01 30 16 10 MIN    77
2022 01 30 21 19 MAX   195
2022 01 31 03 54 MIN     1
2022 01 31 10 32 MAX   270
2022 01 31 16 56 MIN    63
2022 01 31 22 08 MAX   209
2022 02 01 04 44 MIN   -12
2022 02 01 11 14 MAX   279
2022 02 01 17 39 MIN    53
2022 02 01 22 54 MAX   221
2022 02 02 05 30 MIN   -17
2022 02 02 11 53 MAX   281
2022 02 02 18 19 MIN    48
2022 02 02 23 37 MAX   227
2022 02 03 06 14 MIN   -11
2022 02 03 12 30 MAX   274
2022 02 03 18 58 MIN    48
2022 02 04 00 20 MAX   227
2022 02 04 06 55 MIN     6
2022 02 04 13 05 MAX   260
2022 02 04 19 37 MIN    53
2022 02 05 01 02 MAX   220
2022 02 05 07 36 MIN    31
2022 02 05 13 37 MAX   241
2022 02 05 20 15 MIN    60
2022 02 06 01 46 MAX   209
2022 02 06 08 16 MIN    61
2022 02 06 14 07 MAX   220
2022 02 06 20 54 MIN    69
2022 02 07 02 35 MAX   195
2022 02 07 08 58 MIN    91
2022 02 07 14 36 MAX   200
2022 02 07 21 34 MIN    78
2022 02 08 03 35 MAX   182
2022 02 08 09 45 MIN   116
2022 02 08 15 04 MAX   181
2022 02 08 22 20 MIN    85
2022 02 09 05 10 MAX   174
2022 02 09 10 56 MIN   135
2022 02 09 15 43 MAX   164
2022 02 09 23 19 MIN    89
2022 02 10 07 02 MAX   177
2022 02 10 13 06 MIN   141
2022 02 10 17 18 MAX   151
2022 02 11 00 32 MIN    88
2022 02 11 08 17 MAX   187
2022 02 11 14 59 MIN   130
2022 02 11 19 17 MAX   150
2022 02 12 01 44 MIN    81
2022 02 12 09 06 MAX   199
2022 02 12 15 44 MIN   117
2022 02 12 20 24 MAX   157
2022 02 13 02 43 MIN    68
2022 02 13 09 43 MAX   212
2022 02 13 16 14 MIN   103
2022 02 13 21 12 MAX   168
2022 02 14 03 31 MIN    53
2022 02 14 10 14 MAX   225
2022 02 14 16 41 MIN    91
2022 02 14 21 50 MAX   181
2022 02 15 04 10 MIN    38
2022 02 15 10 42 MAX   237
2022 02 15 17 07 MIN    80
2022 02 15 22 22 MAX   194
2022 02 16 04 46 MIN    25
2022 02 16 11 09 MAX   247
2022 02 16 17 34 MIN    70
2022 02 16 22 53 MAX   207
2022 02 17 05 21 MIN    15
2022 02 17 11 36 MAX   254
2022 02 17 18 02 MIN    61
2022 02 17 23 25 MAX   218
2022 02 18 05 56 MIN    11
2022 02 18 12 02 MAX   257
2022 02 18 18 31 MIN    53
2022 02 18 23 59 MAX   226
2022 02 19 06 32 MIN    14
2022 02 19 12 30 MAX   256
2022 02 19 19 03 MIN    47
2022 02 20 00 36 MAX   229
2022 02 20 07 10 MIN    24
2022 02 20 13 00 MAX   249
2022 02 20 19 38 MIN    44
2022 02 21 01 18 MAX   227
2022 02 21 07 51 MIN    42
2022 02 21 13 33 MAX   235
2022 02 21 20 15 MIN    45
2022 02 22 02 05 MAX   220
2022 02 22 08 36 MIN    65
2022 02 22 14 09 MAX   217
2022 02 22 20 58 MIN    49
2022 02 23 03 02 MAX   210
2022 02 23 09 32 MIN    89
2022 02 23 14 50 MAX   196
2022 02 23 21 50 MIN    56
2022 02 24 04 24 MAX   200
2022 02 24 10 48 MIN   110
2022 02 24 15 46 MAX   175
2022 02 24 22 58 MIN    62
2022 02 25 06 19 MAX   201
2022 02 25 12 32 MIN   118
2022 02 25 17 22 MAX   160
2022 02 26 00 24 MIN    61
2022 02 26 07 51 MAX   213
2022 02 26 14 11 MIN   109
2022 02 26 19 12 MAX   162
2022 02 27 01 47 MIN    49
2022 02 27 08 54 MAX   230
2022 02 27 15 16 MIN    93
2022 02 27 20 26 MAX   176
2022 02 28 02 55 MIN    32
2022 02 28 09 41 MAX   246
2022 02 28 16 02 MIN    75
2022 02 28 21 19 MAX   195
2022 03 01 03 49 MIN    14
2022 03 01 10 20 MAX   258
2022 03 01 16 42 MIN    59
2022 03 01 22 04 MAX   214
2022 03 02 04 36 MIN     1
2022 03 02 10 56 MAX   266
2022 03 02 17 18 MIN    46
2022 03 02 22 45 MAX   230
2022 03 03 05 18 MIN    -3
2022 03 03 11 28 MAX   267
2022 03 03 17 53 MIN    38
2022 03 03 23 24 MAX   239
2022 03 04 05 58 MIN     4
2022 03 04 11 58 MAX   261
2022 03 04 18 27 MIN    35
2022 03 05 00 03 MAX   241
2022 03 05 06 36 MIN    20
2022 03 05 12 27 MAX   249
2022 03 05 19 00 MIN    38
2022 03 06 00 41 MAX   235
2022 03 06 07 12 MIN    44
2022 03 06 12 54 MAX   232
2022 03 06 19 31 MIN    45
2022 03 07 01 19 MAX   225
2022 03 07 07 47 MIN    71
2022 03 07 13 17 MAX   214
2022 03 07 20 02 MIN    55
2022 03 08 01 59 MAX   212
2022 03 08 08 23 MIN    97
2022 03 08 13 41 MAX   196
2022 03 08 20 32 MIN    67
2022 03 09 02 47 MAX   197
2022 03 09 09 04 MIN   119
2022 03 09 14 04 MAX   178
2022 03 09 21 08 MIN    79
2022 03 10 03 54 MAX   185
2022 03 10 10 04 MIN   136
2022 03 10 14 30 MAX   162
2022 03 10 21 59 MIN    90
2022 03 11 05 50 MAX   180
2022 03 11 12 26 MIN   143
2022 03 11 15 28 MAX   146
2022 03 11 23 22 MIN    97
2022 03 12 07 30 MAX   187
2022 03 12 14 50 MIN   130
2022 03 12 18 56 MAX   145
2022 03 13 01 03 MIN    93
2022 03 13 08 33 MAX   198
2022 03 13 15 23 MIN   116
2022 03 13 20 12 MAX   157
2022 03 14 02 18 MIN    81
2022 03 14 09 14 MAX   211
2022 03 14 15 49 MIN   102
2022 03 14 20 58 MAX   172
2022 03 15 03 10 MIN    64
2022 03 15 09 46 MAX   224
2022 03 15 16 13 MIN    89
2022 03 15 21 34 MAX   188
2022 03 16 03 50 MIN    48
2022 03 16 10 12 MAX   235
2022 03 16 16 37 MIN    75
2022 03 16 22 04 MAX   205
2022 03 17 04 26 MIN    33
2022 03 17 10 36 MAX   245
2022 03 17 17 02 MIN    59
2022 03 17 22 35 MAX   223
2022 03 18 05 01 MIN    22
2022 03 18 11 01 MAX   253
2022 03 18 17 29 MIN    44
2022 03 18 23 07 MAX   239
2022 03 19 05 37 MIN    17
2022 03 19 11 28 MAX   257
2022 03 19 17 58 MIN    30
2022 03 19 23 42 MAX   251
2022 03 20 06 14 MIN    20
2022 03 20 11 56 MAX   255
2022 03 20 18 30 MIN    21
2022 03 21 00 21 MAX   257
2022 03 21 06 53 MIN    32
2022 03 21 12 28 MAX   246
2022 03 21 19 05 MIN    19
2022 03 22 01 03 MAX   254
2022 03 22 07 36 MIN    51
2022 03 22 13 01 MAX   230
2022 03 22 19 44 MIN    25
2022 03 23 01 51 MAX   244
2022 03 23 08 25 MIN    76
2022 03 23 13 38 MAX   209
2022 03 23 20 27 MIN    38
2022 03 24 02 51 MAX   228
2022 03 24 09 25 MIN   101
2022 03 24 14 21 MAX   186
2022 03 24 21 21 MIN    55
2022 03 25 04 18 MAX   213
2022 03 25 10 49 MIN   120
2022 03 25 15 23 MAX   165
2022 03 25 22 35 MIN    70
2022 03 26 06 17 MAX   210
2022 03 26 12 41 MIN   122
2022 03 26 17 31 MAX   155
2022 03 27 00 12 MIN    74
2022 03 27 07 45 MAX   218
2022 03 27 14 09 MIN   109
2022 03 27 19 23 MAX   165
2022 03 28 01 42 MIN    66
2022 03 28 08 42 MAX   229
2022 03 28 15 01 MIN    92
2022 03 28 20 27 MAX   184
2022 03 29 02 48 MIN    51
2022 03 29 09 23 MAX   239
2022 03 29 15 42 MIN    75
2022 03 29 21 14 MAX   205
2022 03 30 03 39 MIN    38
2022 03 30 09 57 MAX   246
2022 03 30 16 17 MIN    59
2022 03 30 21 55 MAX   225
2022 03 31 04 22 MIN    30
2022 03 31 10 27 MAX   250
2022 03 31 16 51 MIN    45
2022 03 31 22 32 MAX   240
2022 04 01 05 02 MIN    29
2022 04 01 10 55 MAX   249
2022 04 01 17 23 MIN    36
2022 04 01 23 09 MAX   249
2022 04 02 05 40 MIN    36
2022 04 02 11 22 MAX   243
2022 04 02 17 53 MIN    32
2022 04 02 23 44 MAX   252
2022 04 03 06 16 MIN    50
2022 04 03 11 48 MAX   234
2022 04 03 18 23 MIN    34
2022 04 04 00 19 MAX   249
2022 04 04 06 50 MIN    68
2022 04 04 12 12 MAX   221
2022 04 04 18 50 MIN    41
2022 04 05 00 54 MAX   241
2022 04 05 07 23 MIN    88
2022 04 05 12 36 MAX   207
2022 04 05 19 16 MIN    51
2022 04 06 01 31 MAX   230
2022 04 06 07 59 MIN   107
2022 04 06 13 01 MAX   192
2022 04 06 19 45 MIN    64
2022 04 07 02 13 MAX   217
2022 04 07 08 40 MIN   124
2022 04 07 13 28 MAX   178
2022 04 07 20 20 MIN    78
2022 04 08 03 10 MAX   204
2022 04 08 09 41 MIN   137
2022 04 08 14 02 MAX   163
2022 04 08 21 09 MIN    93
2022 04 09 04 45 MAX   195
2022 04 09 11 40 MIN   142
2022 04 09 15 18 MAX   150
2022 04 09 22 28 MIN   104
2022 04 10 06 31 MAX   196
2022 04 10 13 53 MIN   133
2022 04 10 18 27 MAX   150
2022 04 11 00 14 MIN   105
2022 04 11 07 42 MAX   204
2022 04 11 14 37 MIN   119
2022 04 11 19 45 MAX   163
2022 04 12 01 38 MIN    96
2022 04 12 08 29 MAX   213
2022 04 12 15 06 MIN   105
2022 04 12 20 31 MAX   180
2022 04 13 02 35 MIN    82
2022 04 13 09 02 MAX   223
2022 04 13 15 30 MIN    90
2022 04 13 21 06 MAX   199
2022 04 14 03 19 MIN    67
2022 04 14 09 28 MAX   232
2022 04 14 15 55 MIN    72
2022 04 14 21 39 MAX   220
2022 04 15 03 58 MIN    53
2022 04 15 09 54 MAX   241
2022 04 15 16 22 MIN    52
2022 04 15 22 12 MAX   241
2022 04 16 04 37 MIN    43
2022 04 16 10 21 MAX   248
2022 04 16 16 52 MIN    32
2022 04 16 22 47 MAX   262
2022 04 17 05 16 MIN    38
2022 04 17 10 51 MAX   252
2022 04 17 17 25 MIN    16
2022 04 17 23 25 MAX   276
2022 04 18 05 57 MIN    41
2022 04 18 11 24 MAX   249
2022 04 18 18 00 MIN     7
2022 04 19 00 07 MAX   282
2022 04 19 06 40 MIN    52
2022 04 19 11 59 MAX   239
2022 04 19 18 38 MIN     8
2022 04 20 00 53 MAX   277
2022 04 20 07 27 MIN    70
2022 04 20 12 37 MAX   223
2022 04 20 19 20 MIN    20
2022 04 21 01 45 MAX   263
2022 04 21 08 21 MIN    92
2022 04 21 13 19 MAX   203
2022 04 21 20 08 MIN    39
2022 04 22 02 50 MAX   245
2022 04 22 09 27 MIN   113
2022 04 22 14 10 MAX   182
2022 04 22 21 07 MIN    61
2022 04 23 04 21 MAX   229
2022 04 23 10 55 MIN   124
2022 04 23 15 32 MAX   166
2022 04 23 22 26 MIN    80
2022 04 24 06 03 MAX   224
2022 04 24 12 32 MIN   121
2022 04 24 17 46 MAX   165
2022 04 25 00 02 MIN    88
2022 04 25 07 20 MAX   225
2022 04 25 13 43 MIN   109
2022 04 25 19 20 MAX   179
2022 04 26 01 26 MIN    86
2022 04 26 08 13 MAX   229
2022 04 26 14 32 MIN    94
2022 04 26 20 19 MAX   198
2022 04 27 02 31 MIN    79
2022 04 27 08 51 MAX   231
2022 04 27 15 11 MIN    79
2022 04 27 21 04 MAX   216
2022 04 28 03 22 MIN    73
2022 04 28 09 23 MAX   232
2022 04 28 15 46 MIN    65
2022 04 28 21 43 MAX   232
2022 04 29 04 05 MIN    70
2022 04 29 09 51 MAX   232
2022 04 29 16 19 MIN    53
2022 04 29 22 18 MAX   245
2022 04 30 04 46 MIN    70
2022 04 30 10 19 MAX   229
2022 04 30 16 50 MIN    45
2022 04 30 22 53 MAX   254
2022 05 01 05 22 MIN    75
2022 05 01 10 45 MAX   225
2022 05 01 17 19 MIN    41
2022 05 01 23 26 MAX   258
2022 05 02 05 57 MIN    84
2022 05 02 11 11 MAX   219
2022 05 02 17 46 MIN    42
2022 05 02 23 59 MAX   258
2022 05 03 06 31 MIN    94
2022 05 03 11 37 MAX   211
2022 05 03 18 13 MIN    47
2022 05 04 00 33 MAX   253
2022 05 04 07 05 MIN   106
2022 05 04 12 05 MAX   202
2022 05 04 18 42 MIN    56
2022 05 05 01 09 MAX   246
2022 05 05 07 42 MIN   118
2022 05 05 12 36 MAX   193
2022 05 05 19 14 MIN    67
2022 05 06 01 51 MAX   235
2022 05 06 08 27 MIN   130
2022 05 06 13 11 MAX   182
2022 05 06 19 53 MIN    82
2022 05 07 02 45 MAX   224
2022 05 07 09 28 MIN   139
2022 05 07 13 57 MAX   171
2022 05 07 20 45 MIN    96
2022 05 08 03 58 MAX   215
2022 05 08 10 56 MIN   142
2022 05 08 15 22 MAX   161
2022 05 08 21 54 MIN   109
2022 05 09 05 25 MAX   211
2022 05 09 12 27 MIN   136
2022 05 09 17 36 MAX   162
2022 05 09 23 21 MIN   114
2022 05 10 06 36 MAX   213
2022 05 10 13 25 MIN   125
2022 05 10 18 58 MAX   174
2022 05 11 00 42 MIN   111
2022 05 11 07 25 MAX   217
2022 05 11 14 04 MIN   111
2022 05 11 19 51 MAX   190
2022 05 12 01 47 MIN   103
2022 05 12 08 01 MAX   222
2022 05 12 14 35 MIN    93
2022 05 12 20 31 MAX   211
2022 05 13 02 41 MIN    92
2022 05 13 08 34 MAX   229
2022 05 13 15 07 MIN    72
2022 05 13 21 09 MAX   234
2022 05 14 03 28 MIN    81
2022 05 14 09 06 MAX   235
2022 05 14 15 40 MIN    49
2022 05 14 21 48 MAX   258
2022 05 15 04 13 MIN    71
2022 05 15 09 41 MAX   240
2022 05 15 16 16 MIN    28
2022 05 15 22 29 MAX   279
2022 05 16 04 58 MIN    66
2022 05 16 10 18 MAX   242
2022 05 16 16 55 MIN    12
2022 05 16 23 12 MAX   294
2022 05 17 05 43 MIN    67
2022 05 17 10 57 MAX   240
2022 05 17 17 36 MIN     5
2022 05 17 23 58 MAX   298
2022 05 18 06 31 MIN    75
2022 05 18 11 38 MAX   232
2022 05 18 18 19 MIN     9
2022 05 19 00 49 MAX   292
2022 05 19 07 22 MIN    89
2022 05 19 12 23 MAX   219
2022 05 19 19 07 MIN    24
2022 05 20 01 45 MAX   279
2022 05 20 08 20 MIN   105
2022 05 20 13 13 MAX   205
2022 05 20 20 00 MIN    45
2022 05 21 02 50 MAX   261
2022 05 21 09 26 MIN   118
2022 05 21 14 14 MAX   190
2022 05 21 21 02 MIN    69
2022 05 22 04 09 MAX   246
2022 05 22 10 42 MIN   124
2022 05 22 15 42 MAX   181
2022 05 22 22 16 MIN    90
2022 05 23 05 30 MAX   236
2022 05 23 11 58 MIN   120
2022 05 23 17 34 MAX   183
2022 05 23 23 38 MIN   104
2022 05 24 06 38 MAX   229
2022 05 24 13 02 MIN   111
2022 05 24 19 03 MAX   195
2022 05 25 00 58 MIN   110
2022 05 25 07 30 MAX   225
2022 05 25 13 53 MIN   100
2022 05 25 20 05 MAX   209
2022 05 26 02 06 MIN   112
2022 05 26 08 09 MAX   220
2022 05 26 14 35 MIN    88
2022 05 26 20 52 MAX   223
2022 05 27 03 02 MIN   112
2022 05 27 08 42 MAX   217
2022 05 27 15 12 MIN    77
2022 05 27 21 32 MAX   235
2022 05 28 03 50 MIN   111
2022 05 28 09 12 MAX   214
2022 05 28 15 46 MIN    68
2022 05 28 22 07 MAX   246
2022 05 29 04 31 MIN   110
2022 05 29 09 42 MAX   212
2022 05 29 16 17 MIN    62
2022 05 29 22 40 MAX   254
2022 05 30 05 09 MIN   111
2022 05 30 10 11 MAX   211
2022 05 30 16 47 MIN    58
2022 05 30 23 12 MAX   259
2022 05 31 05 43 MIN   112
2022 05 31 10 41 MAX   209
2022 05 31 17 16 MIN    57
2022 05 31 23 43 MAX   262
2022 06 01 06 17 MIN   116
2022 06 01 11 13 MAX   207
2022 06 01 17 47 MIN    59
2022 06 02 00 18 MAX   261
2022 06 02 06 53 MIN   121
2022 06 02 11 46 MAX   204
2022 06 02 18 21 MIN    64
2022 06 03 00 55 MAX   257
2022 06 03 07 31 MIN   127
2022 06 03 12 22 MAX   199
2022 06 03 18 58 MIN    73
2022 06 04 01 36 MAX   251
2022 06 04 08 15 MIN   134
2022 06 04 13 03 MAX   193
2022 06 04 19 40 MIN    85
2022 06 05 02 23 MAX   243
2022 06 05 09 08 MIN   139
2022 06 05 13 52 MAX   186
2022 06 05 20 29 MIN    98
2022 06 06 03 18 MAX   234
2022 06 06 10 09 MIN   141
2022 06 06 14 58 MAX   180
2022 06 06 21 27 MIN   110
2022 06 07 04 18 MAX   228
2022 06 07 11 12 MIN   137
2022 06 07 16 29 MAX   180
2022 06 07 22 33 MIN   119
2022 06 08 05 16 MAX   224
2022 06 08 12 07 MIN   127
2022 06 08 17 56 MAX   188
2022 06 08 23 45 MIN   123
2022 06 09 06 07 MAX   222
2022 06 09 12 54 MIN   113
2022 06 09 19 02 MAX   203
2022 06 10 00 56 MIN   123
2022 06 10 06 54 MAX   222
2022 06 10 13 36 MIN    95
2022 06 10 19 55 MAX   223
2022 06 11 02 02 MIN   117
2022 06 11 07 38 MAX   224
2022 06 11 14 18 MIN    74
2022 06 11 20 43 MAX   246
2022 06 12 03 01 MIN   109
2022 06 12 08 22 MAX   227
2022 06 12 15 02 MIN    52
2022 06 12 21 30 MAX   270
2022 06 13 03 55 MIN   100
2022 06 13 09 07 MAX   231
2022 06 13 15 47 MIN    33
2022 06 13 22 17 MAX   289
2022 06 14 04 46 MIN    94
2022 06 14 09 53 MAX   234
2022 06 14 16 33 MIN    19
2022 06 14 23 05 MAX   302
2022 06 15 05 36 MIN    91
2022 06 15 10 39 MAX   235
2022 06 15 17 21 MIN    13
2022 06 15 23 54 MAX   307
2022 06 16 06 26 MIN    94
2022 06 16 11 27 MAX   233
2022 06 16 18 10 MIN    16
2022 06 17 00 46 MAX   303
2022 06 17 07 17 MIN   100
2022 06 17 12 17 MAX   227
2022 06 17 19 01 MIN    30
2022 06 18 01 39 MAX   291
2022 06 18 08 11 MIN   109
2022 06 18 13 11 MAX   219
2022 06 18 19 54 MIN    50
2022 06 19 02 36 MAX   275
2022 06 19 09 09 MIN   116
2022 06 19 14 13 MAX   209
2022 06 19 20 52 MIN    75
2022 06 20 03 36 MAX   258
2022 06 20 10 10 MIN   120
2022 06 20 15 29 MAX   201
2022 06 20 21 54 MIN   101
2022 06 21 04 39 MAX   242
2022 06 21 11 13 MIN   120
2022 06 21 17 05 MAX   200
2022 06 21 23 05 MIN   123
2022 06 22 05 39 MAX   228
2022 06 22 12 14 MIN   115
2022 06 22 18 40 MAX   206
2022 06 23 00 23 MIN   138
2022 06 23 06 33 MAX   217
2022 06 23 13 08 MIN   109
2022 06 23 19 52 MAX   216
2022 06 24 01 41 MIN   145
2022 06 24 07 19 MAX   209
2022 06 24 13 55 MIN   101
2022 06 24 20 45 MAX   226
2022 06 25 02 48 MIN   146
2022 06 25 07 59 MAX   203
2022 06 25 14 37 MIN    94
2022 06 25 21 27 MAX   236
2022 06 26 03 41 MIN   143
2022 06 26 08 36 MAX   201
2022 06 26 15 15 MIN    87
2022 06 26 22 01 MAX   244
2022 06 27 04 25 MIN   139
2022 06 27 09 13 MAX   202
2022 06 27 15 49 MIN    81
2022 06 27 22 31 MAX   253
2022 06 28 05 02 MIN   134
2022 06 28 09 49 MAX   204
2022 06 28 16 24 MIN    75
2022 06 28 23 02 MAX   260
2022 06 29 05 35 MIN   131
