<TOPS - 조위예측극치자료>

대상조위관측소 : 고흥발포
위도(WGS84) : N  34도 28분 52초
2021 12 31 00 52 MIN    46
2021 12 31 07 36 MAX   313
2021 12 31 13 56 MIN    88
2021 12 31 19 29 MAX   270
2022 01 01 01 45 MIN    22
2022 01 01 08 30 MAX   344
2022 01 01 14 52 MIN    71
2022 01 01 20 22 MAX   282
2022 01 02 02 37 MIN     1
2022 01 02 09 20 MAX   369
2022 01 02 15 43 MIN    57
2022 01 02 21 11 MAX   293
2022 01 03 03 26 MIN   -14
2022 01 03 10 08 MAX   385
2022 01 03 16 30 MIN    47
2022 01 03 22 00 MAX   300
2022 01 04 04 14 MIN   -20
2022 01 04 10 54 MAX   390
2022 01 04 17 16 MIN    45
2022 01 04 22 46 MAX   300
2022 01 05 05 01 MIN   -16
2022 01 05 11 38 MAX   382
2022 01 05 18 01 MIN    49
2022 01 05 23 32 MAX   292
2022 01 06 05 46 MIN     0
2022 01 06 12 21 MAX   362
2022 01 06 18 45 MIN    59
2022 01 07 00 18 MAX   278
2022 01 07 06 30 MIN    26
2022 01 07 13 02 MAX   333
2022 01 07 19 30 MIN    73
2022 01 08 01 06 MAX   259
2022 01 08 07 15 MIN    58
2022 01 08 13 43 MAX   300
2022 01 08 20 17 MIN    87
2022 01 09 01 58 MAX   240
2022 01 09 08 03 MIN    92
2022 01 09 14 25 MAX   266
2022 01 09 21 07 MIN    99
2022 01 10 03 01 MAX   226
2022 01 10 09 01 MIN   122
2022 01 10 15 13 MAX   237
2022 01 10 22 05 MIN   105
2022 01 11 04 21 MAX   221
2022 01 11 10 23 MIN   143
2022 01 11 16 18 MAX   216
2022 01 11 23 07 MIN   104
2022 01 12 05 50 MAX   229
2022 01 12 12 07 MIN   148
2022 01 12 17 36 MAX   208
2022 01 13 00 07 MIN    96
2022 01 13 06 57 MAX   246
2022 01 13 13 25 MIN   139
2022 01 13 18 43 MAX   211
2022 01 14 00 59 MIN    83
2022 01 14 07 46 MAX   267
2022 01 14 14 15 MIN   125
2022 01 14 19 33 MAX   221
2022 01 15 01 44 MIN    68
2022 01 15 08 27 MAX   287
2022 01 15 14 53 MIN   110
2022 01 15 20 15 MAX   234
2022 01 16 02 24 MIN    53
2022 01 16 09 03 MAX   306
2022 01 16 15 26 MIN    97
2022 01 16 20 53 MAX   248
2022 01 17 03 02 MIN    39
2022 01 17 09 37 MAX   322
2022 01 17 15 58 MIN    85
2022 01 17 21 28 MAX   260
2022 01 18 03 38 MIN    27
2022 01 18 10 10 MAX   334
2022 01 18 16 29 MIN    76
2022 01 18 22 02 MAX   269
2022 01 19 04 13 MIN    19
2022 01 19 10 42 MAX   341
2022 01 19 16 59 MIN    69
2022 01 19 22 35 MAX   274
2022 01 20 04 47 MIN    16
2022 01 20 11 13 MAX   344
2022 01 20 17 30 MIN    64
2022 01 20 23 09 MAX   276
2022 01 21 05 21 MIN    18
2022 01 21 11 45 MAX   340
2022 01 21 18 03 MIN    63
2022 01 21 23 44 MAX   274
2022 01 22 05 57 MIN    27
2022 01 22 12 18 MAX   330
2022 01 22 18 36 MIN    64
2022 01 23 00 23 MAX   269
2022 01 23 06 36 MIN    44
2022 01 23 12 54 MAX   313
2022 01 23 19 14 MIN    68
2022 01 24 01 07 MAX   262
2022 01 24 07 20 MIN    66
2022 01 24 13 32 MAX   291
2022 01 24 19 56 MIN    74
2022 01 25 02 01 MAX   253
2022 01 25 08 14 MIN    92
2022 01 25 14 17 MAX   266
2022 01 25 20 48 MIN    79
2022 01 26 03 10 MAX   247
2022 01 26 09 28 MIN   117
2022 01 26 15 16 MAX   243
2022 01 26 21 54 MIN    81
2022 01 27 04 42 MAX   250
2022 01 27 11 06 MIN   130
2022 01 27 16 37 MAX   227
2022 01 27 23 11 MIN    76
2022 01 28 06 20 MAX   269
2022 01 28 12 46 MIN   123
2022 01 28 18 07 MAX   228
2022 01 29 00 30 MIN    59
2022 01 29 07 34 MAX   300
2022 01 29 13 58 MIN   102
2022 01 29 19 20 MAX   244
2022 01 30 01 37 MIN    35
2022 01 30 08 30 MAX   333
2022 01 30 14 52 MIN    77
2022 01 30 20 18 MAX   266
2022 01 31 02 34 MIN     9
2022 01 31 09 18 MAX   361
2022 01 31 15 38 MIN    53
2022 01 31 21 09 MAX   289
2022 02 01 03 24 MIN   -13
2022 02 01 10 01 MAX   380
2022 02 01 16 20 MIN    35
2022 02 01 21 54 MAX   306
2022 02 02 04 09 MIN   -25
2022 02 02 10 41 MAX   387
2022 02 02 17 00 MIN    25
2022 02 02 22 37 MAX   314
2022 02 03 04 51 MIN   -24
2022 02 03 11 19 MAX   381
2022 02 03 17 37 MIN    24
2022 02 03 23 18 MAX   312
2022 02 04 05 30 MIN   -10
2022 02 04 11 54 MAX   362
2022 02 04 18 13 MIN    32
2022 02 04 23 57 MAX   301
2022 02 05 06 07 MIN    16
2022 02 05 12 25 MAX   333
2022 02 05 18 47 MIN    46
2022 02 06 00 35 MAX   284
2022 02 06 06 43 MIN    49
2022 02 06 12 55 MAX   299
2022 02 06 19 19 MIN    63
2022 02 07 01 14 MAX   264
2022 02 07 07 17 MIN    84
2022 02 07 13 22 MAX   265
2022 02 07 19 51 MIN    81
2022 02 08 01 58 MAX   244
2022 02 08 07 57 MIN   118
2022 02 08 13 50 MAX   234
2022 02 08 20 30 MIN    96
2022 02 09 02 56 MAX   227
2022 02 09 08 54 MIN   147
2022 02 09 14 26 MAX   207
2022 02 09 21 28 MIN   108
2022 02 10 04 29 MAX   220
2022 02 10 10 57 MIN   164
2022 02 10 15 51 MAX   187
2022 02 10 22 55 MIN   111
2022 02 11 06 24 MAX   231
2022 02 11 13 17 MIN   153
2022 02 11 18 09 MAX   188
2022 02 12 00 22 MIN   102
2022 02 12 07 31 MAX   253
2022 02 12 14 11 MIN   134
2022 02 12 19 20 MAX   205
2022 02 13 01 25 MIN    83
2022 02 13 08 15 MAX   276
2022 02 13 14 45 MIN   114
2022 02 13 20 06 MAX   226
2022 02 14 02 12 MIN    62
2022 02 14 08 51 MAX   299
2022 02 14 15 14 MIN    96
2022 02 14 20 43 MAX   247
2022 02 15 02 51 MIN    42
2022 02 15 09 22 MAX   319
2022 02 15 15 42 MIN    78
2022 02 15 21 17 MAX   266
2022 02 16 03 27 MIN    24
2022 02 16 09 52 MAX   336
2022 02 16 16 10 MIN    61
2022 02 16 21 49 MAX   282
2022 02 17 04 00 MIN    10
2022 02 17 10 21 MAX   348
2022 02 17 16 37 MIN    46
2022 02 17 22 22 MAX   296
2022 02 18 04 33 MIN     1
2022 02 18 10 50 MAX   355
2022 02 18 17 05 MIN    35
2022 02 18 22 55 MAX   306
2022 02 19 05 07 MIN     1
2022 02 19 11 21 MAX   353
2022 02 19 17 35 MIN    28
2022 02 19 23 30 MAX   310
2022 02 20 05 42 MIN    10
2022 02 20 11 52 MAX   342
2022 02 20 18 06 MIN    28
2022 02 21 00 07 MAX   308
2022 02 21 06 20 MIN    30
2022 02 21 12 24 MAX   321
2022 02 21 18 39 MIN    35
2022 02 22 00 47 MAX   298
2022 02 22 07 02 MIN    59
2022 02 22 12 59 MAX   293
2022 02 22 19 16 MIN    48
2022 02 23 01 35 MAX   283
2022 02 23 07 52 MIN    94
2022 02 23 13 39 MAX   261
2022 02 23 20 02 MIN    66
2022 02 24 02 37 MAX   264
2022 02 24 09 04 MIN   128
2022 02 24 14 32 MAX   229
2022 02 24 21 08 MIN    83
2022 02 25 04 15 MAX   252
2022 02 25 10 59 MIN   145
2022 02 25 16 04 MAX   207
2022 02 25 22 44 MIN    89
2022 02 26 06 19 MAX   266
2022 02 26 12 54 MIN   131
2022 02 26 18 05 MAX   211
2022 02 27 00 23 MIN    75
2022 02 27 07 34 MAX   297
2022 02 27 14 00 MIN   103
2022 02 27 19 23 MAX   237
2022 02 28 01 36 MIN    47
2022 02 28 08 25 MAX   328
2022 02 28 14 45 MIN    73
2022 02 28 20 16 MAX   269
2022 03 01 02 30 MIN    18
2022 03 01 09 06 MAX   354
2022 03 01 15 24 MIN    45
2022 03 01 21 01 MAX   298
2022 03 02 03 16 MIN    -5
2022 03 02 09 43 MAX   371
2022 03 02 16 00 MIN    24
2022 03 02 21 42 MAX   319
2022 03 03 03 57 MIN   -17
2022 03 03 10 18 MAX   376
2022 03 03 16 34 MIN    12
2022 03 03 22 21 MAX   330
2022 03 04 04 34 MIN   -15
2022 03 04 10 50 MAX   368
2022 03 04 17 06 MIN    10
2022 03 04 22 57 MAX   331
2022 03 05 05 09 MIN    -1
2022 03 05 11 20 MAX   349
2022 03 05 17 35 MIN    17
2022 03 05 23 31 MAX   323
2022 03 06 05 41 MIN    23
2022 03 06 11 47 MAX   323
2022 03 06 18 02 MIN    31
2022 03 07 00 05 MAX   308
2022 03 07 06 12 MIN    53
2022 03 07 12 11 MAX   293
2022 03 07 18 26 MIN    47
2022 03 08 00 37 MAX   290
2022 03 08 06 42 MIN    85
2022 03 08 12 33 MAX   264
2022 03 08 18 51 MIN    66
2022 03 09 01 13 MAX   269
2022 03 09 07 14 MIN   116
2022 03 09 12 55 MAX   237
2022 03 09 19 21 MIN    85
2022 03 10 01 57 MAX   248
2022 03 10 08 00 MIN   146
2022 03 10 13 21 MAX   211
2022 03 10 20 08 MIN   105
2022 03 11 03 10 MAX   229
2022 03 11 09 36 MIN   168
2022 03 11 14 08 MAX   187
2022 03 11 21 38 MIN   121
2022 03 12 05 30 MAX   227
2022 03 12 13 02 MIN   161
2022 03 12 17 35 MAX   180
2022 03 12 23 40 MIN   118
2022 03 13 07 04 MAX   247
2022 03 13 13 54 MIN   139
2022 03 13 19 05 MAX   202
2022 03 14 01 00 MIN    99
2022 03 14 07 50 MAX   271
2022 03 14 14 22 MIN   116
2022 03 14 19 49 MAX   227
2022 03 15 01 51 MIN    74
2022 03 15 08 24 MAX   295
2022 03 15 14 48 MIN    94
2022 03 15 20 24 MAX   253
2022 03 16 02 30 MIN    50
2022 03 16 08 54 MAX   316
2022 03 16 15 13 MIN    71
2022 03 16 20 57 MAX   278
2022 03 17 03 05 MIN    29
2022 03 17 09 23 MAX   336
2022 03 17 15 38 MIN    48
2022 03 17 21 29 MAX   303
2022 03 18 03 40 MIN    11
2022 03 18 09 51 MAX   350
2022 03 18 16 05 MIN    27
2022 03 18 22 01 MAX   324
2022 03 19 04 14 MIN     1
2022 03 19 10 21 MAX   358
2022 03 19 16 34 MIN    11
2022 03 19 22 35 MAX   340
2022 03 20 04 50 MIN     1
2022 03 20 10 52 MAX   355
2022 03 20 17 04 MIN     3
2022 03 20 23 12 MAX   347
2022 03 21 05 27 MIN    12
2022 03 21 11 25 MAX   341
2022 03 21 17 36 MIN     5
2022 03 21 23 50 MAX   344
2022 03 22 06 06 MIN    36
2022 03 22 11 58 MAX   317
2022 03 22 18 09 MIN    18
2022 03 23 00 31 MAX   329
2022 03 23 06 50 MIN    70
2022 03 23 12 33 MAX   286
2022 03 23 18 47 MIN    39
2022 03 24 01 19 MAX   306
2022 03 24 07 44 MIN   107
2022 03 24 13 14 MAX   252
2022 03 24 19 34 MIN    66
2022 03 25 02 23 MAX   278
2022 03 25 09 04 MIN   140
2022 03 25 14 11 MAX   218
2022 03 25 20 46 MIN    92
2022 03 26 04 11 MAX   261
2022 03 26 11 10 MIN   148
2022 03 26 16 06 MAX   199
2022 03 26 22 38 MIN   102
2022 03 27 06 13 MAX   273
2022 03 27 12 50 MIN   127
2022 03 27 18 12 MAX   215
2022 03 28 00 21 MIN    87
2022 03 28 07 20 MAX   298
2022 03 28 13 44 MIN    97
2022 03 28 19 18 MAX   248
2022 03 29 01 29 MIN    60
2022 03 29 08 05 MAX   322
2022 03 29 14 24 MIN    67
2022 03 29 20 05 MAX   281
2022 03 30 02 18 MIN    35
2022 03 30 08 42 MAX   340
2022 03 30 14 59 MIN    41
2022 03 30 20 46 MAX   309
2022 03 31 03 00 MIN    18
2022 03 31 09 16 MAX   350
2022 03 31 15 31 MIN    23
2022 03 31 21 24 MAX   329
2022 04 01 03 38 MIN    10
2022 04 01 09 48 MAX   351
2022 04 01 16 01 MIN    13
2022 04 01 21 59 MAX   340
2022 04 02 04 14 MIN    14
2022 04 02 10 17 MAX   342
2022 04 02 16 30 MIN    11
2022 04 02 22 32 MAX   343
2022 04 03 04 46 MIN    26
2022 04 03 10 44 MAX   326
2022 04 03 16 56 MIN    17
2022 04 03 23 04 MAX   338
2022 04 04 05 16 MIN    45
2022 04 04 11 09 MAX   306
2022 04 04 17 20 MIN    28
2022 04 04 23 35 MAX   328
2022 04 05 05 46 MIN    68
2022 04 05 11 33 MAX   284
2022 04 05 17 44 MIN    43
2022 04 06 00 07 MAX   312
2022 04 06 06 17 MIN    93
2022 04 06 11 57 MAX   261
2022 04 06 18 10 MIN    61
2022 04 07 00 41 MAX   293
2022 04 07 06 51 MIN   119
2022 04 07 12 22 MAX   239
2022 04 07 18 41 MIN    82
2022 04 08 01 24 MAX   270
2022 04 08 07 37 MIN   145
2022 04 08 12 52 MAX   216
2022 04 08 19 25 MIN   105
2022 04 09 02 26 MAX   248
2022 04 09 08 59 MIN   165
2022 04 09 13 40 MAX   193
2022 04 09 20 45 MIN   125
2022 04 10 04 18 MAX   236
2022 04 10 11 49 MIN   164
2022 04 10 16 45 MAX   184
2022 04 10 22 47 MIN   129
2022 04 11 06 09 MAX   248
2022 04 11 13 05 MIN   143
2022 04 11 18 30 MAX   205
2022 04 12 00 18 MIN   114
2022 04 12 07 04 MAX   268
2022 04 12 13 38 MIN   119
2022 04 12 19 18 MAX   233
2022 04 13 01 15 MIN    91
2022 04 13 07 41 MAX   289
2022 04 13 14 05 MIN    93
2022 04 13 19 54 MAX   262
2022 04 14 01 58 MIN    67
2022 04 14 08 12 MAX   310
2022 04 14 14 31 MIN    67
2022 04 14 20 27 MAX   293
2022 04 15 02 37 MIN    45
2022 04 15 08 44 MAX   328
2022 04 15 14 59 MIN    40
2022 04 15 21 02 MAX   324
2022 04 16 03 14 MIN    27
2022 04 16 09 15 MAX   342
2022 04 16 15 28 MIN    16
2022 04 16 21 37 MAX   350
2022 04 17 03 53 MIN    17
2022 04 17 09 49 MAX   348
2022 04 17 16 00 MIN    -1
2022 04 17 22 15 MAX   369
2022 04 18 04 33 MIN    18
2022 04 18 10 24 MAX   343
2022 04 18 16 34 MIN    -7
2022 04 18 22 55 MAX   376
2022 04 19 05 14 MIN    31
2022 04 19 10 59 MAX   329
2022 04 19 17 09 MIN    -1
2022 04 19 23 37 MAX   369
2022 04 20 05 58 MIN    55
2022 04 20 11 37 MAX   305
2022 04 20 17 47 MIN    16
2022 04 21 00 22 MAX   350
2022 04 21 06 48 MIN    86
2022 04 21 12 17 MAX   276
2022 04 21 18 31 MIN    42
2022 04 22 01 15 MAX   323
2022 04 22 07 49 MIN   118
2022 04 22 13 06 MAX   244
2022 04 22 19 26 MIN    73
2022 04 23 02 25 MAX   294
2022 04 23 09 15 MIN   139
2022 04 23 14 19 MAX   218
2022 04 23 20 46 MIN   100
2022 04 24 04 06 MAX   277
2022 04 24 11 01 MIN   138
2022 04 24 16 19 MAX   211
2022 04 24 22 32 MIN   109
2022 04 25 05 45 MAX   282
2022 04 25 12 20 MIN   118
2022 04 25 18 00 MAX   232
2022 04 26 00 04 MIN    98
2022 04 26 06 47 MAX   295
2022 04 26 13 11 MIN    92
2022 04 26 19 01 MAX   261
2022 04 27 01 09 MIN    81
2022 04 27 07 32 MAX   307
2022 04 27 13 51 MIN    68
2022 04 27 19 46 MAX   289
2022 04 28 01 59 MIN    65
2022 04 28 08 09 MAX   315
2022 04 28 14 25 MIN    48
2022 04 28 20 25 MAX   313
2022 04 29 02 40 MIN    55
2022 04 29 08 42 MAX   318
2022 04 29 14 56 MIN    34
2022 04 29 21 01 MAX   330
2022 04 30 03 17 MIN    51
2022 04 30 09 12 MAX   316
2022 04 30 15 26 MIN    27
2022 04 30 21 35 MAX   341
2022 05 01 03 52 MIN    54
2022 05 01 09 41 MAX   310
2022 05 01 15 53 MIN    25
2022 05 01 22 08 MAX   346
2022 05 02 04 24 MIN    61
2022 05 02 10 09 MAX   300
2022 05 02 16 19 MIN    29
2022 05 02 22 39 MAX   345
2022 05 03 04 56 MIN    73
2022 05 03 10 37 MAX   288
2022 05 03 16 45 MIN    37
2022 05 03 23 11 MAX   339
2022 05 04 05 27 MIN    88
2022 05 04 11 04 MAX   274
2022 05 04 17 12 MIN    49
2022 05 04 23 44 MAX   327
2022 05 05 06 00 MIN   105
2022 05 05 11 32 MAX   259
2022 05 05 17 43 MIN    64
2022 05 06 00 21 MAX   310
2022 05 06 06 38 MIN   124
2022 05 06 12 03 MAX   241
2022 05 06 18 18 MIN    84
2022 05 07 01 03 MAX   290
2022 05 07 07 26 MIN   143
2022 05 07 12 41 MAX   222
2022 05 07 19 05 MIN   105
2022 05 08 01 58 MAX   270
2022 05 08 08 36 MIN   157
2022 05 08 13 39 MAX   205
2022 05 08 20 14 MIN   124
2022 05 09 03 17 MAX   256
2022 05 09 10 17 MIN   158
2022 05 09 15 41 MAX   197
2022 05 09 21 49 MIN   132
2022 05 10 04 48 MAX   256
2022 05 10 11 42 MIN   143
2022 05 10 17 31 MAX   213
2022 05 10 23 19 MIN   126
2022 05 11 05 56 MAX   267
2022 05 11 12 31 MIN   121
2022 05 11 18 31 MAX   240
2022 05 12 00 27 MIN   109
2022 05 12 06 43 MAX   282
2022 05 12 13 07 MIN    95
2022 05 12 19 14 MAX   272
2022 05 13 01 19 MIN    89
2022 05 13 07 22 MAX   298
2022 05 13 13 41 MIN    67
2022 05 13 19 53 MAX   306
2022 05 14 02 06 MIN    70
2022 05 14 08 00 MAX   313
2022 05 14 14 15 MIN    39
2022 05 14 20 34 MAX   339
2022 05 15 02 50 MIN    55
2022 05 15 08 39 MAX   324
2022 05 15 14 51 MIN    17
2022 05 15 21 15 MAX   367
2022 05 16 03 34 MIN    46
2022 05 16 09 18 MAX   328
2022 05 16 15 29 MIN     1
2022 05 16 21 58 MAX   385
2022 05 17 04 19 MIN    46
2022 05 17 09 58 MAX   325
2022 05 17 16 09 MIN    -3
2022 05 17 22 42 MAX   391
2022 05 18 05 06 MIN    56
2022 05 18 10 40 MAX   314
2022 05 18 16 51 MIN     4
2022 05 18 23 30 MAX   384
2022 05 19 05 55 MIN    74
2022 05 19 11 24 MAX   296
2022 05 19 17 37 MIN    21
2022 05 20 00 20 MAX   365
2022 05 20 06 50 MIN    96
2022 05 20 12 13 MAX   273
2022 05 20 18 27 MIN    47
2022 05 21 01 16 MAX   340
2022 05 21 07 53 MIN   115
2022 05 21 13 10 MAX   250
2022 05 21 19 27 MIN    75
2022 05 22 02 21 MAX   313
2022 05 22 09 07 MIN   126
2022 05 22 14 26 MAX   233
2022 05 22 20 42 MIN   100
2022 05 23 03 39 MAX   294
2022 05 23 10 26 MIN   125
2022 05 23 16 03 MAX   231
2022 05 23 22 09 MIN   115
2022 05 24 04 58 MAX   285
2022 05 24 11 35 MIN   112
2022 05 24 17 31 MAX   245
2022 05 24 23 33 MIN   116
2022 05 25 06 02 MAX   282
2022 05 25 12 29 MIN    96
2022 05 25 18 33 MAX   267
2022 05 26 00 42 MIN   111
2022 05 26 06 50 MAX   282
2022 05 26 13 11 MIN    79
2022 05 26 19 22 MAX   288
2022 05 27 01 35 MIN   104
2022 05 27 07 30 MAX   282
2022 05 27 13 47 MIN    66
2022 05 27 20 02 MAX   307
2022 05 28 02 19 MIN    98
2022 05 28 08 05 MAX   282
2022 05 28 14 19 MIN    56
2022 05 28 20 38 MAX   322
2022 05 29 02 58 MIN    95
2022 05 29 08 38 MAX   282
2022 05 29 14 49 MIN    50
2022 05 29 21 13 MAX   334
2022 05 30 03 34 MIN    93
2022 05 30 09 09 MAX   281
2022 05 30 15 19 MIN    46
2022 05 30 21 46 MAX   342
2022 05 31 04 07 MIN    94
2022 05 31 09 40 MAX   279
2022 05 31 15 49 MIN    46
2022 05 31 22 20 MAX   345
2022 06 01 04 40 MIN    98
2022 06 01 10 12 MAX   276
2022 06 01 16 20 MIN    50
2022 06 01 22 54 MAX   343
2022 06 02 05 13 MIN   105
2022 06 02 10 44 MAX   270
2022 06 02 16 53 MIN    57
2022 06 02 23 29 MAX   335
2022 06 03 05 48 MIN   114
2022 06 03 11 17 MAX   261
2022 06 03 17 27 MIN    69
2022 06 04 00 06 MAX   324
2022 06 04 06 27 MIN   125
2022 06 04 11 52 MAX   249
2022 06 04 18 06 MIN    83
2022 06 05 00 47 MAX   309
2022 06 05 07 12 MIN   136
2022 06 05 12 33 MAX   236
2022 06 05 18 51 MIN   100
2022 06 06 01 33 MAX   293
2022 06 06 08 06 MIN   143
2022 06 06 13 29 MAX   224
2022 06 06 19 47 MIN   116
2022 06 07 02 28 MAX   279
2022 06 07 09 10 MIN   143
2022 06 07 14 48 MAX   220
2022 06 07 20 59 MIN   128
2022 06 08 03 33 MAX   271
2022 06 08 10 16 MIN   135
2022 06 08 16 19 MAX   229
2022 06 08 22 18 MIN   132
2022 06 09 04 38 MAX   270
2022 06 09 11 15 MIN   118
2022 06 09 17 33 MAX   251
2022 06 09 23 33 MIN   126
2022 06 10 05 38 MAX   275
2022 06 10 12 04 MIN    96
2022 06 10 18 31 MAX   281
2022 06 11 00 39 MIN   114
2022 06 11 06 30 MAX   283
2022 06 11 12 50 MIN    71
2022 06 11 19 21 MAX   313
2022 06 12 01 37 MIN   100
2022 06 12 07 19 MAX   293
2022 06 12 13 35 MIN    47
2022 06 12 20 10 MAX   345
2022 06 13 02 31 MIN    87
2022 06 13 08 07 MAX   302
2022 06 13 14 20 MIN    27
2022 06 13 20 59 MAX   371
2022 06 14 03 22 MIN    77
2022 06 14 08 54 MAX   308
2022 06 14 15 06 MIN    13
2022 06 14 21 47 MAX   390
2022 06 15 04 12 MIN    73
2022 06 15 09 41 MAX   311
2022 06 15 15 54 MIN     6
2022 06 15 22 36 MAX   398
2022 06 16 05 02 MIN    74
2022 06 16 10 29 MAX   308
2022 06 16 16 43 MIN    10
2022 06 16 23 26 MAX   394
2022 06 17 05 52 MIN    80
2022 06 17 11 18 MAX   299
2022 06 17 17 32 MIN    23
2022 06 18 00 15 MAX   379
2022 06 18 06 44 MIN    91
2022 06 18 12 10 MAX   286
2022 06 18 18 25 MIN    44
2022 06 19 01 06 MAX   357
2022 06 19 07 39 MIN   102
2022 06 19 13 06 MAX   270
2022 06 19 19 19 MIN    72
2022 06 20 01 59 MAX   329
2022 06 20 08 37 MIN   111
2022 06 20 14 11 MAX   256
2022 06 20 20 21 MIN   100
2022 06 21 02 57 MAX   302
2022 06 21 09 39 MIN   115
2022 06 21 15 27 MAX   248
2022 06 21 21 31 MIN   125
2022 06 22 03 59 MAX   279
2022 06 22 10 41 MIN   114
2022 06 22 16 48 MAX   251
2022 06 22 22 50 MIN   141
2022 06 23 05 02 MAX   262
2022 06 23 11 37 MIN   108
2022 06 23 18 00 MAX   263
2022 06 24 00 09 MIN   146
2022 06 24 05 59 MAX   254
2022 06 24 12 25 MIN   100
2022 06 24 18 56 MAX   279
2022 06 25 01 14 MIN   143
2022 06 25 06 48 MAX   251
2022 06 25 13 07 MIN    91
2022 06 25 19 41 MAX   295
2022 06 26 02 04 MIN   136
2022 06 26 07 31 MAX   253
2022 06 26 13 45 MIN    81
2022 06 26 20 21 MAX   311
2022 06 27 02 45 MIN   129
2022 06 27 08 09 MAX   258
2022 06 27 14 20 MIN    73
2022 06 27 20 57 MAX   325
2022 06 28 03 21 MIN   122
2022 06 28 08 45 MAX   264
2022 06 28 14 55 MIN    66
2022 06 28 21 32 MAX   335
