<TOPS - 조위예측극치자료>

대상조위관측소 : 가거도
위도(WGS84) : N  34도 03분 03초
2022 01 31 05 26 MIN   -11
2022 01 31 12 21 MAX   267
2022 01 31 18 25 MIN    40
2022 02 01 00 13 MAX   200
2022 02 01 06 16 MIN   -24
2022 02 01 13 07 MAX   274
2022 02 01 19 08 MIN    29
2022 02 02 01 01 MAX   209
2022 02 02 07 02 MIN   -31
2022 02 02 13 50 MAX   275
2022 02 02 19 48 MIN    22
2022 02 03 01 47 MAX   215
2022 02 03 07 45 MIN   -30
2022 02 03 14 31 MAX   268
2022 02 03 20 27 MIN    19
2022 02 04 02 32 MAX   217
2022 02 04 08 28 MIN   -19
2022 02 04 15 10 MAX   255
2022 02 04 21 06 MIN    20
2022 02 05 03 18 MAX   216
2022 02 05 09 10 MIN    -1
2022 02 05 15 49 MAX   238
2022 02 05 21 45 MIN    25
2022 02 06 04 05 MAX   211
2022 02 06 09 53 MIN    23
2022 02 06 16 28 MAX   217
2022 02 06 22 25 MIN    33
2022 02 07 04 55 MAX   203
2022 02 07 10 39 MIN    50
2022 02 07 17 07 MAX   195
2022 02 07 23 09 MIN    45
2022 02 08 05 49 MAX   194
2022 02 08 11 32 MIN    77
2022 02 08 17 51 MAX   175
2022 02 08 23 58 MIN    56
2022 02 09 06 52 MAX   185
2022 02 09 12 41 MIN    99
2022 02 09 18 45 MAX   158
2022 02 10 01 00 MIN    66
2022 02 10 08 09 MAX   182
2022 02 10 14 32 MIN   109
2022 02 10 20 01 MAX   148
2022 02 11 02 17 MIN    69
2022 02 11 09 32 MAX   185
2022 02 11 16 13 MIN   104
2022 02 11 21 25 MAX   147
2022 02 12 03 32 MIN    64
2022 02 12 10 39 MAX   195
2022 02 12 17 08 MIN    92
2022 02 12 22 30 MAX   156
2022 02 13 04 30 MIN    52
2022 02 13 11 26 MAX   208
2022 02 13 17 44 MIN    80
2022 02 13 23 18 MAX   167
2022 02 14 05 15 MIN    37
2022 02 14 12 03 MAX   221
2022 02 14 18 14 MIN    67
2022 02 14 23 56 MAX   179
2022 02 15 05 54 MIN    21
2022 02 15 12 36 MAX   232
2022 02 15 18 42 MIN    54
2022 02 16 00 32 MAX   190
2022 02 16 06 28 MIN     8
2022 02 16 13 07 MAX   241
2022 02 16 19 10 MIN    43
2022 02 17 01 06 MAX   200
2022 02 17 07 02 MIN    -2
2022 02 17 13 37 MAX   247
2022 02 17 19 38 MIN    33
2022 02 18 01 41 MAX   208
2022 02 18 07 35 MIN    -8
2022 02 18 14 08 MAX   250
2022 02 18 20 07 MIN    24
2022 02 19 02 16 MAX   215
2022 02 19 08 10 MIN    -7
2022 02 19 14 40 MAX   248
2022 02 19 20 39 MIN    18
2022 02 20 02 54 MAX   220
2022 02 20 08 47 MIN    -1
2022 02 20 15 13 MAX   241
2022 02 20 21 12 MIN    15
2022 02 21 03 35 MAX   224
2022 02 21 09 27 MIN    13
2022 02 21 15 48 MAX   230
2022 02 21 21 50 MIN    17
2022 02 22 04 21 MAX   224
2022 02 22 10 11 MIN    32
2022 02 22 16 27 MAX   215
2022 02 22 22 32 MIN    22
2022 02 23 05 14 MAX   221
2022 02 23 11 04 MIN    56
2022 02 23 17 13 MAX   197
2022 02 23 23 23 MIN    31
2022 02 24 06 18 MAX   216
2022 02 24 12 11 MIN    79
2022 02 24 18 11 MAX   179
2022 02 25 00 27 MIN    41
2022 02 25 07 40 MAX   213
2022 02 25 13 46 MIN    94
2022 02 25 19 32 MAX   166
2022 02 26 01 49 MIN    46
2022 02 26 09 10 MAX   219
2022 02 26 15 32 MIN    91
2022 02 26 21 05 MAX   165
2022 02 27 03 17 MIN    38
2022 02 27 10 28 MAX   232
2022 02 27 16 44 MIN    75
2022 02 27 22 24 MAX   177
2022 02 28 04 28 MIN    22
2022 02 28 11 27 MAX   247
2022 02 28 17 33 MIN    57
2022 02 28 23 23 MAX   193
2022 03 01 05 24 MIN     4
2022 03 01 12 13 MAX   257
2022 03 01 18 13 MIN    39
2022 03 02 00 11 MAX   208
2022 03 02 06 10 MIN   -10
2022 03 02 12 53 MAX   262
2022 03 02 18 49 MIN    24
2022 03 03 00 54 MAX   221
2022 03 03 06 51 MIN   -17
2022 03 03 13 30 MAX   261
2022 03 03 19 25 MIN    13
2022 03 04 01 35 MAX   230
2022 03 04 07 31 MIN   -16
2022 03 04 14 04 MAX   255
2022 03 04 19 59 MIN     7
2022 03 05 02 16 MAX   234
2022 03 05 08 09 MIN    -6
2022 03 05 14 38 MAX   244
2022 03 05 20 33 MIN     7
2022 03 06 02 56 MAX   234
2022 03 06 08 47 MIN    11
2022 03 06 15 11 MAX   229
2022 03 06 21 07 MIN    13
2022 03 07 03 37 MAX   229
2022 03 07 09 26 MIN    33
2022 03 07 15 44 MAX   211
2022 03 07 21 42 MIN    24
2022 03 08 04 19 MAX   221
2022 03 08 10 07 MIN    57
2022 03 08 16 17 MAX   192
2022 03 08 22 18 MIN    39
2022 03 09 05 04 MAX   210
2022 03 09 10 52 MIN    81
2022 03 09 16 53 MAX   174
2022 03 09 22 58 MIN    55
2022 03 10 05 56 MAX   198
2022 03 10 11 49 MIN   103
2022 03 10 17 39 MAX   158
2022 03 10 23 49 MIN    70
2022 03 11 07 05 MAX   189
2022 03 11 13 35 MIN   116
2022 03 11 18 54 MAX   146
2022 03 12 01 08 MIN    80
2022 03 12 08 37 MAX   187
2022 03 12 15 42 MIN   111
2022 03 12 20 42 MAX   146
2022 03 13 02 50 MIN    79
2022 03 13 09 59 MAX   195
2022 03 13 16 40 MIN    98
2022 03 13 22 04 MAX   157
2022 03 14 04 04 MIN    65
2022 03 14 10 55 MAX   208
2022 03 14 17 17 MIN    82
2022 03 14 22 57 MAX   173
2022 03 15 04 54 MIN    48
2022 03 15 11 35 MAX   221
2022 03 15 17 47 MIN    66
2022 03 15 23 38 MAX   189
2022 03 16 05 34 MIN    31
2022 03 16 12 09 MAX   232
2022 03 16 18 14 MIN    49
2022 03 17 00 14 MAX   204
2022 03 17 06 09 MIN    16
2022 03 17 12 39 MAX   241
2022 03 17 18 39 MIN    34
2022 03 18 00 48 MAX   218
2022 03 18 06 42 MIN     5
2022 03 18 13 08 MAX   246
2022 03 18 19 07 MIN    20
2022 03 19 01 21 MAX   231
2022 03 19 07 16 MIN    -1
2022 03 19 13 38 MAX   248
2022 03 19 19 35 MIN     8
2022 03 20 01 56 MAX   242
2022 03 20 07 51 MIN    -1
2022 03 20 14 09 MAX   246
2022 03 20 20 07 MIN     0
2022 03 21 02 34 MAX   251
2022 03 21 08 29 MIN     6
2022 03 21 14 42 MAX   239
2022 03 21 20 41 MIN    -2
2022 03 22 03 16 MAX   254
2022 03 22 09 10 MIN    22
2022 03 22 15 19 MAX   226
2022 03 22 21 20 MIN     4
2022 03 23 04 02 MAX   252
2022 03 23 09 56 MIN    44
2022 03 23 16 01 MAX   210
2022 03 23 22 03 MIN    16
2022 03 24 04 57 MAX   242
2022 03 24 10 51 MIN    69
2022 03 24 16 50 MAX   191
2022 03 24 22 55 MIN    33
2022 03 25 06 05 MAX   230
2022 03 25 12 04 MIN    93
2022 03 25 17 56 MAX   173
2022 03 26 00 03 MIN    51
2022 03 26 07 33 MAX   221
2022 03 26 13 52 MIN   103
2022 03 26 19 31 MAX   164
2022 03 27 01 39 MIN    60
2022 03 27 09 06 MAX   222
2022 03 27 15 34 MIN    94
2022 03 27 21 12 MAX   170
2022 03 28 03 16 MIN    54
2022 03 28 10 20 MAX   231
2022 03 28 16 33 MIN    76
2022 03 28 22 25 MAX   187
2022 03 29 04 25 MIN    38
2022 03 29 11 13 MAX   239
2022 03 29 17 16 MIN    57
2022 03 29 23 18 MAX   206
2022 03 30 05 16 MIN    24
2022 03 30 11 55 MAX   245
2022 03 30 17 51 MIN    39
2022 03 31 00 03 MAX   222
2022 03 31 05 59 MIN    13
2022 03 31 12 31 MAX   246
2022 03 31 18 24 MIN    23
2022 04 01 00 42 MAX   235
2022 04 01 06 37 MIN     9
2022 04 01 13 03 MAX   244
2022 04 01 18 56 MIN    11
2022 04 02 01 20 MAX   244
2022 04 02 07 13 MIN    12
2022 04 02 13 34 MAX   238
2022 04 02 19 28 MIN     6
2022 04 03 01 56 MAX   247
2022 04 03 07 49 MIN    20
2022 04 03 14 04 MAX   229
2022 04 03 20 00 MIN     7
2022 04 04 02 32 MAX   247
2022 04 04 08 25 MIN    33
2022 04 04 14 35 MAX   217
2022 04 04 20 31 MIN    14
2022 04 05 03 08 MAX   243
2022 04 05 09 02 MIN    50
2022 04 05 15 05 MAX   204
2022 04 05 21 03 MIN    26
2022 04 06 03 45 MAX   236
2022 04 06 09 40 MIN    69
2022 04 06 15 38 MAX   190
2022 04 06 21 36 MIN    40
2022 04 07 04 25 MAX   226
2022 04 07 10 22 MIN    88
2022 04 07 16 13 MAX   176
2022 04 07 22 13 MIN    56
2022 04 08 05 13 MAX   215
2022 04 08 11 16 MIN   105
2022 04 08 17 00 MAX   163
2022 04 08 23 01 MIN    72
2022 04 09 06 16 MAX   203
2022 04 09 12 46 MIN   117
2022 04 09 18 11 MAX   154
2022 04 10 00 12 MIN    85
2022 04 10 07 41 MAX   197
2022 04 10 14 47 MIN   114
2022 04 10 19 57 MAX   153
2022 04 11 01 58 MIN    88
2022 04 11 09 06 MAX   200
2022 04 11 15 53 MIN   101
2022 04 11 21 26 MAX   164
2022 04 12 03 24 MIN    78
2022 04 12 10 09 MAX   209
2022 04 12 16 34 MIN    84
2022 04 12 22 26 MAX   181
2022 04 13 04 21 MIN    63
2022 04 13 10 54 MAX   219
2022 04 13 17 05 MIN    66
2022 04 13 23 09 MAX   200
2022 04 14 05 04 MIN    47
2022 04 14 11 29 MAX   228
2022 04 14 17 33 MIN    47
2022 04 14 23 47 MAX   219
2022 04 15 05 42 MIN    33
2022 04 15 12 00 MAX   235
2022 04 15 18 01 MIN    28
2022 04 16 00 22 MAX   238
2022 04 16 06 17 MIN    21
2022 04 16 12 31 MAX   240
2022 04 16 18 30 MIN    11
2022 04 17 00 57 MAX   255
2022 04 17 06 53 MIN    15
2022 04 17 13 03 MAX   241
2022 04 17 19 02 MIN    -2
2022 04 18 01 34 MAX   269
2022 04 18 07 31 MIN    15
2022 04 18 13 37 MAX   238
2022 04 18 19 37 MIN    -9
2022 04 19 02 15 MAX   277
2022 04 19 08 12 MIN    23
2022 04 19 14 15 MAX   230
2022 04 19 20 14 MIN    -8
2022 04 20 03 00 MAX   278
2022 04 20 08 57 MIN    39
2022 04 20 14 57 MAX   218
2022 04 20 20 56 MIN     1
2022 04 21 03 51 MAX   271
2022 04 21 09 47 MIN    61
2022 04 21 15 45 MAX   203
2022 04 21 21 44 MIN    18
2022 04 22 04 50 MAX   257
2022 04 22 10 47 MIN    83
2022 04 22 16 42 MAX   187
2022 04 22 22 40 MIN    40
2022 04 23 06 02 MAX   241
2022 04 23 12 08 MIN   100
2022 04 23 17 59 MAX   175
2022 04 23 23 55 MIN    60
2022 04 24 07 28 MAX   230
2022 04 24 13 50 MIN   102
2022 04 24 19 36 MAX   174
2022 04 25 01 34 MIN    70
2022 04 25 08 50 MAX   226
2022 04 25 15 10 MIN    91
2022 04 25 21 05 MAX   185
2022 04 26 03 05 MIN    66
2022 04 26 09 57 MAX   227
2022 04 26 16 04 MIN    75
2022 04 26 22 13 MAX   202
2022 04 27 04 11 MIN    57
2022 04 27 10 48 MAX   228
2022 04 27 16 46 MIN    58
2022 04 27 23 05 MAX   219
2022 04 28 05 02 MIN    49
2022 04 28 11 28 MAX   227
2022 04 28 17 22 MIN    41
2022 04 28 23 48 MAX   233
2022 04 29 05 43 MIN    44
2022 04 29 12 02 MAX   226
2022 04 29 17 55 MIN    28
2022 04 30 00 27 MAX   243
2022 04 30 06 21 MIN    42
2022 04 30 12 34 MAX   223
2022 04 30 18 27 MIN    19
2022 05 01 01 02 MAX   249
2022 05 01 06 56 MIN    44
2022 05 01 13 03 MAX   218
2022 05 01 18 58 MIN    16
2022 05 02 01 36 MAX   252
2022 05 02 07 31 MIN    49
2022 05 02 13 33 MAX   212
2022 05 02 19 28 MIN    18
2022 05 03 02 09 MAX   253
2022 05 03 08 05 MIN    58
2022 05 03 14 03 MAX   205
2022 05 03 19 59 MIN    23
2022 05 04 02 42 MAX   251
2022 05 04 08 41 MIN    68
2022 05 04 14 34 MAX   197
2022 05 04 20 31 MIN    32
2022 05 05 03 18 MAX   246
2022 05 05 09 19 MIN    80
2022 05 05 15 09 MAX   188
2022 05 05 21 05 MIN    43
2022 05 06 03 57 MAX   239
2022 05 06 10 03 MIN    93
2022 05 06 15 49 MAX   179
2022 05 06 21 45 MIN    56
2022 05 07 04 45 MAX   230
2022 05 07 10 57 MIN   105
2022 05 07 16 39 MAX   170
2022 05 07 22 33 MIN    70
2022 05 08 05 43 MAX   219
2022 05 08 12 10 MIN   112
2022 05 08 17 48 MAX   164
2022 05 08 23 37 MIN    83
2022 05 09 06 53 MAX   211
2022 05 09 13 39 MIN   110
2022 05 09 19 16 MAX   165
2022 05 10 01 03 MIN    90
2022 05 10 08 06 MAX   208
2022 05 10 14 48 MIN    99
2022 05 10 20 37 MAX   174
2022 05 11 02 29 MIN    88
2022 05 11 09 08 MAX   210
2022 05 11 15 35 MIN    84
2022 05 11 21 41 MAX   191
2022 05 12 03 35 MIN    78
2022 05 12 09 57 MAX   214
2022 05 12 16 12 MIN    66
2022 05 12 22 30 MAX   211
2022 05 13 04 26 MIN    66
2022 05 13 10 38 MAX   219
2022 05 13 16 46 MIN    45
2022 05 13 23 12 MAX   232
2022 05 14 05 09 MIN    53
2022 05 14 11 15 MAX   225
2022 05 14 17 19 MIN    25
2022 05 14 23 51 MAX   254
2022 05 15 05 51 MIN    43
2022 05 15 11 51 MAX   228
2022 05 15 17 54 MIN     7
2022 05 16 00 32 MAX   273
2022 05 16 06 32 MIN    36
2022 05 16 12 30 MAX   229
2022 05 16 18 32 MIN    -5
2022 05 17 01 14 MAX   286
2022 05 17 07 15 MIN    36
2022 05 17 13 11 MAX   226
2022 05 17 19 12 MIN   -11
2022 05 18 02 00 MAX   293
2022 05 18 08 01 MIN    43
2022 05 18 13 55 MAX   220
2022 05 18 19 55 MIN    -8
2022 05 19 02 51 MAX   291
2022 05 19 08 50 MIN    56
2022 05 19 14 44 MAX   211
2022 05 19 20 42 MIN     3
2022 05 20 03 46 MAX   282
2022 05 20 09 45 MIN    72
2022 05 20 15 39 MAX   201
2022 05 20 21 34 MIN    21
2022 05 21 04 48 MAX   267
2022 05 21 10 48 MIN    86
2022 05 21 16 45 MAX   192
2022 05 21 22 35 MIN    42
2022 05 22 05 56 MAX   251
2022 05 22 12 02 MIN    94
2022 05 22 18 02 MAX   187
2022 05 22 23 49 MIN    62
2022 05 23 07 08 MAX   237
2022 05 23 13 20 MIN    93
2022 05 23 19 24 MAX   190
2022 05 24 01 14 MIN    75
2022 05 24 08 17 MAX   226
2022 05 24 14 28 MIN    84
2022 05 24 20 41 MAX   200
2022 05 25 02 39 MIN    79
2022 05 25 09 18 MAX   218
2022 05 25 15 23 MIN    72
2022 05 25 21 49 MAX   212
2022 05 26 03 49 MIN    78
2022 05 26 10 10 MAX   213
2022 05 26 16 09 MIN    59
2022 05 26 22 45 MAX   225
2022 05 27 04 44 MIN    76
2022 05 27 10 54 MAX   208
2022 05 27 16 49 MIN    48
2022 05 27 23 32 MAX   235
2022 05 28 05 28 MIN    74
2022 05 28 11 32 MAX   205
2022 05 28 17 25 MIN    39
2022 05 29 00 12 MAX   242
2022 05 29 06 07 MIN    73
2022 05 29 12 05 MAX   203
2022 05 29 17 59 MIN    33
2022 05 30 00 46 MAX   247
2022 05 30 06 43 MIN    73
2022 05 30 12 37 MAX   201
2022 05 30 18 30 MIN    31
2022 05 31 01 18 MAX   250
2022 05 31 07 17 MIN    74
2022 05 31 13 07 MAX   198
2022 05 31 19 02 MIN    31
2022 06 01 01 50 MAX   252
2022 06 01 07 52 MIN    77
2022 06 01 13 39 MAX   196
2022 06 01 19 35 MIN    33
2022 06 02 02 23 MAX   253
2022 06 02 08 28 MIN    81
2022 06 02 14 14 MAX   193
2022 06 02 20 09 MIN    37
2022 06 03 03 00 MAX   252
2022 06 03 09 07 MIN    87
2022 06 03 14 52 MAX   189
2022 06 03 20 46 MIN    44
2022 06 04 03 41 MAX   248
2022 06 04 09 50 MIN    93
2022 06 04 15 36 MAX   184
2022 06 04 21 28 MIN    53
2022 06 05 04 26 MAX   242
2022 06 05 10 39 MIN    98
2022 06 05 16 28 MAX   180
2022 06 05 22 15 MIN    64
2022 06 06 05 16 MAX   233
2022 06 06 11 34 MIN   101
2022 06 06 17 29 MAX   178
2022 06 06 23 10 MIN    76
2022 06 07 06 11 MAX   224
2022 06 07 12 35 MIN    99
2022 06 07 18 38 MAX   180
2022 06 08 00 16 MIN    86
2022 06 08 07 07 MAX   217
2022 06 08 13 34 MIN    91
2022 06 08 19 46 MAX   188
2022 06 09 01 31 MIN    92
2022 06 09 08 02 MAX   212
2022 06 09 14 26 MIN    79
2022 06 09 20 50 MAX   203
2022 06 10 02 42 MIN    91
2022 06 10 08 55 MAX   211
2022 06 10 15 13 MIN    62
2022 06 10 21 46 MAX   222
2022 06 11 03 45 MIN    84
2022 06 11 09 44 MAX   211
2022 06 11 15 58 MIN    44
2022 06 11 22 37 MAX   243
2022 06 12 04 40 MIN    74
2022 06 12 10 31 MAX   214
2022 06 12 16 41 MIN    26
2022 06 12 23 25 MAX   264
2022 06 13 05 30 MIN    64
2022 06 13 11 18 MAX   216
2022 06 13 17 25 MIN     9
2022 06 14 00 13 MAX   282
2022 06 14 06 18 MIN    58
2022 06 14 12 04 MAX   217
2022 06 14 18 09 MIN    -2
2022 06 15 01 02 MAX   295
2022 06 15 07 06 MIN    56
2022 06 15 12 53 MAX   217
2022 06 15 18 56 MIN    -7
2022 06 16 01 53 MAX   300
2022 06 16 07 55 MIN    58
2022 06 16 13 44 MAX   215
2022 06 16 19 44 MIN    -5
2022 06 17 02 46 MAX   298
2022 06 17 08 46 MIN    63
2022 06 17 14 39 MAX   212
2022 06 17 20 35 MIN     4
2022 06 18 03 42 MAX   289
2022 06 18 09 39 MIN    70
2022 06 18 15 38 MAX   209
2022 06 18 21 28 MIN    19
2022 06 19 04 38 MAX   275
2022 06 19 10 35 MIN    76
2022 06 19 16 41 MAX   206
2022 06 19 22 26 MIN    39
2022 06 20 05 36 MAX   258
2022 06 20 11 35 MIN    80
2022 06 20 17 49 MAX   206
2022 06 20 23 31 MIN    61
2022 06 21 06 34 MAX   239
2022 06 21 12 37 MIN    80
2022 06 21 18 59 MAX   207
2022 06 22 00 43 MIN    81
2022 06 22 07 33 MAX   222
2022 06 22 13 39 MIN    77
2022 06 22 20 09 MAX   212
2022 06 23 02 04 MIN    94
2022 06 23 08 31 MAX   208
2022 06 23 14 37 MIN    71
2022 06 23 21 19 MAX   218
2022 06 24 03 22 MIN   101
2022 06 24 09 27 MAX   198
2022 06 24 15 30 MIN    65
2022 06 24 22 22 MAX   225
2022 06 25 04 28 MIN   102
2022 06 25 10 19 MAX   192
2022 06 25 16 17 MIN    59
2022 06 25 23 15 MAX   232
2022 06 26 05 19 MIN   100
2022 06 26 11 03 MAX   190
2022 06 26 16 59 MIN    54
2022 06 26 23 58 MAX   238
2022 06 27 06 01 MIN    97
2022 06 27 11 42 MAX   190
2022 06 27 17 37 MIN    49
2022 06 28 00 34 MAX   243
2022 06 28 06 36 MIN    93
2022 06 28 12 17 MAX   192
2022 06 28 18 12 MIN    45
