<TOPS - 조위예측극치자료>

대상조위관측소 : 홍도항
위도(WGS84) : N  34도 40분 52초
2022 01 08 05 28 MAX   250
2022 01 08 11 13 MIN    37
2022 01 08 18 09 MAX   277
2022 01 09 00 07 MIN    69
2022 01 09 06 22 MAX   240
2022 01 09 12 07 MIN    64
2022 01 09 18 56 MAX   254
2022 01 10 01 00 MIN    73
2022 01 10 07 23 MAX   231
2022 01 10 13 11 MIN    89
2022 01 10 19 47 MAX   233
2022 01 11 02 00 MIN    75
2022 01 11 08 33 MAX   225
2022 01 11 14 32 MIN   108
2022 01 11 20 48 MAX   217
2022 01 12 03 04 MIN    74
2022 01 12 09 51 MAX   228
2022 01 12 16 03 MIN   115
2022 01 12 21 54 MAX   208
2022 01 13 04 07 MIN    70
2022 01 13 11 04 MAX   239
2022 01 13 17 19 MIN   112
2022 01 13 22 58 MAX   207
2022 01 14 05 01 MIN    62
2022 01 14 12 02 MAX   253
2022 01 14 18 15 MIN   104
2022 01 14 23 51 MAX   212
2022 01 15 05 48 MIN    52
2022 01 15 12 48 MAX   268
2022 01 15 18 57 MIN    95
2022 01 16 00 34 MAX   219
2022 01 16 06 26 MIN    41
2022 01 16 13 25 MAX   280
2022 01 16 19 31 MIN    87
2022 01 17 01 12 MAX   228
2022 01 17 07 01 MIN    31
2022 01 17 13 58 MAX   290
2022 01 17 20 01 MIN    80
2022 01 18 01 46 MAX   236
2022 01 18 07 34 MIN    21
2022 01 18 14 29 MAX   297
2022 01 18 20 29 MIN    73
2022 01 19 02 20 MAX   244
2022 01 19 08 08 MIN    12
2022 01 19 15 01 MAX   301
2022 01 19 20 58 MIN    67
2022 01 20 02 55 MAX   249
2022 01 20 08 42 MIN     7
2022 01 20 15 33 MAX   303
2022 01 20 21 29 MIN    61
2022 01 21 03 32 MAX   253
2022 01 21 09 17 MIN     7
2022 01 21 16 07 MAX   301
2022 01 21 22 02 MIN    57
2022 01 22 04 11 MAX   254
2022 01 22 09 55 MIN    12
2022 01 22 16 42 MAX   295
2022 01 22 22 37 MIN    53
2022 01 23 04 52 MAX   253
2022 01 23 10 36 MIN    23
2022 01 23 17 19 MAX   285
2022 01 23 23 16 MIN    51
2022 01 24 05 38 MAX   251
2022 01 24 11 20 MIN    40
2022 01 24 17 59 MAX   271
2022 01 25 00 00 MIN    51
2022 01 25 06 30 MAX   248
2022 01 25 12 13 MIN    61
2022 01 25 18 45 MAX   255
2022 01 26 00 52 MIN    51
2022 01 26 07 31 MAX   247
2022 01 26 13 19 MIN    83
2022 01 26 19 41 MAX   238
2022 01 27 01 54 MIN    50
2022 01 27 08 45 MAX   252
2022 01 27 14 45 MIN    99
2022 01 27 20 49 MAX   225
2022 01 28 03 06 MIN    45
2022 01 28 10 05 MAX   265
2022 01 28 16 19 MIN   101
2022 01 28 22 06 MAX   221
2022 01 29 04 18 MIN    33
2022 01 29 11 21 MAX   286
2022 01 29 17 36 MIN    90
2022 01 29 23 18 MAX   228
2022 01 30 05 23 MIN    16
2022 01 30 12 25 MAX   309
2022 01 30 18 35 MIN    75
2022 01 31 00 20 MAX   241
2022 01 31 06 19 MIN    -1
2022 01 31 13 20 MAX   327
2022 01 31 19 24 MIN    62
2022 02 01 01 15 MAX   256
2022 02 01 07 09 MIN   -15
2022 02 01 14 09 MAX   336
2022 02 01 20 06 MIN    51
2022 02 02 02 04 MAX   268
2022 02 02 07 56 MIN   -21
2022 02 02 14 54 MAX   337
2022 02 02 20 46 MIN    44
2022 02 03 02 50 MAX   277
2022 02 03 08 39 MIN   -19
2022 02 03 15 34 MAX   330
2022 02 03 21 24 MIN    40
2022 02 04 03 34 MAX   280
2022 02 04 09 21 MIN    -8
2022 02 04 16 13 MAX   316
2022 02 04 22 01 MIN    39
2022 02 05 04 18 MAX   278
2022 02 05 10 03 MIN    10
2022 02 05 16 49 MAX   298
2022 02 05 22 38 MIN    41
2022 02 06 05 01 MAX   272
2022 02 06 10 44 MIN    33
2022 02 06 17 25 MAX   277
2022 02 06 23 17 MIN    46
2022 02 07 05 46 MAX   261
2022 02 07 11 29 MIN    61
2022 02 07 18 02 MAX   254
2022 02 07 23 59 MIN    55
2022 02 08 06 36 MAX   247
2022 02 08 12 19 MIN    90
2022 02 08 18 42 MAX   231
2022 02 09 00 48 MIN    67
2022 02 09 07 34 MAX   234
2022 02 09 13 27 MIN   117
2022 02 09 19 32 MAX   210
2022 02 10 01 49 MIN    79
2022 02 10 08 49 MAX   225
2022 02 10 15 11 MIN   133
2022 02 10 20 42 MAX   194
2022 02 11 03 07 MIN    86
2022 02 11 10 19 MAX   228
2022 02 11 16 55 MIN   131
2022 02 11 22 10 MAX   190
2022 02 12 04 23 MIN    82
2022 02 12 11 36 MAX   241
2022 02 12 18 00 MIN   119
2022 02 12 23 23 MAX   199
2022 02 13 05 23 MIN    71
2022 02 13 12 28 MAX   258
2022 02 13 18 42 MIN   105
2022 02 14 00 15 MAX   214
2022 02 14 06 10 MIN    55
2022 02 14 13 07 MAX   274
2022 02 14 19 14 MIN    90
2022 02 15 00 56 MAX   230
2022 02 15 06 47 MIN    37
2022 02 15 13 40 MAX   287
2022 02 15 19 41 MIN    76
2022 02 16 01 32 MAX   245
2022 02 16 07 22 MIN    22
2022 02 16 14 11 MAX   299
2022 02 16 20 07 MIN    63
2022 02 17 02 07 MAX   259
2022 02 17 07 55 MIN     9
2022 02 17 14 41 MAX   307
2022 02 17 20 34 MIN    50
2022 02 18 02 42 MAX   270
2022 02 18 08 28 MIN     1
2022 02 18 15 11 MAX   310
2022 02 18 21 02 MIN    39
2022 02 19 03 18 MAX   278
2022 02 19 09 02 MIN     0
2022 02 19 15 42 MAX   310
2022 02 19 21 32 MIN    30
2022 02 20 03 55 MAX   284
2022 02 20 09 38 MIN     6
2022 02 20 16 14 MAX   304
2022 02 20 22 05 MIN    24
2022 02 21 04 34 MAX   286
2022 02 21 10 16 MIN    19
2022 02 21 16 49 MAX   292
2022 02 21 22 41 MIN    23
2022 02 22 05 17 MAX   285
2022 02 22 11 00 MIN    40
2022 02 22 17 26 MAX   276
2022 02 22 23 21 MIN    27
2022 02 23 06 06 MAX   280
2022 02 23 11 51 MIN    67
2022 02 23 18 09 MAX   255
2022 02 24 00 10 MIN    37
2022 02 24 07 05 MAX   272
2022 02 24 12 56 MIN    96
2022 02 24 19 04 MAX   232
2022 02 25 01 13 MIN    50
2022 02 25 08 21 MAX   265
2022 02 25 14 32 MIN   117
2022 02 25 20 19 MAX   214
2022 02 26 02 36 MIN    58
2022 02 26 09 52 MAX   269
2022 02 26 16 21 MIN   116
2022 02 26 21 53 MAX   210
2022 02 27 04 06 MIN    53
2022 02 27 11 17 MAX   285
2022 02 27 17 39 MIN   100
2022 02 27 23 17 MAX   224
2022 02 28 05 20 MIN    36
2022 02 28 12 22 MAX   304
2022 02 28 18 32 MIN    79
2022 03 01 00 21 MAX   245
2022 03 01 06 18 MIN    17
2022 03 01 13 13 MAX   319
2022 03 01 19 13 MIN    61
2022 03 02 01 12 MAX   267
2022 03 02 07 05 MIN     2
2022 03 02 13 56 MAX   327
2022 03 02 19 49 MIN    46
2022 03 03 01 57 MAX   284
2022 03 03 07 47 MIN    -5
2022 03 03 14 34 MAX   327
2022 03 03 20 22 MIN    34
2022 03 04 02 38 MAX   296
2022 03 04 08 25 MIN    -4
2022 03 04 15 08 MAX   320
2022 03 04 20 54 MIN    26
2022 03 05 03 18 MAX   301
2022 03 05 09 02 MIN     5
2022 03 05 15 41 MAX   309
2022 03 05 21 26 MIN    22
2022 03 06 03 56 MAX   301
2022 03 06 09 40 MIN    22
2022 03 06 16 13 MAX   294
2022 03 06 21 59 MIN    24
2022 03 07 04 34 MAX   296
2022 03 07 10 18 MIN    44
2022 03 07 16 44 MAX   276
2022 03 07 22 32 MIN    32
2022 03 08 05 14 MAX   285
2022 03 08 10 57 MIN    70
2022 03 08 17 15 MAX   255
2022 03 08 23 08 MIN    46
2022 03 09 05 55 MAX   270
2022 03 09 11 42 MIN    98
2022 03 09 17 50 MAX   233
2022 03 09 23 48 MIN    63
2022 03 10 06 44 MAX   252
2022 03 10 12 38 MIN   125
2022 03 10 18 31 MAX   212
2022 03 11 00 38 MIN    83
2022 03 11 07 47 MAX   236
2022 03 11 14 15 MIN   144
2022 03 11 19 32 MAX   194
2022 03 12 01 55 MIN    99
2022 03 12 09 19 MAX   229
2022 03 12 16 17 MIN   144
2022 03 12 21 13 MAX   186
2022 03 13 03 36 MIN   102
2022 03 13 10 55 MAX   238
2022 03 13 17 30 MIN   129
2022 03 13 22 51 MAX   197
2022 03 14 04 54 MIN    88
2022 03 14 11 57 MAX   255
2022 03 14 18 13 MIN   110
2022 03 14 23 52 MAX   218
2022 03 15 05 47 MIN    68
2022 03 15 12 38 MAX   272
2022 03 15 18 44 MIN    90
2022 03 16 00 36 MAX   240
2022 03 16 06 28 MIN    47
2022 03 16 13 12 MAX   288
2022 03 16 19 11 MIN    70
2022 03 17 01 13 MAX   261
2022 03 17 07 02 MIN    29
2022 03 17 13 42 MAX   301
2022 03 17 19 36 MIN    51
2022 03 18 01 48 MAX   280
2022 03 18 07 35 MIN    15
2022 03 18 14 11 MAX   310
2022 03 18 20 02 MIN    33
2022 03 19 02 23 MAX   296
2022 03 19 08 08 MIN     7
2022 03 19 14 41 MAX   314
2022 03 19 20 30 MIN    18
2022 03 20 02 58 MAX   309
2022 03 20 08 43 MIN     7
2022 03 20 15 12 MAX   312
2022 03 20 21 00 MIN     7
2022 03 21 03 35 MAX   318
2022 03 21 09 20 MIN    15
2022 03 21 15 45 MAX   305
2022 03 21 21 33 MIN     3
2022 03 22 04 15 MAX   322
2022 03 22 10 00 MIN    32
2022 03 22 16 21 MAX   292
2022 03 22 22 10 MIN     6
2022 03 23 04 59 MAX   319
2022 03 23 10 46 MIN    56
2022 03 23 17 01 MAX   273
2022 03 23 22 52 MIN    18
2022 03 24 05 50 MAX   308
2022 03 24 11 40 MIN    85
2022 03 24 17 47 MAX   249
2022 03 24 23 43 MIN    37
2022 03 25 06 52 MAX   292
2022 03 25 12 54 MIN   113
2022 03 25 18 47 MAX   226
2022 03 26 00 50 MIN    60
2022 03 26 08 12 MAX   278
2022 03 26 14 42 MIN   127
2022 03 26 20 13 MAX   210
2022 03 27 02 25 MIN    75
2022 03 27 09 47 MAX   276
2022 03 27 16 24 MIN   118
2022 03 27 21 56 MAX   213
2022 03 28 04 05 MIN    71
2022 03 28 11 09 MAX   287
2022 03 28 17 31 MIN    98
2022 03 28 23 18 MAX   234
2022 03 29 05 18 MIN    55
2022 03 29 12 09 MAX   300
2022 03 29 18 16 MIN    77
2022 03 30 00 17 MAX   260
2022 03 30 06 12 MIN    38
2022 03 30 12 55 MAX   309
2022 03 30 18 51 MIN    57
2022 03 31 01 03 MAX   283
2022 03 31 06 55 MIN    26
2022 03 31 13 33 MAX   313
2022 03 31 19 23 MIN    40
2022 04 01 01 44 MAX   301
2022 04 01 07 33 MIN    21
2022 04 01 14 06 MAX   312
2022 04 01 19 52 MIN    27
2022 04 02 02 22 MAX   312
2022 04 02 08 08 MIN    23
2022 04 02 14 38 MAX   306
2022 04 02 20 22 MIN    18
2022 04 03 02 58 MAX   318
2022 04 03 08 43 MIN    32
2022 04 03 15 08 MAX   297
2022 04 03 20 52 MIN    16
2022 04 04 03 34 MAX   319
2022 04 04 09 19 MIN    46
2022 04 04 15 38 MAX   284
2022 04 04 21 22 MIN    20
2022 04 05 04 09 MAX   314
2022 04 05 09 55 MIN    65
2022 04 05 16 08 MAX   269
2022 04 05 21 54 MIN    30
2022 04 06 04 45 MAX   304
2022 04 06 10 33 MIN    86
2022 04 06 16 39 MAX   253
2022 04 06 22 27 MIN    45
2022 04 07 05 23 MAX   289
2022 04 07 11 16 MIN   109
2022 04 07 17 12 MAX   235
2022 04 07 23 03 MIN    64
2022 04 08 06 05 MAX   272
2022 04 08 12 09 MIN   130
2022 04 08 17 53 MAX   218
2022 04 08 23 50 MIN    85
2022 04 09 07 00 MAX   254
2022 04 09 13 31 MIN   145
2022 04 09 18 50 MAX   202
2022 04 10 00 58 MIN   104
2022 04 10 08 20 MAX   241
2022 04 10 15 21 MIN   146
2022 04 10 20 23 MAX   195
2022 04 11 02 42 MIN   111
2022 04 11 09 55 MAX   242
2022 04 11 16 38 MIN   131
2022 04 11 22 07 MAX   205
2022 04 12 04 13 MIN   101
2022 04 12 11 06 MAX   255
2022 04 12 17 27 MIN   110
2022 04 12 23 17 MAX   226
2022 04 13 05 14 MIN    82
2022 04 13 11 54 MAX   271
2022 04 13 18 01 MIN    87
2022 04 14 00 05 MAX   251
2022 04 14 05 58 MIN    62
2022 04 14 12 31 MAX   286
2022 04 14 18 30 MIN    64
2022 04 15 00 45 MAX   276
2022 04 15 06 35 MIN    44
2022 04 15 13 03 MAX   297
2022 04 15 18 58 MIN    41
2022 04 16 01 22 MAX   299
2022 04 16 07 11 MIN    31
2022 04 16 13 35 MAX   305
2022 04 16 19 26 MIN    20
2022 04 17 01 59 MAX   320
2022 04 17 07 46 MIN    25
2022 04 17 14 07 MAX   308
2022 04 17 19 56 MIN     4
2022 04 18 02 36 MAX   337
2022 04 18 08 24 MIN    27
2022 04 18 14 42 MAX   306
2022 04 18 20 29 MIN    -6
2022 04 19 03 16 MAX   348
2022 04 19 09 04 MIN    36
2022 04 19 15 19 MAX   298
2022 04 19 21 06 MIN    -7
2022 04 20 04 00 MAX   350
2022 04 20 09 49 MIN    54
2022 04 20 16 00 MAX   284
2022 04 20 21 46 MIN     2
2022 04 21 04 48 MAX   343
2022 04 21 10 41 MIN    77
2022 04 21 16 45 MAX   266
2022 04 21 22 33 MIN    21
2022 04 22 05 42 MAX   327
2022 04 22 11 44 MIN   101
2022 04 22 17 38 MAX   245
2022 04 22 23 30 MIN    47
2022 04 23 06 48 MAX   306
2022 04 23 13 05 MIN   119
2022 04 23 18 47 MAX   227
2022 04 24 00 44 MIN    72
2022 04 24 08 07 MAX   289
2022 04 24 14 43 MIN   123
2022 04 24 20 17 MAX   220
2022 04 25 02 23 MIN    87
2022 04 25 09 33 MAX   282
2022 04 25 16 04 MIN   112
2022 04 25 21 51 MAX   230
2022 04 26 03 56 MIN    85
2022 04 26 10 46 MAX   285
2022 04 26 17 02 MIN    93
2022 04 26 23 05 MAX   251
2022 04 27 05 06 MIN    74
2022 04 27 11 42 MAX   289
2022 04 27 17 45 MIN    74
2022 04 28 00 02 MAX   275
2022 04 28 05 57 MIN    63
2022 04 28 12 25 MAX   293
2022 04 28 18 20 MIN    55
2022 04 29 00 47 MAX   295
2022 04 29 06 40 MIN    56
2022 04 29 13 02 MAX   294
2022 04 29 18 52 MIN    40
2022 04 30 01 27 MAX   311
2022 04 30 07 17 MIN    53
2022 04 30 13 36 MAX   292
2022 04 30 19 22 MIN    29
2022 05 01 02 04 MAX   321
2022 05 01 07 53 MIN    56
2022 05 01 14 07 MAX   287
2022 05 01 19 52 MIN    23
2022 05 02 02 39 MAX   327
2022 05 02 08 27 MIN    63
2022 05 02 14 38 MAX   280
2022 05 02 20 21 MIN    23
2022 05 03 03 13 MAX   327
2022 05 03 09 03 MIN    74
2022 05 03 15 09 MAX   271
2022 05 03 20 51 MIN    29
2022 05 04 03 46 MAX   323
2022 05 04 09 39 MIN    87
2022 05 04 15 40 MAX   261
2022 05 04 21 23 MIN    38
2022 05 05 04 21 MAX   315
2022 05 05 10 18 MIN   102
2022 05 05 16 12 MAX   250
2022 05 05 21 57 MIN    51
2022 05 06 04 57 MAX   303
2022 05 06 11 00 MIN   116
2022 05 06 16 49 MAX   239
2022 05 06 22 35 MIN    67
2022 05 07 05 39 MAX   288
2022 05 07 11 51 MIN   129
2022 05 07 17 33 MAX   227
2022 05 07 23 22 MIN    84
2022 05 08 06 30 MAX   272
2022 05 08 12 58 MIN   137
2022 05 08 18 30 MAX   217
2022 05 09 00 26 MIN   101
2022 05 09 07 35 MAX   259
2022 05 09 14 20 MIN   137
2022 05 09 19 48 MAX   212
2022 05 10 01 51 MIN   111
2022 05 10 08 52 MAX   254
2022 05 10 15 33 MIN   126
2022 05 10 21 17 MAX   218
2022 05 11 03 20 MIN   108
2022 05 11 10 03 MAX   258
2022 05 11 16 28 MIN   107
2022 05 11 22 30 MAX   237
2022 05 12 04 28 MIN    96
2022 05 12 10 57 MAX   267
2022 05 12 17 09 MIN    85
2022 05 12 23 25 MAX   262
2022 05 13 05 20 MIN    81
2022 05 13 11 41 MAX   278
2022 05 13 17 43 MIN    60
2022 05 14 00 11 MAX   289
2022 05 14 06 04 MIN    67
2022 05 14 12 19 MAX   287
2022 05 14 18 16 MIN    36
2022 05 15 00 53 MAX   315
2022 05 15 06 45 MIN    56
2022 05 15 12 57 MAX   294
2022 05 15 18 49 MIN    15
2022 05 16 01 34 MAX   339
2022 05 16 07 26 MIN    51
2022 05 16 13 35 MAX   296
2022 05 16 19 25 MIN     0
2022 05 17 02 16 MAX   357
2022 05 17 08 09 MIN    52
2022 05 17 14 16 MAX   294
2022 05 17 20 04 MIN    -7
2022 05 18 03 01 MAX   367
2022 05 18 08 55 MIN    61
2022 05 18 15 00 MAX   288
2022 05 18 20 47 MIN    -4
2022 05 19 03 50 MAX   367
2022 05 19 09 46 MIN    74
2022 05 19 15 47 MAX   278
2022 05 19 21 33 MIN     9
2022 05 20 04 42 MAX   356
2022 05 20 10 43 MIN    90
2022 05 20 16 40 MAX   265
2022 05 20 22 26 MIN    30
2022 05 21 05 39 MAX   338
2022 05 21 11 48 MIN   104
2022 05 21 17 38 MAX   252
2022 05 21 23 27 MIN    54
2022 05 22 06 42 MAX   317
2022 05 22 13 01 MIN   112
2022 05 22 18 48 MAX   243
2022 05 23 00 41 MIN    78
2022 05 23 07 52 MAX   298
2022 05 23 14 16 MIN   112
2022 05 23 20 07 MAX   241
2022 05 24 02 07 MIN    93
2022 05 24 09 03 MAX   284
2022 05 24 15 23 MIN   103
2022 05 24 21 28 MAX   249
2022 05 25 03 32 MIN    98
2022 05 25 10 07 MAX   277
2022 05 25 16 20 MIN    90
2022 05 25 22 39 MAX   265
2022 05 26 04 42 MIN    96
2022 05 26 11 02 MAX   274
2022 05 26 17 06 MIN    75
2022 05 26 23 38 MAX   283
2022 05 27 05 38 MIN    92
2022 05 27 11 49 MAX   273
2022 05 27 17 45 MIN    60
2022 05 28 00 26 MAX   299
2022 05 28 06 24 MIN    89
2022 05 28 12 30 MAX   272
2022 05 28 18 21 MIN    49
2022 05 29 01 09 MAX   312
2022 05 29 07 04 MIN    88
2022 05 29 13 06 MAX   271
2022 05 29 18 54 MIN    42
2022 05 30 01 47 MAX   322
2022 05 30 07 42 MIN    89
2022 05 30 13 41 MAX   268
2022 05 30 19 25 MIN    39
2022 05 31 02 22 MAX   327
2022 05 31 08 18 MIN    92
2022 05 31 14 14 MAX   265
2022 05 31 19 56 MIN    40
2022 06 01 02 56 MAX   328
2022 06 01 08 53 MIN    98
2022 06 01 14 46 MAX   261
2022 06 01 20 28 MIN    43
2022 06 02 03 29 MAX   326
2022 06 02 09 29 MIN   104
2022 06 02 15 20 MAX   257
2022 06 02 21 01 MIN    49
2022 06 03 04 03 MAX   321
2022 06 03 10 06 MIN   110
2022 06 03 15 55 MAX   253
2022 06 03 21 38 MIN    57
2022 06 04 04 39 MAX   313
2022 06 04 10 47 MIN   116
2022 06 04 16 35 MAX   248
2022 06 04 22 19 MIN    67
2022 06 05 05 20 MAX   302
2022 06 05 11 32 MIN   121
2022 06 05 17 20 MAX   242
2022 06 05 23 06 MIN    79
2022 06 06 06 06 MAX   290
2022 06 06 12 24 MIN   124
2022 06 06 18 14 MAX   237
2022 06 07 00 01 MIN    93
2022 06 07 06 59 MAX   278
2022 06 07 13 23 MIN   122
2022 06 07 19 17 MAX   234
2022 06 08 01 06 MIN   105
2022 06 08 07 57 MAX   269
2022 06 08 14 24 MIN   114
2022 06 08 20 27 MAX   238
2022 06 09 02 21 MIN   112
2022 06 09 08 57 MAX   265
2022 06 09 15 20 MIN   101
2022 06 09 21 37 MAX   251
2022 06 10 03 35 MIN   111
2022 06 10 09 54 MAX   266
2022 06 10 16 10 MIN    82
2022 06 10 22 40 MAX   273
2022 06 11 04 38 MIN   103
2022 06 11 10 47 MAX   270
2022 06 11 16 54 MIN    60
2022 06 11 23 34 MAX   300
2022 06 12 05 34 MIN    93
2022 06 12 11 36 MAX   276
2022 06 12 17 37 MIN    38
2022 06 13 00 25 MAX   327
2022 06 13 06 24 MIN    84
2022 06 13 12 23 MAX   281
2022 06 13 18 19 MIN    19
2022 06 14 01 14 MAX   351
2022 06 14 07 13 MIN    78
2022 06 14 13 10 MAX   284
2022 06 14 19 03 MIN     6
2022 06 15 02 02 MAX   368
2022 06 15 08 02 MIN    77
2022 06 15 13 59 MAX   286
2022 06 15 19 49 MIN     1
2022 06 16 02 53 MAX   376
2022 06 16 08 52 MIN    79
2022 06 16 14 49 MAX   285
2022 06 16 20 37 MIN     4
2022 06 17 03 44 MAX   374
2022 06 17 09 45 MIN    85
2022 06 17 15 42 MAX   282
2022 06 17 21 28 MIN    16
2022 06 18 04 37 MAX   364
2022 06 18 10 39 MIN    91
2022 06 18 16 36 MAX   278
2022 06 18 22 22 MIN    34
2022 06 19 05 31 MAX   346
2022 06 19 11 35 MIN    96
2022 06 19 17 34 MAX   273
2022 06 19 23 20 MIN    56
2022 06 20 06 25 MAX   325
2022 06 20 12 33 MIN    99
2022 06 20 18 35 MAX   268
2022 06 21 00 23 MIN    79
2022 06 21 07 20 MAX   304
2022 06 21 13 32 MIN    99
2022 06 21 19 41 MAX   264
2022 06 22 01 35 MIN   101
2022 06 22 08 18 MAX   284
2022 06 22 14 32 MIN    96
2022 06 22 20 52 MAX   266
2022 06 23 02 54 MIN   116
2022 06 23 09 17 MAX   269
2022 06 23 15 29 MIN    90
2022 06 23 22 04 MAX   272
2022 06 24 04 11 MIN   123
2022 06 24 10 15 MAX   259
2022 06 24 16 23 MIN    82
2022 06 24 23 09 MAX   284
2022 06 25 05 17 MIN   123
2022 06 25 11 09 MAX   255
2022 06 25 17 11 MIN    74
2022 06 26 00 05 MAX   297
2022 06 26 06 12 MIN   120
2022 06 26 11 59 MAX   254
2022 06 26 17 53 MIN    68
2022 06 27 00 52 MAX   309
2022 06 27 06 58 MIN   117
2022 06 27 12 42 MAX   255
2022 06 27 18 31 MIN    63
2022 06 28 01 33 MAX   318
2022 06 28 07 37 MIN   114
2022 06 28 13 21 MAX   257
2022 06 28 19 07 MIN    59
2022 06 29 02 09 MAX   325
