<TOPS - 조위예측극치자료>

대상조위관측소 : 태안
위도(WGS84) : N  36도 54분 47초
2021 12 22 05 48 MAX   585
2021 12 22 11 57 MIN    63
2021 12 22 18 19 MAX   682
2021 12 23 00 43 MIN   157
2021 12 23 06 22 MAX   579
2021 12 23 12 31 MIN    73
2021 12 23 18 52 MAX   672
2021 12 24 01 17 MIN   166
2021 12 24 06 57 MAX   569
2021 12 24 13 07 MIN    90
2021 12 24 19 28 MAX   656
2021 12 25 01 54 MIN   175
2021 12 25 07 35 MAX   557
2021 12 25 13 48 MIN   115
2021 12 25 20 07 MAX   634
2021 12 26 02 35 MIN   183
2021 12 26 08 23 MAX   543
2021 12 26 14 36 MIN   148
2021 12 26 20 53 MAX   607
2021 12 27 03 26 MIN   188
2021 12 27 09 23 MAX   531
2021 12 27 15 35 MIN   183
2021 12 27 21 51 MAX   579
2021 12 28 04 28 MIN   185
2021 12 28 10 38 MAX   532
2021 12 28 16 50 MIN   208
2021 12 28 23 01 MAX   559
2021 12 29 05 37 MIN   167
2021 12 29 11 59 MAX   556
2021 12 29 18 14 MIN   212
2021 12 30 00 16 MAX   555
2021 12 30 06 46 MIN   133
2021 12 30 13 13 MAX   600
2021 12 30 19 35 MIN   191
2021 12 31 01 25 MAX   566
2021 12 31 07 49 MIN    91
2021 12 31 14 17 MAX   650
2021 12 31 20 43 MIN   159
2022 01 01 02 28 MAX   584
2022 01 01 08 46 MIN    50
2022 01 01 15 14 MAX   695
2022 01 01 21 42 MIN   129
2022 01 02 03 24 MAX   602
2022 01 02 09 39 MIN    18
2022 01 02 16 07 MAX   728
2022 01 02 22 36 MIN   106
2022 01 03 04 16 MAX   616
2022 01 03 10 30 MIN    -3
2022 01 03 16 58 MAX   747
2022 01 03 23 27 MIN    93
2022 01 04 05 06 MAX   625
2022 01 04 11 19 MIN   -12
2022 01 04 17 46 MAX   752
2022 01 05 00 14 MIN    88
2022 01 05 05 53 MAX   628
2022 01 05 12 06 MIN    -9
2022 01 05 18 32 MAX   744
2022 01 06 00 59 MIN    92
2022 01 06 06 40 MAX   625
2022 01 06 12 51 MIN     9
2022 01 06 19 15 MAX   723
2022 01 07 01 41 MIN   104
2022 01 07 07 24 MAX   615
2022 01 07 13 34 MIN    42
2022 01 07 19 55 MAX   691
2022 01 08 02 21 MIN   122
2022 01 08 08 09 MAX   596
2022 01 08 14 18 MIN    88
2022 01 08 20 35 MAX   648
2022 01 09 03 02 MIN   145
2022 01 09 08 56 MAX   571
2022 01 09 15 03 MIN   144
2022 01 09 21 16 MAX   600
2022 01 10 03 47 MIN   170
2022 01 10 09 52 MAX   544
2022 01 10 15 56 MIN   202
2022 01 10 22 04 MAX   550
2022 01 11 04 39 MIN   192
2022 01 11 10 59 MAX   524
2022 01 11 17 03 MIN   251
2022 01 11 23 05 MAX   509
2022 01 12 05 44 MIN   202
2022 01 12 12 18 MAX   524
2022 01 12 18 28 MIN   273
2022 01 13 00 21 MAX   488
2022 01 13 06 53 MIN   195
2022 01 13 13 32 MAX   545
2022 01 13 19 51 MIN   263
2022 01 14 01 33 MAX   491
2022 01 14 07 53 MIN   172
2022 01 14 14 30 MAX   578
2022 01 14 20 51 MIN   235
2022 01 15 02 30 MAX   510
2022 01 15 08 42 MIN   144
2022 01 15 15 15 MAX   611
2022 01 15 21 37 MIN   205
2022 01 16 03 15 MAX   534
2022 01 16 09 24 MIN   115
2022 01 16 15 54 MAX   640
2022 01 16 22 17 MIN   179
2022 01 17 03 55 MAX   557
2022 01 17 10 02 MIN    89
2022 01 17 16 30 MAX   662
2022 01 17 22 52 MIN   158
2022 01 18 04 32 MAX   577
2022 01 18 10 39 MIN    67
2022 01 18 17 03 MAX   679
2022 01 18 23 27 MIN   142
2022 01 19 05 06 MAX   592
2022 01 19 11 15 MIN    51
2022 01 19 17 36 MAX   690
2022 01 20 00 00 MIN   130
2022 01 20 05 40 MAX   602
2022 01 20 11 50 MIN    43
2022 01 20 18 08 MAX   695
2022 01 21 00 32 MIN   123
2022 01 21 06 14 MAX   609
2022 01 21 12 26 MIN    43
2022 01 21 18 40 MAX   693
2022 01 22 01 04 MIN   118
2022 01 22 06 47 MAX   611
2022 01 22 13 01 MIN    54
2022 01 22 19 12 MAX   684
2022 01 23 01 36 MIN   116
2022 01 23 07 24 MAX   609
2022 01 23 13 38 MIN    76
2022 01 23 19 46 MAX   665
2022 01 24 02 11 MIN   118
2022 01 24 08 05 MAX   600
2022 01 24 14 19 MIN   111
2022 01 24 20 25 MAX   636
2022 01 25 02 51 MIN   126
2022 01 25 08 54 MAX   585
2022 01 25 15 07 MIN   156
2022 01 25 21 10 MAX   597
2022 01 26 03 40 MIN   138
2022 01 26 09 56 MAX   568
2022 01 26 16 09 MIN   204
2022 01 26 22 09 MAX   553
2022 01 27 04 43 MIN   150
2022 01 27 11 14 MAX   561
2022 01 27 17 33 MIN   239
2022 01 27 23 27 MAX   519
2022 01 28 06 01 MIN   149
2022 01 28 12 43 MAX   578
2022 01 28 19 13 MIN   238
2022 01 29 00 57 MAX   513
2022 01 29 07 22 MIN   126
2022 01 29 14 04 MAX   618
2022 01 29 20 37 MIN   204
2022 01 30 02 16 MAX   535
2022 01 30 08 33 MIN    87
2022 01 30 15 10 MAX   666
2022 01 30 21 41 MIN   159
2022 01 31 03 20 MAX   571
2022 01 31 09 34 MIN    45
2022 01 31 16 06 MAX   707
2022 01 31 22 34 MIN   117
2022 02 01 04 14 MAX   608
2022 02 01 10 27 MIN    10
2022 02 01 16 54 MAX   736
2022 02 01 23 21 MIN    86
2022 02 02 05 03 MAX   638
2022 02 02 11 15 MIN   -13
2022 02 02 17 39 MAX   749
2022 02 03 00 03 MIN    66
2022 02 03 05 46 MAX   658
2022 02 03 11 59 MIN   -18
2022 02 03 18 18 MAX   747
2022 02 04 00 40 MIN    59
2022 02 04 06 27 MAX   666
2022 02 04 12 39 MIN    -6
2022 02 04 18 53 MAX   729
2022 02 05 01 15 MIN    64
2022 02 05 07 05 MAX   661
2022 02 05 13 16 MIN    25
2022 02 05 19 25 MAX   699
2022 02 06 01 47 MIN    79
2022 02 06 07 42 MAX   643
2022 02 06 13 52 MIN    72
2022 02 06 19 56 MAX   659
2022 02 07 02 18 MIN   103
2022 02 07 08 20 MAX   615
2022 02 07 14 27 MIN   130
2022 02 07 20 26 MAX   610
2022 02 08 02 50 MIN   135
2022 02 08 09 01 MAX   578
2022 02 08 15 06 MIN   195
2022 02 08 21 00 MAX   556
2022 02 09 03 27 MIN   171
2022 02 09 09 52 MAX   539
2022 02 09 15 55 MIN   259
2022 02 09 21 44 MAX   501
2022 02 10 04 18 MIN   208
2022 02 10 11 05 MAX   510
2022 02 10 17 13 MIN   307
2022 02 10 22 55 MAX   454
2022 02 11 05 36 MIN   231
2022 02 11 12 41 MAX   508
2022 02 11 19 13 MIN   312
2022 02 12 00 43 MAX   441
2022 02 12 07 07 MIN   223
2022 02 12 14 03 MAX   539
2022 02 12 20 37 MIN   276
2022 02 13 02 06 MAX   466
2022 02 13 08 16 MIN   189
2022 02 13 14 58 MAX   580
2022 02 13 21 26 MIN   232
2022 02 14 03 01 MAX   507
2022 02 14 09 06 MIN   147
2022 02 14 15 39 MAX   620
2022 02 14 22 04 MIN   190
2022 02 15 03 42 MAX   548
2022 02 15 09 49 MIN   105
2022 02 15 16 14 MAX   654
2022 02 15 22 37 MIN   154
2022 02 16 04 19 MAX   585
2022 02 16 10 28 MIN    69
2022 02 16 16 48 MAX   681
2022 02 16 23 10 MIN   123
2022 02 17 04 54 MAX   615
2022 02 17 11 05 MIN    41
2022 02 17 17 20 MAX   700
2022 02 17 23 41 MIN    99
2022 02 18 05 27 MAX   638
2022 02 18 11 40 MIN    25
2022 02 18 17 51 MAX   710
2022 02 19 00 12 MIN    79
2022 02 19 06 00 MAX   654
2022 02 19 12 15 MIN    21
2022 02 19 18 21 MAX   711
2022 02 20 00 42 MIN    66
2022 02 20 06 34 MAX   663
2022 02 20 12 50 MIN    32
2022 02 20 18 52 MAX   701
2022 02 21 01 13 MIN    61
2022 02 21 07 09 MAX   664
2022 02 21 13 25 MIN    58
2022 02 21 19 23 MAX   679
2022 02 22 01 45 MIN    65
2022 02 22 07 47 MAX   653
2022 02 22 14 03 MIN   100
2022 02 22 19 58 MAX   643
2022 02 23 02 20 MIN    83
2022 02 23 08 30 MAX   629
2022 02 23 14 46 MIN   156
2022 02 23 20 38 MAX   593
2022 02 24 03 03 MIN   113
2022 02 24 09 26 MAX   595
2022 02 24 15 42 MIN   220
2022 02 24 21 30 MAX   534
2022 02 25 04 02 MIN   151
2022 02 25 10 44 MAX   562
2022 02 25 17 10 MIN   272
2022 02 25 22 52 MAX   482
2022 02 26 05 29 MIN   178
2022 02 26 12 29 MAX   560
2022 02 26 19 12 MIN   271
2022 02 27 00 48 MAX   473
2022 02 27 07 11 MIN   165
2022 02 27 14 04 MAX   599
2022 02 27 20 41 MIN   221
2022 02 28 02 19 MAX   515
2022 02 28 08 31 MIN   118
2022 02 28 15 10 MAX   653
2022 02 28 21 39 MIN   160
2022 03 01 03 21 MAX   574
2022 03 01 09 32 MIN    64
2022 03 01 16 01 MAX   698
2022 03 01 22 25 MIN   107
2022 03 02 04 10 MAX   628
2022 03 02 10 22 MIN    20
2022 03 02 16 43 MAX   728
2022 03 02 23 04 MIN    69
2022 03 03 04 53 MAX   668
2022 03 03 11 05 MIN    -5
2022 03 03 17 20 MAX   739
2022 03 03 23 41 MIN    46
2022 03 04 05 31 MAX   693
2022 03 04 11 44 MIN    -9
2022 03 04 17 54 MAX   734
2022 03 05 00 13 MIN    37
2022 03 05 06 07 MAX   701
2022 03 05 12 20 MIN     5
2022 03 05 18 24 MAX   717
2022 03 06 00 43 MIN    41
2022 03 06 06 41 MAX   695
2022 03 06 12 53 MIN    37
2022 03 06 18 52 MAX   689
2022 03 07 01 10 MIN    55
2022 03 07 07 12 MAX   677
2022 03 07 13 23 MIN    82
2022 03 07 19 18 MAX   653
2022 03 08 01 35 MIN    79
2022 03 08 07 44 MAX   648
2022 03 08 13 54 MIN   136
2022 03 08 19 44 MAX   609
2022 03 09 02 01 MIN   111
2022 03 09 08 18 MAX   610
2022 03 09 14 26 MIN   196
2022 03 09 20 12 MAX   559
2022 03 10 02 30 MIN   152
2022 03 10 08 57 MAX   566
2022 03 10 15 04 MIN   259
2022 03 10 20 45 MAX   504
2022 03 11 03 08 MIN   199
2022 03 11 09 54 MAX   522
2022 03 11 16 05 MIN   315
2022 03 11 21 37 MAX   449
2022 03 12 04 11 MIN   245
2022 03 12 11 31 MAX   496
2022 03 12 18 20 MIN   339
2022 03 12 23 40 MAX   416
2022 03 13 06 07 MIN   262
2022 03 13 13 24 MAX   514
2022 03 13 20 14 MIN   300
2022 03 14 01 39 MAX   444
2022 03 14 07 45 MIN   229
2022 03 14 14 30 MAX   559
2022 03 14 21 03 MIN   245
2022 03 15 02 40 MAX   498
2022 03 15 08 44 MIN   176
2022 03 15 15 13 MAX   606
2022 03 15 21 38 MIN   192
2022 03 16 03 22 MAX   554
2022 03 16 09 29 MIN   123
2022 03 16 15 49 MAX   647
2022 03 16 22 11 MIN   144
2022 03 17 03 59 MAX   605
2022 03 17 10 09 MIN    76
2022 03 17 16 21 MAX   680
2022 03 17 22 42 MIN   101
2022 03 18 04 33 MAX   647
2022 03 18 10 47 MIN    42
2022 03 18 16 54 MAX   702
2022 03 18 23 13 MIN    66
2022 03 19 05 07 MAX   680
2022 03 19 11 23 MIN    23
2022 03 19 17 25 MAX   713
2022 03 19 23 44 MIN    41
2022 03 20 05 42 MAX   702
2022 03 20 11 59 MIN    20
2022 03 20 17 57 MAX   712
2022 03 21 00 16 MIN    26
2022 03 21 06 16 MAX   712
2022 03 21 12 35 MIN    34
2022 03 21 18 28 MAX   697
2022 03 22 00 47 MIN    24
2022 03 22 06 52 MAX   709
2022 03 22 13 12 MIN    67
2022 03 22 19 01 MAX   669
2022 03 23 01 19 MIN    36
2022 03 23 07 30 MAX   691
2022 03 23 13 50 MIN   116
2022 03 23 19 36 MAX   626
2022 03 24 01 55 MIN    66
2022 03 24 08 14 MAX   657
2022 03 24 14 34 MIN   178
2022 03 24 20 16 MAX   571
2022 03 25 02 38 MIN   111
2022 03 25 09 10 MAX   610
2022 03 25 15 33 MIN   244
2022 03 25 21 11 MAX   509
2022 03 26 03 38 MIN   166
2022 03 26 10 31 MAX   566
2022 03 26 17 12 MIN   290
2022 03 26 22 46 MAX   460
2022 03 27 05 16 MIN   205
2022 03 27 12 26 MAX   560
2022 03 27 19 16 MIN   270
2022 03 28 00 54 MAX   471
2022 03 28 07 08 MIN   189
2022 03 28 13 58 MAX   599
2022 03 28 20 32 MIN   210
2022 03 29 02 16 MAX   531
2022 03 29 08 26 MIN   137
2022 03 29 14 58 MAX   647
2022 03 29 21 22 MIN   148
2022 03 30 03 11 MAX   599
2022 03 30 09 22 MIN    83
2022 03 30 15 42 MAX   685
2022 03 30 22 02 MIN    97
2022 03 31 03 55 MAX   656
2022 03 31 10 07 MIN    45
2022 03 31 16 20 MAX   706
2022 03 31 22 38 MIN    61
2022 04 01 04 34 MAX   694
2022 04 01 10 47 MIN    26
2022 04 01 16 53 MAX   711
2022 04 01 23 10 MIN    41
2022 04 02 05 09 MAX   714
2022 04 02 11 24 MIN    27
2022 04 02 17 24 MAX   703
2022 04 02 23 40 MIN    35
2022 04 03 05 42 MAX   719
2022 04 03 11 57 MIN    44
2022 04 03 17 52 MAX   686
2022 04 04 00 07 MIN    40
2022 04 04 06 13 MAX   711
2022 04 04 12 28 MIN    73
2022 04 04 18 18 MAX   662
2022 04 05 00 32 MIN    54
2022 04 05 06 43 MAX   694
2022 04 05 12 57 MIN   111
2022 04 05 18 44 MAX   633
2022 04 06 00 57 MIN    75
2022 04 06 07 13 MAX   669
2022 04 06 13 26 MIN   155
2022 04 06 19 10 MAX   597
2022 04 07 01 22 MIN   105
2022 04 07 07 44 MAX   637
2022 04 07 13 57 MIN   203
2022 04 07 19 38 MAX   556
2022 04 08 01 50 MIN   143
2022 04 08 08 19 MAX   597
2022 04 08 14 33 MIN   255
2022 04 08 20 10 MAX   509
2022 04 09 02 24 MIN   189
2022 04 09 09 05 MAX   553
2022 04 09 15 24 MIN   305
2022 04 09 20 56 MAX   460
2022 04 10 03 16 MIN   239
2022 04 10 10 22 MAX   515
2022 04 10 17 07 MIN   335
2022 04 10 22 37 MAX   424
2022 04 11 04 58 MIN   274
2022 04 11 12 16 MAX   511
2022 04 11 19 16 MIN   308
2022 04 12 00 51 MAX   444
2022 04 12 06 56 MIN   255
2022 04 12 13 39 MAX   546
2022 04 12 20 16 MIN   253
2022 04 13 02 02 MAX   503
2022 04 13 08 07 MIN   203
2022 04 13 14 29 MAX   591
2022 04 13 20 55 MIN   193
2022 04 14 02 49 MAX   568
2022 04 14 08 58 MIN   146
2022 04 14 15 09 MAX   634
2022 04 14 21 30 MIN   136
2022 04 15 03 28 MAX   628
2022 04 15 09 41 MIN    97
2022 04 15 15 45 MAX   668
2022 04 15 22 04 MIN    85
2022 04 16 04 05 MAX   678
2022 04 16 10 22 MIN    62
2022 04 16 16 20 MAX   690
2022 04 16 22 38 MIN    46
2022 04 17 04 41 MAX   716
2022 04 17 11 01 MIN    43
2022 04 17 16 55 MAX   699
2022 04 17 23 12 MIN    19
2022 04 18 05 19 MAX   739
2022 04 18 11 41 MIN    42
2022 04 18 17 30 MAX   694
2022 04 18 23 47 MIN     7
2022 04 19 05 57 MAX   747
2022 04 19 12 20 MIN    60
2022 04 19 18 06 MAX   675
2022 04 20 00 22 MIN    11
2022 04 20 06 37 MAX   739
2022 04 20 13 00 MIN    94
2022 04 20 18 43 MAX   644
2022 04 21 00 59 MIN    32
2022 04 21 07 19 MAX   715
2022 04 21 13 44 MIN   142
2022 04 21 19 23 MAX   602
2022 04 22 01 39 MIN    70
2022 04 22 08 07 MAX   676
2022 04 22 14 33 MIN   197
2022 04 22 20 10 MAX   552
2022 04 23 02 26 MIN   122
2022 04 23 09 06 MAX   627
2022 04 23 15 39 MIN   249
2022 04 23 21 14 MAX   502
2022 04 24 03 33 MIN   178
2022 04 24 10 28 MAX   586
2022 04 24 17 15 MIN   273
2022 04 24 22 53 MAX   475
2022 04 25 05 11 MIN   213
2022 04 25 12 08 MAX   577
2022 04 25 18 52 MIN   248
2022 04 26 00 41 MAX   501
2022 04 26 06 51 MIN   200
2022 04 26 13 29 MAX   600
2022 04 26 19 59 MIN   197
2022 04 27 01 55 MAX   561
2022 04 27 08 05 MIN   160
2022 04 27 14 27 MAX   631
2022 04 27 20 48 MIN   145
2022 04 28 02 49 MAX   622
2022 04 28 08 59 MIN   121
2022 04 28 15 10 MAX   654
2022 04 28 21 28 MIN   102
2022 04 29 03 31 MAX   670
2022 04 29 09 45 MIN    94
2022 04 29 15 47 MAX   666
2022 04 29 22 03 MIN    73
2022 04 30 04 09 MAX   701
2022 04 30 10 24 MIN    83
2022 04 30 16 20 MAX   668
2022 04 30 22 36 MIN    57
2022 05 01 04 44 MAX   716
2022 05 01 11 00 MIN    85
2022 05 01 16 51 MAX   661
2022 05 01 23 05 MIN    54
2022 05 02 05 16 MAX   719
2022 05 02 11 33 MIN    99
2022 05 02 17 20 MAX   648
2022 05 02 23 32 MIN    58
2022 05 03 05 47 MAX   712
2022 05 03 12 05 MIN   119
2022 05 03 17 48 MAX   632
2022 05 03 23 59 MIN    69
2022 05 04 06 17 MAX   700
2022 05 04 12 35 MIN   145
2022 05 04 18 16 MAX   611
2022 05 05 00 25 MIN    86
2022 05 05 06 46 MAX   682
2022 05 05 13 06 MIN   175
2022 05 05 18 45 MAX   586
2022 05 06 00 54 MIN   109
2022 05 06 07 18 MAX   658
2022 05 06 13 37 MIN   209
2022 05 06 19 17 MAX   557
2022 05 07 01 25 MIN   140
2022 05 07 07 53 MAX   628
2022 05 07 14 14 MIN   245
2022 05 07 19 52 MAX   524
2022 05 08 02 01 MIN   179
2022 05 08 08 36 MAX   592
2022 05 08 15 01 MIN   280
2022 05 08 20 40 MAX   489
2022 05 09 02 51 MIN   222
2022 05 09 09 36 MAX   557
2022 05 09 16 14 MIN   301
2022 05 09 21 57 MAX   463
2022 05 10 04 09 MIN   258
2022 05 10 11 00 MAX   538
2022 05 10 17 49 MIN   291
2022 05 10 23 44 MAX   473
2022 05 11 05 52 MIN   260
2022 05 11 12 26 MAX   550
2022 05 11 19 05 MIN   248
2022 05 12 01 06 MAX   521
2022 05 12 07 15 MIN   225
2022 05 12 13 30 MAX   581
2022 05 12 19 58 MIN   191
2022 05 13 02 03 MAX   585
2022 05 13 08 17 MIN   178
2022 05 13 14 20 MAX   617
2022 05 13 20 41 MIN   132
2022 05 14 02 50 MAX   648
2022 05 14 09 07 MIN   133
2022 05 14 15 03 MAX   647
2022 05 14 21 22 MIN    80
2022 05 15 03 33 MAX   700
2022 05 15 09 54 MIN   100
2022 05 15 15 44 MAX   666
2022 05 15 22 01 MIN    41
2022 05 16 04 15 MAX   739
2022 05 16 10 39 MIN    83
2022 05 16 16 26 MAX   673
2022 05 16 22 42 MIN    17
2022 05 17 04 58 MAX   761
2022 05 17 11 24 MIN    81
2022 05 17 17 07 MAX   667
2022 05 17 23 22 MIN     9
2022 05 18 05 42 MAX   767
2022 05 18 12 09 MIN    95
2022 05 18 17 50 MAX   651
2022 05 19 00 03 MIN    16
2022 05 19 06 27 MAX   757
2022 05 19 12 55 MIN   121
2022 05 19 18 34 MAX   626
2022 05 20 00 47 MIN    38
2022 05 20 07 14 MAX   734
2022 05 20 13 43 MIN   154
2022 05 20 19 21 MAX   596
2022 05 21 01 33 MIN    75
2022 05 21 08 05 MAX   700
2022 05 21 14 36 MIN   191
2022 05 21 20 14 MAX   564
2022 05 22 02 26 MIN   121
2022 05 22 09 03 MAX   659
2022 05 22 15 38 MIN   221
2022 05 22 21 19 MAX   535
2022 05 23 03 30 MIN   170
2022 05 23 10 11 MAX   621
2022 05 23 16 50 MIN   234
2022 05 23 22 40 MAX   523
2022 05 24 04 50 MIN   205
2022 05 24 11 27 MAX   597
2022 05 24 18 05 MIN   224
2022 05 25 00 06 MAX   541
2022 05 25 06 15 MIN   214
2022 05 25 12 40 MAX   593
2022 05 25 19 10 MIN   194
2022 05 26 01 19 MAX   581
2022 05 26 07 29 MIN   200
2022 05 26 13 40 MAX   600
2022 05 26 20 04 MIN   159
2022 05 27 02 16 MAX   626
2022 05 27 08 28 MIN   179
2022 05 27 14 29 MAX   610
2022 05 27 20 47 MIN   127
2022 05 28 03 03 MAX   663
2022 05 28 09 18 MIN   161
2022 05 28 15 10 MAX   618
2022 05 28 21 26 MIN   103
2022 05 29 03 43 MAX   689
2022 05 29 09 59 MIN   151
2022 05 29 15 47 MAX   621
2022 05 29 22 00 MIN    90
2022 05 30 04 19 MAX   703
2022 05 30 10 37 MIN   149
2022 05 30 16 20 MAX   621
2022 05 30 22 32 MIN    84
2022 05 31 04 52 MAX   708
2022 05 31 11 12 MIN   153
2022 05 31 16 53 MAX   617
2022 05 31 23 03 MIN    84
2022 06 01 05 24 MAX   708
2022 06 01 11 46 MIN   160
2022 06 01 17 25 MAX   610
2022 06 01 23 33 MIN    89
2022 06 02 05 56 MAX   703
2022 06 02 12 18 MIN   172
2022 06 02 17 57 MAX   601
2022 06 03 00 04 MIN    97
2022 06 03 06 28 MAX   695
2022 06 03 12 51 MIN   187
2022 06 03 18 29 MAX   589
2022 06 04 00 36 MIN   111
2022 06 04 07 01 MAX   681
2022 06 04 13 24 MIN   204
2022 06 04 19 03 MAX   574
2022 06 05 01 10 MIN   132
2022 06 05 07 35 MAX   662
2022 06 05 14 00 MIN   223
2022 06 05 19 41 MAX   556
2022 06 06 01 48 MIN   160
2022 06 06 08 15 MAX   637
2022 06 06 14 42 MIN   240
2022 06 06 20 26 MAX   537
2022 06 07 02 35 MIN   194
2022 06 07 09 02 MAX   609
2022 06 07 15 35 MIN   251
2022 06 07 21 26 MAX   522
2022 06 08 03 36 MIN   227
2022 06 08 10 02 MAX   585
2022 06 08 16 40 MIN   248
2022 06 08 22 44 MAX   524
2022 06 09 04 54 MIN   246
2022 06 09 11 13 MAX   574
2022 06 09 17 51 MIN   224
2022 06 10 00 05 MAX   553
2022 06 10 06 17 MIN   240
2022 06 10 12 24 MAX   580
2022 06 10 18 55 MIN   182
2022 06 11 01 14 MAX   603
2022 06 11 07 31 MIN   213
2022 06 11 13 27 MAX   599
2022 06 11 19 51 MIN   134
2022 06 12 02 12 MAX   659
2022 06 12 08 33 MIN   179
2022 06 12 14 22 MAX   620
2022 06 12 20 41 MIN    88
2022 06 13 03 03 MAX   708
2022 06 13 09 29 MIN   149
2022 06 13 15 13 MAX   637
2022 06 13 21 30 MIN    53
2022 06 14 03 53 MAX   745
2022 06 14 10 21 MIN   130
2022 06 14 16 02 MAX   645
2022 06 14 22 17 MIN    30
2022 06 15 04 42 MAX   768
2022 06 15 11 12 MIN   120
2022 06 15 16 52 MAX   647
2022 06 15 23 05 MIN    20
2022 06 16 05 32 MAX   777
2022 06 16 12 02 MIN   119
2022 06 16 17 41 MAX   644
2022 06 16 23 53 MIN    22
2022 06 17 06 21 MAX   774
2022 06 17 12 50 MIN   127
2022 06 17 18 29 MAX   636
2022 06 18 00 41 MIN    37
2022 06 18 07 09 MAX   759
2022 06 18 13 38 MIN   140
2022 06 18 19 19 MAX   625
2022 06 19 01 29 MIN    64
2022 06 19 07 57 MAX   733
2022 06 19 14 26 MIN   157
2022 06 19 20 10 MAX   610
2022 06 20 02 19 MIN   102
2022 06 20 08 46 MAX   696
2022 06 20 15 16 MIN   176
2022 06 20 21 05 MAX   592
2022 06 21 03 13 MIN   150
2022 06 21 09 37 MAX   654
2022 06 21 16 10 MIN   193
2022 06 21 22 08 MAX   578
2022 06 22 04 14 MIN   198
2022 06 22 10 34 MAX   613
2022 06 22 17 09 MIN   203
2022 06 22 23 18 MAX   573
2022 06 23 05 25 MIN   236
2022 06 23 11 37 MAX   581
2022 06 23 18 11 MIN   200
2022 06 24 00 32 MAX   585
2022 06 24 06 42 MIN   252
2022 06 24 12 43 MAX   564
2022 06 24 19 11 MIN   186
2022 06 25 01 38 MAX   611
2022 06 25 07 53 MIN   248
2022 06 25 13 43 MAX   563
2022 06 25 20 04 MIN   165
2022 06 26 02 33 MAX   640
2022 06 26 08 51 MIN   232
2022 06 26 14 34 MAX   570
2022 06 26 20 49 MIN   145
2022 06 27 03 18 MAX   665
2022 06 27 09 38 MIN   215
2022 06 27 15 18 MAX   582
2022 06 27 21 29 MIN   128
2022 06 28 03 57 MAX   684
2022 06 28 10 19 MIN   201
2022 06 28 15 57 MAX   593
2022 06 28 22 06 MIN   115
2022 06 29 04 33 MAX   697
