<TOPS - 조위예측극치자료>

대상조위관측소 : 군산
위도(WGS84) : N  35도 58분 32초
2022 01 14 00 26 MAX   454
2022 01 14 06 56 MIN   159
2022 01 14 13 24 MAX   532
2022 01 14 19 57 MIN   215
2022 01 15 01 22 MAX   470
2022 01 15 07 45 MIN   134
2022 01 15 14 10 MAX   561
2022 01 15 20 42 MIN   187
2022 01 16 02 08 MAX   491
2022 01 16 08 28 MIN   109
2022 01 16 14 48 MAX   588
2022 01 16 21 20 MIN   163
2022 01 17 02 47 MAX   513
2022 01 17 09 06 MIN    87
2022 01 17 15 22 MAX   609
2022 01 17 21 55 MIN   142
2022 01 18 03 22 MAX   533
2022 01 18 09 44 MIN    68
2022 01 18 15 54 MAX   626
2022 01 18 22 30 MIN   127
2022 01 19 03 55 MAX   548
2022 01 19 10 20 MIN    55
2022 01 19 16 26 MAX   638
2022 01 19 23 05 MIN   117
2022 01 20 04 28 MAX   560
2022 01 20 10 57 MIN    47
2022 01 20 16 58 MAX   645
2022 01 20 23 39 MIN   111
2022 01 21 05 01 MAX   568
2022 01 21 11 34 MIN    48
2022 01 21 17 30 MAX   645
2022 01 22 00 14 MIN   109
2022 01 22 05 36 MAX   572
2022 01 22 12 10 MIN    58
2022 01 22 18 03 MAX   638
2022 01 23 00 47 MIN   110
2022 01 23 06 13 MAX   571
2022 01 23 12 47 MIN    78
2022 01 23 18 39 MAX   621
2022 01 24 01 23 MIN   114
2022 01 24 06 56 MAX   563
2022 01 24 13 27 MIN   108
2022 01 24 19 19 MAX   594
2022 01 25 02 01 MIN   121
2022 01 25 07 46 MAX   550
2022 01 25 14 14 MIN   147
2022 01 25 20 06 MAX   558
2022 01 26 02 47 MIN   131
2022 01 26 08 46 MAX   533
2022 01 26 15 15 MIN   189
2022 01 26 21 03 MAX   517
2022 01 27 03 48 MIN   140
2022 01 27 10 01 MAX   524
2022 01 27 16 41 MIN   218
2022 01 27 22 17 MAX   484
2022 01 28 05 05 MIN   137
2022 01 28 11 27 MAX   535
2022 01 28 18 21 MIN   215
2022 01 28 23 41 MAX   476
2022 01 29 06 26 MIN   116
2022 01 29 12 49 MAX   569
2022 01 29 19 43 MIN   182
2022 01 30 00 58 MAX   494
2022 01 30 07 39 MIN    80
2022 01 30 13 55 MAX   613
2022 01 30 20 47 MIN   140
2022 01 31 02 02 MAX   527
2022 01 31 08 42 MIN    42
2022 01 31 14 51 MAX   653
2022 01 31 21 40 MIN   102
2022 02 01 02 56 MAX   562
2022 02 01 09 37 MIN    10
2022 02 01 15 39 MAX   681
2022 02 01 22 27 MIN    74
2022 02 02 03 45 MAX   591
2022 02 02 10 26 MIN   -10
2022 02 02 16 23 MAX   695
2022 02 02 23 10 MIN    57
2022 02 03 04 29 MAX   611
2022 02 03 11 10 MIN   -13
2022 02 03 17 04 MAX   693
2022 02 03 23 49 MIN    53
2022 02 04 05 11 MAX   619
2022 02 04 11 51 MIN     1
2022 02 04 17 41 MAX   677
2022 02 05 00 25 MIN    59
2022 02 05 05 52 MAX   615
2022 02 05 12 28 MIN    33
2022 02 05 18 16 MAX   648
2022 02 06 00 57 MIN    75
2022 02 06 06 32 MAX   599
2022 02 06 13 03 MIN    77
2022 02 06 18 50 MAX   610
2022 02 07 01 28 MIN    98
2022 02 07 07 13 MAX   572
2022 02 07 13 37 MIN   131
2022 02 07 19 24 MAX   563
2022 02 08 02 00 MIN   125
2022 02 08 07 56 MAX   537
2022 02 08 14 15 MIN   187
2022 02 08 20 01 MAX   512
2022 02 09 02 35 MIN   156
2022 02 09 08 48 MAX   499
2022 02 09 15 03 MIN   241
2022 02 09 20 47 MAX   461
2022 02 10 03 23 MIN   186
2022 02 10 09 59 MAX   469
2022 02 10 16 21 MIN   280
2022 02 10 21 57 MAX   419
2022 02 11 04 36 MIN   206
2022 02 11 11 34 MAX   465
2022 02 11 18 14 MIN   281
2022 02 11 23 37 MAX   406
2022 02 12 06 04 MIN   200
2022 02 12 12 57 MAX   491
2022 02 12 19 36 MIN   249
2022 02 13 00 58 MAX   427
2022 02 13 07 14 MIN   172
2022 02 13 13 52 MAX   528
2022 02 13 20 26 MIN   209
2022 02 14 01 52 MAX   463
2022 02 14 08 08 MIN   136
2022 02 14 14 32 MAX   566
2022 02 14 21 06 MIN   171
2022 02 15 02 32 MAX   501
2022 02 15 08 52 MIN    99
2022 02 15 15 06 MAX   599
2022 02 15 21 41 MIN   137
2022 02 16 03 07 MAX   535
2022 02 16 09 33 MIN    66
2022 02 16 15 37 MAX   626
2022 02 16 22 15 MIN   109
2022 02 17 03 40 MAX   565
2022 02 17 10 11 MIN    41
2022 02 17 16 08 MAX   646
2022 02 17 22 48 MIN    87
2022 02 18 04 13 MAX   590
2022 02 18 10 49 MIN    26
2022 02 18 16 38 MAX   657
2022 02 18 23 21 MIN    70
2022 02 19 04 45 MAX   608
2022 02 19 11 25 MIN    24
2022 02 19 17 08 MAX   660
2022 02 19 23 53 MIN    61
2022 02 20 05 20 MAX   620
2022 02 20 12 01 MIN    34
2022 02 20 17 40 MAX   652
2022 02 21 00 25 MIN    58
2022 02 21 05 56 MAX   622
2022 02 21 12 36 MIN    59
2022 02 21 18 13 MAX   631
2022 02 22 00 57 MIN    64
2022 02 22 06 37 MAX   612
2022 02 22 13 14 MIN    97
2022 02 22 18 51 MAX   598
2022 02 23 01 31 MIN    80
2022 02 23 07 23 MAX   589
2022 02 23 13 56 MIN   147
2022 02 23 19 33 MAX   552
2022 02 24 02 11 MIN   106
2022 02 24 08 18 MAX   556
2022 02 24 14 52 MIN   202
2022 02 24 20 27 MAX   498
2022 02 25 03 08 MIN   137
2022 02 25 09 32 MAX   523
2022 02 25 16 19 MIN   244
2022 02 25 21 44 MAX   449
2022 02 26 04 32 MIN   160
2022 02 26 11 12 MAX   514
2022 02 26 18 17 MIN   241
2022 02 26 23 28 MAX   437
2022 02 27 06 15 MIN   148
2022 02 27 12 48 MAX   547
2022 02 27 19 44 MIN   195
2022 02 28 00 59 MAX   471
2022 02 28 07 39 MIN   106
2022 02 28 13 55 MAX   596
2022 02 28 20 44 MIN   140
2022 03 01 02 03 MAX   523
2022 03 01 08 42 MIN    56
2022 03 01 14 46 MAX   641
2022 03 01 21 31 MIN    92
2022 03 02 02 52 MAX   575
2022 03 02 09 33 MIN    16
2022 03 02 15 28 MAX   671
2022 03 02 22 12 MIN    57
2022 03 03 03 36 MAX   615
2022 03 03 10 17 MIN    -6
2022 03 03 16 06 MAX   685
2022 03 03 22 49 MIN    37
2022 03 04 04 16 MAX   641
2022 03 04 10 56 MIN    -8
2022 03 04 16 41 MAX   682
2022 03 04 23 23 MIN    31
2022 03 05 04 53 MAX   651
2022 03 05 11 32 MIN     8
2022 03 05 17 13 MAX   666
2022 03 05 23 54 MIN    37
2022 03 06 05 29 MAX   647
2022 03 06 12 04 MIN    41
2022 03 06 17 43 MAX   639
2022 03 07 00 21 MIN    52
2022 03 07 06 04 MAX   631
2022 03 07 12 34 MIN    84
2022 03 07 18 13 MAX   604
2022 03 08 00 46 MIN    74
2022 03 08 06 38 MAX   603
2022 03 08 13 03 MIN   133
2022 03 08 18 42 MAX   561
2022 03 09 01 10 MIN   103
2022 03 09 07 15 MAX   566
2022 03 09 13 34 MIN   185
2022 03 09 19 13 MAX   513
2022 03 10 01 39 MIN   138
2022 03 10 07 56 MAX   523
2022 03 10 14 12 MIN   236
2022 03 10 19 49 MAX   462
2022 03 11 02 17 MIN   178
2022 03 11 08 53 MAX   480
2022 03 11 15 12 MIN   282
2022 03 11 20 45 MAX   413
2022 03 12 03 19 MIN   217
2022 03 12 10 27 MAX   454
2022 03 12 17 11 MIN   301
2022 03 12 22 39 MAX   384
2022 03 13 05 01 MIN   231
2022 03 13 12 18 MAX   470
2022 03 13 19 07 MIN   269
2022 03 14 00 30 MAX   407
2022 03 14 06 39 MIN   206
2022 03 14 13 23 MAX   511
2022 03 14 20 02 MIN   220
2022 03 15 01 29 MAX   454
2022 03 15 07 44 MIN   161
2022 03 15 14 05 MAX   556
2022 03 15 20 41 MIN   172
2022 03 16 02 11 MAX   505
2022 03 16 08 33 MIN   113
2022 03 16 14 39 MAX   596
2022 03 16 21 15 MIN   128
2022 03 17 02 45 MAX   553
2022 03 17 09 15 MIN    70
2022 03 17 15 10 MAX   628
2022 03 17 21 49 MIN    89
2022 03 18 03 19 MAX   596
2022 03 18 09 55 MIN    39
2022 03 18 15 40 MAX   651
2022 03 18 22 22 MIN    58
2022 03 19 03 52 MAX   631
2022 03 19 10 33 MIN    21
2022 03 19 16 12 MAX   662
2022 03 19 22 55 MIN    35
2022 03 20 04 26 MAX   656
2022 03 20 11 10 MIN    19
2022 03 20 16 43 MAX   662
2022 03 20 23 28 MIN    23
2022 03 21 05 02 MAX   669
2022 03 21 11 47 MIN    33
2022 03 21 17 15 MAX   649
2022 03 21 23 59 MIN    23
2022 03 22 05 40 MAX   667
2022 03 22 12 24 MIN    64
2022 03 22 17 50 MAX   623
2022 03 23 00 32 MIN    36
2022 03 23 06 21 MAX   650
2022 03 23 13 03 MIN   109
2022 03 23 18 28 MAX   584
2022 03 24 01 07 MIN    64
2022 03 24 07 07 MAX   616
2022 03 24 13 47 MIN   164
2022 03 24 19 11 MAX   533
2022 03 25 01 47 MIN   105
2022 03 25 08 03 MAX   570
2022 03 25 14 45 MIN   221
2022 03 25 20 08 MAX   476
2022 03 26 02 46 MIN   152
2022 03 26 09 19 MAX   526
2022 03 26 16 20 MIN   258
2022 03 26 21 35 MAX   430
2022 03 27 04 21 MIN   185
2022 03 27 11 08 MAX   514
2022 03 27 18 17 MIN   241
2022 03 27 23 32 MAX   434
2022 03 28 06 14 MIN   170
2022 03 28 12 43 MAX   548
2022 03 28 19 35 MIN   187
2022 03 29 00 58 MAX   485
2022 03 29 07 35 MIN   123
2022 03 29 13 44 MAX   594
2022 03 29 20 27 MIN   130
2022 03 30 01 55 MAX   547
2022 03 30 08 32 MIN    73
2022 03 30 14 29 MAX   632
2022 03 30 21 10 MIN    83
2022 03 31 02 40 MAX   602
2022 03 31 09 19 MIN    37
2022 03 31 15 06 MAX   655
2022 03 31 21 47 MIN    51
2022 04 01 03 19 MAX   642
2022 04 01 09 59 MIN    21
2022 04 01 15 41 MAX   663
2022 04 01 22 21 MIN    34
2022 04 02 03 56 MAX   665
2022 04 02 10 35 MIN    24
2022 04 02 16 12 MAX   657
2022 04 02 22 51 MIN    30
2022 04 03 04 31 MAX   673
2022 04 03 11 09 MIN    43
2022 04 03 16 42 MAX   641
2022 04 03 23 18 MIN    37
2022 04 04 05 04 MAX   667
2022 04 04 11 39 MIN    72
2022 04 04 17 10 MAX   617
2022 04 04 23 43 MIN    51
2022 04 05 05 36 MAX   650
2022 04 05 12 07 MIN   108
2022 04 05 17 39 MAX   588
2022 04 06 00 06 MIN    72
2022 04 06 06 08 MAX   625
2022 04 06 12 35 MIN   146
2022 04 06 18 08 MAX   554
2022 04 07 00 31 MIN    99
2022 04 07 06 42 MAX   592
2022 04 07 13 05 MIN   188
2022 04 07 18 39 MAX   514
2022 04 08 01 00 MIN   133
2022 04 08 07 19 MAX   553
2022 04 08 13 42 MIN   230
2022 04 08 19 15 MAX   471
2022 04 09 01 35 MIN   174
2022 04 09 08 07 MAX   511
2022 04 09 14 34 MIN   271
2022 04 09 20 05 MAX   427
2022 04 10 02 29 MIN   216
2022 04 10 09 22 MAX   477
2022 04 10 16 07 MIN   295
2022 04 10 21 40 MAX   396
2022 04 11 04 00 MIN   243
2022 04 11 11 11 MAX   476
2022 04 11 18 07 MIN   276
2022 04 11 23 40 MAX   412
2022 04 12 05 50 MIN   229
2022 04 12 12 31 MAX   508
2022 04 12 19 15 MIN   228
2022 04 13 00 50 MAX   462
2022 04 13 07 08 MIN   185
2022 04 13 13 20 MAX   550
2022 04 13 20 00 MIN   175
2022 04 14 01 36 MAX   521
2022 04 14 08 03 MIN   135
2022 04 14 13 58 MAX   590
2022 04 14 20 37 MIN   124
2022 04 15 02 14 MAX   580
2022 04 15 08 49 MIN    90
2022 04 15 14 33 MAX   623
2022 04 15 21 14 MIN    79
2022 04 16 02 51 MAX   631
2022 04 16 09 31 MIN    56
2022 04 16 15 07 MAX   644
2022 04 16 21 49 MIN    42
2022 04 17 03 27 MAX   672
2022 04 17 10 12 MIN    39
2022 04 17 15 41 MAX   653
2022 04 17 22 24 MIN    17
2022 04 18 04 05 MAX   698
2022 04 18 10 52 MIN    38
2022 04 18 16 16 MAX   649
2022 04 18 23 00 MIN     7
2022 04 19 04 44 MAX   708
2022 04 19 11 32 MIN    54
2022 04 19 16 53 MAX   633
2022 04 19 23 35 MIN    12
2022 04 20 05 25 MAX   700
2022 04 20 12 13 MIN    86
2022 04 20 17 32 MAX   604
2022 04 21 00 11 MIN    34
2022 04 21 06 09 MAX   675
2022 04 21 12 56 MIN   130
2022 04 21 18 14 MAX   566
2022 04 22 00 51 MIN    70
2022 04 22 06 58 MAX   636
2022 04 22 13 45 MIN   179
2022 04 22 19 04 MAX   520
2022 04 23 01 38 MIN   118
2022 04 23 07 57 MAX   588
2022 04 23 14 49 MIN   224
2022 04 23 20 07 MAX   474
2022 04 24 02 43 MIN   167
2022 04 24 09 15 MAX   547
2022 04 24 16 19 MIN   244
2022 04 24 21 39 MAX   448
2022 04 25 04 19 MIN   196
2022 04 25 10 53 MAX   536
2022 04 25 17 54 MIN   223
2022 04 25 23 23 MAX   466
2022 04 26 05 59 MIN   184
2022 04 26 12 15 MAX   557
2022 04 26 19 03 MIN   178
2022 04 27 00 40 MAX   517
2022 04 27 07 15 MIN   147
2022 04 27 13 14 MAX   587
2022 04 27 19 55 MIN   130
2022 04 28 01 35 MAX   574
2022 04 28 08 11 MIN   109
2022 04 28 13 58 MAX   611
2022 04 28 20 38 MIN    91
2022 04 29 02 19 MAX   622
2022 04 29 08 56 MIN    84
2022 04 29 14 36 MAX   625
2022 04 29 21 14 MIN    65
2022 04 30 02 57 MAX   656
2022 04 30 09 36 MIN    75
2022 04 30 15 10 MAX   628
2022 04 30 21 47 MIN    53
2022 05 01 03 33 MAX   674
2022 05 01 10 12 MIN    79
2022 05 01 15 41 MAX   622
2022 05 01 22 17 MIN    51
2022 05 02 04 07 MAX   679
2022 05 02 10 44 MIN    94
2022 05 02 16 11 MAX   609
2022 05 02 22 43 MIN    57
2022 05 03 04 39 MAX   673
2022 05 03 11 14 MIN   114
2022 05 03 16 42 MAX   593
2022 05 03 23 09 MIN    69
2022 05 04 05 11 MAX   660
2022 05 04 11 43 MIN   138
2022 05 04 17 12 MAX   573
2022 05 04 23 35 MIN    85
2022 05 05 05 43 MAX   641
2022 05 05 12 13 MIN   163
2022 05 05 17 44 MAX   549
2022 05 06 00 02 MIN   108
2022 05 06 06 17 MAX   616
2022 05 06 12 45 MIN   192
2022 05 06 18 18 MAX   521
2022 05 07 00 34 MIN   136
2022 05 07 06 54 MAX   587
2022 05 07 13 24 MIN   222
2022 05 07 18 56 MAX   490
2022 05 08 01 12 MIN   170
2022 05 08 07 39 MAX   555
2022 05 08 14 13 MIN   252
2022 05 08 19 45 MAX   459
2022 05 09 02 02 MIN   207
2022 05 09 08 38 MAX   525
2022 05 09 15 23 MIN   271
2022 05 09 20 59 MAX   437
2022 05 10 03 15 MIN   235
2022 05 10 09 59 MAX   510
2022 05 10 16 52 MIN   263
2022 05 10 22 34 MAX   445
2022 05 11 04 51 MIN   237
2022 05 11 11 19 MAX   522
2022 05 11 18 08 MIN   228
2022 05 11 23 52 MAX   486
2022 05 12 06 17 MIN   209
2022 05 12 12 20 MAX   549
2022 05 12 19 04 MIN   179
2022 05 13 00 50 MAX   545
2022 05 13 07 23 MIN   167
2022 05 13 13 08 MAX   581
2022 05 13 19 50 MIN   128
2022 05 14 01 36 MAX   606
2022 05 14 08 17 MIN   126
2022 05 14 13 50 MAX   608
2022 05 14 20 32 MIN    81
2022 05 15 02 19 MAX   660
2022 05 15 09 05 MIN    95
2022 05 15 14 31 MAX   626
2022 05 15 21 13 MIN    43
2022 05 16 03 02 MAX   701
2022 05 16 09 50 MIN    77
2022 05 16 15 11 MAX   633
2022 05 16 21 54 MIN    20
2022 05 17 03 45 MAX   725
2022 05 17 10 35 MIN    74
2022 05 17 15 53 MAX   629
2022 05 17 22 34 MIN    12
2022 05 18 04 29 MAX   731
2022 05 18 11 19 MIN    86
2022 05 18 16 36 MAX   615
2022 05 18 23 16 MIN    20
2022 05 19 05 15 MAX   721
2022 05 19 12 04 MIN   110
2022 05 19 17 21 MAX   594
2022 05 19 23 59 MIN    43
2022 05 20 06 03 MAX   696
2022 05 20 12 52 MIN   142
2022 05 20 18 10 MAX   566
2022 05 21 00 45 MIN    79
2022 05 21 06 55 MAX   661
2022 05 21 13 45 MIN   175
2022 05 21 19 04 MAX   536
2022 05 22 01 37 MIN   122
2022 05 22 07 53 MAX   621
2022 05 22 14 46 MIN   202
2022 05 22 20 09 MAX   508
2022 05 23 02 42 MIN   165
2022 05 23 09 01 MAX   585
2022 05 23 15 57 MIN   214
2022 05 23 21 28 MAX   496
2022 05 24 04 01 MIN   195
2022 05 24 10 17 MAX   564
2022 05 24 17 11 MIN   205
2022 05 24 22 53 MAX   509
2022 05 25 05 26 MIN   202
2022 05 25 11 29 MAX   560
2022 05 25 18 17 MIN   179
2022 05 26 00 06 MAX   544
2022 05 26 06 41 MIN   188
2022 05 26 12 30 MAX   568
2022 05 26 19 12 MIN   147
2022 05 27 01 05 MAX   586
2022 05 27 07 41 MIN   168
2022 05 27 13 19 MAX   577
2022 05 27 19 58 MIN   119
2022 05 28 01 52 MAX   623
2022 05 28 08 30 MIN   151
2022 05 28 14 01 MAX   584
2022 05 28 20 37 MIN    99
2022 05 29 02 34 MAX   650
2022 05 29 09 11 MIN   142
2022 05 29 14 38 MAX   587
2022 05 29 21 11 MIN    88
2022 05 30 03 11 MAX   665
2022 05 30 09 48 MIN   141
2022 05 30 15 13 MAX   586
2022 05 30 21 43 MIN    84
2022 05 31 03 45 MAX   671
2022 05 31 10 22 MIN   146
2022 05 31 15 46 MAX   582
2022 05 31 22 12 MIN    86
2022 06 01 04 19 MAX   670
2022 06 01 10 54 MIN   153
2022 06 01 16 19 MAX   576
2022 06 01 22 41 MIN    92
2022 06 02 04 51 MAX   664
2022 06 02 11 25 MIN   163
2022 06 02 16 53 MAX   568
2022 06 02 23 12 MIN   102
2022 06 03 05 24 MAX   655
2022 06 03 11 58 MIN   175
2022 06 03 17 27 MAX   557
2022 06 03 23 44 MIN   116
2022 06 04 05 58 MAX   641
2022 06 04 12 32 MIN   190
2022 06 04 18 02 MAX   542
2022 06 05 00 19 MIN   135
2022 06 05 06 35 MAX   624
2022 06 05 13 10 MIN   207
2022 06 05 18 41 MAX   525
2022 06 06 00 57 MIN   160
2022 06 06 07 16 MAX   603
2022 06 06 13 54 MIN   223
2022 06 06 19 27 MAX   508
2022 06 07 01 44 MIN   187
2022 06 07 08 04 MAX   580
2022 06 07 14 47 MIN   234
2022 06 07 20 25 MAX   495
2022 06 08 02 42 MIN   214
2022 06 08 09 02 MAX   559
2022 06 08 15 50 MIN   232
2022 06 08 21 37 MAX   497
2022 06 09 03 57 MIN   231
2022 06 09 10 09 MAX   549
2022 06 09 16 57 MIN   213
2022 06 09 22 53 MAX   523
2022 06 10 05 21 MIN   227
2022 06 10 11 16 MAX   553
2022 06 10 18 01 MIN   178
2022 06 11 00 01 MAX   568
2022 06 11 06 39 MIN   204
2022 06 11 12 15 MAX   568
2022 06 11 18 59 MIN   135
2022 06 12 00 59 MAX   621
2022 06 12 07 44 MIN   173
2022 06 12 13 09 MAX   585
2022 06 12 19 51 MIN    93
2022 06 13 01 51 MAX   671
2022 06 13 08 41 MIN   143
2022 06 13 13 59 MAX   600
2022 06 13 20 40 MIN    59
2022 06 14 02 41 MAX   709
2022 06 14 09 32 MIN   123
2022 06 14 14 48 MAX   609
2022 06 14 21 29 MIN    37
2022 06 15 03 30 MAX   732
2022 06 15 10 22 MIN   112
2022 06 15 15 37 MAX   613
2022 06 15 22 17 MIN    28
2022 06 16 04 20 MAX   740
2022 06 16 11 11 MIN   112
2022 06 16 16 26 MAX   611
2022 06 16 23 05 MIN    31
2022 06 17 05 09 MAX   735
2022 06 17 11 59 MIN   119
2022 06 17 17 15 MAX   605
2022 06 17 23 53 MIN    46
2022 06 18 05 58 MAX   719
2022 06 18 12 47 MIN   132
2022 06 18 18 06 MAX   594
2022 06 19 00 42 MIN    73
2022 06 19 06 47 MAX   693
2022 06 19 13 36 MIN   148
2022 06 19 18 59 MAX   580
2022 06 20 01 32 MIN   110
2022 06 20 07 38 MAX   659
2022 06 20 14 26 MIN   166
2022 06 20 19 56 MAX   563
2022 06 21 02 26 MIN   153
2022 06 21 08 32 MAX   621
2022 06 21 15 19 MIN   181
2022 06 21 21 00 MAX   549
2022 06 22 03 28 MIN   195
2022 06 22 09 29 MAX   584
2022 06 22 16 18 MIN   190
2022 06 22 22 10 MAX   544
2022 06 23 04 39 MIN   227
2022 06 23 10 32 MAX   555
2022 06 23 17 20 MIN   188
2022 06 23 23 23 MAX   554
2022 06 24 05 56 MIN   240
2022 06 24 11 37 MAX   538
2022 06 24 18 20 MIN   176
2022 06 25 00 30 MAX   577
2022 06 25 07 06 MIN   234
2022 06 25 12 36 MAX   534
2022 06 25 19 13 MIN   159
2022 06 26 01 26 MAX   604
2022 06 26 08 03 MIN   219
2022 06 26 13 27 MAX   540
2022 06 26 19 59 MIN   142
2022 06 27 02 13 MAX   627
2022 06 27 08 49 MIN   204
2022 06 27 14 12 MAX   549
2022 06 27 20 39 MIN   128
2022 06 28 02 53 MAX   646
2022 06 28 09 28 MIN   192
2022 06 28 14 52 MAX   559
2022 06 28 21 15 MIN   118
2022 06 29 03 29 MAX   658
2022 06 29 10 04 MIN   183
