<TOPS - 조위예측극치자료>

대상조위관측소 : 삼천포
위도(WGS84) : N  34도 55분 27초
2022 05 09 02 29 MAX   213
2022 05 09 09 07 MIN   128
2022 05 09 15 07 MAX   169
2022 05 09 21 06 MIN   114
2022 05 10 04 04 MAX   212
2022 05 10 10 49 MIN   116
2022 05 10 16 57 MAX   183
2022 05 10 22 39 MIN   106
2022 05 11 05 19 MAX   222
2022 05 11 11 46 MIN    96
2022 05 11 17 56 MAX   207
2022 05 11 23 47 MIN    89
2022 05 12 06 11 MAX   238
2022 05 12 12 25 MIN    72
2022 05 12 18 42 MAX   236
2022 05 13 00 39 MIN    68
2022 05 13 06 54 MAX   254
2022 05 13 13 02 MIN    48
2022 05 13 19 25 MAX   265
2022 05 14 01 24 MIN    48
2022 05 14 07 35 MAX   269
2022 05 14 13 38 MIN    25
2022 05 14 20 08 MAX   293
2022 05 15 02 08 MIN    32
2022 05 15 08 14 MAX   280
2022 05 15 14 15 MIN     8
2022 05 15 20 51 MAX   316
2022 05 16 02 51 MIN    23
2022 05 16 08 54 MAX   285
2022 05 16 14 53 MIN    -3
2022 05 16 21 34 MAX   330
2022 05 17 03 34 MIN    23
2022 05 17 09 34 MAX   283
2022 05 17 15 33 MIN    -4
2022 05 17 22 18 MAX   334
2022 05 18 04 19 MIN    31
2022 05 18 10 16 MAX   274
2022 05 18 16 15 MIN     5
2022 05 18 23 04 MAX   327
2022 05 19 05 05 MIN    47
2022 05 19 10 59 MAX   258
2022 05 19 16 59 MIN    22
2022 05 19 23 53 MAX   309
2022 05 20 05 56 MIN    68
2022 05 20 11 47 MAX   237
2022 05 20 17 48 MIN    44
2022 05 21 00 47 MAX   286
2022 05 21 06 54 MIN    87
2022 05 21 12 44 MAX   216
2022 05 21 18 45 MIN    68
2022 05 22 01 50 MAX   263
2022 05 22 08 07 MIN   101
2022 05 22 14 01 MAX   202
2022 05 22 19 56 MIN    88
2022 05 23 03 08 MAX   245
2022 05 23 09 31 MIN   102
2022 05 23 15 33 MAX   201
2022 05 23 21 21 MIN    99
2022 05 24 04 27 MAX   237
2022 05 24 10 46 MIN    92
2022 05 24 16 52 MAX   212
2022 05 24 22 44 MIN    98
2022 05 25 05 32 MAX   236
2022 05 25 11 41 MIN    77
2022 05 25 17 52 MAX   230
2022 05 25 23 52 MIN    91
2022 05 26 06 23 MAX   238
2022 05 26 12 25 MIN    63
2022 05 26 18 42 MAX   248
2022 05 27 00 45 MIN    82
2022 05 27 07 04 MAX   239
2022 05 27 13 03 MIN    50
2022 05 27 19 26 MAX   264
2022 05 28 01 28 MIN    74
2022 05 28 07 40 MAX   241
2022 05 28 13 39 MIN    41
2022 05 28 20 06 MAX   277
2022 05 29 02 08 MIN    68
2022 05 29 08 14 MAX   242
2022 05 29 14 13 MIN    35
2022 05 29 20 44 MAX   288
2022 05 30 02 44 MIN    65
2022 05 30 08 44 MAX   243
2022 05 30 14 46 MIN    34
2022 05 30 21 20 MAX   294
2022 05 31 03 19 MIN    65
2022 05 31 09 14 MAX   243
2022 05 31 15 19 MIN    36
2022 05 31 21 54 MAX   295
2022 06 01 03 52 MIN    67
2022 06 01 09 43 MAX   241
2022 06 01 15 51 MIN    41
2022 06 01 22 28 MAX   292
2022 06 02 04 26 MIN    73
2022 06 02 10 13 MAX   236
2022 06 02 16 23 MIN    50
2022 06 02 23 01 MAX   284
2022 06 03 05 00 MIN    81
2022 06 03 10 44 MAX   228
2022 06 03 16 55 MIN    61
2022 06 03 23 35 MAX   273
2022 06 04 05 36 MIN    91
2022 06 04 11 18 MAX   217
2022 06 04 17 31 MIN    73
2022 06 05 00 13 MAX   260
2022 06 05 06 18 MIN   102
2022 06 05 12 00 MAX   204
2022 06 05 18 13 MIN    86
2022 06 06 00 56 MAX   246
2022 06 06 07 08 MIN   111
2022 06 06 12 57 MAX   192
2022 06 06 19 07 MIN    99
2022 06 07 01 50 MAX   233
2022 06 07 08 13 MIN   114
2022 06 07 14 21 MAX   188
2022 06 07 20 16 MIN   107
2022 06 08 02 57 MAX   226
2022 06 08 09 28 MIN   109
2022 06 08 15 52 MAX   196
2022 06 08 21 36 MIN   108
2022 06 09 04 07 MAX   226
2022 06 09 10 33 MIN    96
2022 06 09 17 03 MAX   216
2022 06 09 22 53 MIN   101
2022 06 10 05 11 MAX   233
2022 06 10 11 27 MIN    78
2022 06 10 18 01 MAX   241
2022 06 10 23 58 MIN    88
2022 06 11 06 05 MAX   242
2022 06 11 12 14 MIN    58
2022 06 11 18 54 MAX   269
2022 06 12 00 55 MIN    74
2022 06 12 06 56 MAX   253
2022 06 12 13 00 MIN    40
2022 06 12 19 45 MAX   295
2022 06 13 01 46 MIN    61
2022 06 13 07 44 MAX   263
2022 06 13 13 45 MIN    24
2022 06 13 20 34 MAX   318
2022 06 14 02 36 MIN    51
2022 06 14 08 31 MAX   270
2022 06 14 14 32 MIN    14
2022 06 14 21 23 MAX   334
2022 06 15 03 24 MIN    46
2022 06 15 09 18 MAX   273
2022 06 15 15 19 MIN    10
2022 06 15 22 11 MAX   340
2022 06 16 04 12 MIN    47
2022 06 16 10 06 MAX   271
2022 06 16 16 07 MIN    14
2022 06 16 23 00 MAX   337
2022 06 17 05 01 MIN    54
2022 06 17 10 55 MAX   263
2022 06 17 16 55 MIN    25
2022 06 17 23 48 MAX   323
2022 06 18 05 50 MIN    64
2022 06 18 11 45 MAX   250
2022 06 18 17 45 MIN    42
2022 06 19 00 37 MAX   303
2022 06 19 06 43 MIN    76
2022 06 19 12 41 MAX   236
2022 06 19 18 36 MIN    62
2022 06 20 01 29 MAX   278
2022 06 20 07 40 MIN    87
2022 06 20 13 43 MAX   224
2022 06 20 19 32 MIN    84
2022 06 21 02 25 MAX   253
2022 06 21 08 42 MIN    93
2022 06 21 14 53 MAX   217
2022 06 21 20 36 MIN   103
2022 06 22 03 27 MAX   233
2022 06 22 09 47 MIN    94
2022 06 22 16 05 MAX   218
2022 06 22 21 50 MIN   116
2022 06 23 04 33 MAX   220
2022 06 23 10 48 MIN    90
2022 06 23 17 12 MAX   226
2022 06 23 23 08 MIN   119
2022 06 24 05 34 MAX   214
2022 06 24 11 41 MIN    83
2022 06 24 18 11 MAX   238
2022 06 25 00 17 MIN   115
2022 06 25 06 25 MAX   214
2022 06 25 12 27 MIN    76
2022 06 25 19 03 MAX   253
2022 06 26 01 10 MIN   108
2022 06 26 07 09 MAX   218
2022 06 26 13 10 MIN    68
2022 06 26 19 47 MAX   267
2022 06 27 01 53 MIN    99
2022 06 27 07 47 MAX   224
2022 06 27 13 50 MIN    61
2022 06 27 20 28 MAX   280
2022 06 28 02 32 MIN    92
2022 06 28 08 23 MAX   231
2022 06 28 14 28 MIN    56
