<TOPS - 조위예측극치자료>

대상조위관측소 : 거제도
위도(WGS84) : N  34도 48분 05초
2021 12 23 17 07 MIN    35
2021 12 23 23 03 MAX   136
2021 12 24 05 08 MIN    24
2021 12 24 11 47 MAX   165
2021 12 24 17 46 MIN    39
2021 12 24 23 48 MAX   129
2021 12 25 05 51 MIN    32
2021 12 25 12 28 MAX   157
2021 12 25 18 32 MIN    43
2021 12 26 00 44 MAX   123
2021 12 26 06 42 MIN    41
2021 12 26 13 16 MAX   148
2021 12 26 19 27 MIN    46
2021 12 27 01 55 MAX   120
2021 12 27 07 47 MIN    48
2021 12 27 14 14 MAX   141
2021 12 27 20 32 MIN    45
2021 12 28 03 18 MAX   124
2021 12 28 09 05 MIN    52
2021 12 28 15 24 MAX   137
2021 12 28 21 41 MIN    40
2021 12 29 04 38 MAX   134
2021 12 29 10 27 MIN    49
2021 12 29 16 36 MAX   138
2021 12 29 22 47 MIN    30
2021 12 30 05 48 MAX   149
2021 12 30 11 40 MIN    41
2021 12 30 17 42 MAX   144
2021 12 30 23 47 MIN    19
2021 12 31 06 49 MAX   167
2021 12 31 12 43 MIN    30
2021 12 31 18 41 MAX   151
2022 01 01 00 43 MIN     7
2022 01 01 07 45 MAX   183
2022 01 01 13 38 MIN    18
2022 01 01 19 35 MAX   158
2022 01 02 01 36 MIN    -4
2022 01 02 08 36 MAX   197
2022 01 02 14 29 MIN     9
2022 01 02 20 27 MAX   164
2022 01 03 02 26 MIN   -11
2022 01 03 09 23 MAX   205
2022 01 03 15 16 MIN     4
2022 01 03 21 15 MAX   166
2022 01 04 03 14 MIN   -13
2022 01 04 10 09 MAX   206
2022 01 04 16 01 MIN     4
2022 01 04 22 02 MAX   165
2022 01 05 03 59 MIN   -11
2022 01 05 10 51 MAX   201
2022 01 05 16 44 MIN     8
2022 01 05 22 47 MAX   160
2022 01 06 04 41 MIN    -3
2022 01 06 11 31 MAX   190
2022 01 06 17 26 MIN    15
2022 01 06 23 32 MAX   152
2022 01 07 05 23 MIN    10
2022 01 07 12 09 MAX   175
2022 01 07 18 08 MIN    25
2022 01 08 00 17 MAX   143
2022 01 08 06 04 MIN    25
2022 01 08 12 46 MAX   158
2022 01 08 18 53 MIN    35
2022 01 09 01 07 MAX   133
2022 01 09 06 49 MIN    41
2022 01 09 13 26 MAX   141
2022 01 09 19 44 MIN    44
2022 01 10 02 06 MAX   125
2022 01 10 07 43 MIN    56
2022 01 10 14 16 MAX   126
2022 01 10 20 47 MIN    50
2022 01 11 03 20 MAX   121
2022 01 11 08 57 MIN    68
2022 01 11 15 27 MAX   116
2022 01 11 22 01 MIN    53
2022 01 12 04 43 MAX   123
2022 01 12 10 36 MIN    71
2022 01 12 16 52 MAX   113
2022 01 12 23 11 MIN    50
2022 01 13 05 56 MAX   132
2022 01 13 12 01 MIN    66
2022 01 13 17 58 MAX   116
2022 01 14 00 09 MIN    44
2022 01 14 06 51 MAX   142
2022 01 14 12 56 MIN    57
2022 01 14 18 47 MAX   123
2022 01 15 00 55 MIN    36
2022 01 15 07 35 MAX   153
2022 01 15 13 36 MIN    47
2022 01 15 19 26 MAX   130
2022 01 16 01 34 MIN    28
2022 01 16 08 13 MAX   163
2022 01 16 14 11 MIN    38
2022 01 16 20 02 MAX   138
2022 01 17 02 09 MIN    19
2022 01 17 08 47 MAX   172
2022 01 17 14 43 MIN    30
2022 01 17 20 36 MAX   144
2022 01 18 02 43 MIN    11
2022 01 18 09 20 MAX   179
2022 01 18 15 14 MIN    24
2022 01 18 21 11 MAX   149
2022 01 19 03 15 MIN     5
2022 01 19 09 52 MAX   183
2022 01 19 15 45 MIN    19
2022 01 19 21 46 MAX   152
2022 01 20 03 48 MIN     2
2022 01 20 10 24 MAX   183
2022 01 20 16 16 MIN    16
2022 01 20 22 22 MAX   152
2022 01 21 04 21 MIN     3
2022 01 21 10 55 MAX   180
2022 01 21 16 48 MIN    16
2022 01 21 22 59 MAX   149
2022 01 22 04 55 MIN     7
2022 01 22 11 27 MAX   174
2022 01 22 17 22 MIN    18
2022 01 22 23 38 MAX   145
2022 01 23 05 33 MIN    14
2022 01 23 12 00 MAX   165
2022 01 23 17 59 MIN    21
2022 01 24 00 21 MAX   139
2022 01 24 06 16 MIN    25
2022 01 24 12 37 MAX   153
2022 01 24 18 41 MIN    27
2022 01 25 01 11 MAX   132
2022 01 25 07 07 MIN    38
2022 01 25 13 23 MAX   140
2022 01 25 19 32 MIN    32
2022 01 26 02 19 MAX   127
2022 01 26 08 16 MIN    50
2022 01 26 14 26 MAX   128
2022 01 26 20 39 MIN    37
2022 01 27 03 54 MAX   128
2022 01 27 09 51 MIN    57
2022 01 27 15 52 MAX   122
2022 01 27 22 02 MIN    38
2022 01 28 05 31 MAX   138
2022 01 28 11 31 MIN    53
2022 01 28 17 21 MAX   124
2022 01 28 23 27 MIN    31
2022 01 29 06 47 MAX   155
2022 01 29 12 45 MIN    40
2022 01 29 18 34 MAX   134
2022 01 30 00 39 MIN    19
2022 01 30 07 45 MAX   174
2022 01 30 13 40 MIN    25
2022 01 30 19 34 MAX   147
2022 01 31 01 36 MIN     6
2022 01 31 08 34 MAX   190
2022 01 31 14 26 MIN    12
2022 01 31 20 25 MAX   159
2022 02 01 02 24 MIN    -6
2022 02 01 09 17 MAX   200
2022 02 01 15 07 MIN     2
2022 02 01 21 11 MAX   168
2022 02 02 03 07 MIN   -13
2022 02 02 09 56 MAX   204
2022 02 02 15 46 MIN    -3
2022 02 02 21 53 MAX   172
2022 02 03 03 46 MIN   -14
2022 02 03 10 32 MAX   200
2022 02 03 16 22 MIN    -2
2022 02 03 22 32 MAX   171
2022 02 04 04 23 MIN    -9
2022 02 04 11 04 MAX   190
2022 02 04 16 57 MIN     3
2022 02 04 23 10 MAX   165
2022 02 05 04 58 MIN     2
2022 02 05 11 33 MAX   175
2022 02 05 17 31 MIN    11
2022 02 05 23 46 MAX   156
2022 02 06 05 32 MIN    16
2022 02 06 12 01 MAX   158
2022 02 06 18 05 MIN    22
2022 02 07 00 23 MAX   144
2022 02 07 06 07 MIN    33
2022 02 07 12 26 MAX   140
2022 02 07 18 40 MIN    35
2022 02 08 01 05 MAX   132
2022 02 08 06 47 MIN    51
2022 02 08 12 53 MAX   124
2022 02 08 19 23 MIN    47
2022 02 09 02 00 MAX   120
2022 02 09 07 39 MIN    68
2022 02 09 13 31 MAX   109
2022 02 09 20 25 MIN    58
2022 02 10 03 28 MAX   114
2022 02 10 09 20 MIN    79
2022 02 10 15 16 MAX    99
2022 02 10 22 07 MIN    63
2022 02 11 05 22 MAX   118
2022 02 11 11 57 MIN    76
2022 02 11 17 30 MAX   101
2022 02 11 23 43 MIN    58
2022 02 12 06 38 MAX   130
2022 02 12 12 57 MIN    64
2022 02 12 18 36 MAX   111
2022 02 13 00 42 MIN    47
2022 02 13 07 25 MAX   144
2022 02 13 13 32 MIN    51
2022 02 13 19 19 MAX   123
2022 02 14 01 24 MIN    35
2022 02 14 08 01 MAX   158
2022 02 14 14 02 MIN    39
2022 02 14 19 55 MAX   136
2022 02 15 01 58 MIN    22
2022 02 15 08 33 MAX   170
2022 02 15 14 30 MIN    27
2022 02 15 20 29 MAX   147
2022 02 16 02 30 MIN    10
2022 02 16 09 04 MAX   179
2022 02 16 14 57 MIN    17
2022 02 16 21 03 MAX   157
2022 02 17 03 00 MIN     0
2022 02 17 09 33 MAX   186
2022 02 17 15 25 MIN     8
2022 02 17 21 37 MAX   164
2022 02 18 03 32 MIN    -7
2022 02 18 10 02 MAX   189
2022 02 18 15 54 MIN     2
2022 02 18 22 11 MAX   168
2022 02 19 04 04 MIN    -9
2022 02 19 10 32 MAX   187
2022 02 19 16 23 MIN    -1
2022 02 19 22 46 MAX   167
2022 02 20 04 38 MIN    -5
2022 02 20 11 01 MAX   180
2022 02 20 16 54 MIN     0
2022 02 20 23 22 MAX   163
2022 02 21 05 13 MIN     4
2022 02 21 11 32 MAX   169
2022 02 21 17 27 MIN     5
2022 02 22 00 00 MAX   155
2022 02 22 05 53 MIN    18
2022 02 22 12 06 MAX   154
2022 02 22 18 05 MIN    14
2022 02 23 00 43 MAX   145
2022 02 23 06 40 MIN    36
2022 02 23 12 46 MAX   137
2022 02 23 18 51 MIN    27
2022 02 24 01 42 MAX   133
2022 02 24 07 45 MIN    55
2022 02 24 13 43 MAX   120
2022 02 24 19 53 MIN    40
2022 02 25 03 26 MAX   125
2022 02 25 09 38 MIN    67
2022 02 25 15 26 MAX   108
2022 02 25 21 32 MIN    49
2022 02 26 05 32 MAX   133
2022 02 26 11 44 MIN    60
2022 02 26 17 24 MAX   113
2022 02 26 23 28 MIN    44
2022 02 27 06 49 MAX   151
2022 02 27 12 51 MIN    43
2022 02 27 18 40 MAX   129
2022 02 28 00 42 MIN    29
2022 02 28 07 41 MAX   170
2022 02 28 13 36 MIN    26
2022 02 28 19 34 MAX   146
2022 03 01 01 33 MIN    13
2022 03 01 08 23 MAX   186
2022 03 01 14 14 MIN    11
2022 03 01 20 19 MAX   162
2022 03 02 02 14 MIN    -1
2022 03 02 09 00 MAX   195
2022 03 02 14 49 MIN     0
2022 03 02 20 59 MAX   174
2022 03 03 02 51 MIN    -9
2022 03 03 09 34 MAX   198
2022 03 03 15 21 MIN    -6
2022 03 03 21 36 MAX   181
2022 03 04 03 26 MIN   -11
2022 03 04 10 04 MAX   194
2022 03 04 15 53 MIN    -7
2022 03 04 22 11 MAX   181
2022 03 05 03 59 MIN    -8
2022 03 05 10 32 MAX   185
2022 03 05 16 24 MIN    -3
2022 03 05 22 43 MAX   176
2022 03 06 04 31 MIN     2
2022 03 06 10 56 MAX   171
2022 03 06 16 53 MIN     5
2022 03 06 23 15 MAX   167
2022 03 07 05 01 MIN    15
2022 03 07 11 17 MAX   156
2022 03 07 17 21 MIN    16
2022 03 07 23 46 MAX   155
2022 03 08 05 32 MIN    31
2022 03 08 11 37 MAX   140
2022 03 08 17 48 MIN    29
2022 03 09 00 19 MAX   141
2022 03 09 06 04 MIN    48
2022 03 09 11 55 MAX   125
2022 03 09 18 17 MIN    43
2022 03 10 00 58 MAX   128
2022 03 10 06 43 MIN    65
2022 03 10 12 18 MAX   111
2022 03 10 18 57 MIN    57
2022 03 11 02 02 MAX   116
2022 03 11 07 54 MIN    81
2022 03 11 13 01 MAX    97
2022 03 11 20 28 MIN    69
2022 03 12 04 21 MAX   112
2022 03 12 11 48 MIN    81
2022 03 12 17 01 MAX    94
2022 03 12 23 04 MIN    68
2022 03 13 06 10 MAX   124
2022 03 13 12 44 MIN    67
2022 03 13 18 22 MAX   108
2022 03 14 00 18 MIN    55
2022 03 14 06 59 MAX   139
2022 03 14 13 13 MIN    53
2022 03 14 19 03 MAX   123
2022 03 15 01 00 MIN    40
2022 03 15 07 34 MAX   154
2022 03 15 13 38 MIN    39
2022 03 15 19 38 MAX   139
2022 03 16 01 34 MIN    24
2022 03 16 08 05 MAX   168
2022 03 16 14 03 MIN    24
2022 03 16 20 11 MAX   154
2022 03 17 02 06 MIN    10
2022 03 17 08 34 MAX   179
2022 03 17 14 29 MIN    11
2022 03 17 20 45 MAX   168
2022 03 18 02 37 MIN    -3
2022 03 18 09 04 MAX   187
2022 03 18 14 56 MIN    -1
2022 03 18 21 18 MAX   178
2022 03 19 03 09 MIN   -11
2022 03 19 09 33 MAX   191
2022 03 19 15 24 MIN   -10
2022 03 19 21 53 MAX   185
2022 03 20 03 43 MIN   -14
2022 03 20 10 04 MAX   189
2022 03 20 15 54 MIN   -13
2022 03 20 22 28 MAX   185
2022 03 21 04 18 MIN    -9
2022 03 21 10 35 MAX   181
2022 03 21 16 26 MIN   -11
2022 03 21 23 05 MAX   180
2022 03 22 04 56 MIN     2
2022 03 22 11 08 MAX   168
2022 03 22 17 01 MIN    -2
2022 03 22 23 43 MAX   169
2022 03 23 05 38 MIN    19
2022 03 23 11 42 MAX   151
2022 03 23 17 40 MIN    12
2022 03 24 00 28 MAX   154
2022 03 24 06 27 MIN    40
2022 03 24 12 23 MAX   131
2022 03 24 18 26 MIN    29
2022 03 25 01 29 MAX   138
2022 03 25 07 39 MIN    61
2022 03 25 13 26 MAX   112
2022 03 25 19 32 MIN    47
2022 03 26 03 22 MAX   128
2022 03 26 09 53 MIN    70
2022 03 26 15 37 MAX   104
2022 03 26 21 30 MIN    58
2022 03 27 05 26 MAX   136
2022 03 27 11 46 MIN    58
2022 03 27 17 31 MAX   115
2022 03 27 23 29 MIN    50
2022 03 28 06 35 MAX   152
2022 03 28 12 38 MIN    42
2022 03 28 18 35 MAX   134
2022 03 29 00 33 MIN    35
2022 03 29 07 22 MAX   167
2022 03 29 13 16 MIN    26
2022 03 29 19 22 MAX   152
2022 03 30 01 17 MIN    21
2022 03 30 08 00 MAX   178
2022 03 30 13 49 MIN    12
2022 03 30 20 01 MAX   168
2022 03 31 01 54 MIN     9
2022 03 31 08 33 MAX   185
2022 03 31 14 20 MIN     2
2022 03 31 20 38 MAX   180
2022 04 01 02 28 MIN     1
2022 04 01 09 03 MAX   186
2022 04 01 14 51 MIN    -4
2022 04 01 21 12 MAX   186
2022 04 02 03 01 MIN    -1
2022 04 02 09 31 MAX   182
2022 04 02 15 21 MIN    -5
2022 04 02 21 45 MAX   187
2022 04 03 03 33 MIN     1
2022 04 03 09 56 MAX   175
2022 04 03 15 50 MIN    -1
2022 04 03 22 17 MAX   183
2022 04 04 04 04 MIN     9
2022 04 04 10 19 MAX   164
2022 04 04 16 17 MIN     6
2022 04 04 22 46 MAX   175
2022 04 05 04 34 MIN    20
2022 04 05 10 39 MAX   152
2022 04 05 16 43 MIN    16
2022 04 05 23 16 MAX   164
2022 04 06 05 04 MIN    33
2022 04 06 10 59 MAX   140
2022 04 06 17 09 MIN    28
2022 04 06 23 46 MAX   151
2022 04 07 05 36 MIN    48
2022 04 07 11 20 MAX   128
2022 04 07 17 37 MIN    42
2022 04 08 00 22 MAX   138
2022 04 08 06 14 MIN    63
2022 04 08 11 46 MAX   114
2022 04 08 18 14 MIN    56
2022 04 09 01 14 MAX   126
2022 04 09 07 15 MIN    78
2022 04 09 12 31 MAX   101
2022 04 09 19 27 MIN    69
2022 04 10 02 58 MAX   118
2022 04 10 10 17 MIN    83
2022 04 10 16 05 MAX    96
2022 04 10 21 56 MIN    72
2022 04 11 05 03 MAX   124
2022 04 11 11 55 MIN    70
2022 04 11 17 43 MAX   110
2022 04 11 23 28 MIN    61
2022 04 12 06 08 MAX   137
2022 04 12 12 30 MIN    55
2022 04 12 18 29 MAX   127
2022 04 13 00 19 MIN    46
2022 04 13 06 48 MAX   151
2022 04 13 12 56 MIN    39
2022 04 13 19 06 MAX   145
2022 04 14 00 57 MIN    29
2022 04 14 07 23 MAX   165
2022 04 14 13 22 MIN    23
2022 04 14 19 41 MAX   163
2022 04 15 01 32 MIN    14
2022 04 15 07 55 MAX   176
2022 04 15 13 50 MIN     8
2022 04 15 20 18 MAX   179
2022 04 16 02 08 MIN     0
2022 04 16 08 28 MAX   184
2022 04 16 14 20 MIN    -6
2022 04 16 20 54 MAX   191
2022 04 17 02 44 MIN    -8
2022 04 17 09 01 MAX   188
2022 04 17 14 53 MIN   -14
2022 04 17 21 32 MAX   199
2022 04 18 03 22 MIN   -10
2022 04 18 09 36 MAX   186
2022 04 18 15 27 MIN   -17
2022 04 18 22 11 MAX   199
2022 04 19 04 02 MIN    -5
2022 04 19 10 11 MAX   178
2022 04 19 16 04 MIN   -12
2022 04 19 22 51 MAX   192
2022 04 20 04 44 MIN     8
2022 04 20 10 49 MAX   164
2022 04 20 16 42 MIN    -1
2022 04 20 23 35 MAX   180
2022 04 21 05 31 MIN    26
2022 04 21 11 29 MAX   147
2022 04 21 17 26 MIN    16
2022 04 22 00 25 MAX   163
2022 04 22 06 28 MIN    45
2022 04 22 12 20 MAX   128
2022 04 22 18 19 MIN    36
2022 04 23 01 31 MAX   147
2022 04 23 07 48 MIN    61
2022 04 23 13 40 MAX   113
2022 04 23 19 35 MIN    53
2022 04 24 03 12 MAX   137
2022 04 24 09 44 MIN    65
2022 04 24 15 42 MAX   112
2022 04 24 21 24 MIN    61
2022 04 25 04 52 MAX   141
2022 04 25 11 13 MIN    56
2022 04 25 17 12 MAX   125
2022 04 25 23 02 MIN    56
2022 04 26 05 58 MAX   150
2022 04 26 12 04 MIN    43
2022 04 26 18 11 MAX   141
2022 04 27 00 04 MIN    45
2022 04 27 06 46 MAX   160
2022 04 27 12 42 MIN    30
2022 04 27 18 56 MAX   158
2022 04 28 00 49 MIN    33
2022 04 28 07 24 MAX   167
2022 04 28 13 15 MIN    19
2022 04 28 19 35 MAX   171
2022 04 29 01 27 MIN    24
2022 04 29 07 57 MAX   171
2022 04 29 13 47 MIN    11
2022 04 29 20 12 MAX   181
2022 04 30 02 02 MIN    18
2022 04 30 08 27 MAX   171
2022 04 30 14 18 MIN     6
2022 04 30 20 47 MAX   187
2022 05 01 02 36 MIN    15
2022 05 01 08 55 MAX   169
2022 05 01 14 48 MIN     5
2022 05 01 21 20 MAX   189
2022 05 02 03 09 MIN    17
2022 05 02 09 20 MAX   164
2022 05 02 15 17 MIN     8
2022 05 02 21 51 MAX   186
2022 05 03 03 40 MIN    21
2022 05 03 09 44 MAX   158
2022 05 03 15 46 MIN    13
2022 05 03 22 22 MAX   180
2022 05 04 04 12 MIN    29
2022 05 04 10 08 MAX   150
2022 05 04 16 13 MIN    21
2022 05 04 22 52 MAX   172
2022 05 05 04 44 MIN    39
2022 05 05 10 33 MAX   142
2022 05 05 16 42 MIN    31
2022 05 05 23 24 MAX   162
2022 05 06 05 19 MIN    50
2022 05 06 11 01 MAX   132
2022 05 06 17 16 MIN    42
2022 05 07 00 02 MAX   151
2022 05 07 06 01 MIN    62
2022 05 07 11 37 MAX   120
2022 05 07 17 59 MIN    55
2022 05 08 00 51 MAX   140
2022 05 08 06 59 MIN    72
2022 05 08 12 38 MAX   110
2022 05 08 19 07 MIN    66
2022 05 09 02 03 MAX   133
2022 05 09 08 38 MIN    77
2022 05 09 14 57 MAX   106
2022 05 09 20 48 MIN    71
2022 05 10 03 37 MAX   132
2022 05 10 10 24 MIN    71
2022 05 10 16 41 MAX   117
2022 05 10 22 20 MIN    65
2022 05 11 04 53 MAX   139
2022 05 11 11 20 MIN    58
2022 05 11 17 39 MAX   133
2022 05 11 23 24 MIN    53
2022 05 12 05 46 MAX   150
2022 05 12 11 58 MIN    42
2022 05 12 18 24 MAX   151
2022 05 13 00 13 MIN    38
2022 05 13 06 30 MAX   161
2022 05 13 12 32 MIN    26
2022 05 13 19 06 MAX   170
2022 05 14 00 57 MIN    24
2022 05 14 07 10 MAX   172
2022 05 14 13 07 MIN    10
2022 05 14 19 48 MAX   187
2022 05 15 01 39 MIN    11
2022 05 15 07 50 MAX   179
2022 05 15 13 44 MIN    -2
2022 05 15 20 30 MAX   200
2022 05 16 02 22 MIN     4
2022 05 16 08 30 MAX   183
2022 05 16 14 24 MIN   -10
2022 05 16 21 14 MAX   208
2022 05 17 03 06 MIN     2
2022 05 17 09 11 MAX   181
2022 05 17 15 04 MIN   -11
2022 05 17 21 58 MAX   209
2022 05 18 03 51 MIN     7
2022 05 18 09 54 MAX   174
2022 05 18 15 48 MIN    -5
2022 05 18 22 44 MAX   202
2022 05 19 04 39 MIN    18
2022 05 19 10 38 MAX   163
2022 05 19 16 33 MIN     7
2022 05 19 23 32 MAX   191
2022 05 20 05 30 MIN    32
2022 05 20 11 27 MAX   149
2022 05 20 17 23 MIN    23
2022 05 21 00 24 MAX   176
2022 05 21 06 29 MIN    46
2022 05 21 12 26 MAX   135
2022 05 21 18 20 MIN    40
2022 05 22 01 25 MAX   161
2022 05 22 07 39 MIN    57
2022 05 22 13 44 MAX   126
2022 05 22 19 29 MIN    55
2022 05 23 02 39 MAX   151
2022 05 23 09 02 MIN    60
2022 05 23 15 15 MAX   127
2022 05 23 20 52 MIN    64
2022 05 24 03 58 MAX   146
2022 05 24 10 19 MIN    56
2022 05 24 16 33 MAX   135
2022 05 24 22 16 MIN    64
2022 05 25 05 06 MAX   148
2022 05 25 11 16 MIN    49
2022 05 25 17 34 MAX   147
2022 05 25 23 24 MIN    59
2022 05 26 05 58 MAX   151
2022 05 26 11 59 MIN    40
2022 05 26 18 23 MAX   160
2022 05 27 00 16 MIN    52
2022 05 27 06 41 MAX   154
2022 05 27 12 37 MIN    33
2022 05 27 19 07 MAX   171
2022 05 28 01 00 MIN    45
2022 05 28 07 18 MAX   157
2022 05 28 13 13 MIN    27
2022 05 28 19 46 MAX   179
2022 05 29 01 38 MIN    40
2022 05 29 07 50 MAX   158
2022 05 29 13 47 MIN    23
2022 05 29 20 23 MAX   185
2022 05 30 02 15 MIN    37
2022 05 30 08 20 MAX   158
2022 05 30 14 19 MIN    22
2022 05 30 20 58 MAX   188
2022 05 31 02 49 MIN    36
2022 05 31 08 48 MAX   158
2022 05 31 14 51 MIN    22
2022 05 31 21 31 MAX   188
2022 06 01 03 23 MIN    37
2022 06 01 09 17 MAX   156
2022 06 01 15 22 MIN    25
2022 06 01 22 03 MAX   186
2022 06 02 03 56 MIN    40
2022 06 02 09 46 MAX   153
2022 06 02 15 54 MIN    29
2022 06 02 22 36 MAX   181
2022 06 03 04 30 MIN    45
2022 06 03 10 17 MAX   147
2022 06 03 16 28 MIN    35
2022 06 03 23 10 MAX   175
2022 06 04 05 07 MIN    52
2022 06 04 10 53 MAX   140
2022 06 04 17 05 MIN    44
2022 06 04 23 47 MAX   167
2022 06 05 05 48 MIN    59
2022 06 05 11 37 MAX   132
2022 06 05 17 49 MIN    53
2022 06 06 00 30 MAX   158
2022 06 06 06 37 MIN    65
2022 06 06 12 37 MAX   125
2022 06 06 18 44 MIN    62
2022 06 07 01 22 MAX   151
2022 06 07 07 39 MIN    69
2022 06 07 14 02 MAX   123
2022 06 07 19 54 MIN    68
2022 06 08 02 27 MAX   147
2022 06 08 08 51 MIN    67
2022 06 08 15 30 MAX   128
2022 06 08 21 14 MIN    69
2022 06 09 03 36 MAX   147
2022 06 09 09 58 MIN    59
2022 06 09 16 42 MAX   141
2022 06 09 22 28 MIN    63
2022 06 10 04 40 MAX   152
2022 06 10 10 52 MIN    47
2022 06 10 17 40 MAX   157
2022 06 10 23 31 MIN    52
2022 06 11 05 36 MAX   159
2022 06 11 11 41 MIN    34
2022 06 11 18 32 MAX   174
2022 06 12 00 26 MIN    41
2022 06 12 06 28 MAX   167
2022 06 12 12 28 MIN    21
2022 06 12 19 23 MAX   191
2022 06 13 01 17 MIN    30
2022 06 13 07 18 MAX   174
2022 06 13 13 15 MIN    10
2022 06 13 20 13 MAX   205
2022 06 14 02 08 MIN    23
2022 06 14 08 07 MAX   178
2022 06 14 14 03 MIN     3
2022 06 14 21 02 MAX   213
2022 06 15 02 56 MIN    19
2022 06 15 08 55 MAX   179
2022 06 15 14 51 MIN     2
2022 06 15 21 51 MAX   216
2022 06 16 03 45 MIN    20
2022 06 16 09 44 MAX   176
2022 06 16 15 40 MIN     5
2022 06 16 22 38 MAX   213
2022 06 17 04 34 MIN    26
2022 06 17 10 34 MAX   170
2022 06 17 16 29 MIN    14
2022 06 17 23 26 MAX   204
2022 06 18 05 23 MIN    34
2022 06 18 11 25 MAX   161
2022 06 18 17 18 MIN    27
2022 06 19 00 13 MAX   191
2022 06 19 06 14 MIN    43
2022 06 19 12 21 MAX   153
2022 06 19 18 08 MIN    41
2022 06 20 01 01 MAX   177
2022 06 20 07 09 MIN    52
2022 06 20 13 22 MAX   146
2022 06 20 19 03 MIN    56
2022 06 21 01 54 MAX   162
2022 06 21 08 10 MIN    59
2022 06 21 14 31 MAX   142
2022 06 21 20 07 MIN    69
2022 06 22 02 54 MAX   151
2022 06 22 09 16 MIN    62
2022 06 22 15 44 MAX   144
2022 06 22 21 21 MIN    77
2022 06 23 04 00 MAX   144
2022 06 23 10 19 MIN    61
2022 06 23 16 52 MAX   150
2022 06 23 22 40 MIN    79
2022 06 24 05 04 MAX   142
2022 06 24 11 14 MIN    57
2022 06 24 17 52 MAX   158
2022 06 24 23 47 MIN    75
2022 06 25 05 58 MAX   143
2022 06 25 12 01 MIN    53
2022 06 25 18 42 MAX   167
2022 06 26 00 40 MIN    69
2022 06 26 06 42 MAX   146
2022 06 26 12 44 MIN    48
2022 06 26 19 27 MAX   176
2022 06 27 01 23 MIN    63
2022 06 27 07 20 MAX   150
2022 06 27 13 23 MIN    44
2022 06 27 20 06 MAX   183
2022 06 28 02 02 MIN    58
2022 06 28 07 54 MAX   154
2022 06 28 13 59 MIN    40
2022 06 28 20 42 MAX   189
