<TOPS - 조위예측극치자료>

대상조위관측소 : 포항
위도(WGS84) : N  36도 02분 50초
2022 01 09 03 22 MIN    16
2022 01 09 08 25 MAX    20
2022 01 09 15 44 MIN    10
2022 01 09 22 34 MAX    19
2022 01 10 04 41 MIN    13
2022 01 10 10 04 MAX    17
2022 01 10 16 23 MIN    11
2022 01 10 22 48 MAX    18
2022 01 11 05 51 MIN     9
2022 01 11 12 11 MAX    15
2022 01 11 16 50 MIN    13
2022 01 11 22 54 MAX    17
2022 01 12 06 56 MIN     7
2022 01 12 22 45 MAX    16
2022 01 13 07 47 MIN     4
2022 01 13 22 32 MAX    16
2022 01 14 08 33 MIN     3
2022 01 14 22 58 MAX    17
2022 01 15 09 15 MIN     2
2022 01 15 23 55 MAX    18
2022 01 16 09 56 MIN     2
2022 01 17 01 15 MAX    19
2022 01 17 10 37 MIN     2
2022 01 18 01 57 MAX    19
2022 01 18 11 20 MIN     2
2022 01 19 03 02 MAX    20
2022 01 19 12 03 MIN     2
2022 01 19 20 10 MAX    17
2022 01 19 21 42 MIN    16
2022 01 20 03 47 MAX    20
2022 01 20 12 38 MIN     3
2022 01 20 20 24 MAX    17
2022 01 20 22 35 MIN    16
2022 01 21 04 32 MAX    20
2022 01 21 13 18 MIN     3
2022 01 21 20 52 MAX    16
2022 01 21 23 45 MIN    15
2022 01 22 05 15 MAX    19
2022 01 22 13 49 MIN     4
2022 01 22 21 07 MAX    16
2022 01 23 00 37 MIN    13
2022 01 23 06 04 MAX    17
2022 01 23 14 22 MIN     5
2022 01 23 21 22 MAX    15
2022 01 24 02 07 MIN    11
2022 01 24 07 07 MAX    15
2022 01 24 15 01 MIN     6
2022 01 24 21 28 MAX    14
2022 01 25 03 22 MIN     8
2022 01 25 08 52 MAX    13
2022 01 25 15 36 MIN     8
2022 01 25 21 37 MAX    14
2022 01 26 04 26 MIN     5
2022 01 26 11 44 MAX    12
2022 01 26 16 17 MIN    10
2022 01 26 21 49 MAX    14
2022 01 27 05 29 MIN     2
2022 01 27 14 43 MAX    13
2022 01 27 16 59 MIN    12
2022 01 27 22 13 MAX    15
2022 01 28 06 30 MIN    -1
2022 01 28 22 59 MAX    17
2022 01 29 07 30 MIN    -3
2022 01 29 23 50 MAX    18
2022 01 30 08 29 MIN    -4
2022 01 31 00 51 MAX    19
2022 01 31 09 29 MIN    -4
2022 02 01 02 08 MAX    21
2022 02 01 10 32 MIN    -3
2022 02 02 03 04 MAX    21
2022 02 02 11 32 MIN    -2
2022 02 03 04 01 MAX    21
2022 02 03 12 28 MIN    -1
2022 02 03 20 18 MAX    15
2022 02 03 23 02 MIN    13
2022 02 04 04 56 MAX    20
2022 02 04 13 09 MIN     1
2022 02 04 20 37 MAX    14
2022 02 05 00 44 MIN    11
2022 02 05 05 54 MAX    18
2022 02 05 13 44 MIN     3
2022 02 05 20 52 MAX    14
2022 02 06 01 58 MIN     9
2022 02 06 07 10 MAX    15
2022 02 06 14 20 MIN     4
2022 02 06 20 56 MAX    13
2022 02 07 03 07 MIN     6
2022 02 07 08 49 MAX    12
2022 02 07 14 44 MIN     6
2022 02 07 20 56 MAX    12
2022 02 08 04 09 MIN     3
2022 02 08 10 31 MAX    10
2022 02 08 15 06 MIN     7
2022 02 08 21 00 MAX    12
2022 02 09 05 08 MIN     0
2022 02 09 20 56 MAX    11
2022 02 10 06 08 MIN    -2
2022 02 10 20 55 MAX    11
2022 02 11 07 07 MIN    -3
2022 02 11 21 08 MAX    11
2022 02 12 07 58 MIN    -4
2022 02 12 21 50 MAX    11
2022 02 13 08 44 MIN    -5
2022 02 13 23 04 MAX    11
2022 02 14 09 29 MIN    -5
2022 02 15 00 53 MAX    12
2022 02 15 10 14 MIN    -4
2022 02 16 02 12 MAX    13
2022 02 16 10 59 MIN    -4
2022 02 17 03 06 MAX    14
2022 02 17 11 41 MIN    -3
2022 02 17 19 14 MAX    11
2022 02 17 21 54 MIN    10
2022 02 18 03 50 MAX    14
2022 02 18 12 21 MIN    -2
2022 02 18 19 33 MAX    11
2022 02 18 22 55 MIN     9
2022 02 19 04 35 MAX    14
2022 02 19 12 50 MIN     0
2022 02 19 19 49 MAX    11
2022 02 20 00 08 MIN     8
2022 02 20 05 26 MAX    13
2022 02 20 13 33 MIN     1
2022 02 20 19 58 MAX    11
2022 02 21 01 07 MIN     6
2022 02 21 06 49 MAX    11
2022 02 21 14 06 MIN     3
2022 02 21 19 54 MAX    11
2022 02 22 02 06 MIN     3
2022 02 22 08 42 MAX    10
2022 02 22 14 18 MIN     6
2022 02 22 19 56 MAX    11
2022 02 23 03 07 MIN     0
2022 02 23 10 47 MAX     9
2022 02 23 14 35 MIN     8
2022 02 23 20 10 MAX    12
2022 02 24 04 09 MIN    -3
2022 02 24 20 39 MAX    13
2022 02 25 05 12 MIN    -5
2022 02 25 21 15 MAX    13
2022 02 26 06 18 MIN    -6
2022 02 26 22 21 MAX    14
2022 02 27 07 22 MIN    -7
2022 02 27 23 31 MAX    14
2022 02 28 08 27 MIN    -6
2022 03 01 01 04 MAX    15
2022 03 01 09 29 MIN    -5
2022 03 01 18 15 MAX    12
2022 03 01 20 19 MIN    11
2022 03 02 02 17 MAX    16
2022 03 02 10 25 MIN    -4
2022 03 02 18 47 MAX    11
2022 03 02 21 29 MIN    10
2022 03 03 03 15 MAX    16
2022 03 03 11 16 MIN    -2
2022 03 03 18 57 MAX    11
2022 03 03 22 47 MIN     9
2022 03 04 04 08 MAX    16
2022 03 04 11 58 MIN     0
2022 03 04 19 05 MAX    11
2022 03 05 00 05 MIN     7
2022 03 05 05 11 MAX    14
2022 03 05 12 33 MIN     2
2022 03 05 19 18 MAX    12
2022 03 06 01 05 MIN     5
2022 03 06 06 22 MAX    13
2022 03 06 13 02 MIN     4
2022 03 06 19 04 MAX    12
2022 03 07 01 53 MIN     3
2022 03 07 07 59 MAX    11
2022 03 07 13 24 MIN     6
2022 03 07 19 02 MAX    12
2022 03 08 02 40 MIN     1
2022 03 08 09 32 MAX    10
2022 03 08 13 37 MIN     8
2022 03 08 19 05 MAX    12
2022 03 09 03 30 MIN    -1
2022 03 09 19 08 MAX    12
2022 03 10 04 21 MIN    -3
2022 03 10 19 13 MAX    12
2022 03 11 05 18 MIN    -4
2022 03 11 19 29 MAX    12
2022 03 12 06 17 MIN    -4
2022 03 12 19 33 MAX    11
2022 03 13 07 13 MIN    -4
2022 03 13 20 54 MAX    11
2022 03 14 08 03 MIN    -4
2022 03 14 22 46 MAX    11
2022 03 15 08 50 MIN    -3
2022 03 16 00 28 MAX    11
2022 03 16 09 34 MIN    -3
2022 03 16 17 31 MAX    11
2022 03 16 20 23 MIN    10
2022 03 17 02 14 MAX    13
2022 03 17 10 19 MIN    -1
2022 03 17 17 49 MAX    11
2022 03 17 21 08 MIN     9
2022 03 18 03 07 MAX    14
2022 03 18 11 09 MIN     0
2022 03 18 18 02 MAX    12
2022 03 18 22 24 MIN     9
2022 03 19 04 02 MAX    14
2022 03 19 11 43 MIN     3
2022 03 19 18 16 MAX    13
2022 03 19 23 20 MIN     8
2022 03 20 05 13 MAX    14
2022 03 20 12 31 MIN     5
2022 03 20 18 08 MAX    13
2022 03 21 00 11 MIN     6
2022 03 21 06 44 MAX    14
2022 03 21 13 02 MIN     8
2022 03 21 17 52 MAX    15
2022 03 22 01 02 MIN     4
2022 03 22 08 41 MAX    15
2022 03 22 13 19 MIN    11
2022 03 22 18 10 MAX    16
2022 03 23 01 57 MIN     1
2022 03 23 09 57 MAX    15
2022 03 23 13 29 MIN    13
2022 03 23 18 34 MAX    17
2022 03 24 02 53 MIN    -1
2022 03 24 19 07 MAX    18
2022 03 25 03 52 MIN    -2
2022 03 25 19 54 MAX    19
2022 03 26 04 57 MIN    -2
2022 03 26 20 50 MAX    18
2022 03 27 06 06 MIN    -2
2022 03 27 22 22 MAX    18
2022 03 28 07 14 MIN    -1
2022 03 28 23 50 MAX    17
2022 03 29 08 14 MIN     0
2022 03 29 16 54 MAX    15
2022 03 29 20 16 MIN    14
2022 03 30 01 25 MAX    18
2022 03 30 09 11 MIN     2
2022 03 30 17 08 MAX    15
2022 03 30 21 21 MIN    12
2022 03 31 02 33 MAX    18
2022 03 31 10 01 MIN     4
2022 03 31 17 24 MAX    16
2022 03 31 22 27 MIN    11
2022 04 01 03 34 MAX    18
2022 04 01 10 41 MIN     7
2022 04 01 17 24 MAX    16
2022 04 01 23 18 MIN    10
2022 04 02 04 37 MAX    18
2022 04 02 11 19 MIN     9
2022 04 02 17 16 MAX    17
2022 04 03 00 01 MIN     9
2022 04 03 06 03 MAX    17
2022 04 03 11 42 MIN    12
2022 04 03 17 09 MAX    18
2022 04 04 00 48 MIN     7
2022 04 04 07 36 MAX    18
2022 04 04 12 06 MIN    14
2022 04 04 17 13 MAX    19
2022 04 05 01 25 MIN     6
2022 04 05 08 49 MAX    18
2022 04 05 12 24 MIN    16
2022 04 05 17 21 MAX    20
2022 04 06 02 09 MIN     4
2022 04 06 17 33 MAX    21
2022 04 07 02 50 MIN     4
2022 04 07 17 49 MAX    21
2022 04 08 03 38 MIN     3
2022 04 08 17 57 MAX    20
2022 04 09 04 31 MIN     3
2022 04 09 18 31 MAX    20
2022 04 10 05 26 MIN     4
2022 04 10 18 38 MAX    19
2022 04 11 06 19 MIN     4
2022 04 11 18 36 MAX    18
2022 04 12 07 09 MIN     5
2022 04 12 16 22 MAX    18
2022 04 12 19 11 MIN    17
2022 04 12 22 04 MAX    18
2022 04 13 07 56 MIN     6
2022 04 13 16 14 MAX    18
2022 04 13 20 19 MIN    17
2022 04 14 00 36 MAX    18
2022 04 14 08 44 MIN     8
2022 04 14 16 13 MAX    19
2022 04 14 20 43 MIN    16
2022 04 15 02 17 MAX    20
2022 04 15 09 32 MIN    10
2022 04 15 16 20 MAX    20
2022 04 15 21 21 MIN    15
2022 04 16 03 32 MAX    21
2022 04 16 10 22 MIN    13
2022 04 16 16 22 MAX    21
2022 04 16 22 18 MIN    14
2022 04 17 04 59 MAX    22
2022 04 17 11 13 MIN    16
2022 04 17 16 16 MAX    23
2022 04 17 23 08 MIN    13
2022 04 18 06 44 MAX    24
2022 04 18 11 44 MIN    20
2022 04 18 16 25 MAX    25
2022 04 18 23 57 MIN    11
2022 04 19 08 05 MAX    26
2022 04 19 12 12 MIN    23
2022 04 19 16 44 MAX    27
2022 04 20 00 48 MIN     9
2022 04 20 09 12 MAX    27
2022 04 20 12 05 MIN    26
2022 04 20 17 11 MAX    29
2022 04 21 01 40 MIN     8
2022 04 21 17 49 MAX    31
2022 04 22 02 39 MIN     7
2022 04 22 18 36 MAX    31
2022 04 23 03 39 MIN     8
2022 04 23 19 38 MAX    30
2022 04 24 04 46 MIN     9
2022 04 24 21 01 MAX    29
2022 04 25 05 53 MIN    10
2022 04 25 15 14 MAX    26
2022 04 25 17 45 MIN    25
2022 04 25 22 31 MAX    27
2022 04 26 06 55 MIN    12
2022 04 26 15 23 MAX    25
2022 04 26 19 28 MIN    23
2022 04 27 00 16 MAX    26
2022 04 27 07 49 MIN    14
2022 04 27 15 34 MAX    25
2022 04 27 20 38 MIN    21
2022 04 28 01 51 MAX    26
2022 04 28 08 34 MIN    16
2022 04 28 15 47 MAX    26
2022 04 28 21 41 MIN    19
2022 04 29 03 11 MAX    26
2022 04 29 09 17 MIN    19
2022 04 29 15 48 MAX    27
2022 04 29 22 30 MIN    18
2022 04 30 04 29 MAX    26
2022 04 30 09 50 MIN    22
2022 04 30 15 37 MAX    28
2022 04 30 23 11 MIN    17
2022 05 01 05 49 MAX    27
2022 05 01 10 17 MIN    25
2022 05 01 15 39 MAX    29
2022 05 01 23 49 MIN    16
2022 05 02 07 15 MAX    28
2022 05 02 10 37 MIN    27
2022 05 02 15 45 MAX    31
2022 05 03 00 19 MIN    16
2022 05 03 08 17 MAX    30
2022 05 03 10 46 MIN    29
2022 05 03 15 58 MAX    32
2022 05 04 00 58 MIN    15
2022 05 04 09 21 MAX    31
2022 05 04 10 44 MIN    30
2022 05 04 16 16 MAX    33
2022 05 05 01 36 MIN    15
2022 05 05 16 42 MAX    34
2022 05 06 02 18 MIN    15
2022 05 06 16 58 MAX    33
2022 05 07 03 03 MIN    15
2022 05 07 17 37 MAX    33
2022 05 08 03 49 MIN    16
2022 05 08 18 11 MAX    32
2022 05 09 04 36 MIN    17
2022 05 09 18 56 MAX    31
2022 05 10 05 23 MIN    18
2022 05 10 14 52 MAX    30
2022 05 11 06 11 MIN    19
2022 05 11 14 30 MAX    30
2022 05 11 19 20 MIN    28
2022 05 11 22 09 MAX    29
2022 05 12 07 00 MIN    20
2022 05 12 14 34 MAX    30
2022 05 12 19 53 MIN    27
2022 05 13 00 58 MAX    29
2022 05 13 07 49 MIN    22
2022 05 13 14 39 MAX    31
2022 05 13 20 20 MIN    25
2022 05 14 03 00 MAX    31
2022 05 14 08 40 MIN    25
2022 05 14 14 43 MAX    32
2022 05 14 21 10 MIN    24
2022 05 15 04 39 MAX    33
2022 05 15 09 37 MIN    29
2022 05 15 14 49 MAX    34
2022 05 15 21 55 MIN    22
2022 05 16 06 07 MAX    35
2022 05 16 10 20 MIN    33
2022 05 16 15 02 MAX    37
2022 05 16 22 44 MIN    20
2022 05 17 07 22 MAX    38
2022 05 17 10 39 MIN    36
2022 05 17 15 27 MAX    40
2022 05 17 23 38 MIN    19
2022 05 18 16 01 MAX    43
2022 05 19 00 34 MIN    18
2022 05 19 16 39 MAX    44
2022 05 20 01 32 MIN    18
2022 05 20 17 32 MAX    45
2022 05 21 02 30 MIN    19
2022 05 21 18 32 MAX    44
2022 05 22 03 30 MIN    21
2022 05 22 19 45 MAX    42
2022 05 23 04 32 MIN    22
2022 05 23 14 06 MAX    37
2022 05 23 16 20 MIN    36
2022 05 23 21 12 MAX    40
2022 05 24 05 29 MIN    24
2022 05 24 13 43 MAX    36
2022 05 24 18 01 MIN    34
2022 05 24 22 46 MAX    37
2022 05 25 06 20 MIN    26
2022 05 25 13 54 MAX    36
2022 05 25 19 24 MIN    31
2022 05 26 00 41 MAX    36
2022 05 26 07 05 MIN    28
2022 05 26 14 08 MAX    36
2022 05 26 20 31 MIN    29
2022 05 27 02 29 MAX    35
2022 05 27 07 46 MIN    31
2022 05 27 14 18 MAX    37
2022 05 27 21 26 MIN    27
2022 05 28 03 59 MAX    36
2022 05 28 08 13 MIN    33
2022 05 28 14 19 MAX    38
2022 05 28 22 10 MIN    26
2022 05 29 05 24 MAX    37
2022 05 29 08 22 MIN    36
2022 05 29 14 20 MAX    39
2022 05 29 22 48 MIN    25
2022 05 30 14 31 MAX    41
2022 05 30 23 21 MIN    25
2022 05 31 14 42 MAX    42
2022 05 31 23 56 MIN    25
2022 06 01 15 02 MAX    43
2022 06 02 00 35 MIN    25
2022 06 02 15 39 MAX    44
2022 06 03 01 16 MIN    25
2022 06 03 16 14 MAX    44
2022 06 04 01 55 MIN    26
2022 06 04 16 58 MAX    44
2022 06 05 02 37 MIN    26
2022 06 05 17 37 MAX    43
2022 06 06 03 14 MIN    27
2022 06 06 18 23 MAX    42
2022 06 07 03 57 MIN    27
2022 06 07 19 05 MAX    40
2022 06 08 04 37 MIN    28
2022 06 08 12 23 MAX    39
2022 06 08 17 00 MIN    37
2022 06 08 20 03 MAX    38
2022 06 09 05 18 MIN    30
2022 06 09 12 37 MAX    39
2022 06 09 18 06 MIN    35
2022 06 09 22 32 MAX    37
2022 06 10 06 08 MIN    32
2022 06 10 12 50 MAX    39
2022 06 10 19 00 MIN    33
2022 06 11 01 49 MAX    37
2022 06 11 07 01 MIN    34
2022 06 11 13 01 MAX    40
2022 06 11 19 50 MIN    31
2022 06 12 03 55 MAX    40
2022 06 12 07 52 MIN    38
2022 06 12 13 16 MAX    42
2022 06 12 20 40 MIN    29
2022 06 13 05 33 MAX    42
2022 06 13 08 30 MIN    41
2022 06 13 13 41 MAX    45
2022 06 13 21 31 MIN    27
2022 06 14 06 45 MAX    45
2022 06 14 08 40 MIN    44
2022 06 14 14 13 MAX    48
2022 06 14 22 27 MIN    26
2022 06 15 14 55 MAX    51
2022 06 15 23 25 MIN    25
2022 06 16 15 42 MAX    53
2022 06 17 00 26 MIN    26
2022 06 17 16 35 MAX    54
2022 06 18 01 28 MIN    26
2022 06 18 17 32 MAX    53
2022 06 19 02 23 MIN    28
2022 06 19 18 36 MAX    51
2022 06 20 03 18 MIN    29
2022 06 20 11 10 MAX    44
2022 06 20 13 28 MIN    43
2022 06 20 19 49 MAX    48
2022 06 21 04 06 MIN    31
2022 06 21 11 38 MAX    43
2022 06 21 16 03 MIN    41
2022 06 21 21 15 MAX    45
2022 06 22 04 50 MIN    33
2022 06 22 11 58 MAX    43
2022 06 22 17 46 MIN    37
2022 06 22 23 00 MAX    42
2022 06 23 05 30 MIN    35
2022 06 23 12 19 MAX    42
2022 06 23 19 05 MIN    35
2022 06 24 01 08 MAX    40
2022 06 24 06 05 MIN    37
2022 06 24 12 35 MAX    42
2022 06 24 20 08 MIN    32
2022 06 25 03 09 MAX    40
2022 06 25 06 34 MIN    38
2022 06 25 12 51 MAX    43
2022 06 25 21 01 MIN    30
2022 06 26 12 52 MAX    43
2022 06 26 21 46 MIN    29
2022 06 27 13 00 MAX    44
2022 06 27 22 24 MIN    29
2022 06 28 13 15 MAX    45
2022 06 28 23 03 MIN    29
2022 06 29 14 15 MAX    47
2022 06 29 23 43 MIN    29
2022 06 30 14 58 MAX    48
2022 07 01 00 24 MIN    29
2022 07 01 15 37 MAX    48
2022 07 02 01 01 MIN    30
2022 07 02 16 21 MAX    48
2022 07 03 01 40 MIN    30
2022 07 03 17 05 MAX    48
2022 07 04 02 17 MIN    30
2022 07 04 17 43 MAX    46
2022 07 05 02 45 MIN    31
2022 07 05 18 26 MAX    44
2022 07 06 03 14 MIN    32
2022 07 06 10 33 MAX    42
2022 07 06 14 46 MIN    40
2022 07 06 19 23 MAX    42
2022 07 07 03 50 MIN    33
2022 07 07 10 49 MAX    41
2022 07 07 16 14 MIN    38
2022 07 07 20 53 MAX    40
2022 07 08 04 40 MIN    34
2022 07 08 11 00 MAX    41
2022 07 08 17 25 MIN    35
2022 07 08 23 57 MAX    39
2022 07 09 05 15 MIN    37
2022 07 09 11 15 MAX    42
2022 07 09 18 24 MIN    32
2022 07 10 03 17 MAX    40
2022 07 10 06 12 MIN    39
2022 07 10 11 34 MAX    43
2022 07 10 19 19 MIN    29
2022 07 11 12 05 MAX    45
2022 07 11 20 16 MIN    27
2022 07 12 12 55 MAX    48
2022 07 12 21 17 MIN    26
2022 07 13 13 43 MAX    50
2022 07 13 22 21 MIN    26
2022 07 14 14 40 MAX    52
2022 07 14 23 25 MIN    26
2022 07 15 15 40 MAX    54
2022 07 16 00 26 MIN    27
2022 07 16 16 36 MAX    54
2022 07 17 01 22 MIN    28
2022 07 17 17 33 MAX    52
2022 07 18 02 12 MIN    29
2022 07 18 09 55 MAX    43
2022 07 18 12 20 MIN    42
2022 07 18 18 37 MAX    49
2022 07 19 02 51 MIN    31
2022 07 19 10 00 MAX    43
2022 07 19 14 25 MIN    40
2022 07 19 19 51 MAX    46
2022 07 20 03 25 MIN    33
2022 07 20 10 14 MAX    42
2022 07 20 16 01 MIN    37
2022 07 20 21 27 MAX    42
2022 07 21 04 01 MIN    34
2022 07 21 10 31 MAX    42
2022 07 21 17 20 MIN    34
2022 07 21 23 19 MAX    39
2022 07 22 04 25 MIN    36
2022 07 22 10 43 MAX    41
2022 07 22 18 32 MIN    31
2022 07 23 01 53 MAX    38
2022 07 23 04 40 MIN    37
2022 07 23 10 58 MAX    41
2022 07 23 19 38 MIN    29
2022 07 24 11 11 MAX    41
2022 07 24 20 32 MIN    27
2022 07 25 11 25 MAX    41
2022 07 25 21 22 MIN    26
2022 07 26 12 13 MAX    42
2022 07 26 22 09 MIN    26
2022 07 27 13 14 MAX    43
2022 07 27 22 52 MIN    26
2022 07 28 14 13 MAX    44
2022 07 28 23 35 MIN    26
2022 07 29 15 04 MAX    45
2022 07 30 00 11 MIN    27
2022 07 30 15 44 MAX    45
2022 07 31 00 49 MIN    27
2022 07 31 08 33 MAX    40
2022 07 31 09 30 MIN    39
2022 07 31 16 25 MAX    45
2022 08 01 01 18 MIN    28
2022 08 01 17 04 MAX    44
2022 08 02 01 53 MIN    28
2022 08 02 09 00 MAX    39
2022 08 02 12 08 MIN    38
2022 08 02 17 48 MAX    42
2022 08 03 02 21 MIN    29
2022 08 03 09 11 MAX    39
2022 08 03 13 22 MIN    36
2022 08 03 18 42 MAX    40
2022 08 04 02 54 MIN    30
2022 08 04 09 14 MAX    38
2022 08 04 14 38 MIN    34
2022 08 04 20 00 MAX    38
2022 08 05 03 16 MIN    32
2022 08 05 09 21 MAX    38
2022 08 05 15 48 MIN    31
2022 08 05 22 25 MAX    36
2022 08 06 03 42 MIN    34
2022 08 06 09 34 MAX    39
2022 08 06 16 55 MIN    28
2022 08 07 09 53 MAX    39
2022 08 07 17 59 MIN    25
2022 08 08 10 35 MAX    41
2022 08 08 19 04 MIN    23
2022 08 09 11 23 MAX    42
2022 08 09 20 10 MIN    22
2022 08 10 12 34 MAX    44
2022 08 10 21 17 MIN    22
2022 08 11 13 46 MAX    46
2022 08 11 22 22 MIN    22
2022 08 12 14 46 MAX    47
2022 08 12 23 25 MIN    23
2022 08 13 15 43 MAX    48
2022 08 14 00 20 MIN    24
2022 08 14 16 37 MAX    47
2022 08 15 01 01 MIN    26
2022 08 15 08 24 MAX    38
2022 08 15 11 26 MIN    36
2022 08 15 17 39 MAX    44
2022 08 16 01 43 MIN    27
2022 08 16 08 35 MAX    38
2022 08 16 13 08 MIN    34
2022 08 16 18 51 MAX    41
2022 08 17 02 11 MIN    29
2022 08 17 08 43 MAX    38
2022 08 17 14 34 MIN    31
2022 08 17 20 17 MAX    38
2022 08 18 02 34 MIN    31
2022 08 18 08 39 MAX    37
2022 08 18 15 40 MIN    28
2022 08 18 21 58 MAX    36
2022 08 19 02 57 MIN    32
2022 08 19 08 52 MAX    37
2022 08 19 16 43 MIN    26
2022 08 19 23 47 MAX    34
2022 08 20 02 53 MIN    33
2022 08 20 09 09 MAX    37
2022 08 20 17 51 MIN    24
2022 08 21 09 19 MAX    36
2022 08 21 18 58 MIN    22
2022 08 22 09 46 MAX    36
2022 08 22 20 00 MIN    21
2022 08 23 10 39 MAX    36
2022 08 23 20 57 MIN    21
2022 08 24 11 58 MAX    36
2022 08 24 21 46 MIN    21
2022 08 25 13 26 MAX    37
2022 08 25 22 30 MIN    21
2022 08 26 14 22 MAX    38
2022 08 26 23 12 MIN    21
2022 08 27 15 06 MAX    39
2022 08 27 23 46 MIN    22
2022 08 28 07 17 MAX    33
2022 08 28 08 57 MIN    32
2022 08 28 15 46 MAX    39
2022 08 29 00 19 MIN    23
2022 08 29 07 21 MAX    33
2022 08 29 10 00 MIN    32
2022 08 29 16 28 MAX    38
2022 08 30 00 53 MIN    24
2022 08 30 07 26 MAX    33
2022 08 30 11 09 MIN    31
2022 08 30 17 16 MAX    37
2022 08 31 01 30 MIN    25
2022 08 31 07 45 MAX    34
2022 08 31 12 07 MIN    29
2022 08 31 18 07 MAX    36
2022 09 01 01 55 MIN    27
2022 09 01 07 36 MAX    34
2022 09 01 13 24 MIN    27
2022 09 01 19 54 MAX    34
2022 09 02 02 16 MIN    29
2022 09 02 07 32 MAX    34
2022 09 02 14 24 MIN    25
2022 09 02 21 55 MAX    33
2022 09 03 02 31 MIN    31
