<TOPS - 조위예측극치자료>

대상조위관측소 : 완도
위도(WGS84) : N  34도 18분 56초
2022 01 02 21 49 MAX   301
2022 01 03 04 17 MIN   -16
2022 01 03 10 44 MAX   399
2022 01 03 17 20 MIN    52
2022 01 03 22 36 MAX   306
2022 01 04 05 05 MIN   -21
2022 01 04 11 30 MAX   400
2022 01 04 18 06 MIN    53
2022 01 04 23 22 MAX   305
2022 01 05 05 52 MIN   -13
2022 01 05 12 14 MAX   388
2022 01 05 18 51 MIN    61
2022 01 06 00 07 MAX   299
2022 01 06 06 37 MIN     6
2022 01 06 12 57 MAX   367
2022 01 06 19 36 MIN    73
2022 01 07 00 53 MAX   287
2022 01 07 07 23 MIN    35
2022 01 07 13 39 MAX   340
2022 01 07 20 21 MIN    87
2022 01 08 01 41 MAX   272
2022 01 08 08 09 MIN    70
2022 01 08 14 20 MAX   310
2022 01 08 21 08 MIN   101
2022 01 09 02 37 MAX   256
2022 01 09 08 59 MIN   106
2022 01 09 15 04 MAX   281
2022 01 09 22 00 MIN   111
2022 01 10 03 44 MAX   244
2022 01 10 09 57 MIN   137
2022 01 10 15 54 MAX   256
2022 01 10 22 57 MIN   115
2022 01 11 05 11 MAX   241
2022 01 11 11 17 MIN   159
2022 01 11 17 01 MAX   238
2022 01 11 23 59 MIN   113
2022 01 12 06 41 MAX   250
2022 01 12 12 55 MIN   164
2022 01 12 18 19 MAX   229
2022 01 13 00 59 MIN   106
2022 01 13 07 46 MAX   267
2022 01 13 14 12 MIN   154
2022 01 13 19 25 MAX   230
2022 01 14 01 49 MIN    93
2022 01 14 08 33 MAX   286
2022 01 14 15 04 MIN   139
2022 01 14 20 16 MAX   237
2022 01 15 02 33 MIN    78
2022 01 15 09 11 MAX   304
2022 01 15 15 44 MIN   124
2022 01 15 20 57 MAX   247
2022 01 16 03 12 MIN    62
2022 01 16 09 44 MAX   321
2022 01 16 16 18 MIN   110
2022 01 16 21 33 MAX   258
2022 01 17 03 48 MIN    47
2022 01 17 10 17 MAX   336
2022 01 17 16 49 MIN    98
2022 01 17 22 06 MAX   270
2022 01 18 04 25 MIN    33
2022 01 18 10 48 MAX   347
2022 01 18 17 20 MIN    89
2022 01 18 22 39 MAX   280
2022 01 19 05 00 MIN    23
2022 01 19 11 19 MAX   354
2022 01 19 17 50 MIN    83
2022 01 19 23 12 MAX   288
2022 01 20 05 36 MIN    20
2022 01 20 11 50 MAX   356
2022 01 20 18 22 MIN    79
2022 01 20 23 46 MAX   292
2022 01 21 06 13 MIN    24
2022 01 21 12 22 MAX   352
2022 01 21 18 56 MIN    78
2022 01 22 00 23 MAX   291
2022 01 22 06 51 MIN    36
2022 01 22 12 55 MAX   343
2022 01 22 19 32 MIN    80
2022 01 23 01 02 MAX   287
2022 01 23 07 31 MIN    54
2022 01 23 13 31 MAX   329
2022 01 23 20 11 MIN    82
2022 01 24 01 49 MAX   279
2022 01 24 08 17 MIN    78
2022 01 24 14 11 MAX   309
2022 01 24 20 55 MIN    86
2022 01 25 02 44 MAX   271
2022 01 25 09 11 MIN   105
2022 01 25 14 58 MAX   286
2022 01 25 21 48 MIN    89
2022 01 26 03 56 MAX   265
2022 01 26 10 23 MIN   128
2022 01 26 15 59 MAX   263
2022 01 26 22 54 MIN    88
2022 01 27 05 29 MAX   270
2022 01 27 11 57 MIN   138
2022 01 27 17 20 MAX   246
2022 01 28 00 09 MIN    79
2022 01 28 07 02 MAX   291
2022 01 28 13 31 MIN   128
2022 01 28 18 48 MAX   245
2022 01 29 01 23 MIN    60
2022 01 29 08 11 MAX   321
2022 01 29 14 43 MIN   106
2022 01 29 20 00 MAX   258
2022 01 30 02 27 MIN    35
2022 01 30 09 06 MAX   351
2022 01 30 15 39 MIN    82
2022 01 30 20 56 MAX   278
2022 01 31 03 23 MIN     9
2022 01 31 09 54 MAX   375
2022 01 31 16 26 MIN    61
2022 01 31 21 45 MAX   298
2022 02 01 04 13 MIN   -11
2022 02 01 10 37 MAX   390
2022 02 01 17 09 MIN    47
2022 02 01 22 29 MAX   314
2022 02 02 04 59 MIN   -20
2022 02 02 11 16 MAX   393
2022 02 02 17 49 MIN    40
2022 02 02 23 11 MAX   323
2022 02 03 05 42 MIN   -17
2022 02 03 11 54 MAX   385
2022 02 03 18 27 MIN    41
2022 02 03 23 52 MAX   324
2022 02 04 06 22 MIN     1
2022 02 04 12 28 MAX   367
2022 02 04 19 03 MIN    50
2022 02 05 00 32 MAX   315
2022 02 05 07 00 MIN    29
2022 02 05 13 01 MAX   342
2022 02 05 19 39 MIN    63
2022 02 06 01 13 MAX   300
2022 02 06 07 38 MIN    65
2022 02 06 13 32 MAX   313
2022 02 06 20 14 MIN    79
2022 02 07 01 55 MAX   281
2022 02 07 08 16 MIN   103
2022 02 07 14 01 MAX   283
2022 02 07 20 50 MIN    95
2022 02 08 02 44 MAX   261
2022 02 08 08 58 MIN   138
2022 02 08 14 33 MAX   255
2022 02 08 21 33 MIN   110
2022 02 09 03 48 MAX   245
2022 02 09 09 58 MIN   167
2022 02 09 15 15 MAX   228
2022 02 09 22 31 MIN   122
2022 02 10 05 36 MAX   239
2022 02 10 11 57 MIN   181
2022 02 10 16 45 MAX   207
2022 02 10 23 52 MIN   124
2022 02 11 07 21 MAX   252
2022 02 11 14 09 MIN   169
2022 02 11 18 59 MAX   206
2022 02 12 01 12 MIN   114
2022 02 12 08 19 MAX   273
2022 02 12 15 03 MIN   148
2022 02 12 20 05 MAX   221
2022 02 13 02 12 MIN    95
2022 02 13 08 59 MAX   294
2022 02 13 15 36 MIN   127
2022 02 13 20 48 MAX   239
2022 02 14 02 58 MIN    73
2022 02 14 09 32 MAX   315
2022 02 14 16 05 MIN   108
2022 02 14 21 23 MAX   259
2022 02 15 03 37 MIN    50
2022 02 15 10 01 MAX   333
2022 02 15 16 32 MIN    90
2022 02 15 21 54 MAX   279
2022 02 16 04 13 MIN    30
2022 02 16 10 29 MAX   348
2022 02 16 16 59 MIN    74
2022 02 16 22 25 MAX   297
2022 02 17 04 48 MIN    14
2022 02 17 10 57 MAX   360
2022 02 17 17 27 MIN    61
2022 02 17 22 57 MAX   313
2022 02 18 05 23 MIN     7
2022 02 18 11 26 MAX   366
2022 02 18 17 56 MIN    50
2022 02 18 23 30 MAX   323
2022 02 19 05 58 MIN     8
2022 02 19 11 56 MAX   365
2022 02 19 18 28 MIN    44
2022 02 20 00 06 MAX   328
2022 02 20 06 35 MIN    20
2022 02 20 12 27 MAX   355
2022 02 20 19 01 MIN    43
2022 02 21 00 44 MAX   325
2022 02 21 07 15 MIN    42
2022 02 21 13 01 MAX   337
2022 02 21 19 36 MIN    49
2022 02 22 01 27 MAX   314
2022 02 22 07 58 MIN    72
2022 02 22 13 38 MAX   310
2022 02 22 20 16 MIN    61
2022 02 23 02 18 MAX   298
2022 02 23 08 51 MIN   107
2022 02 23 14 20 MAX   279
2022 02 23 21 04 MIN    76
2022 02 24 03 25 MAX   280
2022 02 24 10 03 MIN   138
2022 02 24 15 16 MAX   246
2022 02 24 22 11 MIN    90
2022 02 25 05 08 MAX   272
2022 02 25 11 51 MIN   152
2022 02 25 16 51 MAX   222
2022 02 25 23 43 MIN    93
2022 02 26 07 02 MAX   287
2022 02 26 13 38 MIN   138
2022 02 26 18 48 MAX   225
2022 02 27 01 14 MIN    78
2022 02 27 08 12 MAX   315
2022 02 27 14 45 MIN   110
2022 02 27 20 01 MAX   249
2022 02 28 02 25 MIN    50
2022 02 28 09 02 MAX   342
2022 02 28 15 32 MIN    82
2022 02 28 20 54 MAX   279
2022 03 01 03 19 MIN    22
2022 03 01 09 43 MAX   363
2022 03 01 16 12 MIN    58
2022 03 01 21 37 MAX   307
2022 03 02 04 06 MIN     1
2022 03 02 10 20 MAX   376
2022 03 02 16 49 MIN    40
2022 03 02 22 17 MAX   329
2022 03 03 04 47 MIN    -9
2022 03 03 10 54 MAX   379
2022 03 03 17 23 MIN    29
2022 03 03 22 55 MAX   343
2022 03 04 05 26 MIN    -5
2022 03 04 11 25 MAX   372
2022 03 04 17 56 MIN    27
2022 03 04 23 32 MAX   346
2022 03 05 06 02 MIN    12
2022 03 05 11 55 MAX   356
2022 03 05 18 27 MIN    33
2022 03 06 00 07 MAX   339
2022 03 06 06 36 MIN    39
2022 03 06 12 23 MAX   334
2022 03 06 18 56 MIN    45
2022 03 07 00 43 MAX   325
2022 03 07 07 08 MIN    71
2022 03 07 12 48 MAX   309
2022 03 07 19 24 MIN    61
2022 03 08 01 19 MAX   306
2022 03 08 07 41 MIN   105
2022 03 08 13 13 MAX   281
2022 03 08 19 51 MIN    80
2022 03 09 01 58 MAX   284
2022 03 09 08 16 MIN   138
2022 03 09 13 39 MAX   254
2022 03 09 20 24 MIN   100
2022 03 10 02 47 MAX   262
2022 03 10 09 05 MIN   166
2022 03 10 14 07 MAX   227
2022 03 10 21 11 MIN   120
2022 03 11 04 11 MAX   244
2022 03 11 10 47 MIN   185
2022 03 11 14 59 MAX   201
2022 03 11 22 34 MIN   134
2022 03 12 06 35 MAX   247
2022 03 12 14 00 MIN   173
2022 03 12 18 36 MAX   196
2022 03 13 00 28 MIN   131
2022 03 13 07 50 MAX   266
2022 03 13 14 44 MIN   149
2022 03 13 19 50 MAX   216
2022 03 14 01 46 MIN   110
2022 03 14 08 33 MAX   288
2022 03 14 15 12 MIN   126
2022 03 14 20 31 MAX   241
2022 03 15 02 37 MIN    84
2022 03 15 09 04 MAX   309
2022 03 15 15 37 MIN   104
2022 03 15 21 04 MAX   267
2022 03 16 03 17 MIN    58
2022 03 16 09 32 MAX   329
2022 03 16 16 01 MIN    81
2022 03 16 21 34 MAX   293
2022 03 17 03 53 MIN    34
2022 03 17 09 59 MAX   347
2022 03 17 16 27 MIN    59
2022 03 17 22 04 MAX   319
2022 03 18 04 28 MIN    16
2022 03 18 10 26 MAX   361
2022 03 18 16 56 MIN    38
2022 03 18 22 36 MAX   340
2022 03 19 05 04 MIN     6
2022 03 19 10 55 MAX   368
2022 03 19 17 25 MIN    22
2022 03 19 23 11 MAX   356
2022 03 20 05 41 MIN     8
2022 03 20 11 27 MAX   366
2022 03 20 17 57 MIN    13
2022 03 20 23 48 MAX   362
2022 03 21 06 19 MIN    21
2022 03 21 11 59 MAX   353
2022 03 21 18 30 MIN    15
2022 03 22 00 28 MAX   358
2022 03 22 07 01 MIN    46
2022 03 22 12 34 MAX   329
2022 03 22 19 07 MIN    26
2022 03 23 01 12 MAX   343
2022 03 23 07 47 MIN    80
2022 03 23 13 12 MAX   298
2022 03 23 19 47 MIN    46
2022 03 24 02 03 MAX   319
2022 03 24 08 43 MIN   116
2022 03 24 13 55 MAX   263
2022 03 24 20 36 MIN    72
2022 03 25 03 12 MAX   293
2022 03 25 10 03 MIN   147
2022 03 25 14 55 MAX   229
2022 03 25 21 47 MIN    96
2022 03 26 05 07 MAX   278
2022 03 26 12 00 MIN   154
2022 03 26 16 54 MAX   210
2022 03 26 23 32 MIN   106
2022 03 27 06 58 MAX   290
2022 03 27 13 35 MIN   134
2022 03 27 18 54 MAX   225
2022 03 28 01 10 MIN    91
2022 03 28 08 01 MAX   311
2022 03 28 14 31 MIN   106
2022 03 28 19 57 MAX   256
2022 03 29 02 17 MIN    66
2022 03 29 08 45 MAX   330
2022 03 29 15 12 MIN    79
2022 03 29 20 43 MAX   289
2022 03 30 03 08 MIN    42
2022 03 30 09 21 MAX   345
2022 03 30 15 47 MIN    56
2022 03 30 21 23 MAX   318
2022 03 31 03 51 MIN    26
2022 03 31 09 53 MAX   353
2022 03 31 16 20 MIN    38
2022 03 31 22 00 MAX   340
2022 04 01 04 30 MIN    20
2022 04 01 10 23 MAX   354
2022 04 01 16 51 MIN    27
2022 04 01 22 35 MAX   354
2022 04 02 05 05 MIN    25
2022 04 02 10 52 MAX   348
2022 04 02 17 21 MIN    23
2022 04 02 23 09 MAX   358
2022 04 03 05 39 MIN    39
2022 04 03 11 19 MAX   335
2022 04 03 17 49 MIN    27
2022 04 03 23 43 MAX   353
2022 04 04 06 11 MIN    60
2022 04 04 11 46 MAX   318
2022 04 04 18 15 MIN    38
2022 04 05 00 16 MAX   342
2022 04 05 06 43 MIN    85
2022 04 05 12 12 MAX   297
2022 04 05 18 40 MIN    53
2022 04 06 00 49 MAX   325
2022 04 06 07 15 MIN   112
2022 04 06 12 37 MAX   274
2022 04 06 19 07 MIN    71
2022 04 07 01 26 MAX   304
2022 04 07 07 51 MIN   138
2022 04 07 13 05 MAX   250
2022 04 07 19 39 MIN    93
2022 04 08 02 11 MAX   282
2022 04 08 08 40 MIN   162
2022 04 08 13 37 MAX   226
2022 04 08 20 24 MIN   116
2022 04 09 03 17 MAX   261
2022 04 09 10 07 MIN   179
2022 04 09 14 32 MAX   203
2022 04 09 21 39 MIN   135
2022 04 10 05 19 MAX   253
2022 04 10 12 50 MIN   173
2022 04 10 17 48 MAX   197
2022 04 10 23 33 MIN   139
2022 04 11 06 54 MAX   265
2022 04 11 13 53 MIN   150
2022 04 11 19 14 MAX   219
2022 04 12 01 04 MIN   123
2022 04 12 07 44 MAX   283
2022 04 12 14 25 MIN   126
2022 04 12 19 58 MAX   247
2022 04 13 02 01 MIN    99
2022 04 13 08 19 MAX   302
2022 04 13 14 53 MIN   101
2022 04 13 20 32 MAX   276
2022 04 14 02 46 MIN    74
2022 04 14 08 49 MAX   321
2022 04 14 15 19 MIN    74
2022 04 14 21 04 MAX   308
2022 04 15 03 25 MIN    50
2022 04 15 09 19 MAX   339
2022 04 15 15 48 MIN    46
2022 04 15 21 38 MAX   338
2022 04 16 04 04 MIN    32
2022 04 16 09 50 MAX   352
2022 04 16 16 19 MIN    21
2022 04 16 22 13 MAX   364
2022 04 17 04 43 MIN    21
2022 04 17 10 23 MAX   357
2022 04 17 16 52 MIN     3
2022 04 17 22 51 MAX   382
2022 04 18 05 24 MIN    23
2022 04 18 10 58 MAX   353
2022 04 18 17 27 MIN    -5
2022 04 18 23 32 MAX   389
2022 04 19 06 06 MIN    36
2022 04 19 11 35 MAX   337
2022 04 19 18 04 MIN     0
2022 04 20 00 15 MAX   381
2022 04 20 06 52 MIN    61
2022 04 20 12 14 MAX   313
2022 04 20 18 44 MIN    17
2022 04 21 01 03 MAX   362
2022 04 21 07 43 MIN    92
2022 04 21 12 56 MAX   282
2022 04 21 19 29 MIN    43
2022 04 22 01 58 MAX   334
2022 04 22 08 46 MIN   124
2022 04 22 13 46 MAX   250
2022 04 22 20 24 MIN    74
2022 04 23 03 12 MAX   306
2022 04 23 10 09 MIN   145
2022 04 23 14 59 MAX   223
2022 04 23 21 40 MIN   102
2022 04 24 04 59 MAX   291
2022 04 24 11 49 MIN   145
2022 04 24 17 02 MAX   217
2022 04 24 23 22 MIN   113
2022 04 25 06 32 MAX   294
2022 04 25 13 08 MIN   127
2022 04 25 18 41 MAX   239
2022 04 26 00 53 MIN   105
2022 04 26 07 31 MAX   304
2022 04 26 13 59 MIN   104
2022 04 26 19 40 MAX   268
2022 04 27 01 59 MIN    89
2022 04 27 08 13 MAX   313
2022 04 27 14 39 MIN    82
2022 04 27 20 25 MAX   297
2022 04 28 02 49 MIN    75
2022 04 28 08 47 MAX   320
2022 04 28 15 14 MIN    62
2022 04 28 21 04 MAX   322
2022 04 29 03 31 MIN    65
2022 04 29 09 19 MAX   323
2022 04 29 15 47 MIN    46
2022 04 29 21 39 MAX   342
2022 04 30 04 09 MIN    62
2022 04 30 09 48 MAX   322
2022 04 30 16 17 MIN    36
2022 04 30 22 14 MAX   354
2022 05 01 04 44 MIN    65
2022 05 01 10 17 MAX   318
2022 05 01 16 45 MIN    32
2022 05 01 22 47 MAX   359
2022 05 02 05 18 MIN    74
2022 05 02 10 45 MAX   310
2022 05 02 17 12 MIN    34
2022 05 02 23 20 MAX   357
2022 05 03 05 50 MIN    87
2022 05 03 11 14 MAX   298
2022 05 03 17 39 MIN    42
2022 05 03 23 52 MAX   350
2022 05 04 06 22 MIN   103
2022 05 04 11 43 MAX   284
2022 05 04 18 07 MIN    54
2022 05 05 00 27 MAX   337
2022 05 05 06 57 MIN   121
2022 05 05 12 13 MAX   268
2022 05 05 18 37 MIN    70
2022 05 06 01 04 MAX   321
2022 05 06 07 36 MIN   140
2022 05 06 12 46 MAX   250
2022 05 06 19 14 MIN    90
2022 05 07 01 48 MAX   301
2022 05 07 08 27 MIN   157
2022 05 07 13 27 MAX   231
2022 05 07 20 02 MIN   112
2022 05 08 02 45 MAX   283
2022 05 08 09 39 MIN   168
2022 05 08 14 32 MAX   214
2022 05 08 21 09 MIN   131
2022 05 09 04 07 MAX   271
2022 05 09 11 15 MIN   166
2022 05 09 16 36 MAX   210
2022 05 09 22 38 MIN   140
2022 05 10 05 33 MAX   272
2022 05 10 12 32 MIN   150
2022 05 10 18 14 MAX   227
2022 05 11 00 05 MIN   134
2022 05 11 06 34 MAX   282
2022 05 11 13 19 MIN   127
2022 05 11 19 09 MAX   254
2022 05 12 01 12 MIN   117
2022 05 12 07 19 MAX   296
2022 05 12 13 56 MIN   100
2022 05 12 19 51 MAX   286
2022 05 13 02 06 MIN    97
2022 05 13 07 58 MAX   311
2022 05 13 14 31 MIN    71
2022 05 13 20 31 MAX   320
2022 05 14 02 53 MIN    76
2022 05 14 08 35 MAX   325
2022 05 14 15 06 MIN    42
2022 05 14 21 10 MAX   353
2022 05 15 03 39 MIN    59
2022 05 15 09 13 MAX   335
2022 05 15 15 43 MIN    16
2022 05 15 21 52 MAX   380
2022 05 16 04 24 MIN    49
2022 05 16 09 54 MAX   338
2022 05 16 16 22 MIN    -1
2022 05 16 22 35 MAX   398
2022 05 17 05 10 MIN    48
2022 05 17 10 35 MAX   333
2022 05 17 17 03 MIN    -7
2022 05 17 23 20 MAX   403
2022 05 18 05 58 MIN    58
2022 05 18 11 17 MAX   320
2022 05 18 17 46 MIN    -1
2022 05 19 00 08 MAX   395
2022 05 19 06 48 MIN    77
2022 05 19 12 01 MAX   300
2022 05 19 18 32 MIN    18
2022 05 20 00 59 MAX   375
2022 05 20 07 43 MIN   100
2022 05 20 12 50 MAX   277
2022 05 20 19 22 MIN    45
2022 05 21 01 57 MAX   349
2022 05 21 08 46 MIN   121
2022 05 21 13 47 MAX   254
2022 05 21 20 21 MIN    76
2022 05 22 03 06 MAX   322
2022 05 22 09 58 MIN   134
2022 05 22 15 03 MAX   238
2022 05 22 21 33 MIN   104
2022 05 23 04 27 MAX   303
2022 05 23 11 15 MIN   135
2022 05 23 16 43 MAX   237
2022 05 23 22 57 MIN   121
2022 05 24 05 45 MAX   294
2022 05 24 12 22 MIN   124
2022 05 24 18 11 MAX   254
2022 05 25 00 21 MIN   126
2022 05 25 06 44 MAX   292
2022 05 25 13 16 MIN   109
2022 05 25 19 14 MAX   276
2022 05 26 01 30 MIN   123
2022 05 26 07 30 MAX   291
2022 05 26 13 59 MIN    92
2022 05 26 20 02 MAX   299
2022 05 27 02 25 MIN   117
2022 05 27 08 08 MAX   292
2022 05 27 14 37 MIN    77
2022 05 27 20 43 MAX   319
2022 05 28 03 11 MIN   111
2022 05 28 08 42 MAX   292
2022 05 28 15 11 MIN    65
2022 05 28 21 20 MAX   334
2022 05 29 03 50 MIN   107
2022 05 29 09 15 MAX   292
2022 05 29 15 42 MIN    56
2022 05 29 21 54 MAX   346
2022 05 30 04 27 MIN   106
2022 05 30 09 47 MAX   291
2022 05 30 16 11 MIN    52
2022 05 30 22 28 MAX   353
2022 05 31 05 01 MIN   108
2022 05 31 10 18 MAX   288
2022 05 31 16 41 MIN    50
2022 05 31 23 01 MAX   356
2022 06 01 05 35 MIN   112
2022 06 01 10 50 MAX   284
2022 06 01 17 12 MIN    53
2022 06 01 23 35 MAX   353
2022 06 02 06 09 MIN   119
2022 06 02 11 23 MAX   278
2022 06 02 17 45 MIN    60
2022 06 03 00 10 MAX   346
2022 06 03 06 45 MIN   129
2022 06 03 11 57 MAX   269
2022 06 03 18 20 MIN    72
2022 06 04 00 48 MAX   335
2022 06 04 07 25 MIN   139
2022 06 04 12 35 MAX   259
2022 06 04 19 01 MIN    88
2022 06 05 01 30 MAX   321
2022 06 05 08 11 MIN   149
2022 06 05 13 19 MAX   247
2022 06 05 19 48 MIN   106
2022 06 06 02 17 MAX   307
2022 06 06 09 06 MIN   154
2022 06 06 14 17 MAX   238
2022 06 06 20 44 MIN   123
2022 06 07 03 12 MAX   295
2022 06 07 10 08 MIN   153
2022 06 07 15 35 MAX   235
2022 06 07 21 51 MIN   136
2022 06 08 04 14 MAX   288
2022 06 08 11 10 MIN   143
2022 06 08 17 01 MAX   245
2022 06 08 23 06 MIN   141
2022 06 09 05 16 MAX   287
2022 06 09 12 07 MIN   125
2022 06 09 18 12 MAX   267
2022 06 10 00 20 MIN   136
2022 06 10 06 14 MAX   292
2022 06 10 12 56 MIN   101
2022 06 10 19 09 MAX   296
2022 06 11 01 26 MIN   124
2022 06 11 07 06 MAX   299
2022 06 11 13 42 MIN    74
2022 06 11 20 00 MAX   328
2022 06 12 02 25 MIN   107
2022 06 12 07 56 MAX   308
2022 06 12 14 28 MIN    48
2022 06 12 20 48 MAX   360
2022 06 13 03 20 MIN    91
2022 06 13 08 43 MAX   315
2022 06 13 15 13 MIN    24
2022 06 13 21 36 MAX   387
2022 06 14 04 12 MIN    79
2022 06 14 09 31 MAX   318
2022 06 14 16 00 MIN     8
2022 06 14 22 25 MAX   405
2022 06 15 05 02 MIN    74
2022 06 15 10 18 MAX   318
2022 06 15 16 47 MIN     2
2022 06 15 23 13 MAX   411
2022 06 16 05 53 MIN    76
2022 06 16 11 06 MAX   313
2022 06 16 17 35 MIN     6
2022 06 17 00 03 MAX   404
2022 06 17 06 44 MIN    86
2022 06 17 11 55 MAX   303
2022 06 17 18 25 MIN    22
2022 06 18 00 53 MAX   388
2022 06 18 07 36 MIN    99
2022 06 18 12 46 MAX   290
2022 06 18 19 18 MIN    46
2022 06 19 01 45 MAX   364
2022 06 19 08 31 MIN   112
2022 06 19 13 42 MAX   276
2022 06 19 20 12 MIN    77
2022 06 20 02 40 MAX   337
2022 06 20 09 28 MIN   123
2022 06 20 14 47 MAX   264
2022 06 20 21 12 MIN   108
2022 06 21 03 38 MAX   312
2022 06 21 10 28 MIN   128
2022 06 21 16 06 MAX   260
2022 06 21 22 21 MIN   136
2022 06 22 04 41 MAX   291
2022 06 22 11 29 MIN   127
2022 06 22 17 31 MAX   265
2022 06 22 23 38 MIN   154
2022 06 23 05 43 MAX   277
2022 06 23 12 25 MIN   120
2022 06 23 18 45 MAX   278
2022 06 24 00 57 MIN   161
2022 06 24 06 39 MAX   269
2022 06 24 13 15 MIN   111
2022 06 24 19 42 MAX   294
2022 06 25 02 04 MIN   159
2022 06 25 07 27 MAX   266
2022 06 25 13 58 MIN   101
2022 06 25 20 27 MAX   310
2022 06 26 02 56 MIN   153
2022 06 26 08 10 MAX   266
2022 06 26 14 37 MIN    91
2022 06 26 21 06 MAX   325
2022 06 27 03 39 MIN   145
2022 06 27 08 49 MAX   270
2022 06 27 15 12 MIN    82
2022 06 27 21 41 MAX   338
2022 06 28 04 17 MIN   138
2022 06 28 09 26 MAX   274
2022 06 28 15 47 MIN    74
2022 06 28 22 15 MAX   348
2022 06 29 04 51 MIN   132
