<TOPS - 조위예측극치자료>

대상조위관측소 : 안마도
위도(WGS84) : N  35도 20분 44초
2021 12 27 01 53 MIN   142
2021 12 27 07 51 MAX   395
2021 12 27 13 52 MIN   137
2021 12 27 20 23 MAX   440
2021 12 28 02 53 MIN   136
2021 12 28 09 02 MAX   399
2021 12 28 15 11 MIN   156
2021 12 28 21 27 MAX   424
2021 12 29 03 57 MIN   122
2021 12 29 10 19 MAX   420
2021 12 29 16 37 MIN   158
2021 12 29 22 36 MAX   418
2021 12 30 05 00 MIN    98
2021 12 30 11 32 MAX   457
2021 12 30 17 53 MIN   144
2021 12 30 23 42 MAX   425
2021 12 31 05 58 MIN    69
2021 12 31 12 36 MAX   500
2021 12 31 18 57 MIN   124
2022 01 01 00 41 MAX   440
2022 01 01 06 52 MIN    40
2022 01 01 13 33 MAX   540
2022 01 01 19 54 MIN   106
2022 01 02 01 35 MAX   457
2022 01 02 07 44 MIN    16
2022 01 02 14 26 MAX   571
2022 01 02 20 45 MIN    93
2022 01 03 02 26 MAX   471
2022 01 03 08 34 MIN     0
2022 01 03 15 16 MAX   588
2022 01 03 21 35 MIN    86
2022 01 04 03 15 MAX   481
2022 01 04 09 23 MIN    -6
2022 01 04 16 05 MAX   592
2022 01 04 22 23 MIN    85
2022 01 05 04 03 MAX   483
2022 01 05 10 11 MIN     0
2022 01 05 16 51 MAX   582
2022 01 05 23 09 MIN    88
2022 01 06 04 50 MAX   477
2022 01 06 10 57 MIN    18
2022 01 06 17 35 MAX   560
2022 01 06 23 54 MIN    95
2022 01 07 05 36 MAX   464
2022 01 07 11 42 MIN    46
2022 01 07 18 17 MAX   528
2022 01 08 00 36 MIN   105
2022 01 08 06 23 MAX   446
2022 01 08 12 27 MIN    83
2022 01 08 18 59 MAX   490
2022 01 09 01 19 MIN   118
2022 01 09 07 13 MAX   424
2022 01 09 13 15 MIN   124
2022 01 09 19 42 MAX   450
2022 01 10 02 06 MIN   131
2022 01 10 08 08 MAX   403
2022 01 10 14 12 MIN   164
2022 01 10 20 31 MAX   411
2022 01 11 02 59 MIN   143
2022 01 11 09 14 MAX   390
2022 01 11 15 28 MIN   195
2022 01 11 21 31 MAX   381
2022 01 12 04 02 MIN   149
2022 01 12 10 34 MAX   393
2022 01 12 16 58 MIN   206
2022 01 12 22 43 MAX   366
2022 01 13 05 08 MIN   144
2022 01 13 11 51 MAX   413
2022 01 13 18 16 MIN   197
2022 01 13 23 52 MAX   369
2022 01 14 06 06 MIN   131
2022 01 14 12 52 MAX   441
2022 01 14 19 12 MIN   179
2022 01 15 00 47 MAX   383
2022 01 15 06 55 MIN   113
2022 01 15 13 40 MAX   469
2022 01 15 19 57 MIN   162
2022 01 16 01 32 MAX   401
2022 01 16 07 37 MIN    94
2022 01 16 14 20 MAX   491
2022 01 16 20 34 MIN   148
2022 01 17 02 10 MAX   419
2022 01 17 08 14 MIN    76
2022 01 17 14 56 MAX   508
2022 01 17 21 08 MIN   137
2022 01 18 02 46 MAX   434
2022 01 18 08 49 MIN    61
2022 01 18 15 29 MAX   520
2022 01 18 21 40 MIN   127
2022 01 19 03 20 MAX   447
2022 01 19 09 23 MIN    50
2022 01 19 16 00 MAX   528
2022 01 19 22 12 MIN   117
2022 01 20 03 55 MAX   456
2022 01 20 09 56 MIN    43
2022 01 20 16 32 MAX   533
2022 01 20 22 44 MIN   108
2022 01 21 04 31 MAX   461
2022 01 21 10 31 MIN    42
2022 01 21 17 04 MAX   532
2022 01 21 23 17 MIN   100
2022 01 22 05 08 MAX   462
2022 01 22 11 07 MIN    48
2022 01 22 17 38 MAX   525
2022 01 22 23 51 MIN    95
2022 01 23 05 47 MAX   461
2022 01 23 11 45 MIN    64
2022 01 23 18 14 MAX   509
2022 01 24 00 27 MIN    94
2022 01 24 06 30 MAX   455
2022 01 24 12 29 MIN    89
2022 01 24 18 52 MAX   484
2022 01 25 01 07 MIN    98
2022 01 25 07 19 MAX   446
2022 01 25 13 20 MIN   122
2022 01 25 19 38 MAX   453
2022 01 26 01 55 MIN   106
2022 01 26 08 19 MAX   437
2022 01 26 14 27 MIN   158
2022 01 26 20 34 MAX   420
2022 01 27 02 56 MIN   113
2022 01 27 09 33 MAX   435
2022 01 27 15 56 MIN   184
2022 01 27 21 45 MAX   395
2022 01 28 04 10 MIN   112
2022 01 28 11 00 MAX   449
2022 01 28 17 32 MIN   184
2022 01 28 23 07 MAX   390
2022 01 29 05 28 MIN    97
2022 01 29 12 22 MAX   482
2022 01 29 18 51 MIN   163
2022 01 30 00 23 MAX   407
2022 01 30 06 39 MIN    69
2022 01 30 13 28 MAX   522
2022 01 30 19 52 MIN   134
2022 01 31 01 26 MAX   435
2022 01 31 07 39 MIN    39
2022 01 31 14 23 MAX   555
2022 01 31 20 43 MIN   108
2022 02 01 02 21 MAX   465
2022 02 01 08 32 MIN    15
2022 02 01 15 11 MAX   577
2022 02 01 21 29 MIN    87
2022 02 02 03 09 MAX   488
2022 02 02 09 20 MIN     2
2022 02 02 15 54 MAX   585
2022 02 02 22 10 MIN    73
2022 02 03 03 54 MAX   503
2022 02 03 10 03 MIN     4
2022 02 03 16 34 MAX   578
2022 02 03 22 48 MIN    66
2022 02 04 04 37 MAX   508
2022 02 04 10 43 MIN    18
2022 02 04 17 10 MAX   560
2022 02 04 23 23 MIN    66
2022 02 05 05 17 MAX   502
2022 02 05 11 21 MIN    44
2022 02 05 17 44 MAX   532
2022 02 05 23 57 MIN    73
2022 02 06 05 56 MAX   488
2022 02 06 11 58 MIN    78
2022 02 06 18 17 MAX   497
2022 02 07 00 29 MIN    87
2022 02 07 06 37 MAX   467
2022 02 07 12 35 MIN   117
2022 02 07 18 50 MAX   458
2022 02 08 01 03 MIN   107
2022 02 08 07 19 MAX   442
2022 02 08 13 19 MIN   161
2022 02 08 19 27 MAX   417
2022 02 09 01 43 MIN   132
2022 02 09 08 11 MAX   415
2022 02 09 14 16 MIN   203
2022 02 09 20 14 MAX   377
2022 02 10 02 36 MIN   158
2022 02 10 09 22 MAX   395
2022 02 10 15 47 MIN   234
2022 02 10 21 24 MAX   346
2022 02 11 03 51 MIN   175
2022 02 11 10 59 MAX   394
2022 02 11 17 39 MIN   235
2022 02 11 23 00 MAX   338
2022 02 12 05 18 MIN   172
2022 02 12 12 26 MAX   417
2022 02 12 18 55 MIN   214
2022 02 13 00 20 MAX   356
2022 02 13 06 27 MIN   150
2022 02 13 13 23 MAX   449
2022 02 13 19 42 MIN   187
2022 02 14 01 14 MAX   385
2022 02 14 07 18 MIN   120
2022 02 14 14 05 MAX   479
2022 02 14 20 18 MIN   161
2022 02 15 01 55 MAX   416
2022 02 15 07 59 MIN    90
2022 02 15 14 39 MAX   504
2022 02 15 20 50 MIN   136
2022 02 16 02 32 MAX   445
2022 02 16 08 35 MIN    64
2022 02 16 15 09 MAX   525
2022 02 16 21 20 MIN   112
2022 02 17 03 07 MAX   470
2022 02 17 09 10 MIN    45
2022 02 17 15 40 MAX   540
2022 02 17 21 50 MIN    91
2022 02 18 03 42 MAX   491
2022 02 18 09 44 MIN    32
2022 02 18 16 10 MAX   550
2022 02 18 22 20 MIN    73
2022 02 19 04 17 MAX   507
2022 02 19 10 19 MIN    29
2022 02 19 16 40 MAX   552
2022 02 19 22 51 MIN    60
2022 02 20 04 53 MAX   517
2022 02 20 10 54 MIN    35
2022 02 20 17 13 MAX   544
2022 02 20 23 21 MIN    54
2022 02 21 05 30 MAX   519
2022 02 21 11 31 MIN    54
2022 02 21 17 46 MAX   525
2022 02 21 23 54 MIN    57
2022 02 22 06 09 MAX   514
2022 02 22 12 12 MIN    84
2022 02 22 18 22 MAX   496
2022 02 23 00 30 MIN    68
2022 02 23 06 55 MAX   498
2022 02 23 12 59 MIN   126
2022 02 23 19 04 MAX   457
2022 02 24 01 14 MIN    88
2022 02 24 07 50 MAX   474
2022 02 24 14 01 MIN   174
2022 02 24 19 56 MAX   414
2022 02 25 02 12 MIN   114
2022 02 25 09 04 MAX   451
2022 02 25 15 35 MIN   211
2022 02 25 21 11 MAX   378
2022 02 26 03 36 MIN   133
2022 02 26 10 44 MAX   448
2022 02 26 17 29 MIN   211
2022 02 26 22 51 MAX   369
2022 02 27 05 17 MIN   125
2022 02 27 12 18 MAX   476
2022 02 27 18 52 MIN   179
2022 02 28 00 20 MAX   396
2022 02 28 06 38 MIN    94
2022 02 28 13 25 MAX   516
2022 02 28 19 48 MIN   139
2022 03 01 01 25 MAX   438
2022 03 01 07 39 MIN    57
2022 03 01 14 15 MAX   549
2022 03 01 20 33 MIN   103
2022 03 02 02 16 MAX   480
2022 03 02 08 28 MIN    30
2022 03 02 14 57 MAX   569
2022 03 02 21 11 MIN    75
2022 03 03 03 00 MAX   512
2022 03 03 09 10 MIN    18
2022 03 03 15 34 MAX   574
2022 03 03 21 46 MIN    56
2022 03 04 03 40 MAX   533
2022 03 04 09 48 MIN    19
2022 03 04 16 08 MAX   568
2022 03 04 22 18 MIN    46
2022 03 05 04 18 MAX   541
2022 03 05 10 23 MIN    33
2022 03 05 16 39 MAX   552
2022 03 05 22 47 MIN    45
2022 03 06 04 54 MAX   539
2022 03 06 10 57 MIN    55
2022 03 06 17 09 MAX   529
2022 03 06 23 16 MIN    52
2022 03 07 05 28 MAX   528
2022 03 07 11 30 MIN    84
2022 03 07 17 38 MAX   500
2022 03 07 23 44 MIN    67
2022 03 08 06 03 MAX   508
2022 03 08 12 04 MIN   120
2022 03 08 18 07 MAX   465
2022 03 09 00 13 MIN    91
2022 03 09 06 40 MAX   481
2022 03 09 12 41 MIN   161
2022 03 09 18 39 MAX   426
2022 03 10 00 46 MIN   122
2022 03 10 07 22 MAX   448
2022 03 10 13 28 MIN   205
2022 03 10 19 16 MAX   385
2022 03 11 01 29 MIN   156
2022 03 11 08 20 MAX   415
2022 03 11 14 41 MIN   244
2022 03 11 20 12 MAX   348
2022 03 12 02 36 MIN   187
2022 03 12 09 53 MAX   395
2022 03 12 16 48 MIN   257
2022 03 12 21 56 MAX   327
2022 03 13 04 21 MIN   197
2022 03 13 11 46 MAX   407
2022 03 13 18 26 MIN   233
2022 03 13 23 46 MAX   344
2022 03 14 05 54 MIN   175
2022 03 14 12 53 MAX   439
2022 03 14 19 15 MIN   197
2022 03 15 00 50 MAX   382
2022 03 15 06 53 MIN   138
2022 03 15 13 35 MAX   473
2022 03 15 19 50 MIN   159
2022 03 16 01 34 MAX   425
2022 03 16 07 37 MIN   101
2022 03 16 14 09 MAX   504
2022 03 16 20 20 MIN   123
2022 03 17 02 11 MAX   466
2022 03 17 08 15 MIN    68
2022 03 17 14 39 MAX   529
2022 03 17 20 50 MIN    89
2022 03 18 02 47 MAX   502
2022 03 18 08 51 MIN    44
2022 03 18 15 10 MAX   548
2022 03 18 21 19 MIN    61
2022 03 19 03 22 MAX   533
2022 03 19 09 26 MIN    30
2022 03 19 15 41 MAX   558
2022 03 19 21 49 MIN    41
2022 03 20 03 57 MAX   555
2022 03 20 10 02 MIN    28
2022 03 20 16 13 MAX   558
2022 03 20 22 19 MIN    28
2022 03 21 04 33 MAX   569
2022 03 21 10 39 MIN    38
2022 03 21 16 46 MAX   547
2022 03 21 22 51 MIN    26
2022 03 22 05 11 MAX   571
2022 03 22 11 18 MIN    62
2022 03 22 17 20 MAX   525
2022 03 22 23 24 MIN    34
2022 03 23 05 51 MAX   559
2022 03 23 12 00 MIN    98
2022 03 23 17 58 MAX   492
2022 03 24 00 02 MIN    54
2022 03 24 06 38 MAX   533
2022 03 24 12 50 MIN   144
2022 03 24 18 41 MAX   449
2022 03 25 00 47 MIN    86
2022 03 25 07 35 MAX   497
2022 03 25 13 56 MIN   193
2022 03 25 19 36 MAX   403
2022 03 26 01 50 MIN   123
2022 03 26 08 54 MAX   463
2022 03 26 15 37 MIN   223
2022 03 26 20 59 MAX   368
2022 03 27 03 26 MIN   150
2022 03 27 10 39 MAX   454
2022 03 27 17 29 MIN   211
2022 03 27 22 50 MAX   368
2022 03 28 05 16 MIN   141
2022 03 28 12 09 MAX   479
2022 03 28 18 42 MIN   171
2022 03 29 00 17 MAX   407
2022 03 29 06 35 MIN   108
2022 03 29 13 09 MAX   511
2022 03 29 19 31 MIN   127
2022 03 30 01 17 MAX   456
2022 03 30 07 30 MIN    75
2022 03 30 13 54 MAX   535
2022 03 30 20 10 MIN    90
2022 03 31 02 03 MAX   500
2022 03 31 08 15 MIN    53
2022 03 31 14 32 MAX   547
2022 03 31 20 44 MIN    62
2022 04 01 02 43 MAX   533
2022 04 01 08 53 MIN    45
2022 04 01 15 05 MAX   550
2022 04 01 21 14 MIN    45
2022 04 02 03 20 MAX   553
2022 04 02 09 28 MIN    48
2022 04 02 15 36 MAX   544
2022 04 02 21 43 MIN    37
2022 04 03 03 55 MAX   562
2022 04 03 10 00 MIN    59
2022 04 03 16 06 MAX   532
2022 04 03 22 10 MIN    38
2022 04 04 04 28 MAX   561
2022 04 04 10 33 MIN    77
2022 04 04 16 35 MAX   514
2022 04 04 22 38 MIN    47
2022 04 05 05 01 MAX   551
2022 04 05 11 05 MIN   102
2022 04 05 17 04 MAX   490
2022 04 05 23 05 MIN    64
2022 04 06 05 34 MAX   532
2022 04 06 11 39 MIN   132
2022 04 06 17 33 MAX   461
2022 04 06 23 34 MIN    88
2022 04 07 06 09 MAX   506
2022 04 07 12 16 MIN   167
2022 04 07 18 03 MAX   428
2022 04 08 00 07 MIN   117
2022 04 08 06 48 MAX   474
2022 04 08 13 00 MIN   205
2022 04 08 18 39 MAX   393
2022 04 09 00 46 MIN   150
2022 04 09 07 39 MAX   439
2022 04 09 14 03 MIN   240
2022 04 09 19 30 MAX   358
2022 04 10 01 45 MIN   182
2022 04 10 08 57 MAX   412
2022 04 10 15 47 MIN   254
2022 04 10 21 01 MAX   335
2022 04 11 03 23 MIN   201
2022 04 11 10 41 MAX   410
2022 04 11 17 31 MIN   233
2022 04 11 22 58 MAX   347
2022 04 12 05 07 MIN   187
2022 04 12 11 59 MAX   433
2022 04 12 18 28 MIN   193
2022 04 13 00 12 MAX   388
2022 04 13 06 17 MIN   151
2022 04 13 12 48 MAX   465
2022 04 13 19 07 MIN   149
2022 04 14 01 02 MAX   437
2022 04 14 07 06 MIN   113
2022 04 14 13 26 MAX   495
2022 04 14 19 40 MIN   107
2022 04 15 01 42 MAX   486
2022 04 15 07 47 MIN    79
2022 04 15 14 01 MAX   520
2022 04 15 20 11 MIN    70
2022 04 16 02 20 MAX   530
2022 04 16 08 26 MIN    56
2022 04 16 14 35 MAX   538
2022 04 16 20 42 MIN    41
2022 04 17 02 56 MAX   566
2022 04 17 09 05 MIN    43
2022 04 17 15 09 MAX   547
2022 04 17 21 15 MIN    22
2022 04 18 03 34 MAX   591
2022 04 18 09 44 MIN    44
2022 04 18 15 44 MAX   545
2022 04 18 21 48 MIN    13
2022 04 19 04 13 MAX   603
2022 04 19 10 24 MIN    57
2022 04 19 16 21 MAX   533
2022 04 19 22 24 MIN    15
2022 04 20 04 55 MAX   600
2022 04 20 11 08 MIN    83
2022 04 20 16 59 MAX   510
2022 04 20 23 02 MIN    29
2022 04 21 05 39 MAX   581
2022 04 21 11 55 MIN   119
2022 04 21 17 41 MAX   477
2022 04 21 23 45 MIN    56
2022 04 22 06 30 MAX   549
2022 04 22 12 51 MIN   160
2022 04 22 18 30 MAX   438
2022 04 23 00 38 MIN    92
2022 04 23 07 32 MAX   509
2022 04 23 14 03 MIN   196
2022 04 23 19 33 MAX   399
2022 04 24 01 48 MIN   131
2022 04 24 08 51 MAX   475
2022 04 24 15 37 MIN   209
2022 04 24 21 01 MAX   375
2022 04 25 03 26 MIN   156
2022 04 25 10 23 MAX   464
2022 04 25 17 08 MIN   191
2022 04 25 22 42 MAX   386
2022 04 26 05 05 MIN   150
2022 04 26 11 42 MAX   474
2022 04 26 18 13 MIN   155
2022 04 27 00 01 MAX   424
2022 04 27 06 18 MIN   126
2022 04 27 12 38 MAX   490
2022 04 27 18 59 MIN   117
2022 04 28 00 58 MAX   469
2022 04 28 07 11 MIN   104
2022 04 28 13 22 MAX   503
2022 04 28 19 37 MIN    86
2022 04 29 01 42 MAX   509
2022 04 29 07 54 MIN    89
2022 04 29 13 59 MAX   510
2022 04 29 20 10 MIN    63
2022 04 30 02 21 MAX   538
2022 04 30 08 32 MIN    84
2022 04 30 14 32 MAX   512
2022 04 30 20 40 MIN    50
2022 05 01 02 57 MAX   556
2022 05 01 09 06 MIN    86
2022 05 01 15 04 MAX   509
2022 05 01 21 08 MIN    46
2022 05 02 03 32 MAX   564
2022 05 02 09 40 MIN    95
2022 05 02 15 35 MAX   501
2022 05 02 21 36 MIN    50
2022 05 03 04 05 MAX   563
2022 05 03 10 12 MIN   108
2022 05 03 16 05 MAX   489
2022 05 03 22 05 MIN    59
2022 05 04 04 38 MAX   554
2022 05 04 10 46 MIN   127
2022 05 04 16 35 MAX   472
2022 05 04 22 34 MIN    74
2022 05 05 05 11 MAX   539
2022 05 05 11 21 MIN   149
2022 05 05 17 06 MAX   451
2022 05 05 23 05 MIN    93
2022 05 06 05 46 MAX   517
2022 05 06 11 58 MIN   174
2022 05 06 17 39 MAX   427
2022 05 06 23 39 MIN   115
2022 05 07 06 25 MAX   491
2022 05 07 12 42 MIN   200
2022 05 07 18 18 MAX   400
2022 05 08 00 21 MIN   141
2022 05 08 07 13 MAX   462
2022 05 08 13 39 MIN   221
2022 05 08 19 10 MAX   374
2022 05 09 01 16 MIN   169
2022 05 09 08 15 MAX   438
2022 05 09 14 56 MIN   229
2022 05 09 20 26 MAX   356
2022 05 10 02 37 MIN   189
2022 05 10 09 34 MAX   426
2022 05 10 16 20 MIN   214
2022 05 10 22 03 MAX   364
2022 05 11 04 12 MIN   188
2022 05 11 10 50 MAX   434
2022 05 11 17 25 MIN   181
2022 05 11 23 22 MAX   400
2022 05 12 05 29 MIN   164
2022 05 12 11 49 MAX   453
2022 05 12 18 12 MIN   140
2022 05 13 00 20 MAX   448
2022 05 13 06 28 MIN   133
2022 05 13 12 37 MAX   476
2022 05 13 18 51 MIN   100
2022 05 14 01 07 MAX   499
2022 05 14 07 15 MIN   104
2022 05 14 13 18 MAX   497
2022 05 14 19 28 MIN    65
2022 05 15 01 49 MAX   545
2022 05 15 08 00 MIN    83
2022 05 15 13 58 MAX   513
2022 05 15 20 04 MIN    38
2022 05 16 02 31 MAX   581
2022 05 16 08 43 MIN    74
2022 05 16 14 38 MAX   521
2022 05 16 20 42 MIN    21
2022 05 17 03 13 MAX   605
2022 05 17 09 28 MIN    75
2022 05 17 15 19 MAX   520
2022 05 17 21 21 MIN    14
2022 05 18 03 57 MAX   615
2022 05 18 10 14 MIN    87
2022 05 18 16 01 MAX   510
2022 05 18 22 04 MIN    19
2022 05 19 04 44 MAX   609
2022 05 19 11 03 MIN   108
2022 05 19 16 46 MAX   492
2022 05 19 22 50 MIN    35
2022 05 20 05 34 MAX   589
2022 05 20 11 56 MIN   133
2022 05 20 17 34 MAX   467
2022 05 20 23 40 MIN    62
2022 05 21 06 28 MAX   558
2022 05 21 12 55 MIN   158
2022 05 21 18 29 MAX   439
2022 05 22 00 38 MIN    96
2022 05 22 07 28 MAX   523
2022 05 22 14 01 MIN   176
2022 05 22 19 34 MAX   413
2022 05 23 01 47 MIN   131
2022 05 23 08 35 MAX   490
2022 05 23 15 14 MIN   181
2022 05 23 20 51 MAX   400
2022 05 24 03 10 MIN   157
2022 05 24 09 48 MAX   467
2022 05 24 16 27 MIN   169
2022 05 24 22 16 MAX   408
2022 05 25 04 37 MIN   165
2022 05 25 10 56 MAX   458
2022 05 25 17 28 MIN   147
2022 05 25 23 31 MAX   435
2022 05 26 05 49 MIN   158
2022 05 26 11 55 MAX   457
2022 05 26 18 17 MIN   121
2022 05 27 00 30 MAX   470
2022 05 27 06 45 MIN   147
2022 05 27 12 43 MAX   461
2022 05 27 18 57 MIN    99
2022 05 28 01 17 MAX   502
2022 05 28 07 31 MIN   137
2022 05 28 13 23 MAX   466
2022 05 28 19 33 MIN    83
2022 05 29 01 58 MAX   527
2022 05 29 08 11 MIN   131
2022 05 29 14 00 MAX   470
2022 05 29 20 06 MIN    74
2022 05 30 02 36 MAX   543
2022 05 30 08 48 MIN   131
2022 05 30 14 35 MAX   472
2022 05 30 20 38 MIN    72
2022 05 31 03 12 MAX   551
2022 05 31 09 23 MIN   135
2022 05 31 15 08 MAX   470
2022 05 31 21 08 MIN    74
2022 06 01 03 46 MAX   552
2022 06 01 09 57 MIN   142
2022 06 01 15 41 MAX   465
2022 06 01 21 40 MIN    80
2022 06 02 04 20 MAX   547
2022 06 02 10 32 MIN   152
2022 06 02 16 14 MAX   457
2022 06 02 22 12 MIN    88
2022 06 03 04 54 MAX   538
2022 06 03 11 08 MIN   163
2022 06 03 16 47 MAX   445
2022 06 03 22 45 MIN    98
2022 06 04 05 30 MAX   525
2022 06 04 11 46 MIN   174
2022 06 04 17 24 MAX   431
2022 06 04 23 22 MIN   112
2022 06 05 06 08 MAX   508
2022 06 05 12 27 MIN   185
2022 06 05 18 05 MAX   416
2022 06 06 00 04 MIN   130
2022 06 06 06 50 MAX   489
2022 06 06 13 14 MIN   192
2022 06 06 18 55 MAX   401
2022 06 07 00 54 MIN   152
2022 06 07 07 40 MAX   469
2022 06 07 14 10 MIN   193
2022 06 07 19 57 MAX   391
2022 06 08 01 58 MIN   173
2022 06 08 08 37 MAX   452
2022 06 08 15 13 MIN   184
2022 06 08 21 10 MAX   396
2022 06 09 03 17 MIN   185
2022 06 09 09 41 MAX   443
2022 06 09 16 15 MIN   164
2022 06 09 22 26 MAX   420
2022 06 10 04 37 MIN   180
2022 06 10 10 45 MAX   445
2022 06 10 17 10 MIN   135
2022 06 10 23 33 MAX   459
2022 06 11 05 46 MIN   163
2022 06 11 11 43 MAX   455
2022 06 11 18 00 MIN   104
2022 06 12 00 30 MAX   505
2022 06 12 06 45 MIN   142
2022 06 12 12 36 MAX   469
2022 06 12 18 46 MIN    74
2022 06 13 01 21 MAX   548
2022 06 13 07 37 MIN   125
2022 06 13 13 25 MAX   483
2022 06 13 19 31 MIN    50
2022 06 14 02 10 MAX   582
2022 06 14 08 28 MIN   115
2022 06 14 14 13 MAX   493
2022 06 14 20 17 MIN    34
2022 06 15 02 59 MAX   605
2022 06 15 09 19 MIN   111
2022 06 15 15 00 MAX   498
2022 06 15 21 05 MIN    26
2022 06 16 03 49 MAX   615
2022 06 16 10 10 MIN   114
2022 06 16 15 49 MAX   497
2022 06 16 21 55 MIN    29
2022 06 17 04 39 MAX   612
2022 06 17 11 02 MIN   120
2022 06 17 16 39 MAX   490
2022 06 17 22 46 MIN    41
2022 06 18 05 30 MAX   597
2022 06 18 11 54 MIN   129
2022 06 18 17 31 MAX   478
2022 06 18 23 38 MIN    63
2022 06 19 06 20 MAX   572
2022 06 19 12 46 MIN   138
2022 06 19 18 24 MAX   462
2022 06 20 00 32 MIN    94
2022 06 20 07 11 MAX   538
2022 06 20 13 39 MIN   147
2022 06 20 19 21 MAX   446
2022 06 21 01 30 MIN   130
2022 06 21 08 03 MAX   501
2022 06 21 14 34 MIN   153
2022 06 21 20 24 MAX   432
2022 06 22 02 37 MIN   165
2022 06 22 08 59 MAX   466
2022 06 22 15 32 MIN   155
2022 06 22 21 35 MAX   429
2022 06 23 03 52 MIN   191
2022 06 23 09 59 MAX   439
2022 06 23 16 31 MIN   150
2022 06 23 22 49 MAX   439
2022 06 24 05 09 MIN   201
2022 06 24 11 01 MAX   424
2022 06 24 17 26 MIN   141
2022 06 24 23 56 MAX   460
2022 06 25 06 16 MIN   197
2022 06 25 11 59 MAX   422
2022 06 25 18 15 MIN   129
2022 06 26 00 51 MAX   486
2022 06 26 07 10 MIN   188
2022 06 26 12 49 MAX   427
2022 06 26 18 59 MIN   118
2022 06 27 01 39 MAX   509
2022 06 27 07 56 MIN   179
2022 06 27 13 33 MAX   436
2022 06 27 19 38 MIN   109
2022 06 28 02 20 MAX   526
2022 06 28 08 36 MIN   172
2022 06 28 14 12 MAX   445
2022 06 28 20 15 MIN   102
2022 06 29 02 58 MAX   537
2022 06 29 09 12 MIN   168
2022 06 29 14 49 MAX   451
