20201016	08-30	06:31:  	12:07:56	17:44:  	05:23:  	11:38:  	17:43:  	06:05:  	18:11:  	05:35:  	18:41:  	05:04:  	19:11:  
20201101	09-16	06:46:  	12:05:58	17:25:  	17:58:  	00:11:  	07:01:  	06:20:  	17:52:  	05:49:  	18:23:  	05:19:  	18:53:  
20201102	09-17	06:47:  	12:05:57	17:24:  	18:29:  	00:54:  	07:58:  	06:21:  	17:51:  	05:50:  	18:22:  	05:19:  	18:52:  
20201103	09-18	06:48:  	12:05:57	17:23:  	19:04:  	01:39:  	08:57:  	06:21:  	17:50:  	05:51:  	18:21:  	05:20:  	18:51:  
20201104	09-19	06:49:  	12:05:57	17:22:  	19:45:  	02:27:  	09:55:  	06:22:  	17:49:  	05:52:  	18:20:  	05:21:  	18:50:  
20201105	09-20	06:51:  	12:05:59	17:21:  	20:32:  	03:17:  	10:52:  	06:23:  	17:48:  	05:53:  	18:19:  	05:22:  	18:49:  
20201106	09-21	06:52:  	12:06:01	17:20:  	21:26:  	04:09:  	11:46:  	06:24:  	17:47:  	05:53:  	18:18:  	05:23:  	18:49:  
20201107	09-22	06:53:  	12:06:04	17:19:  	22:26:  	05:02:  	12:35:  	06:25:  	17:46:  	05:54:  	18:17:  	05:24:  	18:48:  
20201108	09-23	06:54:  	12:06:08	17:18:  	23:30:  	05:56:  	13:19:  	06:26:  	17:46:  	05:55:  	18:17:  	05:25:  	18:47:  
20201109	09-24	06:55:  	12:06:13	17:17:  	--:--:  	06:48:  	13:58:  	06:27:  	17:45:  	05:56:  	18:16:  	05:26:  	18:46:  
20201110	09-25	06:56:  	12:06:18	17:17:  	00:38:  	07:40:  	14:33:  	06:28:  	17:44:  	05:57:  	18:15:  	05:27:  	18:46:  
20201111	09-26	06:57:  	12:06:25	17:16:  	01:47:  	08:31:  	15:06:  	06:29:  	17:43:  	05:58:  	18:14:  	05:27:  	18:45:  
20201112	09-27	06:58:  	12:06:32	17:15:  	02:57:  	09:23:  	15:38:  	06:30:  	17:42:  	05:59:  	18:14:  	05:28:  	18:44:  
20201113	09-28	06:59:  	12:06:41	17:14:  	04:09:  	10:14:  	16:10:  	06:31:  	17:42:  	06:00:  	18:13:  	05:29:  	18:44:  
20201114	09-29	07:00:  	12:06:50	17:13:  	05:23:  	11:08:  	16:44:  	06:32:  	17:41:  	06:01:  	18:12:  	05:30:  	18:43:  
20201115	10-01	07:01:  	12:06:60	17:13:  	06:39:  	12:05:  	17:23:  	06:33:  	17:40:  	06:02:  	18:12:  	05:31:  	18:43:  
20201116	10-02	07:02:  	12:07:10	17:12:  	07:55:  	13:04:  	18:07:  	06:34:  	17:40:  	06:03:  	18:11:  	05:32:  	18:42:  
20201117	10-03	07:03:  	12:07:22	17:11:  	09:09:  	14:05:  	18:58:  	06:35:  	17:39:  	06:04:  	18:11:  	05:33:  	18:41:  
20201118	10-04	07:04:  	12:07:35	17:11:  	10:17:  	15:07:  	19:56:  	06:36:  	17:39:  	06:05:  	18:10:  	05:34:  	18:41:  
20201119	10-05	07:05:  	12:07:48	17:10:  	11:17:  	16:07:  	20:58:  	06:37:  	17:38:  	06:06:  	18:10:  	05:35:  	18:41:  
20201120	10-06	07:06:  	12:08:02	17:10:  	12:07:  	17:03:  	22:03:  	06:38:  	17:38:  	06:06:  	18:09:  	05:36:  	18:40:  
20201121	10-07	07:07:  	12:08:17	17:09:  	12:48:  	17:54:  	23:06:  	06:39:  	17:37:  	06:07:  	18:09:  	05:36:  	18:40:  
20201122	10-08	07:08:  	12:08:33	17:09:  	13:23:  	18:42:  	--:--:  	06:40:  	17:37:  	06:08:  	18:08:  	05:37:  	18:39:  
20201123	10-09	07:09:  	12:08:49	17:08:  	13:53:  	19:26:  	00:08:  	06:41:  	17:36:  	06:09:  	18:08:  	05:38:  	18:39:  
20201124	10-10	07:10:  	12:09:06	17:08:  	14:19:  	20:08:  	01:07:  	06:42:  	17:36:  	06:10:  	18:08:  	05:39:  	18:39:  
20201125	10-11	07:11:  	12:09:24	17:07:  	14:44:  	20:48:  	02:04:  	06:43:  	17:36:  	06:11:  	18:08:  	05:40:  	18:39:  
20201126	10-12	07:12:  	12:09:43	17:07:  	15:09:  	21:29:  	03:01:  	06:44:  	17:35:  	06:12:  	18:07:  	05:41:  	18:38:  
20201127	10-13	07:13:  	12:10:02	17:07:  	15:34:  	22:09:  	03:57:  	06:45:  	17:35:  	06:13:  	18:07:  	05:42:  	18:38:  
20201128	10-14	07:14:  	12:10:22	17:06:  	16:01:  	22:52:  	04:53:  	06:46:  	17:35:  	06:14:  	18:07:  	05:42:  	18:38:  
20201129	10-15	07:15:  	12:10:43	17:06:  	16:30:  	23:36:  	05:51:  	06:47:  	17:35:  	06:15:  	18:07:  	05:43:  	18:38:  
20201130	10-16	07:16:  	12:11:05	17:06:  	17:04:  	--:--:  	06:50:  	06:47:  	17:34:  	06:15:  	18:07:  	05:44:  	18:38:  
20201201	10-17	07:17:  	12:11:27	17:06:  	17:43:  	00:23:  	07:49:  	06:48:  	17:34:  	06:16:  	18:06:  	05:45:  	18:38:  
20201202	10-18	07:18:  	12:11:50	17:06:  	18:29:  	01:13:  	08:47:  	06:49:  	17:34:  	06:17:  	18:06:  	05:46:  	18:38:  
20201203	10-19	07:19:  	12:12:13	17:05:  	19:21:  	02:05:  	09:43:  	06:50:  	17:34:  	06:18:  	18:06:  	05:46:  	18:38:  
20201204	10-20	07:20:  	12:12:37	17:05:  	20:20:  	02:58:  	10:33:  	06:51:  	17:34:  	06:19:  	18:06:  	05:47:  	18:38:  
20201205	10-21	07:21:  	12:13:02	17:05:  	21:22:  	03:52:  	11:19:  	06:52:  	17:34:  	06:19:  	18:06:  	05:48:  	18:38:  
20201206	10-22	07:21:  	12:13:27	17:05:  	22:28:  	04:44:  	11:59:  	06:53:  	17:34:  	06:20:  	18:06:  	05:49:  	18:38:  
20201207	10-23	07:22:  	12:13:52	17:05:  	23:34:  	05:36:  	12:34:  	06:53:  	17:34:  	06:21:  	18:07:  	05:50:  	18:38:  
20201208	10-24	07:23:  	12:14:19	17:05:  	--:--:  	06:25:  	13:07:  	06:54:  	17:34:  	06:22:  	18:07:  	05:50:  	18:38:  
20201209	10-25	07:24:  	12:14:45	17:06:  	00:42:  	07:14:  	13:37:  	06:55:  	17:34:  	06:23:  	18:07:  	05:51:  	18:38:  
20201210	10-26	07:25:  	12:15:12	17:06:  	01:50:  	08:04:  	14:08:  	06:56:  	17:35:  	06:23:  	18:07:  	05:52:  	18:39:  
20201211	10-27	07:25:  	12:15:40	17:06:  	03:00:  	08:54:  	14:40:  	06:57:  	17:35:  	06:24:  	18:07:  	05:52:  	18:39:  
20201212	10-28	07:26:  	12:16:08	17:06:  	04:13:  	09:48:  	15:15:  	06:57:  	17:35:  	06:25:  	18:07:  	05:53:  	18:39:  
20201213	10-29	07:27:  	12:16:36	17:06:  	05:27:  	10:44:  	15:55:  	06:58:  	17:35:  	06:25:  	18:08:  	05:54:  	18:39:  
20201214	10-30	07:28:  	12:17:05	17:06:  	06:41:  	11:44:  	16:42:  	06:59:  	17:35:  	06:26:  	18:08:  	05:54:  	18:40:  
20201215	11-01	07:28:  	12:17:34	17:07:  	07:53:  	12:46:  	17:36:  	06:59:  	17:36:  	06:27:  	18:08:  	05:55:  	18:40:  
20201216	11-02	07:29:  	12:18:03	17:07:  	08:59:  	13:48:  	18:38:  	07:00:  	17:36:  	06:27:  	18:09:  	05:56:  	18:40:  
20201217	11-03	07:30:  	12:18:32	17:07:  	09:55:  	14:47:  	19:43:  	07:01:  	17:36:  	06:28:  	18:09:  	05:56:  	18:41:  
20201218	11-04	07:30:  	12:19:02	17:08:  	10:42:  	15:43:  	20:49:  	07:01:  	17:37:  	06:29:  	18:09:  	05:57:  	18:41:  
20201219	11-05	07:31:  	12:19:32	17:08:  	11:20:  	16:34:  	21:53:  	07:02:  	17:37:  	06:29:  	18:10:  	05:57:  	18:42:  
20201220	11-06	07:31:  	12:20:01	17:09:  	11:53:  	17:21:  	22:55:  	07:02:  	17:38:  	06:30:  	18:10:  	05:58:  	18:42:  
20201221	11-07	07:32:  	12:20:31	17:09:  	12:21:  	18:04:  	23:54:  	07:03:  	17:38:  	06:30:  	18:11:  	05:59:  	18:42:  
20201222	11-08	07:32:  	12:21:01	17:10:  	12:47:  	18:46:  	--:--:  	07:03:  	17:39:  	06:31:  	18:11:  	05:59:  	18:43:  
20201223	11-09	07:33:  	12:21:31	17:10:  	13:12:  	19:26:  	00:52:  	07:04:  	17:39:  	06:31:  	18:12:  	06:00:  	18:44:  
20201224	11-10	07:33:  	12:22:01	17:11:  	13:37:  	20:06:  	01:48:  	07:04:  	17:40:  	06:32:  	18:12:  	06:00:  	18:44:  
20201225	11-11	07:34:  	12:22:31	17:11:  	14:03:  	20:48:  	02:44:  	07:05:  	17:40:  	06:32:  	18:13:  	06:00:  	18:45:  
20201226	11-12	07:34:  	12:23:00	17:12:  	14:31:  	21:31:  	03:42:  	07:05:  	17:41:  	06:32:  	18:14:  	06:01:  	18:45:  
20201227	11-13	07:34:  	12:23:30	17:13:  	15:03:  	22:18:  	04:40:  	07:05:  	17:42:  	06:33:  	18:14:  	06:01:  	18:46:  
20201228	11-14	07:35:  	12:23:59	17:13:  	15:40:  	23:07:  	05:39:  	07:06:  	17:42:  	06:33:  	18:15:  	06:02:  	18:46:  
20201229	11-15	07:35:  	12:24:28	17:14:  	16:24:  	23:59:  	06:38:  	07:06:  	17:43:  	06:34:  	18:16:  	06:02:  	18:47:  
20201230	11-16	07:35:  	12:24:57	17:15:  	17:15:  	--:--:  	07:36:  	07:06:  	17:44:  	06:34:  	18:16:  	06:02:  	18:48:  
20201231	11-17	07:35:  	12:25:26	17:16:  	18:12:  	00:52:  	08:29:  	07:07:  	17:44:  	06:34:  	18:17:  	06:02:  	18:48:  
20210101	11-18	07:36:  	12:25:54	17:16:  	19:15:  	01:47:  	09:17:  	07:07:  	17:45:  	06:34:  	18:18:  	06:03:  	18:49:  
20210102	11-19	07:36:  	12:26:22	17:17:  	20:20:  	02:41:  	09:59:  	07:07:  	17:46:  	06:34:  	18:18:  	06:03:  	18:50:  
20210103	11-20	07:36:  	12:26:50	17:18:  	21:27:  	03:33:  	10:36:  	07:07:  	17:47:  	06:35:  	18:19:  	06:03:  	18:51:  
20210104	11-21	07:36:  	12:27:17	17:19:  	22:34:  	04:23:  	11:10:  	07:07:  	17:48:  	06:35:  	18:20:  	06:03:  	18:51:  
20210105	11-22	07:36:  	12:27:44	17:20:  	23:41:  	05:12:  	11:40:  	07:07:  	17:48:  	06:35:  	18:21:  	06:03:  	18:52:  
20210106	11-23	07:36:  	12:28:11	17:20:  	--:--:  	06:00:  	12:10:  	07:07:  	17:49:  	06:35:  	18:22:  	06:04:  	18:53:  
20210107	11-24	07:36:  	12:28:37	17:21:  	00:49:  	06:49:  	12:40:  	07:07:  	17:50:  	06:35:  	18:22:  	06:04:  	18:54:  
20210108	11-25	07:36:  	12:29:02	17:22:  	01:58:  	07:39:  	13:13:  	07:07:  	17:51:  	06:35:  	18:23:  	06:04:  	18:55:  
20210109	11-26	07:36:  	12:29:27	17:23:  	03:09:  	08:32:  	13:49:  	07:07:  	17:52:  	06:35:  	18:24:  	06:04:  	18:55:  
20210110	11-27	07:36:  	12:29:52	17:24:  	04:21:  	09:29:  	14:31:  	07:07:  	17:53:  	06:35:  	18:25:  	06:04:  	18:56:  
20210111	11-28	07:36:  	12:30:16	17:25:  	05:32:  	10:28:  	15:21:  	07:07:  	17:54:  	06:35:  	18:26:  	06:04:  	18:57:  
20210112	11-29	07:35:  	12:30:39	17:26:  	06:39:  	11:29:  	16:18:  	07:07:  	17:55:  	06:35:  	18:27:  	06:04:  	18:58:  
20210113	12-01	07:35:  	12:31:02	17:27:  	07:40:  	12:30:  	17:22:  	07:07:  	17:55:  	06:35:  	18:28:  	06:04:  	18:59:  
20210114	12-02	07:35:  	12:31:25	17:28:  	08:31:  	13:27:  	18:28:  	07:07:  	17:56:  	06:35:  	18:28:  	06:03:  	19:00:  
20210115	12-03	07:35:  	12:31:46	17:29:  	09:14:  	14:21:  	19:35:  	07:06:  	17:57:  	06:34:  	18:29:  	06:03:  	19:01:  
20210116	12-04	07:34:  	12:32:07	17:30:  	09:50:  	15:11:  	20:39:  	07:06:  	17:58:  	06:34:  	18:30:  	06:03:  	19:01:  
20210117	12-05	07:34:  	12:32:27	17:31:  	10:20:  	15:57:  	21:40:  	07:06:  	17:59:  	06:34:  	18:31:  	06:03:  	19:02:  
20210118	12-06	07:34:  	12:32:47	17:32:  	10:48:  	16:40:  	22:40:  	07:06:  	18:00:  	06:34:  	18:32:  	06:03:  	19:03:  
20210119	12-07	07:33:  	12:33:05	17:33:  	11:13:  	17:21:  	23:37:  	07:05:  	18:01:  	06:33:  	18:33:  	06:02:  	19:04:  
20210120	12-08	07:33:  	12:33:23	17:34:  	11:38:  	18:02:  	--:--:  	07:05:  	18:02:  	06:33:  	18:34:  	06:02:  	19:05:  
20210121	12-09	07:32:  	12:33:40	17:35:  	12:03:  	18:43:  	00:34:  	07:04:  	18:03:  	06:33:  	18:35:  	06:02:  	19:06:  
20210122	12-10	07:32:  	12:33:57	17:36:  	12:31:  	19:25:  	01:31:  	07:04:  	18:04:  	06:32:  	18:36:  	06:01:  	19:07:  
20210123	12-11	07:31:  	12:34:12	17:37:  	13:01:  	20:10:  	02:28:  	07:03:  	18:05:  	06:32:  	18:37:  	06:01:  	19:08:  
20210124	12-12	07:31:  	12:34:27	17:39:  	13:36:  	20:58:  	03:27:  	07:03:  	18:06:  	06:31:  	18:38:  	06:01:  	19:09:  
20210125	12-13	07:30:  	12:34:41	17:40:  	14:17:  	21:48:  	04:26:  	07:02:  	18:07:  	06:31:  	18:39:  	06:00:  	19:10:  
20210126	12-14	07:29:  	12:34:54	17:41:  	15:04:  	22:42:  	05:24:  	07:02:  	18:08:  	06:30:  	18:40:  	06:00:  	19:11:  
20210127	12-15	07:29:  	12:35:07	17:42:  	16:00:  	23:37:  	06:19:  	07:01:  	18:09:  	06:30:  	18:41:  	05:59:  	19:11:  
20210128	12-16	07:28:  	12:35:18	17:43:  	17:01:  	--:--:  	07:10:  	07:01:  	18:10:  	06:29:  	18:42:  	05:59:  	19:12:  
20210129	12-17	07:27:  	12:35:29	17:44:  	18:07:  	00:32:  	07:56:  	07:00:  	18:11:  	06:29:  	18:43:  	05:58:  	19:13:  
20210130	12-18	07:27:  	12:35:39	17:45:  	19:16:  	01:26:  	08:35:  	06:59:  	18:12:  	06:28:  	18:44:  	05:57:  	19:14:  
20210131	12-19	07:26:  	12:35:48	17:46:  	20:24:  	02:18:  	09:10:  	06:58:  	18:14:  	06:27:  	18:45:  	05:57:  	19:15:  
20210201	12-20	07:25:  	12:35:57	17:47:  	21:33:  	03:08:  	09:43:  	06:58:  	18:15:  	06:27:  	18:46:  	05:56:  	19:16:  
20210202	12-21	07:24:  	12:36:04	17:48:  	22:41:  	03:58:  	10:13:  	06:57:  	18:16:  	06:26:  	18:47:  	05:55:  	19:17:  
20210203	12-22	07:23:  	12:36:11	17:49:  	23:50:  	04:47:  	10:43:  	06:56:  	18:17:  	06:25:  	18:48:  	05:55:  	19:18:  
20210204	12-23	07:23:  	12:36:17	17:50:  	--:--:  	05:36:  	11:14:  	06:55:  	18:18:  	06:24:  	18:49:  	05:54:  	19:19:  
20210205	12-24	07:22:  	12:36:22	17:52:  	01:00:  	06:28:  	11:49:  	06:55:  	18:19:  	06:24:  	18:50:  	05:53:  	19:20:  
20210206	12-25	07:21:  	12:36:26	17:53:  	02:10:  	07:22:  	12:28:  	06:54:  	18:20:  	06:23:  	18:51:  	05:52:  	19:21:  
20210207	12-26	07:20:  	12:36:30	17:54:  	03:20:  	08:19:  	13:14:  	06:53:  	18:21:  	06:22:  	18:52:  	05:52:  	19:22:  
20210208	12-27	07:19:  	12:36:33	17:55:  	04:27:  	09:18:  	14:07:  	06:52:  	18:22:  	06:21:  	18:52:  	05:51:  	19:23:  
20210209	12-28	07:18:  	12:36:35	17:56:  	05:28:  	10:17:  	15:07:  	06:51:  	18:23:  	06:20:  	18:53:  	05:50:  	19:24:  
20210210	12-29	07:17:  	12:36:36	17:57:  	06:22:  	11:15:  	16:11:  	06:50:  	18:24:  	06:19:  	18:54:  	05:49:  	19:25:  
20210211	12-30	07:16:  	12:36:36	17:58:  	07:08:  	12:10:  	17:17:  	06:49:  	18:25:  	06:18:  	18:55:  	05:48:  	19:26:  
20210212	01-01	07:15:  	12:36:36	17:59:  	07:46:  	13:01:  	18:22:  	06:48:  	18:26:  	06:17:  	18:56:  	05:47:  	19:27:  
20210213	01-02	07:14:  	12:36:35	18:00:  	08:19:  	13:48:  	19:25:  	06:47:  	18:27:  	06:16:  	18:57:  	05:46:  	19:28:  
20210214	01-03	07:12:  	12:36:33	18:01:  	08:47:  	14:33:  	20:26:  	06:46:  	18:28:  	06:15:  	18:58:  	05:45:  	19:28:  
20210215	01-04	07:11:  	12:36:31	18:02:  	09:14:  	15:15:  	21:25:  	06:45:  	18:29:  	06:14:  	18:59:  	05:44:  	19:29:  
20210216	01-05	07:10:  	12:36:28	18:03:  	09:39:  	15:56:  	22:22:  	06:44:  	18:30:  	06:13:  	19:00:  	05:43:  	19:30:  
20210217	01-06	07:09:  	12:36:24	18:04:  	10:04:  	16:37:  	23:19:  	06:42:  	18:31:  	06:12:  	19:01:  	05:42:  	19:31:  
20210218	01-07	07:08:  	12:36:19	18:05:  	10:30:  	17:19:  	--:--:  	06:41:  	18:32:  	06:11:  	19:02:  	05:41:  	19:32:  
20210219	01-08	07:07:  	12:36:13	18:06:  	10:59:  	18:03:  	00:17:  	06:40:  	18:33:  	06:10:  	19:03:  	05:40:  	19:33:  
20210220	01-09	07:05:  	12:36:07	18:07:  	11:31:  	18:49:  	01:15:  	06:39:  	18:34:  	06:09:  	19:04:  	05:39:  	19:34:  
20210221	01-10	07:04:  	12:36:01	18:08:  	12:09:  	19:38:  	02:13:  	06:38:  	18:35:  	06:08:  	19:05:  	05:38:  	19:35:  
20210222	01-11	07:03:  	12:35:53	18:09:  	12:53:  	20:29:  	03:11:  	06:37:  	18:36:  	06:06:  	19:06:  	05:36:  	19:36:  
20210223	01-12	07:02:  	12:35:45	18:10:  	13:45:  	21:23:  	04:07:  	06:35:  	18:37:  	06:05:  	19:07:  	05:35:  	19:37:  
20210224	01-13	07:00:  	12:35:37	18:11:  	14:43:  	22:18:  	05:00:  	06:34:  	18:38:  	06:04:  	19:08:  	05:34:  	19:38:  
20210225	01-14	06:59:  	12:35:27	18:12:  	15:48:  	23:13:  	05:47:  	06:33:  	18:39:  	06:03:  	19:09:  	05:33:  	19:39:  
20210226	01-15	06:58:  	12:35:17	18:13:  	16:56:  	--:--:  	06:30:  	06:32:  	18:40:  	06:01:  	19:10:  	05:31:  	19:40:  
20210227	01-16	06:56:  	12:35:07	18:14:  	18:06:  	00:06:  	07:07:  	06:30:  	18:41:  	06:00:  	19:11:  	05:30:  	19:41:  
20210228	01-17	06:55:  	12:34:56	18:15:  	19:17:  	00:59:  	07:41:  	06:29:  	18:41:  	05:59:  	19:12:  	05:29:  	19:42:  
20210301	01-18	06:54:  	12:34:45	18:16:  	20:28:  	01:50:  	08:12:  	06:28:  	18:42:  	05:58:  	19:13:  	05:28:  	19:43:  
20210302	01-19	06:52:  	12:34:33	18:17:  	21:39:  	02:40:  	08:43:  	06:26:  	18:43:  	05:56:  	19:13:  	05:26:  	19:44:  
20210303	01-20	06:51:  	12:34:20	18:18:  	22:50:  	03:31:  	09:15:  	06:25:  	18:44:  	05:55:  	19:14:  	05:25:  	19:45:  
20210304	01-21	06:50:  	12:34:07	18:19:  	--:--:  	04:24:  	09:49:  	06:24:  	18:45:  	05:54:  	19:15:  	05:23:  	19:45:  
20210305	01-22	06:48:  	12:33:54	18:20:  	00:02:  	05:18:  	10:27:  	06:22:  	18:46:  	05:52:  	19:16:  	05:22:  	19:46:  
20210306	01-23	06:47:  	12:33:40	18:21:  	01:13:  	06:14:  	11:11:  	06:21:  	18:47:  	05:51:  	19:17:  	05:21:  	19:47:  
20210307	01-24	06:45:  	12:33:26	18:22:  	02:21:  	07:13:  	12:02:  	06:19:  	18:48:  	05:49:  	19:18:  	05:19:  	19:48:  
20210308	01-25	06:44:  	12:33:12	18:23:  	03:24:  	08:11:  	12:59:  	06:18:  	18:49:  	05:48:  	19:19:  	05:18:  	19:49:  
20210309	01-26	06:43:  	12:32:57	18:24:  	04:19:  	09:09:  	14:01:  	06:17:  	18:50:  	05:47:  	19:20:  	05:16:  	19:50:  
20210310	01-27	06:41:  	12:32:42	18:25:  	05:06:  	10:03:  	15:06:  	06:15:  	18:51:  	05:45:  	19:21:  	05:15:  	19:51:  
20210311	01-28	06:40:  	12:32:26	18:26:  	05:45:  	10:55:  	16:10:  	06:14:  	18:52:  	05:44:  	19:22:  	05:13:  	19:52:  
20210312	01-29	06:38:  	12:32:10	18:27:  	06:19:  	11:43:  	17:13:  	06:12:  	18:53:  	05:42:  	19:23:  	05:12:  	19:53:  
20210313	02-01	06:37:  	12:31:54	18:28:  	06:48:  	12:28:  	18:14:  	06:11:  	18:54:  	05:41:  	19:24:  	05:11:  	19:54:  
20210314	02-02	06:35:  	12:31:38	18:29:  	07:15:  	13:10:  	19:14:  	06:09:  	18:54:  	05:39:  	19:25:  	05:09:  	19:55:  
20210315	02-03	06:34:  	12:31:21	18:29:  	07:40:  	13:52:  	20:12:  	06:08:  	18:55:  	05:38:  	19:26:  	05:07:  	19:56:  
20210316	02-04	06:32:  	12:31:04	18:30:  	08:05:  	14:33:  	21:09:  	06:06:  	18:56:  	05:36:  	19:26:  	05:06:  	19:57:  
20210317	02-05	06:31:  	12:30:47	18:31:  	08:31:  	15:15:  	22:07:  	06:05:  	18:57:  	05:35:  	19:27:  	05:04:  	19:58:  
20210318	02-06	06:29:  	12:30:30	18:32:  	08:58:  	15:57:  	23:05:  	06:04:  	18:58:  	05:33:  	19:28:  	05:03:  	19:59:  
20210319	02-07	06:28:  	12:30:12	18:33:  	09:29:  	16:42:  	--:--:  	06:02:  	18:59:  	05:32:  	19:29:  	05:01:  	20:00:  
20210320	02-08	06:26:  	12:29:55	18:34:  	10:04:  	17:30:  	00:03:  	06:01:  	19:00:  	05:30:  	19:30:  	05:00:  	20:01:  
20210321	02-09	06:25:  	12:29:37	18:35:  	10:45:  	18:19:  	01:01:  	05:59:  	19:01:  	05:29:  	19:31:  	04:58:  	20:02:  
20210322	02-10	06:23:  	12:29:19	18:36:  	11:32:  	19:11:  	01:57:  	05:58:  	19:02:  	05:27:  	19:32:  	04:57:  	20:03:  
20210323	02-11	06:22:  	12:29:01	18:37:  	12:27:  	20:05:  	02:50:  	05:56:  	19:03:  	05:26:  	19:33:  	04:55:  	20:04:  
20210324	02-12	06:20:  	12:28:43	18:38:  	13:28:  	20:58:  	03:39:  	05:55:  	19:04:  	05:24:  	19:34:  	04:53:  	20:05:  
20210325	02-13	06:19:  	12:28:25	18:38:  	14:34:  	21:52:  	04:22:  	05:53:  	19:04:  	05:23:  	19:35:  	04:52:  	20:06:  
20210326	02-14	06:17:  	12:28:07	18:39:  	15:42:  	22:44:  	05:01:  	05:52:  	19:05:  	05:21:  	19:36:  	04:50:  	20:07:  
20210327	02-15	06:16:  	12:27:48	18:40:  	16:53:  	23:36:  	05:36:  	05:50:  	19:06:  	05:20:  	19:37:  	04:48:  	20:08:  
20210328	02-16	06:15:  	12:27:30	18:41:  	18:05:  	--:--:  	06:09:  	05:49:  	19:07:  	05:18:  	19:38:  	04:47:  	20:09:  
20210329	02-17	06:13:  	12:27:12	18:42:  	19:17:  	00:28:  	06:40:  	05:47:  	19:08:  	05:16:  	19:39:  	04:45:  	20:10:  
20210330	02-18	06:12:  	12:26:54	18:43:  	20:31:  	01:19:  	07:12:  	05:45:  	19:09:  	05:15:  	19:40:  	04:43:  	20:11:  
20210331	02-19	06:10:  	12:26:36	18:44:  	21:46:  	02:13:  	07:46:  	05:44:  	19:10:  	05:13:  	19:41:  	04:42:  	20:12:  
20210401	02-20	06:09:  	12:26:18	18:45:  	23:00:  	03:08:  	08:23:  	05:42:  	19:11:  	05:12:  	19:42:  	04:40:  	20:13:  
20210402	02-21	06:07:  	12:26:00	18:45:  	--:--:  	04:06:  	09:06:  	05:41:  	19:12:  	05:10:  	19:43:  	04:39:  	20:14:  
20210403	02-22	06:06:  	12:25:43	18:46:  	00:12:  	05:06:  	09:56:  	05:39:  	19:13:  	05:09:  	19:44:  	04:37:  	20:15:  
20210404	02-23	06:04:  	12:25:25	18:47:  	01:19:  	06:06:  	10:52:  	05:38:  	19:14:  	05:07:  	19:45:  	04:35:  	20:17:  
20210405	02-24	06:03:  	12:25:08	18:48:  	02:17:  	07:04:  	11:54:  	05:36:  	19:14:  	05:05:  	19:46:  	04:34:  	20:18:  
20210406	02-25	06:01:  	12:24:51	18:49:  	03:06:  	08:00:  	12:58:  	05:35:  	19:15:  	05:04:  	19:47:  	04:32:  	20:19:  
20210407	02-26	06:00:  	12:24:34	18:50:  	03:47:  	08:52:  	14:03:  	05:34:  	19:16:  	05:02:  	19:48:  	04:30:  	20:20:  
