<TOPS - 조위예측극치자료>

대상조위관측소 : 부산
위도(WGS84) : N  35도 05분 47초
2021 12 15 06 03 MAX    98
2021 12 15 11 59 MIN    34
2021 12 15 18 19 MAX    92
2021 12 16 00 21 MIN    23
2021 12 16 06 44 MAX   103
2021 12 16 12 43 MIN    28
2021 12 16 18 56 MAX    94
2021 12 17 00 59 MIN    19
2021 12 17 07 22 MAX   107
2021 12 17 13 21 MIN    22
2021 12 17 19 30 MAX    96
2021 12 18 01 35 MIN    16
2021 12 18 07 57 MAX   110
2021 12 18 13 57 MIN    17
2021 12 18 20 02 MAX    98
2021 12 19 02 08 MIN    13
2021 12 19 08 31 MAX   113
2021 12 19 14 30 MIN    14
2021 12 19 20 34 MAX    99
2021 12 20 02 41 MIN    12
2021 12 20 09 05 MAX   115
2021 12 20 15 03 MIN    12
2021 12 20 21 06 MAX    99
2021 12 21 03 13 MIN    13
2021 12 21 09 39 MAX   116
2021 12 21 15 36 MIN    13
2021 12 21 21 40 MAX    98
2021 12 22 03 46 MIN    15
2021 12 22 10 13 MAX   114
2021 12 22 16 09 MIN    16
2021 12 22 22 15 MAX    96
2021 12 23 04 20 MIN    19
2021 12 23 10 48 MAX   111
2021 12 23 16 44 MIN    20
2021 12 23 22 52 MAX    92
2021 12 24 04 59 MIN    23
2021 12 24 11 25 MAX   107
2021 12 24 17 23 MIN    24
2021 12 24 23 35 MAX    88
2021 12 25 05 42 MIN    29
2021 12 25 12 05 MAX   102
2021 12 25 18 08 MIN    28
2021 12 26 00 28 MAX    84
2021 12 26 06 34 MIN    33
2021 12 26 12 54 MAX    96
2021 12 26 19 01 MIN    31
2021 12 27 01 40 MAX    82
2021 12 27 07 38 MIN    36
2021 12 27 13 56 MAX    91
2021 12 27 20 07 MIN    31
2021 12 28 03 04 MAX    83
2021 12 28 08 54 MIN    36
2021 12 28 15 10 MAX    89
2021 12 28 21 18 MIN    28
2021 12 29 04 22 MAX    88
2021 12 29 10 12 MIN    32
2021 12 29 16 24 MAX    90
2021 12 29 22 28 MIN    21
2021 12 30 05 28 MAX    95
2021 12 30 11 23 MIN    24
2021 12 30 17 30 MAX    94
2021 12 30 23 31 MIN    13
2021 12 31 06 26 MAX   104
2021 12 31 12 24 MIN    14
2021 12 31 18 30 MAX    99
2022 01 01 00 29 MIN     5
2022 01 01 07 21 MAX   112
2022 01 01 13 19 MIN     4
2022 01 01 19 25 MAX   104
2022 01 02 01 23 MIN    -2
2022 01 02 08 13 MAX   119
2022 01 02 14 09 MIN    -3
2022 01 02 20 17 MAX   108
2022 01 03 02 13 MIN    -6
2022 01 03 09 00 MAX   124
2022 01 03 14 56 MIN    -8
2022 01 03 21 06 MAX   110
2022 01 04 03 01 MIN    -8
2022 01 04 09 46 MAX   126
2022 01 04 15 40 MIN    -8
2022 01 04 21 54 MAX   109
2022 01 05 03 46 MIN    -6
2022 01 05 10 27 MAX   124
2022 01 05 16 24 MIN    -5
2022 01 05 22 38 MAX   106
2022 01 06 04 29 MIN     0
2022 01 06 11 07 MAX   118
2022 01 06 17 06 MIN     2
2022 01 06 23 23 MAX   101
2022 01 07 05 11 MIN     8
2022 01 07 11 45 MAX   110
2022 01 07 17 49 MIN    10
2022 01 08 00 07 MAX    95
2022 01 08 05 53 MIN    18
2022 01 08 12 22 MAX   100
2022 01 08 18 34 MIN    19
2022 01 09 00 56 MAX    88
2022 01 09 06 38 MIN    28
2022 01 09 13 01 MAX    90
2022 01 09 19 24 MIN    27
2022 01 10 01 53 MAX    82
2022 01 10 07 31 MIN    37
2022 01 10 13 51 MAX    81
2022 01 10 20 27 MIN    33
2022 01 11 03 03 MAX    79
2022 01 11 08 40 MIN    42
2022 01 11 15 09 MAX    75
2022 01 11 21 42 MIN    36
2022 01 12 04 19 MAX    80
2022 01 12 10 10 MIN    43
2022 01 12 16 40 MAX    73
2022 01 12 22 56 MIN    34
2022 01 13 05 26 MAX    83
2022 01 13 11 32 MIN    38
2022 01 13 17 48 MAX    76
2022 01 13 23 56 MIN    30
2022 01 14 06 21 MAX    88
2022 01 14 12 29 MIN    31
2022 01 14 18 38 MAX    80
2022 01 15 00 44 MIN    24
2022 01 15 07 07 MAX    94
2022 01 15 13 12 MIN    23
2022 01 15 19 18 MAX    84
2022 01 16 01 24 MIN    18
2022 01 16 07 47 MAX   100
2022 01 16 13 48 MIN    16
2022 01 16 19 55 MAX    89
2022 01 17 02 00 MIN    12
2022 01 17 08 23 MAX   105
2022 01 17 14 21 MIN    10
2022 01 17 20 29 MAX    93
2022 01 18 02 34 MIN     7
2022 01 18 08 57 MAX   110
2022 01 18 14 53 MIN     6
2022 01 18 21 02 MAX    96
2022 01 19 03 05 MIN     4
2022 01 19 09 30 MAX   113
2022 01 19 15 24 MIN     4
2022 01 19 21 36 MAX    98
2022 01 20 03 37 MIN     3
2022 01 20 10 02 MAX   114
2022 01 20 15 54 MIN     3
2022 01 20 22 10 MAX    99
2022 01 21 04 09 MIN     4
2022 01 21 10 34 MAX   114
2022 01 21 16 26 MIN     4
2022 01 21 22 44 MAX    98
2022 01 22 04 43 MIN     7
2022 01 22 11 06 MAX   111
2022 01 22 17 00 MIN     7
2022 01 22 23 20 MAX    95
2022 01 23 05 20 MIN    11
2022 01 23 11 40 MAX   106
2022 01 23 17 37 MIN    11
2022 01 24 00 00 MAX    91
2022 01 24 06 02 MIN    17
2022 01 24 12 19 MAX    99
2022 01 24 18 20 MIN    15
2022 01 25 00 48 MAX    86
2022 01 25 06 53 MIN    24
2022 01 25 13 07 MAX    90
2022 01 25 19 12 MIN    20
2022 01 26 01 53 MAX    82
2022 01 26 08 00 MIN    30
2022 01 26 14 13 MAX    82
2022 01 26 20 19 MIN    24
2022 01 27 03 25 MAX    79
2022 01 27 09 32 MIN    32
2022 01 27 15 43 MAX    78
2022 01 27 21 45 MIN    24
2022 01 28 05 03 MAX    83
2022 01 28 11 07 MIN    27
2022 01 28 17 11 MAX    80
2022 01 28 23 12 MIN    19
2022 01 29 06 21 MAX    91
2022 01 29 12 21 MIN    16
2022 01 29 18 24 MAX    86
2022 01 30 00 24 MIN    10
2022 01 30 07 21 MAX   102
2022 01 30 13 17 MIN     4
2022 01 30 19 24 MAX    94
2022 01 31 01 22 MIN     0
2022 01 31 08 11 MAX   111
2022 01 31 14 04 MIN    -6
2022 01 31 20 15 MAX   102
2022 02 01 02 10 MIN    -8
2022 02 01 08 55 MAX   119
2022 02 01 14 46 MIN   -13
2022 02 01 21 01 MAX   108
2022 02 02 02 53 MIN   -13
2022 02 02 09 34 MAX   123
2022 02 02 15 25 MIN   -16
2022 02 02 21 42 MAX   110
2022 02 03 03 33 MIN   -14
2022 02 03 10 10 MAX   122
2022 02 03 16 03 MIN   -15
2022 02 03 22 21 MAX   110
2022 02 04 04 10 MIN   -10
2022 02 04 10 43 MAX   117
2022 02 04 16 38 MIN    -9
2022 02 04 22 56 MAX   105
2022 02 05 04 45 MIN    -3
2022 02 05 11 12 MAX   109
2022 02 05 17 13 MIN    -1
2022 02 05 23 30 MAX    99
2022 02 06 05 18 MIN     7
2022 02 06 11 38 MAX   100
2022 02 06 17 46 MIN     9
2022 02 07 00 04 MAX    92
2022 02 07 05 52 MIN    18
2022 02 07 12 01 MAX    89
2022 02 07 18 20 MIN    20
2022 02 08 00 40 MAX    84
2022 02 08 06 30 MIN    28
2022 02 08 12 27 MAX    79
2022 02 08 19 00 MIN    29
2022 02 09 01 27 MAX    76
2022 02 09 07 19 MIN    38
2022 02 09 13 07 MAX    70
2022 02 09 20 01 MIN    37
2022 02 10 02 45 MAX    71
2022 02 10 08 47 MIN    44
2022 02 10 14 56 MAX    62
2022 02 10 21 52 MIN    41
2022 02 11 04 35 MAX    71
2022 02 11 11 04 MIN    42
2022 02 11 17 23 MAX    64
2022 02 11 23 31 MIN    36
2022 02 12 06 00 MAX    76
2022 02 12 12 20 MIN    33
2022 02 12 18 30 MAX    70
2022 02 13 00 31 MIN    28
2022 02 13 06 54 MAX    84
2022 02 13 13 03 MIN    23
2022 02 13 19 12 MAX    78
2022 02 14 01 14 MIN    19
2022 02 14 07 35 MAX    92
2022 02 14 13 36 MIN    14
2022 02 14 19 48 MAX    85
2022 02 15 01 48 MIN    10
2022 02 15 08 10 MAX   100
2022 02 15 14 07 MIN     6
2022 02 15 20 20 MAX    92
2022 02 16 02 18 MIN     3
2022 02 16 08 42 MAX   107
2022 02 16 14 35 MIN     0
2022 02 16 20 51 MAX    98
2022 02 17 02 48 MIN    -4
2022 02 17 09 12 MAX   113
2022 02 17 15 03 MIN    -5
2022 02 17 21 23 MAX   102
2022 02 18 03 18 MIN    -8
2022 02 18 09 42 MAX   116
2022 02 18 15 32 MIN    -9
2022 02 18 21 54 MAX   105
2022 02 19 03 49 MIN    -9
2022 02 19 10 12 MAX   117
2022 02 19 16 02 MIN    -9
2022 02 19 22 27 MAX   106
2022 02 20 04 22 MIN    -7
2022 02 20 10 42 MAX   114
2022 02 20 16 34 MIN    -7
2022 02 20 23 01 MAX   104
2022 02 21 04 57 MIN    -2
2022 02 21 11 14 MAX   108
2022 02 21 17 09 MIN    -2
2022 02 21 23 35 MAX    99
2022 02 22 05 36 MIN     7
2022 02 22 11 49 MAX    99
2022 02 22 17 47 MIN     5
2022 02 23 00 14 MAX    91
2022 02 23 06 22 MIN    17
2022 02 23 12 30 MAX    87
2022 02 23 18 32 MIN    15
2022 02 24 01 05 MAX    82
2022 02 24 07 24 MIN    28
2022 02 24 13 31 MAX    75
2022 02 24 19 35 MIN    24
2022 02 25 02 37 MAX    74
2022 02 25 09 08 MIN    34
2022 02 25 15 19 MAX    68
2022 02 25 21 15 MIN    30
2022 02 26 04 55 MAX    75
2022 02 26 11 08 MIN    29
2022 02 26 17 13 MAX    71
2022 02 26 23 09 MIN    25
2022 02 27 06 22 MAX    85
2022 02 27 12 21 MIN    16
2022 02 27 18 28 MAX    81
2022 02 28 00 24 MIN    14
2022 02 28 07 17 MAX    97
2022 02 28 13 09 MIN     3
2022 02 28 19 21 MAX    92
2022 03 01 01 15 MIN     2
2022 03 01 08 00 MAX   108
2022 03 01 13 50 MIN    -8
2022 03 01 20 06 MAX   102
2022 03 02 01 58 MIN    -8
2022 03 02 08 38 MAX   115
2022 03 02 14 27 MIN   -16
2022 03 02 20 45 MAX   109
2022 03 03 02 36 MIN   -14
2022 03 03 09 12 MAX   119
2022 03 03 15 02 MIN   -20
2022 03 03 21 22 MAX   113
2022 03 04 03 11 MIN   -16
2022 03 04 09 44 MAX   118
2022 03 04 15 36 MIN   -18
2022 03 04 21 55 MAX   113
2022 03 05 03 44 MIN   -13
2022 03 05 10 11 MAX   114
2022 03 05 16 07 MIN   -13
2022 03 05 22 26 MAX   109
2022 03 06 04 15 MIN    -6
2022 03 06 10 35 MAX   107
2022 03 06 16 36 MIN    -5
2022 03 06 22 55 MAX   104
2022 03 07 04 45 MIN     3
2022 03 07 10 56 MAX    98
2022 03 07 17 03 MIN     5
2022 03 07 23 22 MAX    97
2022 03 08 05 14 MIN    13
2022 03 08 11 15 MAX    90
2022 03 08 17 29 MIN    15
2022 03 08 23 49 MAX    89
2022 03 09 05 44 MIN    23
2022 03 09 11 36 MAX    80
2022 03 09 17 56 MIN    26
2022 03 10 00 23 MAX    81
2022 03 10 06 22 MIN    33
2022 03 10 12 06 MAX    71
2022 03 10 18 34 MIN    36
2022 03 11 01 15 MAX    73
2022 03 11 07 26 MIN    42
2022 03 11 13 05 MAX    61
2022 03 11 20 11 MIN    44
2022 03 12 03 11 MAX    67
2022 03 12 10 24 MIN    45
2022 03 12 17 02 MAX    59
2022 03 12 22 53 MIN    42
2022 03 13 05 27 MAX    72
2022 03 13 12 02 MIN    35
2022 03 13 18 18 MAX    68
2022 03 14 00 06 MIN    32
2022 03 14 06 30 MAX    81
2022 03 14 12 43 MIN    25
2022 03 14 18 56 MAX    77
2022 03 15 00 49 MIN    22
2022 03 15 07 10 MAX    90
2022 03 15 13 13 MIN    15
2022 03 15 19 28 MAX    86
2022 03 16 01 21 MIN    11
2022 03 16 07 43 MAX    99
2022 03 16 13 40 MIN     5
2022 03 16 19 58 MAX    94
2022 03 17 01 51 MIN     1
2022 03 17 08 13 MAX   107
2022 03 17 14 06 MIN    -4
2022 03 17 20 29 MAX   103
2022 03 18 02 21 MIN    -7
2022 03 18 08 43 MAX   114
2022 03 18 14 34 MIN   -11
2022 03 18 21 00 MAX   110
2022 03 19 02 53 MIN   -12
2022 03 19 09 13 MAX   119
2022 03 19 15 04 MIN   -16
2022 03 19 21 33 MAX   114
2022 03 20 03 25 MIN   -15
2022 03 20 09 44 MAX   119
2022 03 20 15 35 MIN   -18
2022 03 20 22 06 MAX   115
2022 03 21 04 01 MIN   -12
2022 03 21 10 17 MAX   116
2022 03 21 16 09 MIN   -14
2022 03 21 22 41 MAX   112
2022 03 22 04 38 MIN    -6
2022 03 22 10 50 MAX   108
2022 03 22 16 44 MIN    -7
2022 03 22 23 16 MAX   105
2022 03 23 05 17 MIN     5
2022 03 23 11 26 MAX    97
2022 03 23 17 22 MIN     4
2022 03 23 23 54 MAX    95
2022 03 24 06 04 MIN    17
2022 03 24 12 08 MAX    84
2022 03 24 18 07 MIN    17
2022 03 25 00 43 MAX    84
2022 03 25 07 10 MIN    30
2022 03 25 13 14 MAX    71
2022 03 25 19 14 MIN    30
2022 03 26 02 20 MAX    74
2022 03 26 09 09 MIN    36
2022 03 26 15 28 MAX    65
2022 03 26 21 09 MIN    36
2022 03 27 04 51 MAX    76
2022 03 27 11 05 MIN    29
2022 03 27 17 18 MAX    73
2022 03 27 23 04 MIN    30
2022 03 28 06 08 MAX    86
2022 03 28 12 07 MIN    16
2022 03 28 18 20 MAX    84
2022 03 29 00 10 MIN    18
2022 03 29 06 57 MAX    97
2022 03 29 12 49 MIN     4
2022 03 29 19 06 MAX    96
2022 03 30 00 56 MIN     6
2022 03 30 07 37 MAX   106
2022 03 30 13 27 MIN    -6
2022 03 30 19 45 MAX   105
2022 03 31 01 35 MIN    -3
2022 03 31 08 11 MAX   112
2022 03 31 14 01 MIN   -12
2022 03 31 20 22 MAX   112
2022 04 01 02 11 MIN    -8
2022 04 01 08 43 MAX   114
2022 04 01 14 34 MIN   -15
2022 04 01 20 55 MAX   115
2022 04 02 02 45 MIN    -9
2022 04 02 09 11 MAX   113
2022 04 02 15 05 MIN   -14
2022 04 02 21 27 MAX   115
2022 04 03 03 16 MIN    -7
2022 04 03 09 37 MAX   109
2022 04 03 15 34 MIN    -9
2022 04 03 21 56 MAX   113
2022 04 04 03 46 MIN    -2
2022 04 04 09 59 MAX   104
2022 04 04 16 01 MIN    -2
2022 04 04 22 22 MAX   109
2022 04 05 04 15 MIN     5
2022 04 05 10 19 MAX    98
2022 04 05 16 26 MIN     7
2022 04 05 22 49 MAX   103
2022 04 06 04 44 MIN    13
2022 04 06 10 40 MAX    91
2022 04 06 16 52 MIN    16
2022 04 06 23 17 MAX    97
2022 04 07 05 15 MIN    22
2022 04 07 11 06 MAX    83
2022 04 07 17 19 MIN    26
2022 04 07 23 49 MAX    89
2022 04 08 05 53 MIN    32
2022 04 08 11 38 MAX    74
2022 04 08 17 57 MIN    37
2022 04 09 00 35 MAX    81
2022 04 09 06 50 MIN    42
2022 04 09 12 32 MAX    65
2022 04 09 19 15 MIN    46
2022 04 10 02 01 MAX    73
2022 04 10 09 08 MIN    46
2022 04 10 16 16 MAX    62
2022 04 10 21 51 MIN    46
2022 04 11 04 22 MAX    74
2022 04 11 11 14 MIN    40
2022 04 11 17 39 MAX    70
2022 04 11 23 18 MIN    38
2022 04 12 05 41 MAX    82
2022 04 12 12 01 MIN    30
2022 04 12 18 20 MAX    80
2022 04 13 00 06 MIN    28
2022 04 13 06 26 MAX    91
2022 04 13 12 31 MIN    19
2022 04 13 18 53 MAX    90
2022 04 14 00 42 MIN    17
2022 04 14 07 01 MAX   100
2022 04 14 13 00 MIN     8
2022 04 14 19 26 MAX   100
2022 04 15 01 16 MIN     6
2022 04 15 07 34 MAX   108
2022 04 15 13 29 MIN    -2
2022 04 15 19 59 MAX   110
2022 04 16 01 50 MIN    -4
2022 04 16 08 08 MAX   116
2022 04 16 14 00 MIN   -11
2022 04 16 20 34 MAX   118
2022 04 17 02 26 MIN   -10
2022 04 17 08 42 MAX   120
2022 04 17 14 34 MIN   -16
2022 04 17 21 10 MAX   123
2022 04 18 03 04 MIN   -12
2022 04 18 09 18 MAX   120
2022 04 18 15 10 MIN   -16
2022 04 18 21 47 MAX   123
2022 04 19 03 43 MIN   -10
2022 04 19 09 55 MAX   116
2022 04 19 15 47 MIN   -11
2022 04 19 22 25 MAX   119
2022 04 20 04 24 MIN    -2
2022 04 20 10 32 MAX   107
2022 04 20 16 26 MIN    -2
2022 04 20 23 04 MAX   111
2022 04 21 05 08 MIN     9
2022 04 21 11 14 MAX    96
2022 04 21 17 09 MIN    11
2022 04 21 23 47 MAX   101
2022 04 22 06 00 MIN    21
2022 04 22 12 06 MAX    84
2022 04 22 18 01 MIN    25
2022 04 23 00 43 MAX    90
2022 04 23 07 14 MIN    32
2022 04 23 13 29 MAX    74
2022 04 23 19 16 MIN    36
2022 04 24 02 23 MAX    82
2022 04 24 09 02 MIN    36
2022 04 24 15 32 MAX    73
2022 04 24 21 02 MIN    40
2022 04 25 04 21 MAX    83
2022 04 25 10 36 MIN    30
2022 04 25 16 57 MAX    81
2022 04 25 22 37 MIN    35
2022 04 26 05 34 MAX    90
2022 04 26 11 35 MIN    21
2022 04 26 17 54 MAX    91
2022 04 26 23 40 MIN    26
2022 04 27 06 23 MAX    97
2022 04 27 12 18 MIN    12
2022 04 27 18 38 MAX   101
2022 04 28 00 27 MIN    17
2022 04 28 07 03 MAX   103
2022 04 28 12 55 MIN     5
2022 04 28 19 17 MAX   108
2022 04 29 01 07 MIN    10
2022 04 29 07 38 MAX   107
2022 04 29 13 30 MIN     0
2022 04 29 19 53 MAX   114
2022 04 30 01 44 MIN     5
2022 04 30 08 09 MAX   108
2022 04 30 14 03 MIN    -2
2022 04 30 20 27 MAX   116
2022 05 01 02 18 MIN     4
2022 05 01 08 37 MAX   107
2022 05 01 14 34 MIN    -1
2022 05 01 20 58 MAX   117
2022 05 02 02 50 MIN     4
2022 05 02 09 03 MAX   105
2022 05 02 15 03 MIN     3
2022 05 02 21 27 MAX   116
2022 05 03 03 21 MIN     7
2022 05 03 09 27 MAX   102
2022 05 03 15 31 MIN     8
2022 05 03 21 55 MAX   114
2022 05 04 03 52 MIN    12
2022 05 04 09 51 MAX    99
2022 05 04 15 59 MIN    15
2022 05 04 22 24 MAX   110
2022 05 05 04 23 MIN    18
2022 05 05 10 18 MAX    94
2022 05 05 16 29 MIN    23
2022 05 05 22 55 MAX   105
2022 05 06 04 57 MIN    26
2022 05 06 10 49 MAX    88
2022 05 06 17 03 MIN    32
2022 05 06 23 31 MAX    99
2022 05 07 05 37 MIN    34
2022 05 07 11 28 MAX    81
2022 05 07 17 47 MIN    40
2022 05 08 00 17 MAX    92
2022 05 08 06 32 MIN    42
2022 05 08 12 28 MAX    74
2022 05 08 18 59 MIN    48
2022 05 09 01 25 MAX    85
2022 05 09 07 58 MIN    47
2022 05 09 14 55 MAX    71
2022 05 09 20 43 MIN    50
2022 05 10 03 04 MAX    83
2022 05 10 09 42 MIN    44
2022 05 10 16 35 MAX    77
2022 05 10 22 10 MIN    45
2022 05 11 04 29 MAX    87
2022 05 11 10 49 MIN    37
2022 05 11 17 27 MAX    87
2022 05 11 23 10 MIN    36
2022 05 12 05 26 MAX    94
2022 05 12 11 32 MIN    26
2022 05 12 18 08 MAX    97
2022 05 12 23 56 MIN    25
2022 05 13 06 11 MAX   102
2022 05 13 12 10 MIN    15
2022 05 13 18 47 MAX   107
2022 05 14 00 39 MIN    14
2022 05 14 06 52 MAX   110
2022 05 14 12 47 MIN     5
2022 05 14 19 27 MAX   117
2022 05 15 01 21 MIN     5
2022 05 15 07 33 MAX   116
2022 05 15 13 27 MIN    -3
2022 05 15 20 08 MAX   125
2022 05 16 02 03 MIN    -1
2022 05 16 08 14 MAX   120
2022 05 16 14 08 MIN    -7
2022 05 16 20 50 MAX   129
2022 05 17 02 46 MIN    -4
2022 05 17 08 56 MAX   120
2022 05 17 14 50 MIN    -6
2022 05 17 21 32 MAX   129
2022 05 18 03 30 MIN    -2
2022 05 18 09 40 MAX   116
2022 05 18 15 33 MIN    -1
2022 05 18 22 16 MAX   126
2022 05 19 04 16 MIN     5
2022 05 19 10 25 MAX   109
2022 05 19 16 18 MIN     8
2022 05 19 23 00 MAX   118
2022 05 20 05 05 MIN    14
2022 05 20 11 15 MAX   100
2022 05 20 17 08 MIN    20
2022 05 20 23 49 MAX   110
2022 05 21 06 00 MIN    24
2022 05 21 12 15 MAX    92
2022 05 21 18 04 MIN    31
2022 05 22 00 47 MAX   101
2022 05 22 07 08 MIN    33
2022 05 22 13 35 MAX    86
2022 05 22 19 14 MIN    39
2022 05 23 02 03 MAX    94
2022 05 23 08 29 MIN    37
2022 05 23 15 04 MAX    86
2022 05 23 20 35 MIN    44
2022 05 24 03 31 MAX    92
2022 05 24 09 47 MIN    35
2022 05 24 16 18 MAX    91
2022 05 24 21 54 MIN    42
2022 05 25 04 44 MAX    93
2022 05 25 10 49 MIN    31
2022 05 25 17 16 MAX    98
2022 05 25 23 01 MIN    38
2022 05 26 05 40 MAX    96
2022 05 26 11 38 MIN    26
2022 05 26 18 03 MAX   104
2022 05 26 23 55 MIN    32
2022 05 27 06 25 MAX    99
2022 05 27 12 20 MIN    21
2022 05 27 18 45 MAX   110
2022 05 28 00 39 MIN    26
2022 05 28 07 03 MAX   101
2022 05 28 12 58 MIN    18
2022 05 28 19 24 MAX   114
2022 05 29 01 19 MIN    22
2022 05 29 07 36 MAX   103
2022 05 29 13 33 MIN    16
2022 05 29 19 59 MAX   116
2022 05 30 01 55 MIN    19
2022 05 30 08 07 MAX   103
2022 05 30 14 07 MIN    16
2022 05 30 20 32 MAX   118
2022 05 31 02 29 MIN    18
2022 05 31 08 36 MAX   104
2022 05 31 14 39 MIN    18
2022 05 31 21 04 MAX   119
2022 06 01 03 02 MIN    18
2022 06 01 09 04 MAX   104
2022 06 01 15 11 MIN    21
2022 06 01 21 35 MAX   119
2022 06 02 03 35 MIN    20
2022 06 02 09 34 MAX   102
2022 06 02 15 43 MIN    25
2022 06 02 22 08 MAX   117
2022 06 03 04 08 MIN    24
2022 06 03 10 07 MAX   100
2022 06 03 16 17 MIN    30
2022 06 03 22 42 MAX   114
2022 06 04 04 43 MIN    29
2022 06 04 10 43 MAX    96
2022 06 04 16 55 MIN    36
2022 06 04 23 19 MAX   110
2022 06 05 05 23 MIN    36
2022 06 05 11 25 MAX    91
2022 06 05 17 39 MIN    43
2022 06 06 00 01 MAX   104
2022 06 06 06 09 MIN    42
2022 06 06 12 21 MAX    87
2022 06 06 18 35 MIN    48
2022 06 07 00 53 MAX    99
2022 06 07 07 07 MIN    46
2022 06 07 13 44 MAX    85
2022 06 07 19 45 MIN    51
2022 06 08 02 00 MAX    95
2022 06 08 08 16 MIN    46
2022 06 08 15 15 MAX    88
2022 06 08 21 01 MIN    49
2022 06 09 03 15 MAX    95
2022 06 09 09 26 MIN    42
2022 06 09 16 24 MAX    95
2022 06 09 22 12 MIN    44
2022 06 10 04 23 MAX    99
2022 06 10 10 27 MIN    34
2022 06 10 17 19 MAX   103
2022 06 10 23 13 MIN    35
2022 06 11 05 21 MAX   104
2022 06 11 11 20 MIN    25
2022 06 11 18 10 MAX   112
2022 06 12 00 07 MIN    26
2022 06 12 06 14 MAX   110
2022 06 12 12 11 MIN    17
2022 06 12 18 59 MAX   121
2022 06 13 00 58 MIN    17
2022 06 13 07 05 MAX   115
2022 06 13 13 00 MIN    10
2022 06 13 19 48 MAX   128
2022 06 14 01 47 MIN    10
2022 06 14 07 54 MAX   118
2022 06 14 13 49 MIN     6
2022 06 14 20 37 MAX   132
2022 06 15 02 36 MIN     6
2022 06 15 08 44 MAX   120
2022 06 15 14 38 MIN     6
2022 06 15 21 25 MAX   134
2022 06 16 03 23 MIN     6
2022 06 16 09 34 MAX   119
2022 06 16 15 26 MIN     9
2022 06 16 22 11 MAX   133
2022 06 17 04 11 MIN    10
2022 06 17 10 23 MAX   115
2022 06 17 16 15 MIN    15
2022 06 17 22 57 MAX   128
2022 06 18 04 58 MIN    16
2022 06 18 11 15 MAX   111
2022 06 18 17 04 MIN    24
2022 06 18 23 43 MAX   121
2022 06 19 05 48 MIN    24
2022 06 19 12 10 MAX   105
2022 06 19 17 55 MIN    33
2022 06 20 00 31 MAX   113
2022 06 20 06 43 MIN    32
2022 06 20 13 10 MAX   101
2022 06 20 18 50 MIN    41
2022 06 21 01 24 MAX   105
2022 06 21 07 42 MIN    39
2022 06 21 14 18 MAX    98
2022 06 21 19 53 MIN    48
2022 06 22 02 27 MAX    98
2022 06 22 08 49 MIN    43
2022 06 22 15 27 MAX    98
2022 06 22 21 03 MIN    52
2022 06 23 03 41 MAX    94
2022 06 23 09 55 MIN    44
2022 06 23 16 31 MAX   101
2022 06 23 22 16 MIN    52
2022 06 24 04 50 MAX    94
2022 06 24 10 54 MIN    42
2022 06 24 17 26 MAX   104
2022 06 24 23 22 MIN    48
2022 06 25 05 46 MAX    95
2022 06 25 11 46 MIN    40
2022 06 25 18 15 MAX   108
2022 06 26 00 16 MIN    43
2022 06 26 06 31 MAX    97
2022 06 26 12 31 MIN    37
2022 06 26 18 58 MAX   112
2022 06 27 01 00 MIN    38
2022 06 27 07 10 MAX   100
2022 06 27 13 12 MIN    34
2022 06 27 19 37 MAX   116
2022 06 28 01 39 MIN    33
2022 06 28 07 45 MAX   103
