<TOPS - 조위예측극치자료>

대상조위관측소 : 목포
위도(WGS84) : N  34도 46분 47초
2021 12 27 12 36 MIN    84
2021 12 27 19 50 MAX   362
2021 12 28 01 25 MIN    89
2021 12 28 08 25 MAX   331
2021 12 28 13 49 MIN   107
2021 12 28 20 51 MAX   349
2021 12 29 02 33 MIN    76
2021 12 29 09 41 MAX   350
2021 12 29 15 16 MIN   114
2021 12 29 21 57 MAX   341
2021 12 30 03 42 MIN    52
2021 12 30 10 54 MAX   379
2021 12 30 16 34 MIN   100
2021 12 30 23 01 MAX   341
2021 12 31 04 44 MIN    21
2021 12 31 12 01 MAX   413
2021 12 31 17 38 MIN    78
2022 01 01 00 03 MAX   347
2022 01 01 05 41 MIN   -10
2022 01 01 13 03 MAX   445
2022 01 01 18 34 MIN    56
2022 01 02 01 00 MAX   354
2022 01 02 06 32 MIN   -37
2022 01 02 13 59 MAX   470
2022 01 02 19 24 MIN    39
2022 01 03 01 54 MAX   362
2022 01 03 07 22 MIN   -55
2022 01 03 14 52 MAX   485
2022 01 03 20 11 MIN    29
2022 01 04 02 46 MAX   369
2022 01 04 08 09 MIN   -62
2022 01 04 15 42 MAX   489
2022 01 04 20 56 MIN    26
2022 01 05 03 35 MAX   372
2022 01 05 08 55 MIN   -57
2022 01 05 16 30 MAX   481
2022 01 05 21 39 MIN    30
2022 01 06 04 24 MAX   371
2022 01 06 09 40 MIN   -40
2022 01 06 17 14 MAX   463
2022 01 06 22 22 MIN    40
2022 01 07 05 11 MAX   367
2022 01 07 10 24 MIN   -10
2022 01 07 17 58 MAX   437
2022 01 07 23 06 MIN    54
2022 01 08 06 00 MAX   358
2022 01 08 11 09 MIN    29
2022 01 08 18 40 MAX   405
2022 01 08 23 50 MIN    70
2022 01 09 06 51 MAX   347
2022 01 09 11 57 MIN    74
2022 01 09 19 22 MAX   371
2022 01 10 00 39 MIN    86
2022 01 10 07 48 MAX   336
2022 01 10 12 53 MIN   117
2022 01 10 20 08 MAX   339
2022 01 11 01 37 MIN    99
2022 01 11 08 52 MAX   330
2022 01 11 14 07 MIN   151
2022 01 11 20 59 MAX   312
2022 01 12 02 43 MIN   104
2022 01 12 10 01 MAX   333
2022 01 12 15 39 MIN   162
2022 01 12 21 56 MAX   295
2022 01 13 03 50 MIN    98
2022 01 13 11 10 MAX   344
2022 01 13 16 55 MIN   153
2022 01 13 22 57 MAX   290
2022 01 14 04 47 MIN    85
2022 01 14 12 10 MAX   362
2022 01 14 17 52 MIN   135
2022 01 14 23 51 MAX   295
2022 01 15 05 35 MIN    69
2022 01 15 13 00 MAX   380
2022 01 15 18 36 MIN   115
2022 01 16 00 39 MAX   306
2022 01 16 06 17 MIN    51
2022 01 16 13 42 MAX   396
2022 01 16 19 14 MIN    96
2022 01 17 01 21 MAX   319
2022 01 17 06 55 MIN    32
2022 01 17 14 20 MAX   410
2022 01 17 19 47 MIN    81
2022 01 18 02 00 MAX   332
2022 01 18 07 31 MIN    14
2022 01 18 14 55 MAX   419
2022 01 18 20 18 MIN    68
2022 01 19 02 39 MAX   343
2022 01 19 08 07 MIN    -1
2022 01 19 15 30 MAX   426
2022 01 19 20 49 MIN    58
2022 01 20 03 17 MAX   351
2022 01 20 08 43 MIN   -13
2022 01 20 16 04 MAX   428
2022 01 20 21 21 MIN    49
2022 01 21 03 56 MAX   356
2022 01 21 09 19 MIN   -18
2022 01 21 16 38 MAX   425
2022 01 21 21 54 MIN    42
2022 01 22 04 36 MAX   358
2022 01 22 09 57 MIN   -13
2022 01 22 17 13 MAX   416
2022 01 22 22 30 MIN    37
2022 01 23 05 18 MAX   358
2022 01 23 10 36 MIN     2
2022 01 23 17 49 MAX   402
2022 01 23 23 08 MIN    37
2022 01 24 06 04 MAX   357
2022 01 24 11 19 MIN    28
2022 01 24 18 29 MAX   382
2022 01 24 23 51 MIN    40
2022 01 25 06 55 MAX   354
2022 01 25 12 08 MIN    64
2022 01 25 19 14 MAX   358
2022 01 26 00 40 MIN    48
2022 01 26 07 56 MAX   353
2022 01 26 13 10 MIN   102
2022 01 26 20 09 MAX   334
2022 01 27 01 41 MIN    56
2022 01 27 09 07 MAX   357
2022 01 27 14 36 MIN   130
2022 01 27 21 16 MAX   315
2022 01 28 02 58 MIN    55
2022 01 28 10 26 MAX   371
2022 01 28 16 13 MIN   128
2022 01 28 22 30 MAX   308
2022 01 29 04 16 MIN    39
2022 01 29 11 45 MAX   396
2022 01 29 17 29 MIN   105
2022 01 29 23 44 MAX   317
2022 01 30 05 24 MIN    12
2022 01 30 12 53 MAX   426
2022 01 30 18 28 MIN    75
2022 01 31 00 49 MAX   335
2022 01 31 06 23 MIN   -18
2022 01 31 13 52 MAX   453
2022 01 31 19 17 MIN    47
2022 02 01 01 46 MAX   356
2022 02 01 07 14 MIN   -44
2022 02 01 14 43 MAX   471
2022 02 01 20 01 MIN    25
2022 02 02 02 37 MAX   375
2022 02 02 08 01 MIN   -60
2022 02 02 15 29 MAX   478
2022 02 02 20 41 MIN    11
2022 02 03 03 24 MAX   389
2022 02 03 08 44 MIN   -62
2022 02 03 16 11 MAX   472
2022 02 03 21 20 MIN     6
2022 02 04 04 09 MAX   396
2022 02 04 09 24 MIN   -48
2022 02 04 16 50 MAX   455
2022 02 04 21 57 MIN     9
2022 02 05 04 53 MAX   395
2022 02 05 10 03 MIN   -21
2022 02 05 17 26 MAX   429
2022 02 05 22 34 MIN    20
2022 02 06 05 35 MAX   386
2022 02 06 10 42 MIN    19
2022 02 06 17 59 MAX   396
2022 02 06 23 10 MIN    37
2022 02 07 06 18 MAX   372
2022 02 07 11 21 MIN    65
2022 02 07 18 30 MAX   361
2022 02 07 23 47 MIN    59
2022 02 08 07 03 MAX   354
2022 02 08 12 04 MIN   113
2022 02 08 19 02 MAX   327
2022 02 09 00 28 MIN    83
2022 02 09 07 54 MAX   336
2022 02 09 12 59 MIN   156
2022 02 09 19 41 MAX   296
2022 02 10 01 20 MIN   105
2022 02 10 08 54 MAX   323
2022 02 10 14 46 MIN   183
2022 02 10 20 36 MAX   272
2022 02 11 02 42 MIN   119
2022 02 11 10 08 MAX   321
2022 02 11 16 39 MIN   173
2022 02 11 21 49 MAX   262
2022 02 12 04 09 MIN   113
2022 02 12 11 31 MAX   333
2022 02 12 17 41 MIN   149
2022 02 12 23 09 MAX   268
2022 02 13 05 12 MIN    94
2022 02 13 12 34 MAX   355
2022 02 13 18 24 MIN   123
2022 02 14 00 14 MAX   288
2022 02 14 06 01 MIN    69
2022 02 14 13 21 MAX   379
2022 02 14 18 59 MIN    98
2022 02 15 01 04 MAX   312
2022 02 15 06 41 MIN    40
2022 02 15 14 00 MAX   400
2022 02 15 19 28 MIN    76
2022 02 16 01 46 MAX   335
2022 02 16 07 17 MIN    11
2022 02 16 14 35 MAX   417
2022 02 16 19 57 MIN    54
2022 02 17 02 26 MAX   356
2022 02 17 07 53 MIN   -13
2022 02 17 15 09 MAX   428
2022 02 17 20 26 MIN    33
2022 02 18 03 05 MAX   374
2022 02 18 08 28 MIN   -31
2022 02 18 15 42 MAX   433
2022 02 18 20 57 MIN    14
2022 02 19 03 45 MAX   387
2022 02 19 09 04 MIN   -38
2022 02 19 16 16 MAX   431
2022 02 19 21 30 MIN    -1
2022 02 20 04 26 MAX   395
2022 02 20 09 40 MIN   -33
2022 02 20 16 50 MAX   421
2022 02 20 22 04 MIN    -9
2022 02 21 05 07 MAX   398
2022 02 21 10 18 MIN   -13
2022 02 21 17 25 MAX   402
2022 02 21 22 40 MIN    -9
2022 02 22 05 51 MAX   394
2022 02 22 11 00 MIN    20
2022 02 22 18 03 MAX   376
2022 02 22 23 19 MIN     3
2022 02 23 06 39 MAX   385
2022 02 23 11 45 MIN    64
2022 02 23 18 45 MAX   345
2022 02 24 00 05 MIN    24
2022 02 24 07 36 MAX   372
2022 02 24 12 43 MIN   112
2022 02 24 19 38 MAX   313
2022 02 25 01 02 MIN    51
2022 02 25 08 45 MAX   362
2022 02 25 14 10 MIN   149
2022 02 25 20 48 MAX   290
2022 02 26 02 24 MIN    71
2022 02 26 10 10 MAX   363
2022 02 26 16 10 MIN   147
2022 02 26 22 15 MAX   284
2022 02 27 04 01 MIN    65
2022 02 27 11 38 MAX   383
2022 02 27 17 27 MIN   115
2022 02 27 23 40 MAX   303
2022 02 28 05 18 MIN    36
2022 02 28 12 48 MAX   414
2022 02 28 18 20 MIN    78
2022 03 01 00 47 MAX   336
2022 03 01 06 17 MIN     1
2022 03 01 13 42 MAX   442
2022 03 01 19 03 MIN    44
2022 03 02 01 40 MAX   369
2022 03 02 07 05 MIN   -30
2022 03 02 14 28 MAX   458
2022 03 02 19 43 MIN    16
2022 03 03 02 28 MAX   396
2022 03 03 07 48 MIN   -48
2022 03 03 15 09 MAX   463
2022 03 03 20 19 MIN    -3
2022 03 04 03 11 MAX   415
2022 03 04 08 26 MIN   -51
2022 03 04 15 46 MAX   454
2022 03 04 20 54 MIN   -12
2022 03 05 03 52 MAX   423
2022 03 05 09 04 MIN   -37
2022 03 05 16 20 MAX   436
2022 03 05 21 27 MIN   -11
2022 03 06 04 32 MAX   421
2022 03 06 09 39 MIN   -10
2022 03 06 16 50 MAX   411
2022 03 06 21 59 MIN    -1
2022 03 07 05 09 MAX   412
2022 03 07 10 14 MIN    26
2022 03 07 17 16 MAX   382
2022 03 07 22 29 MIN    16
2022 03 08 05 46 MAX   395
2022 03 08 10 48 MIN    68
2022 03 08 17 41 MAX   351
2022 03 08 22 59 MIN    39
2022 03 09 06 23 MAX   374
2022 03 09 11 24 MIN   111
2022 03 09 18 08 MAX   321
2022 03 09 23 30 MIN    67
2022 03 10 07 03 MAX   351
2022 03 10 12 06 MIN   153
2022 03 10 18 42 MAX   292
2022 03 11 00 07 MIN    98
2022 03 11 07 53 MAX   330
2022 03 11 13 26 MIN   188
2022 03 11 19 35 MAX   266
2022 03 12 01 05 MIN   128
2022 03 12 09 00 MAX   316
2022 03 12 16 17 MIN   181
2022 03 12 20 50 MAX   251
2022 03 13 03 24 MIN   138
2022 03 13 10 32 MAX   319
2022 03 13 17 18 MIN   156
2022 03 13 22 27 MAX   256
2022 03 14 04 47 MIN   117
2022 03 14 11 58 MAX   341
2022 03 14 17 58 MIN   127
2022 03 14 23 51 MAX   283
2022 03 15 05 38 MIN    85
2022 03 15 12 50 MAX   368
2022 03 15 18 29 MIN    99
2022 03 16 00 44 MAX   317
2022 03 16 06 19 MIN    49
2022 03 16 13 29 MAX   394
2022 03 16 18 58 MIN    68
2022 03 17 01 28 MAX   351
2022 03 17 06 56 MIN    14
2022 03 17 14 05 MAX   414
2022 03 17 19 27 MIN    38
2022 03 18 02 09 MAX   381
2022 03 18 07 32 MIN   -15
2022 03 18 14 40 MAX   427
2022 03 18 19 57 MIN     7
2022 03 19 02 50 MAX   407
2022 03 19 08 08 MIN   -33
2022 03 19 15 15 MAX   431
2022 03 19 20 29 MIN   -19
2022 03 20 03 31 MAX   427
2022 03 20 08 45 MIN   -38
2022 03 20 15 50 MAX   427
2022 03 20 21 02 MIN   -37
2022 03 21 04 12 MAX   437
2022 03 21 09 22 MIN   -28
2022 03 21 16 26 MAX   413
2022 03 21 21 37 MIN   -43
2022 03 22 04 55 MAX   439
2022 03 22 10 01 MIN    -3
2022 03 22 17 03 MAX   391
2022 03 22 22 14 MIN   -35
2022 03 23 05 39 MAX   430
2022 03 23 10 42 MIN    35
2022 03 23 17 42 MAX   361
2022 03 23 22 53 MIN   -12
2022 03 24 06 27 MAX   412
2022 03 24 11 29 MIN    82
2022 03 24 18 26 MAX   329
2022 03 24 23 38 MIN    23
2022 03 25 07 23 MAX   389
2022 03 25 12 29 MIN   130
2022 03 25 19 21 MAX   298
2022 03 26 00 36 MIN    64
2022 03 26 08 33 MAX   369
2022 03 26 14 09 MIN   161
2022 03 26 20 37 MAX   279
2022 03 27 02 09 MIN    94
2022 03 27 10 01 MAX   364
2022 03 27 16 07 MIN   147
2022 03 27 22 14 MAX   283
2022 03 28 03 55 MIN    87
2022 03 28 11 29 MAX   382
2022 03 28 17 13 MIN   112
2022 03 28 23 40 MAX   316
2022 03 29 05 09 MIN    57
2022 03 29 12 33 MAX   409
2022 03 29 18 01 MIN    75
2022 03 30 00 41 MAX   357
2022 03 30 06 04 MIN    23
2022 03 30 13 23 MAX   430
2022 03 30 18 41 MIN    40
2022 03 31 01 30 MAX   394
2022 03 31 06 49 MIN    -3
2022 03 31 14 05 MAX   439
2022 03 31 19 18 MIN    13
2022 04 01 02 14 MAX   422
2022 04 01 07 29 MIN   -17
2022 04 01 14 42 MAX   438
2022 04 01 19 51 MIN    -6
2022 04 02 02 55 MAX   438
2022 04 02 08 06 MIN   -17
2022 04 02 15 15 MAX   427
2022 04 02 20 24 MIN   -15
2022 04 03 03 33 MAX   444
2022 04 03 08 41 MIN    -3
2022 04 03 15 45 MAX   409
2022 04 03 20 55 MIN   -14
2022 04 04 04 09 MAX   441
2022 04 04 09 15 MIN    19
2022 04 04 16 12 MAX   388
2022 04 04 21 24 MIN    -4
2022 04 05 04 44 MAX   430
2022 04 05 09 48 MIN    49
2022 04 05 16 37 MAX   366
2022 04 05 21 52 MIN    12
2022 04 06 05 16 MAX   414
2022 04 06 10 21 MIN    81
2022 04 06 17 02 MAX   343
2022 04 06 22 19 MIN    35
2022 04 07 05 49 MAX   393
2022 04 07 10 55 MIN   115
2022 04 07 17 31 MAX   319
2022 04 07 22 49 MIN    62
2022 04 08 06 25 MAX   371
2022 04 08 11 34 MIN   149
2022 04 08 18 07 MAX   295
2022 04 08 23 23 MIN    94
2022 04 09 07 09 MAX   348
2022 04 09 12 36 MIN   180
2022 04 09 18 57 MAX   272
2022 04 10 00 11 MIN   127
2022 04 10 08 08 MAX   331
2022 04 10 15 25 MIN   183
2022 04 10 20 07 MAX   259
2022 04 11 02 05 MIN   151
2022 04 11 09 28 MAX   326
2022 04 11 16 30 MIN   162
2022 04 11 21 42 MAX   264
2022 04 12 04 03 MIN   135
2022 04 12 10 58 MAX   339
2022 04 12 17 12 MIN   134
2022 04 12 23 14 MAX   292
2022 04 13 05 02 MIN   103
2022 04 13 12 00 MAX   363
2022 04 13 17 46 MIN   101
2022 04 14 00 14 MAX   332
2022 04 14 05 48 MIN    66
2022 04 14 12 46 MAX   387
2022 04 14 18 19 MIN    63
2022 04 15 01 02 MAX   374
2022 04 15 06 29 MIN    31
2022 04 15 13 26 MAX   405
2022 04 15 18 52 MIN    25
2022 04 16 01 46 MAX   412
2022 04 16 07 08 MIN     3
2022 04 16 14 05 MAX   416
2022 04 16 19 26 MIN   -11
2022 04 17 02 30 MAX   443
2022 04 17 07 47 MIN   -14
2022 04 17 14 43 MAX   419
2022 04 17 20 00 MIN   -39
2022 04 18 03 13 MAX   465
2022 04 18 08 26 MIN   -16
2022 04 18 15 22 MAX   413
2022 04 18 20 36 MIN   -54
2022 04 19 03 57 MAX   475
2022 04 19 09 05 MIN    -3
2022 04 19 16 02 MAX   398
2022 04 19 21 13 MIN   -54
2022 04 20 04 43 MAX   473
2022 04 20 09 47 MIN    24
2022 04 20 16 43 MAX   377
2022 04 20 21 52 MIN   -37
2022 04 21 05 29 MAX   459
2022 04 21 10 31 MIN    61
2022 04 21 17 27 MAX   351
2022 04 21 22 34 MIN    -5
2022 04 22 06 19 MAX   436
2022 04 22 11 22 MIN   102
2022 04 22 18 16 MAX   325
2022 04 22 23 23 MIN    38
2022 04 23 07 16 MAX   409
2022 04 23 12 29 MIN   139
2022 04 23 19 17 MAX   302
2022 04 24 00 27 MIN    82
2022 04 24 08 24 MAX   387
2022 04 24 14 06 MIN   153
2022 04 24 20 35 MAX   293
2022 04 25 02 03 MIN   109
2022 04 25 09 46 MAX   378
2022 04 25 15 40 MIN   138
2022 04 25 22 09 MAX   308
2022 04 26 03 39 MIN   105
2022 04 26 11 04 MAX   386
2022 04 26 16 42 MIN   108
2022 04 26 23 27 MAX   344
2022 04 27 04 49 MIN    83
2022 04 27 12 04 MAX   400
2022 04 27 17 30 MIN    76
2022 04 28 00 24 MAX   383
2022 04 28 05 43 MIN    59
2022 04 28 12 52 MAX   410
2022 04 28 18 11 MIN    47
2022 04 29 01 12 MAX   416
2022 04 29 06 28 MIN    42
2022 04 29 13 32 MAX   411
2022 04 29 18 47 MIN    23
2022 04 30 01 55 MAX   439
2022 04 30 07 08 MIN    33
2022 04 30 14 08 MAX   405
2022 04 30 19 21 MIN     8
2022 05 01 02 34 MAX   452
2022 05 01 07 45 MIN    35
2022 05 01 14 40 MAX   395
2022 05 01 19 53 MIN     1
2022 05 02 03 12 MAX   455
2022 05 02 08 20 MIN    44
2022 05 02 15 10 MAX   382
2022 05 02 20 23 MIN     3
2022 05 03 03 47 MAX   451
2022 05 03 08 53 MIN    59
2022 05 03 15 37 MAX   369
2022 05 03 20 52 MIN    11
2022 05 04 04 20 MAX   441
2022 05 04 09 27 MIN    78
2022 05 04 16 04 MAX   355
2022 05 04 21 20 MIN    25
2022 05 05 04 51 MAX   427
2022 05 05 10 00 MIN    99
2022 05 05 16 34 MAX   341
2022 05 05 21 50 MIN    43
2022 05 06 05 24 MAX   411
2022 05 06 10 36 MIN   122
2022 05 06 17 06 MAX   325
2022 05 06 22 22 MIN    67
2022 05 07 05 59 MAX   393
2022 05 07 11 18 MIN   146
2022 05 07 17 46 MAX   308
2022 05 07 23 00 MIN    94
2022 05 08 06 40 MAX   375
2022 05 08 12 14 MIN   166
2022 05 08 18 35 MAX   293
2022 05 08 23 50 MIN   122
2022 05 09 07 33 MAX   359
2022 05 09 13 44 MIN   175
2022 05 09 19 38 MAX   284
2022 05 10 01 11 MIN   145
2022 05 10 08 37 MAX   350
2022 05 10 15 11 MIN   163
2022 05 10 20 59 MAX   290
2022 05 11 02 59 MIN   145
2022 05 11 09 51 MAX   353
2022 05 11 16 07 MIN   137
2022 05 11 22 26 MAX   316
2022 05 12 04 15 MIN   123
2022 05 12 10 59 MAX   364
2022 05 12 16 53 MIN   102
2022 05 12 23 34 MAX   356
2022 05 13 05 11 MIN    92
2022 05 13 11 54 MAX   380
2022 05 13 17 34 MIN    62
2022 05 14 00 29 MAX   399
2022 05 14 05 59 MIN    62
2022 05 14 12 42 MAX   392
2022 05 14 18 14 MIN    21
2022 05 15 01 19 MAX   439
2022 05 15 06 44 MIN    38
2022 05 15 13 27 MAX   400
2022 05 15 18 54 MIN   -14
2022 05 16 02 08 MAX   471
2022 05 16 07 27 MIN    24
2022 05 16 14 12 MAX   402
2022 05 16 19 33 MIN   -39
2022 05 17 02 56 MAX   492
2022 05 17 08 10 MIN    23
2022 05 17 14 57 MAX   397
2022 05 17 20 13 MIN   -49
2022 05 18 03 44 MAX   501
2022 05 18 08 53 MIN    34
2022 05 18 15 42 MAX   387
2022 05 18 20 54 MIN   -43
2022 05 19 04 33 MAX   498
2022 05 19 09 38 MIN    54
2022 05 19 16 29 MAX   374
2022 05 19 21 38 MIN   -23
2022 05 20 05 22 MAX   484
2022 05 20 10 27 MIN    81
2022 05 20 17 18 MAX   358
2022 05 20 22 25 MIN    10
2022 05 21 06 13 MAX   462
2022 05 21 11 21 MIN   108
2022 05 21 18 11 MAX   342
2022 05 21 23 18 MIN    50
2022 05 22 07 08 MAX   436
2022 05 22 12 25 MIN   129
2022 05 22 19 13 MAX   331
2022 05 23 00 23 MIN    89
2022 05 23 08 09 MAX   412
2022 05 23 13 39 MIN   136
2022 05 23 20 26 MAX   329
2022 05 24 01 43 MIN   117
2022 05 24 09 16 MAX   395
2022 05 24 14 54 MIN   129
2022 05 24 21 46 MAX   343
2022 05 25 03 08 MIN   126
2022 05 25 10 24 MAX   387
2022 05 25 15 59 MIN   110
2022 05 25 22 59 MAX   370
2022 05 26 04 20 MIN   120
2022 05 26 11 22 MAX   384
2022 05 26 16 51 MIN    88
2022 05 26 23 58 MAX   400
2022 05 27 05 18 MIN   109
2022 05 27 12 12 MAX   382
2022 05 27 17 35 MIN    66
2022 05 28 00 48 MAX   425
2022 05 28 06 05 MIN    98
2022 05 28 12 54 MAX   379
2022 05 28 18 15 MIN    49
2022 05 29 01 33 MAX   443
2022 05 29 06 48 MIN    91
2022 05 29 13 31 MAX   374
2022 05 29 18 51 MIN    37
2022 05 30 02 13 MAX   452
2022 05 30 07 27 MIN    89
2022 05 30 14 06 MAX   369
2022 05 30 19 24 MIN    32
2022 05 31 02 51 MAX   455
2022 05 31 08 03 MIN    91
2022 05 31 14 38 MAX   364
2022 05 31 19 56 MIN    32
2022 06 01 03 27 MAX   453
2022 06 01 08 38 MIN    96
2022 06 01 15 09 MAX   360
2022 06 01 20 28 MIN    36
2022 06 02 04 01 MAX   447
2022 06 02 09 13 MIN   104
2022 06 02 15 41 MAX   355
2022 06 02 20 59 MIN    44
2022 06 03 04 33 MAX   439
2022 06 03 09 48 MIN   114
2022 06 03 16 15 MAX   349
2022 06 03 21 32 MIN    55
2022 06 04 05 07 MAX   429
2022 06 04 10 24 MIN   125
2022 06 04 16 52 MAX   341
2022 06 04 22 09 MIN    70
2022 06 05 05 42 MAX   417
2022 06 05 11 04 MIN   137
2022 06 05 17 33 MAX   332
2022 06 05 22 50 MIN    88
2022 06 06 06 20 MAX   404
2022 06 06 11 50 MIN   146
2022 06 06 18 19 MAX   324
2022 06 06 23 39 MIN   109
2022 06 07 07 05 MAX   391
2022 06 07 12 44 MIN   151
2022 06 07 19 16 MAX   322
2022 06 08 00 39 MIN   130
2022 06 08 07 57 MAX   380
2022 06 08 13 48 MIN   146
2022 06 08 20 23 MAX   329
2022 06 09 01 56 MIN   144
2022 06 09 08 57 MAX   372
2022 06 09 14 54 MIN   129
2022 06 09 21 39 MAX   349
2022 06 10 03 21 MIN   141
2022 06 10 10 01 MAX   370
2022 06 10 15 55 MIN   100
2022 06 10 22 51 MAX   382
2022 06 11 04 32 MIN   125
2022 06 11 11 03 MAX   373
2022 06 11 16 49 MIN    64
2022 06 11 23 55 MAX   419
2022 06 12 05 31 MIN   102
2022 06 12 12 00 MAX   378
2022 06 12 17 38 MIN    29
2022 06 13 00 53 MAX   455
2022 06 13 06 23 MIN    82
2022 06 13 12 54 MAX   383
2022 06 13 18 25 MIN    -1
2022 06 14 01 48 MAX   485
2022 06 14 07 12 MIN    68
2022 06 14 13 46 MAX   386
2022 06 14 19 12 MIN   -22
2022 06 15 02 42 MAX   505
2022 06 15 07 59 MIN    61
2022 06 15 14 38 MAX   388
2022 06 15 19 57 MIN   -31
2022 06 16 03 34 MAX   515
2022 06 16 08 46 MIN    62
2022 06 16 15 29 MAX   389
2022 06 16 20 44 MIN   -27
2022 06 17 04 25 MAX   515
2022 06 17 09 33 MIN    69
2022 06 17 16 20 MAX   387
2022 06 17 21 31 MIN   -11
2022 06 18 05 14 MAX   505
2022 06 18 10 21 MIN    81
2022 06 18 17 11 MAX   384
2022 06 18 22 19 MIN    15
2022 06 19 06 03 MAX   486
2022 06 19 11 11 MIN    95
2022 06 19 18 04 MAX   378
2022 06 19 23 10 MIN    50
2022 06 20 06 52 MAX   461
2022 06 20 12 03 MIN   108
2022 06 20 19 01 MAX   373
2022 06 21 00 06 MIN    88
2022 06 21 07 43 MAX   432
2022 06 21 13 00 MIN   117
2022 06 21 20 03 MAX   371
2022 06 22 01 10 MIN   125
2022 06 22 08 36 MAX   404
2022 06 22 14 03 MIN   121
2022 06 22 21 11 MAX   374
2022 06 23 02 25 MIN   152
2022 06 23 09 33 MAX   380
2022 06 23 15 08 MIN   117
2022 06 23 22 20 MAX   385
2022 06 24 03 44 MIN   163
2022 06 24 10 29 MAX   363
2022 06 24 16 07 MIN   107
2022 06 24 23 24 MAX   401
2022 06 25 04 52 MIN   160
2022 06 25 11 24 MAX   353
2022 06 25 16 58 MIN    94
2022 06 26 00 21 MAX   418
2022 06 26 05 47 MIN   151
2022 06 26 12 13 MAX   349
2022 06 26 17 43 MIN    82
2022 06 27 01 11 MAX   433
2022 06 27 06 35 MIN   140
2022 06 27 12 57 MAX   349
2022 06 27 18 24 MIN    72
2022 06 28 01 54 MAX   443
2022 06 28 07 16 MIN   131
