20211214	11-11	07:26:  	12:20:50	17:16:  	14:21:  	20:55:  	02:40:  	06:58:  	17:44:  	06:26:  	18:16:  	05:55:  	18:46:  
20220111	12-09	07:34:  	12:34:02	17:34:  	12:51:  	19:35:  	01:30:  	07:07:  	18:02:  	06:35:  	18:33:  	06:05:  	19:03:  
20220112	12-10	07:34:  	12:34:25	17:35:  	13:19:  	20:19:  	02:28:  	07:07:  	18:03:  	06:35:  	18:34:  	06:05:  	19:04:  
20220113	12-11	07:34:  	12:34:48	17:36:  	13:51:  	21:04:  	03:26:  	07:06:  	18:03:  	06:35:  	18:35:  	06:05:  	19:05:  
20220114	12-12	07:34:  	12:35:10	17:37:  	14:27:  	21:51:  	04:23:  	07:06:  	18:04:  	06:35:  	18:35:  	06:05:  	19:06:  
20220115	12-13	07:34:  	12:35:32	17:38:  	15:09:  	22:41:  	05:21:  	07:06:  	18:05:  	06:35:  	18:36:  	06:05:  	19:07:  
20220116	12-14	07:33:  	12:35:53	17:39:  	15:56:  	23:32:  	06:16:  	07:06:  	18:06:  	06:35:  	18:37:  	06:05:  	19:08:  
20220117	12-15	07:33:  	12:36:13	17:40:  	16:49:  	--:--:  	07:07:  	07:06:  	18:07:  	06:35:  	18:38:  	06:04:  	19:08:  
20220118	12-16	07:33:  	12:36:32	17:41:  	17:47:  	00:23:  	07:53:  	07:05:  	18:08:  	06:34:  	18:39:  	06:04:  	19:09:  
20220119	12-17	07:32:  	12:36:51	17:42:  	18:47:  	01:13:  	08:34:  	07:05:  	18:09:  	06:34:  	18:40:  	06:04:  	19:10:  
20220120	12-18	07:32:  	12:37:09	17:43:  	19:48:  	02:02:  	09:10:  	07:05:  	18:10:  	06:34:  	18:41:  	06:04:  	19:11:  
20220121	12-19	07:32:  	12:37:26	17:44:  	20:50:  	02:49:  	09:42:  	07:04:  	18:11:  	06:34:  	18:42:  	06:03:  	19:12:  
20220122	12-20	07:31:  	12:37:43	17:45:  	21:51:  	03:35:  	10:11:  	07:04:  	18:12:  	06:33:  	18:42:  	06:03:  	19:13:  
20220123	12-21	07:31:  	12:37:59	17:46:  	22:53:  	04:19:  	10:39:  	07:04:  	18:13:  	06:33:  	18:43:  	06:03:  	19:13:  
20220124	12-22	07:30:  	12:38:14	17:47:  	23:56:  	05:04:  	11:07:  	07:03:  	18:14:  	06:33:  	18:44:  	06:02:  	19:14:  
20220125	12-23	07:30:  	12:38:28	17:48:  	--:--:  	05:50:  	11:36:  	07:03:  	18:15:  	06:32:  	18:45:  	06:02:  	19:15:  
20220126	12-24	07:29:  	12:38:41	17:49:  	01:02:  	06:39:  	12:08:  	07:02:  	18:16:  	06:32:  	18:46:  	06:02:  	19:16:  
20220127	12-25	07:28:  	12:38:54	17:50:  	02:11:  	07:31:  	12:45:  	07:02:  	18:17:  	06:31:  	18:47:  	06:01:  	19:17:  
20220128	12-26	07:28:  	12:39:06	17:51:  	03:22:  	08:28:  	13:29:  	07:01:  	18:17:  	06:31:  	18:48:  	06:01:  	19:18:  
20220129	12-27	07:27:  	12:39:17	17:52:  	04:35:  	09:30:  	14:22:  	07:00:  	18:18:  	06:30:  	18:49:  	06:00:  	19:19:  
20220130	12-28	07:27:  	12:39:27	17:53:  	05:43:  	10:34:  	15:25:  	07:00:  	18:19:  	06:30:  	18:50:  	06:00:  	19:20:  
20220131	12-29	07:26:  	12:39:37	17:54:  	06:45:  	11:39:  	16:36:  	06:59:  	18:20:  	06:29:  	18:51:  	05:59:  	19:20:  
20220201	01-01	07:25:  	12:39:46	17:55:  	07:38:  	12:41:  	17:49:  	06:59:  	18:21:  	06:28:  	18:52:  	05:59:  	19:21:  
20220202	01-02	07:24:  	12:39:53	17:56:  	08:21:  	13:38:  	19:01:  	06:58:  	18:22:  	06:28:  	18:52:  	05:58:  	19:22:  
20220203	01-03	07:24:  	12:40:00	17:57:  	08:57:  	14:30:  	20:10:  	06:57:  	18:23:  	06:27:  	18:53:  	05:57:  	19:23:  
20220204	01-04	07:23:  	12:40:07	17:58:  	09:29:  	15:18:  	21:16:  	06:56:  	18:24:  	06:26:  	18:54:  	05:57:  	19:24:  
20220205	01-05	07:22:  	12:40:12	17:59:  	09:57:  	16:03:  	22:18:  	06:56:  	18:25:  	06:26:  	18:55:  	05:56:  	19:25:  
20220206	01-06	07:21:  	12:40:17	18:00:  	10:24:  	16:47:  	23:18:  	06:55:  	18:26:  	06:25:  	18:56:  	05:55:  	19:26:  
20220207	01-07	07:20:  	12:40:21	18:01:  	10:51:  	17:30:  	--:--:  	06:54:  	18:27:  	06:24:  	18:57:  	05:55:  	19:27:  
20220208	01-08	07:19:  	12:40:23	18:02:  	11:19:  	18:14:  	00:17:  	06:53:  	18:28:  	06:23:  	18:58:  	05:54:  	19:27:  
20220209	01-09	07:18:  	12:40:26	18:03:  	11:50:  	18:59:  	01:16:  	06:52:  	18:29:  	06:22:  	18:59:  	05:53:  	19:28:  
20220210	01-10	07:18:  	12:40:27	18:04:  	12:24:  	19:45:  	02:15:  	06:51:  	18:30:  	06:22:  	19:00:  	05:52:  	19:29:  
20220211	01-11	07:17:  	12:40:28	18:05:  	13:04:  	20:34:  	03:12:  	06:51:  	18:31:  	06:21:  	19:01:  	05:51:  	19:30:  
20220212	01-12	07:16:  	12:40:27	18:06:  	13:49:  	21:25:  	04:08:  	06:50:  	18:32:  	06:20:  	19:02:  	05:50:  	19:31:  
20220213	01-13	07:15:  	12:40:26	18:07:  	14:41:  	22:16:  	05:01:  	06:49:  	18:33:  	06:19:  	19:02:  	05:50:  	19:32:  
20220214	01-14	07:14:  	12:40:25	18:08:  	15:37:  	23:07:  	05:49:  	06:48:  	18:34:  	06:18:  	19:03:  	05:49:  	19:33:  
20220215	01-15	07:13:  	12:40:22	18:09:  	16:37:  	23:57:  	06:32:  	06:47:  	18:35:  	06:17:  	19:04:  	05:48:  	19:34:  
20220216	01-16	07:11:  	12:40:19	18:10:  	17:39:  	--:--:  	07:10:  	06:46:  	18:35:  	06:16:  	19:05:  	05:47:  	19:34:  
20220217	01-17	07:10:  	12:40:15	18:11:  	18:41:  	00:45:  	07:43:  	06:45:  	18:36:  	06:15:  	19:06:  	05:46:  	19:35:  
20220218	01-18	07:09:  	12:40:10	18:12:  	19:44:  	01:32:  	08:14:  	06:44:  	18:37:  	06:14:  	19:07:  	05:45:  	19:36:  
20220219	01-19	07:08:  	12:40:05	18:12:  	20:46:  	02:17:  	08:42:  	06:43:  	18:38:  	06:13:  	19:08:  	05:44:  	19:37:  
20220220	01-20	07:07:  	12:39:59	18:13:  	21:50:  	03:03:  	09:10:  	06:41:  	18:39:  	06:12:  	19:09:  	05:43:  	19:38:  
20220221	01-21	07:06:  	12:39:52	18:14:  	22:55:  	03:48:  	09:38:  	06:40:  	18:40:  	06:11:  	19:09:  	05:42:  	19:39:  
20220222	01-22	07:05:  	12:39:45	18:15:  	--:--:  	04:36:  	10:09:  	06:39:  	18:41:  	06:10:  	19:10:  	05:41:  	19:40:  
20220223	01-23	07:04:  	12:39:37	18:16:  	00:03:  	05:27:  	10:44:  	06:38:  	18:42:  	06:09:  	19:11:  	05:39:  	19:40:  
20220224	01-24	07:02:  	12:39:29	18:17:  	01:12:  	06:21:  	11:25:  	06:37:  	18:43:  	06:08:  	19:12:  	05:38:  	19:41:  
20220225	01-25	07:01:  	12:39:20	18:18:  	02:23:  	07:20:  	12:13:  	06:36:  	18:43:  	06:06:  	19:13:  	05:37:  	19:42:  
20220226	01-26	07:00:  	12:39:10	18:19:  	03:31:  	08:21:  	13:11:  	06:35:  	18:44:  	06:05:  	19:14:  	05:36:  	19:43:  
20220227	01-27	06:59:  	12:39:00	18:20:  	04:33:  	09:24:  	14:17:  	06:33:  	18:45:  	06:04:  	19:15:  	05:35:  	19:44:  
20220228	01-28	06:57:  	12:38:50	18:21:  	05:28:  	10:25:  	15:27:  	06:32:  	18:46:  	06:03:  	19:15:  	05:34:  	19:45:  
20220301	01-29	06:56:  	12:38:38	18:22:  	06:14:  	11:23:  	16:39:  	06:31:  	18:47:  	06:02:  	19:16:  	05:32:  	19:46:  
20220302	01-30	06:55:  	12:38:27	18:22:  	06:52:  	12:17:  	17:49:  	06:30:  	18:48:  	06:00:  	19:17:  	05:31:  	19:46:  
20220303	02-01	06:54:  	12:38:15	18:23:  	07:25:  	13:06:  	18:56:  	06:28:  	18:49:  	05:59:  	19:18:  	05:30:  	19:47:  
20220304	02-02	06:52:  	12:38:02	18:24:  	07:55:  	13:53:  	20:00:  	06:27:  	18:50:  	05:58:  	19:19:  	05:29:  	19:48:  
20220305	02-03	06:51:  	12:37:49	18:25:  	08:22:  	14:38:  	21:02:  	06:26:  	18:50:  	05:57:  	19:20:  	05:27:  	19:49:  
20220306	02-04	06:50:  	12:37:35	18:26:  	08:49:  	15:22:  	22:03:  	06:25:  	18:51:  	05:55:  	19:20:  	05:26:  	19:50:  
20220307	02-05	06:48:  	12:37:21	18:27:  	09:17:  	16:06:  	23:03:  	06:23:  	18:52:  	05:54:  	19:21:  	05:25:  	19:51:  
20220308	02-06	06:47:  	12:37:07	18:28:  	09:47:  	16:51:  	--:--:  	06:22:  	18:53:  	05:53:  	19:22:  	05:23:  	19:52:  
20220309	02-07	06:46:  	12:36:52	18:28:  	10:21:  	17:38:  	00:03:  	06:21:  	18:54:  	05:51:  	19:23:  	05:22:  	19:52:  
20220310	02-08	06:44:  	12:36:37	18:29:  	10:58:  	18:26:  	01:02:  	06:19:  	18:55:  	05:50:  	19:24:  	05:21:  	19:53:  
20220311	02-09	06:43:  	12:36:22	18:30:  	11:41:  	19:16:  	01:59:  	06:18:  	18:55:  	05:49:  	19:25:  	05:19:  	19:54:  
20220312	02-10	06:42:  	12:36:06	18:31:  	12:30:  	20:07:  	02:53:  	06:17:  	18:56:  	05:47:  	19:26:  	05:18:  	19:55:  
20220313	02-11	06:40:  	12:35:50	18:32:  	13:25:  	20:58:  	03:43:  	06:15:  	18:57:  	05:46:  	19:26:  	05:16:  	19:56:  
20220314	02-12	06:39:  	12:35:33	18:33:  	14:23:  	21:48:  	04:28:  	06:14:  	18:58:  	05:45:  	19:27:  	05:15:  	19:57:  
20220315	02-13	06:38:  	12:35:16	18:33:  	15:24:  	22:37:  	05:07:  	06:12:  	18:59:  	05:43:  	19:28:  	05:14:  	19:58:  
20220316	02-14	06:36:  	12:35:00	18:34:  	16:27:  	23:25:  	05:42:  	06:11:  	19:00:  	05:42:  	19:29:  	05:12:  	19:58:  
20220317	02-15	06:35:  	12:34:42	18:35:  	17:30:  	--:--:  	06:14:  	06:10:  	19:00:  	05:40:  	19:30:  	05:11:  	19:59:  
20220318	02-16	06:33:  	12:34:25	18:36:  	18:34:  	00:11:  	06:43:  	06:08:  	19:01:  	05:39:  	19:31:  	05:09:  	20:00:  
20220319	02-17	06:32:  	12:34:07	18:37:  	19:39:  	00:57:  	07:11:  	06:07:  	19:02:  	05:38:  	19:31:  	05:08:  	20:01:  
20220320	02-18	06:31:  	12:33:50	18:38:  	20:45:  	01:44:  	07:40:  	06:05:  	19:03:  	05:36:  	19:32:  	05:06:  	20:02:  
20220321	02-19	06:29:  	12:33:32	18:38:  	21:54:  	02:32:  	08:10:  	06:04:  	19:04:  	05:35:  	19:33:  	05:05:  	20:03:  
20220322	02-20	06:28:  	12:33:14	18:39:  	23:04:  	03:22:  	08:44:  	06:03:  	19:04:  	05:33:  	19:34:  	05:03:  	20:04:  
20220323	02-21	06:26:  	12:32:56	18:40:  	--:--:  	04:17:  	09:23:  	06:01:  	19:05:  	05:32:  	19:35:  	05:02:  	20:05:  
20220324	02-22	06:25:  	12:32:38	18:41:  	00:15:  	05:15:  	10:10:  	06:00:  	19:06:  	05:30:  	19:36:  	05:00:  	20:06:  
20220325	02-23	06:24:  	12:32:20	18:42:  	01:24:  	06:15:  	11:05:  	05:58:  	19:07:  	05:29:  	19:36:  	04:59:  	20:07:  
20220326	02-24	06:22:  	12:32:02	18:42:  	02:28:  	07:17:  	12:07:  	05:57:  	19:08:  	05:27:  	19:37:  	04:57:  	20:07:  
20220327	02-25	06:21:  	12:31:44	18:43:  	03:24:  	08:18:  	13:15:  	05:56:  	19:08:  	05:26:  	19:38:  	04:56:  	20:08:  
20220328	02-26	06:19:  	12:31:26	18:44:  	04:11:  	09:15:  	14:25:  	05:54:  	19:09:  	05:25:  	19:39:  	04:54:  	20:09:  
20220329	02-27	06:18:  	12:31:08	18:45:  	04:51:  	10:09:  	15:34:  	05:53:  	19:10:  	05:23:  	19:40:  	04:53:  	20:10:  
20220330	02-28	06:17:  	12:30:50	18:46:  	05:25:  	10:59:  	16:40:  	05:51:  	19:11:  	05:22:  	19:41:  	04:51:  	20:11:  
20220331	02-29	06:15:  	12:30:32	18:46:  	05:55:  	11:45:  	17:45:  	05:50:  	19:12:  	05:20:  	19:42:  	04:50:  	20:12:  
20220401	03-01	06:14:  	12:30:14	18:47:  	06:22:  	12:30:  	18:47:  	05:49:  	19:13:  	05:19:  	19:43:  	04:48:  	20:13:  
20220402	03-02	06:13:  	12:29:57	18:48:  	06:49:  	13:14:  	19:49:  	05:47:  	19:13:  	05:17:  	19:43:  	04:47:  	20:14:  
20220403	03-03	06:11:  	12:29:39	18:49:  	07:16:  	13:58:  	20:49:  	05:46:  	19:14:  	05:16:  	19:44:  	04:45:  	20:15:  
20220404	03-04	06:10:  	12:29:22	18:49:  	07:45:  	14:43:  	21:50:  	05:44:  	19:15:  	05:14:  	19:45:  	04:44:  	20:16:  
20220405	03-05	06:08:  	12:29:04	18:50:  	08:17:  	15:30:  	22:50:  	05:43:  	19:16:  	05:13:  	19:46:  	04:42:  	20:17:  
20220406	03-06	06:07:  	12:28:47	18:51:  	08:53:  	16:18:  	23:48:  	05:42:  	19:17:  	05:11:  	19:47:  	04:40:  	20:18:  
20220407	03-07	06:06:  	12:28:30	18:52:  	09:34:  	17:08:  	--:--:  	05:40:  	19:18:  	05:10:  	19:48:  	04:39:  	20:19:  
20220408	03-08	06:04:  	12:28:14	18:53:  	10:21:  	17:58:  	00:44:  	05:39:  	19:18:  	05:08:  	19:49:  	04:37:  	20:20:  
20220409	03-09	06:03:  	12:27:57	18:53:  	11:13:  	18:49:  	01:36:  	05:37:  	19:19:  	05:07:  	19:50:  	04:36:  	20:21:  
20220410	03-10	06:02:  	12:27:41	18:54:  	12:09:  	19:39:  	02:22:  	05:36:  	19:20:  	05:06:  	19:51:  	04:34:  	20:22:  
20220411	03-11	06:00:  	12:27:25	18:55:  	13:09:  	20:28:  	03:03:  	05:35:  	19:21:  	05:04:  	19:51:  	04:33:  	20:23:  
20220412	03-12	05:59:  	12:27:09	18:56:  	14:10:  	21:16:  	03:40:  	05:33:  	19:22:  	05:03:  	19:52:  	04:31:  	20:24:  
20220413	03-13	05:58:  	12:26:54	18:57:  	15:13:  	22:02:  	04:12:  	05:32:  	19:23:  	05:01:  	19:53:  	04:30:  	20:25:  
20220414	03-14	05:56:  	12:26:39	18:57:  	16:16:  	22:48:  	04:42:  	05:31:  	19:23:  	05:00:  	19:54:  	04:28:  	20:26:  
20220415	03-15	05:55:  	12:26:24	18:58:  	17:21:  	23:34:  	05:10:  	05:29:  	19:24:  	04:58:  	19:55:  	04:27:  	20:27:  
20220416	03-16	05:54:  	12:26:09	18:59:  	18:27:  	--:--:  	05:39:  	05:28:  	19:25:  	04:57:  	19:56:  	04:25:  	20:28:  
20220417	03-17	05:53:  	12:25:55	19:00:  	19:37:  	00:22:  	06:08:  	05:27:  	19:26:  	04:56:  	19:57:  	04:23:  	20:29:  
20220418	03-18	05:51:  	12:25:42	19:01:  	20:48:  	01:13:  	06:41:  	05:25:  	19:27:  	04:54:  	19:58:  	04:22:  	20:30:  
20220419	03-19	05:50:  	12:25:28	19:01:  	22:02:  	02:07:  	07:19:  	05:24:  	19:28:  	04:53:  	19:59:  	04:20:  	20:31:  
20220420	03-20	05:49:  	12:25:15	19:02:  	23:15:  	03:06:  	08:04:  	05:23:  	19:29:  	04:51:  	20:00:  	04:19:  	20:33:  
20220421	03-21	05:48:  	12:25:03	19:03:  	--:--:  	04:07:  	08:58:  	05:21:  	19:29:  	04:50:  	20:01:  	04:17:  	20:34:  
20220422	03-22	05:46:  	12:24:51	19:04:  	00:22:  	05:11:  	09:59:  	05:20:  	19:30:  	04:49:  	20:02:  	04:16:  	20:35:  
20220423	03-23	05:45:  	12:24:39	19:05:  	01:22:  	06:13:  	11:07:  	05:19:  	19:31:  	04:47:  	20:03:  	04:14:  	20:36:  
20220424	03-24	05:44:  	12:24:28	19:05:  	02:11:  	07:11:  	12:16:  	05:18:  	19:32:  	04:46:  	20:04:  	04:13:  	20:37:  
20220425	03-25	05:43:  	12:24:18	19:06:  	02:53:  	08:06:  	13:25:  	05:16:  	19:33:  	04:45:  	20:05:  	04:11:  	20:38:  
20220426	03-26	05:42:  	12:24:08	19:07:  	03:27:  	08:56:  	14:32:  	05:15:  	19:34:  	04:43:  	20:06:  	04:10:  	20:39:  
20220427	03-27	05:41:  	12:23:58	19:08:  	03:58:  	09:42:  	15:35:  	05:14:  	19:35:  	04:42:  	20:07:  	04:09:  	20:40:  
20220428	03-28	05:40:  	12:23:49	19:09:  	04:25:  	10:27:  	16:37:  	05:13:  	19:35:  	04:41:  	20:08:  	04:07:  	20:41:  
20220429	03-29	05:38:  	12:23:41	19:09:  	04:52:  	11:10:  	17:38:  	05:12:  	19:36:  	04:39:  	20:09:  	04:06:  	20:43:  
20220430	03-30	05:37:  	12:23:33	19:10:  	05:18:  	11:54:  	18:38:  	05:10:  	19:37:  	04:38:  	20:10:  	04:04:  	20:44:  
20220501	04-01	05:36:  	12:23:25	19:11:  	05:46:  	12:38:  	19:38:  	05:09:  	19:38:  	04:37:  	20:11:  	04:03:  	20:45:  
20220502	04-02	05:35:  	12:23:18	19:12:  	06:16:  	13:24:  	20:39:  	05:08:  	19:39:  	04:36:  	20:12:  	04:02:  	20:46:  
20220503	04-03	05:34:  	12:23:12	19:13:  	06:51:  	14:11:  	21:38:  	05:07:  	19:40:  	04:35:  	20:13:  	04:00:  	20:47:  
20220504	04-04	05:33:  	12:23:06	19:14:  	07:30:  	15:00:  	22:35:  	05:06:  	19:41:  	04:33:  	20:14:  	03:59:  	20:48:  
20220505	04-05	05:32:  	12:23:01	19:14:  	08:14:  	15:51:  	23:29:  	05:05:  	19:42:  	04:32:  	20:15:  	03:57:  	20:49:  
20220506	04-06	05:31:  	12:22:56	19:15:  	09:04:  	16:42:  	--:--:  	05:04:  	19:43:  	04:31:  	20:16:  	03:56:  	20:51:  
20220507	04-07	05:30:  	12:22:52	19:16:  	09:58:  	17:32:  	00:17:  	05:03:  	19:43:  	04:30:  	20:17:  	03:55:  	20:52:  
20220508	04-08	05:29:  	12:22:48	19:17:  	10:56:  	18:21:  	01:00:  	05:02:  	19:44:  	04:29:  	20:18:  	03:54:  	20:53:  
20220509	04-09	05:28:  	12:22:45	19:18:  	11:56:  	19:08:  	01:38:  	05:01:  	19:45:  	04:28:  	20:19:  	03:52:  	20:54:  
20220510	04-10	05:28:  	12:22:42	19:18:  	12:57:  	19:53:  	02:11:  	05:00:  	19:46:  	04:27:  	20:20:  	03:51:  	20:55:  
20220511	04-11	05:27:  	12:22:40	19:19:  	13:59:  	20:38:  	02:41:  	04:59:  	19:47:  	04:26:  	20:21:  	03:50:  	20:56:  
20220512	04-12	05:26:  	12:22:39	19:20:  	15:01:  	21:24:  	03:09:  	04:58:  	19:48:  	04:24:  	20:21:  	03:49:  	20:57:  
20220513	04-13	05:25:  	12:22:38	19:21:  	16:06:  	22:10:  	03:37:  	04:57:  	19:49:  	04:23:  	20:22:  	03:47:  	20:59:  
20220514	04-14	05:24:  	12:22:38	19:22:  	17:13:  	22:59:  	04:05:  	04:56:  	19:49:  	04:22:  	20:23:  	03:46:  	21:00:  
20220515	04-15	05:23:  	12:22:38	19:22:  	18:25:  	23:52:  	04:36:  	04:55:  	19:50:  	04:22:  	20:24:  	03:45:  	21:01:  
20220516	04-16	05:23:  	12:22:39	19:23:  	19:39:  	--:--:  	05:12:  	04:55:  	19:51:  	04:21:  	20:25:  	03:44:  	21:02:  
20220517	04-17	05:22:  	12:22:40	19:24:  	20:55:  	00:50:  	05:54:  	04:54:  	19:52:  	04:20:  	20:26:  	03:43:  	21:03:  
20220518	04-18	05:21:  	12:22:42	19:25:  	22:08:  	01:52:  	06:45:  	04:53:  	19:53:  	04:19:  	20:27:  	03:42:  	21:04:  
20220519	04-19	05:21:  	12:22:45	19:25:  	23:13:  	02:57:  	07:46:  	04:52:  	19:54:  	04:18:  	20:28:  	03:41:  	21:05:  
20220520	04-20	05:20:  	12:22:48	19:26:  	--:--:  	04:02:  	08:54:  	04:52:  	19:54:  	04:17:  	20:29:  	03:40:  	21:06:  
20220521	04-21	05:19:  	12:22:51	19:27:  	00:08:  	05:04:  	10:05:  	04:51:  	19:55:  	04:16:  	20:30:  	03:39:  	21:08:  
20220522	04-22	05:19:  	12:22:55	19:28:  	00:53:  	06:01:  	11:16:  	04:50:  	19:56:  	04:15:  	20:31:  	03:38:  	21:09:  
20220523	04-23	05:18:  	12:23:00	19:28:  	01:30:  	06:54:  	12:24:  	04:50:  	19:57:  	04:15:  	20:32:  	03:37:  	21:10:  
20220524	04-24	05:18:  	12:23:05	19:29:  	02:02:  	07:41:  	13:29:  	04:49:  	19:58:  	04:14:  	20:33:  	03:36:  	21:11:  
20220525	04-25	05:17:  	12:23:11	19:30:  	02:30:  	08:26:  	14:31:  	04:48:  	19:58:  	04:13:  	20:34:  	03:35:  	21:12:  
20220526	04-26	05:17:  	12:23:17	19:30:  	02:56:  	09:09:  	15:31:  	04:48:  	19:59:  	04:13:  	20:34:  	03:35:  	21:13:  
20220527	04-27	05:16:  	12:23:24	19:31:  	03:22:  	09:52:  	16:31:  	04:47:  	20:00:  	04:12:  	20:35:  	03:34:  	21:14:  
20220528	04-28	05:16:  	12:23:31	19:32:  	03:49:  	10:35:  	17:30:  	04:47:  	20:01:  	04:11:  	20:36:  	03:33:  	21:15:  
20220529	04-29	05:15:  	12:23:39	19:32:  	04:18:  	11:20:  	18:30:  	04:46:  	20:01:  	04:11:  	20:37:  	03:32:  	21:16:  
20220530	05-01	05:15:  	12:23:47	19:33:  	04:51:  	12:07:  	19:30:  	04:46:  	20:02:  	04:10:  	20:38:  	03:32:  	21:17:  
20220531	05-02	05:14:  	12:23:56	19:34:  	05:28:  	12:55:  	20:28:  	04:45:  	20:03:  	04:10:  	20:39:  	03:31:  	21:17:  
20220601	05-03	05:14:  	12:24:05	19:34:  	06:10:  	13:45:  	21:23:  	04:45:  	20:03:  	04:09:  	20:39:  	03:30:  	21:18:  
20220602	05-04	05:14:  	12:24:14	19:35:  	06:58:  	14:36:  	22:13:  	04:45:  	20:04:  	04:09:  	20:40:  	03:30:  	21:19:  
20220603	05-05	05:13:  	12:24:24	19:36:  	07:51:  	15:26:  	22:58:  	04:44:  	20:05:  	04:08:  	20:41:  	03:29:  	21:20:  
20220604	05-06	05:13:  	12:24:34	19:36:  	08:48:  	16:15:  	23:37:  	04:44:  	20:05:  	04:08:  	20:41:  	03:29:  	21:21:  
20220605	05-07	05:13:  	12:24:44	19:37:  	09:47:  	17:03:  	--:--:  	04:44:  	20:06:  	04:08:  	20:42:  	03:28:  	21:22:  
