20211214	11-11	07:27:  	12:16:58	17:06:  	14:16:  	20:51:  	02:38:  	06:58:  	17:35:  	06:26:  	18:08:  	05:54:  	18:40:  
20211230	11-27	07:35:  	12:24:49	17:15:  	03:15:  	08:42:  	14:02:  	07:06:  	17:44:  	06:34:  	18:16:  	06:02:  	18:48:  
20211231	11-28	07:35:  	12:25:17	17:15:  	04:29:  	09:39:  	14:42:  	07:06:  	17:44:  	06:34:  	18:17:  	06:02:  	18:48:  
20220101	11-29	07:36:  	12:25:46	17:16:  	05:46:  	10:40:  	15:31:  	07:07:  	17:45:  	06:34:  	18:17:  	06:03:  	18:49:  
20220102	11-30	07:36:  	12:26:14	17:17:  	07:00:  	11:46:  	16:30:  	07:07:  	17:46:  	06:34:  	18:18:  	06:03:  	18:50:  
20220103	12-01	07:36:  	12:26:42	17:18:  	08:08:  	12:53:  	17:39:  	07:07:  	17:47:  	06:35:  	18:19:  	06:03:  	18:50:  
20220104	12-02	07:36:  	12:27:10	17:19:  	09:05:  	13:57:  	18:53:  	07:07:  	17:47:  	06:35:  	18:20:  	06:03:  	18:51:  
20220105	12-03	07:36:  	12:27:37	17:19:  	09:52:  	14:56:  	20:07:  	07:07:  	17:48:  	06:35:  	18:20:  	06:03:  	18:52:  
20220106	12-04	07:36:  	12:28:04	17:20:  	10:29:  	15:50:  	21:18:  	07:07:  	17:49:  	06:35:  	18:21:  	06:04:  	18:53:  
20220107	12-05	07:36:  	12:28:30	17:21:  	11:01:  	16:39:  	22:25:  	07:07:  	17:50:  	06:35:  	18:22:  	06:04:  	18:54:  
20220108	12-06	07:36:  	12:28:56	17:22:  	11:28:  	17:24:  	23:28:  	07:07:  	17:51:  	06:35:  	18:23:  	06:04:  	18:54:  
20220109	12-07	07:36:  	12:29:21	17:23:  	11:54:  	18:07:  	--:--:  	07:07:  	17:52:  	06:35:  	18:24:  	06:04:  	18:55:  
20220110	12-08	07:36:  	12:29:46	17:24:  	12:19:  	18:49:  	00:29:  	07:07:  	17:52:  	06:35:  	18:25:  	06:04:  	18:56:  
20220111	12-09	07:36:  	12:30:10	17:25:  	12:44:  	19:31:  	01:28:  	07:07:  	17:53:  	06:35:  	18:26:  	06:04:  	18:57:  
20220112	12-10	07:36:  	12:30:33	17:26:  	13:11:  	20:15:  	02:27:  	07:07:  	17:54:  	06:35:  	18:26:  	06:04:  	18:58:  
20220113	12-11	07:35:  	12:30:56	17:27:  	13:42:  	21:00:  	03:26:  	07:07:  	17:55:  	06:35:  	18:27:  	06:04:  	18:59:  
20220114	12-12	07:35:  	12:31:18	17:28:  	14:17:  	21:47:  	04:25:  	07:07:  	17:56:  	06:35:  	18:28:  	06:03:  	18:59:  
20220115	12-13	07:35:  	12:31:40	17:29:  	14:58:  	22:37:  	05:23:  	07:06:  	17:57:  	06:35:  	18:29:  	06:03:  	19:00:  
20220116	12-14	07:34:  	12:32:01	17:30:  	15:45:  	23:28:  	06:19:  	07:06:  	17:58:  	06:34:  	18:30:  	06:03:  	19:01:  
20220117	12-15	07:34:  	12:32:21	17:31:  	16:38:  	--:--:  	07:10:  	07:06:  	17:59:  	06:34:  	18:31:  	06:03:  	19:02:  
20220118	12-16	07:34:  	12:32:40	17:32:  	17:36:  	00:19:  	07:56:  	07:06:  	18:00:  	06:34:  	18:32:  	06:03:  	19:03:  
20220119	12-17	07:33:  	12:32:59	17:33:  	18:38:  	01:09:  	08:36:  	07:05:  	18:01:  	06:33:  	18:33:  	06:02:  	19:04:  
20220120	12-18	07:33:  	12:33:17	17:34:  	19:40:  	01:58:  	09:11:  	07:05:  	18:02:  	06:33:  	18:34:  	06:02:  	19:05:  
20220121	12-19	07:32:  	12:33:34	17:35:  	20:43:  	02:45:  	09:41:  	07:04:  	18:03:  	06:33:  	18:35:  	06:02:  	19:06:  
20220122	12-20	07:32:  	12:33:51	17:36:  	21:46:  	03:31:  	10:09:  	07:04:  	18:04:  	06:32:  	18:36:  	06:01:  	19:07:  
20220123	12-21	07:31:  	12:34:07	17:37:  	22:49:  	04:15:  	10:36:  	07:04:  	18:05:  	06:32:  	18:37:  	06:01:  	19:07:  
20220124	12-22	07:31:  	12:34:22	17:38:  	23:54:  	05:00:  	11:02:  	07:03:  	18:06:  	06:32:  	18:38:  	06:01:  	19:08:  
20220125	12-23	07:30:  	12:34:36	17:39:  	--:--:  	05:46:  	11:29:  	07:02:  	18:07:  	06:31:  	18:39:  	06:00:  	19:09:  
20220126	12-24	07:30:  	12:34:49	17:40:  	01:01:  	06:35:  	12:00:  	07:02:  	18:08:  	06:31:  	18:40:  	06:00:  	19:10:  
20220127	12-25	07:29:  	12:35:02	17:41:  	02:11:  	07:27:  	12:36:  	07:01:  	18:09:  	06:30:  	18:40:  	05:59:  	19:11:  
20220128	12-26	07:28:  	12:35:14	17:43:  	03:24:  	08:24:  	13:19:  	07:01:  	18:10:  	06:29:  	18:41:  	05:59:  	19:12:  
20220129	12-27	07:28:  	12:35:25	17:44:  	04:37:  	09:26:  	14:11:  	07:00:  	18:11:  	06:29:  	18:42:  	05:58:  	19:13:  
20220130	12-28	07:27:  	12:35:35	17:45:  	05:47:  	10:30:  	15:14:  	06:59:  	18:12:  	06:28:  	18:43:  	05:58:  	19:14:  
20220131	12-29	07:26:  	12:35:45	17:46:  	06:48:  	11:35:  	16:25:  	06:59:  	18:13:  	06:28:  	18:44:  	05:57:  	19:15:  
20220201	01-01	07:25:  	12:35:54	17:47:  	07:40:  	12:37:  	17:39:  	06:58:  	18:14:  	06:27:  	18:45:  	05:56:  	19:16:  
20220202	01-02	07:24:  	12:36:01	17:48:  	08:22:  	13:34:  	18:53:  	06:57:  	18:15:  	06:26:  	18:46:  	05:56:  	19:17:  
20220203	01-03	07:24:  	12:36:08	17:49:  	08:57:  	14:26:  	20:04:  	06:56:  	18:16:  	06:25:  	18:47:  	05:55:  	19:18:  
20220204	01-04	07:23:  	12:36:15	17:50:  	09:26:  	15:14:  	21:11:  	06:56:  	18:17:  	06:25:  	18:48:  	05:54:  	19:19:  
20220205	01-05	07:22:  	12:36:20	17:51:  	09:53:  	15:59:  	22:14:  	06:55:  	18:18:  	06:24:  	18:49:  	05:53:  	19:20:  
20220206	01-06	07:21:  	12:36:25	17:52:  	10:19:  	16:43:  	23:16:  	06:54:  	18:19:  	06:23:  	18:50:  	05:53:  	19:21:  
20220207	01-07	07:20:  	12:36:29	17:53:  	10:45:  	17:26:  	--:--:  	06:53:  	18:20:  	06:22:  	18:51:  	05:52:  	19:22:  
20220208	01-08	07:19:  	12:36:31	17:55:  	11:12:  	18:10:  	00:16:  	06:52:  	18:21:  	06:21:  	18:52:  	05:51:  	19:23:  
20220209	01-09	07:18:  	12:36:34	17:56:  	11:41:  	18:55:  	01:16:  	06:51:  	18:23:  	06:20:  	18:53:  	05:50:  	19:24:  
20220210	01-10	07:17:  	12:36:35	17:57:  	12:15:  	19:41:  	02:16:  	06:50:  	18:24:  	06:19:  	18:54:  	05:49:  	19:24:  
20220211	01-11	07:16:  	12:36:36	17:58:  	12:53:  	20:30:  	03:15:  	06:49:  	18:25:  	06:19:  	18:55:  	05:48:  	19:25:  
20220212	01-12	07:15:  	12:36:35	17:59:  	13:38:  	21:21:  	04:11:  	06:48:  	18:26:  	06:18:  	18:56:  	05:47:  	19:26:  
20220213	01-13	07:14:  	12:36:34	18:00:  	14:29:  	22:12:  	05:04:  	06:47:  	18:27:  	06:17:  	18:57:  	05:46:  	19:27:  
20220214	01-14	07:13:  	12:36:33	18:01:  	15:26:  	23:03:  	05:52:  	06:46:  	18:28:  	06:16:  	18:58:  	05:45:  	19:28:  
20220215	01-15	07:12:  	12:36:30	18:02:  	16:27:  	23:53:  	06:34:  	06:45:  	18:29:  	06:15:  	18:59:  	05:44:  	19:29:  
20220216	01-16	07:10:  	12:36:27	18:03:  	17:30:  	--:--:  	07:11:  	06:44:  	18:30:  	06:13:  	19:00:  	05:43:  	19:30:  
20220217	01-17	07:09:  	12:36:23	18:04:  	18:34:  	00:41:  	07:43:  	06:43:  	18:31:  	06:12:  	19:01:  	05:42:  	19:31:  
20220218	01-18	07:08:  	12:36:18	18:05:  	19:38:  	01:28:  	08:12:  	06:42:  	18:32:  	06:11:  	19:02:  	05:41:  	19:32:  
20220219	01-19	07:07:  	12:36:13	18:06:  	20:42:  	02:13:  	08:39:  	06:40:  	18:33:  	06:10:  	19:03:  	05:40:  	19:33:  
20220220	01-20	07:06:  	12:36:07	18:07:  	21:47:  	02:59:  	09:06:  	06:39:  	18:33:  	06:09:  	19:04:  	05:39:  	19:34:  
20220221	01-21	07:04:  	12:36:00	18:08:  	22:54:  	03:44:  	09:33:  	06:38:  	18:34:  	06:08:  	19:05:  	05:38:  	19:35:  
20220222	01-22	07:03:  	12:35:53	18:09:  	--:--:  	04:32:  	10:02:  	06:37:  	18:35:  	06:07:  	19:06:  	05:37:  	19:36:  
20220223	01-23	07:02:  	12:35:45	18:10:  	00:03:  	05:23:  	10:35:  	06:36:  	18:36:  	06:05:  	19:07:  	05:35:  	19:37:  
20220224	01-24	07:01:  	12:35:37	18:11:  	01:14:  	06:17:  	11:15:  	06:34:  	18:37:  	06:04:  	19:08:  	05:34:  	19:38:  
20220225	01-25	06:59:  	12:35:28	18:12:  	02:25:  	07:16:  	12:03:  	06:33:  	18:38:  	06:03:  	19:09:  	05:33:  	19:39:  
20220226	01-26	06:58:  	12:35:18	18:13:  	03:34:  	08:17:  	13:00:  	06:32:  	18:39:  	06:02:  	19:09:  	05:32:  	19:40:  
20220227	01-27	06:57:  	12:35:08	18:14:  	04:37:  	09:20:  	14:06:  	06:31:  	18:40:  	06:00:  	19:10:  	05:30:  	19:40:  
20220228	01-28	06:55:  	12:34:58	18:15:  	05:30:  	10:21:  	15:17:  	06:29:  	18:41:  	05:59:  	19:11:  	05:29:  	19:41:  
20220301	01-29	06:54:  	12:34:46	18:16:  	06:15:  	11:19:  	16:30:  	06:28:  	18:42:  	05:58:  	19:12:  	05:28:  	19:42:  
20220302	01-30	06:53:  	12:34:35	18:17:  	06:52:  	12:13:  	17:41:  	06:27:  	18:43:  	05:57:  	19:13:  	05:27:  	19:43:  
20220303	02-01	06:51:  	12:34:23	18:18:  	07:24:  	13:02:  	18:50:  	06:25:  	18:44:  	05:55:  	19:14:  	05:25:  	19:44:  
20220304	02-02	06:50:  	12:34:10	18:19:  	07:52:  	13:49:  	19:56:  	06:24:  	18:45:  	05:54:  	19:15:  	05:24:  	19:45:  
20220305	02-03	06:49:  	12:33:57	18:20:  	08:18:  	14:34:  	20:59:  	06:23:  	18:46:  	05:53:  	19:16:  	05:22:  	19:46:  
20220306	02-04	06:47:  	12:33:43	18:21:  	08:44:  	15:18:  	22:02:  	06:21:  	18:47:  	05:51:  	19:17:  	05:21:  	19:47:  
20220307	02-05	06:46:  	12:33:29	18:22:  	09:10:  	16:02:  	23:03:  	06:20:  	18:48:  	05:50:  	19:18:  	05:20:  	19:48:  
20220308	02-06	06:44:  	12:33:15	18:23:  	09:39:  	16:47:  	--:--:  	06:18:  	18:49:  	05:48:  	19:19:  	05:18:  	19:49:  
20220309	02-07	06:43:  	12:33:00	18:24:  	10:11:  	17:34:  	00:04:  	06:17:  	18:50:  	05:47:  	19:20:  	05:17:  	19:50:  
20220310	02-08	06:41:  	12:32:45	18:25:  	10:48:  	18:22:  	01:04:  	06:16:  	18:51:  	05:46:  	19:21:  	05:15:  	19:51:  
20220311	02-09	06:40:  	12:32:30	18:26:  	11:30:  	19:12:  	02:02:  	06:14:  	18:51:  	05:44:  	19:22:  	05:14:  	19:52:  
20220312	02-10	06:39:  	12:32:14	18:27:  	12:19:  	20:03:  	02:56:  	06:13:  	18:52:  	05:43:  	19:23:  	05:12:  	19:53:  
20220313	02-11	06:37:  	12:31:58	18:27:  	13:14:  	20:54:  	03:46:  	06:11:  	18:53:  	05:41:  	19:23:  	05:11:  	19:54:  
20220314	02-12	06:36:  	12:31:41	18:28:  	14:13:  	21:44:  	04:30:  	06:10:  	18:54:  	05:40:  	19:24:  	05:09:  	19:55:  
20220315	02-13	06:34:  	12:31:24	18:29:  	15:15:  	22:33:  	05:09:  	06:08:  	18:55:  	05:38:  	19:25:  	05:08:  	19:56:  
20220316	02-14	06:33:  	12:31:08	18:30:  	16:19:  	23:21:  	05:42:  	06:07:  	18:56:  	05:37:  	19:26:  	05:06:  	19:57:  
20220317	02-15	06:31:  	12:30:50	18:31:  	17:24:  	--:--:  	06:13:  	06:05:  	18:57:  	05:35:  	19:27:  	05:05:  	19:58:  
20220318	02-16	06:30:  	12:30:33	18:32:  	18:29:  	00:07:  	06:41:  	06:04:  	18:58:  	05:34:  	19:28:  	05:03:  	19:59:  
20220319	02-17	06:28:  	12:30:16	18:33:  	19:35:  	00:53:  	07:07:  	06:02:  	18:59:  	05:32:  	19:29:  	05:02:  	20:00:  
20220320	02-18	06:27:  	12:29:58	18:34:  	20:43:  	01:40:  	07:34:  	06:01:  	19:00:  	05:31:  	19:30:  	05:00:  	20:01:  
20220321	02-19	06:25:  	12:29:40	18:35:  	21:53:  	02:28:  	08:03:  	05:59:  	19:01:  	05:29:  	19:31:  	04:58:  	20:02:  
20220322	02-20	06:24:  	12:29:22	18:36:  	23:05:  	03:18:  	08:36:  	05:58:  	19:01:  	05:28:  	19:32:  	04:57:  	20:03:  
20220323	02-21	06:22:  	12:29:04	18:36:  	--:--:  	04:13:  	09:14:  	05:56:  	19:02:  	05:26:  	19:33:  	04:55:  	20:04:  
20220324	02-22	06:21:  	12:28:46	18:37:  	00:18:  	05:10:  	09:59:  	05:55:  	19:03:  	05:25:  	19:34:  	04:54:  	20:05:  
20220325	02-23	06:19:  	12:28:28	18:38:  	01:28:  	06:11:  	10:53:  	05:53:  	19:04:  	05:23:  	19:35:  	04:52:  	20:06:  
20220326	02-24	06:18:  	12:28:10	18:39:  	02:32:  	07:13:  	11:56:  	05:52:  	19:05:  	05:21:  	19:36:  	04:50:  	20:07:  
20220327	02-25	06:16:  	12:27:52	18:40:  	03:27:  	08:14:  	13:04:  	05:50:  	19:06:  	05:20:  	19:37:  	04:49:  	20:08:  
20220328	02-26	06:15:  	12:27:34	18:41:  	04:13:  	09:11:  	14:15:  	05:49:  	19:07:  	05:18:  	19:38:  	04:47:  	20:09:  
20220329	02-27	06:13:  	12:27:16	18:42:  	04:51:  	10:05:  	15:26:  	05:47:  	19:08:  	05:17:  	19:39:  	04:46:  	20:10:  
20220330	02-28	06:12:  	12:26:58	18:43:  	05:24:  	10:55:  	16:34:  	05:46:  	19:09:  	05:15:  	19:39:  	04:44:  	20:11:  
20220331	02-29	06:10:  	12:26:40	18:44:  	05:52:  	11:42:  	17:40:  	05:44:  	19:10:  	05:14:  	19:40:  	04:42:  	20:12:  
20220401	03-01	06:09:  	12:26:22	18:44:  	06:19:  	12:26:  	18:44:  	05:43:  	19:11:  	05:12:  	19:41:  	04:41:  	20:13:  
20220402	03-02	06:07:  	12:26:05	18:45:  	06:44:  	13:10:  	19:46:  	05:41:  	19:11:  	05:11:  	19:42:  	04:39:  	20:14:  
20220403	03-03	06:06:  	12:25:47	18:46:  	07:10:  	13:54:  	20:49:  	05:40:  	19:12:  	05:09:  	19:43:  	04:37:  	20:15:  
20220404	03-04	06:05:  	12:25:30	18:47:  	07:38:  	14:39:  	21:50:  	05:38:  	19:13:  	05:07:  	19:44:  	04:36:  	20:16:  
20220405	03-05	06:03:  	12:25:12	18:48:  	08:08:  	15:26:  	22:52:  	05:37:  	19:14:  	05:06:  	19:45:  	04:34:  	20:17:  
20220406	03-06	06:02:  	12:24:55	18:49:  	08:43:  	16:14:  	23:51:  	05:35:  	19:15:  	05:04:  	19:46:  	04:32:  	20:18:  
20220407	03-07	06:00:  	12:24:38	18:50:  	09:23:  	17:04:  	--:--:  	05:34:  	19:16:  	05:03:  	19:47:  	04:31:  	20:20:  
20220408	03-08	05:59:  	12:24:22	18:51:  	10:10:  	17:54:  	00:48:  	05:32:  	19:17:  	05:01:  	19:48:  	04:29:  	20:21:  
20220409	03-09	05:57:  	12:24:05	18:51:  	11:02:  	18:45:  	01:39:  	05:31:  	19:18:  	05:00:  	19:49:  	04:27:  	20:22:  
20220410	03-10	05:56:  	12:23:49	18:52:  	11:59:  	19:35:  	02:25:  	05:29:  	19:19:  	04:58:  	19:50:  	04:26:  	20:23:  
20220411	03-11	05:55:  	12:23:33	18:53:  	12:59:  	20:24:  	03:06:  	05:28:  	19:20:  	04:56:  	19:51:  	04:24:  	20:24:  
20220412	03-12	05:53:  	12:23:17	18:54:  	14:02:  	21:12:  	03:41:  	05:27:  	19:21:  	04:55:  	19:52:  	04:22:  	20:25:  
20220413	03-13	05:52:  	12:23:02	18:55:  	15:06:  	21:58:  	04:12:  	05:25:  	19:22:  	04:53:  	19:53:  	04:21:  	20:26:  
20220414	03-14	05:50:  	12:22:47	18:56:  	16:11:  	22:44:  	04:40:  	05:24:  	19:23:  	04:52:  	19:54:  	04:19:  	20:28:  
20220415	03-15	05:49:  	12:22:32	18:57:  	17:17:  	23:30:  	05:07:  	05:22:  	19:24:  	04:50:  	19:56:  	04:17:  	20:29:  
20220416	03-16	05:48:  	12:22:17	18:58:  	18:25:  	--:--:  	05:34:  	05:21:  	19:25:  	04:49:  	19:57:  	04:16:  	20:30:  
20220417	03-17	05:46:  	12:22:03	18:59:  	19:35:  	00:18:  	06:02:  	05:19:  	19:25:  	04:47:  	19:58:  	04:14:  	20:31:  
20220418	03-18	05:45:  	12:21:50	18:59:  	20:49:  	01:09:  	06:34:  	05:18:  	19:26:  	04:46:  	19:59:  	04:12:  	20:32:  
20220419	03-19	05:44:  	12:21:36	19:00:  	22:04:  	02:03:  	07:10:  	05:17:  	19:27:  	04:44:  	20:00:  	04:11:  	20:33:  
20220420	03-20	05:42:  	12:21:23	19:01:  	23:18:  	03:02:  	07:54:  	05:15:  	19:28:  	04:43:  	20:01:  	04:09:  	20:35:  
20220421	03-21	05:41:  	12:21:11	19:02:  	--:--:  	04:03:  	08:46:  	05:14:  	19:29:  	04:41:  	20:02:  	04:07:  	20:36:  
20220422	03-22	05:40:  	12:20:59	19:03:  	00:26:  	05:07:  	09:48:  	05:12:  	19:30:  	04:40:  	20:03:  	04:06:  	20:37:  
20220423	03-23	05:38:  	12:20:48	19:04:  	01:25:  	06:09:  	10:56:  	05:11:  	19:31:  	04:38:  	20:04:  	04:04:  	20:38:  
20220424	03-24	05:37:  	12:20:36	19:05:  	02:14:  	07:07:  	12:06:  	05:10:  	19:32:  	04:37:  	20:05:  	04:03:  	20:40:  
20220425	03-25	05:36:  	12:20:26	19:06:  	02:54:  	08:02:  	13:17:  	05:08:  	19:33:  	04:36:  	20:06:  	04:01:  	20:41:  
20220426	03-26	05:35:  	12:20:16	19:07:  	03:27:  	08:52:  	14:24:  	05:07:  	19:34:  	04:34:  	20:07:  	03:59:  	20:42:  
20220427	03-27	05:33:  	12:20:06	19:07:  	03:56:  	09:38:  	15:30:  	05:06:  	19:35:  	04:33:  	20:08:  	03:58:  	20:43:  
20220428	03-28	05:32:  	12:19:57	19:08:  	04:22:  	10:23:  	16:33:  	05:05:  	19:36:  	04:31:  	20:09:  	03:56:  	20:45:  
20220429	03-29	05:31:  	12:19:49	19:09:  	04:47:  	11:06:  	17:35:  	05:03:  	19:37:  	04:30:  	20:10:  	03:55:  	20:46:  
20220430	03-30	05:30:  	12:19:41	19:10:  	05:12:  	11:50:  	18:37:  	05:02:  	19:38:  	04:29:  	20:12:  	03:53:  	20:47:  
20220501	04-01	05:29:  	12:19:33	19:11:  	05:39:  	12:34:  	19:38:  	05:01:  	19:39:  	04:27:  	20:13:  	03:52:  	20:48:  
20220502	04-02	05:28:  	12:19:26	19:12:  	06:08:  	13:20:  	20:40:  	05:00:  	19:40:  	04:26:  	20:14:  	03:50:  	20:50:  
20220503	04-03	05:26:  	12:19:20	19:13:  	06:41:  	14:07:  	21:41:  	04:58:  	19:41:  	04:25:  	20:15:  	03:49:  	20:51:  
20220504	04-04	05:25:  	12:19:14	19:14:  	07:19:  	14:56:  	22:39:  	04:57:  	19:42:  	04:23:  	20:16:  	03:47:  	20:52:  
20220505	04-05	05:24:  	12:19:09	19:15:  	08:03:  	15:47:  	23:32:  	04:56:  	19:43:  	04:22:  	20:17:  	03:46:  	20:54:  
20220506	04-06	05:23:  	12:19:04	19:15:  	08:53:  	16:38:  	--:--:  	04:55:  	19:44:  	04:21:  	20:18:  	03:44:  	20:55:  
20220507	04-07	05:22:  	12:19:00	19:16:  	09:47:  	17:28:  	00:21:  	04:54:  	19:45:  	04:20:  	20:19:  	03:43:  	20:56:  
20220508	04-08	05:21:  	12:18:56	19:17:  	10:46:  	18:17:  	01:03:  	04:53:  	19:46:  	04:18:  	20:20:  	03:41:  	20:57:  
20220509	04-09	05:20:  	12:18:53	19:18:  	11:47:  	19:04:  	01:39:  	04:52:  	19:47:  	04:17:  	20:21:  	03:40:  	20:59:  
20220510	04-10	05:19:  	12:18:50	19:19:  	12:49:  	19:49:  	02:11:  	04:51:  	19:48:  	04:16:  	20:22:  	03:39:  	21:00:  
20220511	04-11	05:18:  	12:18:48	19:20:  	13:52:  	20:34:  	02:40:  	04:50:  	19:48:  	04:15:  	20:23:  	03:37:  	21:01:  
20220512	04-12	05:17:  	12:18:47	19:21:  	14:56:  	21:20:  	03:07:  	04:49:  	19:49:  	04:14:  	20:25:  	03:36:  	21:02:  
20220513	04-13	05:17:  	12:18:46	19:21:  	16:03:  	22:06:  	03:33:  	04:48:  	19:50:  	04:13:  	20:26:  	03:35:  	21:04:  
20220514	04-14	05:16:  	12:18:46	19:22:  	17:12:  	22:55:  	04:00:  	04:47:  	19:51:  	04:12:  	20:27:  	03:33:  	21:05:  
20220515	04-15	05:15:  	12:18:46	19:23:  	18:24:  	23:48:  	04:30:  	04:46:  	19:52:  	04:11:  	20:28:  	03:32:  	21:06:  
20220516	04-16	05:14:  	12:18:47	19:24:  	19:40:  	--:--:  	05:04:  	04:45:  	19:53:  	04:09:  	20:29:  	03:31:  	21:07:  
20220517	04-17	05:13:  	12:18:48	19:25:  	20:57:  	00:46:  	05:44:  	04:44:  	19:54:  	04:08:  	20:30:  	03:30:  	21:09:  
20220518	04-18	05:12:  	12:18:50	19:26:  	22:11:  	01:48:  	06:34:  	04:43:  	19:55:  	04:07:  	20:31:  	03:29:  	21:10:  
20220519	04-19	05:12:  	12:18:53	19:26:  	23:16:  	02:53:  	07:34:  	04:42:  	19:56:  	04:07:  	20:32:  	03:27:  	21:11:  
20220520	04-20	05:11:  	12:18:56	19:27:  	--:--:  	03:58:  	08:43:  	04:42:  	19:57:  	04:06:  	20:33:  	03:26:  	21:12:  
20220521	04-21	05:10:  	12:18:59	19:28:  	00:10:  	05:00:  	09:55:  	04:41:  	19:58:  	04:05:  	20:34:  	03:25:  	21:14:  
20220522	04-22	05:10:  	12:19:03	19:29:  	00:54:  	05:57:  	11:07:  	04:40:  	19:58:  	04:04:  	20:35:  	03:24:  	21:15:  
20220523	04-23	05:09:  	12:19:08	19:30:  	01:30:  	06:50:  	12:17:  	04:39:  	19:59:  	04:03:  	20:36:  	03:23:  	21:16:  
20220524	04-24	05:08:  	12:19:13	19:30:  	02:00:  	07:37:  	13:23:  	04:39:  	20:00:  	04:02:  	20:37:  	03:22:  	21:17:  
20220525	04-25	05:08:  	12:19:19	19:31:  	02:27:  	08:22:  	14:26:  	04:38:  	20:01:  	04:01:  	20:38:  	03:21:  	21:18:  
20220526	04-26	05:07:  	12:19:25	19:32:  	02:52:  	09:05:  	15:28:  	04:37:  	20:02:  	04:01:  	20:39:  	03:20:  	21:19:  
20220527	04-27	05:07:  	12:19:32	19:33:  	03:17:  	09:48:  	16:29:  	04:37:  	20:03:  	04:00:  	20:40:  	03:19:  	21:20:  
20220528	04-28	05:06:  	12:19:39	19:33:  	03:42:  	10:31:  	17:30:  	04:36:  	20:03:  	03:59:  	20:41:  	03:19:  	21:22:  
20220529	04-29	05:06:  	12:19:47	19:34:  	04:10:  	11:16:  	18:31:  	04:36:  	20:04:  	03:59:  	20:41:  	03:18:  	21:23:  
20220530	05-01	05:05:  	12:19:55	19:35:  	04:41:  	12:03:  	19:32:  	04:35:  	20:05:  	03:58:  	20:42:  	03:17:  	21:24:  
20220531	05-02	05:05:  	12:20:04	19:36:  	05:17:  	12:51:  	20:31:  	04:35:  	20:06:  	03:57:  	20:43:  	03:16:  	21:25:  
20220601	05-03	05:05:  	12:20:13	19:36:  	05:59:  	13:41:  	21:26:  	04:34:  	20:06:  	03:57:  	20:44:  	03:15:  	21:26:  
20220602	05-04	05:04:  	12:20:22	19:37:  	06:47:  	14:32:  	22:16:  	04:34:  	20:07:  	03:56:  	20:45:  	03:15:  	21:27:  
20220603	05-05	05:04:  	12:20:32	19:37:  	07:40:  	15:22:  	23:01:  	04:34:  	20:08:  	03:56:  	20:46:  	03:14:  	21:27:  
20220604	05-06	05:04:  	12:20:42	19:38:  	08:37:  	16:11:  	23:39:  	04:33:  	20:09:  	03:56:  	20:46:  	03:14:  	21:28:  
20220605	05-07	05:03:  	12:20:52	19:39:  	09:37:  	16:59:  	--:--:  	04:33:  	20:09:  	03:55:  	20:47:  	03:13:  	21:29:  
