20211214	11-11	07:34:  	12:29:01	17:24:  	14:30:  	21:04:  	02:49:  	07:06:  	17:52:  	06:34:  	18:24:  	06:03:  	18:55:  
20220101	11-29	07:42:  	12:37:50	17:34:  	05:52:  	10:53:  	15:50:  	07:14:  	18:02:  	06:42:  	18:33:  	06:12:  	19:04:  
20220102	11-30	07:42:  	12:38:18	17:35:  	07:06:  	11:59:  	16:50:  	07:14:  	18:03:  	06:43:  	18:34:  	06:12:  	19:05:  
20220103	12-01	07:42:  	12:38:46	17:35:  	08:13:  	13:05:  	17:59:  	07:14:  	18:03:  	06:43:  	18:35:  	06:12:  	19:06:  
20220104	12-02	07:42:  	12:39:14	17:36:  	09:11:  	14:09:  	19:12:  	07:14:  	18:04:  	06:43:  	18:36:  	06:12:  	19:06:  
20220105	12-03	07:42:  	12:39:41	17:37:  	09:59:  	15:08:  	20:24:  	07:15:  	18:05:  	06:43:  	18:36:  	06:13:  	19:07:  
20220106	12-04	07:42:  	12:40:08	17:38:  	10:38:  	16:02:  	21:34:  	07:15:  	18:06:  	06:43:  	18:37:  	06:13:  	19:08:  
20220107	12-05	07:43:  	12:40:34	17:39:  	11:11:  	16:51:  	22:39:  	07:15:  	18:07:  	06:43:  	18:38:  	06:13:  	19:09:  
20220108	12-06	07:43:  	12:41:00	17:40:  	11:40:  	17:36:  	23:41:  	07:15:  	18:07:  	06:43:  	18:39:  	06:13:  	19:09:  
20220109	12-07	07:42:  	12:41:25	17:41:  	12:06:  	18:19:  	--:--:  	07:15:  	18:08:  	06:43:  	18:40:  	06:13:  	19:10:  
20220110	12-08	07:42:  	12:41:49	17:41:  	12:32:  	19:01:  	00:40:  	07:15:  	18:09:  	06:44:  	18:40:  	06:13:  	19:11:  
20220111	12-09	07:42:  	12:42:13	17:42:  	12:59:  	19:44:  	01:39:  	07:15:  	18:10:  	06:43:  	18:41:  	06:13:  	19:12:  
20220112	12-10	07:42:  	12:42:37	17:43:  	13:28:  	20:27:  	02:36:  	07:15:  	18:11:  	06:43:  	18:42:  	06:13:  	19:12:  
20220113	12-11	07:42:  	12:43:00	17:44:  	14:00:  	21:12:  	03:34:  	07:14:  	18:12:  	06:43:  	18:43:  	06:13:  	19:13:  
20220114	12-12	07:42:  	12:43:22	17:45:  	14:36:  	22:00:  	04:32:  	07:14:  	18:13:  	06:43:  	18:44:  	06:13:  	19:14:  
20220115	12-13	07:42:  	12:43:43	17:46:  	15:17:  	22:49:  	05:29:  	07:14:  	18:14:  	06:43:  	18:45:  	06:13:  	19:15:  
20220116	12-14	07:41:  	12:44:04	17:47:  	16:05:  	23:40:  	06:24:  	07:14:  	18:14:  	06:43:  	18:45:  	06:13:  	19:16:  
20220117	12-15	07:41:  	12:44:24	17:48:  	16:58:  	--:--:  	07:15:  	07:14:  	18:15:  	06:43:  	18:46:  	06:12:  	19:17:  
20220118	12-16	07:41:  	12:44:44	17:49:  	17:55:  	00:31:  	08:01:  	07:13:  	18:16:  	06:43:  	18:47:  	06:12:  	19:17:  
20220119	12-17	07:40:  	12:45:03	17:50:  	18:56:  	01:22:  	08:42:  	07:13:  	18:17:  	06:42:  	18:48:  	06:12:  	19:18:  
20220120	12-18	07:40:  	12:45:21	17:51:  	19:57:  	02:11:  	09:18:  	07:13:  	18:18:  	06:42:  	18:49:  	06:12:  	19:19:  
20220121	12-19	07:40:  	12:45:38	17:52:  	20:58:  	02:58:  	09:50:  	07:12:  	18:19:  	06:42:  	18:50:  	06:12:  	19:20:  
20220122	12-20	07:39:  	12:45:54	17:53:  	22:00:  	03:43:  	10:19:  	07:12:  	18:20:  	06:41:  	18:51:  	06:11:  	19:21:  
20220123	12-21	07:39:  	12:46:10	17:54:  	23:02:  	04:28:  	10:47:  	07:12:  	18:21:  	06:41:  	18:52:  	06:11:  	19:22:  
20220124	12-22	07:38:  	12:46:25	17:55:  	--:--:  	05:13:  	11:15:  	07:11:  	18:22:  	06:41:  	18:53:  	06:11:  	19:23:  
20220125	12-23	07:38:  	12:46:39	17:56:  	00:05:  	05:59:  	11:44:  	07:11:  	18:23:  	06:40:  	18:53:  	06:10:  	19:23:  
20220126	12-24	07:37:  	12:46:53	17:57:  	01:11:  	06:47:  	12:16:  	07:10:  	18:24:  	06:40:  	18:54:  	06:10:  	19:24:  
20220127	12-25	07:37:  	12:47:06	17:58:  	02:19:  	07:40:  	12:53:  	07:10:  	18:25:  	06:39:  	18:55:  	06:09:  	19:25:  
20220128	12-26	07:36:  	12:47:17	17:59:  	03:31:  	08:37:  	13:38:  	07:09:  	18:26:  	06:39:  	18:56:  	06:09:  	19:26:  
20220129	12-27	07:35:  	12:47:29	18:00:  	04:43:  	09:38:  	14:31:  	07:09:  	18:27:  	06:38:  	18:57:  	06:08:  	19:27:  
20220130	12-28	07:35:  	12:47:39	18:01:  	05:52:  	10:43:  	15:34:  	07:08:  	18:28:  	06:38:  	18:58:  	06:08:  	19:28:  
20220131	12-29	07:34:  	12:47:48	18:02:  	06:54:  	11:47:  	16:45:  	07:07:  	18:29:  	06:37:  	18:59:  	06:07:  	19:29:  
20220201	01-01	07:33:  	12:47:57	18:03:  	07:46:  	12:49:  	17:58:  	07:07:  	18:30:  	06:36:  	19:00:  	06:07:  	19:30:  
20220202	01-02	07:32:  	12:48:05	18:04:  	08:29:  	13:46:  	19:10:  	07:06:  	18:31:  	06:36:  	19:01:  	06:06:  	19:30:  
20220203	01-03	07:32:  	12:48:12	18:05:  	09:06:  	14:38:  	20:19:  	07:05:  	18:32:  	06:35:  	19:02:  	06:05:  	19:31:  
20220204	01-04	07:31:  	12:48:18	18:06:  	09:37:  	15:26:  	21:24:  	07:05:  	18:32:  	06:34:  	19:03:  	06:05:  	19:32:  
20220205	01-05	07:30:  	12:48:24	18:07:  	10:05:  	16:12:  	22:27:  	07:04:  	18:33:  	06:34:  	19:03:  	06:04:  	19:33:  
20220206	01-06	07:29:  	12:48:28	18:08:  	10:32:  	16:55:  	23:27:  	07:03:  	18:34:  	06:33:  	19:04:  	06:03:  	19:34:  
20220207	01-07	07:28:  	12:48:32	18:09:  	10:59:  	17:38:  	--:--:  	07:02:  	18:35:  	06:32:  	19:05:  	06:03:  	19:35:  
20220208	01-08	07:28:  	12:48:35	18:10:  	11:28:  	18:22:  	00:26:  	07:01:  	18:36:  	06:31:  	19:06:  	06:02:  	19:36:  
20220209	01-09	07:27:  	12:48:37	18:11:  	11:58:  	19:07:  	01:25:  	07:00:  	18:37:  	06:31:  	19:07:  	06:01:  	19:37:  
20220210	01-10	07:26:  	12:48:39	18:12:  	12:33:  	19:54:  	02:23:  	07:00:  	18:38:  	06:30:  	19:08:  	06:00:  	19:37:  
20220211	01-11	07:25:  	12:48:39	18:13:  	13:13:  	20:43:  	03:21:  	06:59:  	18:39:  	06:29:  	19:09:  	05:59:  	19:38:  
20220212	01-12	07:24:  	12:48:39	18:14:  	13:58:  	21:33:  	04:17:  	06:58:  	18:40:  	06:28:  	19:10:  	05:59:  	19:39:  
20220213	01-13	07:23:  	12:48:38	18:15:  	14:49:  	22:25:  	05:09:  	06:57:  	18:41:  	06:27:  	19:11:  	05:58:  	19:40:  
20220214	01-14	07:22:  	12:48:36	18:16:  	15:46:  	23:16:  	05:57:  	06:56:  	18:42:  	06:26:  	19:12:  	05:57:  	19:41:  
20220215	01-15	07:21:  	12:48:34	18:17:  	16:46:  	--:--:  	06:40:  	06:55:  	18:43:  	06:25:  	19:12:  	05:56:  	19:42:  
20220216	01-16	07:20:  	12:48:30	18:18:  	17:47:  	00:05:  	07:18:  	06:54:  	18:44:  	06:24:  	19:13:  	05:55:  	19:43:  
20220217	01-17	07:19:  	12:48:26	18:19:  	18:50:  	00:54:  	07:51:  	06:53:  	18:45:  	06:23:  	19:14:  	05:54:  	19:43:  
20220218	01-18	07:17:  	12:48:22	18:20:  	19:52:  	01:40:  	08:22:  	06:52:  	18:45:  	06:22:  	19:15:  	05:53:  	19:44:  
20220219	01-19	07:16:  	12:48:16	18:21:  	20:55:  	02:26:  	08:50:  	06:51:  	18:46:  	06:21:  	19:16:  	05:52:  	19:45:  
20220220	01-20	07:15:  	12:48:11	18:22:  	21:59:  	03:11:  	09:18:  	06:50:  	18:47:  	06:20:  	19:17:  	05:51:  	19:46:  
20220221	01-21	07:14:  	12:48:04	18:23:  	23:04:  	03:57:  	09:47:  	06:48:  	18:48:  	06:19:  	19:18:  	05:50:  	19:47:  
20220222	01-22	07:13:  	12:47:57	18:23:  	--:--:  	04:45:  	10:18:  	06:47:  	18:49:  	06:18:  	19:18:  	05:49:  	19:48:  
20220223	01-23	07:12:  	12:47:49	18:24:  	00:11:  	05:35:  	10:52:  	06:46:  	18:50:  	06:17:  	19:19:  	05:48:  	19:49:  
20220224	01-24	07:11:  	12:47:40	18:25:  	01:21:  	06:30:  	11:33:  	06:45:  	18:51:  	06:16:  	19:20:  	05:46:  	19:49:  
20220225	01-25	07:09:  	12:47:31	18:26:  	02:31:  	07:28:  	12:22:  	06:44:  	18:52:  	06:15:  	19:21:  	05:45:  	19:50:  
20220226	01-26	07:08:  	12:47:22	18:27:  	03:39:  	08:30:  	13:20:  	06:43:  	18:53:  	06:13:  	19:22:  	05:44:  	19:51:  
20220227	01-27	07:07:  	12:47:12	18:28:  	04:42:  	09:33:  	14:26:  	06:41:  	18:53:  	06:12:  	19:23:  	05:43:  	19:52:  
20220228	01-28	07:06:  	12:47:01	18:29:  	05:36:  	10:34:  	15:36:  	06:40:  	18:54:  	06:11:  	19:24:  	05:42:  	19:53:  
20220301	01-29	07:04:  	12:46:50	18:30:  	06:22:  	11:32:  	16:48:  	06:39:  	18:55:  	06:10:  	19:24:  	05:41:  	19:54:  
20220302	01-30	07:03:  	12:46:38	18:31:  	07:00:  	12:25:  	17:58:  	06:38:  	18:56:  	06:09:  	19:25:  	05:39:  	19:55:  
20220303	02-01	07:02:  	12:46:26	18:32:  	07:33:  	13:15:  	19:05:  	06:37:  	18:57:  	06:07:  	19:26:  	05:38:  	19:55:  
20220304	02-02	07:01:  	12:46:13	18:32:  	08:03:  	14:02:  	20:09:  	06:35:  	18:58:  	06:06:  	19:27:  	05:37:  	19:56:  
20220305	02-03	06:59:  	12:46:00	18:33:  	08:31:  	14:46:  	21:11:  	06:34:  	18:59:  	06:05:  	19:28:  	05:36:  	19:57:  
20220306	02-04	06:58:  	12:45:47	18:34:  	08:58:  	15:30:  	22:12:  	06:33:  	18:59:  	06:03:  	19:29:  	05:34:  	19:58:  
20220307	02-05	06:57:  	12:45:33	18:35:  	09:26:  	16:14:  	23:12:  	06:31:  	19:00:  	06:02:  	19:30:  	05:33:  	19:59:  
20220308	02-06	06:55:  	12:45:18	18:36:  	09:56:  	17:00:  	--:--:  	06:30:  	19:01:  	06:01:  	19:30:  	05:32:  	20:00:  
20220309	02-07	06:54:  	12:45:04	18:37:  	10:29:  	17:46:  	00:11:  	06:29:  	19:02:  	06:00:  	19:31:  	05:30:  	20:01:  
20220310	02-08	06:53:  	12:44:48	18:38:  	11:07:  	18:35:  	01:10:  	06:27:  	19:03:  	05:58:  	19:32:  	05:29:  	20:01:  
20220311	02-09	06:51:  	12:44:33	18:38:  	11:50:  	19:25:  	02:07:  	06:26:  	19:04:  	05:57:  	19:33:  	05:27:  	20:02:  
20220312	02-10	06:50:  	12:44:17	18:39:  	12:39:  	20:16:  	03:01:  	06:25:  	19:04:  	05:56:  	19:34:  	05:26:  	20:03:  
20220313	02-11	06:49:  	12:44:01	18:40:  	13:33:  	21:07:  	03:51:  	06:23:  	19:05:  	05:54:  	19:35:  	05:25:  	20:04:  
20220314	02-12	06:47:  	12:43:45	18:41:  	14:32:  	21:57:  	04:36:  	06:22:  	19:06:  	05:53:  	19:35:  	05:23:  	20:05:  
20220315	02-13	06:46:  	12:43:28	18:42:  	15:33:  	22:46:  	05:15:  	06:21:  	19:07:  	05:51:  	19:36:  	05:22:  	20:06:  
20220316	02-14	06:44:  	12:43:11	18:43:  	16:36:  	23:33:  	05:50:  	06:19:  	19:08:  	05:50:  	19:37:  	05:20:  	20:07:  
20220317	02-15	06:43:  	12:42:54	18:43:  	17:39:  	--:--:  	06:22:  	06:18:  	19:09:  	05:49:  	19:38:  	05:19:  	20:07:  
20220318	02-16	06:42:  	12:42:36	18:44:  	18:43:  	00:20:  	06:51:  	06:16:  	19:09:  	05:47:  	19:39:  	05:18:  	20:08:  
20220319	02-17	06:40:  	12:42:19	18:45:  	19:47:  	01:06:  	07:19:  	06:15:  	19:10:  	05:46:  	19:40:  	05:16:  	20:09:  
20220320	02-18	06:39:  	12:42:01	18:46:  	20:54:  	01:52:  	07:48:  	06:14:  	19:11:  	05:44:  	19:40:  	05:15:  	20:10:  
20220321	02-19	06:37:  	12:41:43	18:47:  	22:02:  	02:40:  	08:19:  	06:12:  	19:12:  	05:43:  	19:41:  	05:13:  	20:11:  
20220322	02-20	06:36:  	12:41:26	18:47:  	23:12:  	03:31:  	08:53:  	06:11:  	19:13:  	05:41:  	19:42:  	05:12:  	20:12:  
20220323	02-21	06:35:  	12:41:08	18:48:  	--:--:  	04:25:  	09:32:  	06:09:  	19:13:  	05:40:  	19:43:  	05:10:  	20:13:  
20220324	02-22	06:33:  	12:40:50	18:49:  	00:24:  	05:23:  	10:18:  	06:08:  	19:14:  	05:39:  	19:44:  	05:09:  	20:14:  
20220325	02-23	06:32:  	12:40:31	18:50:  	01:33:  	06:24:  	11:13:  	06:07:  	19:15:  	05:37:  	19:45:  	05:07:  	20:15:  
20220326	02-24	06:30:  	12:40:13	18:51:  	02:37:  	07:26:  	12:16:  	06:05:  	19:16:  	05:36:  	19:45:  	05:06:  	20:16:  
20220327	02-25	06:29:  	12:39:55	18:51:  	03:32:  	08:26:  	13:24:  	06:04:  	19:17:  	05:34:  	19:46:  	05:04:  	20:16:  
20220328	02-26	06:28:  	12:39:37	18:52:  	04:20:  	09:24:  	14:34:  	06:02:  	19:17:  	05:33:  	19:47:  	05:03:  	20:17:  
20220329	02-27	06:26:  	12:39:19	18:53:  	04:59:  	10:17:  	15:42:  	06:01:  	19:18:  	05:31:  	19:48:  	05:01:  	20:18:  
20220330	02-28	06:25:  	12:39:01	18:54:  	05:33:  	11:07:  	16:49:  	06:00:  	19:19:  	05:30:  	19:49:  	05:00:  	20:19:  
20220331	02-29	06:24:  	12:38:43	18:54:  	06:03:  	11:54:  	17:53:  	05:58:  	19:20:  	05:28:  	19:50:  	04:58:  	20:20:  
20220401	03-01	06:22:  	12:38:26	18:55:  	06:31:  	12:39:  	18:56:  	05:57:  	19:21:  	05:27:  	19:51:  	04:56:  	20:21:  
20220402	03-02	06:21:  	12:38:08	18:56:  	06:58:  	13:23:  	19:57:  	05:55:  	19:22:  	05:25:  	19:52:  	04:55:  	20:22:  
20220403	03-03	06:19:  	12:37:50	18:57:  	07:25:  	14:07:  	20:58:  	05:54:  	19:22:  	05:24:  	19:52:  	04:53:  	20:23:  
20220404	03-04	06:18:  	12:37:33	18:58:  	07:54:  	14:52:  	21:58:  	05:53:  	19:23:  	05:23:  	19:53:  	04:52:  	20:24:  
20220405	03-05	06:17:  	12:37:16	18:58:  	08:26:  	15:38:  	22:58:  	05:51:  	19:24:  	05:21:  	19:54:  	04:50:  	20:25:  
20220406	03-06	06:15:  	12:36:59	18:59:  	09:02:  	16:27:  	23:57:  	05:50:  	19:25:  	05:20:  	19:55:  	04:49:  	20:26:  
20220407	03-07	06:14:  	12:36:42	19:00:  	09:43:  	17:16:  	--:--:  	05:48:  	19:26:  	05:18:  	19:56:  	04:47:  	20:27:  
20220408	03-08	06:13:  	12:36:25	19:01:  	10:29:  	18:07:  	00:53:  	05:47:  	19:26:  	05:17:  	19:57:  	04:46:  	20:28:  
20220409	03-09	06:11:  	12:36:09	19:02:  	11:22:  	18:58:  	01:44:  	05:46:  	19:27:  	05:15:  	19:58:  	04:44:  	20:29:  
20220410	03-10	06:10:  	12:35:52	19:02:  	12:18:  	19:48:  	02:31:  	05:44:  	19:28:  	05:14:  	19:59:  	04:43:  	20:30:  
20220411	03-11	06:09:  	12:35:36	19:03:  	13:18:  	20:37:  	03:12:  	05:43:  	19:29:  	05:12:  	20:00:  	04:41:  	20:31:  
20220412	03-12	06:07:  	12:35:21	19:04:  	14:19:  	21:24:  	03:48:  	05:41:  	19:30:  	05:11:  	20:00:  	04:39:  	20:32:  
20220413	03-13	06:06:  	12:35:05	19:05:  	15:22:  	22:10:  	04:20:  	05:40:  	19:31:  	05:09:  	20:01:  	04:38:  	20:33:  
20220414	03-14	06:05:  	12:34:50	19:06:  	16:25:  	22:56:  	04:50:  	05:39:  	19:32:  	05:08:  	20:02:  	04:36:  	20:34:  
20220415	03-15	06:03:  	12:34:35	19:06:  	17:29:  	23:43:  	05:19:  	05:37:  	19:32:  	05:07:  	20:03:  	04:35:  	20:35:  
20220416	03-16	06:02:  	12:34:21	19:07:  	18:36:  	--:--:  	05:47:  	05:36:  	19:33:  	05:05:  	20:04:  	04:33:  	20:36:  
20220417	03-17	06:01:  	12:34:07	19:08:  	19:45:  	00:31:  	06:17:  	05:35:  	19:34:  	05:04:  	20:05:  	04:32:  	20:37:  
20220418	03-18	06:00:  	12:33:53	19:09:  	20:57:  	01:21:  	06:50:  	05:33:  	19:35:  	05:02:  	20:06:  	04:30:  	20:38:  
20220419	03-19	05:58:  	12:33:40	19:10:  	22:10:  	02:16:  	07:28:  	05:32:  	19:36:  	05:01:  	20:07:  	04:29:  	20:39:  
20220420	03-20	05:57:  	12:33:27	19:10:  	23:23:  	03:14:  	08:13:  	05:31:  	19:37:  	05:00:  	20:08:  	04:27:  	20:41:  
20220421	03-21	05:56:  	12:33:14	19:11:  	--:--:  	04:16:  	09:06:  	05:30:  	19:37:  	04:58:  	20:09:  	04:26:  	20:42:  
20220422	03-22	05:55:  	12:33:02	19:12:  	00:31:  	05:19:  	10:08:  	05:28:  	19:38:  	04:57:  	20:10:  	04:24:  	20:43:  
20220423	03-23	05:53:  	12:32:51	19:13:  	01:30:  	06:21:  	11:15:  	05:27:  	19:39:  	04:56:  	20:11:  	04:23:  	20:44:  
20220424	03-24	05:52:  	12:32:40	19:14:  	02:20:  	07:20:  	12:25:  	05:26:  	19:40:  	04:54:  	20:12:  	04:21:  	20:45:  
20220425	03-25	05:51:  	12:32:29	19:14:  	03:01:  	08:14:  	13:34:  	05:25:  	19:41:  	04:53:  	20:13:  	04:20:  	20:46:  
20220426	03-26	05:50:  	12:32:19	19:15:  	03:36:  	09:04:  	14:40:  	05:23:  	19:42:  	04:52:  	20:14:  	04:18:  	20:47:  
20220427	03-27	05:49:  	12:32:10	19:16:  	04:06:  	09:51:  	15:44:  	05:22:  	19:43:  	04:50:  	20:15:  	04:17:  	20:48:  
20220428	03-28	05:48:  	12:32:01	19:17:  	04:34:  	10:35:  	16:46:  	05:21:  	19:44:  	04:49:  	20:16:  	04:15:  	20:49:  
20220429	03-29	05:47:  	12:31:52	19:18:  	05:00:  	11:19:  	17:46:  	05:20:  	19:44:  	04:48:  	20:17:  	04:14:  	20:51:  
20220430	03-30	05:46:  	12:31:44	19:18:  	05:27:  	12:02:  	18:46:  	05:19:  	19:45:  	04:47:  	20:18:  	04:13:  	20:52:  
20220501	04-01	05:45:  	12:31:37	19:19:  	05:54:  	12:46:  	19:47:  	05:18:  	19:46:  	04:45:  	20:19:  	04:11:  	20:53:  
20220502	04-02	05:43:  	12:31:30	19:20:  	06:25:  	13:32:  	20:47:  	05:16:  	19:47:  	04:44:  	20:20:  	04:10:  	20:54:  
20220503	04-03	05:42:  	12:31:23	19:21:  	06:59:  	14:20:  	21:46:  	05:15:  	19:48:  	04:43:  	20:21:  	04:09:  	20:55:  
20220504	04-04	05:41:  	12:31:18	19:22:  	07:38:  	15:09:  	22:44:  	05:14:  	19:49:  	04:42:  	20:22:  	04:07:  	20:56:  
20220505	04-05	05:40:  	12:31:12	19:22:  	08:23:  	15:59:  	23:37:  	05:13:  	19:50:  	04:40:  	20:23:  	04:06:  	20:57:  
20220506	04-06	05:39:  	12:31:07	19:23:  	09:13:  	16:50:  	--:--:  	05:12:  	19:51:  	04:39:  	20:24:  	04:05:  	20:59:  
20220507	04-07	05:39:  	12:31:03	19:24:  	10:07:  	17:40:  	00:26:  	05:11:  	19:51:  	04:38:  	20:25:  	04:03:  	21:00:  
20220508	04-08	05:38:  	12:31:00	19:25:  	11:05:  	18:29:  	01:08:  	05:10:  	19:52:  	04:37:  	20:26:  	04:02:  	21:01:  
20220509	04-09	05:37:  	12:30:57	19:26:  	12:05:  	19:16:  	01:46:  	05:09:  	19:53:  	04:36:  	20:27:  	04:01:  	21:02:  
20220510	04-10	05:36:  	12:30:54	19:26:  	13:06:  	20:02:  	02:19:  	05:08:  	19:54:  	04:35:  	20:28:  	03:59:  	21:03:  
20220511	04-11	05:35:  	12:30:52	19:27:  	14:07:  	20:47:  	02:49:  	05:07:  	19:55:  	04:34:  	20:29:  	03:58:  	21:04:  
20220512	04-12	05:34:  	12:30:51	19:28:  	15:10:  	21:32:  	03:17:  	05:06:  	19:56:  	04:33:  	20:30:  	03:57:  	21:05:  
20220513	04-13	05:33:  	12:30:50	19:29:  	16:15:  	22:19:  	03:45:  	05:06:  	19:57:  	04:32:  	20:30:  	03:56:  	21:07:  
20220514	04-14	05:32:  	12:30:49	19:30:  	17:22:  	23:08:  	04:14:  	05:05:  	19:58:  	04:31:  	20:31:  	03:55:  	21:08:  
20220515	04-15	05:32:  	12:30:50	19:30:  	18:33:  	--:--:  	04:45:  	05:04:  	19:58:  	04:30:  	20:32:  	03:54:  	21:09:  
20220516	04-16	05:31:  	12:30:50	19:31:  	19:48:  	00:01:  	05:20:  	05:03:  	19:59:  	04:29:  	20:33:  	03:52:  	21:10:  
20220517	04-17	05:30:  	12:30:52	19:32:  	21:03:  	00:58:  	06:03:  	05:02:  	20:00:  	04:28:  	20:34:  	03:51:  	21:11:  
20220518	04-18	05:30:  	12:30:54	19:33:  	22:16:  	02:01:  	06:54:  	05:01:  	20:01:  	04:27:  	20:35:  	03:50:  	21:12:  
20220519	04-19	05:29:  	12:30:56	19:33:  	23:21:  	03:06:  	07:55:  	05:01:  	20:02:  	04:26:  	20:36:  	03:49:  	21:13:  
20220520	04-20	05:28:  	12:30:59	19:34:  	--:--:  	04:11:  	09:03:  	05:00:  	20:03:  	04:25:  	20:37:  	03:48:  	21:14:  
20220521	04-21	05:28:  	12:31:03	19:35:  	00:16:  	05:13:  	10:14:  	04:59:  	20:03:  	04:25:  	20:38:  	03:47:  	21:15:  
20220522	04-22	05:27:  	12:31:07	19:36:  	01:01:  	06:10:  	11:25:  	04:59:  	20:04:  	04:24:  	20:39:  	03:46:  	21:17:  
20220523	04-23	05:26:  	12:31:12	19:36:  	01:38:  	07:02:  	12:33:  	04:58:  	20:05:  	04:23:  	20:40:  	03:46:  	21:18:  
20220524	04-24	05:26:  	12:31:17	19:37:  	02:10:  	07:50:  	13:38:  	04:57:  	20:06:  	04:22:  	20:41:  	03:45:  	21:19:  
20220525	04-25	05:25:  	12:31:23	19:38:  	02:38:  	08:35:  	14:40:  	04:57:  	20:06:  	04:22:  	20:42:  	03:44:  	21:20:  
20220526	04-26	05:25:  	12:31:29	19:38:  	03:05:  	09:18:  	15:40:  	04:56:  	20:07:  	04:21:  	20:42:  	03:43:  	21:21:  
20220527	04-27	05:24:  	12:31:36	19:39:  	03:31:  	10:01:  	16:39:  	04:56:  	20:08:  	04:20:  	20:43:  	03:42:  	21:22:  
20220528	04-28	05:24:  	12:31:43	19:40:  	03:57:  	10:44:  	17:39:  	04:55:  	20:09:  	04:20:  	20:44:  	03:41:  	21:23:  
20220529	04-29	05:23:  	12:31:51	19:41:  	04:27:  	11:28:  	18:39:  	04:55:  	20:09:  	04:19:  	20:45:  	03:41:  	21:24:  
20220530	05-01	05:23:  	12:31:59	19:41:  	04:59:  	12:15:  	19:38:  	04:54:  	20:10:  	04:19:  	20:46:  	03:40:  	21:25:  
20220531	05-02	05:23:  	12:32:07	19:42:  	05:36:  	13:04:  	20:36:  	04:54:  	20:11:  	04:18:  	20:47:  	03:39:  	21:25:  
20220601	05-03	05:22:  	12:32:16	19:42:  	06:19:  	13:54:  	21:31:  	04:53:  	20:12:  	04:18:  	20:47:  	03:39:  	21:26:  
20220602	05-04	05:22:  	12:32:26	19:43:  	07:07:  	14:45:  	22:21:  	04:53:  	20:12:  	04:17:  	20:48:  	03:38:  	21:27:  
20220603	05-05	05:22:  	12:32:35	19:44:  	08:00:  	15:35:  	23:06:  	04:53:  	20:13:  	04:17:  	20:49:  	03:38:  	21:28:  
20220604	05-06	05:22:  	12:32:46	19:44:  	08:56:  	16:24:  	23:45:  	04:52:  	20:13:  	04:16:  	20:49:  	03:37:  	21:29:  
20220605	05-07	05:21:  	12:32:56	19:45:  	09:55:  	17:11:  	--:--:  	04:52:  	20:14:  	04:16:  	20:50:  	03:37:  	21:30:  
