<TOPS - 조위예측극치자료>

대상조위관측소 : 어청도
위도(WGS84) : N  36도 07분 02초
2022 01 24 01 21 MIN   103
2022 01 24 07 02 MAX   467
2022 01 24 13 26 MIN    95
2022 01 24 19 26 MAX   497
2022 01 25 02 02 MIN   107
2022 01 25 07 53 MAX   456
2022 01 25 14 15 MIN   129
2022 01 25 20 12 MAX   468
2022 01 26 02 51 MIN   113
2022 01 26 08 56 MAX   443
2022 01 26 15 18 MIN   165
2022 01 26 21 10 MAX   435
2022 01 27 03 53 MIN   118
2022 01 27 10 13 MAX   439
2022 01 27 16 43 MIN   191
2022 01 27 22 24 MAX   409
2022 01 28 05 09 MIN   114
2022 01 28 11 41 MAX   453
2022 01 28 18 20 MIN   189
2022 01 28 23 48 MAX   402
2022 01 29 06 28 MIN    94
2022 01 29 13 01 MAX   486
2022 01 29 19 42 MIN   164
2022 01 30 01 05 MAX   416
2022 01 30 07 38 MIN    64
2022 01 30 14 05 MAX   525
2022 01 30 20 46 MIN   130
2022 01 31 02 08 MAX   441
2022 01 31 08 39 MIN    31
2022 01 31 14 59 MAX   558
2022 01 31 21 38 MIN   100
2022 02 01 03 01 MAX   469
2022 02 01 09 32 MIN     4
2022 02 01 15 47 MAX   581
2022 02 01 22 24 MIN    76
2022 02 02 03 49 MAX   492
2022 02 02 10 20 MIN   -11
2022 02 02 16 30 MAX   590
2022 02 02 23 06 MIN    62
2022 02 03 04 33 MAX   508
2022 02 03 11 04 MIN   -13
2022 02 03 17 10 MAX   586
2022 02 03 23 45 MIN    57
2022 02 04 05 15 MAX   515
2022 02 04 11 45 MIN     1
2022 02 04 17 47 MAX   571
2022 02 05 00 21 MIN    60
2022 02 05 05 56 MAX   512
2022 02 05 12 23 MIN    28
2022 02 05 18 22 MAX   545
2022 02 06 00 54 MIN    70
2022 02 06 06 36 MAX   499
2022 02 06 12 59 MIN    68
2022 02 06 18 55 MAX   512
2022 02 07 01 26 MIN    88
2022 02 07 07 17 MAX   477
2022 02 07 13 36 MIN   114
2022 02 07 19 29 MAX   473
2022 02 08 02 00 MIN   110
2022 02 08 08 02 MAX   448
2022 02 08 14 16 MIN   164
2022 02 08 20 05 MAX   431
2022 02 09 02 38 MIN   136
2022 02 09 08 56 MAX   419
2022 02 09 15 07 MIN   211
2022 02 09 20 51 MAX   389
2022 02 10 03 29 MIN   162
2022 02 10 10 11 MAX   397
2022 02 10 16 28 MIN   245
2022 02 10 22 02 MAX   354
2022 02 11 04 44 MIN   177
2022 02 11 11 49 MAX   398
2022 02 11 18 23 MIN   247
2022 02 11 23 44 MAX   344
2022 02 12 06 12 MIN   172
2022 02 12 13 09 MAX   423
2022 02 12 19 44 MIN   220
2022 02 13 01 04 MAX   361
2022 02 13 07 20 MIN   147
2022 02 13 14 02 MAX   455
2022 02 13 20 32 MIN   188
2022 02 14 01 58 MAX   390
2022 02 14 08 12 MIN   115
2022 02 14 14 41 MAX   486
2022 02 14 21 09 MIN   157
2022 02 15 02 38 MAX   421
2022 02 15 08 54 MIN    83
2022 02 15 15 15 MAX   512
2022 02 15 21 42 MIN   129
2022 02 16 03 13 MAX   449
2022 02 16 09 32 MIN    55
2022 02 16 15 46 MAX   533
2022 02 16 22 14 MIN   106
2022 02 17 03 45 MAX   473
2022 02 17 10 09 MIN    34
2022 02 17 16 16 MAX   547
2022 02 17 22 46 MIN    87
2022 02 18 04 18 MAX   493
2022 02 18 10 44 MIN    23
2022 02 18 16 46 MAX   554
2022 02 18 23 17 MIN    72
2022 02 19 04 50 MAX   508
2022 02 19 11 19 MIN    22
2022 02 19 17 15 MAX   554
2022 02 19 23 48 MIN    61
2022 02 20 05 25 MAX   517
2022 02 20 11 55 MIN    32
2022 02 20 17 46 MAX   547
2022 02 21 00 19 MIN    56
2022 02 21 06 02 MAX   519
2022 02 21 12 31 MIN    54
2022 02 21 18 19 MAX   530
2022 02 22 00 52 MIN    59
2022 02 22 06 42 MAX   511
2022 02 22 13 09 MIN    87
2022 02 22 18 56 MAX   502
2022 02 23 01 28 MIN    70
2022 02 23 07 29 MAX   493
2022 02 23 13 54 MIN   131
2022 02 23 19 37 MAX   464
2022 02 24 02 12 MIN    91
2022 02 24 08 26 MAX   467
2022 02 24 14 52 MIN   179
2022 02 24 20 30 MAX   420
2022 02 25 03 10 MIN   117
2022 02 25 09 44 MAX   442
2022 02 25 16 22 MIN   217
2022 02 25 21 48 MAX   380
2022 02 26 04 36 MIN   135
2022 02 26 11 28 MAX   441
2022 02 26 18 20 MIN   215
2022 02 26 23 36 MAX   369
2022 02 27 06 17 MIN   124
2022 02 27 13 01 MAX   472
2022 02 27 19 46 MIN   178
2022 02 28 01 06 MAX   397
2022 02 28 07 37 MIN    88
2022 02 28 14 06 MAX   513
2022 02 28 20 43 MIN   133
2022 03 01 02 09 MAX   440
2022 03 01 08 37 MIN    48
2022 03 01 14 54 MAX   547
2022 03 01 21 29 MIN    93
2022 03 02 02 57 MAX   482
2022 03 02 09 27 MIN    16
2022 03 02 15 35 MAX   569
2022 03 02 22 08 MIN    63
2022 03 03 03 40 MAX   515
2022 03 03 10 10 MIN    -2
2022 03 03 16 11 MAX   578
2022 03 03 22 44 MIN    44
2022 03 04 04 19 MAX   537
2022 03 04 10 49 MIN    -3
2022 03 04 16 45 MAX   574
2022 03 04 23 17 MIN    36
2022 03 05 04 56 MAX   545
2022 03 05 11 25 MIN    12
2022 03 05 17 16 MAX   559
2022 03 05 23 47 MIN    38
2022 03 06 05 32 MAX   542
2022 03 06 11 59 MIN    39
2022 03 06 17 46 MAX   536
2022 03 07 00 15 MIN    48
2022 03 07 06 06 MAX   529
2022 03 07 12 30 MIN    76
2022 03 07 18 15 MAX   506
2022 03 08 00 41 MIN    65
2022 03 08 06 42 MAX   507
2022 03 08 13 01 MIN   119
2022 03 08 18 44 MAX   471
2022 03 09 01 08 MIN    90
2022 03 09 07 19 MAX   477
2022 03 09 13 34 MIN   164
2022 03 09 19 14 MAX   432
2022 03 10 01 39 MIN   120
2022 03 10 08 02 MAX   443
2022 03 10 14 15 MIN   210
2022 03 10 19 49 MAX   390
2022 03 11 02 18 MIN   154
2022 03 11 09 01 MAX   409
2022 03 11 15 17 MIN   250
2022 03 11 20 43 MAX   350
2022 03 12 03 22 MIN   187
2022 03 12 10 41 MAX   391
2022 03 12 17 25 MIN   265
2022 03 12 22 39 MAX   326
2022 03 13 05 08 MIN   199
2022 03 13 12 30 MAX   407
2022 03 13 19 17 MIN   237
2022 03 14 00 35 MAX   346
2022 03 14 06 46 MIN   176
2022 03 14 13 33 MAX   441
2022 03 14 20 07 MIN   196
2022 03 15 01 36 MAX   385
2022 03 15 07 48 MIN   136
2022 03 15 14 14 MAX   476
2022 03 15 20 42 MIN   156
2022 03 16 02 17 MAX   428
2022 03 16 08 33 MIN    96
2022 03 16 14 47 MAX   507
2022 03 16 21 15 MIN   118
2022 03 17 02 52 MAX   467
2022 03 17 09 13 MIN    61
2022 03 17 15 17 MAX   532
2022 03 17 21 46 MIN    85
2022 03 18 03 24 MAX   502
2022 03 18 09 51 MIN    35
2022 03 18 15 47 MAX   549
2022 03 18 22 17 MIN    57
2022 03 19 03 57 MAX   530
2022 03 19 10 27 MIN    21
2022 03 19 16 17 MAX   557
2022 03 19 22 48 MIN    36
2022 03 20 04 31 MAX   551
2022 03 20 11 03 MIN    20
2022 03 20 16 48 MAX   556
2022 03 20 23 20 MIN    23
2022 03 21 05 06 MAX   562
2022 03 21 11 39 MIN    32
2022 03 21 17 20 MAX   546
2022 03 21 23 51 MIN    21
2022 03 22 05 44 MAX   562
2022 03 22 12 17 MIN    58
2022 03 22 17 54 MAX   524
2022 03 23 00 25 MIN    30
2022 03 23 06 25 MAX   549
2022 03 23 12 57 MIN    98
2022 03 23 18 31 MAX   491
2022 03 24 01 01 MIN    52
2022 03 24 07 12 MAX   521
2022 03 24 13 43 MIN   146
2022 03 24 19 14 MAX   448
2022 03 25 01 46 MIN    86
2022 03 25 08 10 MAX   484
2022 03 25 14 45 MIN   197
2022 03 25 20 10 MAX   400
2022 03 26 02 46 MIN   126
2022 03 26 09 32 MAX   449
2022 03 26 16 25 MIN   229
2022 03 26 21 38 MAX   362
2022 03 27 04 24 MIN   154
2022 03 27 11 24 MAX   444
2022 03 27 18 22 MIN   214
2022 03 27 23 40 MAX   365
2022 03 28 06 14 MIN   143
2022 03 28 12 54 MAX   472
2022 03 28 19 36 MIN   170
2022 03 29 01 06 MAX   409
2022 03 29 07 32 MIN   104
2022 03 29 13 52 MAX   507
2022 03 29 20 25 MIN   122
2022 03 30 02 01 MAX   461
2022 03 30 08 28 MIN    65
2022 03 30 14 35 MAX   535
2022 03 30 21 06 MIN    82
2022 03 31 02 45 MAX   506
2022 03 31 09 13 MIN    37
2022 03 31 15 11 MAX   551
2022 03 31 21 42 MIN    53
2022 04 01 03 23 MAX   539
2022 04 01 09 53 MIN    25
2022 04 01 15 44 MAX   555
2022 04 01 22 14 MIN    36
2022 04 02 03 59 MAX   558
2022 04 02 10 29 MIN    28
2022 04 02 16 15 MAX   549
2022 04 02 22 43 MIN    29
2022 04 03 04 33 MAX   565
2022 04 03 11 02 MIN    42
2022 04 03 16 44 MAX   536
2022 04 03 23 11 MIN    32
2022 04 04 05 06 MAX   562
2022 04 04 11 33 MIN    66
2022 04 04 17 12 MAX   516
2022 04 04 23 37 MIN    42
2022 04 05 05 38 MAX   549
2022 04 05 12 03 MIN    96
2022 04 05 17 40 MAX   492
2022 04 06 00 02 MIN    58
2022 04 06 06 11 MAX   530
2022 04 06 12 33 MIN   130
2022 04 06 18 09 MAX   464
2022 04 07 00 28 MIN    81
2022 04 07 06 45 MAX   504
2022 04 07 13 04 MIN   166
2022 04 07 18 38 MAX   432
2022 04 08 00 57 MIN   110
2022 04 08 07 24 MAX   472
2022 04 08 13 43 MIN   204
2022 04 08 19 13 MAX   397
2022 04 09 01 34 MIN   145
2022 04 09 08 14 MAX   438
2022 04 09 14 37 MIN   240
2022 04 09 20 02 MAX   362
2022 04 10 02 29 MIN   181
2022 04 10 09 32 MAX   410
2022 04 10 16 17 MIN   259
2022 04 10 21 39 MAX   336
2022 04 11 04 05 MIN   206
2022 04 11 11 21 MAX   409
2022 04 11 18 15 MIN   240
2022 04 11 23 45 MAX   350
2022 04 12 05 57 MIN   194
2022 04 12 12 40 MAX   434
2022 04 12 19 18 MIN   198
2022 04 13 00 57 MAX   393
2022 04 13 07 11 MIN   156
2022 04 13 13 28 MAX   467
2022 04 13 19 59 MIN   152
2022 04 14 01 43 MAX   442
2022 04 14 08 02 MIN   115
2022 04 14 14 06 MAX   498
2022 04 14 20 35 MIN   107
2022 04 15 02 21 MAX   490
2022 04 15 08 46 MIN    78
2022 04 15 14 39 MAX   524
2022 04 15 21 08 MIN    67
2022 04 16 02 57 MAX   532
2022 04 16 09 26 MIN    50
2022 04 16 15 12 MAX   541
2022 04 16 21 42 MIN    35
2022 04 17 03 32 MAX   566
2022 04 17 10 05 MIN    36
2022 04 17 15 45 MAX   549
2022 04 17 22 16 MIN    12
2022 04 18 04 09 MAX   589
2022 04 18 10 44 MIN    35
2022 04 18 16 20 MAX   546
2022 04 18 22 51 MIN     1
2022 04 19 04 48 MAX   599
2022 04 19 11 24 MIN    49
2022 04 19 16 56 MAX   531
2022 04 19 23 26 MIN     4
2022 04 20 05 29 MAX   594
2022 04 20 12 06 MIN    76
2022 04 20 17 35 MAX   506
2022 04 21 00 04 MIN    20
2022 04 21 06 14 MAX   574
2022 04 21 12 51 MIN   115
2022 04 21 18 17 MAX   473
2022 04 22 00 45 MIN    50
2022 04 22 07 05 MAX   542
2022 04 22 13 43 MIN   159
2022 04 22 19 06 MAX   434
2022 04 23 01 35 MIN    91
2022 04 23 08 06 MAX   502
2022 04 23 14 51 MIN   198
2022 04 23 20 10 MAX   395
2022 04 24 02 42 MIN   134
2022 04 24 09 28 MAX   468
2022 04 24 16 24 MIN   215
2022 04 24 21 44 MAX   374
2022 04 25 04 19 MIN   161
2022 04 25 11 05 MAX   459
2022 04 25 17 57 MIN   196
2022 04 25 23 30 MAX   391
2022 04 26 05 59 MIN   153
2022 04 26 12 25 MAX   474
2022 04 26 19 04 MIN   157
2022 04 27 00 47 MAX   435
2022 04 27 07 12 MIN   124
2022 04 27 13 21 MAX   495
2022 04 27 19 52 MIN   117
2022 04 28 01 41 MAX   482
2022 04 28 08 07 MIN    96
2022 04 28 14 03 MAX   512
2022 04 28 20 32 MIN    83
2022 04 29 02 24 MAX   522
2022 04 29 08 51 MIN    77
2022 04 29 14 39 MAX   521
2022 04 29 21 08 MIN    58
2022 04 30 03 02 MAX   550
2022 04 30 09 31 MIN    70
2022 04 30 15 12 MAX   522
2022 04 30 21 40 MIN    44
2022 05 01 03 36 MAX   565
2022 05 01 10 06 MIN    73
2022 05 01 15 43 MAX   517
2022 05 01 22 09 MIN    40
2022 05 02 04 09 MAX   571
2022 05 02 10 39 MIN    84
2022 05 02 16 13 MAX   507
2022 05 02 22 36 MIN    43
2022 05 03 04 41 MAX   568
2022 05 03 11 10 MIN   100
2022 05 03 16 43 MAX   493
2022 05 03 23 03 MIN    51
2022 05 04 05 13 MAX   560
2022 05 04 11 41 MIN   120
2022 05 04 17 12 MAX   477
2022 05 04 23 30 MIN    64
2022 05 05 05 46 MAX   546
2022 05 05 12 12 MIN   143
2022 05 05 17 43 MAX   457
2022 05 05 23 59 MIN    82
2022 05 06 06 20 MAX   526
2022 05 06 12 45 MIN   168
2022 05 06 18 16 MAX   436
2022 05 07 00 32 MIN   106
2022 05 07 06 59 MAX   501
2022 05 07 13 25 MIN   195
2022 05 07 18 55 MAX   411
2022 05 08 01 11 MIN   137
2022 05 08 07 45 MAX   472
2022 05 08 14 16 MIN   220
2022 05 08 19 46 MAX   386
2022 05 09 02 03 MIN   170
2022 05 09 08 47 MAX   446
2022 05 09 15 28 MIN   234
2022 05 09 21 03 MAX   368
2022 05 10 03 21 MIN   196
2022 05 10 10 08 MAX   432
2022 05 10 16 58 MIN   224
2022 05 10 22 42 MAX   375
2022 05 11 04 59 MIN   198
2022 05 11 11 28 MAX   439
2022 05 11 18 10 MIN   191
2022 05 12 00 02 MAX   411
2022 05 12 06 21 MIN   175
2022 05 12 12 28 MAX   461
2022 05 12 19 03 MIN   147
2022 05 13 00 59 MAX   460
2022 05 13 07 21 MIN   140
2022 05 13 13 15 MAX   487
2022 05 13 19 46 MIN   102
2022 05 14 01 44 MAX   511
2022 05 14 08 12 MIN   106
2022 05 14 13 56 MAX   509
2022 05 14 20 26 MIN    61
2022 05 15 02 26 MAX   556
2022 05 15 08 58 MIN    80
2022 05 15 14 36 MAX   525
2022 05 15 21 05 MIN    28
2022 05 16 03 07 MAX   591
2022 05 16 09 43 MIN    66
2022 05 16 15 15 MAX   530
2022 05 16 21 45 MIN     7
2022 05 17 03 49 MAX   613
2022 05 17 10 28 MIN    64
2022 05 17 15 56 MAX   526
2022 05 17 22 25 MIN    -1
2022 05 18 04 33 MAX   620
2022 05 18 11 13 MIN    75
2022 05 18 16 39 MAX   513
2022 05 18 23 07 MIN     5
2022 05 19 05 20 MAX   613
2022 05 19 12 00 MIN    96
2022 05 19 17 24 MAX   493
2022 05 19 23 52 MIN    23
2022 05 20 06 09 MAX   593
2022 05 20 12 50 MIN   124
2022 05 20 18 13 MAX   469
2022 05 21 00 39 MIN    53
2022 05 21 07 03 MAX   563
2022 05 21 13 45 MIN   153
2022 05 21 19 08 MAX   443
2022 05 22 01 34 MIN    91
2022 05 22 08 03 MAX   528
2022 05 22 14 48 MIN   176
2022 05 22 20 14 MAX   421
2022 05 23 02 40 MIN   130
2022 05 23 09 11 MAX   497
2022 05 23 16 00 MIN   185
2022 05 23 21 34 MAX   412
2022 05 24 04 00 MIN   158
2022 05 24 10 26 MAX   476
2022 05 24 17 13 MIN   175
2022 05 24 23 00 MAX   425
2022 05 25 05 25 MIN   167
2022 05 25 11 37 MAX   470
2022 05 25 18 16 MIN   152
2022 05 26 00 14 MAX   456
2022 05 26 06 38 MIN   158
2022 05 26 12 36 MAX   474
2022 05 26 19 09 MIN   124
2022 05 27 01 12 MAX   491
2022 05 27 07 38 MIN   144
2022 05 27 13 24 MAX   479
2022 05 27 19 53 MIN    99
2022 05 28 01 58 MAX   522
2022 05 28 08 26 MIN   132
2022 05 28 14 04 MAX   484
2022 05 28 20 31 MIN    81
2022 05 29 02 38 MAX   544
2022 05 29 09 08 MIN   125
2022 05 29 14 41 MAX   486
2022 05 29 21 06 MIN    70
2022 05 30 03 15 MAX   558
2022 05 30 09 45 MIN   123
2022 05 30 15 15 MAX   485
2022 05 30 21 37 MIN    65
2022 05 31 03 48 MAX   565
2022 05 31 10 19 MIN   126
2022 05 31 15 48 MAX   482
2022 05 31 22 07 MIN    65
2022 06 01 04 22 MAX   566
2022 06 01 10 52 MIN   132
2022 06 01 16 20 MAX   476
2022 06 01 22 37 MIN    68
2022 06 02 04 55 MAX   563
2022 06 02 11 24 MIN   141
2022 06 02 16 53 MAX   469
2022 06 02 23 08 MIN    75
2022 06 03 05 29 MAX   556
2022 06 03 11 58 MIN   153
2022 06 03 17 27 MAX   461
2022 06 03 23 41 MIN    86
2022 06 04 06 04 MAX   545
2022 06 04 12 33 MIN   166
2022 06 04 18 03 MAX   450
2022 06 05 00 18 MIN   103
2022 06 05 06 41 MAX   528
2022 06 05 13 11 MIN   180
2022 06 05 18 43 MAX   437
2022 06 06 00 58 MIN   126
2022 06 06 07 23 MAX   508
2022 06 06 13 56 MIN   192
2022 06 06 19 30 MAX   424
2022 06 07 01 46 MIN   153
2022 06 07 08 12 MAX   486
2022 06 07 14 50 MIN   198
2022 06 07 20 31 MAX   413
2022 06 08 02 48 MIN   179
2022 06 08 09 10 MAX   467
2022 06 08 15 54 MIN   193
2022 06 08 21 47 MAX   416
2022 06 09 04 04 MIN   194
2022 06 09 10 17 MAX   458
2022 06 09 17 01 MIN   173
2022 06 09 23 04 MAX   438
2022 06 10 05 25 MIN   190
2022 06 10 11 23 MAX   461
2022 06 10 18 03 MIN   141
2022 06 11 00 12 MAX   477
2022 06 11 06 37 MIN   171
2022 06 11 12 22 MAX   474
2022 06 11 18 57 MIN   104
2022 06 12 01 08 MAX   522
2022 06 12 07 39 MIN   145
2022 06 12 13 15 MAX   489
2022 06 12 19 46 MIN    68
2022 06 13 01 58 MAX   565
2022 06 13 08 34 MIN   121
2022 06 13 14 04 MAX   501
2022 06 13 20 34 MIN    39
2022 06 14 02 47 MAX   598
2022 06 14 09 26 MIN   105
2022 06 14 14 52 MAX   508
2022 06 14 21 22 MIN    19
2022 06 15 03 36 MAX   620
2022 06 15 10 17 MIN    97
2022 06 15 15 40 MAX   509
2022 06 15 22 09 MIN    11
2022 06 16 04 25 MAX   628
2022 06 16 11 07 MIN    97
2022 06 16 16 29 MAX   506
2022 06 16 22 58 MIN    13
2022 06 17 05 15 MAX   625
2022 06 17 11 56 MIN   104
2022 06 17 17 19 MAX   499
2022 06 17 23 47 MIN    26
2022 06 18 06 05 MAX   611
2022 06 18 12 46 MIN   116
2022 06 18 18 10 MAX   490
2022 06 19 00 37 MIN    49
2022 06 19 06 55 MAX   587
2022 06 19 13 36 MIN   130
2022 06 19 19 04 MAX   478
2022 06 20 01 29 MIN    82
2022 06 20 07 46 MAX   556
2022 06 20 14 26 MIN   143
2022 06 20 20 02 MAX   466
2022 06 21 02 25 MIN   121
2022 06 21 08 39 MAX   521
2022 06 21 15 21 MIN   154
2022 06 21 21 06 MAX   455
2022 06 22 03 27 MIN   159
2022 06 22 09 37 MAX   488
2022 06 22 16 19 MIN   159
2022 06 22 22 18 MAX   453
2022 06 23 04 39 MIN   189
2022 06 23 10 39 MAX   462
2022 06 23 17 20 MIN   155
2022 06 23 23 33 MAX   463
2022 06 24 05 55 MIN   203
2022 06 24 11 42 MAX   447
2022 06 24 18 19 MIN   144
2022 06 25 00 39 MAX   482
2022 06 25 07 05 MIN   200
2022 06 25 12 41 MAX   444
2022 06 25 19 12 MIN   130
2022 06 26 01 34 MAX   505
2022 06 26 08 02 MIN   190
2022 06 26 13 32 MAX   447
2022 06 26 19 57 MIN   115
2022 06 27 02 19 MAX   526
2022 06 27 08 49 MIN   177
2022 06 27 14 16 MAX   454
2022 06 27 20 37 MIN   103
2022 06 28 02 58 MAX   543
2022 06 28 09 29 MIN   166
2022 06 28 14 54 MAX   461
2022 06 28 21 13 MIN    93
2022 06 29 03 34 MAX   555
