<TOPS - 조위예측극치자료>

대상조위관측소 : 대청도
위도(WGS84) : N  37도 49분 31초
2022 01 24 04 16 MIN    70
2022 01 24 09 58 MAX   271
2022 01 24 16 07 MIN    65
2022 01 24 22 19 MAX   309
2022 01 25 04 55 MIN    71
2022 01 25 10 52 MAX   272
2022 01 25 17 01 MIN    92
2022 01 25 23 03 MAX   285
2022 01 26 05 41 MIN    73
2022 01 26 11 59 MAX   275
2022 01 26 18 13 MIN   119
2022 01 26 23 57 MAX   260
2022 01 27 06 37 MIN    73
2022 01 27 13 20 MAX   284
2022 01 27 19 50 MIN   136
2022 01 28 01 08 MAX   239
2022 01 28 07 46 MIN    67
2022 01 28 14 46 MAX   305
2022 01 28 21 31 MIN   134
2022 01 29 02 29 MAX   229
2022 01 29 09 00 MIN    53
2022 01 29 16 01 MAX   332
2022 01 29 22 50 MIN   117
2022 01 30 03 45 MAX   233
2022 01 30 10 09 MIN    34
2022 01 30 17 03 MAX   358
2022 01 30 23 50 MIN    96
2022 01 31 04 49 MAX   247
2022 01 31 11 11 MIN    13
2022 01 31 17 55 MAX   378
2022 02 01 00 38 MIN    78
2022 02 01 05 43 MAX   264
2022 02 01 12 07 MIN    -4
2022 02 01 18 42 MAX   387
2022 02 02 01 21 MIN    62
2022 02 02 06 33 MAX   280
2022 02 02 12 56 MIN   -13
2022 02 02 19 24 MAX   387
2022 02 03 02 00 MIN    51
2022 02 03 07 19 MAX   292
2022 02 03 13 42 MIN   -12
2022 02 03 20 04 MAX   377
2022 02 04 02 36 MIN    45
2022 02 04 08 03 MAX   299
2022 02 04 14 24 MIN     1
2022 02 04 20 39 MAX   360
2022 02 05 03 10 MIN    44
2022 02 05 08 45 MAX   299
2022 02 05 15 02 MIN    24
2022 02 05 21 13 MAX   338
2022 02 06 03 42 MIN    48
2022 02 06 09 27 MAX   293
2022 02 06 15 40 MIN    53
2022 02 06 21 44 MAX   312
2022 02 07 04 13 MIN    56
2022 02 07 10 10 MAX   283
2022 02 07 16 17 MIN    87
2022 02 07 22 14 MAX   284
2022 02 08 04 44 MIN    68
2022 02 08 10 58 MAX   270
2022 02 08 16 59 MIN   122
2022 02 08 22 47 MAX   255
2022 02 09 05 20 MIN    81
2022 02 09 11 58 MAX   259
2022 02 09 18 00 MIN   153
2022 02 09 23 27 MAX   227
2022 02 10 06 09 MIN    95
2022 02 10 13 22 MAX   254
2022 02 10 19 51 MIN   171
2022 02 11 00 37 MAX   204
2022 02 11 07 20 MIN   103
2022 02 11 14 59 MAX   263
2022 02 11 22 07 MIN   163
2022 02 12 02 26 MAX   195
2022 02 12 08 43 MIN   100
2022 02 12 16 12 MAX   283
2022 02 12 23 09 MIN   143
2022 02 13 03 49 MAX   204
2022 02 13 09 53 MIN    85
2022 02 13 17 01 MAX   303
2022 02 13 23 45 MIN   124
2022 02 14 04 44 MAX   221
2022 02 14 10 46 MIN    66
2022 02 14 17 38 MAX   321
2022 02 15 00 15 MIN   106
2022 02 15 05 25 MAX   239
2022 02 15 11 30 MIN    46
2022 02 15 18 11 MAX   336
2022 02 16 00 43 MIN    89
2022 02 16 06 00 MAX   256
2022 02 16 12 10 MIN    30
2022 02 16 18 41 MAX   346
2022 02 17 01 12 MIN    75
2022 02 17 06 34 MAX   272
2022 02 17 12 47 MIN    18
2022 02 17 19 10 MAX   354
2022 02 18 01 41 MIN    62
2022 02 18 07 07 MAX   285
2022 02 18 13 23 MIN    12
2022 02 18 19 40 MAX   357
2022 02 19 02 10 MIN    52
2022 02 19 07 41 MAX   297
2022 02 19 14 00 MIN    13
2022 02 19 20 09 MAX   355
2022 02 20 02 40 MIN    46
2022 02 20 08 17 MAX   307
2022 02 20 14 36 MIN    23
2022 02 20 20 40 MAX   346
2022 02 21 03 10 MIN    43
2022 02 21 08 56 MAX   313
2022 02 21 15 14 MIN    41
2022 02 21 21 11 MAX   330
2022 02 22 03 40 MIN    45
2022 02 22 09 38 MAX   315
2022 02 22 15 57 MIN    68
2022 02 22 21 46 MAX   306
2022 02 23 04 13 MIN    51
2022 02 23 10 28 MAX   312
2022 02 23 16 47 MIN   101
2022 02 23 22 25 MAX   277
2022 02 24 04 53 MIN    60
2022 02 24 11 31 MAX   304
2022 02 24 17 56 MIN   135
2022 02 24 23 14 MAX   245
2022 02 25 05 48 MIN    71
2022 02 25 12 55 MAX   299
2022 02 25 19 43 MIN   155
2022 02 26 00 30 MAX   218
2022 02 26 07 08 MIN    79
2022 02 26 14 35 MAX   307
2022 02 26 21 41 MIN   147
2022 02 27 02 16 MAX   209
2022 02 27 08 45 MIN    72
2022 02 27 15 59 MAX   328
2022 02 27 22 55 MIN   122
2022 02 28 03 46 MAX   224
2022 02 28 10 08 MIN    52
2022 02 28 16 59 MAX   350
2022 02 28 23 44 MIN    95
2022 03 01 04 51 MAX   251
2022 03 01 11 13 MIN    28
2022 03 01 17 47 MAX   365
2022 03 02 00 24 MIN    72
2022 03 02 05 42 MAX   279
2022 03 02 12 06 MIN    10
2022 03 02 18 27 MAX   371
2022 03 03 01 00 MIN    54
2022 03 03 06 26 MAX   303
2022 03 03 12 51 MIN     1
2022 03 03 19 03 MAX   369
2022 03 04 01 33 MIN    41
2022 03 04 07 06 MAX   320
2022 03 04 13 31 MIN     5
2022 03 04 19 37 MAX   360
2022 03 05 02 04 MIN    35
2022 03 05 07 45 MAX   329
2022 03 05 14 08 MIN    18
2022 03 05 20 07 MAX   345
2022 03 06 02 32 MIN    34
2022 03 06 08 22 MAX   331
2022 03 06 14 42 MIN    40
2022 03 06 20 35 MAX   326
2022 03 07 02 58 MIN    38
2022 03 07 08 58 MAX   327
2022 03 07 15 15 MIN    67
2022 03 07 21 02 MAX   304
2022 03 08 03 22 MIN    48
2022 03 08 09 35 MAX   317
2022 03 08 15 48 MIN    98
2022 03 08 21 28 MAX   280
2022 03 09 03 47 MIN    61
2022 03 09 10 15 MAX   302
2022 03 09 16 25 MIN   130
2022 03 09 21 54 MAX   255
2022 03 10 04 16 MIN    78
2022 03 10 11 03 MAX   284
2022 03 10 17 14 MIN   160
2022 03 10 22 23 MAX   229
2022 03 11 04 55 MIN    97
2022 03 11 12 15 MAX   268
2022 03 11 18 47 MIN   182
2022 03 11 23 06 MAX   203
2022 03 12 06 00 MIN   115
2022 03 12 14 04 MAX   264
2022 03 12 21 59 MIN   176
2022 03 13 01 29 MAX   188
2022 03 13 07 46 MIN   121
2022 03 13 15 39 MAX   278
2022 03 13 22 52 MIN   152
2022 03 14 03 27 MAX   201
2022 03 14 09 23 MIN   108
2022 03 14 16 33 MAX   298
2022 03 14 23 20 MIN   129
2022 03 15 04 26 MAX   225
2022 03 15 10 26 MIN    85
2022 03 15 17 11 MAX   317
2022 03 15 23 46 MIN   107
2022 03 16 05 06 MAX   251
2022 03 16 11 13 MIN    61
2022 03 16 17 42 MAX   333
2022 03 17 00 13 MIN    85
2022 03 17 05 41 MAX   277
2022 03 17 11 54 MIN    42
2022 03 17 18 11 MAX   347
2022 03 18 00 40 MIN    66
2022 03 18 06 14 MAX   301
2022 03 18 12 32 MIN    28
2022 03 18 18 40 MAX   355
2022 03 19 01 08 MIN    50
2022 03 19 06 48 MAX   322
2022 03 19 13 09 MIN    22
2022 03 19 19 10 MAX   358
2022 03 20 01 37 MIN    38
2022 03 20 07 23 MAX   341
2022 03 20 13 46 MIN    24
2022 03 20 19 40 MAX   354
2022 03 21 02 07 MIN    31
2022 03 21 08 00 MAX   355
2022 03 21 14 25 MIN    37
2022 03 21 20 11 MAX   342
2022 03 22 02 36 MIN    29
2022 03 22 08 39 MAX   362
2022 03 22 15 06 MIN    58
2022 03 22 20 44 MAX   322
2022 03 23 03 07 MIN    34
2022 03 23 09 23 MAX   360
2022 03 23 15 51 MIN    88
2022 03 23 21 19 MAX   296
2022 03 24 03 40 MIN    44
2022 03 24 10 14 MAX   348
2022 03 24 16 45 MIN   123
2022 03 24 21 59 MAX   266
2022 03 25 04 21 MIN    61
2022 03 25 11 18 MAX   330
2022 03 25 18 00 MIN   153
2022 03 25 22 51 MAX   234
2022 03 26 05 19 MIN    83
2022 03 26 12 46 MAX   315
2022 03 26 19 56 MIN   164
2022 03 27 00 23 MAX   211
2022 03 27 06 52 MIN    99
2022 03 27 14 29 MAX   316
2022 03 27 21 41 MIN   146
2022 03 28 02 25 MAX   214
2022 03 28 08 46 MIN    94
2022 03 28 15 49 MAX   329
2022 03 28 22 40 MIN   119
2022 03 29 03 51 MAX   241
2022 03 29 10 10 MIN    73
2022 03 29 16 43 MAX   343
2022 03 29 23 22 MIN    92
2022 03 30 04 48 MAX   275
2022 03 30 11 10 MIN    52
2022 03 30 17 26 MAX   351
2022 03 30 23 58 MIN    70
2022 03 31 05 33 MAX   307
2022 03 31 11 57 MIN    38
2022 03 31 18 02 MAX   353
2022 04 01 00 30 MIN    53
2022 04 01 06 12 MAX   332
2022 04 01 12 38 MIN    34
2022 04 01 18 34 MAX   349
2022 04 02 01 00 MIN    43
2022 04 02 06 49 MAX   349
2022 04 02 13 15 MIN    39
2022 04 02 19 04 MAX   340
2022 04 03 01 27 MIN    38
2022 04 03 07 24 MAX   359
2022 04 03 13 50 MIN    52
2022 04 03 19 33 MAX   328
2022 04 04 01 51 MIN    39
2022 04 04 07 58 MAX   362
2022 04 04 14 22 MIN    70
2022 04 04 20 00 MAX   313
2022 04 05 02 15 MIN    44
2022 04 05 08 31 MAX   359
2022 04 05 14 54 MIN    92
2022 04 05 20 26 MAX   296
2022 04 06 02 38 MIN    53
2022 04 06 09 06 MAX   349
2022 04 06 15 27 MIN   117
2022 04 06 20 52 MAX   277
2022 04 07 03 03 MIN    66
2022 04 07 09 42 MAX   334
2022 04 07 16 03 MIN   142
2022 04 07 21 19 MAX   256
2022 04 08 03 33 MIN    82
2022 04 08 10 26 MAX   314
2022 04 08 16 50 MIN   166
2022 04 08 21 48 MAX   234
2022 04 09 04 10 MIN   102
2022 04 09 11 25 MAX   293
2022 04 09 18 07 MIN   185
2022 04 09 22 33 MAX   213
2022 04 10 05 06 MIN   124
2022 04 10 12 58 MAX   279
2022 04 10 20 41 MIN   183
2022 04 11 00 39 MAX   198
2022 04 11 06 48 MIN   138
2022 04 11 14 39 MAX   283
2022 04 11 21 57 MIN   161
2022 04 12 02 49 MAX   212
2022 04 12 08 41 MIN   131
2022 04 12 15 43 MAX   298
2022 04 12 22 31 MIN   136
2022 04 13 03 54 MAX   241
2022 04 13 09 54 MIN   109
2022 04 13 16 25 MAX   315
2022 04 13 23 01 MIN   110
2022 04 14 04 37 MAX   273
2022 04 14 10 46 MIN    86
2022 04 14 17 00 MAX   331
2022 04 14 23 30 MIN    86
2022 04 15 05 14 MAX   305
2022 04 15 11 30 MIN    67
2022 04 15 17 32 MAX   344
2022 04 15 23 59 MIN    64
2022 04 16 05 49 MAX   336
2022 04 16 12 11 MIN    54
2022 04 16 18 03 MAX   351
2022 04 17 00 30 MIN    46
2022 04 17 06 25 MAX   364
2022 04 17 12 52 MIN    48
2022 04 17 18 35 MAX   352
2022 04 18 01 00 MIN    34
2022 04 18 07 02 MAX   386
2022 04 18 13 33 MIN    52
2022 04 18 19 09 MAX   345
2022 04 19 01 32 MIN    27
2022 04 19 07 43 MAX   400
2022 04 19 14 16 MIN    65
2022 04 19 19 45 MAX   331
2022 04 20 02 05 MIN    27
2022 04 20 08 26 MAX   404
2022 04 20 15 01 MIN    86
2022 04 20 20 21 MAX   310
2022 04 21 02 40 MIN    34
2022 04 21 09 14 MAX   396
2022 04 21 15 51 MIN   113
2022 04 21 21 02 MAX   286
2022 04 22 03 20 MIN    50
2022 04 22 10 08 MAX   378
2022 04 22 16 51 MIN   139
2022 04 22 21 50 MAX   259
2022 04 23 04 08 MIN    73
2022 04 23 11 15 MAX   354
2022 04 23 18 11 MIN   158
2022 04 23 22 56 MAX   235
2022 04 24 05 14 MIN    99
2022 04 24 12 38 MAX   334
2022 04 24 19 49 MIN   158
2022 04 25 00 38 MAX   225
2022 04 25 06 54 MIN   117
2022 04 25 14 07 MAX   327
2022 04 25 21 10 MIN   140
2022 04 26 02 25 MAX   240
2022 04 26 08 39 MIN   116
2022 04 26 15 18 MAX   328
2022 04 26 22 04 MIN   116
2022 04 27 03 40 MAX   271
2022 04 27 09 58 MIN   102
2022 04 27 16 12 MAX   331
2022 04 27 22 46 MIN    94
2022 04 28 04 33 MAX   304
2022 04 28 10 55 MIN    88
2022 04 28 16 53 MAX   333
2022 04 28 23 21 MIN    75
2022 04 29 05 16 MAX   334
2022 04 29 11 41 MIN    80
2022 04 29 17 29 MAX   331
2022 04 29 23 53 MIN    63
2022 04 30 05 54 MAX   356
2022 04 30 12 22 MIN    78
2022 04 30 18 01 MAX   326
2022 05 01 00 22 MIN    55
2022 05 01 06 29 MAX   372
2022 05 01 12 59 MIN    83
2022 05 01 18 31 MAX   320
2022 05 02 00 48 MIN    53
2022 05 02 07 02 MAX   381
2022 05 02 13 33 MIN    92
2022 05 02 19 01 MAX   311
2022 05 03 01 12 MIN    54
2022 05 03 07 35 MAX   385
2022 05 03 14 06 MIN   104
2022 05 03 19 29 MAX   300
2022 05 04 01 37 MIN    58
2022 05 04 08 08 MAX   382
2022 05 04 14 39 MIN   119
2022 05 04 19 58 MAX   287
2022 05 05 02 04 MIN    65
2022 05 05 08 43 MAX   373
2022 05 05 15 13 MIN   135
2022 05 05 20 27 MAX   274
2022 05 06 02 33 MIN    76
2022 05 06 09 19 MAX   359
2022 05 06 15 51 MIN   152
2022 05 06 20 59 MAX   259
2022 05 07 03 05 MIN    91
2022 05 07 10 01 MAX   341
2022 05 07 16 37 MIN   167
2022 05 07 21 36 MAX   244
2022 05 08 03 45 MIN   109
2022 05 08 10 53 MAX   321
2022 05 08 17 42 MIN   178
2022 05 08 22 32 MAX   229
2022 05 09 04 39 MIN   130
2022 05 09 12 01 MAX   305
2022 05 09 19 10 MIN   177
2022 05 10 00 07 MAX   221
2022 05 10 06 03 MIN   147
2022 05 10 13 21 MAX   298
2022 05 10 20 30 MIN   162
2022 05 11 01 54 MAX   234
2022 05 11 07 46 MIN   149
2022 05 11 14 31 MAX   303
2022 05 11 21 23 MIN   139
2022 05 12 03 07 MAX   262
2022 05 12 09 09 MIN   136
2022 05 12 15 23 MAX   314
2022 05 12 22 03 MIN   114
2022 05 13 03 58 MAX   298
2022 05 13 10 11 MIN   118
2022 05 13 16 07 MAX   325
2022 05 13 22 38 MIN    89
2022 05 14 04 40 MAX   335
2022 05 14 11 02 MIN   101
2022 05 14 16 46 MAX   334
2022 05 14 23 13 MIN    67
2022 05 15 05 21 MAX   370
2022 05 15 11 49 MIN    89
2022 05 15 17 23 MAX   338
2022 05 15 23 48 MIN    49
2022 05 16 06 02 MAX   400
2022 05 16 12 36 MIN    84
2022 05 16 18 02 MAX   336
2022 05 17 00 24 MIN    36
2022 05 17 06 45 MAX   422
2022 05 17 13 23 MIN    86
2022 05 17 18 42 MAX   328
2022 05 18 01 02 MIN    30
2022 05 18 07 30 MAX   433
2022 05 18 14 11 MIN    95
2022 05 18 19 24 MAX   316
2022 05 19 01 43 MIN    31
2022 05 19 08 19 MAX   432
2022 05 19 15 01 MIN   109
2022 05 19 20 08 MAX   301
2022 05 20 02 25 MIN    41
2022 05 20 09 10 MAX   420
2022 05 20 15 54 MIN   125
2022 05 20 20 58 MAX   284
2022 05 21 03 13 MIN    59
2022 05 21 10 06 MAX   399
2022 05 21 16 54 MIN   138
2022 05 21 21 55 MAX   267
2022 05 22 04 08 MIN    83
2022 05 22 11 07 MAX   374
2022 05 22 18 01 MIN   145
2022 05 22 23 07 MAX   256
2022 05 23 05 16 MIN   110
2022 05 23 12 15 MAX   350
2022 05 23 19 13 MIN   143
2022 05 24 00 34 MAX   255
2022 05 24 06 42 MIN   132
2022 05 24 13 25 MAX   331
2022 05 24 20 19 MIN   131
2022 05 25 02 02 MAX   271
2022 05 25 08 14 MIN   140
2022 05 25 14 30 MAX   320
2022 05 25 21 14 MIN   116
2022 05 26 03 15 MAX   297
2022 05 26 09 33 MIN   138
2022 05 26 15 26 MAX   313
2022 05 26 21 59 MIN   101
2022 05 27 04 10 MAX   325
2022 05 27 10 34 MIN   131
2022 05 27 16 12 MAX   309
2022 05 27 22 38 MIN    88
2022 05 28 04 55 MAX   350
2022 05 28 11 24 MIN   126
2022 05 28 16 52 MAX   306
2022 05 28 23 12 MIN    79
2022 05 29 05 34 MAX   370
2022 05 29 12 07 MIN   123
2022 05 29 17 28 MAX   303
2022 05 29 23 43 MIN    74
2022 05 30 06 10 MAX   384
2022 05 30 12 45 MIN   123
2022 05 30 18 02 MAX   299
2022 05 31 00 11 MIN    72
2022 05 31 06 44 MAX   393
2022 05 31 13 20 MIN   125
2022 05 31 18 35 MAX   295
2022 06 01 00 40 MIN    72
2022 06 01 07 18 MAX   396
2022 06 01 13 55 MIN   130
2022 06 01 19 07 MAX   289
2022 06 02 01 09 MIN    73
2022 06 02 07 52 MAX   394
2022 06 02 14 29 MIN   136
2022 06 02 19 39 MAX   283
2022 06 03 01 41 MIN    77
2022 06 03 08 26 MAX   388
2022 06 03 15 04 MIN   143
2022 06 03 20 13 MAX   276
2022 06 04 02 15 MIN    84
2022 06 04 09 03 MAX   377
2022 06 04 15 42 MIN   151
2022 06 04 20 50 MAX   268
2022 06 05 02 51 MIN    96
2022 06 05 09 41 MAX   362
2022 06 05 16 23 MIN   157
2022 06 05 21 32 MAX   260
2022 06 06 03 33 MIN   111
2022 06 06 10 25 MAX   347
2022 06 06 17 13 MIN   160
2022 06 06 22 26 MAX   253
2022 06 07 04 22 MIN   130
2022 06 07 11 14 MAX   331
2022 06 07 18 10 MIN   159
2022 06 07 23 36 MAX   252
2022 06 08 05 29 MIN   148
2022 06 08 12 13 MAX   319
2022 06 08 19 11 MIN   150
2022 06 09 00 58 MAX   262
2022 06 09 06 52 MIN   160
2022 06 09 13 15 MAX   312
2022 06 09 20 08 MIN   135
2022 06 10 02 14 MAX   287
2022 06 10 08 19 MIN   159
2022 06 10 14 16 MAX   311
2022 06 10 20 58 MIN   115
2022 06 11 03 15 MAX   321
2022 06 11 09 34 MIN   150
2022 06 11 15 11 MAX   313
2022 06 11 21 44 MIN    93
2022 06 12 04 08 MAX   358
2022 06 12 10 37 MIN   137
2022 06 12 16 00 MAX   316
2022 06 12 22 27 MIN    73
2022 06 13 04 57 MAX   393
2022 06 13 11 33 MIN   125
2022 06 13 16 48 MAX   317
2022 06 13 23 11 MIN    55
2022 06 14 05 45 MAX   422
2022 06 14 12 26 MIN   117
2022 06 14 17 35 MAX   315
2022 06 14 23 56 MIN    42
2022 06 15 06 34 MAX   441
2022 06 15 13 18 MIN   113
2022 06 15 18 23 MAX   313
2022 06 16 00 42 MIN    35
2022 06 16 07 23 MAX   449
2022 06 16 14 08 MIN   113
2022 06 16 19 13 MAX   308
2022 06 17 01 31 MIN    35
2022 06 17 08 14 MAX   446
2022 06 17 14 59 MIN   114
2022 06 17 20 04 MAX   303
2022 06 18 02 21 MIN    44
2022 06 18 09 04 MAX   433
2022 06 18 15 48 MIN   118
2022 06 18 20 58 MAX   298
2022 06 19 03 13 MIN    61
2022 06 19 09 54 MAX   412
2022 06 19 16 39 MIN   121
2022 06 19 21 55 MAX   292
2022 06 20 04 07 MIN    86
2022 06 20 10 45 MAX   385
2022 06 20 17 31 MIN   124
2022 06 20 22 58 MAX   287
2022 06 21 05 06 MIN   116
2022 06 21 11 37 MAX   356
2022 06 21 18 24 MIN   125
2022 06 22 00 09 MAX   287
2022 06 22 06 14 MIN   145
2022 06 22 12 31 MAX   328
2022 06 22 19 20 MIN   123
2022 06 23 01 26 MAX   294
2022 06 23 07 35 MIN   167
2022 06 23 13 30 MAX   306
2022 06 23 20 15 MIN   119
2022 06 24 02 41 MAX   310
2022 06 24 09 01 MIN   175
2022 06 24 14 30 MAX   291
2022 06 24 21 06 MIN   112
2022 06 25 03 45 MAX   331
2022 06 25 10 14 MIN   172
2022 06 25 15 27 MAX   283
2022 06 25 21 52 MIN   106
2022 06 26 04 36 MAX   353
2022 06 26 11 11 MIN   164
2022 06 26 16 17 MAX   281
2022 06 26 22 33 MIN    99
2022 06 27 05 18 MAX   371
2022 06 27 11 58 MIN   155
2022 06 27 17 01 MAX   281
2022 06 27 23 10 MIN    93
2022 06 28 05 56 MAX   385
2022 06 28 12 37 MIN   148
2022 06 28 17 41 MAX   283
2022 06 28 23 45 MIN    88
2022 06 29 06 32 MAX   394
