<TOPS - 조위예측극치자료>

대상조위관측소 : 쌍정초
위도(WGS84) : N  37도 33분 22초
2022 01 03 09 02 MIN   -10
2022 01 03 16 20 MAX    11
2022 01 03 19 32 MIN     8
2022 01 04 02 19 MAX    25
2022 01 04 10 14 MIN   -11
2022 01 04 17 50 MAX     9
2022 01 04 20 04 MIN     8
2022 01 05 03 03 MAX    26
2022 01 05 11 24 MIN   -13
2022 01 05 19 41 MAX     7
2022 01 05 21 06 MIN     6
2022 01 06 03 43 MAX    24
2022 01 06 12 31 MIN   -14
2022 01 06 20 22 MAX     6
2022 01 06 21 51 MIN     5
2022 01 07 04 20 MAX    20
2022 01 07 13 24 MIN   -14
2022 01 07 21 01 MAX     4
2022 01 07 22 57 MIN     2
2022 01 08 04 55 MAX    13
2022 01 08 14 10 MIN   -13
2022 01 08 21 35 MAX     2
2022 01 09 01 05 MIN     0
2022 01 09 05 26 MAX     6
2022 01 09 14 53 MIN   -11
2022 01 09 22 07 MAX     0
2022 01 10 03 11 MIN    -5
2022 01 10 09 41 MAX    -1
2022 01 10 15 35 MIN    -8
2022 01 10 22 39 MAX    -2
2022 01 11 04 06 MIN   -10
2022 01 11 12 18 MAX    -3
2022 01 11 20 05 MIN    -6
2022 01 11 23 00 MAX    -2
2022 01 12 04 58 MIN   -13
2022 01 12 14 34 MAX    -1
2022 01 12 20 34 MIN    -5
2022 01 12 23 29 MAX    -2
2022 01 13 05 53 MIN   -15
2022 01 13 15 05 MAX     0
2022 01 13 20 45 MIN    -3
2022 01 13 23 52 MAX     1
2022 01 14 06 48 MIN   -16
2022 01 14 15 13 MAX     0
2022 01 14 18 57 MIN    -1
2022 01 15 00 26 MAX     5
2022 01 15 07 42 MIN   -16
2022 01 15 14 59 MAX     0
2022 01 15 17 54 MIN    -2
2022 01 16 01 07 MAX     9
2022 01 16 08 33 MIN   -15
2022 01 16 14 55 MAX    -1
2022 01 16 18 06 MIN    -3
2022 01 17 01 45 MAX    13
2022 01 17 09 26 MIN   -14
2022 01 17 15 14 MAX    -2
2022 01 17 18 16 MIN    -4
2022 01 18 02 19 MAX    15
2022 01 18 10 28 MIN   -14
2022 01 18 15 41 MAX    -3
2022 01 18 17 59 MIN    -4
2022 01 19 02 51 MAX    16
2022 01 19 11 36 MIN   -15
2022 01 20 03 20 MAX    14
2022 01 20 12 27 MIN   -16
2022 01 21 03 49 MAX    11
2022 01 21 13 00 MIN   -17
2022 01 22 04 21 MAX     8
2022 01 22 13 02 MIN   -17
2022 01 22 20 57 MAX     0
2022 01 22 23 28 MIN    -2
2022 01 23 04 56 MAX     4
2022 01 23 12 53 MIN   -17
2022 01 23 21 04 MAX     0
2022 01 24 02 13 MIN    -5
2022 01 24 05 36 MAX     1
2022 01 24 12 56 MIN   -17
2022 01 24 21 13 MAX     1
2022 01 25 02 50 MIN    -8
2022 01 25 06 46 MAX    -2
2022 01 25 13 20 MIN   -15
2022 01 25 21 29 MAX     2
2022 01 26 03 25 MIN   -10
2022 01 26 08 52 MAX    -2
2022 01 26 13 57 MIN   -11
2022 01 26 21 52 MAX     3
2022 01 27 04 05 MIN   -11
2022 01 27 10 02 MAX     0
2022 01 27 14 57 MIN    -7
2022 01 27 22 23 MAX     4
2022 01 28 04 53 MIN   -11
2022 01 28 11 02 MAX     2
2022 01 28 16 12 MIN    -3
2022 01 28 23 05 MAX     6
2022 01 29 06 11 MIN   -10
2022 01 29 12 14 MAX     4
2022 01 29 17 14 MIN     1
2022 01 29 23 54 MAX     9
2022 01 30 07 31 MIN   -11
2022 01 30 15 00 MAX     6
2022 01 30 18 09 MIN     2
2022 01 31 00 41 MAX    14
2022 01 31 08 35 MIN   -13
2022 01 31 15 42 MAX     6
2022 01 31 19 00 MIN     3
2022 02 01 01 28 MAX    18
2022 02 01 09 29 MIN   -16
2022 02 01 16 33 MAX     5
2022 02 01 19 41 MIN     2
2022 02 02 02 10 MAX    20
2022 02 02 10 20 MIN   -18
2022 02 02 17 40 MAX     3
2022 02 02 20 20 MIN     1
2022 02 03 02 47 MAX    21
2022 02 03 11 10 MIN   -19
2022 02 03 18 50 MAX     1
2022 02 03 21 06 MIN    -1
2022 02 04 03 25 MAX    18
2022 02 04 12 00 MIN   -19
2022 02 04 19 41 MAX    -1
2022 02 04 22 01 MIN    -4
2022 02 05 04 02 MAX    12
2022 02 05 12 50 MIN   -18
2022 02 05 20 18 MAX    -3
2022 02 05 23 11 MIN    -7
2022 02 06 04 39 MAX     5
2022 02 06 13 31 MIN   -15
2022 02 06 20 48 MAX    -5
2022 02 07 01 24 MIN   -11
2022 02 07 05 22 MAX    -3
2022 02 07 14 00 MIN   -11
2022 02 07 21 13 MAX    -6
2022 02 08 02 40 MIN   -16
2022 02 08 09 50 MAX    -5
2022 02 08 19 39 MIN    -8
2022 02 08 21 33 MAX    -6
2022 02 09 03 35 MIN   -19
2022 02 09 17 17 MAX    -3
2022 02 09 20 13 MIN    -6
2022 02 09 21 54 MAX    -5
2022 02 10 04 34 MIN   -20
2022 02 10 17 26 MAX    -2
2022 02 10 20 16 MIN    -5
2022 02 10 22 23 MAX    -3
2022 02 11 05 42 MIN   -20
2022 02 11 17 38 MAX    -2
2022 02 11 19 59 MIN    -3
2022 02 11 23 05 MAX     0
2022 02 12 06 45 MIN   -19
2022 02 12 14 56 MAX    -2
2022 02 12 17 57 MIN    -3
2022 02 12 23 55 MAX     3
2022 02 13 07 38 MIN   -18
2022 02 13 14 45 MAX    -2
2022 02 13 18 11 MIN    -3
2022 02 14 00 42 MAX     7
2022 02 14 08 27 MIN   -18
2022 02 14 15 03 MAX    -2
2022 02 14 18 15 MIN    -4
2022 02 15 01 22 MAX    10
2022 02 15 09 13 MIN   -18
2022 02 15 15 41 MAX    -2
2022 02 15 18 40 MIN    -4
2022 02 16 01 54 MAX    12
2022 02 16 09 58 MIN   -18
2022 02 16 16 34 MAX    -2
2022 02 16 18 51 MIN    -3
2022 02 17 02 24 MAX    13
2022 02 17 10 40 MIN   -18
2022 02 18 02 55 MAX    12
2022 02 18 11 17 MIN   -19
2022 02 18 18 43 MAX    -2
2022 02 18 20 57 MIN    -3
2022 02 19 03 30 MAX     9
2022 02 19 11 35 MIN   -18
2022 02 19 19 07 MAX    -1
2022 02 19 22 22 MIN    -5
2022 02 20 04 10 MAX     6
2022 02 20 11 42 MIN   -17
2022 02 20 19 16 MAX     0
2022 02 21 00 05 MIN    -7
2022 02 21 04 57 MAX     2
2022 02 21 11 45 MIN   -16
2022 02 21 19 36 MAX     2
2022 02 22 01 19 MIN   -10
2022 02 22 06 03 MAX    -1
2022 02 22 12 07 MIN   -13
2022 02 22 19 36 MAX     3
2022 02 23 02 15 MIN   -12
2022 02 23 08 17 MAX    -2
2022 02 23 12 28 MIN   -10
2022 02 23 20 29 MAX     5
2022 02 24 03 06 MIN   -12
2022 02 24 09 19 MAX    -2
2022 02 24 12 52 MIN    -6
2022 02 24 21 12 MAX     6
2022 02 25 04 07 MIN   -11
2022 02 25 10 18 MAX     0
2022 02 25 13 08 MIN    -2
2022 02 25 22 01 MAX     7
2022 02 26 06 02 MIN   -10
2022 02 26 22 53 MAX     9
2022 02 27 07 20 MIN   -11
2022 02 27 14 56 MAX     6
2022 02 27 19 51 MIN     4
2022 02 27 23 46 MAX    12
2022 02 28 08 05 MIN   -13
2022 02 28 15 25 MAX     8
2022 02 28 19 14 MIN     5
2022 03 01 00 31 MAX    16
2022 03 01 08 43 MIN   -15
2022 03 01 16 02 MAX     9
2022 03 01 19 31 MIN     4
2022 03 02 01 12 MAX    19
2022 03 02 09 21 MIN   -17
2022 03 02 16 43 MAX     8
2022 03 02 19 58 MIN     3
2022 03 03 01 51 MAX    20
2022 03 03 10 01 MIN   -19
2022 03 03 17 23 MAX     5
2022 03 03 20 32 MIN     1
2022 03 04 02 29 MAX    19
2022 03 04 10 42 MIN   -18
2022 03 04 18 08 MAX     3
2022 03 04 21 16 MIN    -2
2022 03 05 03 08 MAX    16
2022 03 05 11 23 MIN   -16
2022 03 05 18 47 MAX     1
2022 03 05 22 15 MIN    -5
2022 03 06 03 52 MAX    10
2022 03 06 11 57 MIN   -12
2022 03 06 19 01 MAX    -1
2022 03 06 23 39 MIN    -9
2022 03 07 05 28 MAX     2
2022 03 07 12 17 MIN    -8
2022 03 07 16 48 MAX     0
2022 03 08 01 09 MIN   -13
2022 03 08 08 41 MAX    -1
2022 03 08 12 06 MIN    -4
2022 03 08 16 58 MAX     2
2022 03 09 02 18 MIN   -17
2022 03 09 17 13 MAX     4
2022 03 10 03 16 MIN   -18
2022 03 10 17 44 MAX     4
2022 03 11 04 15 MIN   -18
2022 03 11 19 30 MAX     4
2022 03 12 05 22 MIN   -16
2022 03 12 22 16 MAX     6
2022 03 13 06 21 MIN   -14
2022 03 13 15 27 MAX     3
2022 03 13 18 55 MIN     2
2022 03 13 23 10 MAX     8
2022 03 14 07 11 MIN   -13
2022 03 14 14 40 MAX     5
2022 03 14 19 18 MIN     2
2022 03 14 23 58 MAX    10
2022 03 15 07 55 MIN   -14
2022 03 15 15 07 MAX     7
2022 03 15 19 26 MIN     3
2022 03 16 00 35 MAX    13
2022 03 16 08 33 MIN   -14
2022 03 16 15 43 MAX     7
2022 03 16 19 42 MIN     3
2022 03 17 01 12 MAX    15
2022 03 17 09 08 MIN   -14
2022 03 17 16 14 MAX     8
2022 03 17 20 01 MIN     3
2022 03 18 01 50 MAX    17
2022 03 18 09 38 MIN   -14
2022 03 18 16 38 MAX     7
2022 03 18 20 35 MIN     1
2022 03 19 02 34 MAX    16
2022 03 19 10 02 MIN   -12
2022 03 19 16 56 MAX     8
2022 03 19 21 24 MIN    -1
2022 03 20 03 22 MAX    15
2022 03 20 10 17 MIN   -10
2022 03 20 17 05 MAX     9
2022 03 20 22 27 MIN    -3
2022 03 21 04 20 MAX    12
2022 03 21 10 37 MIN    -6
2022 03 21 17 17 MAX    12
2022 03 21 23 41 MIN    -5
2022 03 22 05 40 MAX     8
2022 03 22 10 57 MIN    -3
2022 03 22 17 43 MAX    14
2022 03 23 00 54 MIN    -7
2022 03 23 07 21 MAX     7
2022 03 23 11 20 MIN     0
2022 03 23 18 17 MAX    16
2022 03 24 02 03 MIN    -7
2022 03 24 08 39 MAX     6
2022 03 24 11 44 MIN     3
2022 03 24 19 11 MAX    17
2022 03 25 03 20 MIN    -5
2022 03 25 09 51 MAX     7
2022 03 25 12 02 MIN     6
2022 03 25 20 26 MAX    17
2022 03 26 04 53 MIN    -4
2022 03 26 21 39 MAX    18
2022 03 27 06 11 MIN    -4
2022 03 27 22 38 MAX    18
2022 03 28 07 03 MIN    -5
2022 03 28 14 58 MAX    15
2022 03 28 19 08 MIN    12
2022 03 28 23 29 MAX    20
2022 03 29 07 46 MIN    -7
2022 03 29 15 20 MAX    17
2022 03 29 19 22 MIN    12
2022 03 30 00 13 MAX    22
2022 03 30 08 23 MIN    -8
2022 03 30 15 52 MAX    17
2022 03 30 19 40 MIN    11
2022 03 31 00 52 MAX    24
2022 03 31 09 02 MIN   -10
2022 03 31 16 24 MAX    16
2022 03 31 20 02 MIN     9
2022 04 01 01 36 MAX    24
2022 04 01 09 38 MIN    -9
2022 04 01 16 52 MAX    14
2022 04 01 20 35 MIN     7
2022 04 02 02 21 MAX    23
2022 04 02 10 12 MIN    -6
2022 04 02 17 08 MAX    12
2022 04 02 21 18 MIN     3
2022 04 03 03 11 MAX    20
2022 04 03 10 40 MIN    -2
2022 04 03 16 49 MAX    11
2022 04 03 22 19 MIN     0
2022 04 04 04 20 MAX    15
2022 04 04 10 55 MIN     3
2022 04 04 16 25 MAX    13
2022 04 04 23 35 MIN    -3
2022 04 05 06 54 MAX    11
2022 04 05 10 50 MIN     6
2022 04 05 16 36 MAX    16
2022 04 06 00 52 MIN    -6
2022 04 06 08 53 MAX     9
2022 04 06 10 51 MIN     8
2022 04 06 17 04 MAX    18
2022 04 07 02 00 MIN    -8
2022 04 07 17 42 MAX    19
2022 04 08 02 58 MIN    -7
2022 04 08 18 33 MAX    18
2022 04 09 03 52 MIN    -5
2022 04 09 19 41 MAX    17
2022 04 10 04 45 MIN    -3
2022 04 10 15 27 MAX    14
2022 04 10 17 20 MIN    13
2022 04 10 21 02 MAX    16
2022 04 11 05 36 MIN    -2
2022 04 11 13 13 MAX    16
2022 04 11 18 26 MIN    12
2022 04 11 22 06 MAX    16
2022 04 12 06 19 MIN    -1
2022 04 12 13 58 MAX    18
2022 04 12 18 59 MIN    12
2022 04 12 22 55 MAX    18
2022 04 13 07 01 MIN    -2
2022 04 13 14 34 MAX    20
2022 04 13 19 14 MIN    13
2022 04 13 23 42 MAX    21
2022 04 14 07 37 MIN    -2
2022 04 14 14 59 MAX    20
2022 04 14 19 26 MIN    12
2022 04 15 00 33 MAX    24
2022 04 15 08 09 MIN    -1
2022 04 15 15 22 MAX    21
2022 04 15 19 44 MIN    10
2022 04 16 01 30 MAX    26
2022 04 16 08 36 MIN     1
2022 04 16 15 30 MAX    21
2022 04 16 20 19 MIN     8
2022 04 17 02 32 MAX    27
2022 04 17 09 00 MIN     5
2022 04 17 15 36 MAX    23
2022 04 17 21 06 MIN     6
2022 04 18 03 39 MAX    27
2022 04 18 09 20 MIN     9
2022 04 18 15 49 MAX    26
2022 04 18 22 03 MIN     4
2022 04 19 04 49 MAX    25
2022 04 19 09 45 MIN    13
2022 04 19 16 13 MAX    30
2022 04 19 23 10 MIN     3
2022 04 20 06 08 MAX    23
2022 04 20 10 12 MIN    16
2022 04 20 16 48 MAX    32
2022 04 21 00 31 MIN     4
2022 04 21 07 43 MAX    21
2022 04 21 10 46 MIN    18
2022 04 21 17 31 MAX    33
2022 04 22 01 57 MIN     5
2022 04 22 09 03 MAX    22
2022 04 22 11 20 MIN    20
2022 04 22 18 23 MAX    33
2022 04 23 03 19 MIN     6
2022 04 23 10 10 MAX    22
2022 04 23 12 01 MIN    21
2022 04 23 19 36 MAX    31
2022 04 24 04 22 MIN     8
2022 04 24 21 05 MAX    29
2022 04 25 05 24 MIN     8
2022 04 25 13 53 MAX    25
2022 04 25 17 27 MIN    23
2022 04 25 22 16 MAX    28
2022 04 26 06 21 MIN     8
2022 04 26 14 16 MAX    26
2022 04 26 18 27 MIN    22
2022 04 26 23 12 MAX    28
2022 04 27 07 15 MIN     7
2022 04 27 14 54 MAX    27
2022 04 27 18 58 MIN    20
2022 04 28 00 01 MAX    29
2022 04 28 08 05 MIN     6
2022 04 28 15 26 MAX    27
2022 04 28 19 26 MIN    19
2022 04 29 00 54 MAX    30
2022 04 29 08 49 MIN     7
2022 04 29 15 52 MAX    26
2022 04 29 19 53 MIN    17
2022 04 30 01 49 MAX    31
2022 04 30 09 26 MIN     9
2022 04 30 15 58 MAX    24
2022 04 30 20 26 MIN    14
2022 05 01 03 00 MAX    30
2022 05 01 09 48 MIN    13
2022 05 01 15 43 MAX    25
2022 05 01 21 10 MIN    11
2022 05 02 03 54 MAX    29
2022 05 02 09 54 MIN    18
2022 05 02 15 31 MAX    27
2022 05 02 22 03 MIN     8
2022 05 03 04 59 MAX    26
2022 05 03 09 44 MIN    21
2022 05 03 15 47 MAX    31
2022 05 03 23 14 MIN     7
2022 05 04 06 46 MAX    23
2022 05 04 09 43 MIN    22
2022 05 04 16 16 MAX    34
2022 05 05 00 30 MIN     6
2022 05 05 08 54 MAX    23
2022 05 05 09 58 MIN    22
2022 05 05 16 52 MAX    35
2022 05 06 01 37 MIN     7
2022 05 06 09 44 MAX    23
2022 05 06 10 43 MIN    22
2022 05 06 17 30 MAX    33
2022 05 07 02 35 MIN     8
2022 05 07 10 02 MAX    24
2022 05 07 11 27 MIN    23
2022 05 07 18 08 MAX    31
2022 05 08 03 15 MIN    10
2022 05 08 10 34 MAX    25
2022 05 08 12 34 MIN    24
2022 05 08 18 46 MAX    27
2022 05 09 03 55 MIN    11
2022 05 09 10 57 MAX    28
2022 05 09 17 01 MIN    23
2022 05 09 19 30 MAX    25
2022 05 10 04 24 MIN    12
2022 05 10 11 44 MAX    29
2022 05 10 17 47 MIN    22
2022 05 10 20 36 MAX    25
2022 05 11 05 01 MIN    12
2022 05 11 12 32 MAX    30
2022 05 11 18 12 MIN    22
2022 05 11 22 01 MAX    26
2022 05 12 05 38 MIN    13
2022 05 12 13 06 MAX    31
2022 05 12 18 23 MIN    21
2022 05 12 23 10 MAX    30
2022 05 13 06 20 MIN    14
2022 05 13 13 27 MAX    31
2022 05 13 18 39 MIN    19
2022 05 14 00 13 MAX    34
2022 05 14 07 00 MIN    17
2022 05 14 13 33 MAX    32
2022 05 14 19 08 MIN    17
2022 05 15 01 29 MAX    37
2022 05 15 07 33 MIN    21
2022 05 15 13 43 MAX    34
2022 05 15 19 46 MIN    14
2022 05 16 02 48 MAX    39
2022 05 16 07 59 MIN    25
2022 05 16 14 05 MAX    38
2022 05 16 20 37 MIN    13
2022 05 17 04 00 MAX    40
2022 05 17 08 29 MIN    30
2022 05 17 14 39 MAX    42
2022 05 17 21 37 MIN    13
2022 05 18 05 08 MAX    38
2022 05 18 08 58 MIN    33
2022 05 18 15 25 MAX    46
2022 05 18 22 49 MIN    14
2022 05 19 06 29 MAX    37
2022 05 19 09 36 MIN    34
2022 05 19 16 13 MAX    48
2022 05 20 00 13 MIN    15
2022 05 20 08 06 MAX    36
2022 05 20 10 24 MIN    34
2022 05 20 16 59 MAX    47
2022 05 21 01 39 MIN    16
2022 05 21 09 00 MAX    36
2022 05 21 11 19 MIN    33
2022 05 21 17 45 MAX    45
2022 05 22 02 44 MIN    17
2022 05 22 09 40 MAX    36
2022 05 22 12 17 MIN    33
2022 05 22 18 30 MAX    41
2022 05 23 03 33 MIN    19
2022 05 23 10 22 MAX    35
2022 05 23 15 26 MIN    32
2022 05 23 20 04 MAX    36
2022 05 24 04 24 MIN    20
2022 05 24 11 06 MAX    35
2022 05 24 16 47 MIN    29
2022 05 24 22 01 MAX    33
2022 05 25 05 20 MIN    21
2022 05 25 13 09 MAX    34
2022 05 25 17 43 MIN    27
2022 05 25 23 21 MAX    32
2022 05 26 06 58 MIN    22
2022 05 26 14 08 MAX    33
2022 05 26 18 27 MIN    25
2022 05 27 01 30 MAX    33
2022 05 27 08 43 MIN    22
2022 05 27 14 48 MAX    33
2022 05 27 19 01 MIN    23
2022 05 28 03 06 MAX    36
2022 05 28 09 24 MIN    24
2022 05 28 14 54 MAX    32
2022 05 28 19 34 MIN    21
2022 05 29 03 39 MAX    38
2022 05 29 09 53 MIN    27
2022 05 29 14 32 MAX    33
2022 05 29 20 12 MIN    19
2022 05 30 04 01 MAX    38
2022 05 30 09 27 MIN    31
2022 05 30 14 24 MAX    37
2022 05 30 20 56 MIN    17
2022 05 31 04 23 MAX    37
2022 05 31 08 32 MIN    33
2022 05 31 14 45 MAX    41
2022 05 31 21 55 MIN    17
2022 06 01 04 40 MAX    35
2022 06 01 08 15 MIN    33
2022 06 01 15 18 MAX    45
2022 06 01 23 03 MIN    17
2022 06 02 15 53 MAX    46
2022 06 03 00 19 MIN    18
2022 06 03 16 29 MAX    45
2022 06 04 01 29 MIN    18
2022 06 04 17 03 MAX    42
2022 06 05 02 07 MIN    19
2022 06 05 09 37 MAX    34
2022 06 05 11 36 MIN    33
2022 06 05 17 32 MAX    37
2022 06 06 02 03 MIN    20
2022 06 06 09 54 MAX    36
2022 06 06 15 40 MIN    31
2022 06 06 18 01 MAX    33
2022 06 07 01 42 MIN    20
2022 06 07 10 12 MAX    37
2022 06 07 16 25 MIN    29
2022 06 07 18 36 MAX    31
2022 06 08 01 27 MIN    19
2022 06 08 10 31 MAX    38
2022 06 08 16 54 MIN    28
2022 06 08 19 33 MAX    31
2022 06 09 02 20 MIN    20
2022 06 09 10 48 MAX    38
2022 06 09 17 10 MIN    27
2022 06 09 21 29 MAX    32
2022 06 10 03 54 MIN    23
2022 06 10 11 04 MAX    38
2022 06 10 17 26 MIN    25
2022 06 10 22 52 MAX    37
2022 06 11 04 59 MIN    27
2022 06 11 11 20 MAX    39
2022 06 11 17 55 MIN    23
2022 06 11 23 58 MAX    41
2022 06 12 05 48 MIN    31
2022 06 12 11 43 MAX    41
2022 06 12 18 32 MIN    21
2022 06 13 01 32 MAX    44
2022 06 13 06 30 MIN    36
2022 06 13 12 13 MAX    44
2022 06 13 19 18 MIN    19
2022 06 14 03 16 MAX    46
2022 06 14 07 05 MIN    40
2022 06 14 12 57 MAX    49
2022 06 14 20 18 MIN    19
2022 06 15 04 20 MAX    47
2022 06 15 07 38 MIN    43
2022 06 15 13 56 MAX    53
2022 06 15 21 29 MIN    20
2022 06 16 05 31 MAX    45
2022 06 16 08 19 MIN    43
2022 06 16 14 56 MAX    56
2022 06 16 22 41 MIN    20
2022 06 17 07 01 MAX    44
2022 06 17 09 03 MIN    43
2022 06 17 15 46 MAX    56
2022 06 18 00 03 MIN    21
2022 06 18 08 01 MAX    43
2022 06 18 10 12 MIN    41
2022 06 18 16 31 MAX    54
2022 06 19 01 12 MIN    21
2022 06 19 08 40 MAX    42
2022 06 19 11 18 MIN    39
2022 06 19 17 11 MAX    49
2022 06 20 02 02 MIN    22
2022 06 20 09 14 MAX    41
2022 06 20 13 12 MIN    36
2022 06 20 17 48 MAX    43
2022 06 21 02 43 MIN    24
2022 06 21 09 50 MAX    39
2022 06 21 15 10 MIN    33
2022 06 21 18 19 MAX    37
2022 06 22 03 22 MIN    27
2022 06 22 10 29 MAX    37
2022 06 22 16 12 MIN    29
2022 06 22 22 22 MAX    33
2022 06 23 04 15 MIN    30
2022 06 23 11 14 MAX    35
2022 06 23 17 12 MIN    27
2022 06 24 02 40 MAX    35
2022 06 24 08 44 MIN    30
2022 06 24 12 28 MAX    33
2022 06 24 18 38 MIN    25
2022 06 25 03 15 MAX    38
2022 06 25 09 24 MIN    31
2022 06 25 12 55 MAX    33
2022 06 25 18 57 MIN    23
2022 06 26 03 44 MAX    40
2022 06 26 09 52 MIN    33
2022 06 26 12 57 MAX    35
2022 06 26 19 36 MIN    22
2022 06 27 04 13 MAX    40
2022 06 27 10 01 MIN    36
2022 06 27 13 07 MAX    39
2022 06 27 20 17 MIN    21
2022 06 28 04 29 MAX    40
2022 06 28 07 40 MIN    39
2022 06 28 13 39 MAX    44
2022 06 28 21 09 MIN    21
2022 06 29 04 47 MAX    38
2022 06 29 06 33 MIN    37
2022 06 29 14 16 MAX    48
2022 06 29 22 09 MIN    21
2022 06 30 14 54 MAX    51
2022 06 30 23 17 MIN    22
2022 07 01 04 31 MAX    34
2022 07 01 05 34 MIN    33
2022 07 01 15 29 MAX    50
2022 07 02 00 21 MIN    22
2022 07 02 16 01 MAX    47
2022 07 03 01 02 MIN    22
2022 07 03 16 30 MAX    43
2022 07 04 01 11 MIN    22
2022 07 04 09 14 MAX    37
2022 07 04 14 25 MIN    34
2022 07 04 16 58 MAX    38
2022 07 05 00 42 MIN    21
2022 07 05 09 19 MAX    38
2022 07 05 15 04 MIN    32
2022 07 05 17 29 MAX    35
2022 07 06 00 18 MIN    19
2022 07 06 09 27 MAX    39
2022 07 06 15 36 MIN    29
2022 07 06 18 07 MAX    32
2022 07 07 00 41 MIN    19
2022 07 07 09 27 MAX    39
2022 07 07 15 53 MIN    28
2022 07 07 19 14 MAX    32
2022 07 08 01 19 MIN    22
2022 07 08 09 31 MAX    39
2022 07 08 16 12 MIN    26
2022 07 08 21 30 MAX    34
2022 07 09 02 09 MIN    27
