<TOPS - 조위예측극치자료>

대상조위관측소 : 왕돌초
위도(WGS84) : N  36도 43분 09초
2022 03 21 23 40 MIN    -5
2022 03 22 06 18 MAX     9
2022 03 22 11 43 MIN     3
2022 03 22 17 27 MAX    11
2022 03 23 00 40 MIN    -6
2022 03 23 08 09 MAX     8
2022 03 23 12 11 MIN     6
2022 03 23 18 01 MAX    13
2022 03 24 01 48 MIN    -7
2022 03 24 10 20 MAX     8
2022 03 24 12 27 MIN     7
2022 03 24 18 43 MAX    14
2022 03 25 03 02 MIN    -8
2022 03 25 19 35 MAX    13
2022 03 26 04 18 MIN    -8
2022 03 26 20 51 MAX    13
2022 03 27 05 33 MIN    -8
2022 03 27 22 22 MAX    12
2022 03 28 06 44 MIN    -8
2022 03 28 15 43 MAX     7
2022 03 28 18 08 MIN     6
2022 03 28 23 52 MAX    12
2022 03 29 07 42 MIN    -8
2022 03 29 15 53 MAX     6
2022 03 29 19 21 MIN     4
2022 03 30 01 02 MAX    12
2022 03 30 08 30 MIN    -7
2022 03 30 15 59 MAX     6
2022 03 30 20 16 MIN     2
2022 03 31 01 57 MAX    11
2022 03 31 09 07 MIN    -6
2022 03 31 15 49 MAX     6
2022 03 31 21 06 MIN     1
2022 04 01 02 47 MAX    11
2022 04 01 09 41 MIN    -4
2022 04 01 15 38 MAX     7
2022 04 01 21 51 MIN    -1
2022 04 02 03 38 MAX    10
2022 04 02 10 11 MIN    -2
2022 04 02 15 53 MAX     8
2022 04 02 22 34 MIN    -3
2022 04 03 04 34 MAX     9
2022 04 03 10 39 MIN     0
2022 04 03 16 12 MAX     9
2022 04 03 23 20 MIN    -4
2022 04 04 05 46 MAX     8
2022 04 04 11 02 MIN     2
2022 04 04 16 32 MAX    10
2022 04 05 00 06 MIN    -5
2022 04 05 07 14 MAX     7
2022 04 05 11 20 MIN     4
2022 04 05 16 50 MAX    11
2022 04 06 00 54 MIN    -5
2022 04 06 08 45 MAX     7
2022 04 06 11 21 MIN     5
2022 04 06 17 09 MAX    11
2022 04 07 01 44 MIN    -6
2022 04 07 17 31 MAX    11
2022 04 08 02 37 MIN    -6
2022 04 08 17 56 MAX    10
2022 04 09 03 36 MIN    -6
2022 04 09 18 33 MAX     9
2022 04 10 04 41 MIN    -6
2022 04 10 19 34 MAX     8
2022 04 11 05 46 MIN    -6
2022 04 11 21 26 MAX     7
2022 04 12 06 43 MIN    -6
2022 04 12 14 58 MAX     5
2022 04 12 18 04 MIN     4
2022 04 12 23 28 MAX     7
2022 04 13 07 29 MIN    -6
2022 04 13 14 32 MAX     6
2022 04 13 19 14 MIN     3
2022 04 14 00 45 MAX     8
2022 04 14 08 06 MIN    -5
2022 04 14 14 43 MAX     7
2022 04 14 19 57 MIN     2
2022 04 15 01 43 MAX    10
2022 04 15 08 40 MIN    -3
2022 04 15 14 56 MAX     8
2022 04 15 20 34 MIN     1
2022 04 16 02 34 MAX    11
2022 04 16 09 07 MIN    -1
2022 04 16 15 05 MAX    10
2022 04 16 21 12 MIN     0
2022 04 17 03 28 MAX    12
2022 04 17 09 37 MIN     3
2022 04 17 15 19 MAX    13
2022 04 17 21 51 MIN    -2
2022 04 18 04 31 MAX    13
2022 04 18 10 01 MIN     6
2022 04 18 15 41 MAX    15
2022 04 18 22 38 MIN    -3
2022 04 19 05 59 MAX    14
2022 04 19 10 31 MIN    10
2022 04 19 16 10 MAX    18
2022 04 19 23 32 MIN    -4
2022 04 20 07 53 MAX    14
2022 04 20 10 58 MIN    12
2022 04 20 16 45 MAX    20
2022 04 21 00 36 MIN    -4
2022 04 21 09 16 MAX    15
2022 04 21 11 17 MIN    14
2022 04 21 17 28 MAX    21
2022 04 22 01 44 MIN    -4
2022 04 22 18 20 MAX    20
2022 04 23 02 55 MIN    -4
2022 04 23 19 29 MAX    19
2022 04 24 04 05 MIN    -3
2022 04 24 20 56 MAX    17
2022 04 25 05 16 MIN    -2
2022 04 25 13 50 MAX    12
2022 04 25 17 08 MIN    10
2022 04 25 22 27 MAX    15
2022 04 26 06 19 MIN    -2
2022 04 26 14 07 MAX    11
2022 04 26 18 32 MIN     8
2022 04 26 23 53 MAX    14
2022 04 27 07 12 MIN    -1
2022 04 27 14 13 MAX    11
2022 04 27 19 35 MIN     5
2022 04 28 01 05 MAX    13
2022 04 28 07 54 MIN     1
2022 04 28 14 18 MAX    11
2022 04 28 20 25 MIN     3
2022 04 29 02 09 MAX    12
2022 04 29 08 26 MIN     2
2022 04 29 14 25 MAX    12
2022 04 29 21 07 MIN     1
2022 04 30 03 10 MAX    12
2022 04 30 08 55 MIN     4
2022 04 30 14 42 MAX    13
2022 04 30 21 48 MIN     0
2022 05 01 04 24 MAX    12
2022 05 01 09 27 MIN     7
2022 05 01 14 59 MAX    15
2022 05 01 22 30 MIN     0
2022 05 02 05 50 MAX    13
2022 05 02 09 50 MIN     9
2022 05 02 15 19 MAX    16
2022 05 02 23 07 MIN    -1
2022 05 03 07 00 MAX    13
2022 05 03 10 08 MIN    11
2022 05 03 15 39 MAX    17
2022 05 03 23 49 MIN    -1
2022 05 04 08 06 MAX    14
2022 05 04 10 07 MIN    13
2022 05 04 16 00 MAX    18
2022 05 05 00 32 MIN    -1
2022 05 05 16 23 MAX    18
2022 05 06 01 13 MIN     0
2022 05 06 16 56 MAX    18
2022 05 07 02 02 MIN     0
2022 05 07 17 33 MAX    17
2022 05 08 02 56 MIN     0
2022 05 08 18 23 MAX    16
2022 05 09 03 53 MIN     0
2022 05 09 19 28 MAX    14
2022 05 10 04 50 MIN     1
2022 05 10 12 52 MAX    12
2022 05 10 16 00 MIN    11
2022 05 10 21 16 MAX    13
2022 05 11 05 49 MIN     1
2022 05 11 13 13 MAX    12
2022 05 11 18 05 MIN     9
2022 05 11 23 09 MAX    13
2022 05 12 06 38 MIN     2
2022 05 12 13 25 MAX    13
2022 05 12 18 58 MIN     8
2022 05 13 00 31 MAX    13
2022 05 13 07 18 MIN     4
2022 05 13 13 34 MAX    15
2022 05 13 19 37 MIN     6
2022 05 14 01 41 MAX    15
2022 05 14 07 51 MIN     7
2022 05 14 13 47 MAX    17
2022 05 14 20 15 MIN     5
2022 05 15 02 43 MAX    17
2022 05 15 08 20 MIN    11
2022 05 15 14 04 MAX    19
2022 05 15 20 52 MIN     3
2022 05 16 04 28 MAX    18
2022 05 16 08 48 MIN    15
2022 05 16 14 27 MAX    22
2022 05 16 21 37 MIN     2
2022 05 17 06 05 MAX    20
2022 05 17 09 14 MIN    18
2022 05 17 15 00 MAX    26
2022 05 17 22 32 MIN     2
2022 05 18 07 25 MAX    22
2022 05 18 09 37 MIN    21
2022 05 18 15 37 MAX    28
2022 05 18 23 29 MIN     1
2022 05 19 16 22 MAX    29
2022 05 20 00 37 MIN     2
2022 05 20 17 15 MAX    29
2022 05 21 01 43 MIN     2
2022 05 21 18 19 MAX    28
2022 05 22 02 45 MIN     3
2022 05 22 19 38 MAX    26
2022 05 23 03 47 MIN     5
2022 05 23 11 58 MAX    19
2022 05 23 15 34 MIN    17
2022 05 23 21 02 MAX    23
2022 05 24 04 47 MIN     6
2022 05 24 12 17 MAX    18
2022 05 24 17 08 MIN    14
2022 05 24 22 26 MAX    20
2022 05 25 05 43 MIN     7
2022 05 25 12 29 MAX    18
2022 05 25 18 28 MIN    11
2022 05 25 23 54 MAX    18
2022 05 26 06 31 MIN     9
2022 05 26 12 47 MAX    18
2022 05 26 19 31 MIN     9
2022 05 27 01 21 MAX    17
2022 05 27 07 11 MIN    11
2022 05 27 13 04 MAX    19
2022 05 27 20 20 MIN     7
2022 05 28 03 00 MAX    17
2022 05 28 07 43 MIN    12
2022 05 28 13 26 MAX    20
2022 05 28 20 59 MIN     5
2022 05 29 04 22 MAX    17
2022 05 29 08 14 MIN    14
2022 05 29 13 50 MAX    21
2022 05 29 21 39 MIN     5
2022 05 30 05 36 MAX    19
2022 05 30 08 43 MIN    17
2022 05 30 14 12 MAX    22
2022 05 30 22 17 MIN     5
2022 05 31 06 33 MAX    20
2022 05 31 08 57 MIN    19
2022 05 31 14 37 MAX    24
2022 05 31 22 56 MIN     5
2022 06 01 07 28 MAX    21
2022 06 01 08 55 MIN    20
2022 06 01 15 01 MAX    25
2022 06 01 23 35 MIN     6
2022 06 02 15 31 MAX    26
2022 06 03 00 20 MIN     6
2022 06 03 16 04 MAX    26
2022 06 04 00 58 MIN     7
2022 06 04 16 45 MAX    26
2022 06 05 01 42 MIN     7
2022 06 05 17 28 MAX    24
2022 06 06 02 26 MIN     7
2022 06 06 18 25 MAX    23
2022 06 07 03 11 MIN     8
2022 06 07 11 19 MAX    19
2022 06 07 14 13 MIN    18
2022 06 07 19 34 MAX    21
2022 06 08 04 00 MIN     9
2022 06 08 11 38 MAX    19
2022 06 08 16 07 MIN    17
2022 06 08 21 00 MAX    19
2022 06 09 04 53 MIN    10
2022 06 09 11 52 MAX    20
2022 06 09 17 31 MIN    15
2022 06 09 22 46 MAX    19
2022 06 10 05 43 MIN    12
2022 06 10 12 08 MAX    21
2022 06 10 18 27 MIN    13
2022 06 11 00 40 MAX    19
2022 06 11 06 24 MIN    15
2022 06 11 12 24 MAX    23
2022 06 11 19 10 MIN    11
2022 06 12 02 36 MAX    21
2022 06 12 06 59 MIN    18
2022 06 12 12 44 MAX    25
2022 06 12 19 51 MIN     9
2022 06 13 04 20 MAX    23
2022 06 13 07 26 MIN    22
2022 06 13 13 11 MAX    28
2022 06 13 20 38 MIN     8
2022 06 14 05 44 MAX    26
2022 06 14 07 50 MIN    25
2022 06 14 13 51 MAX    32
2022 06 14 21 28 MIN     7
2022 06 15 14 31 MAX    34
2022 06 15 22 29 MIN     7
2022 06 16 15 21 MAX    36
2022 06 16 23 34 MIN     7
2022 06 17 16 16 MAX    37
2022 06 18 00 37 MIN     8
2022 06 18 17 16 MAX    36
2022 06 19 01 34 MIN     9
2022 06 19 18 23 MAX    34
2022 06 20 02 27 MIN    11
2022 06 20 10 19 MAX    25
2022 06 20 13 56 MIN    23
2022 06 20 19 36 MAX    30
2022 06 21 03 17 MIN    12
2022 06 21 10 34 MAX    24
2022 06 21 15 24 MIN    20
2022 06 21 20 56 MAX    27
2022 06 22 04 07 MIN    14
2022 06 22 10 47 MAX    24
2022 06 22 16 53 MIN    17
2022 06 22 22 24 MAX    23
2022 06 23 04 55 MIN    16
2022 06 23 11 08 MAX    24
2022 06 23 18 11 MIN    14
2022 06 24 00 19 MAX    21
2022 06 24 05 42 MIN    17
2022 06 24 11 35 MAX    24
2022 06 24 19 12 MIN    12
2022 06 25 02 34 MAX    21
2022 06 25 06 22 MIN    19
2022 06 25 12 05 MAX    25
2022 06 25 20 01 MIN    10
2022 06 26 04 05 MAX    22
2022 06 26 07 02 MIN    20
2022 06 26 12 34 MAX    25
2022 06 26 20 44 MIN     9
2022 06 27 05 08 MAX    23
2022 06 27 07 31 MIN    22
2022 06 27 13 04 MAX    26
2022 06 27 21 26 MIN     9
2022 06 28 06 13 MAX    24
2022 06 28 07 52 MIN    23
2022 06 28 13 33 MAX    27
2022 06 28 22 06 MIN    10
2022 06 29 14 09 MAX    29
2022 06 29 22 49 MIN    10
2022 06 30 14 42 MAX    30
2022 06 30 23 25 MIN    11
2022 07 01 15 20 MAX    31
2022 07 02 00 06 MIN    11
2022 07 02 16 00 MAX    31
2022 07 03 00 45 MIN    11
2022 07 03 16 42 MAX    30
2022 07 04 01 17 MIN    12
2022 07 04 09 33 MAX    24
2022 07 04 11 08 MIN    23
2022 07 04 17 31 MAX    29
2022 07 05 01 53 MIN    12
2022 07 05 09 58 MAX    23
2022 07 05 12 52 MIN    22
2022 07 05 18 27 MAX    27
2022 07 06 02 28 MIN    13
2022 07 06 10 01 MAX    23
2022 07 06 14 14 MIN    21
2022 07 06 19 34 MAX    25
2022 07 07 03 07 MIN    15
2022 07 07 10 09 MAX    24
2022 07 07 15 37 MIN    19
2022 07 07 20 57 MAX    24
2022 07 08 03 50 MIN    17
2022 07 08 10 22 MAX    25
2022 07 08 16 52 MIN    17
2022 07 08 22 55 MAX    23
2022 07 09 04 34 MIN    20
2022 07 09 10 41 MAX    26
2022 07 09 17 53 MIN    15
2022 07 10 02 17 MAX    24
2022 07 10 05 13 MIN    23
2022 07 10 11 07 MAX    28
2022 07 10 18 46 MIN    13
2022 07 11 11 48 MAX    31
2022 07 11 19 40 MIN    12
2022 07 12 12 38 MAX    34
2022 07 12 20 34 MIN    11
2022 07 13 13 28 MAX    36
2022 07 13 21 30 MIN    10
2022 07 14 14 26 MAX    39
2022 07 14 22 32 MIN    10
2022 07 15 15 20 MAX    40
2022 07 15 23 31 MIN    11
2022 07 16 16 15 MAX    39
2022 07 17 00 24 MIN    12
2022 07 17 08 52 MAX    28
2022 07 17 10 57 MIN    27
2022 07 17 17 12 MAX    37
2022 07 18 01 10 MIN    13
2022 07 18 08 54 MAX    27
2022 07 18 12 25 MIN    25
2022 07 18 18 16 MAX    34
2022 07 19 01 53 MIN    15
2022 07 19 08 58 MAX    27
2022 07 19 13 47 MIN    22
2022 07 19 19 28 MAX    30
2022 07 20 02 33 MIN    17
2022 07 20 09 08 MAX    26
2022 07 20 15 08 MIN    19
2022 07 20 20 50 MAX    27
2022 07 21 03 12 MIN    19
2022 07 21 09 27 MAX    26
2022 07 21 16 31 MIN    17
2022 07 21 22 34 MAX    24
2022 07 22 03 54 MIN    20
2022 07 22 09 52 MAX    26
2022 07 22 17 43 MIN    14
2022 07 23 10 22 MAX    26
2022 07 23 18 45 MIN    12
2022 07 24 10 56 MAX    26
2022 07 24 19 39 MIN    11
2022 07 25 11 32 MAX    26
2022 07 25 20 29 MIN    11
2022 07 26 12 26 MAX    27
2022 07 26 21 13 MIN    11
2022 07 27 13 12 MAX    28
2022 07 27 21 54 MIN    11
2022 07 28 13 54 MAX    29
2022 07 28 22 29 MIN    12
2022 07 29 14 39 MAX    31
2022 07 29 23 05 MIN    12
2022 07 30 15 17 MAX    31
2022 07 30 23 38 MIN    12
2022 07 31 15 57 MAX    31
2022 08 01 00 09 MIN    13
2022 08 01 08 06 MAX    24
2022 08 01 10 29 MIN    23
2022 08 01 16 42 MAX    31
2022 08 02 00 39 MIN    14
2022 08 02 08 04 MAX    24
2022 08 02 11 41 MIN    22
2022 08 02 17 30 MAX    29
2022 08 03 01 07 MIN    15
2022 08 03 08 04 MAX    24
2022 08 03 12 47 MIN    21
2022 08 03 18 26 MAX    28
2022 08 04 01 36 MIN    17
2022 08 04 08 07 MAX    25
2022 08 04 13 53 MIN    19
2022 08 04 19 36 MAX    26
2022 08 05 02 03 MIN    19
2022 08 05 08 21 MAX    26
2022 08 05 15 06 MIN    17
2022 08 05 21 32 MAX    24
2022 08 06 02 31 MIN    22
2022 08 06 08 47 MAX    27
2022 08 06 16 21 MIN    15
2022 08 07 09 24 MAX    29
2022 08 07 17 29 MIN    13
2022 08 08 10 08 MAX    30
2022 08 08 18 34 MIN    12
2022 08 09 11 14 MAX    32
2022 08 09 19 36 MIN    11
2022 08 10 12 24 MAX    34
2022 08 10 20 34 MIN    10
2022 08 11 13 28 MAX    36
2022 08 11 21 31 MIN    10
2022 08 12 14 24 MAX    37
2022 08 12 22 24 MIN    11
2022 08 13 15 17 MAX    37
2022 08 13 23 10 MIN    12
2022 08 14 07 22 MAX    26
2022 08 14 09 41 MIN    25
2022 08 14 16 09 MAX    36
2022 08 14 23 51 MIN    13
2022 08 15 07 05 MAX    25
2022 08 15 11 09 MIN    22
2022 08 15 17 05 MAX    33
2022 08 16 00 28 MIN    15
2022 08 16 07 04 MAX    25
2022 08 16 12 19 MIN    20
2022 08 16 18 08 MAX    30
2022 08 17 01 04 MIN    17
2022 08 17 07 08 MAX    26
2022 08 17 13 31 MIN    18
2022 08 17 19 26 MAX    27
2022 08 18 01 36 MIN    19
2022 08 18 07 31 MAX    26
2022 08 18 14 46 MIN    15
2022 08 18 21 10 MAX    24
2022 08 19 02 01 MIN    20
