<TOPS - 조위예측극치자료>

대상조위관측소 : 거문도
위도(WGS84) : N  34도 01분 42초
2022 01 01 14 59 MIN    92
2022 01 01 20 25 MAX   261
2022 01 02 02 46 MIN    14
2022 01 02 09 31 MAX   336
2022 01 02 15 50 MIN    81
2022 01 02 21 15 MAX   271
2022 01 03 03 36 MIN     1
2022 01 03 10 19 MAX   350
2022 01 03 16 38 MIN    74
2022 01 03 22 04 MAX   277
2022 01 04 04 24 MIN    -4
2022 01 04 11 05 MAX   354
2022 01 04 17 25 MIN    71
2022 01 04 22 51 MAX   277
2022 01 05 05 10 MIN     1
2022 01 05 11 49 MAX   346
2022 01 05 18 10 MIN    74
2022 01 05 23 37 MAX   270
2022 01 06 05 55 MIN    16
2022 01 06 12 32 MAX   329
2022 01 06 18 55 MIN    81
2022 01 07 00 23 MAX   257
2022 01 07 06 39 MIN    40
2022 01 07 13 13 MAX   304
2022 01 07 19 40 MIN    91
2022 01 08 01 12 MAX   240
2022 01 08 07 24 MIN    69
2022 01 08 13 54 MAX   275
2022 01 08 20 27 MIN   101
2022 01 09 02 04 MAX   222
2022 01 09 08 11 MIN   100
2022 01 09 14 36 MAX   246
2022 01 09 21 18 MIN   108
2022 01 10 03 10 MAX   209
2022 01 10 09 08 MIN   127
2022 01 10 15 23 MAX   222
2022 01 10 22 17 MIN   110
2022 01 11 04 35 MAX   204
2022 01 11 10 31 MIN   146
2022 01 11 16 24 MAX   205
2022 01 11 23 19 MIN   107
2022 01 12 06 06 MAX   212
2022 01 12 12 15 MIN   151
2022 01 12 17 37 MAX   198
2022 01 13 00 17 MIN    99
2022 01 13 07 13 MAX   227
2022 01 13 13 32 MIN   145
2022 01 13 18 41 MAX   200
2022 01 14 01 07 MIN    87
2022 01 14 08 00 MAX   245
2022 01 14 14 21 MIN   134
2022 01 14 19 33 MAX   209
2022 01 15 01 51 MIN    74
2022 01 15 08 39 MAX   263
2022 01 15 14 59 MIN   123
2022 01 15 20 17 MAX   220
2022 01 16 02 32 MIN    61
2022 01 16 09 14 MAX   280
2022 01 16 15 32 MIN   112
2022 01 16 20 55 MAX   232
2022 01 17 03 09 MIN    49
2022 01 17 09 47 MAX   294
2022 01 17 16 04 MIN   103
2022 01 17 21 32 MAX   242
2022 01 18 03 45 MIN    40
2022 01 18 10 20 MAX   305
2022 01 18 16 36 MIN    95
2022 01 18 22 06 MAX   250
2022 01 19 04 20 MIN    33
2022 01 19 10 52 MAX   311
2022 01 19 17 07 MIN    90
2022 01 19 22 39 MAX   254
2022 01 20 04 54 MIN    31
2022 01 20 11 23 MAX   313
2022 01 20 17 39 MIN    86
2022 01 20 23 13 MAX   256
2022 01 21 05 29 MIN    34
2022 01 21 11 55 MAX   310
2022 01 21 18 11 MIN    84
2022 01 21 23 50 MAX   254
2022 01 22 06 05 MIN    43
2022 01 22 12 28 MAX   300
2022 01 22 18 46 MIN    84
2022 01 23 00 29 MAX   249
2022 01 23 06 43 MIN    58
2022 01 23 13 03 MAX   286
2022 01 23 19 24 MIN    85
2022 01 24 01 15 MAX   242
2022 01 24 07 28 MIN    79
2022 01 24 13 42 MAX   268
2022 01 24 20 07 MIN    88
2022 01 25 02 10 MAX   234
2022 01 25 08 22 MIN   103
2022 01 25 14 26 MAX   247
2022 01 25 21 00 MIN    90
2022 01 26 03 23 MAX   228
2022 01 26 09 34 MIN   125
2022 01 26 15 24 MAX   228
2022 01 26 22 07 MIN    89
2022 01 27 04 59 MAX   232
2022 01 27 11 15 MIN   138
2022 01 27 16 41 MAX   216
2022 01 27 23 25 MIN    82
2022 01 28 06 35 MAX   250
2022 01 28 12 54 MIN   134
2022 01 28 18 09 MAX   217
2022 01 29 00 42 MIN    66
2022 01 29 07 47 MAX   277
2022 01 29 14 07 MIN   117
2022 01 29 19 23 MAX   230
2022 01 30 01 47 MIN    44
2022 01 30 08 42 MAX   306
2022 01 30 15 00 MIN    97
2022 01 30 20 22 MAX   249
2022 01 31 02 43 MIN    21
2022 01 31 09 28 MAX   330
2022 01 31 15 46 MIN    78
2022 01 31 21 13 MAX   268
2022 02 01 03 33 MIN     3
2022 02 01 10 11 MAX   346
2022 02 01 16 28 MIN    63
2022 02 01 21 59 MAX   283
2022 02 02 04 18 MIN    -6
2022 02 02 10 51 MAX   352
2022 02 02 17 08 MIN    53
2022 02 02 22 43 MAX   290
2022 02 03 05 00 MIN    -4
2022 02 03 11 28 MAX   346
2022 02 03 17 46 MIN    51
2022 02 03 23 24 MAX   288
2022 02 04 05 40 MIN    10
2022 02 04 12 03 MAX   329
2022 02 04 18 22 MIN    56
2022 02 05 00 04 MAX   277
2022 02 05 06 17 MIN    35
2022 02 05 12 35 MAX   304
2022 02 05 18 56 MIN    66
2022 02 06 00 43 MAX   261
2022 02 06 06 52 MIN    65
2022 02 06 13 04 MAX   274
2022 02 06 19 28 MIN    79
2022 02 07 01 23 MAX   242
2022 02 07 07 26 MIN    97
2022 02 07 13 31 MAX   245
2022 02 07 20 01 MIN    91
2022 02 08 02 08 MAX   224
2022 02 08 08 04 MIN   127
2022 02 08 13 57 MAX   220
2022 02 08 20 41 MIN   103
2022 02 09 03 09 MAX   209
2022 02 09 08 59 MIN   152
2022 02 09 14 31 MAX   199
2022 02 09 21 40 MIN   111
2022 02 10 04 52 MAX   204
2022 02 10 11 07 MIN   166
2022 02 10 15 49 MAX   183
2022 02 10 23 08 MIN   113
2022 02 11 06 46 MAX   216
2022 02 11 13 28 MIN   157
2022 02 11 18 05 MAX   183
2022 02 12 00 33 MIN   103
2022 02 12 07 47 MAX   235
2022 02 12 14 18 MIN   142
2022 02 12 19 20 MAX   196
2022 02 13 01 34 MIN    88
2022 02 13 08 28 MAX   256
2022 02 13 14 52 MIN   126
2022 02 13 20 08 MAX   214
2022 02 14 02 20 MIN    70
2022 02 14 09 02 MAX   275
2022 02 14 15 22 MIN   111
2022 02 14 20 47 MAX   231
2022 02 15 02 58 MIN    53
2022 02 15 09 33 MAX   292
2022 02 15 15 50 MIN    96
2022 02 15 21 22 MAX   248
2022 02 16 03 34 MIN    39
2022 02 16 10 02 MAX   307
2022 02 16 16 17 MIN    82
2022 02 16 21 55 MAX   262
2022 02 17 04 07 MIN    28
2022 02 17 10 31 MAX   317
2022 02 17 16 45 MIN    70
2022 02 17 22 27 MAX   274
2022 02 18 04 41 MIN    22
2022 02 18 11 00 MAX   322
2022 02 18 17 14 MIN    59
2022 02 18 23 01 MAX   282
2022 02 19 05 15 MIN    23
2022 02 19 11 30 MAX   321
2022 02 19 17 43 MIN    53
2022 02 19 23 36 MAX   285
2022 02 20 05 51 MIN    32
2022 02 20 12 00 MAX   311
2022 02 20 18 15 MIN    51
2022 02 21 00 14 MAX   282
2022 02 21 06 28 MIN    51
2022 02 21 12 32 MAX   293
2022 02 21 18 49 MIN    54
2022 02 22 00 57 MAX   273
2022 02 22 07 10 MIN    77
2022 02 22 13 07 MAX   270
2022 02 22 19 27 MIN    63
2022 02 23 01 47 MAX   259
2022 02 23 08 01 MIN   108
2022 02 23 13 46 MAX   243
2022 02 23 20 14 MIN    76
2022 02 24 02 54 MAX   243
2022 02 24 09 12 MIN   137
2022 02 24 14 38 MAX   218
2022 02 24 21 21 MIN    89
2022 02 25 04 38 MAX   235
2022 02 25 11 12 MIN   152
2022 02 25 16 07 MAX   199
2022 02 25 23 00 MIN    93
2022 02 26 06 36 MAX   249
2022 02 26 13 05 MIN   141
2022 02 26 18 07 MAX   202
2022 02 27 00 37 MIN    79
2022 02 27 07 47 MAX   276
2022 02 27 14 08 MIN   117
2022 02 27 19 26 MAX   224
2022 02 28 01 46 MIN    55
2022 02 28 08 35 MAX   302
2022 02 28 14 53 MIN    92
2022 02 28 20 21 MAX   251
2022 03 01 02 39 MIN    31
2022 03 01 09 15 MAX   324
2022 03 01 15 31 MIN    69
2022 03 01 21 07 MAX   276
2022 03 02 03 24 MIN    13
2022 03 02 09 52 MAX   338
2022 03 02 16 07 MIN    50
2022 03 02 21 49 MAX   294
2022 03 03 04 05 MIN     4
2022 03 03 10 27 MAX   342
2022 03 03 16 42 MIN    39
2022 03 03 22 27 MAX   304
2022 03 04 04 43 MIN     8
2022 03 04 10 59 MAX   334
2022 03 04 17 14 MIN    35
2022 03 04 23 04 MAX   304
2022 03 05 05 18 MIN    22
2022 03 05 11 29 MAX   318
2022 03 05 17 44 MIN    40
2022 03 05 23 39 MAX   295
2022 03 06 05 51 MIN    45
2022 03 06 11 55 MAX   294
2022 03 06 18 11 MIN    50
2022 03 07 00 13 MAX   281
2022 03 07 06 22 MIN    73
2022 03 07 12 18 MAX   269
2022 03 07 18 36 MIN    62
2022 03 08 00 47 MAX   264
2022 03 08 06 51 MIN   101
2022 03 08 12 39 MAX   244
2022 03 08 19 02 MIN    77
2022 03 09 01 24 MAX   245
2022 03 09 07 23 MIN   128
2022 03 09 13 00 MAX   222
2022 03 09 19 33 MIN    92
2022 03 10 02 11 MAX   227
2022 03 10 08 06 MIN   152
2022 03 10 13 24 MAX   202
2022 03 10 20 21 MIN   109
2022 03 11 03 31 MAX   212
2022 03 11 09 46 MIN   170
2022 03 11 14 07 MAX   183
2022 03 11 21 52 MIN   121
2022 03 12 05 58 MAX   214
2022 03 12 13 19 MIN   163
2022 03 12 17 31 MAX   176
2022 03 12 23 54 MIN   118
2022 03 13 07 20 MAX   232
2022 03 13 14 02 MIN   144
2022 03 13 19 06 MAX   193
2022 03 14 01 10 MIN   101
2022 03 14 08 03 MAX   252
2022 03 14 14 30 MIN   126
2022 03 14 19 54 MAX   214
2022 03 15 01 59 MIN    82
2022 03 15 08 36 MAX   272
2022 03 15 14 56 MIN   107
2022 03 15 20 30 MAX   236
2022 03 16 02 38 MIN    62
2022 03 16 09 04 MAX   290
2022 03 16 15 21 MIN    88
2022 03 16 21 03 MAX   258
2022 03 17 03 13 MIN    45
2022 03 17 09 32 MAX   306
2022 03 17 15 46 MIN    69
2022 03 17 21 35 MAX   279
2022 03 18 03 47 MIN    32
2022 03 18 10 00 MAX   318
2022 03 18 16 13 MIN    50
2022 03 18 22 08 MAX   297
2022 03 19 04 22 MIN    24
2022 03 19 10 29 MAX   324
2022 03 19 16 42 MIN    35
2022 03 19 22 43 MAX   311
2022 03 20 04 58 MIN    26
2022 03 20 10 59 MAX   321
2022 03 20 17 12 MIN    27
2022 03 20 23 20 MAX   317
2022 03 21 05 35 MIN    38
2022 03 21 11 31 MAX   310
2022 03 21 17 45 MIN    27
2022 03 22 00 00 MAX   313
2022 03 22 06 16 MIN    60
2022 03 22 12 04 MAX   289
2022 03 22 18 20 MIN    35
2022 03 23 00 43 MAX   300
2022 03 23 07 00 MIN    89
2022 03 23 12 39 MAX   263
2022 03 23 18 58 MIN    52
2022 03 24 01 34 MAX   279
2022 03 24 07 54 MIN   121
2022 03 24 13 19 MAX   235
2022 03 24 19 47 MIN    74
2022 03 25 02 42 MAX   256
2022 03 25 09 16 MIN   148
2022 03 25 14 15 MAX   208
2022 03 25 20 59 MIN    96
2022 03 26 04 36 MAX   243
2022 03 26 11 26 MIN   154
2022 03 26 16 09 MAX   192
2022 03 26 22 53 MIN   104
2022 03 27 06 29 MAX   255
2022 03 27 13 01 MIN   135
2022 03 27 18 15 MAX   205
2022 03 28 00 33 MIN    90
2022 03 28 07 30 MAX   276
2022 03 28 13 52 MIN   110
2022 03 28 19 23 MAX   232
2022 03 29 01 38 MIN    68
2022 03 29 08 14 MAX   296
2022 03 29 14 31 MIN    84
2022 03 29 20 11 MAX   260
2022 03 30 02 26 MIN    48
2022 03 30 08 50 MAX   310
2022 03 30 15 05 MIN    62
2022 03 30 20 53 MAX   284
2022 03 31 03 09 MIN    35
2022 03 31 09 23 MAX   318
2022 03 31 15 38 MIN    45
2022 03 31 21 31 MAX   301
2022 04 01 03 46 MIN    31
2022 04 01 09 55 MAX   318
2022 04 01 16 09 MIN    34
2022 04 01 22 07 MAX   311
2022 04 02 04 22 MIN    36
2022 04 02 10 24 MAX   311
2022 04 02 16 37 MIN    32
2022 04 02 22 41 MAX   312
2022 04 03 04 55 MIN    49
2022 04 03 10 51 MAX   297
2022 04 03 17 04 MIN    35
2022 04 03 23 14 MAX   307
2022 04 04 05 26 MIN    67
2022 04 04 11 15 MAX   279
2022 04 04 17 28 MIN    44
2022 04 04 23 45 MAX   297
2022 04 05 05 56 MIN    88
2022 04 05 11 39 MAX   260
2022 04 05 17 53 MIN    56
2022 04 06 00 17 MAX   283
2022 04 06 06 26 MIN   110
2022 04 06 12 01 MAX   241
2022 04 06 18 19 MIN    70
2022 04 07 00 53 MAX   266
2022 04 07 07 00 MIN   131
2022 04 07 12 25 MAX   223
2022 04 07 18 52 MIN    88
2022 04 08 01 37 MAX   247
2022 04 08 07 46 MIN   152
2022 04 08 12 55 MAX   205
2022 04 08 19 38 MIN   107
2022 04 09 02 44 MAX   228
2022 04 09 09 11 MIN   168
2022 04 09 13 41 MAX   186
2022 04 09 20 58 MIN   124
2022 04 10 04 44 MAX   221
2022 04 10 12 16 MIN   164
2022 04 10 16 44 MAX   178
2022 04 10 23 01 MIN   128
2022 04 11 06 26 MAX   232
2022 04 11 13 17 MIN   146
2022 04 11 18 34 MAX   195
2022 04 12 00 29 MIN   115
2022 04 12 07 16 MAX   249
2022 04 12 13 48 MIN   126
2022 04 12 19 23 MAX   217
2022 04 13 01 24 MIN    97
2022 04 13 07 51 MAX   266
2022 04 13 14 13 MIN   105
2022 04 13 20 00 MAX   242
2022 04 14 02 06 MIN    78
2022 04 14 08 21 MAX   283
2022 04 14 14 39 MIN    82
2022 04 14 20 34 MAX   269
2022 04 15 02 44 MIN    61
2022 04 15 08 51 MAX   298
2022 04 15 15 06 MIN    58
2022 04 15 21 09 MAX   295
2022 04 16 03 22 MIN    48
2022 04 16 09 22 MAX   310
2022 04 16 15 36 MIN    37
2022 04 16 21 46 MAX   319
2022 04 17 04 00 MIN    41
2022 04 17 09 54 MAX   315
2022 04 17 16 08 MIN    20
2022 04 17 22 24 MAX   335
2022 04 18 04 40 MIN    44
2022 04 18 10 29 MAX   311
2022 04 18 16 42 MIN    13
2022 04 18 23 05 MAX   341
2022 04 19 05 23 MIN    57
2022 04 19 11 04 MAX   299
2022 04 19 17 18 MIN    16
2022 04 19 23 48 MAX   335
2022 04 20 06 08 MIN    79
2022 04 20 11 41 MAX   279
2022 04 20 17 58 MIN    30
2022 04 21 00 35 MAX   318
2022 04 21 06 58 MIN   105
2022 04 21 12 21 MAX   254
2022 04 21 18 42 MIN    52
2022 04 22 01 30 MAX   293
2022 04 22 08 00 MIN   132
2022 04 22 13 10 MAX   228
2022 04 22 19 37 MIN    79
2022 04 23 02 43 MAX   269
2022 04 23 09 28 MIN   148
2022 04 23 14 22 MAX   206
2022 04 23 20 58 MIN   102
2022 04 24 04 26 MAX   257
2022 04 24 11 16 MIN   145
2022 04 24 16 22 MAX   200
2022 04 24 22 45 MIN   110
2022 04 25 05 58 MAX   262
2022 04 25 12 32 MIN   126
2022 04 25 18 05 MAX   217
2022 04 26 00 15 MIN   101
2022 04 26 06 57 MAX   272
2022 04 26 13 20 MIN   103
2022 04 26 19 07 MAX   241
2022 04 27 01 18 MIN    88
2022 04 27 07 39 MAX   281
2022 04 27 13 58 MIN    82
2022 04 27 19 53 MAX   265
2022 04 28 02 06 MIN    77
2022 04 28 08 15 MAX   287
2022 04 28 14 32 MIN    64
2022 04 28 20 33 MAX   285
2022 04 29 02 48 MIN    70
2022 04 29 08 47 MAX   289
2022 04 29 15 03 MIN    51
2022 04 29 21 10 MAX   300
2022 04 30 03 25 MIN    69
2022 04 30 09 18 MAX   288
2022 04 30 15 32 MIN    43
2022 04 30 21 45 MAX   309
2022 05 01 04 00 MIN    73
2022 05 01 09 46 MAX   282
2022 05 01 15 59 MIN    40
2022 05 01 22 17 MAX   313
2022 05 02 04 33 MIN    81
2022 05 02 10 14 MAX   274
2022 05 02 16 25 MIN    42
2022 05 02 22 49 MAX   313
2022 05 03 05 04 MIN    92
2022 05 03 10 40 MAX   264
2022 05 03 16 52 MIN    48
2022 05 03 23 21 MAX   307
2022 05 04 05 36 MIN   106
2022 05 04 11 07 MAX   252
2022 05 04 17 20 MIN    58
2022 05 04 23 55 MAX   296
2022 05 05 06 08 MIN   120
2022 05 05 11 35 MAX   239
2022 05 05 17 51 MIN    71
2022 05 06 00 32 MAX   281
2022 05 06 06 47 MIN   136
2022 05 06 12 06 MAX   225
2022 05 06 18 28 MIN    88
2022 05 07 01 16 MAX   264
2022 05 07 07 35 MIN   151
2022 05 07 12 43 MAX   209
2022 05 07 19 15 MIN   106
2022 05 08 02 14 MAX   247
2022 05 08 08 48 MIN   161
2022 05 08 13 41 MAX   194
2022 05 08 20 23 MIN   123
2022 05 09 03 35 MAX   237
2022 05 09 10 39 MIN   160
2022 05 09 15 42 MAX   187
2022 05 09 21 58 MIN   131
2022 05 10 05 06 MAX   238
2022 05 10 12 00 MIN   146
2022 05 10 17 36 MAX   200
2022 05 10 23 29 MIN   126
2022 05 11 06 08 MAX   247
2022 05 11 12 44 MIN   126
2022 05 11 18 36 MAX   222
2022 05 12 00 34 MIN   113
2022 05 12 06 52 MAX   260
2022 05 12 13 17 MIN   103
2022 05 12 19 21 MAX   249
2022 05 13 01 26 MIN    98
2022 05 13 07 29 MAX   273
2022 05 13 13 49 MIN    79
2022 05 13 20 01 MAX   279
2022 05 14 02 12 MIN    84
2022 05 14 08 06 MAX   285
2022 05 14 14 23 MIN    54
2022 05 14 20 42 MAX   308
2022 05 15 02 56 MIN    74
2022 05 15 08 43 MAX   294
2022 05 15 14 59 MIN    32
2022 05 15 21 24 MAX   332
2022 05 16 03 41 MIN    69
2022 05 16 09 22 MAX   299
2022 05 16 15 37 MIN    18
2022 05 16 22 08 MAX   348
2022 05 17 04 27 MIN    71
2022 05 17 10 02 MAX   296
2022 05 17 16 17 MIN    12
2022 05 17 22 54 MAX   353
2022 05 18 05 14 MIN    81
2022 05 18 10 44 MAX   287
2022 05 18 17 00 MIN    18
2022 05 18 23 42 MAX   347
2022 05 19 06 04 MIN    96
2022 05 19 11 27 MAX   272
2022 05 19 17 47 MIN    33
2022 05 20 00 33 MAX   330
2022 05 20 07 00 MIN   114
2022 05 20 12 16 MAX   253
2022 05 20 18 38 MIN    55
2022 05 21 01 30 MAX   308
2022 05 21 08 04 MIN   130
2022 05 21 13 13 MAX   233
2022 05 21 19 38 MIN    80
2022 05 22 02 37 MAX   286
2022 05 22 09 19 MIN   137
2022 05 22 14 30 MAX   218
2022 05 22 20 52 MIN   103
2022 05 23 03 55 MAX   270
2022 05 23 10 40 MIN   133
2022 05 23 16 08 MAX   215
2022 05 23 22 20 MIN   116
2022 05 24 05 10 MAX   263
2022 05 24 11 47 MIN   120
2022 05 24 17 37 MAX   227
2022 05 24 23 43 MIN   119
2022 05 25 06 10 MAX   260
2022 05 25 12 38 MIN   104
2022 05 25 18 41 MAX   244
2022 05 26 00 49 MIN   116
2022 05 26 06 56 MAX   260
2022 05 26 13 19 MIN    89
2022 05 26 19 30 MAX   262
2022 05 27 01 42 MIN   113
2022 05 27 07 34 MAX   259
2022 05 27 13 53 MIN    76
2022 05 27 20 11 MAX   278
2022 05 28 02 26 MIN   110
2022 05 28 08 08 MAX   259
2022 05 28 14 25 MIN    66
2022 05 28 20 48 MAX   291
2022 05 29 03 05 MIN   109
2022 05 29 08 40 MAX   259
2022 05 29 14 55 MIN    59
2022 05 29 21 23 MAX   302
2022 05 30 03 41 MIN   109
2022 05 30 09 12 MAX   258
2022 05 30 15 25 MIN    56
2022 05 30 21 56 MAX   309
2022 05 31 04 14 MIN   111
2022 05 31 09 43 MAX   257
2022 05 31 15 55 MIN    55
2022 05 31 22 30 MAX   312
2022 06 01 04 47 MIN   114
2022 06 01 10 14 MAX   254
2022 06 01 16 27 MIN    58
2022 06 01 23 04 MAX   310
2022 06 02 05 21 MIN   120
2022 06 02 10 45 MAX   249
2022 06 02 17 00 MIN    64
2022 06 02 23 40 MAX   304
2022 06 03 05 56 MIN   128
2022 06 03 11 18 MAX   242
2022 06 03 17 35 MIN    74
2022 06 04 00 17 MAX   294
2022 06 04 06 35 MIN   137
2022 06 04 11 54 MAX   232
2022 06 04 18 14 MIN    87
2022 06 05 00 59 MAX   281
2022 06 05 07 21 MIN   146
2022 06 05 12 36 MAX   221
2022 06 05 18 59 MIN   102
2022 06 06 01 46 MAX   267
2022 06 06 08 17 MIN   151
2022 06 06 13 31 MAX   210
2022 06 06 19 54 MIN   117
2022 06 07 02 42 MAX   256
2022 06 07 09 24 MIN   149
2022 06 07 14 51 MAX   205
2022 06 07 21 05 MIN   128
2022 06 08 03 46 MAX   250
2022 06 08 10 32 MIN   140
2022 06 08 16 25 MAX   212
2022 06 08 22 25 MIN   133
2022 06 09 04 49 MAX   250
2022 06 09 11 29 MIN   123
2022 06 09 17 41 MAX   231
2022 06 09 23 40 MIN   130
2022 06 10 05 45 MAX   255
2022 06 10 12 16 MIN   103
2022 06 10 18 40 MAX   256
2022 06 11 00 45 MIN   122
2022 06 11 06 35 MAX   262
2022 06 11 13 00 MIN    80
2022 06 11 19 31 MAX   285
2022 06 12 01 43 MIN   113
2022 06 12 07 23 MAX   270
2022 06 12 13 43 MIN    57
2022 06 12 20 21 MAX   313
2022 06 13 02 37 MIN   104
2022 06 13 08 09 MAX   278
2022 06 13 14 28 MIN    38
2022 06 13 21 09 MAX   336
2022 06 14 03 28 MIN    98
2022 06 14 08 56 MAX   283
2022 06 14 15 15 MIN    25
2022 06 14 21 58 MAX   353
2022 06 15 04 19 MIN    96
2022 06 15 09 44 MAX   286
2022 06 15 16 03 MIN    19
2022 06 15 22 48 MAX   359
2022 06 16 05 09 MIN    97
2022 06 16 10 32 MAX   283
2022 06 16 16 51 MIN    21
2022 06 16 23 37 MAX   356
2022 06 17 06 00 MIN   103
2022 06 17 11 21 MAX   276
2022 06 17 17 42 MIN    34
2022 06 18 00 27 MAX   343
2022 06 18 06 53 MIN   111
2022 06 18 12 13 MAX   264
2022 06 18 18 34 MIN    53
2022 06 19 01 18 MAX   323
2022 06 19 07 49 MIN   118
2022 06 19 13 10 MAX   250
2022 06 19 19 29 MIN    78
2022 06 20 02 12 MAX   300
2022 06 20 08 48 MIN   123
2022 06 20 14 16 MAX   236
2022 06 20 20 30 MIN   105
2022 06 21 03 09 MAX   277
2022 06 21 09 51 MIN   124
2022 06 21 15 34 MAX   229
2022 06 21 21 40 MIN   127
2022 06 22 04 10 MAX   257
2022 06 22 10 53 MIN   120
2022 06 22 16 58 MAX   230
2022 06 22 23 00 MIN   142
2022 06 23 05 10 MAX   244
2022 06 23 11 48 MIN   113
2022 06 23 18 12 MAX   240
2022 06 24 00 17 MIN   148
2022 06 24 06 03 MAX   236
2022 06 24 12 35 MIN   104
2022 06 24 19 08 MAX   254
2022 06 25 01 21 MIN   148
2022 06 25 06 50 MAX   234
2022 06 25 13 15 MIN    95
2022 06 25 19 54 MAX   268
2022 06 26 02 11 MIN   144
2022 06 26 07 31 MAX   235
2022 06 26 13 51 MIN    86
2022 06 26 20 32 MAX   281
2022 06 27 02 51 MIN   140
2022 06 27 08 09 MAX   240
2022 06 27 14 26 MIN    78
2022 06 27 21 08 MAX   294
2022 06 28 03 27 MIN   135
2022 06 28 08 46 MAX   246
2022 06 28 15 01 MIN    72
2022 06 28 21 42 MAX   304
2022 06 29 04 01 MIN   131
