<TOPS - 조위예측극치자료>

대상조위관측소 : 백령도
위도(WGS84) : N  37도 57분 20초
2022 02 27 23 05 MIN   124
2022 02 28 04 00 MAX   241
2022 02 28 10 22 MIN    63
2022 02 28 17 10 MAX   367
2022 02 28 23 53 MIN    97
2022 03 01 05 01 MAX   268
2022 03 01 11 26 MIN    39
2022 03 01 17 57 MAX   383
2022 03 02 00 33 MIN    74
2022 03 02 05 48 MAX   294
2022 03 02 12 17 MIN    19
2022 03 02 18 37 MAX   389
2022 03 03 01 10 MIN    56
2022 03 03 06 31 MAX   316
2022 03 03 13 02 MIN     8
2022 03 03 19 12 MAX   385
2022 03 04 01 44 MIN    45
2022 03 04 07 10 MAX   330
2022 03 04 13 41 MIN     9
2022 03 04 19 45 MAX   374
2022 03 05 02 16 MIN    38
2022 03 05 07 49 MAX   338
2022 03 05 14 19 MIN    20
2022 03 05 20 14 MAX   358
2022 03 06 02 46 MIN    37
2022 03 06 08 27 MAX   339
2022 03 06 14 54 MIN    41
2022 03 06 20 42 MAX   338
2022 03 07 03 14 MIN    40
2022 03 07 09 05 MAX   335
2022 03 07 15 28 MIN    68
2022 03 07 21 09 MAX   317
2022 03 08 03 42 MIN    48
2022 03 08 09 45 MAX   326
2022 03 08 16 03 MIN   100
2022 03 08 21 36 MAX   293
2022 03 09 04 10 MIN    61
2022 03 09 10 29 MAX   313
2022 03 09 16 43 MIN   133
2022 03 09 22 05 MAX   268
2022 03 10 04 42 MIN    80
2022 03 10 11 21 MAX   298
2022 03 10 17 34 MIN   164
2022 03 10 22 39 MAX   241
2022 03 11 05 22 MIN   103
2022 03 11 12 33 MAX   285
2022 03 11 19 05 MIN   188
2022 03 11 23 39 MAX   214
2022 03 12 06 23 MIN   125
2022 03 12 14 09 MAX   283
2022 03 12 22 01 MIN   182
2022 03 13 02 05 MAX   204
2022 03 13 07 58 MIN   137
2022 03 13 15 38 MAX   297
2022 03 13 23 01 MIN   159
2022 03 14 03 43 MAX   219
2022 03 14 09 35 MIN   129
2022 03 14 16 35 MAX   317
2022 03 14 23 31 MIN   136
2022 03 15 04 37 MAX   243
2022 03 15 10 40 MIN   106
2022 03 15 17 14 MAX   336
2022 03 15 23 57 MIN   114
2022 03 16 05 15 MAX   269
2022 03 16 11 27 MIN    80
2022 03 16 17 47 MAX   352
2022 03 17 00 23 MIN    93
2022 03 17 05 47 MAX   295
2022 03 17 12 07 MIN    54
2022 03 17 18 16 MAX   364
2022 03 18 00 50 MIN    73
2022 03 18 06 20 MAX   319
2022 03 18 12 45 MIN    34
2022 03 18 18 46 MAX   370
2022 03 19 01 19 MIN    55
2022 03 19 06 53 MAX   340
2022 03 19 13 22 MIN    23
2022 03 19 19 15 MAX   370
2022 03 20 01 49 MIN    40
2022 03 20 07 29 MAX   357
2022 03 20 14 00 MIN    23
2022 03 20 19 45 MAX   363
2022 03 21 02 20 MIN    30
2022 03 21 08 07 MAX   367
2022 03 21 14 40 MIN    35
2022 03 21 20 16 MAX   348
2022 03 22 02 51 MIN    27
2022 03 22 08 49 MAX   371
2022 03 22 15 21 MIN    58
2022 03 22 20 49 MAX   328
2022 03 23 03 25 MIN    32
2022 03 23 09 34 MAX   366
2022 03 23 16 06 MIN    89
2022 03 23 21 25 MAX   302
2022 03 24 04 01 MIN    45
2022 03 24 10 27 MAX   355
2022 03 24 17 00 MIN   124
2022 03 24 22 06 MAX   272
2022 03 25 04 45 MIN    66
2022 03 25 11 33 MAX   339
2022 03 25 18 12 MIN   154
2022 03 25 23 05 MAX   242
2022 03 26 05 44 MIN    90
2022 03 26 13 00 MAX   327
2022 03 26 20 01 MIN   166
2022 03 27 00 44 MAX   221
2022 03 27 07 12 MIN   108
2022 03 27 14 39 MAX   330
2022 03 27 21 49 MIN   149
2022 03 28 02 41 MAX   228
2022 03 28 09 00 MIN   106
2022 03 28 15 58 MAX   345
2022 03 28 22 48 MIN   121
2022 03 29 04 02 MAX   256
2022 03 29 10 23 MIN    84
2022 03 29 16 53 MAX   358
2022 03 29 23 31 MIN    94
2022 03 30 04 56 MAX   288
2022 03 30 11 21 MIN    59
2022 03 30 17 36 MAX   366
2022 03 31 00 07 MIN    72
2022 03 31 05 38 MAX   316
2022 03 31 12 07 MIN    42
2022 03 31 18 11 MAX   365
2022 04 01 00 40 MIN    55
2022 04 01 06 17 MAX   339
2022 04 01 12 48 MIN    34
2022 04 01 18 42 MAX   359
2022 04 02 01 10 MIN    44
2022 04 02 06 53 MAX   354
2022 04 02 13 25 MIN    37
2022 04 02 19 11 MAX   349
2022 04 03 01 39 MIN    37
2022 04 03 07 29 MAX   363
2022 04 03 14 00 MIN    48
2022 04 03 19 38 MAX   336
2022 04 04 02 06 MIN    34
2022 04 04 08 04 MAX   366
2022 04 04 14 33 MIN    66
2022 04 04 20 05 MAX   322
2022 04 05 02 32 MIN    38
2022 04 05 08 41 MAX   363
2022 04 05 15 06 MIN    88
2022 04 05 20 33 MAX   306
2022 04 06 02 59 MIN    48
2022 04 06 09 18 MAX   355
2022 04 06 15 41 MIN   113
2022 04 06 21 02 MAX   287
2022 04 07 03 25 MIN    64
2022 04 07 09 57 MAX   342
2022 04 07 16 18 MIN   140
2022 04 07 21 32 MAX   266
2022 04 08 03 55 MIN    86
2022 04 08 10 42 MAX   325
2022 04 08 17 06 MIN   165
2022 04 08 22 08 MAX   242
2022 04 09 04 29 MIN   111
2022 04 09 11 40 MAX   308
2022 04 09 18 21 MIN   184
2022 04 09 23 08 MAX   220
2022 04 10 05 20 MIN   137
2022 04 10 13 03 MAX   297
2022 04 10 20 46 MIN   184
2022 04 11 01 17 MAX   210
2022 04 11 06 54 MIN   154
2022 04 11 14 35 MAX   301
2022 04 11 22 04 MIN   163
2022 04 12 03 04 MAX   226
2022 04 12 08 54 MIN   148
2022 04 12 15 42 MAX   315
2022 04 12 22 41 MIN   138
2022 04 13 04 02 MAX   255
2022 04 13 10 09 MIN   123
2022 04 13 16 28 MAX   331
2022 04 13 23 11 MIN   113
2022 04 14 04 43 MAX   287
2022 04 14 11 00 MIN    93
2022 04 14 17 04 MAX   345
2022 04 14 23 40 MIN    87
2022 04 15 05 18 MAX   319
2022 04 15 11 43 MIN    67
2022 04 15 17 37 MAX   354
2022 04 16 00 11 MIN    63
2022 04 16 05 54 MAX   349
2022 04 16 12 25 MIN    48
2022 04 16 18 09 MAX   357
2022 04 17 00 42 MIN    43
2022 04 17 06 31 MAX   374
2022 04 17 13 06 MIN    40
2022 04 17 18 41 MAX   353
2022 04 18 01 14 MIN    27
2022 04 18 07 11 MAX   393
2022 04 18 13 47 MIN    43
2022 04 18 19 15 MAX   343
2022 04 19 01 47 MIN    19
2022 04 19 07 53 MAX   403
2022 04 19 14 29 MIN    57
2022 04 19 19 50 MAX   328
2022 04 20 02 22 MIN    20
2022 04 20 08 38 MAX   404
2022 04 20 15 14 MIN    78
2022 04 20 20 28 MAX   308
2022 04 21 02 59 MIN    30
2022 04 21 09 27 MAX   395
2022 04 21 16 04 MIN   105
2022 04 21 21 11 MAX   285
2022 04 22 03 40 MIN    50
2022 04 22 10 23 MAX   379
2022 04 22 17 02 MIN   132
2022 04 22 22 03 MAX   260
2022 04 23 04 29 MIN    76
2022 04 23 11 30 MAX   359
2022 04 23 18 18 MIN   151
2022 04 23 23 15 MAX   239
2022 04 24 05 35 MIN   104
2022 04 24 12 51 MAX   342
2022 04 24 19 55 MIN   153
2022 04 25 00 56 MAX   232
2022 04 25 07 10 MIN   123
2022 04 25 14 18 MAX   335
2022 04 25 21 17 MIN   136
2022 04 26 02 38 MAX   248
2022 04 26 08 55 MIN   119
2022 04 26 15 30 MAX   337
2022 04 26 22 13 MIN   113
2022 04 27 03 50 MAX   277
2022 04 27 10 10 MIN   101
2022 04 27 16 23 MAX   339
2022 04 27 22 56 MIN    91
2022 04 28 04 41 MAX   307
2022 04 28 11 06 MIN    83
2022 04 28 17 04 MAX   338
2022 04 28 23 31 MIN    72
2022 04 29 05 22 MAX   334
2022 04 29 11 51 MIN    72
2022 04 29 17 38 MAX   334
2022 04 30 00 04 MIN    58
2022 04 30 05 59 MAX   355
2022 04 30 12 31 MIN    69
2022 04 30 18 07 MAX   328
2022 05 01 00 33 MIN    47
2022 05 01 06 34 MAX   369
2022 05 01 13 07 MIN    72
2022 05 01 18 35 MAX   321
2022 05 02 01 01 MIN    41
2022 05 02 07 09 MAX   378
2022 05 02 13 42 MIN    81
2022 05 02 19 04 MAX   314
2022 05 03 01 28 MIN    40
2022 05 03 07 45 MAX   381
2022 05 03 14 15 MIN    93
2022 05 03 19 35 MAX   305
2022 05 04 01 56 MIN    46
2022 05 04 08 20 MAX   379
2022 05 04 14 49 MIN   108
2022 05 04 20 06 MAX   293
2022 05 05 02 24 MIN    57
2022 05 05 08 56 MAX   372
2022 05 05 15 24 MIN   124
2022 05 05 20 40 MAX   279
2022 05 06 02 53 MIN    74
2022 05 06 09 33 MAX   360
2022 05 06 16 03 MIN   141
2022 05 06 21 16 MAX   263
2022 05 07 03 24 MIN    94
2022 05 07 10 15 MAX   346
2022 05 07 16 50 MIN   158
2022 05 07 22 00 MAX   247
2022 05 08 04 01 MIN   116
2022 05 08 11 04 MAX   330
2022 05 08 17 53 MIN   169
2022 05 08 23 01 MAX   233
2022 05 09 04 52 MIN   137
2022 05 09 12 09 MAX   317
2022 05 09 19 23 MIN   170
2022 05 10 00 31 MAX   228
2022 05 10 06 12 MIN   153
2022 05 10 13 26 MAX   311
2022 05 10 20 42 MIN   156
2022 05 11 02 06 MAX   242
2022 05 11 08 03 MIN   152
2022 05 11 14 37 MAX   314
2022 05 11 21 34 MIN   133
2022 05 12 03 13 MAX   271
2022 05 12 09 27 MIN   133
2022 05 12 15 31 MAX   322
2022 05 12 22 14 MIN   107
2022 05 13 04 03 MAX   305
2022 05 13 10 27 MIN   108
2022 05 13 16 15 MAX   330
2022 05 13 22 51 MIN    81
2022 05 14 04 46 MAX   341
2022 05 14 11 17 MIN    87
2022 05 14 16 54 MAX   334
2022 05 14 23 27 MIN    57
2022 05 15 05 28 MAX   374
2022 05 15 12 04 MIN    73
2022 05 15 17 32 MAX   333
2022 05 16 00 03 MIN    37
2022 05 16 06 11 MAX   400
2022 05 16 12 50 MIN    67
2022 05 16 18 09 MAX   328
2022 05 17 00 40 MIN    24
2022 05 17 06 55 MAX   418
2022 05 17 13 36 MIN    69
2022 05 17 18 49 MAX   319
2022 05 18 01 18 MIN    18
2022 05 18 07 42 MAX   426
2022 05 18 14 22 MIN    78
2022 05 18 19 32 MAX   308
2022 05 19 01 59 MIN    22
2022 05 19 08 32 MAX   425
2022 05 19 15 11 MIN    92
2022 05 19 20 19 MAX   293
2022 05 20 02 43 MIN    35
2022 05 20 09 25 MAX   414
2022 05 20 16 04 MIN   108
2022 05 20 21 11 MAX   278
2022 05 21 03 31 MIN    56
2022 05 21 10 21 MAX   396
2022 05 21 17 03 MIN   123
2022 05 21 22 12 MAX   264
2022 05 22 04 26 MIN    82
2022 05 22 11 22 MAX   374
2022 05 22 18 10 MIN   132
2022 05 22 23 23 MAX   255
2022 05 23 05 35 MIN   109
2022 05 23 12 30 MAX   351
2022 05 23 19 24 MIN   131
2022 05 24 00 47 MAX   255
2022 05 24 07 02 MIN   127
2022 05 24 13 41 MAX   333
2022 05 24 20 30 MIN   122
2022 05 25 02 14 MAX   269
2022 05 25 08 32 MIN   131
2022 05 25 14 47 MAX   320
2022 05 25 21 25 MIN   107
2022 05 26 03 25 MAX   293
2022 05 26 09 46 MIN   124
2022 05 26 15 40 MAX   312
2022 05 26 22 10 MIN    91
2022 05 27 04 19 MAX   319
2022 05 27 10 44 MIN   116
2022 05 27 16 24 MAX   306
2022 05 27 22 48 MIN    77
2022 05 28 05 04 MAX   343
2022 05 28 11 32 MIN   109
2022 05 28 16 59 MAX   302
2022 05 28 23 23 MIN    65
2022 05 29 05 42 MAX   362
2022 05 29 12 14 MIN   107
2022 05 29 17 33 MAX   299
2022 05 29 23 55 MIN    57
2022 05 30 06 19 MAX   376
2022 05 30 12 52 MIN   108
2022 05 30 18 05 MAX   297
2022 05 31 00 26 MIN    53
2022 05 31 06 54 MAX   384
2022 05 31 13 27 MIN   111
2022 05 31 18 39 MAX   295
2022 06 01 00 57 MIN    55
2022 06 01 07 29 MAX   387
2022 06 01 14 02 MIN   116
2022 06 01 19 14 MAX   291
2022 06 02 01 28 MIN    61
2022 06 02 08 04 MAX   386
2022 06 02 14 37 MIN   123
2022 06 02 19 50 MAX   285
2022 06 03 01 59 MIN    71
2022 06 03 08 38 MAX   381
2022 06 03 15 13 MIN   130
2022 06 03 20 27 MAX   278
2022 06 04 02 32 MIN    83
2022 06 04 09 14 MAX   373
2022 06 04 15 52 MIN   137
2022 06 04 21 06 MAX   269
2022 06 05 03 07 MIN    97
2022 06 05 09 52 MAX   363
2022 06 05 16 35 MIN   144
2022 06 05 21 51 MAX   261
2022 06 06 03 47 MIN   112
2022 06 06 10 35 MAX   350
2022 06 06 17 25 MIN   148
2022 06 06 22 45 MAX   255
2022 06 07 04 38 MIN   128
2022 06 07 11 25 MAX   337
2022 06 07 18 25 MIN   147
2022 06 07 23 51 MAX   255
2022 06 08 05 45 MIN   143
2022 06 08 12 25 MAX   324
2022 06 08 19 28 MIN   138
2022 06 09 01 09 MAX   266
2022 06 09 07 14 MIN   150
2022 06 09 13 30 MAX   315
2022 06 09 20 25 MIN   121
2022 06 10 02 22 MAX   290
2022 06 10 08 42 MIN   145
2022 06 10 14 31 MAX   311
2022 06 10 21 14 MIN   100
2022 06 11 03 24 MAX   323
2022 06 11 09 52 MIN   132
2022 06 11 15 24 MAX   310
2022 06 11 22 00 MIN    78
2022 06 12 04 17 MAX   358
2022 06 12 10 53 MIN   117
2022 06 12 16 12 MAX   309
2022 06 12 22 43 MIN    57
2022 06 13 05 07 MAX   390
2022 06 13 11 48 MIN   105
2022 06 13 16 58 MAX   308
2022 06 13 23 27 MIN    40
2022 06 14 05 56 MAX   416
2022 06 14 12 39 MIN    96
2022 06 14 17 44 MAX   306
2022 06 15 00 13 MIN    29
2022 06 15 06 45 MAX   433
2022 06 15 13 29 MIN    92
2022 06 15 18 32 MAX   304
2022 06 16 00 59 MIN    24
2022 06 16 07 36 MAX   440
2022 06 16 14 18 MIN    91
2022 06 16 19 23 MAX   301
2022 06 17 01 47 MIN    27
2022 06 17 08 27 MAX   438
2022 06 17 15 08 MIN    94
2022 06 17 20 16 MAX   296
2022 06 18 02 36 MIN    38
2022 06 18 09 18 MAX   426
2022 06 18 15 58 MIN    99
2022 06 18 21 11 MAX   291
2022 06 19 03 28 MIN    56
2022 06 19 10 09 MAX   407
2022 06 19 16 49 MIN   105
2022 06 19 22 08 MAX   286
2022 06 20 04 22 MIN    81
2022 06 20 11 00 MAX   381
2022 06 20 17 43 MIN   110
2022 06 20 23 10 MAX   281
2022 06 21 05 23 MIN   108
2022 06 21 11 53 MAX   352
2022 06 21 18 40 MIN   112
2022 06 22 00 20 MAX   280
2022 06 22 06 35 MIN   133
2022 06 22 12 51 MAX   324
2022 06 22 19 36 MIN   111
2022 06 23 01 37 MAX   287
2022 06 23 07 55 MIN   150
2022 06 23 13 50 MAX   301
2022 06 23 20 29 MIN   105
2022 06 24 02 51 MAX   303
2022 06 24 09 13 MIN   156
2022 06 24 14 47 MAX   286
2022 06 24 21 18 MIN    97
2022 06 25 03 54 MAX   325
2022 06 25 10 21 MIN   154
2022 06 25 15 39 MAX   278
2022 06 25 22 02 MIN    88
2022 06 26 04 46 MAX   346
2022 06 26 11 17 MIN   148
2022 06 26 16 24 MAX   277
2022 06 26 22 43 MIN    80
2022 06 27 05 28 MAX   365
2022 06 27 12 03 MIN   141
2022 06 27 17 06 MAX   279
2022 06 27 23 22 MIN    75
2022 06 28 06 07 MAX   378
2022 06 28 12 43 MIN   136
2022 06 28 17 46 MAX   283
2022 06 28 23 59 MIN    73
2022 06 29 06 42 MAX   386
