<TOPS - 조위예측극치자료>

대상조위관측소 : 순위도
위도(WGS84) : N  37도 45분 00초
2022 04 18 06 33 MAX   542
2022 04 18 13 04 MIN    54
2022 04 18 18 40 MAX   482
2022 04 19 01 03 MIN    17
2022 04 19 07 14 MAX   563
2022 04 19 13 47 MIN    73
2022 04 19 19 16 MAX   462
2022 04 20 01 36 MIN    17
2022 04 20 07 57 MAX   568
2022 04 20 14 32 MIN   104
2022 04 20 19 52 MAX   431
2022 04 21 02 11 MIN    28
2022 04 21 08 45 MAX   557
2022 04 21 15 22 MIN   143
2022 04 21 20 33 MAX   396
2022 04 22 02 51 MIN    51
2022 04 22 09 39 MAX   530
2022 04 22 16 22 MIN   181
2022 04 22 21 21 MAX   356
2022 04 23 03 39 MIN    85
2022 04 23 10 46 MAX   495
2022 04 23 17 42 MIN   209
2022 04 23 22 27 MAX   321
2022 04 24 04 45 MIN   123
2022 04 24 12 09 MAX   466
2022 04 24 19 20 MIN   209
2022 04 25 00 09 MAX   307
2022 04 25 06 25 MIN   149
2022 04 25 13 38 MAX   456
2022 04 25 20 41 MIN   183
2022 04 26 01 56 MAX   329
2022 04 26 08 10 MIN   147
2022 04 26 14 49 MAX   457
2022 04 26 21 35 MIN   147
2022 04 27 03 11 MAX   374
2022 04 27 09 29 MIN   127
2022 04 27 15 43 MAX   462
2022 04 27 22 17 MIN   115
2022 04 28 04 04 MAX   422
2022 04 28 10 26 MIN   106
2022 04 28 16 24 MAX   465
2022 04 28 22 52 MIN    87
2022 04 29 04 47 MAX   466
2022 04 29 11 12 MIN    95
2022 04 29 17 00 MAX   462
2022 04 29 23 24 MIN    70
2022 04 30 05 25 MAX   498
2022 04 30 11 53 MIN    92
2022 04 30 17 32 MAX   454
2022 04 30 23 53 MIN    58
2022 05 01 06 00 MAX   522
2022 05 01 12 30 MIN    99
2022 05 01 18 02 MAX   446
2022 05 02 00 19 MIN    55
2022 05 02 06 33 MAX   535
2022 05 02 13 04 MIN   112
2022 05 02 18 32 MAX   432
2022 05 03 00 43 MIN    57
2022 05 03 07 06 MAX   541
2022 05 03 13 37 MIN   130
2022 05 03 19 00 MAX   416
2022 05 04 01 08 MIN    63
2022 05 04 07 39 MAX   536
2022 05 04 14 10 MIN   152
2022 05 04 19 29 MAX   397
2022 05 05 01 35 MIN    73
2022 05 05 08 14 MAX   523
2022 05 05 14 44 MIN   175
2022 05 05 19 58 MAX   378
2022 05 06 02 04 MIN    89
2022 05 06 08 50 MAX   503
2022 05 06 15 22 MIN   200
2022 05 06 20 30 MAX   356
2022 05 07 02 36 MIN   111
2022 05 07 09 32 MAX   476
2022 05 07 16 08 MIN   222
2022 05 07 21 07 MAX   335
2022 05 08 03 16 MIN   137
2022 05 08 10 24 MAX   447
2022 05 08 17 13 MIN   238
2022 05 08 22 03 MAX   313
2022 05 09 04 10 MIN   168
2022 05 09 11 32 MAX   424
2022 05 09 18 41 MIN   237
2022 05 09 23 38 MAX   301
2022 05 10 05 34 MIN   193
2022 05 10 12 52 MAX   413
2022 05 10 20 01 MIN   215
2022 05 11 01 25 MAX   320
2022 05 11 07 17 MIN   196
2022 05 11 14 02 MAX   421
2022 05 11 20 54 MIN   181
2022 05 12 02 38 MAX   361
2022 05 12 08 40 MIN   177
2022 05 12 14 54 MAX   437
2022 05 12 21 34 MIN   145
2022 05 13 03 29 MAX   413
2022 05 13 09 42 MIN   150
2022 05 13 15 38 MAX   453
2022 05 13 22 09 MIN   108
2022 05 14 04 11 MAX   468
2022 05 14 10 33 MIN   126
2022 05 14 16 17 MAX   466
2022 05 14 22 44 MIN    76
2022 05 15 04 52 MAX   519
2022 05 15 11 20 MIN   108
2022 05 15 16 54 MAX   472
2022 05 15 23 19 MIN    49
2022 05 16 05 33 MAX   563
2022 05 16 12 07 MIN   101
2022 05 16 17 33 MAX   469
2022 05 16 23 55 MIN    30
2022 05 17 06 16 MAX   595
2022 05 17 12 54 MIN   104
2022 05 17 18 13 MAX   457
2022 05 18 00 33 MIN    22
2022 05 18 07 01 MAX   611
2022 05 18 13 42 MIN   117
2022 05 18 18 55 MAX   440
2022 05 19 01 14 MIN    23
2022 05 19 07 50 MAX   609
2022 05 19 14 32 MIN   137
2022 05 19 19 39 MAX   418
2022 05 20 01 56 MIN    38
2022 05 20 08 41 MAX   592
2022 05 20 15 25 MIN   161
2022 05 20 20 29 MAX   393
2022 05 21 02 44 MIN    64
2022 05 21 09 37 MAX   561
2022 05 21 16 25 MIN   180
2022 05 21 21 26 MAX   368
2022 05 22 03 39 MIN    99
2022 05 22 10 38 MAX   525
2022 05 22 17 32 MIN   190
2022 05 22 22 38 MAX   352
2022 05 23 04 47 MIN   139
2022 05 23 11 46 MAX   490
2022 05 23 18 44 MIN   187
2022 05 24 00 05 MAX   351
2022 05 24 06 13 MIN   171
2022 05 24 12 56 MAX   462
2022 05 24 19 50 MIN   169
2022 05 25 01 33 MAX   374
2022 05 25 07 45 MIN   183
2022 05 25 14 01 MAX   446
2022 05 25 20 45 MIN   147
2022 05 26 02 46 MAX   412
2022 05 26 09 04 MIN   180
2022 05 26 14 57 MAX   435
2022 05 26 21 30 MIN   126
2022 05 27 03 41 MAX   453
2022 05 27 10 05 MIN   169
2022 05 27 15 43 MAX   430
2022 05 27 22 09 MIN   106
2022 05 28 04 26 MAX   490
2022 05 28 10 55 MIN   162
2022 05 28 16 23 MAX   425
2022 05 28 22 43 MIN    93
2022 05 29 05 05 MAX   519
2022 05 29 11 38 MIN   158
2022 05 29 16 59 MAX   421
2022 05 29 23 14 MIN    86
2022 05 30 05 41 MAX   539
2022 05 30 12 16 MIN   158
2022 05 30 17 33 MAX   415
2022 05 30 23 42 MIN    83
2022 05 31 06 15 MAX   552
2022 05 31 12 51 MIN   161
2022 05 31 18 06 MAX   409
2022 06 01 00 11 MIN    83
2022 06 01 06 49 MAX   557
2022 06 01 13 26 MIN   168
2022 06 01 18 38 MAX   400
2022 06 02 00 40 MIN    85
2022 06 02 07 23 MAX   554
2022 06 02 14 00 MIN   177
2022 06 02 19 10 MAX   392
2022 06 03 01 12 MIN    90
2022 06 03 07 57 MAX   545
2022 06 03 14 35 MIN   187
2022 06 03 19 44 MAX   381
2022 06 04 01 46 MIN   101
2022 06 04 08 34 MAX   529
2022 06 04 15 13 MIN   199
2022 06 04 20 21 MAX   370
2022 06 05 02 22 MIN   118
2022 06 05 09 12 MAX   507
2022 06 05 15 54 MIN   207
2022 06 05 21 03 MAX   358
2022 06 06 03 04 MIN   140
2022 06 06 09 56 MAX   485
2022 06 06 16 44 MIN   212
2022 06 06 21 57 MAX   348
2022 06 07 03 53 MIN   168
2022 06 07 10 45 MAX   462
2022 06 07 17 41 MIN   210
2022 06 07 23 07 MAX   346
2022 06 08 05 00 MIN   194
2022 06 08 11 44 MAX   444
2022 06 08 18 42 MIN   197
2022 06 09 00 29 MAX   361
2022 06 09 06 23 MIN   212
2022 06 09 12 46 MAX   434
2022 06 09 19 39 MIN   175
2022 06 10 01 45 MAX   397
2022 06 10 07 50 MIN   210
2022 06 10 13 47 MAX   432
2022 06 10 20 29 MIN   146
2022 06 11 02 46 MAX   447
2022 06 11 09 05 MIN   197
2022 06 11 14 42 MAX   435
2022 06 11 21 15 MIN   114
2022 06 12 03 39 MAX   501
2022 06 12 10 08 MIN   178
2022 06 12 15 31 MAX   440
2022 06 12 21 58 MIN    85
2022 06 13 04 28 MAX   552
2022 06 13 11 04 MIN   161
2022 06 13 16 19 MAX   441
2022 06 13 22 42 MIN    58
2022 06 14 05 16 MAX   595
2022 06 14 11 57 MIN   149
2022 06 14 17 06 MAX   438
2022 06 14 23 27 MIN    39
2022 06 15 06 05 MAX   623
2022 06 15 12 49 MIN   143
2022 06 15 17 54 MAX   435
2022 06 16 00 13 MIN    29
2022 06 16 06 54 MAX   634
2022 06 16 13 39 MIN   143
2022 06 16 18 44 MAX   428
2022 06 17 01 02 MIN    29
2022 06 17 07 45 MAX   630
2022 06 17 14 30 MIN   145
2022 06 17 19 35 MAX   421
2022 06 18 01 52 MIN    42
2022 06 18 08 35 MAX   611
2022 06 18 15 19 MIN   150
2022 06 18 20 29 MAX   413
2022 06 19 02 44 MIN    67
2022 06 19 09 25 MAX   580
2022 06 19 16 10 MIN   155
2022 06 19 21 26 MAX   405
2022 06 20 03 38 MIN   104
2022 06 20 10 16 MAX   541
2022 06 20 17 02 MIN   159
2022 06 20 22 29 MAX   397
2022 06 21 04 37 MIN   147
2022 06 21 11 08 MAX   498
2022 06 21 17 55 MIN   161
2022 06 21 23 40 MAX   397
2022 06 22 05 45 MIN   190
2022 06 22 12 02 MAX   457
2022 06 22 18 51 MIN   158
2022 06 23 00 57 MAX   408
2022 06 23 07 06 MIN   222
2022 06 23 13 01 MAX   425
2022 06 23 19 46 MIN   152
2022 06 24 02 12 MAX   431
2022 06 24 08 32 MIN   234
2022 06 24 14 01 MAX   403
2022 06 24 20 37 MIN   142
2022 06 25 03 16 MAX   462
2022 06 25 09 45 MIN   229
2022 06 25 14 58 MAX   392
2022 06 25 21 23 MIN   133
2022 06 26 04 07 MAX   494
2022 06 26 10 42 MIN   218
2022 06 26 15 48 MAX   389
2022 06 26 22 04 MIN   123
2022 06 27 04 49 MAX   520
2022 06 27 11 29 MIN   204
2022 06 27 16 32 MAX   389
2022 06 27 22 41 MIN   114
2022 06 28 05 27 MAX   541
2022 06 28 12 08 MIN   194
2022 06 28 17 12 MAX   392
2022 06 28 23 16 MIN   106
2022 06 29 06 03 MAX   554
