<TOPS - 조위예측극치자료>

대상조위관측소 : 이어도
위도(WGS84) : N  32도 07분 22초
2022 01 03 17 23 MIN    48
2022 01 03 22 48 MAX   198
2022 01 04 05 02 MIN   -24
2022 01 04 11 49 MAX   267
2022 01 04 18 09 MIN    46
2022 01 04 23 35 MAX   199
2022 01 05 05 48 MIN   -21
2022 01 05 12 33 MAX   260
2022 01 05 18 52 MIN    46
2022 01 06 00 20 MAX   195
2022 01 06 06 33 MIN    -8
2022 01 06 13 15 MAX   246
2022 01 06 19 36 MIN    49
2022 01 07 01 05 MAX   185
2022 01 07 07 17 MIN    12
2022 01 07 13 56 MAX   225
2022 01 07 20 19 MIN    54
2022 01 08 01 53 MAX   172
2022 01 08 08 02 MIN    36
2022 01 08 14 36 MAX   203
2022 01 08 21 05 MIN    59
2022 01 09 02 47 MAX   158
2022 01 09 08 51 MIN    61
2022 01 09 15 18 MAX   180
2022 01 09 21 57 MIN    63
2022 01 10 03 56 MAX   147
2022 01 10 09 52 MIN    84
2022 01 10 16 06 MAX   161
2022 01 10 22 58 MIN    66
2022 01 11 05 33 MAX   145
2022 01 11 11 25 MIN   100
2022 01 11 17 09 MAX   146
2022 01 12 00 06 MIN    64
2022 01 12 07 08 MAX   153
2022 01 12 13 13 MIN   102
2022 01 12 18 26 MAX   139
2022 01 13 01 08 MIN    58
2022 01 13 08 13 MAX   167
2022 01 13 14 29 MIN    96
2022 01 13 19 36 MAX   139
2022 01 14 01 59 MIN    50
2022 01 14 08 59 MAX   182
2022 01 14 15 18 MIN    87
2022 01 14 20 29 MAX   144
2022 01 15 02 42 MIN    40
2022 01 15 09 37 MAX   196
2022 01 15 15 55 MIN    78
2022 01 15 21 12 MAX   152
2022 01 16 03 20 MIN    29
2022 01 16 10 11 MAX   208
2022 01 16 16 27 MIN    70
2022 01 16 21 48 MAX   160
2022 01 17 03 55 MIN    19
2022 01 17 10 43 MAX   219
2022 01 17 16 57 MIN    63
2022 01 17 22 22 MAX   169
2022 01 18 04 29 MIN    10
2022 01 18 11 14 MAX   226
2022 01 18 17 26 MIN    57
2022 01 18 22 54 MAX   176
2022 01 19 05 02 MIN     3
2022 01 19 11 44 MAX   230
2022 01 19 17 56 MIN    52
2022 01 19 23 27 MAX   181
2022 01 20 05 35 MIN     1
2022 01 20 12 15 MAX   231
2022 01 20 18 26 MIN    49
2022 01 21 00 00 MAX   183
2022 01 21 06 10 MIN     4
2022 01 21 12 46 MAX   228
2022 01 21 18 59 MIN    47
2022 01 22 00 38 MAX   182
2022 01 22 06 46 MIN    13
2022 01 22 13 19 MAX   220
2022 01 22 19 34 MIN    46
2022 01 23 01 18 MAX   178
2022 01 23 07 26 MIN    27
2022 01 23 13 54 MAX   209
2022 01 23 20 13 MIN    47
2022 01 24 02 05 MAX   172
2022 01 24 08 10 MIN    46
2022 01 24 14 33 MAX   194
2022 01 24 20 56 MIN    50
2022 01 25 03 01 MAX   166
2022 01 25 09 05 MIN    67
2022 01 25 15 18 MAX   178
2022 01 25 21 49 MIN    52
2022 01 26 04 14 MAX   163
2022 01 26 10 20 MIN    86
2022 01 26 16 14 MAX   163
2022 01 26 22 54 MIN    52
2022 01 27 05 50 MAX   168
2022 01 27 12 06 MIN    97
2022 01 27 17 29 MAX   152
2022 01 28 00 12 MIN    47
2022 01 28 07 24 MAX   183
2022 01 28 13 48 MIN    93
2022 01 28 18 54 MAX   150
2022 01 29 01 26 MIN    34
2022 01 29 08 35 MAX   205
2022 01 29 14 59 MIN    81
2022 01 29 20 08 MAX   158
2022 01 30 02 29 MIN    17
2022 01 30 09 29 MAX   226
2022 01 30 15 51 MIN    66
2022 01 30 21 08 MAX   172
2022 01 31 03 23 MIN    -2
2022 01 31 10 15 MAX   245
2022 01 31 16 34 MIN    51
2022 01 31 21 58 MAX   187
2022 02 01 04 12 MIN   -17
2022 02 01 10 57 MAX   257
2022 02 01 17 14 MIN    39
2022 02 01 22 44 MAX   200
2022 02 02 04 57 MIN   -25
2022 02 02 11 36 MAX   261
2022 02 02 17 51 MIN    29
2022 02 02 23 27 MAX   208
2022 02 03 05 39 MIN   -24
2022 02 03 12 12 MAX   256
2022 02 03 18 27 MIN    25
2022 02 04 00 07 MAX   208
2022 02 04 06 19 MIN   -13
2022 02 04 12 47 MAX   243
2022 02 04 19 02 MIN    25
2022 02 05 00 48 MAX   202
2022 02 05 06 57 MIN     6
2022 02 05 13 20 MAX   224
2022 02 05 19 36 MIN    29
2022 02 06 01 29 MAX   190
2022 02 06 07 34 MIN    31
2022 02 06 13 51 MAX   202
2022 02 06 20 10 MIN    38
2022 02 07 02 12 MAX   175
2022 02 07 08 11 MIN    58
2022 02 07 14 20 MAX   179
2022 02 07 20 46 MIN    48
2022 02 08 03 01 MAX   160
2022 02 08 08 53 MIN    84
2022 02 08 14 49 MAX   158
2022 02 08 21 27 MIN    59
2022 02 09 04 11 MAX   149
2022 02 09 09 59 MIN   106
2022 02 09 15 23 MAX   139
2022 02 09 22 28 MIN    69
2022 02 10 06 10 MAX   147
2022 02 10 12 38 MIN   114
2022 02 10 16 35 MAX   124
2022 02 11 00 04 MIN    72
2022 02 11 07 52 MAX   158
2022 02 11 14 33 MIN   105
2022 02 11 19 04 MAX   122
2022 02 12 01 28 MIN    66
2022 02 12 08 46 MAX   173
2022 02 12 15 17 MIN    92
2022 02 12 20 20 MAX   132
2022 02 13 02 25 MIN    54
2022 02 13 09 24 MAX   189
2022 02 13 15 47 MIN    80
2022 02 13 21 05 MAX   146
2022 02 14 03 08 MIN    39
2022 02 14 09 57 MAX   203
2022 02 14 16 14 MIN    68
2022 02 14 21 40 MAX   160
2022 02 15 03 43 MIN    24
2022 02 15 10 26 MAX   216
2022 02 15 16 39 MIN    57
2022 02 15 22 11 MAX   174
2022 02 16 04 17 MIN    10
2022 02 16 10 54 MAX   226
2022 02 16 17 05 MIN    47
2022 02 16 22 42 MAX   187
2022 02 17 04 49 MIN    -1
2022 02 17 11 22 MAX   234
2022 02 17 17 31 MIN    36
2022 02 17 23 13 MAX   198
2022 02 18 05 22 MIN    -6
2022 02 18 11 50 MAX   238
2022 02 18 17 59 MIN    28
2022 02 18 23 48 MAX   206
2022 02 19 05 56 MIN    -4
2022 02 19 12 19 MAX   237
2022 02 19 18 29 MIN    22
2022 02 20 00 24 MAX   210
2022 02 20 06 32 MIN     6
2022 02 20 12 50 MAX   230
2022 02 20 19 02 MIN    21
2022 02 21 01 03 MAX   208
2022 02 21 07 11 MIN    23
2022 02 21 13 23 MAX   216
2022 02 21 19 36 MIN    24
2022 02 22 01 47 MAX   201
2022 02 22 07 53 MIN    47
2022 02 22 13 58 MAX   198
2022 02 22 20 14 MIN    32
2022 02 23 02 38 MAX   190
2022 02 23 08 43 MIN    74
2022 02 23 14 36 MAX   176
2022 02 23 21 00 MIN    44
2022 02 24 03 45 MAX   178
2022 02 24 09 56 MIN    99
2022 02 24 15 25 MAX   155
2022 02 24 22 05 MIN    56
2022 02 25 05 29 MAX   173
2022 02 25 12 13 MIN   111
2022 02 25 16 49 MAX   138
2022 02 25 23 45 MIN    60
2022 02 26 07 29 MAX   184
2022 02 26 14 13 MIN   101
2022 02 26 18 52 MAX   137
2022 02 27 01 22 MIN    50
2022 02 27 08 39 MAX   204
2022 02 27 15 10 MIN    83
2022 02 27 20 15 MAX   153
2022 02 28 02 30 MIN    31
2022 02 28 09 25 MAX   223
2022 02 28 15 48 MIN    64
2022 02 28 21 09 MAX   174
2022 03 01 03 21 MIN    11
2022 03 01 10 04 MAX   238
2022 03 01 16 21 MIN    46
2022 03 01 21 53 MAX   195
2022 03 02 04 05 MIN    -4
2022 03 02 10 38 MAX   248
2022 03 02 16 52 MIN    31
2022 03 02 22 34 MAX   212
2022 03 03 04 45 MIN   -12
2022 03 03 11 11 MAX   251
2022 03 03 17 24 MIN    19
2022 03 03 23 13 MAX   222
2022 03 04 05 23 MIN   -11
2022 03 04 11 43 MAX   247
2022 03 04 17 55 MIN    12
2022 03 04 23 50 MAX   225
2022 03 05 05 59 MIN     0
2022 03 05 12 14 MAX   236
2022 03 05 18 26 MIN    12
2022 03 06 00 27 MAX   220
2022 03 06 06 34 MIN    19
2022 03 06 12 42 MAX   219
2022 03 06 18 55 MIN    18
2022 03 07 01 04 MAX   210
2022 03 07 07 07 MIN    42
2022 03 07 13 08 MAX   199
2022 03 07 19 22 MIN    28
2022 03 08 01 40 MAX   196
2022 03 08 07 40 MIN    67
2022 03 08 13 32 MAX   179
2022 03 08 19 49 MIN    42
2022 03 09 02 20 MAX   180
2022 03 09 08 17 MIN    91
2022 03 09 13 53 MAX   160
2022 03 09 20 18 MIN    57
2022 03 10 03 11 MAX   166
2022 03 10 09 07 MIN   111
2022 03 10 14 14 MAX   143
2022 03 10 20 58 MIN    73
2022 03 11 04 41 MAX   155
2022 03 11 11 41 MIN   123
2022 03 11 14 41 MAX   127
2022 03 11 22 28 MIN    86
2022 03 12 07 08 MAX   159
2022 03 12 14 30 MIN   112
2022 03 12 18 38 MAX   119
2022 03 13 00 50 MIN    84
2022 03 13 08 17 MAX   172
2022 03 13 14 59 MIN    97
2022 03 13 20 10 MAX   133
2022 03 14 02 02 MIN    70
2022 03 14 08 57 MAX   187
2022 03 14 15 23 MIN    83
2022 03 14 20 51 MAX   150
2022 03 15 02 47 MIN    53
2022 03 15 09 28 MAX   202
2022 03 15 15 45 MIN    69
2022 03 15 21 21 MAX   168
2022 03 16 03 23 MIN    36
2022 03 16 09 56 MAX   215
2022 03 16 16 08 MIN    55
2022 03 16 21 51 MAX   186
2022 03 17 03 56 MIN    20
2022 03 17 10 22 MAX   228
2022 03 17 16 32 MIN    39
2022 03 17 22 22 MAX   205
2022 03 18 04 29 MIN     8
2022 03 18 10 49 MAX   238
2022 03 18 16 58 MIN    25
2022 03 18 22 55 MAX   223
2022 03 19 05 03 MIN     2
2022 03 19 11 18 MAX   243
2022 03 19 17 26 MIN    13
2022 03 19 23 30 MAX   236
2022 03 20 05 39 MIN     5
2022 03 20 11 48 MAX   242
2022 03 20 17 57 MIN     5
2022 03 21 00 07 MAX   242
2022 03 21 06 17 MIN    17
2022 03 21 12 20 MAX   233
2022 03 21 18 29 MIN     5
2022 03 22 00 48 MAX   240
2022 03 22 06 57 MIN    37
2022 03 22 12 53 MAX   217
2022 03 22 19 04 MIN    13
2022 03 23 01 32 MAX   229
2022 03 23 07 42 MIN    64
2022 03 23 13 28 MAX   196
2022 03 23 19 42 MIN    28
2022 03 24 02 23 MAX   212
2022 03 24 08 37 MIN    92
2022 03 24 14 06 MAX   173
2022 03 24 20 28 MIN    48
2022 03 25 03 33 MAX   194
2022 03 25 10 05 MIN   115
2022 03 25 14 57 MAX   150
2022 03 25 21 38 MIN    67
2022 03 26 05 30 MAX   184
2022 03 26 12 48 MIN   117
2022 03 26 16 45 MAX   134
2022 03 26 23 40 MIN    75
2022 03 27 07 25 MAX   193
2022 03 27 14 14 MIN   100
2022 03 27 19 09 MAX   142
2022 03 28 01 23 MIN    65
2022 03 28 08 24 MAX   207
2022 03 28 14 55 MIN    82
2022 03 28 20 17 MAX   164
2022 03 29 02 25 MIN    48
2022 03 29 09 04 MAX   219
2022 03 29 15 25 MIN    63
2022 03 29 21 02 MAX   187
2022 03 30 03 10 MIN    31
2022 03 30 09 37 MAX   229
2022 03 30 15 53 MIN    45
2022 03 30 21 41 MAX   207
2022 03 31 03 50 MIN    20
2022 03 31 10 09 MAX   236
2022 03 31 16 22 MIN    29
2022 03 31 22 18 MAX   224
2022 04 01 04 27 MIN    15
2022 04 01 10 40 MAX   237
2022 04 01 16 51 MIN    18
2022 04 01 22 55 MAX   234
2022 04 02 05 03 MIN    18
2022 04 02 11 10 MAX   233
2022 04 02 17 20 MIN    13
2022 04 02 23 30 MAX   238
2022 04 03 05 38 MIN    28
2022 04 03 11 39 MAX   224
2022 04 03 17 48 MIN    13
2022 04 04 00 05 MAX   236
2022 04 04 06 12 MIN    44
2022 04 04 12 06 MAX   210
2022 04 04 18 15 MIN    19
2022 04 05 00 39 MAX   228
2022 04 05 06 45 MIN    63
2022 04 05 12 31 MAX   195
2022 04 05 18 40 MIN    30
2022 04 06 01 14 MAX   216
2022 04 06 07 18 MIN    83
2022 04 06 12 54 MAX   179
2022 04 06 19 05 MIN    44
2022 04 07 01 50 MAX   202
2022 04 07 07 55 MIN   101
2022 04 07 13 15 MAX   164
2022 04 07 19 32 MIN    61
2022 04 08 02 33 MAX   186
2022 04 08 08 46 MIN   117
2022 04 08 13 39 MAX   149
2022 04 08 20 07 MIN    78
2022 04 09 03 39 MAX   172
2022 04 09 10 40 MIN   127
2022 04 09 14 15 MAX   135
2022 04 09 21 13 MIN    94
2022 04 10 05 48 MAX   167
2022 04 10 13 26 MIN   118
2022 04 10 17 21 MAX   124
2022 04 10 23 48 MIN    99
2022 04 11 07 22 MAX   176
2022 04 11 14 13 MIN   104
2022 04 11 19 39 MAX   139
2022 04 12 01 20 MIN    88
2022 04 12 08 09 MAX   188
2022 04 12 14 39 MIN    89
2022 04 12 20 20 MAX   158
2022 04 13 02 11 MIN    71
2022 04 13 08 42 MAX   201
2022 04 13 15 02 MIN    73
2022 04 13 20 51 MAX   179
2022 04 14 02 50 MIN    54
2022 04 14 09 11 MAX   215
2022 04 14 15 25 MIN    55
2022 04 14 21 23 MAX   202
2022 04 15 03 26 MIN    39
2022 04 15 09 40 MAX   227
2022 04 15 15 50 MIN    36
2022 04 15 21 56 MAX   225
2022 04 16 04 03 MIN    28
2022 04 16 10 10 MAX   236
2022 04 16 16 19 MIN    19
2022 04 16 22 32 MAX   247
2022 04 17 04 41 MIN    24
2022 04 17 10 43 MAX   241
2022 04 17 16 50 MIN     5
2022 04 17 23 10 MAX   262
2022 04 18 05 21 MIN    28
2022 04 18 11 16 MAX   239
2022 04 18 17 25 MIN    -1
2022 04 18 23 51 MAX   268
2022 04 19 06 03 MIN    41
2022 04 19 11 51 MAX   230
2022 04 19 18 01 MIN     2
2022 04 20 00 34 MAX   264
2022 04 20 06 48 MIN    62
2022 04 20 12 28 MAX   214
2022 04 20 18 39 MIN    14
2022 04 21 01 23 MAX   250
2022 04 21 07 40 MIN    85
2022 04 21 13 07 MAX   193
2022 04 21 19 22 MIN    33
2022 04 22 02 18 MAX   230
2022 04 22 08 46 MIN   108
2022 04 22 13 52 MAX   171
2022 04 22 20 15 MIN    57
2022 04 23 03 33 MAX   210
2022 04 23 10 30 MIN   120
2022 04 23 14 58 MAX   151
2022 04 23 21 35 MIN    78
2022 04 24 05 21 MAX   199
2022 04 24 12 31 MIN   114
2022 04 24 17 05 MAX   143
2022 04 24 23 34 MIN    86
2022 04 25 06 52 MAX   201
2022 04 25 13 39 MIN    99
2022 04 25 19 03 MAX   157
2022 04 26 01 06 MIN    80
2022 04 26 07 47 MAX   206
2022 04 26 14 18 MIN    82
2022 04 26 20 02 MAX   177
2022 04 27 02 05 MIN    69
2022 04 27 08 26 MAX   212
2022 04 27 14 49 MIN    65
2022 04 27 20 44 MAX   197
2022 04 28 02 50 MIN    60
2022 04 28 09 01 MAX   216
2022 04 28 15 17 MIN    49
2022 04 28 21 22 MAX   215
2022 04 29 03 30 MIN    54
2022 04 29 09 33 MAX   219
2022 04 29 15 46 MIN    37
2022 04 29 21 59 MAX   229
2022 04 30 04 07 MIN    52
2022 04 30 10 04 MAX   218
2022 04 30 16 15 MIN    28
2022 04 30 22 35 MAX   240
2022 05 01 04 44 MIN    55
2022 05 01 10 35 MAX   215
2022 05 01 16 44 MIN    23
2022 05 01 23 10 MAX   245
2022 05 02 05 20 MIN    62
2022 05 02 11 05 MAX   209
2022 05 02 17 12 MIN    24
2022 05 02 23 45 MAX   244
2022 05 03 05 54 MIN    72
2022 05 03 11 32 MAX   201
2022 05 03 17 39 MIN    30
2022 05 04 00 19 MAX   239
2022 05 04 06 28 MIN    85
2022 05 04 11 59 MAX   191
2022 05 04 18 06 MIN    39
2022 05 05 00 53 MAX   230
2022 05 05 07 03 MIN    97
2022 05 05 12 24 MAX   181
2022 05 05 18 33 MIN    51
2022 05 06 01 28 MAX   218
2022 05 06 07 42 MIN   110
2022 05 06 12 52 MAX   169
2022 05 06 19 04 MIN    66
2022 05 07 02 10 MAX   204
2022 05 07 08 33 MIN   120
2022 05 07 13 25 MAX   157
2022 05 07 19 42 MIN    82
2022 05 08 03 05 MAX   191
2022 05 08 09 53 MIN   125
2022 05 08 14 15 MAX   145
2022 05 08 20 43 MIN    97
2022 05 09 04 26 MAX   183
2022 05 09 11 46 MIN   121
2022 05 09 16 08 MAX   137
2022 05 09 22 32 MIN   105
2022 05 10 05 57 MAX   184
2022 05 10 12 56 MIN   109
2022 05 10 18 32 MAX   147
2022 05 11 00 15 MIN   101
2022 05 11 06 57 MAX   191
2022 05 11 13 34 MIN    94
2022 05 11 19 30 MAX   166
2022 05 12 01 20 MIN    89
2022 05 12 07 40 MAX   201
2022 05 12 14 03 MIN    76
2022 05 12 20 10 MAX   190
2022 05 13 02 09 MIN    76
2022 05 13 08 17 MAX   211
2022 05 13 14 33 MIN    57
2022 05 13 20 49 MAX   215
2022 05 14 02 53 MIN    64
2022 05 14 08 53 MAX   221
2022 05 14 15 05 MIN    37
2022 05 14 21 28 MAX   241
2022 05 15 03 36 MIN    56
2022 05 15 09 30 MAX   229
2022 05 15 15 40 MIN    19
2022 05 15 22 09 MAX   263
2022 05 16 04 20 MIN    54
2022 05 16 10 08 MAX   232
2022 05 16 16 18 MIN     6
2022 05 16 22 53 MAX   277
2022 05 17 05 06 MIN    58
2022 05 17 10 48 MAX   230
2022 05 17 16 58 MIN     2
2022 05 17 23 39 MAX   282
2022 05 18 05 54 MIN    68
2022 05 18 11 29 MAX   223
2022 05 18 17 40 MIN     6
2022 05 19 00 27 MAX   277
2022 05 19 06 46 MIN    83
2022 05 19 12 11 MAX   210
2022 05 19 18 25 MIN    20
2022 05 20 01 19 MAX   263
2022 05 20 07 44 MIN    98
2022 05 20 12 58 MAX   194
2022 05 20 19 15 MIN    40
2022 05 21 02 17 MAX   244
2022 05 21 08 52 MIN   110
2022 05 21 13 52 MAX   177
2022 05 21 20 14 MIN    62
2022 05 22 03 25 MAX   225
2022 05 22 10 16 MIN   114
2022 05 22 15 05 MAX   163
2022 05 22 21 30 MIN    83
2022 05 23 04 44 MAX   211
2022 05 23 11 40 MIN   109
2022 05 23 16 50 MAX   159
2022 05 23 23 04 MIN    95
2022 05 24 05 57 MAX   204
2022 05 24 12 43 MIN    97
2022 05 24 18 31 MAX   169
2022 05 25 00 30 MIN    97
2022 05 25 06 54 MAX   201
2022 05 25 13 29 MIN    84
2022 05 25 19 35 MAX   185
2022 05 26 01 35 MIN    95
2022 05 26 07 39 MAX   199
2022 05 26 14 05 MIN    71
2022 05 26 20 22 MAX   200
2022 05 27 02 26 MIN    92
2022 05 27 08 17 MAX   199
2022 05 27 14 38 MIN    60
2022 05 27 21 03 MAX   215
2022 05 28 03 10 MIN    89
2022 05 28 08 54 MAX   200
2022 05 28 15 10 MIN    50
2022 05 28 21 41 MAX   228
2022 05 29 03 50 MIN    87
2022 05 29 09 29 MAX   199
2022 05 29 15 41 MIN    43
2022 05 29 22 17 MAX   238
2022 05 30 04 28 MIN    88
2022 05 30 10 03 MAX   199
2022 05 30 16 12 MIN    39
2022 05 30 22 53 MAX   244
2022 05 31 05 05 MIN    90
2022 05 31 10 35 MAX   197
2022 05 31 16 42 MIN    39
2022 05 31 23 28 MAX   246
2022 06 01 05 40 MIN    94
2022 06 01 11 05 MAX   195
2022 06 01 17 12 MIN    41
2022 06 02 00 02 MAX   244
2022 06 02 06 15 MIN   100
2022 06 02 11 35 MAX   191
2022 06 02 17 43 MIN    47
2022 06 03 00 36 MAX   238
2022 06 03 06 50 MIN   106
2022 06 03 12 05 MAX   185
2022 06 03 18 14 MIN    56
2022 06 04 01 12 MAX   229
2022 06 04 07 28 MIN   112
2022 06 04 12 39 MAX   178
2022 06 04 18 49 MIN    67
2022 06 05 01 50 MAX   219
2022 06 05 08 14 MIN   117
2022 06 05 13 18 MAX   169
2022 06 05 19 30 MIN    81
2022 06 06 02 36 MAX   208
2022 06 06 09 10 MIN   119
2022 06 06 14 11 MAX   160
2022 06 06 20 24 MIN    94
2022 06 07 03 30 MAX   200
2022 06 07 10 17 MIN   116
2022 06 07 15 28 MAX   155
2022 06 07 21 38 MIN   104
2022 06 08 04 33 MAX   196
2022 06 08 11 24 MIN   108
2022 06 08 17 08 MAX   161
2022 06 08 23 05 MIN   108
2022 06 09 05 36 MAX   196
2022 06 09 12 17 MIN    95
2022 06 09 18 28 MAX   177
2022 06 10 00 24 MIN   104
2022 06 10 06 32 MAX   200
2022 06 10 13 01 MIN    78
2022 06 10 19 26 MAX   200
2022 06 11 01 28 MIN    98
2022 06 11 07 21 MAX   206
2022 06 11 13 43 MIN    60
2022 06 11 20 16 MAX   225
2022 06 12 02 23 MIN    90
2022 06 12 08 08 MAX   212
2022 06 12 14 25 MIN    42
2022 06 12 21 05 MAX   249
2022 06 13 03 16 MIN    85
2022 06 13 08 55 MAX   217
2022 06 13 15 09 MIN    26
2022 06 13 21 53 MAX   269
2022 06 14 04 07 MIN    82
2022 06 14 09 41 MAX   221
2022 06 14 15 54 MIN    14
2022 06 14 22 42 MAX   282
2022 06 15 04 59 MIN    83
2022 06 15 10 27 MAX   222
2022 06 15 16 41 MIN     9
2022 06 15 23 32 MAX   287
2022 06 16 05 51 MIN    86
2022 06 16 11 15 MAX   220
2022 06 16 17 29 MIN    12
2022 06 17 00 22 MAX   283
2022 06 17 06 44 MIN    91
2022 06 17 12 03 MAX   213
2022 06 17 18 19 MIN    23
2022 06 18 01 12 MAX   272
2022 06 18 07 37 MIN    96
2022 06 18 12 53 MAX   203
2022 06 18 19 10 MIN    41
2022 06 19 02 03 MAX   255
2022 06 19 08 34 MIN   101
2022 06 19 13 48 MAX   191
2022 06 19 20 05 MIN    62
2022 06 20 02 56 MAX   235
2022 06 20 09 33 MIN   103
2022 06 20 14 52 MAX   180
2022 06 20 21 06 MIN    85
2022 06 21 03 51 MAX   217
2022 06 21 10 36 MIN   101
2022 06 21 16 12 MAX   174
2022 06 21 22 19 MIN   104
2022 06 22 04 49 MAX   202
2022 06 22 11 38 MIN    97
2022 06 22 17 47 MAX   176
2022 06 22 23 43 MIN   116
2022 06 23 05 48 MAX   191
2022 06 23 12 33 MIN    90
2022 06 23 19 05 MAX   186
2022 06 24 01 02 MIN   121
2022 06 24 06 43 MAX   185
2022 06 24 13 19 MIN    82
2022 06 24 20 02 MAX   199
2022 06 25 02 07 MIN   120
2022 06 25 07 33 MAX   182
2022 06 25 14 00 MIN    74
2022 06 25 20 48 MAX   212
2022 06 26 02 58 MIN   116
2022 06 26 08 19 MAX   182
2022 06 26 14 38 MIN    67
2022 06 26 21 28 MAX   224
2022 06 27 03 41 MIN   112
2022 06 27 09 00 MAX   185
2022 06 27 15 13 MIN    60
2022 06 27 22 05 MAX   234
2022 06 28 04 19 MIN   109
2022 06 28 09 39 MAX   188
2022 06 28 15 48 MIN    55
2022 06 28 22 41 MAX   241
