<TOPS - 조위예측극치자료>

대상조위관측소 : 서천마량
위도(WGS84) : N  36도 07분 44초
2021 12 31 13 06 MAX   603
2021 12 31 19 58 MIN   148
2022 01 01 01 15 MAX   538
2022 01 01 07 59 MIN    54
2022 01 01 14 04 MAX   646
2022 01 01 20 56 MIN   118
2022 01 02 02 10 MAX   555
2022 01 02 08 53 MIN    22
2022 01 02 14 56 MAX   678
2022 01 02 21 49 MIN    95
2022 01 03 03 02 MAX   569
2022 01 03 09 45 MIN     1
2022 01 03 15 46 MAX   695
2022 01 03 22 39 MIN    80
2022 01 04 03 51 MAX   578
2022 01 04 10 34 MIN    -8
2022 01 04 16 34 MAX   697
2022 01 04 23 25 MIN    74
2022 01 05 04 39 MAX   581
2022 01 05 11 21 MIN    -4
2022 01 05 17 21 MAX   687
2022 01 06 00 10 MIN    78
2022 01 06 05 27 MAX   577
2022 01 06 12 07 MIN    13
2022 01 06 18 06 MAX   666
2022 01 07 00 53 MIN    89
2022 01 07 06 14 MAX   565
2022 01 07 12 50 MIN    45
2022 01 07 18 49 MAX   634
2022 01 08 01 35 MIN   108
2022 01 08 07 01 MAX   546
2022 01 08 13 34 MIN    88
2022 01 08 19 33 MAX   594
2022 01 09 02 17 MIN   132
2022 01 09 07 52 MAX   522
2022 01 09 14 20 MIN   139
2022 01 09 20 18 MAX   550
2022 01 10 03 03 MIN   156
2022 01 10 08 48 MAX   498
2022 01 10 15 14 MIN   190
2022 01 10 21 09 MAX   505
2022 01 11 03 55 MIN   175
2022 01 11 09 56 MAX   480
2022 01 11 16 24 MIN   230
2022 01 11 22 12 MAX   468
2022 01 12 04 58 MIN   182
2022 01 12 11 17 MAX   481
2022 01 12 17 51 MIN   245
2022 01 12 23 25 MAX   449
2022 01 13 06 05 MIN   174
2022 01 13 12 33 MAX   503
2022 01 13 19 07 MIN   233
2022 01 14 00 35 MAX   452
2022 01 14 07 03 MIN   153
2022 01 14 13 31 MAX   534
2022 01 14 20 04 MIN   209
2022 01 15 01 29 MAX   470
2022 01 15 07 51 MIN   127
2022 01 15 14 16 MAX   564
2022 01 15 20 48 MIN   183
2022 01 16 02 14 MAX   492
2022 01 16 08 34 MIN   103
2022 01 16 14 53 MAX   589
2022 01 16 21 26 MIN   159
2022 01 17 02 52 MAX   514
2022 01 17 09 13 MIN    81
2022 01 17 15 27 MAX   607
2022 01 17 22 02 MIN   140
2022 01 18 03 27 MAX   532
2022 01 18 09 50 MIN    64
2022 01 18 15 59 MAX   621
2022 01 18 22 36 MIN   124
2022 01 19 04 00 MAX   546
2022 01 19 10 27 MIN    51
2022 01 19 16 30 MAX   630
2022 01 19 23 10 MIN   112
2022 01 20 04 32 MAX   555
2022 01 20 11 03 MIN    44
2022 01 20 17 01 MAX   636
2022 01 20 23 45 MIN   104
2022 01 21 05 04 MAX   561
2022 01 21 11 39 MIN    45
2022 01 21 17 32 MAX   637
2022 01 22 00 18 MIN   101
2022 01 22 05 38 MAX   564
2022 01 22 12 14 MIN    53
2022 01 22 18 04 MAX   631
2022 01 23 00 52 MIN   102
2022 01 23 06 14 MAX   563
2022 01 23 12 51 MIN    72
2022 01 23 18 40 MAX   616
2022 01 24 01 27 MIN   107
2022 01 24 06 57 MAX   556
2022 01 24 13 30 MIN   102
2022 01 24 19 20 MAX   589
2022 01 25 02 05 MIN   116
2022 01 25 07 47 MAX   544
2022 01 25 14 17 MIN   142
2022 01 25 20 07 MAX   553
2022 01 26 02 51 MIN   129
2022 01 26 08 47 MAX   529
2022 01 26 15 18 MIN   186
2022 01 26 21 04 MAX   512
2022 01 27 03 51 MIN   140
2022 01 27 10 01 MAX   521
2022 01 27 16 45 MIN   218
2022 01 27 22 17 MAX   479
2022 01 28 05 08 MIN   139
2022 01 28 11 29 MAX   532
2022 01 28 18 26 MIN   215
2022 01 28 23 42 MAX   469
2022 01 29 06 31 MIN   118
2022 01 29 12 51 MAX   567
2022 01 29 19 48 MIN   182
2022 01 30 01 01 MAX   487
2022 01 30 07 44 MIN    82
2022 01 30 13 58 MAX   610
2022 01 30 20 52 MIN   140
2022 01 31 02 05 MAX   520
2022 01 31 08 46 MIN    43
2022 01 31 14 53 MAX   648
2022 01 31 21 44 MIN   101
2022 02 01 02 59 MAX   554
2022 02 01 09 41 MIN    10
2022 02 01 15 42 MAX   674
2022 02 01 22 31 MIN    70
2022 02 02 03 48 MAX   582
2022 02 02 10 30 MIN   -11
2022 02 02 16 26 MAX   686
2022 02 02 23 13 MIN    51
2022 02 03 04 33 MAX   601
2022 02 03 11 14 MIN   -16
2022 02 03 17 07 MAX   683
2022 02 03 23 52 MIN    45
2022 02 04 05 15 MAX   608
2022 02 04 11 55 MIN    -3
2022 02 04 17 44 MAX   667
2022 02 05 00 28 MIN    52
2022 02 05 05 55 MAX   603
2022 02 05 12 32 MIN    27
2022 02 05 18 20 MAX   639
2022 02 06 01 02 MIN    69
2022 02 06 06 35 MAX   587
2022 02 06 13 08 MIN    71
2022 02 06 18 54 MAX   600
2022 02 07 01 33 MIN    94
2022 02 07 07 16 MAX   561
2022 02 07 13 42 MIN   124
2022 02 07 19 28 MAX   554
2022 02 08 02 05 MIN   124
2022 02 08 07 59 MAX   528
2022 02 08 14 21 MIN   182
2022 02 08 20 06 MAX   503
2022 02 09 02 41 MIN   155
2022 02 09 08 52 MAX   493
2022 02 09 15 11 MIN   236
2022 02 09 20 54 MAX   453
2022 02 10 03 30 MIN   185
2022 02 10 10 05 MAX   467
2022 02 10 16 32 MIN   275
2022 02 10 22 06 MAX   413
2022 02 11 04 45 MIN   202
2022 02 11 11 42 MAX   466
2022 02 11 18 25 MIN   275
2022 02 11 23 46 MAX   404
2022 02 12 06 11 MIN   194
2022 02 12 13 03 MAX   493
2022 02 12 19 43 MIN   243
2022 02 13 01 04 MAX   427
2022 02 13 07 21 MIN   165
2022 02 13 13 57 MAX   529
2022 02 13 20 32 MIN   205
2022 02 14 01 56 MAX   464
2022 02 14 08 13 MIN   128
2022 02 14 14 37 MAX   564
2022 02 14 21 11 MIN   167
2022 02 15 02 37 MAX   501
2022 02 15 08 58 MIN    93
2022 02 15 15 10 MAX   594
2022 02 15 21 45 MIN   134
2022 02 16 03 12 MAX   535
2022 02 16 09 39 MIN    61
2022 02 16 15 42 MAX   619
2022 02 16 22 19 MIN   104
2022 02 17 03 45 MAX   563
2022 02 17 10 17 MIN    37
2022 02 17 16 11 MAX   638
2022 02 17 22 53 MIN    80
2022 02 18 04 16 MAX   585
2022 02 18 10 54 MIN    22
2022 02 18 16 41 MAX   650
2022 02 18 23 25 MIN    63
2022 02 19 04 48 MAX   602
2022 02 19 11 29 MIN    18
2022 02 19 17 10 MAX   653
2022 02 19 23 58 MIN    52
2022 02 20 05 21 MAX   613
2022 02 20 12 05 MIN    27
2022 02 20 17 41 MAX   646
2022 02 21 00 29 MIN    50
2022 02 21 05 57 MAX   615
2022 02 21 12 40 MIN    51
2022 02 21 18 14 MAX   626
2022 02 22 01 01 MIN    58
2022 02 22 06 37 MAX   607
2022 02 22 13 17 MIN    90
2022 02 22 18 51 MAX   592
2022 02 23 01 35 MIN    76
2022 02 23 07 22 MAX   585
2022 02 23 13 59 MIN   141
2022 02 23 19 33 MAX   546
2022 02 24 02 15 MIN   103
2022 02 24 08 18 MAX   553
2022 02 24 14 54 MIN   197
2022 02 24 20 27 MAX   492
2022 02 25 03 10 MIN   136
2022 02 25 09 32 MAX   521
2022 02 25 16 22 MIN   242
2022 02 25 21 44 MAX   444
2022 02 26 04 34 MIN   160
2022 02 26 11 13 MAX   512
2022 02 26 18 20 MIN   240
2022 02 26 23 30 MAX   432
2022 02 27 06 18 MIN   149
2022 02 27 12 50 MAX   544
2022 02 27 19 48 MIN   193
2022 02 28 01 02 MAX   465
2022 02 28 07 42 MIN   106
2022 02 28 13 58 MAX   591
2022 02 28 20 47 MIN   137
2022 03 01 02 06 MAX   518
2022 03 01 08 45 MIN    56
2022 03 01 14 49 MAX   634
2022 03 01 21 34 MIN    88
2022 03 02 02 56 MAX   568
2022 03 02 09 36 MIN    15
2022 03 02 15 32 MAX   663
2022 03 02 22 15 MIN    51
2022 03 03 03 40 MAX   607
2022 03 03 10 20 MIN    -9
2022 03 03 16 09 MAX   676
2022 03 03 22 53 MIN    30
2022 03 04 04 20 MAX   631
2022 03 04 11 00 MIN   -12
2022 03 04 16 44 MAX   673
2022 03 04 23 27 MIN    24
2022 03 05 04 56 MAX   640
2022 03 05 11 36 MIN     3
2022 03 05 17 16 MAX   658
2022 03 05 23 58 MIN    31
2022 03 06 05 32 MAX   636
2022 03 06 12 09 MIN    34
2022 03 06 17 46 MAX   631
2022 03 07 00 25 MIN    47
2022 03 07 06 06 MAX   621
2022 03 07 12 39 MIN    76
2022 03 07 18 15 MAX   596
2022 03 08 00 50 MIN    70
2022 03 08 06 41 MAX   596
2022 03 08 13 09 MIN   125
2022 03 08 18 45 MAX   553
2022 03 09 01 15 MIN    99
2022 03 09 07 17 MAX   561
2022 03 09 13 40 MIN   178
2022 03 09 19 17 MAX   505
2022 03 10 01 43 MIN   134
2022 03 10 08 00 MAX   519
2022 03 10 14 19 MIN   231
2022 03 10 19 54 MAX   454
2022 03 11 02 22 MIN   173
2022 03 11 08 59 MAX   478
2022 03 11 15 20 MIN   278
2022 03 11 20 53 MAX   406
2022 03 12 03 25 MIN   211
2022 03 12 10 36 MAX   454
2022 03 12 17 22 MIN   296
2022 03 12 22 48 MAX   382
2022 03 13 05 09 MIN   224
2022 03 13 12 21 MAX   471
2022 03 13 19 13 MIN   263
2022 03 14 00 32 MAX   407
2022 03 14 06 46 MIN   198
2022 03 14 13 26 MAX   510
2022 03 14 20 06 MIN   216
2022 03 15 01 32 MAX   454
2022 03 15 07 50 MIN   152
2022 03 15 14 08 MAX   552
2022 03 15 20 44 MIN   168
2022 03 16 02 14 MAX   505
2022 03 16 08 38 MIN   106
2022 03 16 14 42 MAX   591
2022 03 16 21 19 MIN   123
2022 03 17 02 49 MAX   552
2022 03 17 09 20 MIN    65
2022 03 17 15 14 MAX   622
2022 03 17 21 53 MIN    83
2022 03 18 03 22 MAX   593
2022 03 18 09 59 MIN    33
2022 03 18 15 44 MAX   645
2022 03 18 22 26 MIN    51
2022 03 19 03 55 MAX   626
2022 03 19 10 37 MIN    15
2022 03 19 16 14 MAX   657
2022 03 19 22 59 MIN    28
2022 03 20 04 28 MAX   650
2022 03 20 11 14 MIN    12
2022 03 20 16 44 MAX   657
2022 03 20 23 31 MIN    15
2022 03 21 05 03 MAX   663
2022 03 21 11 50 MIN    25
2022 03 21 17 16 MAX   644
2022 03 22 00 04 MIN    16
2022 03 22 05 40 MAX   662
2022 03 22 12 28 MIN    56
2022 03 22 17 50 MAX   617
2022 03 23 00 36 MIN    31
2022 03 23 06 20 MAX   645
2022 03 23 13 06 MIN   101
2022 03 23 18 27 MAX   578
2022 03 24 01 10 MIN    59
2022 03 24 07 07 MAX   612
2022 03 24 13 50 MIN   157
2022 03 24 19 11 MAX   527
2022 03 25 01 51 MIN   100
2022 03 25 08 03 MAX   566
2022 03 25 14 47 MIN   215
2022 03 25 20 08 MAX   470
2022 03 26 02 48 MIN   148
2022 03 26 09 21 MAX   523
2022 03 26 16 21 MIN   253
2022 03 26 21 36 MAX   426
2022 03 27 04 23 MIN   182
2022 03 27 11 10 MAX   511
2022 03 27 18 19 MIN   237
2022 03 27 23 34 MAX   430
2022 03 28 06 17 MIN   168
2022 03 28 12 45 MAX   543
2022 03 28 19 37 MIN   182
2022 03 29 01 03 MAX   480
2022 03 29 07 38 MIN   119
2022 03 29 13 47 MAX   588
2022 03 29 20 29 MIN   124
2022 03 30 02 00 MAX   542
2022 03 30 08 35 MIN    69
2022 03 30 14 32 MAX   625
2022 03 30 21 12 MIN    76
2022 03 31 02 45 MAX   595
2022 03 31 09 22 MIN    33
2022 03 31 15 10 MAX   648
2022 03 31 21 50 MIN    43
2022 04 01 03 24 MAX   634
2022 04 01 10 02 MIN    17
2022 04 01 15 44 MAX   656
2022 04 01 22 24 MIN    26
2022 04 02 04 00 MAX   656
2022 04 02 10 39 MIN    19
2022 04 02 16 15 MAX   651
2022 04 02 22 55 MIN    23
2022 04 03 04 33 MAX   664
2022 04 03 11 13 MIN    36
2022 04 03 16 45 MAX   635
2022 04 03 23 23 MIN    31
2022 04 04 05 06 MAX   659
2022 04 04 11 43 MIN    64
2022 04 04 17 13 MAX   612
2022 04 04 23 48 MIN    46
2022 04 05 05 38 MAX   645
2022 04 05 12 12 MIN    99
2022 04 05 17 41 MAX   582
2022 04 06 00 12 MIN    66
2022 04 06 06 10 MAX   621
2022 04 06 12 40 MIN   138
2022 04 06 18 11 MAX   547
2022 04 07 00 36 MIN    92
2022 04 07 06 44 MAX   589
2022 04 07 13 11 MIN   180
2022 04 07 18 42 MAX   507
2022 04 08 01 04 MIN   126
2022 04 08 07 23 MAX   550
2022 04 08 13 48 MIN   225
2022 04 08 19 19 MAX   463
2022 04 09 01 39 MIN   166
2022 04 09 08 13 MAX   508
2022 04 09 14 39 MIN   267
2022 04 09 20 11 MAX   420
2022 04 10 02 33 MIN   208
2022 04 10 09 31 MAX   475
2022 04 10 16 13 MIN   291
2022 04 10 21 48 MAX   393
2022 04 11 04 05 MIN   235
2022 04 11 11 15 MAX   474
2022 04 11 18 13 MIN   270
2022 04 11 23 41 MAX   411
2022 04 12 05 56 MIN   221
2022 04 12 12 33 MAX   505
2022 04 12 19 18 MIN   223
2022 04 13 00 51 MAX   460
2022 04 13 07 13 MIN   178
2022 04 13 13 23 MAX   547
2022 04 13 20 03 MIN   170
2022 04 14 01 38 MAX   519
2022 04 14 08 07 MIN   128
2022 04 14 14 01 MAX   587
2022 04 14 20 41 MIN   118
2022 04 15 02 17 MAX   577
2022 04 15 08 53 MIN    84
2022 04 15 14 36 MAX   620
2022 04 15 21 17 MIN    73
2022 04 16 02 53 MAX   627
2022 04 16 09 35 MIN    51
2022 04 16 15 09 MAX   641
2022 04 16 21 53 MIN    36
2022 04 17 03 29 MAX   667
2022 04 17 10 16 MIN    33
2022 04 17 15 43 MAX   650
2022 04 17 22 29 MIN    11
2022 04 18 04 06 MAX   693
2022 04 18 10 56 MIN    32
2022 04 18 16 17 MAX   645
2022 04 18 23 04 MIN     1
2022 04 19 04 45 MAX   703
2022 04 19 11 36 MIN    48
2022 04 19 16 53 MAX   627
2022 04 19 23 40 MIN     6
2022 04 20 05 26 MAX   695
2022 04 20 12 16 MIN    79
2022 04 20 17 32 MAX   598
2022 04 21 00 16 MIN    27
2022 04 21 06 10 MAX   670
2022 04 21 12 59 MIN   123
2022 04 21 18 14 MAX   559
2022 04 22 00 54 MIN    63
2022 04 22 07 00 MAX   630
2022 04 22 13 47 MIN   172
2022 04 22 19 04 MAX   514
2022 04 23 01 41 MIN   111
2022 04 23 07 59 MAX   583
2022 04 23 14 50 MIN   218
2022 04 23 20 09 MAX   468
2022 04 24 02 45 MIN   161
2022 04 24 09 19 MAX   542
2022 04 24 16 20 MIN   239
2022 04 24 21 42 MAX   443
2022 04 25 04 21 MIN   191
2022 04 25 10 56 MAX   531
2022 04 25 17 56 MIN   217
2022 04 25 23 26 MAX   461
2022 04 26 06 04 MIN   178
2022 04 26 12 19 MAX   551
2022 04 26 19 06 MIN   170
2022 04 27 00 45 MAX   512
2022 04 27 07 19 MIN   140
2022 04 27 13 18 MAX   581
2022 04 27 19 58 MIN   122
2022 04 28 01 41 MAX   568
2022 04 28 08 14 MIN   103
2022 04 28 14 03 MAX   606
2022 04 28 20 40 MIN    83
2022 04 29 02 24 MAX   616
2022 04 29 09 00 MIN    79
2022 04 29 14 40 MAX   620
2022 04 29 21 18 MIN    58
2022 04 30 03 02 MAX   649
2022 04 30 09 39 MIN    69
2022 04 30 15 13 MAX   623
2022 04 30 21 51 MIN    46
2022 05 01 03 37 MAX   667
2022 05 01 10 16 MIN    73
2022 05 01 15 44 MAX   618
2022 05 01 22 21 MIN    45
2022 05 02 04 09 MAX   673
2022 05 02 10 49 MIN    87
2022 05 02 16 14 MAX   605
2022 05 02 22 48 MIN    51
2022 05 03 04 41 MAX   669
2022 05 03 11 19 MIN   107
2022 05 03 16 44 MAX   588
2022 05 03 23 14 MIN    62
2022 05 04 05 13 MAX   657
2022 05 04 11 49 MIN   130
2022 05 04 17 15 MAX   567
2022 05 04 23 39 MIN    78
2022 05 05 05 45 MAX   638
2022 05 05 12 18 MIN   156
2022 05 05 17 46 MAX   542
2022 05 06 00 07 MIN    99
2022 05 06 06 19 MAX   613
2022 05 06 12 50 MIN   185
2022 05 06 18 20 MAX   514
2022 05 07 00 38 MIN   127
2022 05 07 06 57 MAX   582
2022 05 07 13 28 MIN   216
2022 05 07 18 59 MAX   482
2022 05 08 01 15 MIN   161
2022 05 08 07 43 MAX   549
2022 05 08 14 16 MIN   246
2022 05 08 19 50 MAX   452
2022 05 09 02 04 MIN   198
2022 05 09 08 44 MAX   519
2022 05 09 15 26 MIN   265
2022 05 09 21 04 MAX   432
2022 05 10 03 18 MIN   227
2022 05 10 10 03 MAX   507
2022 05 10 16 55 MIN   257
2022 05 10 22 36 MAX   441
2022 05 11 04 54 MIN   230
2022 05 11 11 20 MAX   519
2022 05 11 18 12 MIN   221
2022 05 11 23 53 MAX   483
2022 05 12 06 21 MIN   203
2022 05 12 12 21 MAX   547
2022 05 12 19 07 MIN   173
2022 05 13 00 51 MAX   541
2022 05 13 07 27 MIN   162
2022 05 13 13 09 MAX   579
2022 05 13 19 54 MIN   122
2022 05 14 01 38 MAX   602
2022 05 14 08 20 MIN   122
2022 05 14 13 52 MAX   606
2022 05 14 20 36 MIN    76
2022 05 15 02 21 MAX   656
2022 05 15 09 09 MIN    91
2022 05 15 14 32 MAX   623
2022 05 15 21 17 MIN    40
2022 05 16 03 03 MAX   696
2022 05 16 09 54 MIN    74
2022 05 16 15 12 MAX   629
2022 05 16 21 58 MIN    17
2022 05 17 03 46 MAX   720
2022 05 17 10 39 MIN    71
2022 05 17 15 53 MAX   623
2022 05 17 22 39 MIN     8
2022 05 18 04 30 MAX   725
2022 05 18 11 23 MIN    82
2022 05 18 16 36 MAX   608
2022 05 18 23 20 MIN    15
2022 05 19 05 16 MAX   714
2022 05 19 12 08 MIN   105
2022 05 19 17 21 MAX   586
2022 05 20 00 02 MIN    37
2022 05 20 06 04 MAX   689
2022 05 20 12 55 MIN   135
2022 05 20 18 10 MAX   558
2022 05 21 00 48 MIN    71
2022 05 21 06 57 MAX   653
2022 05 21 13 47 MIN   168
2022 05 21 19 06 MAX   527
2022 05 22 01 40 MIN   115
2022 05 22 07 57 MAX   612
2022 05 22 14 47 MIN   195
2022 05 22 20 12 MAX   500
2022 05 23 02 44 MIN   159
2022 05 23 09 06 MAX   577
2022 05 23 15 59 MIN   207
2022 05 23 21 32 MAX   488
2022 05 24 04 04 MIN   190
2022 05 24 10 21 MAX   557
2022 05 24 17 14 MIN   197
2022 05 24 22 57 MAX   502
2022 05 25 05 30 MIN   195
2022 05 25 11 34 MAX   554
2022 05 25 18 21 MIN   171
2022 05 26 00 12 MAX   537
2022 05 26 06 45 MIN   181
2022 05 26 12 35 MAX   562
2022 05 26 19 16 MIN   139
2022 05 27 01 11 MAX   579
2022 05 27 07 45 MIN   160
2022 05 27 13 24 MAX   572
2022 05 27 20 01 MIN   112
2022 05 28 01 58 MAX   617
2022 05 28 08 33 MIN   144
2022 05 28 14 06 MAX   580
2022 05 28 20 41 MIN    92
2022 05 29 02 38 MAX   645
2022 05 29 09 15 MIN   136
2022 05 29 14 42 MAX   583
2022 05 29 21 15 MIN    82
2022 05 30 03 14 MAX   662
2022 05 30 09 52 MIN   135
2022 05 30 15 16 MAX   583
2022 05 30 21 47 MIN    78
2022 05 31 03 48 MAX   669
2022 05 31 10 26 MIN   139
2022 05 31 15 49 MAX   579
2022 05 31 22 17 MIN    80
2022 06 01 04 21 MAX   668
2022 06 01 10 59 MIN   146
2022 06 01 16 22 MAX   572
2022 06 01 22 46 MIN    85
2022 06 02 04 53 MAX   661
2022 06 02 11 30 MIN   156
2022 06 02 16 55 MAX   562
2022 06 02 23 16 MIN    95
2022 06 03 05 26 MAX   650
2022 06 03 12 03 MIN   168
2022 06 03 17 29 MAX   550
2022 06 03 23 48 MIN   108
2022 06 04 06 00 MAX   635
2022 06 04 12 36 MIN   183
2022 06 04 18 04 MAX   534
2022 06 05 00 22 MIN   127
2022 06 05 06 36 MAX   617
2022 06 05 13 14 MIN   199
2022 06 05 18 43 MAX   517
2022 06 06 01 00 MIN   151
2022 06 06 07 17 MAX   596
2022 06 06 13 57 MIN   215
2022 06 06 19 29 MAX   500
2022 06 07 01 45 MIN   179
2022 06 07 08 06 MAX   574
2022 06 07 14 49 MIN   226
2022 06 07 20 27 MAX   489
2022 06 08 02 43 MIN   207
2022 06 08 09 04 MAX   555
2022 06 08 15 52 MIN   225
2022 06 08 21 38 MAX   492
2022 06 09 03 58 MIN   225
2022 06 09 10 10 MAX   547
2022 06 09 17 00 MIN   206
2022 06 09 22 52 MAX   518
2022 06 10 05 23 MIN   223
2022 06 10 11 16 MAX   551
2022 06 10 18 05 MIN   173
2022 06 11 00 01 MAX   564
2022 06 11 06 43 MIN   201
2022 06 11 12 16 MAX   565
2022 06 11 19 03 MIN   131
2022 06 12 01 00 MAX   617
2022 06 12 07 48 MIN   170
2022 06 12 13 10 MAX   581
2022 06 12 19 55 MIN    91
2022 06 13 01 52 MAX   667
2022 06 13 08 45 MIN   142
2022 06 13 14 00 MAX   595
2022 06 13 20 44 MIN    58
2022 06 14 02 42 MAX   705
2022 06 14 09 36 MIN   122
2022 06 14 14 48 MAX   602
2022 06 14 21 33 MIN    36
2022 06 15 03 31 MAX   727
2022 06 15 10 26 MIN   111
2022 06 15 15 36 MAX   605
2022 06 15 22 21 MIN    25
2022 06 16 04 20 MAX   734
2022 06 16 11 14 MIN   108
2022 06 16 16 26 MAX   603
2022 06 16 23 08 MIN    26
2022 06 17 05 10 MAX   727
2022 06 17 12 02 MIN   113
2022 06 17 17 16 MAX   596
2022 06 17 23 56 MIN    40
2022 06 18 05 59 MAX   709
2022 06 18 12 49 MIN   125
2022 06 18 18 08 MAX   584
2022 06 19 00 45 MIN    66
2022 06 19 06 50 MAX   682
2022 06 19 13 38 MIN   141
2022 06 19 19 02 MAX   569
2022 06 20 01 35 MIN   103
2022 06 20 07 42 MAX   648
2022 06 20 14 28 MIN   159
2022 06 20 20 00 MAX   552
2022 06 21 02 29 MIN   146
2022 06 21 08 36 MAX   611
2022 06 21 15 22 MIN   175
2022 06 21 21 03 MAX   538
2022 06 22 03 31 MIN   190
2022 06 22 09 33 MAX   574
2022 06 22 16 21 MIN   184
2022 06 22 22 14 MAX   534
2022 06 23 04 43 MIN   222
2022 06 23 10 37 MAX   546
2022 06 23 17 24 MIN   182
2022 06 23 23 28 MAX   545
2022 06 24 06 02 MIN   233
2022 06 24 11 42 MAX   531
2022 06 24 18 25 MIN   170
2022 06 25 00 36 MAX   570
2022 06 25 07 11 MIN   227
2022 06 25 12 41 MAX   530
2022 06 25 19 18 MIN   152
2022 06 26 01 31 MAX   600
2022 06 26 08 07 MIN   212
2022 06 26 13 32 MAX   536
2022 06 26 20 03 MIN   135
2022 06 27 02 16 MAX   626
2022 06 27 08 53 MIN   197
2022 06 27 14 15 MAX   546
2022 06 27 20 42 MIN   121
2022 06 28 02 55 MAX   645
2022 06 28 09 33 MIN   185
2022 06 28 14 55 MAX   557
2022 06 28 21 19 MIN   111
