<TOPS - 조위예측극치자료>

대상조위관측소 : 여수
위도(WGS84) : N  34도 44분 50초
2022 03 28 06 56 MAX   273
2022 03 28 13 08 MIN    95
2022 03 28 18 57 MAX   239
2022 03 29 00 58 MIN    69
2022 03 29 07 42 MAX   298
2022 03 29 13 46 MIN    66
2022 03 29 19 44 MAX   269
2022 03 30 01 45 MIN    44
2022 03 30 08 20 MAX   317
2022 03 30 14 20 MIN    42
2022 03 30 20 26 MAX   295
2022 03 31 02 25 MIN    25
2022 03 31 08 55 MAX   328
2022 03 31 14 53 MIN    24
2022 03 31 21 03 MAX   314
2022 04 01 03 02 MIN    16
2022 04 01 09 27 MAX   331
2022 04 01 15 24 MIN    14
2022 04 01 21 39 MAX   324
2022 04 02 03 36 MIN    16
2022 04 02 09 57 MAX   324
2022 04 02 15 54 MIN    13
2022 04 02 22 13 MAX   326
2022 04 03 04 09 MIN    26
2022 04 03 10 26 MAX   310
2022 04 03 16 22 MIN    20
2022 04 03 22 44 MAX   320
2022 04 04 04 39 MIN    42
2022 04 04 10 50 MAX   292
2022 04 04 16 49 MIN    32
2022 04 04 23 14 MAX   309
2022 04 05 05 09 MIN    63
2022 04 05 11 13 MAX   271
2022 04 05 17 14 MIN    48
2022 04 05 23 43 MAX   293
2022 04 06 05 38 MIN    85
2022 04 06 11 35 MAX   251
2022 04 06 17 40 MIN    66
2022 04 07 00 14 MAX   274
2022 04 07 06 10 MIN   109
2022 04 07 11 57 MAX   230
2022 04 07 18 10 MIN    87
2022 04 08 00 52 MAX   253
2022 04 08 06 50 MIN   132
2022 04 08 12 25 MAX   208
2022 04 08 18 51 MIN   109
2022 04 09 01 48 MAX   232
2022 04 09 07 58 MIN   154
2022 04 09 13 14 MAX   187
2022 04 09 20 09 MIN   129
2022 04 10 03 34 MAX   219
2022 04 10 11 02 MIN   158
2022 04 10 16 24 MAX   178
2022 04 10 22 24 MIN   133
2022 04 11 05 36 MAX   228
2022 04 11 12 30 MIN   138
2022 04 11 18 11 MAX   197
2022 04 11 23 56 MIN   117
2022 04 12 06 37 MAX   248
2022 04 12 13 02 MIN   116
2022 04 12 18 57 MAX   222
2022 04 13 00 49 MIN    94
2022 04 13 07 16 MAX   269
2022 04 13 13 28 MIN    92
2022 04 13 19 33 MAX   250
2022 04 14 01 28 MIN    70
2022 04 14 07 50 MAX   291
2022 04 14 13 54 MIN    67
2022 04 14 20 07 MAX   278
2022 04 15 02 04 MIN    48
2022 04 15 08 23 MAX   310
2022 04 15 14 23 MIN    42
2022 04 15 20 42 MAX   306
2022 04 16 02 41 MIN    29
2022 04 16 08 56 MAX   325
2022 04 16 14 53 MIN    19
2022 04 16 21 18 MAX   331
2022 04 17 03 18 MIN    18
2022 04 17 09 30 MAX   333
2022 04 17 15 26 MIN     4
2022 04 17 21 56 MAX   347
2022 04 18 03 56 MIN    18
2022 04 18 10 06 MAX   330
2022 04 18 16 01 MIN    -1
2022 04 18 22 35 MAX   352
2022 04 19 04 36 MIN    29
2022 04 19 10 42 MAX   317
2022 04 19 16 37 MIN     6
2022 04 19 23 15 MAX   345
2022 04 20 05 18 MIN    51
2022 04 20 11 20 MAX   295
2022 04 20 17 16 MIN    24
2022 04 20 23 58 MAX   326
2022 04 21 06 03 MIN    80
2022 04 21 12 00 MAX   266
2022 04 21 17 58 MIN    50
2022 04 22 00 47 MAX   298
2022 04 22 06 59 MIN   111
2022 04 22 12 48 MAX   236
2022 04 22 18 49 MIN    80
2022 04 23 01 53 MAX   270
2022 04 23 08 22 MIN   135
2022 04 23 14 02 MAX   211
2022 04 23 20 05 MIN   106
2022 04 24 03 34 MAX   253
2022 04 24 10 21 MIN   136
2022 04 24 15 59 MAX   205
2022 04 24 21 55 MIN   116
2022 04 25 05 18 MAX   258
2022 04 25 11 46 MIN   117
2022 04 25 17 36 MAX   224
2022 04 25 23 31 MIN   105
2022 04 26 06 24 MAX   272
2022 04 26 12 35 MIN    93
2022 04 26 18 36 MAX   251
2022 04 27 00 35 MIN    86
2022 04 27 07 09 MAX   286
2022 04 27 13 13 MIN    70
2022 04 27 19 22 MAX   276
2022 04 28 01 21 MIN    69
2022 04 28 07 48 MAX   296
2022 04 28 13 47 MIN    51
2022 04 28 20 02 MAX   298
2022 04 29 02 01 MIN    57
2022 04 29 08 22 MAX   301
2022 04 29 14 20 MIN    37
2022 04 29 20 39 MAX   314
2022 04 30 02 38 MIN    51
2022 04 30 08 54 MAX   300
2022 04 30 14 50 MIN    30
2022 04 30 21 14 MAX   323
2022 05 01 03 12 MIN    51
2022 05 01 09 23 MAX   295
2022 05 01 15 20 MIN    29
2022 05 01 21 47 MAX   327
2022 05 02 03 45 MIN    57
2022 05 02 09 51 MAX   287
2022 05 02 15 49 MIN    33
2022 05 02 22 18 MAX   325
2022 05 03 04 16 MIN    66
2022 05 03 10 17 MAX   276
2022 05 03 16 16 MIN    42
2022 05 03 22 48 MAX   318
2022 05 04 04 47 MIN    80
2022 05 04 10 43 MAX   264
2022 05 04 16 44 MIN    55
2022 05 04 23 19 MAX   306
2022 05 05 05 19 MIN    95
2022 05 05 11 09 MAX   249
2022 05 05 17 14 MIN    71
2022 05 05 23 53 MAX   290
2022 05 06 05 55 MIN   113
2022 05 06 11 38 MAX   233
2022 05 06 17 48 MIN    90
2022 05 07 00 32 MAX   271
2022 05 07 06 37 MIN   131
2022 05 07 12 14 MAX   215
2022 05 07 18 32 MIN   110
2022 05 08 01 24 MAX   252
2022 05 08 07 40 MIN   147
2022 05 08 13 11 MAX   198
2022 05 08 19 40 MIN   128
2022 05 09 02 40 MAX   238
2022 05 09 09 22 MIN   152
2022 05 09 15 16 MAX   191
2022 05 09 21 20 MIN   135
2022 05 10 04 13 MAX   237
2022 05 10 11 01 MIN   141
2022 05 10 17 08 MAX   205
2022 05 10 22 52 MIN   128
2022 05 11 05 27 MAX   248
2022 05 11 11 54 MIN   120
2022 05 11 18 08 MAX   229
2022 05 11 23 57 MIN   110
2022 05 12 06 18 MAX   264
2022 05 12 12 31 MIN    96
2022 05 12 18 52 MAX   258
2022 05 13 00 47 MIN    89
2022 05 13 07 01 MAX   282
2022 05 13 13 06 MIN    69
2022 05 13 19 32 MAX   289
2022 05 14 01 31 MIN    69
2022 05 14 07 41 MAX   298
2022 05 14 13 41 MIN    44
2022 05 14 20 13 MAX   319
2022 05 15 02 14 MIN    52
2022 05 15 08 21 MAX   310
2022 05 15 14 19 MIN    23
2022 05 15 20 55 MAX   343
2022 05 16 02 56 MIN    43
2022 05 16 09 01 MAX   316
2022 05 16 14 57 MIN    10
2022 05 16 21 37 MAX   359
2022 05 17 03 40 MIN    42
2022 05 17 09 42 MAX   315
2022 05 17 15 38 MIN     6
2022 05 17 22 21 MAX   364
2022 05 18 04 24 MIN    51
2022 05 18 10 24 MAX   304
2022 05 18 16 20 MIN    14
2022 05 18 23 06 MAX   356
2022 05 19 05 11 MIN    68
2022 05 19 11 07 MAX   287
2022 05 19 17 05 MIN    32
2022 05 19 23 54 MAX   338
2022 05 20 06 02 MIN    90
2022 05 20 11 55 MAX   265
2022 05 20 17 53 MIN    56
2022 05 21 00 47 MAX   313
2022 05 21 07 02 MIN   111
2022 05 21 12 52 MAX   243
2022 05 21 18 50 MIN    83
2022 05 22 01 51 MAX   289
2022 05 22 08 17 MIN   125
2022 05 22 14 06 MAX   227
2022 05 22 20 02 MIN   106
2022 05 23 03 08 MAX   271
2022 05 23 09 43 MIN   125
2022 05 23 15 39 MAX   224
2022 05 23 21 28 MIN   119
2022 05 24 04 30 MAX   263
2022 05 24 10 58 MIN   114
2022 05 24 17 03 MAX   236
2022 05 24 22 54 MIN   120
2022 05 25 05 37 MAX   263
2022 05 25 11 52 MIN    99
2022 05 25 18 05 MAX   255
2022 05 26 00 02 MIN   112
2022 05 26 06 28 MAX   265
2022 05 26 12 34 MIN    83
2022 05 26 18 54 MAX   274
2022 05 27 00 54 MIN   103
2022 05 27 07 10 MAX   268
2022 05 27 13 10 MIN    70
2022 05 27 19 37 MAX   291
2022 05 28 01 37 MIN    95
2022 05 28 07 46 MAX   269
2022 05 28 13 45 MIN    60
2022 05 28 20 14 MAX   305
2022 05 29 02 16 MIN    89
2022 05 29 08 20 MAX   270
2022 05 29 14 18 MIN    54
2022 05 29 20 50 MAX   315
2022 05 30 02 52 MIN    86
2022 05 30 08 52 MAX   270
2022 05 30 14 50 MIN    51
2022 05 30 21 24 MAX   321
2022 05 31 03 26 MIN    86
2022 05 31 09 22 MAX   269
2022 05 31 15 21 MIN    52
2022 05 31 21 57 MAX   323
2022 06 01 04 00 MIN    89
2022 06 01 09 52 MAX   266
2022 06 01 15 53 MIN    56
2022 06 01 22 30 MAX   321
2022 06 02 04 33 MIN    94
2022 06 02 10 22 MAX   260
2022 06 02 16 26 MIN    64
2022 06 02 23 03 MAX   314
2022 06 03 05 07 MIN   103
2022 06 03 10 54 MAX   252
2022 06 03 17 00 MIN    76
2022 06 03 23 38 MAX   303
2022 06 04 05 43 MIN   114
2022 06 04 11 29 MAX   241
2022 06 04 17 37 MIN    90
2022 06 05 00 18 MAX   289
2022 06 05 06 24 MIN   125
2022 06 05 12 09 MAX   228
2022 06 05 18 21 MIN   105
2022 06 06 01 03 MAX   274
2022 06 06 07 15 MIN   135
2022 06 06 13 04 MAX   217
2022 06 06 19 15 MIN   120
2022 06 07 01 57 MAX   261
2022 06 07 08 19 MIN   139
2022 06 07 14 22 MAX   212
2022 06 07 20 26 MIN   130
2022 06 08 03 03 MAX   254
2022 06 08 09 31 MIN   133
2022 06 08 15 52 MAX   219
2022 06 08 21 47 MIN   132
2022 06 09 04 12 MAX   253
2022 06 09 10 35 MIN   119
2022 06 09 17 08 MAX   238
2022 06 09 23 02 MIN   124
2022 06 10 05 16 MAX   260
2022 06 10 11 29 MIN    99
2022 06 10 18 08 MAX   264
2022 06 11 00 06 MIN   110
2022 06 11 06 11 MAX   270
2022 06 11 12 17 MIN    76
2022 06 11 18 59 MAX   293
2022 06 12 01 01 MIN    95
2022 06 12 07 02 MAX   281
2022 06 12 13 03 MIN    54
2022 06 12 19 48 MAX   321
2022 06 13 01 53 MIN    81
2022 06 13 07 51 MAX   291
2022 06 13 13 49 MIN    36
2022 06 13 20 37 MAX   345
2022 06 14 02 42 MIN    71
2022 06 14 08 38 MAX   298
2022 06 14 14 36 MIN    24
2022 06 14 21 25 MAX   361
2022 06 15 03 30 MIN    66
2022 06 15 09 25 MAX   301
2022 06 15 15 23 MIN    19
2022 06 15 22 13 MAX   368
2022 06 16 04 18 MIN    67
2022 06 16 10 12 MAX   299
2022 06 16 16 11 MIN    22
2022 06 16 23 01 MAX   364
2022 06 17 05 07 MIN    75
2022 06 17 11 01 MAX   290
2022 06 17 17 00 MIN    34
2022 06 17 23 50 MAX   351
2022 06 18 05 57 MIN    86
2022 06 18 11 52 MAX   277
2022 06 18 17 50 MIN    54
2022 06 19 00 39 MAX   331
2022 06 19 06 50 MIN    99
2022 06 19 12 47 MAX   262
2022 06 19 18 42 MIN    78
2022 06 20 01 31 MAX   306
2022 06 20 07 48 MIN   111
2022 06 20 13 48 MAX   248
2022 06 20 19 39 MIN   103
2022 06 21 02 27 MAX   281
2022 06 21 08 52 MIN   118
2022 06 21 14 59 MAX   240
2022 06 21 20 46 MIN   125
2022 06 22 03 30 MAX   261
2022 06 22 09 58 MIN   118
2022 06 22 16 16 MAX   241
2022 06 22 22 04 MIN   139
2022 06 23 04 37 MAX   247
2022 06 23 10 58 MIN   112
2022 06 23 17 27 MAX   250
2022 06 23 23 23 MIN   142
2022 06 24 05 38 MAX   240
2022 06 24 11 49 MIN   104
2022 06 24 18 26 MAX   263
2022 06 25 00 28 MIN   138
2022 06 25 06 29 MAX   239
2022 06 25 12 33 MIN    95
2022 06 25 19 13 MAX   277
2022 06 26 01 19 MIN   130
2022 06 26 07 13 MAX   242
2022 06 26 13 13 MIN    86
2022 06 26 19 54 MAX   292
2022 06 27 02 02 MIN   121
2022 06 27 07 51 MAX   248
2022 06 27 13 52 MIN    78
2022 06 27 20 32 MAX   304
2022 06 28 02 39 MIN   113
2022 06 28 08 27 MAX   254
2022 06 28 14 29 MIN    71
2022 06 28 21 08 MAX   314
2022 06 29 03 14 MIN   106
