<TOPS - 조위예측극치자료>

대상조위관측소 : 도농탄
위도(WGS84) : N  33도 09분 29초
2022 03 29 15 02 MIN    65
2022 03 29 20 52 MAX   209
2022 03 30 02 53 MIN    20
2022 03 30 09 38 MAX   250
2022 03 30 15 34 MIN    44
2022 03 30 21 35 MAX   229
2022 03 31 03 35 MIN     8
2022 03 31 10 10 MAX   253
2022 03 31 16 05 MIN    27
2022 03 31 22 14 MAX   245
2022 04 01 04 14 MIN     4
2022 04 01 10 39 MAX   252
2022 04 01 16 36 MIN    15
2022 04 01 22 50 MAX   254
2022 04 02 04 50 MIN     9
2022 04 02 11 06 MAX   247
2022 04 02 17 05 MIN     9
2022 04 02 23 26 MAX   256
2022 04 03 05 24 MIN    22
2022 04 03 11 31 MAX   238
2022 04 03 17 33 MIN     9
2022 04 04 00 00 MAX   253
2022 04 04 05 58 MIN    42
2022 04 04 11 54 MAX   226
2022 04 04 18 00 MIN    15
2022 04 05 00 35 MAX   245
2022 04 05 06 30 MIN    66
2022 04 05 12 17 MAX   212
2022 04 05 18 26 MIN    27
2022 04 06 01 10 MAX   234
2022 04 06 07 04 MIN    91
2022 04 06 12 39 MAX   198
2022 04 06 18 54 MIN    42
2022 04 07 01 49 MAX   220
2022 04 07 07 43 MIN   114
2022 04 07 13 02 MAX   183
2022 04 07 19 26 MIN    60
2022 04 08 02 38 MAX   206
2022 04 08 08 39 MIN   134
2022 04 08 13 30 MAX   167
2022 04 08 20 10 MIN    79
2022 04 09 03 53 MAX   194
2022 04 09 10 46 MIN   145
2022 04 09 14 18 MAX   151
2022 04 09 21 32 MIN    96
2022 04 10 05 52 MAX   191
2022 04 10 13 24 MIN   133
2022 04 10 17 04 MAX   144
2022 04 10 23 34 MIN    99
2022 04 11 07 19 MAX   200
2022 04 11 13 59 MIN   115
2022 04 11 19 11 MAX   158
2022 04 12 01 00 MIN    86
2022 04 12 08 05 MAX   210
2022 04 12 14 21 MIN    96
2022 04 12 20 04 MAX   178
2022 04 13 01 54 MIN    67
2022 04 13 08 37 MAX   220
2022 04 13 14 43 MIN    74
2022 04 13 20 41 MAX   198
2022 04 14 02 35 MIN    46
2022 04 14 09 05 MAX   230
2022 04 14 15 07 MIN    50
2022 04 14 21 16 MAX   219
2022 04 15 03 12 MIN    28
2022 04 15 09 34 MAX   240
2022 04 15 15 34 MIN    25
2022 04 15 21 52 MAX   240
2022 04 16 03 49 MIN    14
2022 04 16 10 04 MAX   247
2022 04 16 16 04 MIN     2
2022 04 16 22 29 MAX   258
2022 04 17 04 28 MIN     9
2022 04 17 10 36 MAX   250
2022 04 17 16 37 MIN   -16
2022 04 17 23 09 MAX   271
2022 04 18 05 08 MIN    14
2022 04 18 11 09 MAX   247
2022 04 18 17 13 MIN   -25
2022 04 18 23 51 MAX   276
2022 04 19 05 51 MIN    29
2022 04 19 11 44 MAX   237
2022 04 19 17 50 MIN   -22
2022 04 20 00 36 MAX   272
2022 04 20 06 37 MIN    53
2022 04 20 12 20 MAX   221
2022 04 20 18 31 MIN    -9
2022 04 21 01 27 MAX   260
2022 04 21 07 30 MIN    81
2022 04 21 12 59 MAX   201
2022 04 21 19 17 MIN    13
2022 04 22 02 27 MAX   243
2022 04 22 08 37 MIN   108
2022 04 22 13 45 MAX   180
2022 04 22 20 14 MIN    40
2022 04 23 03 45 MAX   227
2022 04 23 10 14 MIN   123
2022 04 23 14 56 MAX   162
2022 04 23 21 34 MIN    65
2022 04 24 05 24 MAX   219
2022 04 24 12 03 MIN   119
2022 04 24 16 57 MAX   157
2022 04 24 23 16 MIN    76
2022 04 25 06 51 MAX   221
2022 04 25 13 13 MIN   103
2022 04 25 18 49 MAX   172
2022 04 26 00 44 MIN    72
2022 04 26 07 48 MAX   225
2022 04 26 13 57 MIN    83
2022 04 26 19 54 MAX   194
2022 04 27 01 47 MIN    62
2022 04 27 08 29 MAX   228
2022 04 27 14 31 MIN    63
2022 04 27 20 41 MAX   215
2022 04 28 02 35 MIN    52
2022 04 28 09 02 MAX   230
2022 04 28 15 02 MIN    43
2022 04 28 21 21 MAX   232
2022 04 29 03 16 MIN    45
2022 04 29 09 32 MAX   230
2022 04 29 15 33 MIN    27
2022 04 29 21 57 MAX   244
2022 04 30 03 54 MIN    43
2022 04 30 10 00 MAX   228
2022 04 30 16 02 MIN    16
2022 04 30 22 33 MAX   252
2022 05 01 04 29 MIN    46
2022 05 01 10 26 MAX   224
2022 05 01 16 30 MIN    10
2022 05 01 23 07 MAX   256
2022 05 02 05 04 MIN    55
2022 05 02 10 52 MAX   218
2022 05 02 16 58 MIN     9
2022 05 02 23 40 MAX   255
2022 05 03 05 38 MIN    68
2022 05 03 11 18 MAX   210
2022 05 03 17 25 MIN    14
2022 05 04 00 14 MAX   251
2022 05 04 06 13 MIN    84
2022 05 04 11 43 MAX   202
2022 05 04 17 53 MIN    25
2022 05 05 00 49 MAX   243
2022 05 05 06 49 MIN   102
2022 05 05 12 11 MAX   192
2022 05 05 18 24 MIN    39
2022 05 06 01 29 MAX   232
2022 05 06 07 32 MIN   118
2022 05 06 12 41 MAX   181
2022 05 06 19 00 MIN    57
2022 05 07 02 16 MAX   220
2022 05 07 08 30 MIN   132
2022 05 07 13 19 MAX   169
2022 05 07 19 47 MIN    77
2022 05 08 03 17 MAX   209
2022 05 08 09 55 MIN   137
2022 05 08 14 23 MAX   158
2022 05 08 21 00 MIN    94
2022 05 09 04 33 MAX   202
2022 05 09 11 38 MIN   131
2022 05 09 16 17 MAX   153
2022 05 09 22 35 MIN   102
2022 05 10 05 52 MAX   202
2022 05 10 12 40 MIN   115
2022 05 10 18 13 MAX   164
2022 05 11 00 00 MIN    97
2022 05 11 06 50 MAX   207
2022 05 11 13 16 MIN    95
2022 05 11 19 20 MAX   182
2022 05 12 01 05 MIN    84
2022 05 12 07 32 MAX   213
2022 05 12 13 47 MIN    70
2022 05 12 20 06 MAX   203
2022 05 13 01 56 MIN    68
2022 05 13 08 09 MAX   221
2022 05 13 14 19 MIN    43
2022 05 13 20 47 MAX   226
2022 05 14 02 41 MIN    53
2022 05 14 08 46 MAX   228
2022 05 14 14 54 MIN    15
2022 05 14 21 28 MAX   249
2022 05 15 03 26 MIN    41
2022 05 15 09 23 MAX   234
2022 05 15 15 30 MIN    -9
2022 05 15 22 11 MAX   268
2022 05 16 04 10 MIN    37
2022 05 16 10 01 MAX   236
2022 05 16 16 09 MIN   -26
2022 05 16 22 55 MAX   282
2022 05 17 04 56 MIN    41
2022 05 17 10 41 MAX   233
2022 05 17 16 49 MIN   -32
2022 05 17 23 42 MAX   288
2022 05 18 05 43 MIN    54
2022 05 18 11 21 MAX   225
2022 05 18 17 32 MIN   -27
2022 05 19 00 32 MAX   284
2022 05 19 06 35 MIN    72
2022 05 19 12 04 MAX   212
2022 05 19 18 18 MIN   -10
2022 05 20 01 26 MAX   272
2022 05 20 07 33 MIN    93
2022 05 20 12 50 MAX   197
2022 05 20 19 08 MIN    16
2022 05 21 02 28 MAX   256
2022 05 21 08 42 MIN   110
2022 05 21 13 47 MAX   182
2022 05 21 20 09 MIN    45
2022 05 22 03 38 MAX   240
2022 05 22 10 03 MIN   117
2022 05 22 15 05 MAX   171
2022 05 22 21 24 MIN    71
2022 05 23 04 54 MAX   227
2022 05 23 11 25 MIN   113
2022 05 23 16 52 MAX   171
2022 05 23 22 51 MIN    88
2022 05 24 06 06 MAX   220
2022 05 24 12 29 MIN   100
2022 05 24 18 31 MAX   184
2022 05 25 00 15 MIN    95
2022 05 25 07 01 MAX   215
2022 05 25 13 17 MIN    84
2022 05 25 19 36 MAX   201
2022 05 26 01 21 MIN    94
2022 05 26 07 43 MAX   212
2022 05 26 13 54 MIN    67
2022 05 26 20 24 MAX   216
2022 05 27 02 12 MIN    90
2022 05 27 08 18 MAX   210
2022 05 27 14 28 MIN    52
2022 05 27 21 05 MAX   228
2022 05 28 02 56 MIN    87
2022 05 28 08 49 MAX   209
2022 05 28 15 00 MIN    39
2022 05 28 21 42 MAX   238
2022 05 29 03 36 MIN    84
2022 05 29 09 20 MAX   208
2022 05 29 15 30 MIN    29
2022 05 29 22 17 MAX   246
2022 05 30 04 13 MIN    83
2022 05 30 09 49 MAX   206
2022 05 30 16 00 MIN    22
2022 05 30 22 51 MAX   252
2022 05 31 04 50 MIN    86
2022 05 31 10 19 MAX   204
2022 05 31 16 30 MIN    20
2022 05 31 23 25 MAX   254
2022 06 01 05 25 MIN    91
2022 06 01 10 49 MAX   202
2022 06 01 17 00 MIN    22
2022 06 02 00 00 MAX   254
2022 06 02 06 01 MIN   100
2022 06 02 11 20 MAX   199
2022 06 02 17 32 MIN    29
2022 06 03 00 36 MAX   250
2022 06 03 06 39 MIN   110
2022 06 03 11 53 MAX   195
2022 06 03 18 08 MIN    41
2022 06 04 01 15 MAX   243
2022 06 04 07 20 MIN   119
2022 06 04 12 30 MAX   189
2022 06 04 18 48 MIN    56
2022 06 05 01 57 MAX   234
2022 06 05 08 08 MIN   126
2022 06 05 13 14 MAX   181
2022 06 05 19 35 MIN    73
2022 06 06 02 44 MAX   225
2022 06 06 09 05 MIN   128
2022 06 06 14 14 MAX   174
2022 06 06 20 33 MIN    89
2022 06 07 03 35 MAX   218
2022 06 07 10 09 MIN   123
2022 06 07 15 33 MAX   171
2022 06 07 21 43 MIN   101
2022 06 08 04 31 MAX   212
2022 06 08 11 10 MIN   111
2022 06 08 17 03 MAX   176
2022 06 08 22 59 MIN   105
2022 06 09 05 27 MAX   210
2022 06 09 12 03 MIN    92
2022 06 09 18 25 MAX   190
2022 06 10 00 12 MIN   102
2022 06 10 06 21 MAX   211
2022 06 10 12 49 MIN    68
2022 06 10 19 27 MAX   210
2022 06 11 01 17 MIN    93
2022 06 11 07 12 MAX   214
2022 06 11 13 34 MIN    42
2022 06 11 20 19 MAX   233
2022 06 12 02 15 MIN    82
2022 06 12 08 00 MAX   218
2022 06 12 14 18 MIN    16
2022 06 12 21 08 MAX   256
2022 06 13 03 08 MIN    73
2022 06 13 08 47 MAX   222
2022 06 13 15 03 MIN    -6
2022 06 13 21 57 MAX   275
2022 06 14 03 59 MIN    67
2022 06 14 09 34 MAX   224
2022 06 14 15 47 MIN   -21
2022 06 14 22 47 MAX   289
2022 06 15 04 49 MIN    67
2022 06 15 10 20 MAX   225
2022 06 15 16 34 MIN   -27
2022 06 15 23 38 MAX   296
2022 06 16 05 40 MIN    73
2022 06 16 11 07 MAX   222
2022 06 16 17 21 MIN   -21
2022 06 17 00 30 MAX   293
2022 06 17 06 32 MIN    83
2022 06 17 11 57 MAX   216
2022 06 17 18 11 MIN    -5
2022 06 18 01 23 MAX   283
2022 06 18 07 26 MIN    94
2022 06 18 12 49 MAX   208
2022 06 18 19 03 MIN    20
2022 06 19 02 16 MAX   268
2022 06 19 08 24 MIN   104
2022 06 19 13 47 MAX   199
2022 06 19 19 59 MIN    50
2022 06 20 03 10 MAX   249
2022 06 20 09 26 MIN   109
2022 06 20 14 57 MAX   191
2022 06 20 21 01 MIN    80
2022 06 21 04 05 MAX   232
2022 06 21 10 31 MIN   108
2022 06 21 16 23 MAX   188
2022 06 21 22 12 MIN   105
2022 06 22 05 01 MAX   217
2022 06 22 11 34 MIN   102
2022 06 22 17 58 MAX   192
2022 06 22 23 33 MIN   122
2022 06 23 05 56 MAX   206
2022 06 23 12 29 MIN    92
2022 06 23 19 14 MAX   203
2022 06 24 00 50 MIN   129
2022 06 24 06 45 MAX   199
2022 06 24 13 15 MIN    80
2022 06 24 20 10 MAX   214
2022 06 25 01 54 MIN   128
2022 06 25 07 29 MAX   195
2022 06 25 13 54 MIN    69
2022 06 25 20 54 MAX   225
2022 06 26 02 45 MIN   124
2022 06 26 08 08 MAX   194
2022 06 26 14 31 MIN    58
2022 06 26 21 32 MAX   234
2022 06 27 03 28 MIN   118
2022 06 27 08 46 MAX   195
2022 06 27 15 05 MIN    49
2022 06 27 22 08 MAX   243
2022 06 28 04 07 MIN   112
2022 06 28 09 22 MAX   198
2022 06 28 15 38 MIN    41
