<TOPS - 조위예측극치자료>

대상조위관측소 : 성산포
위도(WGS84) : N  33도 28분 29초
2021 12 22 23 23 MAX   173
2021 12 23 05 44 MIN    25
2021 12 23 12 30 MAX   216
2021 12 23 18 46 MIN    90
2021 12 24 00 02 MAX   168
2021 12 24 06 24 MIN    36
2021 12 24 13 09 MAX   208
2021 12 24 19 31 MIN    92
2021 12 25 00 47 MAX   161
2021 12 25 07 07 MIN    50
2021 12 25 13 52 MAX   198
2021 12 25 20 23 MIN    91
2021 12 26 01 45 MAX   154
2021 12 26 08 00 MIN    64
2021 12 26 14 39 MAX   189
2021 12 26 21 22 MIN    86
2021 12 27 03 00 MAX   150
2021 12 27 09 07 MIN    77
2021 12 27 15 34 MAX   182
2021 12 27 22 25 MIN    76
2021 12 28 04 27 MAX   155
2021 12 28 10 28 MIN    85
2021 12 28 16 35 MAX   177
2021 12 28 23 25 MIN    61
2021 12 29 05 51 MAX   169
2021 12 29 11 53 MIN    86
2021 12 29 17 38 MAX   175
2021 12 30 00 21 MIN    41
2021 12 30 07 01 MAX   190
2021 12 30 13 09 MIN    80
2021 12 30 18 39 MAX   177
2021 12 31 01 14 MIN    21
2021 12 31 08 01 MAX   213
2021 12 31 14 14 MIN    70
2021 12 31 19 37 MAX   181
2022 01 01 02 05 MIN     0
2022 01 01 08 55 MAX   235
2022 01 01 15 11 MIN    61
2022 01 01 20 30 MAX   187
2022 01 02 02 55 MIN   -17
2022 01 02 09 45 MAX   252
2022 01 02 16 03 MIN    54
2022 01 02 21 21 MAX   194
2022 01 03 03 44 MIN   -28
2022 01 03 10 33 MAX   262
2022 01 03 16 51 MIN    51
2022 01 03 22 09 MAX   198
2022 01 04 04 32 MIN   -31
2022 01 04 11 18 MAX   263
2022 01 04 17 37 MIN    52
2022 01 04 22 55 MAX   198
2022 01 05 05 18 MIN   -23
2022 01 05 12 02 MAX   254
2022 01 05 18 22 MIN    56
2022 01 05 23 40 MAX   193
2022 01 06 06 03 MIN    -6
2022 01 06 12 44 MAX   239
2022 01 06 19 07 MIN    63
2022 01 07 00 26 MAX   184
2022 01 07 06 46 MIN    17
2022 01 07 13 24 MAX   219
2022 01 07 19 52 MIN    70
2022 01 08 01 15 MAX   172
2022 01 08 07 29 MIN    45
2022 01 08 14 03 MAX   199
2022 01 08 20 40 MIN    75
2022 01 09 02 10 MAX   160
2022 01 09 08 15 MIN    72
2022 01 09 14 43 MAX   181
2022 01 09 21 33 MIN    78
2022 01 10 03 20 MAX   151
2022 01 10 09 12 MIN    95
2022 01 10 15 27 MAX   165
2022 01 10 22 34 MIN    77
2022 01 11 04 52 MAX   149
2022 01 11 10 36 MIN   111
2022 01 11 16 24 MAX   154
2022 01 11 23 35 MIN    71
2022 01 12 06 28 MAX   156
2022 01 12 12 21 MIN   115
2022 01 12 17 34 MAX   148
2022 01 13 00 30 MIN    63
2022 01 13 07 33 MAX   169
2022 01 13 13 40 MIN   110
2022 01 13 18 40 MAX   148
2022 01 14 01 16 MIN    54
2022 01 14 08 18 MAX   183
2022 01 14 14 32 MIN   102
2022 01 14 19 34 MAX   152
2022 01 15 01 58 MIN    42
2022 01 15 08 55 MAX   196
2022 01 15 15 11 MIN    93
2022 01 15 20 18 MAX   158
2022 01 16 02 36 MIN    31
2022 01 16 09 28 MAX   208
2022 01 16 15 44 MIN    85
2022 01 16 20 57 MAX   165
2022 01 17 03 13 MIN    20
2022 01 17 10 01 MAX   217
2022 01 17 16 15 MIN    78
2022 01 17 21 32 MAX   173
2022 01 18 03 49 MIN    10
2022 01 18 10 33 MAX   225
2022 01 18 16 45 MIN    72
2022 01 18 22 07 MAX   180
2022 01 19 04 25 MIN     4
2022 01 19 11 04 MAX   228
2022 01 19 17 16 MIN    67
2022 01 19 22 42 MAX   185
2022 01 20 05 00 MIN     3
2022 01 20 11 36 MAX   229
2022 01 20 17 48 MIN    64
2022 01 20 23 17 MAX   186
2022 01 21 05 36 MIN     7
2022 01 21 12 08 MAX   225
2022 01 21 18 22 MIN    62
2022 01 21 23 55 MAX   185
2022 01 22 06 12 MIN    17
2022 01 22 12 41 MAX   218
2022 01 22 18 57 MIN    61
2022 01 23 00 37 MAX   179
2022 01 23 06 51 MIN    32
2022 01 23 13 15 MAX   207
2022 01 23 19 37 MIN    61
2022 01 24 01 25 MAX   172
2022 01 24 07 34 MIN    51
2022 01 24 13 53 MAX   194
2022 01 24 20 23 MIN    60
2022 01 25 02 25 MAX   165
2022 01 25 08 29 MIN    71
2022 01 25 14 37 MAX   180
2022 01 25 21 19 MIN    59
2022 01 26 03 42 MAX   162
2022 01 26 09 46 MIN    90
2022 01 26 15 33 MAX   166
2022 01 26 22 29 MIN    54
2022 01 27 05 21 MAX   167
2022 01 27 11 31 MIN    98
2022 01 27 16 49 MAX   156
2022 01 27 23 45 MIN    43
2022 01 28 06 53 MAX   184
2022 01 28 13 08 MIN    93
2022 01 28 18 14 MAX   155
2022 01 29 00 56 MIN    27
2022 01 29 08 01 MAX   206
2022 01 29 14 19 MIN    81
2022 01 29 19 27 MAX   163
2022 01 30 01 57 MIN     8
2022 01 30 08 55 MAX   228
2022 01 30 15 12 MIN    66
2022 01 30 20 26 MAX   177
2022 01 31 02 51 MIN   -10
2022 01 31 09 41 MAX   245
2022 01 31 15 58 MIN    53
2022 01 31 21 17 MAX   191
2022 02 01 03 40 MIN   -23
2022 02 01 10 23 MAX   255
2022 02 01 16 39 MIN    44
2022 02 01 22 03 MAX   203
2022 02 02 04 25 MIN   -28
2022 02 02 11 02 MAX   256
2022 02 02 17 18 MIN    38
2022 02 02 22 46 MAX   209
2022 02 03 05 07 MIN   -22
2022 02 03 11 38 MAX   249
2022 02 03 17 55 MIN    38
2022 02 03 23 28 MAX   208
2022 02 04 05 47 MIN    -7
2022 02 04 12 12 MAX   236
2022 02 04 18 30 MIN    41
2022 02 05 00 08 MAX   200
2022 02 05 06 23 MIN    17
2022 02 05 12 42 MAX   218
2022 02 05 19 04 MIN    47
2022 02 06 00 49 MAX   188
2022 02 06 06 57 MIN    44
2022 02 06 13 10 MAX   198
2022 02 06 19 38 MIN    55
2022 02 07 01 32 MAX   174
2022 02 07 07 30 MIN    71
2022 02 07 13 35 MAX   180
2022 02 07 20 14 MIN    63
2022 02 08 02 22 MAX   160
2022 02 08 08 06 MIN    96
2022 02 08 13 59 MAX   163
2022 02 08 20 59 MIN    71
2022 02 09 03 32 MAX   150
2022 02 09 09 03 MIN   117
2022 02 09 14 30 MAX   148
2022 02 09 22 04 MIN    76
2022 02 10 05 32 MAX   149
2022 02 10 11 30 MIN   127
2022 02 10 15 33 MAX   135
2022 02 10 23 28 MIN    75
2022 02 11 07 20 MAX   161
2022 02 11 13 55 MIN   119
2022 02 11 17 58 MAX   131
2022 02 12 00 42 MIN    67
2022 02 12 08 10 MAX   175
2022 02 12 14 39 MIN   107
2022 02 12 19 22 MAX   139
2022 02 13 01 39 MIN    54
2022 02 13 08 45 MAX   190
2022 02 13 15 06 MIN    94
2022 02 13 20 10 MAX   151
2022 02 14 02 23 MIN    39
2022 02 14 09 16 MAX   203
2022 02 14 15 32 MIN    83
2022 02 14 20 49 MAX   165
2022 02 15 03 01 MIN    23
2022 02 15 09 44 MAX   215
2022 02 15 15 57 MIN    71
2022 02 15 21 23 MAX   178
2022 02 16 03 37 MIN    10
2022 02 16 10 12 MAX   224
2022 02 16 16 24 MIN    59
2022 02 16 21 56 MAX   191
2022 02 17 04 12 MIN     0
2022 02 17 10 40 MAX   231
2022 02 17 16 51 MIN    48
2022 02 17 22 30 MAX   201
2022 02 18 04 46 MIN    -4
2022 02 18 11 09 MAX   234
2022 02 18 17 21 MIN    39
2022 02 18 23 05 MAX   206
2022 02 19 05 21 MIN    -1
2022 02 19 11 38 MAX   232
2022 02 19 17 52 MIN    33
2022 02 19 23 43 MAX   207
2022 02 20 05 57 MIN    10
2022 02 20 12 09 MAX   225
2022 02 20 18 24 MIN    31
2022 02 21 00 23 MAX   203
2022 02 21 06 35 MIN    28
2022 02 21 12 40 MAX   211
2022 02 21 18 59 MIN    33
2022 02 22 01 08 MAX   195
2022 02 22 07 17 MIN    52
2022 02 22 13 14 MAX   194
2022 02 22 19 39 MIN    38
2022 02 23 02 02 MAX   183
2022 02 23 08 09 MIN    78
2022 02 23 13 53 MAX   175
2022 02 23 20 30 MIN    47
2022 02 24 03 15 MAX   172
2022 02 24 09 27 MIN   101
2022 02 24 14 43 MAX   155
2022 02 24 21 42 MIN    54
2022 02 25 05 07 MAX   170
2022 02 25 11 36 MIN   111
2022 02 25 16 12 MAX   141
2022 02 25 23 20 MIN    53
2022 02 26 06 57 MAX   184
2022 02 26 13 22 MIN   100
2022 02 26 18 10 MAX   143
2022 02 27 00 48 MIN    40
2022 02 27 08 01 MAX   204
2022 02 27 14 22 MIN    83
2022 02 27 19 29 MAX   159
2022 02 28 01 54 MIN    21
2022 02 28 08 47 MAX   222
2022 02 28 15 04 MIN    66
2022 02 28 20 24 MAX   179
2022 03 01 02 47 MIN     3
2022 03 01 09 26 MAX   236
2022 03 01 15 42 MIN    49
2022 03 01 21 10 MAX   198
2022 03 02 03 32 MIN    -9
2022 03 02 10 02 MAX   244
2022 03 02 16 16 MIN    36
2022 03 02 21 52 MAX   213
2022 03 03 04 13 MIN   -13
2022 03 03 10 35 MAX   245
2022 03 03 16 50 MIN    27
2022 03 03 22 31 MAX   221
2022 03 04 04 51 MIN    -7
2022 03 04 11 06 MAX   239
2022 03 04 17 21 MIN    23
2022 03 04 23 09 MAX   222
2022 03 05 05 25 MIN     7
2022 03 05 11 34 MAX   227
2022 03 05 17 51 MIN    24
2022 03 05 23 46 MAX   215
2022 03 06 05 57 MIN    29
2022 03 06 11 59 MAX   212
2022 03 06 18 18 MIN    30
2022 03 07 00 22 MAX   204
2022 03 07 06 26 MIN    53
2022 03 07 12 21 MAX   195
2022 03 07 18 44 MIN    39
2022 03 08 00 58 MAX   190
2022 03 08 06 55 MIN    78
2022 03 08 12 41 MAX   179
2022 03 08 19 11 MIN    50
2022 03 09 01 39 MAX   176
2022 03 09 07 25 MIN   100
2022 03 09 12 58 MAX   164
2022 03 09 19 42 MIN    63
2022 03 10 02 30 MAX   163
2022 03 10 08 08 MIN   120
2022 03 10 13 13 MAX   149
2022 03 10 20 32 MIN    76
2022 03 11 04 03 MAX   153
2022 03 11 10 23 MIN   133
2022 03 11 13 05 MAX   135
2022 03 11 22 07 MIN    85
2022 03 12 06 46 MAX   159
2022 03 12 14 23 MIN   121
2022 03 12 17 14 MAX   124
2022 03 13 00 02 MIN    81
2022 03 13 07 44 MAX   173
2022 03 13 14 26 MIN   108
2022 03 13 19 11 MAX   137
2022 03 14 01 14 MIN    67
2022 03 14 08 18 MAX   187
2022 03 14 14 44 MIN    94
2022 03 14 19 57 MAX   153
2022 03 15 02 02 MIN    50
2022 03 15 08 46 MAX   200
2022 03 15 15 04 MIN    79
2022 03 15 20 32 MAX   171
2022 03 16 02 41 MIN    33
2022 03 16 09 12 MAX   212
2022 03 16 15 26 MIN    62
2022 03 16 21 04 MAX   188
2022 03 17 03 17 MIN    17
2022 03 17 09 39 MAX   223
2022 03 17 15 51 MIN    45
2022 03 17 21 37 MAX   205
2022 03 18 03 51 MIN     6
2022 03 18 10 06 MAX   232
2022 03 18 16 18 MIN    29
2022 03 18 22 12 MAX   219
2022 03 19 04 27 MIN     1
2022 03 19 10 35 MAX   236
2022 03 19 16 48 MIN    15
2022 03 19 22 49 MAX   229
2022 03 20 05 03 MIN     5
2022 03 20 11 05 MAX   233
2022 03 20 17 19 MIN     7
2022 03 20 23 29 MAX   231
2022 03 21 05 42 MIN    17
2022 03 21 11 37 MAX   224
2022 03 21 17 53 MIN     6
2022 03 22 00 10 MAX   227
2022 03 22 06 23 MIN    38
2022 03 22 12 09 MAX   208
2022 03 22 18 29 MIN    13
2022 03 23 00 56 MAX   215
2022 03 23 07 08 MIN    65
2022 03 23 12 44 MAX   189
2022 03 23 19 09 MIN    26
2022 03 24 01 52 MAX   199
2022 03 24 08 05 MIN    92
2022 03 24 13 22 MAX   167
2022 03 24 19 59 MIN    43
2022 03 25 03 07 MAX   183
2022 03 25 09 37 MIN   113
2022 03 25 14 16 MAX   147
2022 03 25 21 15 MIN    59
2022 03 26 05 08 MAX   178
2022 03 26 11 56 MIN   114
2022 03 26 16 07 MAX   135
2022 03 26 23 08 MIN    64
2022 03 27 06 49 MAX   189
2022 03 27 13 20 MIN   100
2022 03 27 18 17 MAX   144
2022 03 28 00 42 MIN    54
2022 03 28 07 45 MAX   203
2022 03 28 14 06 MIN    82
2022 03 28 19 26 MAX   165
2022 03 29 01 45 MIN    39
2022 03 29 08 25 MAX   215
2022 03 29 14 41 MIN    64
2022 03 29 20 15 MAX   187
2022 03 30 02 34 MIN    25
2022 03 30 08 59 MAX   224
2022 03 30 15 14 MIN    46
2022 03 30 20 57 MAX   206
2022 03 31 03 16 MIN    17
2022 03 31 09 31 MAX   229
2022 03 31 15 45 MIN    31
2022 03 31 21 36 MAX   221
2022 04 01 03 54 MIN    15
2022 04 01 10 00 MAX   229
2022 04 01 16 15 MIN    21
2022 04 01 22 13 MAX   229
2022 04 02 04 29 MIN    21
2022 04 02 10 28 MAX   224
2022 04 02 16 44 MIN    16
2022 04 02 22 49 MAX   230
2022 04 03 05 02 MIN    33
2022 04 03 10 54 MAX   215
2022 04 03 17 10 MIN    16
2022 04 03 23 23 MAX   226
2022 04 04 05 32 MIN    50
2022 04 04 11 17 MAX   203
2022 04 04 17 35 MIN    22
2022 04 04 23 57 MAX   218
2022 04 05 06 01 MIN    69
2022 04 05 11 39 MAX   190
2022 04 05 17 59 MIN    31
2022 04 06 00 31 MAX   206
2022 04 06 06 30 MIN    88
2022 04 06 11 59 MAX   177
2022 04 06 18 24 MIN    44
2022 04 07 01 08 MAX   193
2022 04 07 07 04 MIN   106
2022 04 07 12 19 MAX   164
2022 04 07 18 54 MIN    59
2022 04 08 01 54 MAX   179
2022 04 08 07 51 MIN   123
2022 04 08 12 37 MAX   150
2022 04 08 19 38 MIN    75
2022 04 09 03 05 MAX   167
2022 04 09 09 44 MIN   133
2022 04 09 12 51 MAX   137
2022 04 09 21 00 MIN    89
2022 04 10 05 22 MAX   165
2022 04 10 13 21 MIN   123
2022 04 10 16 27 MAX   127
2022 04 10 23 08 MIN    91
2022 04 11 06 47 MAX   174
2022 04 11 13 37 MIN   109
2022 04 11 18 38 MAX   140
2022 04 12 00 32 MIN    80
2022 04 12 07 27 MAX   185
2022 04 12 13 57 MIN    93
2022 04 12 19 26 MAX   158
2022 04 13 01 25 MIN    65
2022 04 13 07 58 MAX   197
2022 04 13 14 18 MIN    75
2022 04 13 20 02 MAX   178
2022 04 14 02 08 MIN    48
2022 04 14 08 26 MAX   208
2022 04 14 14 43 MIN    55
2022 04 14 20 37 MAX   198
2022 04 15 02 46 MIN    34
2022 04 15 08 55 MAX   219
2022 04 15 15 10 MIN    33
2022 04 15 21 14 MAX   219
2022 04 16 03 26 MIN    23
2022 04 16 09 26 MAX   227
2022 04 16 15 41 MIN    13
2022 04 16 21 52 MAX   236
2022 04 17 04 05 MIN    19
2022 04 17 09 58 MAX   230
2022 04 17 16 14 MIN    -3
2022 04 17 22 32 MAX   248
2022 04 18 04 47 MIN    23
2022 04 18 10 33 MAX   227
2022 04 18 16 50 MIN   -10
2022 04 18 23 15 MAX   251
2022 04 19 05 30 MIN    37
2022 04 19 11 08 MAX   217
2022 04 19 17 27 MIN    -8
2022 04 20 00 01 MAX   246
2022 04 20 06 17 MIN    57
2022 04 20 11 45 MAX   201
2022 04 20 18 07 MIN     4
2022 04 21 00 51 MAX   232
2022 04 21 07 09 MIN    81
2022 04 21 12 24 MAX   182
2022 04 21 18 51 MIN    22
2022 04 22 01 49 MAX   214
2022 04 22 08 15 MIN   103
2022 04 22 13 09 MAX   163
2022 04 22 19 46 MIN    45
2022 04 23 03 07 MAX   197
2022 04 23 09 53 MIN   116
2022 04 23 14 16 MAX   146
2022 04 23 21 06 MIN    65
2022 04 24 04 53 MAX   190
2022 04 24 11 42 MIN   111
2022 04 24 16 19 MAX   141
2022 04 24 22 54 MIN    73
2022 04 25 06 17 MAX   193
2022 04 25 12 49 MIN    97
2022 04 25 18 07 MAX   154
2022 04 26 00 22 MIN    70
2022 04 26 07 09 MAX   199
2022 04 26 13 32 MIN    80
2022 04 26 19 10 MAX   174
2022 04 27 01 24 MIN    62
2022 04 27 07 47 MAX   204
2022 04 27 14 07 MIN    63
2022 04 27 19 58 MAX   193
2022 04 28 02 13 MIN    55
2022 04 28 08 21 MAX   208
2022 04 28 14 39 MIN    47
2022 04 28 20 39 MAX   209
2022 04 29 02 54 MIN    51
2022 04 29 08 51 MAX   210
2022 04 29 15 09 MIN    33
2022 04 29 21 17 MAX   222
2022 04 30 03 32 MIN    51
2022 04 30 09 20 MAX   210
2022 04 30 15 38 MIN    23
2022 04 30 21 53 MAX   230
2022 05 01 04 06 MIN    55
2022 05 01 09 48 MAX   206
2022 05 01 16 05 MIN    18
2022 05 01 22 28 MAX   233
2022 05 02 04 39 MIN    63
2022 05 02 10 15 MAX   200
2022 05 02 16 31 MIN    18
2022 05 02 23 01 MAX   232
2022 05 03 05 10 MIN    74
2022 05 03 10 40 MAX   193
2022 05 03 16 57 MIN    23
2022 05 03 23 35 MAX   227
2022 05 04 05 42 MIN    86
2022 05 04 11 04 MAX   185
2022 05 04 17 24 MIN    31
2022 05 05 00 09 MAX   218
2022 05 05 06 14 MIN   100
2022 05 05 11 30 MAX   175
2022 05 05 17 54 MIN    43
2022 05 06 00 47 MAX   207
2022 05 06 06 53 MIN   113
2022 05 06 11 57 MAX   165
2022 05 06 18 29 MIN    58
2022 05 07 01 32 MAX   195
2022 05 07 07 45 MIN   124
2022 05 07 12 30 MAX   154
2022 05 07 19 14 MIN    74
2022 05 08 02 31 MAX   184
2022 05 08 09 15 MIN   130
2022 05 08 13 25 MAX   143
2022 05 08 20 24 MIN    89
2022 05 09 03 57 MAX   177
2022 05 09 11 18 MIN   124
2022 05 09 15 36 MAX   137
2022 05 09 22 05 MIN    95
2022 05 10 05 20 MAX   179
2022 05 10 12 17 MIN   110
2022 05 10 17 38 MAX   146
2022 05 10 23 33 MIN    91
2022 05 11 06 14 MAX   186
2022 05 11 12 51 MIN    93
2022 05 11 18 39 MAX   164
2022 05 12 00 36 MIN    81
2022 05 12 06 54 MAX   194
2022 05 12 13 22 MIN    72
2022 05 12 19 24 MAX   184
2022 05 13 01 27 MIN    69
2022 05 13 07 30 MAX   203
2022 05 13 13 54 MIN    49
2022 05 13 20 06 MAX   207
2022 05 14 02 14 MIN    57
2022 05 14 08 07 MAX   212
2022 05 14 14 28 MIN    26
2022 05 14 20 49 MAX   229
2022 05 15 03 01 MIN    48
2022 05 15 08 45 MAX   218
2022 05 15 15 05 MIN     5
2022 05 15 21 34 MAX   248
2022 05 16 03 47 MIN    45
2022 05 16 09 24 MAX   220
2022 05 16 15 44 MIN    -9
2022 05 16 22 19 MAX   261
2022 05 17 04 35 MIN    49
2022 05 17 10 05 MAX   217
2022 05 17 16 26 MIN   -15
2022 05 17 23 07 MAX   265
2022 05 18 05 24 MIN    59
2022 05 18 10 47 MAX   209
2022 05 18 17 09 MIN   -10
2022 05 18 23 56 MAX   259
2022 05 19 06 16 MIN    74
2022 05 19 11 30 MAX   197
2022 05 19 17 55 MIN     3
2022 05 20 00 49 MAX   246
2022 05 20 07 13 MIN    91
2022 05 20 12 16 MAX   182
2022 05 20 18 44 MIN    24
2022 05 21 01 47 MAX   228
2022 05 21 08 19 MIN   105
2022 05 21 13 11 MAX   168
2022 05 21 19 42 MIN    48
2022 05 22 02 56 MAX   211
2022 05 22 09 39 MIN   111
2022 05 22 14 24 MAX   156
2022 05 22 20 56 MIN    70
2022 05 23 04 13 MAX   200
2022 05 23 11 00 MIN   107
2022 05 23 16 05 MAX   154
2022 05 23 22 24 MIN    85
2022 05 24 05 24 MAX   194
2022 05 24 12 02 MIN    96
2022 05 24 17 40 MAX   164
2022 05 24 23 47 MIN    91
2022 05 25 06 17 MAX   192
2022 05 25 12 48 MIN    82
2022 05 25 18 47 MAX   179
2022 05 26 00 53 MIN    91
2022 05 26 06 59 MAX   192
2022 05 26 13 26 MIN    68
2022 05 26 19 38 MAX   194
2022 05 27 01 46 MIN    90
2022 05 27 07 34 MAX   192
2022 05 27 14 00 MIN    54
2022 05 27 20 20 MAX   207
2022 05 28 02 31 MIN    88
2022 05 28 08 08 MAX   193
2022 05 28 14 31 MIN    43
2022 05 28 20 59 MAX   218
2022 05 29 03 11 MIN    87
2022 05 29 08 39 MAX   193
2022 05 29 15 01 MIN    35
2022 05 29 21 35 MAX   226
2022 05 30 03 47 MIN    88
2022 05 30 09 11 MAX   192
2022 05 30 15 30 MIN    30
2022 05 30 22 09 MAX   232
2022 05 31 04 21 MIN    90
2022 05 31 09 41 MAX   190
2022 05 31 16 00 MIN    28
2022 05 31 22 44 MAX   234
2022 06 01 04 54 MIN    95
2022 06 01 10 11 MAX   187
2022 06 01 16 30 MIN    30
2022 06 01 23 18 MAX   232
2022 06 02 05 27 MIN   101
2022 06 02 10 41 MAX   184
2022 06 02 17 02 MIN    36
2022 06 02 23 54 MAX   227
2022 06 03 06 03 MIN   108
2022 06 03 11 13 MAX   179
2022 06 03 17 37 MIN    46
2022 06 04 00 32 MAX   219
2022 06 04 06 43 MIN   116
2022 06 04 11 48 MAX   172
2022 06 04 18 15 MIN    59
2022 06 05 01 14 MAX   209
2022 06 05 07 32 MIN   121
2022 06 05 12 31 MAX   164
2022 06 05 19 00 MIN    73
2022 06 06 02 01 MAX   200
2022 06 06 08 35 MIN   123
2022 06 06 13 29 MAX   157
2022 06 06 19 56 MIN    86
2022 06 07 02 56 MAX   193
2022 06 07 09 47 MIN   118
2022 06 07 14 54 MAX   153
2022 06 07 21 08 MIN    96
2022 06 08 03 56 MAX   190
2022 06 08 10 50 MIN   107
2022 06 08 16 29 MAX   158
2022 06 08 22 28 MIN   100
2022 06 09 04 53 MAX   190
2022 06 09 11 40 MIN    91
2022 06 09 17 46 MAX   172
2022 06 09 23 41 MIN    98
2022 06 10 05 45 MAX   193
2022 06 10 12 24 MIN    71
2022 06 10 18 46 MAX   191
2022 06 11 00 47 MIN    91
2022 06 11 06 34 MAX   198
2022 06 11 13 07 MIN    49
2022 06 11 19 39 MAX   213
2022 06 12 01 47 MIN    83
2022 06 12 07 23 MAX   203
2022 06 12 13 51 MIN    27
2022 06 12 20 31 MAX   236
2022 06 13 02 43 MIN    76
2022 06 13 08 11 MAX   207
2022 06 13 14 36 MIN     8
2022 06 13 21 21 MAX   255
2022 06 14 03 36 MIN    72
2022 06 14 08 58 MAX   210
2022 06 14 15 23 MIN    -5
2022 06 14 22 11 MAX   268
2022 06 15 04 29 MIN    72
2022 06 15 09 46 MAX   211
2022 06 15 16 11 MIN   -10
2022 06 15 23 01 MAX   273
2022 06 16 05 20 MIN    76
2022 06 16 10 34 MAX   208
2022 06 16 16 59 MIN    -6
2022 06 16 23 52 MAX   268
2022 06 17 06 12 MIN    83
2022 06 17 11 23 MAX   202
2022 06 17 17 48 MIN     8
2022 06 18 00 41 MAX   257
2022 06 18 07 06 MIN    92
2022 06 18 12 13 MAX   193
2022 06 18 18 39 MIN    28
2022 06 19 01 32 MAX   240
2022 06 19 08 02 MIN   100
2022 06 19 13 08 MAX   183
2022 06 19 19 32 MIN    53
2022 06 20 02 25 MAX   222
2022 06 20 09 03 MIN   104
2022 06 20 14 13 MAX   173
2022 06 20 20 32 MIN    78
2022 06 21 03 20 MAX   205
2022 06 21 10 06 MIN   103
2022 06 21 15 33 MAX   168
2022 06 21 21 41 MIN   100
2022 06 22 04 15 MAX   192
2022 06 22 11 06 MIN    97
2022 06 22 17 03 MAX   170
2022 06 22 23 00 MIN   115
2022 06 23 05 09 MAX   184
2022 06 23 11 59 MIN    88
2022 06 23 18 22 MAX   179
2022 06 24 00 19 MIN   121
2022 06 24 05 59 MAX   180
2022 06 24 12 43 MIN    78
2022 06 24 19 21 MAX   191
2022 06 25 01 24 MIN   122
2022 06 25 06 44 MAX   178
2022 06 25 13 22 MIN    69
2022 06 25 20 07 MAX   202
2022 06 26 02 16 MIN   119
2022 06 26 07 26 MAX   179
2022 06 26 13 57 MIN    60
2022 06 26 20 46 MAX   213
2022 06 27 02 58 MIN   115
2022 06 27 08 06 MAX   181
2022 06 27 14 31 MIN    52
2022 06 27 21 22 MAX   223
2022 06 28 03 35 MIN   112
2022 06 28 08 43 MAX   183
2022 06 28 15 05 MIN    45
2022 06 28 21 57 MAX   230
