<TOPS - 조위예측극치자료>

대상조위관측소 : 위도
위도(WGS84) : N  35도 37분 05초
2021 12 15 00 03 MAX   460
2021 12 15 06 36 MIN   129
2021 12 15 12 47 MAX   499
2021 12 15 19 15 MIN   172
2021 12 16 00 53 MAX   469
2021 12 16 07 20 MIN   108
2021 12 16 13 32 MAX   529
2021 12 16 20 00 MIN   155
2021 12 17 01 35 MAX   480
2021 12 17 07 57 MIN    89
2021 12 17 14 11 MAX   554
2021 12 17 20 39 MIN   141
2021 12 18 02 11 MAX   489
2021 12 18 08 30 MIN    73
2021 12 18 14 45 MAX   572
2021 12 18 21 14 MIN   132
2021 12 19 02 45 MAX   495
2021 12 19 09 02 MIN    60
2021 12 19 15 18 MAX   584
2021 12 19 21 47 MIN   128
2021 12 20 03 17 MAX   499
2021 12 20 09 34 MIN    52
2021 12 20 15 51 MAX   589
2021 12 20 22 20 MIN   128
2021 12 21 03 49 MAX   499
2021 12 21 10 06 MIN    50
2021 12 21 16 23 MAX   588
2021 12 21 22 53 MIN   132
2021 12 22 04 22 MAX   496
2021 12 22 10 39 MIN    54
2021 12 22 16 57 MAX   583
2021 12 22 23 27 MIN   137
2021 12 23 04 56 MAX   490
2021 12 23 11 14 MIN    65
2021 12 23 17 31 MAX   572
2021 12 24 00 04 MIN   144
2021 12 24 05 33 MAX   481
2021 12 24 11 50 MIN    84
2021 12 24 18 08 MAX   558
2021 12 25 00 43 MIN   151
2021 12 25 06 16 MAX   469
2021 12 25 12 30 MIN   109
2021 12 25 18 49 MAX   539
2021 12 26 01 27 MIN   157
2021 12 26 07 06 MAX   456
2021 12 26 13 18 MIN   139
2021 12 26 19 37 MAX   517
2021 12 27 02 19 MIN   160
2021 12 27 08 05 MAX   448
2021 12 27 14 20 MIN   167
2021 12 27 20 33 MAX   496
2021 12 28 03 21 MIN   155
2021 12 28 09 15 MAX   451
2021 12 28 15 38 MIN   185
2021 12 28 21 39 MAX   480
2021 12 29 04 28 MIN   140
2021 12 29 10 31 MAX   472
2021 12 29 17 05 MIN   183
2021 12 29 22 49 MAX   475
2021 12 30 05 34 MIN   114
2021 12 30 11 44 MAX   510
2021 12 30 18 23 MIN   162
2021 12 30 23 56 MAX   484
2021 12 31 06 35 MIN    81
2021 12 31 12 47 MAX   557
2021 12 31 19 29 MIN   134
2022 01 01 00 57 MAX   499
2022 01 01 07 31 MIN    47
2022 01 01 13 44 MAX   600
2022 01 01 20 27 MIN   108
2022 01 02 01 51 MAX   515
2022 01 02 08 23 MIN    19
2022 01 02 14 36 MAX   633
2022 01 02 21 20 MIN    88
2022 01 03 02 42 MAX   529
2022 01 03 09 14 MIN    -1
2022 01 03 15 26 MAX   652
2022 01 03 22 10 MIN    78
2022 01 04 03 31 MAX   538
2022 01 04 10 04 MIN   -10
2022 01 04 16 14 MAX   656
2022 01 04 22 57 MIN    76
2022 01 05 04 19 MAX   541
2022 01 05 10 51 MIN    -6
2022 01 05 17 01 MAX   645
2022 01 05 23 42 MIN    81
2022 01 06 05 06 MAX   537
2022 01 06 11 36 MIN    13
2022 01 06 17 46 MAX   622
2022 01 07 00 25 MIN    92
2022 01 07 05 53 MAX   526
2022 01 07 12 21 MIN    46
2022 01 07 18 29 MAX   589
2022 01 08 01 08 MIN   108
2022 01 08 06 40 MAX   508
2022 01 08 13 05 MIN    89
2022 01 08 19 11 MAX   549
2022 01 09 01 51 MIN   127
2022 01 09 07 31 MAX   485
2022 01 09 13 53 MIN   137
2022 01 09 19 56 MAX   506
2022 01 10 02 37 MIN   146
2022 01 10 08 26 MAX   461
2022 01 10 14 47 MIN   184
2022 01 10 20 46 MAX   464
2022 01 11 03 29 MIN   162
2022 01 11 09 33 MAX   443
2022 01 11 15 57 MIN   220
2022 01 11 21 47 MAX   431
2022 01 12 04 32 MIN   169
2022 01 12 10 52 MAX   441
2022 01 12 17 22 MIN   233
2022 01 12 23 00 MAX   414
2022 01 13 05 37 MIN   164
2022 01 13 12 08 MAX   460
2022 01 13 18 39 MIN   222
2022 01 14 00 11 MAX   416
2022 01 14 06 36 MIN   147
2022 01 14 13 07 MAX   489
2022 01 14 19 36 MIN   201
2022 01 15 01 06 MAX   432
2022 01 15 07 24 MIN   125
2022 01 15 13 53 MAX   519
2022 01 15 20 21 MIN   178
2022 01 16 01 50 MAX   452
2022 01 16 08 06 MIN   101
2022 01 16 14 31 MAX   545
2022 01 16 20 59 MIN   158
2022 01 17 02 28 MAX   472
2022 01 17 08 44 MIN    78
2022 01 17 15 06 MAX   566
2022 01 17 21 34 MIN   142
2022 01 18 03 03 MAX   489
2022 01 18 09 21 MIN    59
2022 01 18 15 39 MAX   580
2022 01 18 22 08 MIN   129
2022 01 19 03 36 MAX   503
2022 01 19 09 57 MIN    47
2022 01 19 16 11 MAX   588
2022 01 19 22 42 MIN   118
2022 01 20 04 11 MAX   512
2022 01 20 10 33 MIN    42
2022 01 20 16 43 MAX   592
2022 01 20 23 16 MIN   110
2022 01 21 04 46 MAX   518
2022 01 21 11 09 MIN    46
2022 01 21 17 16 MAX   589
2022 01 21 23 50 MIN   105
2022 01 22 05 22 MAX   518
2022 01 22 11 45 MIN    59
2022 01 22 17 49 MAX   581
2022 01 23 00 25 MIN   103
2022 01 23 06 01 MAX   515
2022 01 23 12 23 MIN    81
2022 01 23 18 25 MAX   565
2022 01 24 01 02 MIN   106
2022 01 24 06 45 MAX   507
2022 01 24 13 04 MIN   110
2022 01 24 19 05 MAX   541
2022 01 25 01 42 MIN   113
2022 01 25 07 35 MAX   496
2022 01 25 13 53 MIN   145
2022 01 25 19 52 MAX   509
2022 01 26 02 30 MIN   122
2022 01 26 08 34 MAX   485
2022 01 26 14 58 MIN   181
2022 01 26 20 50 MAX   474
2022 01 27 03 31 MIN   131
2022 01 27 09 48 MAX   481
2022 01 27 16 24 MIN   205
2022 01 27 22 03 MAX   447
2022 01 28 04 46 MIN   129
2022 01 28 11 13 MAX   497
2022 01 28 18 01 MIN   200
2022 01 28 23 26 MAX   441
2022 01 29 06 05 MIN   111
2022 01 29 12 33 MAX   533
2022 01 29 19 21 MIN   172
2022 01 30 00 42 MAX   458
2022 01 30 07 16 MIN    79
2022 01 30 13 38 MAX   575
2022 01 30 20 24 MIN   136
2022 01 31 01 44 MAX   487
2022 01 31 08 18 MIN    44
2022 01 31 14 33 MAX   612
2022 01 31 21 17 MIN   104
2022 02 01 02 38 MAX   519
2022 02 01 09 12 MIN    14
2022 02 01 15 22 MAX   636
2022 02 01 22 03 MIN    79
2022 02 02 03 26 MAX   546
2022 02 02 10 01 MIN    -5
2022 02 02 16 06 MAX   646
2022 02 02 22 45 MIN    64
2022 02 03 04 11 MAX   564
2022 02 03 10 45 MIN    -8
2022 02 03 16 46 MAX   640
2022 02 03 23 24 MIN    58
2022 02 04 04 53 MAX   571
2022 02 04 11 25 MIN     6
2022 02 04 17 24 MAX   622
2022 02 05 00 00 MIN    63
2022 02 05 05 34 MAX   566
2022 02 05 12 03 MIN    36
2022 02 05 18 00 MAX   593
2022 02 06 00 34 MIN    75
2022 02 06 06 14 MAX   549
2022 02 06 12 39 MIN    78
2022 02 06 18 33 MAX   556
2022 02 07 01 06 MIN    95
2022 02 07 06 54 MAX   523
2022 02 07 13 14 MIN   126
2022 02 07 19 07 MAX   513
2022 02 08 01 38 MIN   120
2022 02 08 07 38 MAX   491
2022 02 08 13 53 MIN   177
2022 02 08 19 44 MAX   468
2022 02 09 02 15 MIN   149
2022 02 09 08 29 MAX   458
2022 02 09 14 44 MIN   225
2022 02 09 20 31 MAX   423
2022 02 10 03 06 MIN   176
2022 02 10 09 40 MAX   432
2022 02 10 16 04 MIN   260
2022 02 10 21 41 MAX   387
2022 02 11 04 20 MIN   194
2022 02 11 11 19 MAX   431
2022 02 11 17 57 MIN   262
2022 02 11 23 21 MAX   378
2022 02 12 05 45 MIN   188
2022 02 12 12 42 MAX   458
2022 02 12 19 17 MIN   236
2022 02 13 00 40 MAX   399
2022 02 13 06 55 MIN   162
2022 02 13 13 36 MAX   493
2022 02 13 20 07 MIN   203
2022 02 14 01 33 MAX   431
2022 02 14 07 48 MIN   127
2022 02 14 14 17 MAX   528
2022 02 14 20 45 MIN   170
2022 02 15 02 14 MAX   466
2022 02 15 08 32 MIN    93
2022 02 15 14 51 MAX   557
2022 02 15 21 20 MIN   140
2022 02 16 02 50 MAX   498
2022 02 16 09 11 MIN    63
2022 02 16 15 23 MAX   579
2022 02 16 21 53 MIN   113
2022 02 17 03 24 MAX   524
2022 02 17 09 49 MIN    40
2022 02 17 15 53 MAX   595
2022 02 17 22 25 MIN    90
2022 02 18 03 58 MAX   545
2022 02 18 10 25 MIN    28
2022 02 18 16 24 MAX   604
2022 02 18 22 58 MIN    72
2022 02 19 04 32 MAX   559
2022 02 19 11 01 MIN    28
2022 02 19 16 55 MAX   605
2022 02 19 23 30 MIN    61
2022 02 20 05 07 MAX   566
2022 02 20 11 36 MIN    39
2022 02 20 17 27 MAX   597
2022 02 21 00 02 MIN    58
2022 02 21 05 44 MAX   566
2022 02 21 12 12 MIN    62
2022 02 21 18 00 MAX   578
2022 02 22 00 35 MIN    63
2022 02 22 06 24 MAX   557
2022 02 22 12 51 MIN    97
2022 02 22 18 38 MAX   547
2022 02 23 01 10 MIN    79
2022 02 23 07 10 MAX   539
2022 02 23 13 35 MIN   142
2022 02 23 19 20 MAX   506
2022 02 24 01 51 MIN   103
2022 02 24 08 06 MAX   513
2022 02 24 14 34 MIN   191
2022 02 24 20 14 MAX   458
2022 02 25 02 48 MIN   132
2022 02 25 09 20 MAX   488
2022 02 25 16 04 MIN   228
2022 02 25 21 32 MAX   417
2022 02 26 04 12 MIN   152
2022 02 26 10 58 MAX   486
2022 02 26 17 58 MIN   226
2022 02 26 23 13 MAX   409
2022 02 27 05 54 MIN   143
2022 02 27 12 31 MAX   518
2022 02 27 19 23 MIN   187
2022 02 28 00 41 MAX   440
2022 02 28 07 16 MIN   105
2022 02 28 13 37 MAX   561
2022 02 28 20 21 MIN   139
2022 03 01 01 45 MAX   488
2022 03 01 08 19 MIN    60
2022 03 01 14 28 MAX   599
2022 03 01 21 07 MIN    98
2022 03 02 02 35 MAX   534
2022 03 02 09 09 MIN    24
2022 03 02 15 11 MAX   623
2022 03 02 21 48 MIN    66
2022 03 03 03 18 MAX   571
2022 03 03 09 52 MIN     3
2022 03 03 15 49 MAX   632
2022 03 03 22 24 MIN    47
2022 03 04 03 57 MAX   593
2022 03 04 10 32 MIN     1
2022 03 04 16 24 MAX   626
2022 03 04 22 58 MIN    40
2022 03 05 04 35 MAX   602
2022 03 05 11 07 MIN    16
2022 03 05 16 56 MAX   610
2022 03 05 23 28 MIN    42
2022 03 06 05 10 MAX   597
2022 03 06 11 40 MIN    44
2022 03 06 17 26 MAX   584
2022 03 06 23 56 MIN    54
2022 03 07 05 45 MAX   580
2022 03 07 12 10 MIN    82
2022 03 07 17 56 MAX   552
2022 03 08 00 22 MIN    74
2022 03 08 06 20 MAX   554
2022 03 08 12 40 MIN   126
2022 03 08 18 25 MAX   513
2022 03 09 00 48 MIN   100
2022 03 09 06 57 MAX   520
2022 03 09 13 12 MIN   174
2022 03 09 18 56 MAX   471
2022 03 10 01 18 MIN   133
2022 03 10 07 39 MAX   482
2022 03 10 13 52 MIN   222
2022 03 10 19 34 MAX   426
2022 03 11 01 58 MIN   170
2022 03 11 08 36 MAX   445
2022 03 11 14 56 MIN   266
2022 03 11 20 29 MAX   383
2022 03 12 03 02 MIN   204
2022 03 12 10 11 MAX   424
2022 03 12 16 58 MIN   283
2022 03 12 22 17 MAX   360
2022 03 13 04 45 MIN   216
2022 03 13 12 04 MAX   440
2022 03 13 18 49 MIN   255
2022 03 14 00 09 MAX   382
2022 03 14 06 24 MIN   192
2022 03 14 13 09 MAX   477
2022 03 14 19 42 MIN   213
2022 03 15 01 11 MAX   425
2022 03 15 07 27 MIN   150
2022 03 15 13 50 MAX   516
2022 03 15 20 20 MIN   169
2022 03 16 01 53 MAX   472
2022 03 16 08 14 MIN   106
2022 03 16 14 25 MAX   550
2022 03 16 20 54 MIN   127
2022 03 17 02 30 MAX   515
2022 03 17 08 55 MIN    67
2022 03 17 14 56 MAX   579
2022 03 17 21 26 MIN    90
2022 03 18 03 04 MAX   552
2022 03 18 09 33 MIN    39
2022 03 18 15 26 MAX   599
2022 03 18 21 59 MIN    59
2022 03 19 03 38 MAX   581
2022 03 19 10 10 MIN    23
2022 03 19 15 58 MAX   609
2022 03 19 22 32 MIN    37
2022 03 20 04 12 MAX   601
2022 03 20 10 46 MIN    21
2022 03 20 16 29 MAX   609
2022 03 20 23 04 MIN    25
2022 03 21 04 48 MAX   612
2022 03 21 11 22 MIN    34
2022 03 21 17 02 MAX   597
2022 03 21 23 36 MIN    24
2022 03 22 05 26 MAX   611
2022 03 22 12 00 MIN    61
2022 03 22 17 37 MAX   572
2022 03 23 00 09 MIN    37
2022 03 23 06 07 MAX   596
2022 03 23 12 39 MIN   102
2022 03 23 18 15 MAX   535
2022 03 24 00 44 MIN    62
2022 03 24 06 53 MAX   569
2022 03 24 13 25 MIN   153
2022 03 24 18 59 MAX   489
2022 03 25 01 26 MIN    99
2022 03 25 07 51 MAX   531
2022 03 25 14 27 MIN   206
2022 03 25 19 56 MAX   438
2022 03 26 02 25 MIN   142
2022 03 26 09 09 MAX   495
2022 03 26 16 05 MIN   239
2022 03 26 21 23 MAX   400
2022 03 27 04 01 MIN   173
2022 03 27 10 54 MAX   488
2022 03 27 17 59 MIN   224
2022 03 27 23 15 MAX   405
2022 03 28 05 55 MIN   161
2022 03 28 12 25 MAX   516
2022 03 28 19 13 MIN   177
2022 03 29 00 40 MAX   451
2022 03 29 07 14 MIN   119
2022 03 29 13 25 MAX   553
2022 03 29 20 05 MIN   129
2022 03 30 01 37 MAX   507
2022 03 30 08 10 MIN    75
2022 03 30 14 11 MAX   583
2022 03 30 20 46 MIN    88
2022 03 31 02 22 MAX   556
2022 03 31 08 56 MIN    44
2022 03 31 14 49 MAX   600
2022 03 31 21 23 MIN    58
2022 04 01 03 02 MAX   590
2022 04 01 09 36 MIN    30
2022 04 01 15 24 MAX   605
2022 04 01 21 56 MIN    41
2022 04 02 03 38 MAX   610
2022 04 02 10 11 MIN    31
2022 04 02 15 55 MAX   599
2022 04 02 22 26 MIN    36
2022 04 03 04 12 MAX   616
2022 04 03 10 44 MIN    46
2022 04 03 16 25 MAX   584
2022 04 03 22 54 MIN    39
2022 04 04 04 45 MAX   611
2022 04 04 11 14 MIN    70
2022 04 04 16 54 MAX   563
2022 04 04 23 19 MIN    50
2022 04 05 05 18 MAX   596
2022 04 05 11 43 MIN   101
2022 04 05 17 22 MAX   536
2022 04 05 23 43 MIN    67
2022 04 06 05 50 MAX   573
2022 04 06 12 12 MIN   137
2022 04 06 17 50 MAX   505
2022 04 07 00 08 MIN    91
2022 04 07 06 24 MAX   544
2022 04 07 12 43 MIN   177
2022 04 07 18 21 MAX   469
2022 04 08 00 37 MIN   122
2022 04 08 07 03 MAX   509
2022 04 08 13 21 MIN   219
2022 04 08 18 57 MAX   431
2022 04 09 01 14 MIN   160
2022 04 09 07 53 MAX   471
2022 04 09 14 15 MIN   258
2022 04 09 19 48 MAX   393
2022 04 10 02 09 MIN   199
2022 04 10 09 08 MAX   441
2022 04 10 15 53 MIN   279
2022 04 10 21 19 MAX   368
2022 04 11 03 43 MIN   225
2022 04 11 10 56 MAX   440
2022 04 11 17 53 MIN   258
2022 04 11 23 19 MAX   383
2022 04 12 05 38 MIN   212
2022 04 12 12 16 MAX   467
2022 04 12 18 56 MIN   213
2022 04 13 00 33 MAX   429
2022 04 13 06 52 MIN   171
2022 04 13 13 05 MAX   504
2022 04 13 19 39 MIN   164
2022 04 14 01 21 MAX   482
2022 04 14 07 44 MIN   125
2022 04 14 13 44 MAX   540
2022 04 14 20 16 MIN   116
2022 04 15 02 00 MAX   533
2022 04 15 08 28 MIN    85
2022 04 15 14 19 MAX   570
2022 04 15 20 51 MIN    74
2022 04 16 02 36 MAX   577
2022 04 16 09 09 MIN    54
2022 04 16 14 53 MAX   590
2022 04 16 21 26 MIN    40
2022 04 17 03 13 MAX   612
2022 04 17 09 48 MIN    37
2022 04 17 15 27 MAX   599
2022 04 17 22 01 MIN    17
2022 04 18 03 50 MAX   636
2022 04 18 10 27 MIN    36
2022 04 18 16 02 MAX   596
2022 04 18 22 36 MIN     7
2022 04 19 04 29 MAX   646
2022 04 19 11 07 MIN    50
2022 04 19 16 38 MAX   581
2022 04 19 23 11 MIN    11
2022 04 20 05 10 MAX   642
2022 04 20 11 48 MIN    78
2022 04 20 17 17 MAX   554
2022 04 20 23 47 MIN    29
2022 04 21 05 54 MAX   622
2022 04 21 12 32 MIN   119
2022 04 21 18 00 MAX   517
2022 04 22 00 27 MIN    61
2022 04 22 06 45 MAX   589
2022 04 22 13 23 MIN   166
2022 04 22 18 50 MAX   474
2022 04 23 01 15 MIN   104
2022 04 23 07 45 MAX   547
2022 04 23 14 31 MIN   207
2022 04 23 19 54 MAX   433
2022 04 24 02 20 MIN   151
2022 04 24 09 05 MAX   512
2022 04 24 16 04 MIN   225
2022 04 24 21 25 MAX   412
2022 04 25 04 00 MIN   180
2022 04 25 10 39 MAX   501
2022 04 25 17 36 MIN   205
2022 04 25 23 06 MAX   429
2022 04 26 05 42 MIN   170
2022 04 26 11 59 MAX   515
2022 04 26 18 43 MIN   165
2022 04 27 00 22 MAX   475
2022 04 27 06 55 MIN   138
2022 04 27 12 56 MAX   536
2022 04 27 19 33 MIN   125
2022 04 28 01 18 MAX   525
2022 04 28 07 50 MIN   108
2022 04 28 13 41 MAX   554
2022 04 28 20 14 MIN    91
2022 04 29 02 02 MAX   566
2022 04 29 08 34 MIN    87
2022 04 29 14 19 MAX   564
2022 04 29 20 51 MIN    68
2022 04 30 02 40 MAX   595
2022 04 30 09 13 MIN    78
2022 04 30 14 52 MAX   566
2022 04 30 21 23 MIN    55
2022 05 01 03 15 MAX   610
2022 05 01 09 48 MIN    80
2022 05 01 15 24 MAX   562
2022 05 01 21 52 MIN    51
2022 05 02 03 49 MAX   615
2022 05 02 10 20 MIN    91
2022 05 02 15 54 MAX   551
2022 05 02 22 19 MIN    54
2022 05 03 04 21 MAX   612
2022 05 03 10 50 MIN   108
2022 05 03 16 24 MAX   536
2022 05 03 22 44 MIN    62
2022 05 04 04 53 MAX   602
2022 05 04 11 20 MIN   130
2022 05 04 16 53 MAX   518
2022 05 04 23 10 MIN    74
2022 05 05 05 25 MAX   585
2022 05 05 11 50 MIN   155
2022 05 05 17 24 MAX   496
2022 05 05 23 38 MIN    93
2022 05 06 06 00 MAX   563
2022 05 06 12 23 MIN   183
2022 05 06 17 57 MAX   471
2022 05 07 00 10 MIN   120
2022 05 07 06 38 MAX   535
2022 05 07 13 01 MIN   212
2022 05 07 18 36 MAX   444
2022 05 08 00 48 MIN   152
2022 05 08 07 24 MAX   505
2022 05 08 13 52 MIN   239
2022 05 08 19 28 MAX   417
2022 05 09 01 39 MIN   189
2022 05 09 08 24 MAX   477
2022 05 09 15 06 MIN   253
2022 05 09 20 43 MAX   399
2022 05 10 02 57 MIN   218
2022 05 10 09 42 MAX   464
2022 05 10 16 38 MIN   242
2022 05 10 22 17 MAX   407
2022 05 11 04 39 MIN   220
2022 05 11 11 01 MAX   473
2022 05 11 17 51 MIN   206
2022 05 11 23 38 MAX   444
2022 05 12 06 03 MIN   193
2022 05 12 12 04 MAX   497
2022 05 12 18 45 MIN   160
2022 05 13 00 36 MAX   495
2022 05 13 07 04 MIN   155
2022 05 13 12 53 MAX   526
2022 05 13 19 29 MIN   114
2022 05 14 01 23 MAX   548
2022 05 14 07 55 MIN   118
2022 05 14 13 36 MAX   552
2022 05 14 20 10 MIN    73
2022 05 15 02 05 MAX   595
2022 05 15 08 41 MIN    88
2022 05 15 14 16 MAX   570
2022 05 15 20 50 MIN    41
2022 05 16 02 46 MAX   633
2022 05 16 09 25 MIN    72
2022 05 16 14 56 MAX   577
2022 05 16 21 29 MIN    20
2022 05 17 03 29 MAX   658
2022 05 17 10 09 MIN    69
2022 05 17 15 37 MAX   574
2022 05 17 22 09 MIN    11
2022 05 18 04 12 MAX   667
2022 05 18 10 54 MIN    79
2022 05 18 16 20 MAX   561
2022 05 18 22 51 MIN    15
2022 05 19 04 58 MAX   661
2022 05 19 11 40 MIN   101
2022 05 19 17 04 MAX   539
2022 05 19 23 34 MIN    34
2022 05 20 05 47 MAX   641
2022 05 20 12 30 MIN   131
2022 05 20 17 53 MAX   513
2022 05 21 00 20 MIN    66
2022 05 21 06 41 MAX   609
2022 05 21 13 24 MIN   162
2022 05 21 18 49 MAX   485
2022 05 22 01 14 MIN   107
2022 05 22 07 41 MAX   572
2022 05 22 14 28 MIN   186
2022 05 22 19 55 MAX   461
2022 05 23 02 20 MIN   149
2022 05 23 08 49 MAX   538
2022 05 23 15 40 MIN   195
2022 05 23 21 12 MAX   451
2022 05 24 03 44 MIN   179
2022 05 24 10 02 MAX   515
2022 05 24 16 53 MIN   185
2022 05 24 22 36 MAX   463
2022 05 25 05 09 MIN   186
2022 05 25 11 13 MAX   507
2022 05 25 17 57 MIN   163
2022 05 25 23 49 MAX   493
2022 05 26 06 22 MIN   175
2022 05 26 12 13 MAX   510
2022 05 26 18 50 MIN   137
2022 05 27 00 48 MAX   529
2022 05 27 07 20 MIN   159
2022 05 27 13 03 MAX   517
2022 05 27 19 35 MIN   114
2022 05 28 01 36 MAX   560
2022 05 28 08 08 MIN   146
2022 05 28 13 45 MAX   523
2022 05 28 20 14 MIN    97
2022 05 29 02 16 MAX   584
2022 05 29 08 49 MIN   138
2022 05 29 14 22 MAX   526
2022 05 29 20 48 MIN    86
2022 05 30 02 53 MAX   599
2022 05 30 09 26 MIN   136
2022 05 30 14 56 MAX   526
2022 05 30 21 19 MIN    81
2022 05 31 03 27 MAX   606
2022 05 31 09 59 MIN   139
2022 05 31 15 28 MAX   523
2022 05 31 21 48 MIN    80
2022 06 01 04 01 MAX   608
2022 06 01 10 31 MIN   147
2022 06 01 16 00 MAX   517
2022 06 01 22 17 MIN    82
2022 06 02 04 34 MAX   604
2022 06 02 11 03 MIN   157
2022 06 02 16 33 MAX   509
2022 06 02 22 47 MIN    88
2022 06 03 05 07 MAX   595
2022 06 03 11 36 MIN   170
2022 06 03 17 06 MAX   498
2022 06 03 23 19 MIN   101
2022 06 04 05 42 MAX   582
2022 06 04 12 10 MIN   184
2022 06 04 17 42 MAX   486
2022 06 04 23 54 MIN   120
2022 06 05 06 20 MAX   564
2022 06 05 12 49 MIN   197
2022 06 05 18 23 MAX   471
2022 06 06 00 33 MIN   146
2022 06 06 07 01 MAX   543
2022 06 06 13 34 MIN   209
2022 06 06 19 12 MAX   456
2022 06 07 01 21 MIN   175
2022 06 07 07 50 MAX   521
2022 06 07 14 30 MIN   215
2022 06 07 20 13 MAX   446
2022 06 08 02 23 MIN   203
2022 06 08 08 47 MAX   503
2022 06 08 15 35 MIN   209
2022 06 08 21 24 MAX   449
2022 06 09 03 43 MIN   218
2022 06 09 09 53 MAX   495
2022 06 09 16 42 MIN   189
2022 06 09 22 39 MAX   471
2022 06 10 05 07 MIN   213
2022 06 10 10 59 MAX   499
2022 06 10 17 44 MIN   158
2022 06 10 23 47 MAX   511
2022 06 11 06 20 MIN   190
2022 06 11 11 59 MAX   513
2022 06 11 18 39 MIN   122
2022 06 12 00 44 MAX   558
2022 06 12 07 22 MIN   161
2022 06 12 12 54 MAX   529
2022 06 12 19 29 MIN    88
2022 06 13 01 35 MAX   604
2022 06 13 08 16 MIN   135
2022 06 13 13 43 MAX   544
2022 06 13 20 17 MIN    59
2022 06 14 02 24 MAX   641
2022 06 14 09 08 MIN   116
2022 06 14 14 32 MAX   553
2022 06 14 21 04 MIN    38
2022 06 15 03 13 MAX   667
2022 06 15 09 58 MIN   106
2022 06 15 15 20 MAX   556
2022 06 15 21 52 MIN    26
2022 06 16 04 02 MAX   678
2022 06 16 10 47 MIN   105
2022 06 16 16 08 MAX   554
2022 06 16 22 40 MIN    26
2022 06 17 04 52 MAX   676
2022 06 17 11 36 MIN   112
2022 06 17 16 59 MAX   548
2022 06 17 23 28 MIN    38
2022 06 18 05 42 MAX   661
2022 06 18 12 25 MIN   124
2022 06 18 17 50 MAX   538
2022 06 19 00 18 MIN    63
2022 06 19 06 33 MAX   635
2022 06 19 13 15 MIN   138
2022 06 19 18 44 MAX   525
2022 06 20 01 10 MIN    99
2022 06 20 07 25 MAX   601
2022 06 20 14 07 MIN   153
2022 06 20 19 41 MAX   511
2022 06 21 02 07 MIN   140
2022 06 21 08 18 MAX   563
2022 06 21 15 01 MIN   165
2022 06 21 20 44 MAX   498
2022 06 22 03 11 MIN   181
2022 06 22 09 15 MAX   526
2022 06 22 15 59 MIN   171
2022 06 22 21 54 MAX   493
2022 06 23 04 23 MIN   210
2022 06 23 10 16 MAX   498
2022 06 23 17 00 MIN   170
2022 06 23 23 07 MAX   500
2022 06 24 05 39 MIN   222
2022 06 24 11 20 MAX   482
2022 06 24 17 59 MIN   162
2022 06 25 00 14 MAX   519
2022 06 25 06 46 MIN   219
2022 06 25 12 21 MAX   479
2022 06 25 18 51 MIN   150
2022 06 26 01 10 MAX   543
2022 06 26 07 42 MIN   207
2022 06 26 13 11 MAX   484
2022 06 26 19 37 MIN   136
2022 06 27 01 56 MAX   566
2022 06 27 08 29 MIN   194
2022 06 27 13 55 MAX   493
2022 06 27 20 17 MIN   124
2022 06 28 02 36 MAX   584
2022 06 28 09 09 MIN   183
2022 06 28 14 34 MAX   502
2022 06 28 20 53 MIN   113
2022 06 29 03 12 MAX   598
2022 06 29 09 45 MIN   176
